"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"43","2021-03-15 16:37:00-03","NY","NYBG","00924189","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","H. S. Irwin","6369","1964","09","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998796' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924189","Magnoliophyta","Fabales","(Mart.) J.F.Macbr.",NA,"Mato Grosso",NA,"Ca. 2 km. N. of Xavantina.","-52.35","-14.63","300","400","NY00924189_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","00924163","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","R. de Mello-Silva","CFCR10057","1986","09","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998789' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924163","Magnoliophyta","Fabales","(Mart.) J.F.Macbr.","R. C. Barneby","Minas Gerais","Grão Mogol","Vale do riacho Ribeiras","-42.8894","-16.5594","900","900","NY00924163_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00924124","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","E. P. Heringer","9004/1198","1962","09","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998763' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924124","Magnoliophyta","Fabales","(Mart.) J.F.Macbr.","A. L. Mesquita","Distrito Federal","Brasília","Plano Pilôto","-47.9294","-15.7797",NA,NA,"NY00924124_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00924178","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","M. P. Valle","3","1981","09","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998771' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924178","Magnoliophyta","Fabales","(Mart.) J.F.Macbr.","A. L. Mesquita","Distrito Federal","Brasília","Area ao leste da Colina (morada dos docentes da UnB)","-47.9294","-15.7797",NA,NA,"NY00924178_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00924169","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","B. M. T. Walter","1932","1992","08","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998801' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924169","Magnoliophyta","Fabales","(Mart.) J.F.Macbr.","R. C. Barneby","Goiás","Niquelândia","700 m apos Pol. Rodoviaria; entrada a Dir. regiao próxima a estrada de terra. 5.5 km da BR-153 (Belem- Brasilia)480. Area de influencia da UHE Serra da Mesa","-49.08","-14.45","480","480","NY00924169_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00924160","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","G. K. Gottsberger","15-7983","1983","09","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998786' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924160","Magnoliophyta","Fabales","(Mart.) J.F.Macbr.",NA,"Minas Gerais","Indianópolis","Fazenda Bela Tanda and neighbouring fazendas, 6 km NE of Indianópolis. Fazenda Seriema","-47.95","-19.22","850","850","NY00924160_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00924198","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","B. A. S. Pereira","2902","1995","10","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998810' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924198","Magnoliophyta","Fabales","(Mart.) J.F.Macbr.","R. C. Barneby","Goiás","Iaciara","Km 15 da estrada Posse/Iaciara","-46.5","-14.17","650","650","NY00924198_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00924188","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","R. S. Santos","s.n.","1963","09","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998794' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924188","Magnoliophyta","Fabales","(Mart.) J.F.Macbr.","A. L. Mesquita","Minas Gerais",NA,"Entre Matozinho e Prudente de Moraes","-44.1199689","-19.5184939",NA,NA,"NY00924188_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00924177","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","E. Onishi","10","1970","09","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998770' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924177","Magnoliophyta","Fabales","(Mart.) J.F.Macbr.","A. L. Mesquita","Distrito Federal","Brasília","Near Universidade de Brasília","-47.9294","-15.7797",NA,NA,"NY00924177_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00924171","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","R. C. de Mendonça","2517","1996","04","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998807' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924171","Magnoliophyta","Fabales","(Mart.) J.F.Macbr.","R. C. Barneby","Goiás","Niquelândia","Companhia de Níquel Tocantins (CNT). Morro na entrada para Macêdo Velho, lado esquerdo","-48.4194","-14.3583",NA,NA,"NY00924171_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00924153","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","E. P. Heringer","78","1977","09","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998768' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924153","Magnoliophyta","Fabales","(Mart.) J.F.Macbr.",NA,"Distrito Federal","Brasília","Reserva Ecológica do Roncador. Picada R5","-47.9294","-15.7797",NA,NA,"NY00924153_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00924190","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","C. A. Cid Ferreira","4449","1984","06","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998797' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924190","Magnoliophyta","Fabales","(Mart.) J.F.Macbr.",NA,"Mato Grosso","Vila Bela de Santíssima Trindade","BR 364, rodovia Cuiabá - Porto Velho, km 80, Distrito de Patronal, Vila Bela da Santíssima Trindade.",NA,NA,NA,NA,"NY00924190_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00408751","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","O. Handro","521","1955","09","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=560951' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408751","Magnoliophyta","Fabales","(Mart.) J.F.Macbr.","A. L. Mesquita","São Paulo","Moji-Guaçu","Reserva Florestal (Fazenda Campininha), perto de Padua Sales","-47.164784","-22.242395",NA,NA,"NY00408751_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00924151","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","E. P. Heringer","5264","1980","08","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998766' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924151","Magnoliophyta","Fabales","(Mart.) J.F.Macbr.","B. A. S. Pereira","Distrito Federal","Brasília","Reserva Ecológica do IBGE.","-47.9294","-15.7797",NA,NA,"NY00924151_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00408753","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","R. Goodland","49","1965","09","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=560947' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408753","Magnoliophyta","Fabales","(Mart.) J.F.Macbr.","R. C. Barneby; J. W. Grimes","São Paulo","Piracicaba","Emas","-47.370228","-21.932532",NA,NA,"NY00408753_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00924192","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","S. P. Cordovil-Silva","670","1997","09","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998803' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924192","Magnoliophyta","Fabales","(Mart.) J.F.Macbr.","R. C. Barneby","Goiás","Niquelândia","Margem esquerda do rio Bagagem. Local já atingido pelo lago da UHE Serra da Mesa","-48.4594","-14.4742",NA,NA,"NY00924192_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00924164","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","L. Riedel","27","1841","10",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998792' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924164","Magnoliophyta","Fabales","(Mart.) J.F.Macbr.","R. C. Barneby",NA,NA,"Brasilia St. Luzia",NA,NA,NA,NA,"NY00924164_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00924193","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","T. B. Cavalcanti","2000","1996","07","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998804' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924193","Magnoliophyta","Fabales","(Mart.) J.F.Macbr.","R. C. Barneby","Goiás","Caldas Novas","Estrada Ipameri- Caldas Novas (Desvio)","-48.57","-17.68","600","600","NY00924193_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00924172","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","de Haas, Sr.","262","1967","09","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998808' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924172","Magnoliophyta","Fabales","(Mart.) J.F.Macbr.","A. L. Mesquita","Goiás",NA,"Parque Nacional do Tocantins, estrada Veadeiros-Colinas, a 4 km da sede do parque",NA,NA,NA,NA,"NY00924172_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00924185","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","H. S. Irwin","5454","1964","08","22","South America","Brazil","separate fruit",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998785' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924185","Magnoliophyta","Fabales","(Mart.) J.F.Macbr.","A. L. Mesquita","Minas Gerais","Burití","Minas Gerais - Goiás boundary, ca. 175 km. E. to Fazenda Furquilha Nova, ca. 200 km E. of Brasília. (Prop. Sr. Edson Portillo)","-46.4302","-15.6171",NA,NA,"NY00924185_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00924170","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","B. M. T. Walter","1478","1992","06","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998802' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924170","Magnoliophyta","Fabales","(Mart.) J.F.Macbr.","R. C. Barneby","Goiás","Niquelândia","Fazenda Serra Negra (Niqueltocantins). Base da Serra Negra, proximo ao portao de acesso a fazenda. Bacia de inundação da UHE Serra da Mesa.","-48.37","-15.1","450","450","NY00924170_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00924197","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","J. A. Ratter","R4399","1980","09","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998811' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924197","Magnoliophyta","Fabales","(Mart.) J.F.Macbr.",NA,"Tocantins","Pium","Ilha do Bananal, Parque Nacional do Araguaia (IBDF), nr HQ (c. 2 km from Macaúba).","-50.5","-10.5",NA,NA,"NY00924197_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00924158","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","M. C. de Assis","262","1995","09","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998781' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924158","Magnoliophyta","Fabales","(Mart.) J.F.Macbr.","R. C. Barneby","Distrito Federal","Brasília","Fazenda Sucupira. Cerrado próximo a sede","-47.9294","-15.7797",NA,NA,"NY00924158_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00924157","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","R. Marquete","2944","1998","09","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998777' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924157","Magnoliophyta","Fabales","(Mart.) J.F.Macbr.","R. C. Barneby","Distrito Federal","Brasília","Reserva Ecológica do IBGE (RECOR), saíndo da sede em direçao ao portao de saída, próximo a guarita do guarda, lado esquerdo de quem sai da RECOR","-47.8642","-15.9494","1060","1060","NY00924157_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00924155","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","H. S. Irwin","8262","1965","09","13","South America","Brazil","separate fruit",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998775' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924155","Magnoliophyta","Fabales","(Mart.) J.F.Macbr.","A. L. Mesquita","Distrito Federal","Brasília","Summit of Chapada da Contagem, ca. 10 km. E. of Brasília.","-47.82337","-15.7833","1000","1000","NY00924155_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00924152","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","E. P. Heringer","5356","1980","08","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998767' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924152","Magnoliophyta","Fabales","(Mart.) J.F.Macbr.","B. A. S. Pereira","Distrito Federal","Brasília","Margem de estrada terra entre a Escola Fazendária e Paranoá","-47.9294","-15.7797",NA,NA,"NY00924152_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00924181","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","J. H. Kirkbride Jr.","5370","1983","08","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998779' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924181","Magnoliophyta","Fabales","(Mart.) J.F.Macbr.",NA,"Distrito Federal","Brasília","Fazenda Agua Limpa, campo experimental da Universidade de Brasília","-47.92","-15.97","1120","1120","NY00924181_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00924159","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","R. F. Vieira","543","1990","10","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998782' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924159","Magnoliophyta","Fabales","(Mart.) J.F.Macbr.","R. C. Barneby","Distrito Federal","Brasília","Próximo ao Rio Monteiro a 6 km do asfalto na estrada para Padre Bernardo; cerca de 30 km a esquerda","-48.3","-15.47","900","900","NY00924159_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00924174","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","R. F. Vieira","463","1990","09","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998813' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924174","Magnoliophyta","Fabales","(Mart.) J.F.Macbr.",NA,"Goiás","Corumbá de Goiás","Estrada para Corumba a mais ou menos 2 km no desvio a direita; rumo a cidade Ecletica","-48.35","-15.87","1100","1100","NY00924174_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00408756","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","B. A. S. Pereira","2867","1995","08","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=560948' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408756","Magnoliophyta","Fabales","(Mart.) J.F.Macbr.","R. C. Barneby","Tocantins","Aurora do Tocantins","No Km 41 da estrada Taguatinga/Aurora do Norte","-46.5","-12.83","500","500","NY00408756_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-01-28 13:11:15-03","MCN-PUC-MINAS","HPUC-MG","CARP026","S","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","M.F.V.Starling",NA,"2012","12","02",NA,"Brasil",NA,NA,"Fruto simples - Legume nucóide",NA,NA,NA,NA,"CUNHA, J. S.","Minas Gerais",NA,"Tangará rio acima","-43.699444","-20.120833","1219","1219",NA,NA,"43°41'58''W","20°07'15''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-02-18 09:29:41-03","UNESP-IBB","BOTU","21882","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Amaral Jr., A.","183","1998","10","14",NA,"Brasil",NA,NA,"Arbusto 1,50 m de altura com flores brancas","BOTU021882",NA,NA,"(Mart.) J.F.Macbr.",NA,"Mato Grosso do Sul","Santa Rita do Pardo",NA,"-52.357222","-21.616667",NA,NA,NA,NA,"52°21' 26w","21°37' 00s",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-06-29 11:30:29-03","UFRJ","RFA","12530","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","ellipticum","Enterolobium ellipticum",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"RFA43625",NA,NA,"Benth.",NA,"Minas Gerais","Curvelo",NA,"-44.4308013916016","-18.7563991546631",NA,NA,NA,NA,NA,NA,"57661","auto",NA,NA,NA,NA,NA,NA,NA
"76","2020-11-13 09:19:47-03","UFRJ","RFA","10649","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","ellipticum","Enterolobium ellipticum","A.P. Duarte","3008","1950","08","29",NA,"Brasil",NA,NA,"Árvore de porte médio com 3 a 5 m, flores alvas","RFA43629",NA,NA,"Benth.","G.M. Barroso","Minas Gerais","Minas Gerais","Serra da Catiara",NA,NA,"900","900",NA,NA,NA,NA,NA,NA,"1952","08","07",NA,NA,NA,NA
"77","2020-11-13 09:19:47-03","UFRJ","RFA","10648","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","ellipticum","Enterolobium ellipticum","A.P. Duarte; E. Pereira (9927)","8914","1965","09","18",NA,"Brasil",NA,NA,NA,"RFA43630",NA,NA,"Benth.",NA,"Minas Gerais","Curvelo",NA,"-44.4308013916016","-18.7563991546631",NA,NA,NA,NA,NA,NA,"57661","auto",NA,NA,NA,NA,NA,NA,NA
"78","2020-06-29 11:30:29-03","UFRJ","RFA","4687","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","ellipticum","Enterolobium ellipticum","Dobereiner","73","1958","12",NA,NA,"Brasil",NA,NA,NA,"RFA43631",NA,NA,"Benth.","P. Occhioni","Minas Gerais","Uberaba",NA,"-47.9319000244141","-19.7483005523682",NA,NA,NA,NA,NA,NA,"73879","auto",NA,NA,NA,NA,NA,NA,NA
"79","2020-06-29 11:30:29-03","UFRJ","RFA","12508","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","ellipticum","Enterolobium ellipticum","E. Pereira; A. P. Duarte (8914)","9927","1965","09","18",NA,"Brasil",NA,NA,NA,"RFA43623",NA,NA,"Benth.",NA,"Minas Gerais","Curvelo",NA,"-44.4308013916016","-18.7563991546631",NA,NA,NA,NA,NA,NA,"57661","auto",NA,NA,NA,NA,NA,NA,NA
