"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","county","decimalLongitude","decimalLatitude","infraspecificEpithet","typeStatus","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"91","2020-06-03 16:59:18-03","UFRPE","PEUFR","38272","PreservedSpecimen","Plantae",NA,NA,"Cleomaceae","Hemiscola","diffusa","Hemiscola diffusa","(Banks Ex. DC) Iltis","R.L. Soares Neto","M.F. Sales; D. Moura","837","1999","11",NA,"Brasil","Sergipe","Fazenda poço Verde.",NA,"Erva com cerca de 20-30cm de altura; pétalas brancas.","PEUFR038272",NA,"24","Canidé de São Francisco","-37.977778","-9.577778",NA,NA,NA,NA,NA,NA,"2015","06","37º58'40W","09º34'40S",NA,"11",NA,NA,NA,NA,NA
"92","2019-11-19 14:05:53-03","UFRPE","PEUFR","45303","PreservedSpecimen","Plantae",NA,NA,"Cleomaceae","Hemiscola","diffusa","Hemiscola diffusa","(Banks Ex. DC) Iltis","R.L. Soares Neto","L.M. Pessoa","19","2003","02",NA,"Brasil","Pernambuco","Rabeca.",NA,"Erva; folhas novas, maduras; botões; fruto imaturo; frequente","PEUFR045303",NA,"15","Betânia / Floresta","-34.950278","-8.012778",NA,NA,"520","520",NA,NA,"2015","06","34º57'01W","08º00'46S",NA,"11",NA,NA,NA,NA,NA
"93","2019-11-19 14:05:53-03","UFRPE","PEUFR","28107","PreservedSpecimen","Plantae",NA,NA,"Cleomaceae","Hemiscola","diffusa","Hemiscola diffusa","(Banks Ex. DC) Iltis","R.L. Soares Neto","J.C. Gomes","2699","1965","04",NA,"Brasil","São Paulo","Litoral norte.",NA,"Planta arbórea; flores alvas; frequente.","PEUFR028107",NA,"02","Ilha da Vitória",NA,NA,NA,NA,NA,NA,NA,NA,"2015","06",NA,NA,NA,"11",NA,NA,NA,NA,NA
"94","2019-11-19 14:05:53-03","UFRPE","PEUFR","29157","PreservedSpecimen","Plantae",NA,NA,"Cleomaceae","Hemiscola","diffusa","Hemiscola diffusa","(Banks Ex. DC) Iltis","R.L. Soares Neto","M.I.B. Loiola","474","1998","08",NA,"Brasil","Paraíba","Fazenda Farinha, próxima à praça do Meio do Mundo.",NA,"Erva com cerca de 20cm; flores com pétalas alvas; frutos imaturos, verdes; rara.","PEUFR029157",NA,"29","Pocinhos","-36.105556","-7.151111",NA,NA,"565","565",NA,NA,"2015","06","36º06'20W","7º09'04S",NA,"11",NA,NA,NA,NA,NA
"95","2019-11-19 14:05:53-03","UFRPE","PEUFR","29437","PreservedSpecimen","Plantae",NA,NA,"Cleomaceae","Hemiscola","diffusa","Hemiscola diffusa","(Banks Ex. DC) Iltis","R.L. Soares Neto","M.F.A. Lucena; V. Santos; M. Tschá; A. Laurênio","578","1998","07",NA,"Brasil","Pernambuco","Serra Verde.",NA,"Erva com cerca de 15-30cm de altura; botões florais creme-esverdeados; anteras amarelas; fruto imaturo, verde.","PEUFR029437",NA,"17","Brejo do Gama",NA,NA,NA,NA,NA,NA,NA,NA,"2015","06",NA,NA,NA,"11",NA,NA,NA,NA,NA
"96","2019-11-19 14:05:53-03","UFRPE","PEUFR","39037","PreservedSpecimen","Plantae",NA,NA,"Cleomaceae","Hemiscola","diffusa","Hemiscola diffusa","(Banks Ex. DC) Iltis","R.L. Soares Neto","A.C.O. Silva; S.I. Silva","26","2003","06",NA,"Brasil","Pernambuco","Próximo à entrada da Pedra do Cachorro.",NA,"Erva com cerca de 40cm; flores alvas.","PEUFR039037",NA,"30","São Caetano",NA,NA,NA,NA,NA,NA,NA,NA,"2015","06",NA,NA,NA,"11",NA,NA,NA,NA,NA
"97","2019-11-19 14:05:53-03","UFRPE","PEUFR","4257","PreservedSpecimen","Plantae",NA,NA,"Cleomaceae","Hemiscola","diffusa","Hemiscola diffusa","(Banks Ex. DC) Iltis","R.L. Soares Neto","E.P. Heringer; D.A. Lima; J.P.L. Sobrinho; A.C. Sarmento",NA,"1971","04",NA,"Brasil","Pernambuco","Margem da PE4 em direção a Juntaí.",NA,"Erva ereta; flores alvas.","PEUFR004257",NA,"29","Santa Maria",NA,NA,NA,NA,NA,NA,NA,NA,"2015","06",NA,NA,NA,"12",NA,NA,NA,NA,NA
"98","2019-11-19 14:05:53-03","UFRPE","PEUFR","38245","PreservedSpecimen","Plantae",NA,NA,"Cleomaceae","Hemiscola","diffusa","Hemiscola diffusa","(Banks Ex. DC) Iltis","R.L. Soares Neto","R.A. Silva","646","1999","07",NA,"Brasil","Alagoas",NA,NA,"Erva com cerca de 30cm de altura; caule com espinhos; flores brancas; estigma verde; frutos imaturos verdes.","PEUFR038245",NA,"26","Piranhas","-37.7566986083984","-9.62360954284668",NA,NA,NA,NA,"32231","auto","2015","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-11-19 14:05:52-03","UFRPE","PEUFR","21836","PreservedSpecimen","Plantae",NA,NA,"Cleomaceae","Hemiscola","diffusa","Hemiscola diffusa","(Banks Ex. DC) Iltis","R.L. Soares Neto","L.P. de Queiroz; N.S. Nascimento","3838","1994","04",NA,"Brasil","Bahia","Cerca de 4km de Castro Alves, na estrada para Santa terezinha.",NA,"Subarbusto com cerca de 1,0m de altura; folhas membranáceas; flores com sépalas verdes; pétalas brancas; anteras amarelas; ovário verde; frutos imaturos verdes; pouco frequente.","PEUFR021836",NA,"26","Castro Alves","-39.4282989501953","-12.7656002044678",NA,NA,NA,NA,"26883","auto","2015","06",NA,NA,NA,"12",NA,NA,NA,NA,NA
"100","2019-11-19 14:05:52-03","UFRPE","PEUFR","21835","PreservedSpecimen","Plantae",NA,NA,"Cleomaceae","Hemiscola","diffusa","Hemiscola diffusa","(Banks Ex. DC) Iltis","R.L. Soares Neto","E.A. Dutra","2","1994","05",NA,"Brasil","Bahia","Fazenda Macambira",NA,"Herbácea; ereta com cerca de 40cm de altura; perene; folhas verdes; flores brancas; fruto vagem pequena.","PEUFR021835",NA,"12","Ipirá","-39.7372016906738","-12.1583003997803",NA,NA,NA,NA,"44834","auto","2015","06",NA,NA,NA,"12",NA,NA,NA,NA,NA
"101","2019-11-19 14:05:52-03","UFRPE","PEUFR","23107","PreservedSpecimen","Plantae",NA,NA,"Cleomaceae","Hemiscola","diffusa","Hemiscola diffusa","(Banks Ex. DC) Iltis","R.L. Soares Neto","W. Hoehne","5523","1964","01",NA,"Brasil","Espirito Santo","Arredores.",NA,"Herbáceo; espinhoso; de flores alvas.","PEUFR023107",NA,"24","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"28401","auto","2015","06",NA,NA,NA,"11",NA,NA,NA,NA,NA
"102","2019-11-19 14:05:52-03","UFRPE","PEUFR","21898","PreservedSpecimen","Plantae",NA,NA,"Cleomaceae","Hemiscola","diffusa","Hemiscola diffusa","(Banks Ex. DC) Iltis","R.L. Soares Neto","W. Hoehne","5523","1964","11",NA,"Brasil","Espirito Santo","Arredores.",NA,"Hebáceo; espinhoso; flores alvas.","PEUFR021898",NA,"24","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"28401","auto","2015","06",NA,NA,NA,"11",NA,NA,NA,NA,NA
"103","2019-11-19 14:05:52-03","UFRPE","PEUFR","27096","PreservedSpecimen","Plantae",NA,NA,"Cleomaceae","Hemiscola","diffusa","Hemiscola diffusa","(Banks Ex. DC) Iltis","R.L. Soares Neto","W. Hoehne","5523","1964","01",NA,"Brasil","Espirito Santo","Arredores.",NA,"Herbáceo; espinhoso; de flores alvas.","PEUFR027096",NA,"24","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"28401","auto","2015","06",NA,NA,NA,"11",NA,NA,NA,NA,NA
"104","2019-11-19 14:05:52-03","UFRPE","PEUFR","21739","PreservedSpecimen","Plantae",NA,NA,"Cleomaceae","Hemiscola","diffusa","Hemiscola diffusa","(Banks Ex. DC) Iltis","R.L. Soares Neto","O.J, Pereira","334","1985","08",NA,"Brasil","Espirito Santo",NA,NA,"Planta herbácea; flor branca.","PEUFR021739",NA,"26","Vitória","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,"15291","auto","2015","06",NA,NA,NA,"11",NA,NA,NA,NA,NA
"105","2019-11-19 14:05:53-03","UFRPE","PEUFR","21737","PreservedSpecimen","Plantae",NA,NA,"Cleomaceae","Hemiscola","diffusa","Hemiscola diffusa","(Banks Ex. DC) Iltis","R.L. Soares Neto","I. de Menezes; J. Farias",NA,"1952","11",NA,"Brasil","Espirito Santo","Arredores; ex. Herb da Secretaria de Agricultura, Terras e Colonização do ES.",NA,"Sub-arbusto.","PEUFR021737",NA,"03","Vitória","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,"15291","auto","2015","06",NA,NA,NA,"11",NA,NA,NA,NA,NA
"106","2019-11-19 14:05:52-03","UFRPE","PEUFR","21735","PreservedSpecimen","Plantae",NA,NA,"Cleomaceae","Hemiscola","diffusa","Hemiscola diffusa","(Banks Ex. DC) Iltis","R.L. Soares Neto","O.J, Pereira; L.C. Fabris; L.D. Thomaz","1241","1987","10",NA,"Brasil","Espirito Santo","Campus da UFES-Goiabeiras.",NA,"Flor branca.","PEUFR021735",NA,"26","Vitória","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,"15291","auto","2015","06",NA,NA,NA,"11",NA,NA,NA,NA,NA
"107","2019-11-19 14:05:52-03","UFRPE","PEUFR","27087","PreservedSpecimen","Plantae",NA,NA,"Cleomaceae","Hemiscola","diffusa","Hemiscola diffusa","(Banks Ex. DC) Iltis","R.L. Soares Neto","L.P. Félix; A.M. Miranda","6553","1994","07",NA,"Brasil","Paraíba",NA,NA,"Subarbusto ramoso; ramos arroxeados; flores de cálice verde e corola alvo-arroxeada; frutos veres arroxeados.","PEUFR027087",NA,"09","Pocinhos","-36.0611000061035","-7.07667016983032",NA,NA,NA,NA,"22331","auto","2015","06",NA,NA,NA,"12",NA,NA,NA,NA,NA
"108","2019-11-19 14:05:53-03","UFRPE","PEUFR","8368","PreservedSpecimen","Plantae",NA,NA,"Cleomaceae","Hemiscola","diffusa","Hemiscola diffusa","(Banks Ex. DC) Iltis","R.L. Soares Neto","M. Sales; M. Rodal; R. Pereira","74","1986","03",NA,"Brasil","Paraíba",NA,NA,"Erva com flores brancas; Projeto SE-2","PEUFR008368",NA,"13","Soledade","-36.3628005981445","-7.05721998214722",NA,NA,NA,NA,"21726","auto","2015","06",NA,NA,NA,"12",NA,NA,NA,NA,NA
"109","2019-11-19 14:05:52-03","UFRPE","PEUFR","24163","PreservedSpecimen","Plantae",NA,NA,"Cleomaceae","Hemiscola","diffusa","Hemiscola diffusa","(Banks Ex. DC) Iltis","R.L. Soares Neto","M.B. Costa e Silva","1223","1997","04",NA,"Brasil","Pernambuco","Caibeira; Faz. Abdias Nunes.",NA,"Erva com cerca de 20cm; flores brancas; frutos verdes.","PEUFR024163",NA,"19","Caruaru","-35.9761009216309","-8.28332996368408",NA,NA,NA,NA,"35136","auto","2015","06",NA,NA,NA,"11",NA,NA,NA,NA,NA
"110","2019-11-19 14:05:52-03","UFRPE","PEUFR","24376","PreservedSpecimen","Plantae",NA,NA,"Cleomaceae","Hemiscola","diffusa","Hemiscola diffusa","(Banks Ex. DC) Iltis","R.L. Soares Neto","M.B. Costa e Silva","340","1996","05",NA,"Brasil","Pernambuco",NA,NA,"Erva com cerca de 30cm; flores brancas; frutos verdes","PEUFR024376",NA,"15","Custódia","-37.6431007385254","-8.08749961853027",NA,NA,NA,NA,"43277","auto","2015","06",NA,NA,NA,"11",NA,NA,NA,NA,NA
"111","2019-11-19 14:05:53-03","UFRPE","PEUFR","7552","PreservedSpecimen","Plantae",NA,NA,"Cleomaceae","Hemiscola","diffusa","Hemiscola diffusa","(Banks Ex. DC) Iltis","R.L. Soares Neto","A. Fátima","174","1984","06",NA,"Brasil","Pernambuco","No km 8 da estrada Parnamirim-Cupirá.",NA,"Erva de mais ou menos 20cm de altura; fruto síliqua.","PEUFR007552",NA,"21","Parnamirim","-39.5783004760742","-8.09055995941162",NA,NA,NA,NA,"69919","auto","2015","06",NA,NA,NA,"12",NA,NA,NA,NA,NA
"112","2019-11-19 14:05:53-03","UFRPE","PEUFR","28144","PreservedSpecimen","Plantae",NA,NA,"Cleomaceae","Hemiscola","diffusa","Hemiscola diffusa","(Banks Ex. DC) Iltis","R.L. Soares Neto","A.M. Miranda","2519","1996","11",NA,"Brasil","Pernambuco","Sítio Meladino.",NA,"Subarbusto com cerca de 30cm de altura; caule amarronzado; flores brancas.","PEUFR028144",NA,"29","Saloá","-36.6875","-8.975830078125",NA,NA,NA,NA,"26837","auto","2015","06",NA,NA,NA,"12",NA,NA,NA,NA,NA
"113","2019-11-19 14:05:52-03","UFRPE","PEUFR","24377","PreservedSpecimen","Plantae",NA,NA,"Cleomaceae","Hemiscola","diffusa","Hemiscola diffusa","(Banks Ex. DC) Iltis","R.L. Soares Neto","M.B. Costa e Silva","1207","1997","04",NA,"Brasil","Pernambuco",NA,NA,NA,"PEUFR024377",NA,"18","Taquaritinga do Norte","-36.0442008972168","-7.90305995941162",NA,NA,NA,NA,"25558","auto","2015","06",NA,NA,NA,"11",NA,NA,NA,NA,NA
"114","2019-11-19 14:05:53-03","UFRPE","PEUFR","40259","PreservedSpecimen","Plantae",NA,NA,"Cleomaceae","Hemiscola","diffusa","Hemiscola diffusa","(Banks Ex. DC) Iltis","R.L. Soares Neto","A.M. Miranda; L.P. Félix; M.F.O. Pires","243","1995","02",NA,"Brasil","Pernambuco","Lagoa Nova.",NA,"Subarbusto com cerca de 30cm de altura; caule verde com manchas avermelhadas; folhas membranáceas;flores alvas; frutos imaturos verdes; sementes negras.","PEUFR040259",NA,"27","Triunfo","-38.1016998291016","-7.83805990219116",NA,NA,NA,NA,"14606","auto","2015","06",NA,NA,NA,"12",NA,NA,NA,NA,NA
"115","2019-11-19 14:05:52-03","UFRPE","PEUFR","21671","PreservedSpecimen","Plantae",NA,NA,"Cleomaceae","Hemiscola","diffusa","Hemiscola diffusa","(Banks Ex. DC) Iltis","R.L. Soares Neto","D. Sucre","972","1966","08",NA,"Brasil","Rio de Janeiro",NA,NA,"Flor branca.","PEUFR021671",NA,"07","Cabo Frio","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,"40069","auto","2015","06",NA,NA,NA,"11",NA,NA,NA,NA,NA
"116","2019-11-19 14:05:52-03","UFRPE","PEUFR","21743","PreservedSpecimen","Plantae",NA,NA,"Cleomaceae","Hemiscola","diffusa","Hemiscola diffusa","(Banks Ex. DC) Iltis","R.L. Soares Neto","D. Sucre; P.I.S. Braga; S.P. dos Santos","9537","1972","08",NA,"Brasil","Rio de Janeiro","Entre os loteamentos Nova California e Frecheiras a mais ou menos 10m.s.m.",NA,"Com até 30cm de altura; flor branca.","PEUFR021743",NA,"23","Cabo Frio","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,"40069","auto","2015","06",NA,NA,NA,"11",NA,NA,NA,NA,NA
"117","2019-11-19 14:05:52-03","UFRPE","PEUFR","23123","PreservedSpecimen","Plantae",NA,NA,"Cleomaceae","Hemiscola","diffusa","Hemiscola diffusa","(Banks Ex. DC) Iltis","R.L. Soares Neto","J.R. Pirani; D.C. Zappi","1003","1985","01",NA,"Brasil","Rio de Janeiro","Barra de Maritá-Lagoa da Barra.",NA,"Erva de rstinga; flroes brancas.","PEUFR023123",NA,"08","Maricá","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,"20726","auto","2015","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-11-19 14:05:52-03","UFRPE","PEUFR","21977","PreservedSpecimen","Plantae",NA,NA,"Cleomaceae","Hemiscola","diffusa","Hemiscola diffusa","(Banks Ex. DC) Iltis","R.L. Soares Neto","M.B. Costa e Silva","1278","1996","08",NA,"Brasil","Rio de Janeiro","Jardim Botânico de Niterói; Próximo à casa principal.",NA,"Erva com amais ou menos 30cm de altura; flores alvas.","PEUFR021977",NA,"12","Niterói","-43.1035995483398","-22.88330078125",NA,NA,NA,NA,"14785","auto","2015","06",NA,NA,NA,"11",NA,NA,NA,NA,NA
"119","2020-07-11 16:42:40-03","UFPB","JPB","26295","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Cleomaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.",NA,"Lourenço, CEL; Carneiro, L","22","2000","07","Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,"20","São José da Mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-04-22 16:18:33-03","UFPB","JPB","43058","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Cleomaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Gomes, P","Gomes, P; Melo, Y; Mendes, K; Rodrigues, J; Alves, M","403","2007","07","Southern America","Brasil","Pernambuco","Parque Municipal Pedra Furada",NA,"; DESC: Flores brancas.",NA,NA,"01","Venturosa","-36.8741989135742","-8.57472038269043",NA,NA,NA,NA,"24394","auto","2008","03",NA,NA,NA,"22",NA,NA,NA,NA,NA
"121","2020-09-11 23:29:13-03","UFPB","JPB","1001","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Cleomaceae","Tarenaya","diffusa","Tarenaya diffusa","(Banks ex DC.) Soares Neto & Roalson",NA,"Xavier, LP","JPB1001","1942","10","Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,"02","Alagoinha","-35.544722","-6.95",NA,NA,"133","133",NA,NA,NA,NA,"-35.544722","-6.95",NA,NA,NA,NA,NA,NA,NA
"122","2020-09-11 23:29:13-03","UFPB","JPB","19272","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Cleomaceae","Tarenaya","diffusa","Tarenaya diffusa","(Banks ex DC.) Soares Neto & Roalson",NA,"Agra, MF","1148","1990","06","Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,"28","São José da Mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-09-12 12:25:16-03","UFPB","JPB","31956","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Cleomaceae","Tarenaya","diffusa","Tarenaya diffusa","(Banks ex DC.) Soares Neto & Roalson",NA,"Barbosa, MR; Lima, IB; Lima, JR","2885","2004","03","Southern America","Brasil","Paraíba","RPPN Fazenda Almas, Caminho para parcela.",NA,"; DESC: Arbusto até 2 m de alt., flores alvas, com manchas roxa, fruto verdes.",NA,NA,"02","São José dos Cordeiros","-36.898222","-7.470556",NA,NA,"600","600",NA,NA,NA,NA,"-36.898222","-7.470556",NA,NA,NA,NA,NA,NA,NA
"124","2020-09-12 12:25:16-03","UFPB","JPB","37116","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Cleomaceae","Tarenaya","diffusa","Tarenaya diffusa","(Banks ex DC.) Soares Neto & Roalson",NA,"Lima, IB; Barbosa, MR; Lima, JR; Carneiro-Torres, DS; Silva-Castro, MM","687","2007","05","Southern America","Brasil","Paraíba","RPPN Fazenda Almas, Manga da Cabeça dos Cachorros. Trilha da parcela, lajedo da Barriguda.",NA,"; DESC: Erva ca. 30cm de alt. Flores brancas. Frutos verdes imaturos. na base da pedra.",NA,NA,"12","São José dos Cordeiros","-36.891278","-7.472944",NA,NA,"690","690",NA,NA,NA,NA,"-36.891278","-7.472944",NA,NA,NA,NA,NA,NA,NA
"125","2020-04-22 16:18:34-03","UFPB","JPB","63867","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Cleomaceae","Tarenaya","diffusa","Tarenaya diffusa","(Banks ex DC.) Soares Neto & Roalson","Soares Neto, RL","Pereira, OJ; Martins, J","7318","2003","09","Southern America","Brasil","Espírito Santo","Parque Estadual da Fonte Grande",NA,"Planta herbácea. Flor alba; HABITAT: Mata Atlântica de encosta. Floresta secundária; DESC: Planta herbácea. Flor alba","JPB0063867",NA,"26","Vitória","-40.570833","-20.543611",NA,NA,NA,NA,NA,NA,"2018","09","-40.570833","-20.543611",NA,"17",NA,NA,NA,NA,NA
"126","2020-04-22 16:18:34-03","UFPB","JPB","63898","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Cleomaceae","Tarenaya","diffusa","Tarenaya diffusa","(Banks ex DC.) Soares Neto & Roalson","Soares Neto, RL","Pereira, OJ","334","1985","08","Southern America","Brasil","Espírito Santo","Sudeste, Plano",NA,"Flor branca. Planta herbácea.; HABITAT: Mata Atlântica. Argiloso.; DESC: Flor branca. Planta herbácea.","JPB0063898",NA,"26","Vitória","-40.570833","-20.543611",NA,NA,NA,NA,NA,NA,"2018","09","-40.570833","-20.543611",NA,"17",NA,NA,NA,NA,NA
"127","2020-09-12 12:25:16-03","UFPB","JPB","61630","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Cleomaceae","Tarenaya","diffusa","Tarenaya diffusa","(Banks ex DC.) Soares Neto & Roalson",NA,"Soares Neto, RL; Zelenski, A; Coutinho, TS","120","2015","06","Southern America","Brasil","Pernambuco","Entrada do Sítio das Roças. Próximo ao posto do Shell Evolux",NA,"; HABITAT: Agreste; DESC: Herbácea 50 cm alt.; flores em botão esverdeados; sépalas verdes; corola alva; filetes com base arroxeado e ápice branco; anteras amarelas;fruto imaturo verde a amarelado","JPB0061630",NA,"28","Sanharó","-36.5825","-8.368056",NA,NA,NA,NA,NA,NA,NA,NA,"-36.5825","-8.368056",NA,NA,NA,NA,NA,NA,NA
"128","2020-09-12 12:25:16-03","UFPB","JPB","61631","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Cleomaceae","Tarenaya","diffusa","Tarenaya diffusa","(Banks ex DC.) Soares Neto & Roalson",NA,"Soares Neto, RL; Zelenski, A; Coutinho, TS","121","2015","06","Southern America","Brasil","Pernambuco","Estrada Pesqueira-Arcoverde",NA,"; HABITAT: Caatinga; DESC: Herbácea 30 cm alt.; pétalas brancas; frutos imaturos verdes","JPB0061631",NA,"28","Pesqueira","-36.793333","-8.400833",NA,NA,NA,NA,NA,NA,NA,NA,"-36.793333","-8.400833",NA,NA,NA,NA,NA,NA,NA
"129","2020-09-12 12:25:16-03","UFPB","JPB","61635","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Cleomaceae","Tarenaya","diffusa","Tarenaya diffusa","(Banks ex DC.) Soares Neto & Roalson",NA,"Soares Neto, RL; Zelenski, A; Coutinho, TS","125","2015","06","Southern America","Brasil","Pernambuco","Na estrada entre Águas Belas e Saloá . Povoado Ribeira do Alto",NA,"; HABITAT: Caatinga; DESC: Herbácea 30 cm alt.","JPB0061635",NA,"30","Águas Belas","-37.053611","-9.127222",NA,NA,NA,NA,NA,NA,NA,NA,"-37.053611","-9.127222",NA,NA,NA,NA,NA,NA,NA
"130","2020-09-12 12:25:16-03","UFPB","JPB","61638","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Cleomaceae","Tarenaya","diffusa","Tarenaya diffusa","(Banks ex DC.) Soares Neto & Roalson",NA,"Soares Neto, RL; Pires, AFP","128","2015","08","Southern America","Brasil","Bahia","Vila do Ventura",NA,"; HABITAT: Mata ciliar; DESC: Herbácea 30 cm alt.; rupícola; frutos verdes","JPB0061638",NA,"20","Morro do Chapéu","-41.023056","-11.668889",NA,NA,NA,NA,NA,NA,NA,NA,"-41.023056","-11.668889",NA,NA,NA,NA,NA,NA,NA
"131","2020-09-12 12:25:16-03","UFPB","JPB","62791","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Cleomaceae","Tarenaya","diffusa","Tarenaya diffusa","(Banks ex DC.) Soares Neto & Roalson",NA,"Gadelha Neto, PC","4037","2016","08","Southern America","Brasil","Paraíba","Campus II da UFPB, Centro de Ciências Agrárias, Departamento de Ciências Biológicas",NA,"; HABITAT: Área antrópica; DESC: Erva ramificada de folhas alternas, compostas, trifolioladas com estípulas espinescentes. Flores brancas. Fruto seco tipo siliqua. Vegetando em área antropizada. Substrato areno-argiloso.","JPB0062791",NA,"30","Areia","-35.715125","-6.965333",NA,NA,"506","506",NA,NA,NA,NA,"-35.715125","-6.965333",NA,NA,NA,NA,NA,NA,NA
"132","2020-06-10 21:02:54-03","UFPB","JPB","64710","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Cleomaceae","Tarenaya","diffusa","Tarenaya diffusa","(Banks ex DC.) Soares Neto & Roalson",NA,"Gadelha Neto, PC","4250","2017","12","Southern America","Brasil","Paraíba","UFPB, Centro de Ciências Agrárias, Departamento de Ciências Biológicas",NA,"; HABITAT: Área antrópica; DESC: Erva com cerca de 50cm. Ramos armados, indumentados. Folhas palmado-compostas. Flores brancas com pétalas unguiculadas, reunidas em racemos terminais. Fruto síliqua fusiforme. Substrato areno-argiloso.","JPB0064710",NA,"20","Areia","-34.714444","-6.965556",NA,NA,"508","508",NA,NA,NA,NA,"-34.714444","-6.965556",NA,NA,NA,NA,NA,NA,NA
"133","2020-04-22 16:18:34-03","UFPB","JPB","63884","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Cleomaceae","Tarenaya","diffusa","Tarenaya diffusa","(Banks ex DC.) Soares Neto & Roalson","Soares Neto, RL","Macedo, GEL; Silva, GS","2355","2014","12","Southern America","Brasil","Bahia",NA,NA,"Arbusto , ca. 50 cm de alt. Caule sub-lenhosa, verde. Folha composta, trifoliolda, áspera, pelos na face adaxial. Inflorescência terminal em espiga. Fruto capsular com ovário bicarpelar.; DESC: Arbusto , ca. 50 cm de alt. Caule sub-le","JPB0063884",NA,"26","Lajedinho","-40.9056015014648","-12.3557996749878",NA,NA,NA,NA,"35716","auto","2018","09",NA,NA,NA,"17",NA,NA,NA,NA,NA
"134","2020-04-22 16:18:34-03","UFPB","JPB","63885","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Cleomaceae","Tarenaya","diffusa","Tarenaya diffusa","(Banks ex DC.) Soares Neto & Roalson","Soares Neto, RL","Macedo, GEL; Silva, GS","2364","2014","12","Southern America","Brasil","Bahia",NA,NA,"Arbusto, caule verde. Folha c/ heterofilia, composta, trifoliada, membranácea. Flor em botão verde. Fruto imaturo verde com glândulas na base do pedúnculo. N.V. Ortiginha; DESC: Arbusto, caule verde. Folha c/ heterofilia, composta, tr","JPB0063885",NA,"26","Lajedinho","-40.9056015014648","-12.3557996749878",NA,NA,NA,NA,"35716","auto","2018","09",NA,NA,NA,"17",NA,NA,NA,NA,NA
"135","2020-09-11 23:29:13-03","UFPB","JPB","39096","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Cleomaceae","Tarenaya","diffusa","Tarenaya diffusa","(Banks ex DC.) Soares Neto & Roalson",NA,"Melo, AS; Lima, IB; Lima, JR; Gadelha Neto, PC","54","2007","04","Southern America","Brasil","Paraíba",NA,NA,"; DESC: Erva. Flor branca.",NA,NA,"29","Junco do Seridó","-36.7131004333496","-6.99666976928711",NA,NA,NA,NA,"19304","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
