"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","geoFlag","individualCount","continentOcean","preparationType","barcode","imagecode","infraspecificEpithet","typeStatus","class","fieldNumber","relatedCatalogItem","sex"
"272","2009-12-04 16:48:00-02","MO","MOBOT","3039578","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","L.B. Smith & Ayensu",NA,NA,NA,"Gert G. Hatschbach|C. Koczicki","Hatschbach 35378","1974","10","26","Brazil","Minas Gerais",NA,"Serra do Cipó (mun. S' Ana do Riacho)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2008-05-27 22:02:00-03","MO","MOBOT","3039821","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","L.B. Smith et Ayensu",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 27417","1971","9","9","Brazil","Minas Gerais",NA,"Estran/Salte da Divisa (mun. Diamantin)",NA,NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2009-07-31 17:16:00-03","MO","MOBOT","3040333","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","L. B. Smith",NA,NA,NA,"Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 20757","1968","2","24","Brazil","Minas Gerais",NA,"Serra do Espinhago, at Lapinha, Minas Gerais, ca. 18 km. N. Of Sêrro on road (MG 2) to Diamantina.",NA,NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2014-08-23 05:35:00-03","MO","MOBOT","3040565","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","L.B. Smith",NA,NA,NA,"Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 22173","1969","1","18","Brazil","Minas Gerais",NA,"Rocky slopes with soil-filled crevices and pockets, ca. 15 km. S.W. of Diamantina.",NA,NA,NA,NA,NA,"1370.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2009-12-04 16:42:00-02","MO","MOBOT","3040806","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","R. Mello-Silva",NA,NA,NA,"Gert G. Hatschbach|Armando C. Cervi|O. V. Guimarães","Hatschbach 51013","1987","3","17","Brazil","Minas Gerais",NA,"Rod. BR-259, km 433 (mun. Pres. Kubitchek)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2008-05-27 22:02:00-03","MO","MOBOT","3040962","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","R. Mello-Silva",NA,NA,NA,"MENEZES","MENEZES 554","1975","12","14","Brazil","Minas Gerais",NA,"Diamantina; ca. 8 km. en di recaoaa Conselheiro Mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2010-08-24 09:46:00-03","MO","MOBOT","3036821","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","gracilis","Vellozia gracilis","Seub.",NA,NA,NA,NA,"F. Sellow","Sellow s.n.","1814",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2011-02-10 10:41:00-02","MO","MOBOT","3031817","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard",NA,NA,NA,NA,"George Gardner","Gardner 5230","1836",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2011-02-17 10:58:00-02","MO","MOBOT","3031913","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard","L.B. Smith",NA,NA,NA,"Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 20533","1968","2","19","Brazil",NA,NA,"Serra do Espinhaço. Campo and gallery margin, Serra do Cipo, km 135 (ca. 150km N. of Belo Horizonte),",NA,NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2009-10-21 07:13:00-02","MO","MOBOT","3032103","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard","L.B. Smith",NA,NA,NA,"William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","Anderson 35516","1972","2","5","Brazil","Minas Gerais",NA,"Ca. 15km S. of Diamantina, Municipio de Datas; sandstone hills with steep rock faces and grassy or shrubby vegetation;",NA,NA,NA,NA,NA,"1250.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-08-01 18:19:23-03","UNESP-IBILCE","SJRP","12346","PreservedSpecimen","Plantae","Tracheophyta","Pandanales","Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart.","R. Mello Silva",NA,NA,NA,"Cremers G. & M. Hatschbach & et al.",NA,NA,NA,NA,"Brasil","Minas Gerais","Pres. Kibutchek","BR 259, km 433",NA,NA,NA,NA,NA,NA,NA,"Caudice 30 cm, flor creme;",NA,NA,"América do Sul",NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA
"283","2017-11-24 14:12:35-02","UFLA","ESAL","1066","S","Plantae",NA,NA,"Velloziaceae","Vellozia","gracilis","Vellozia gracilis","Seub.","F. C. Hoehne",NA,NA,NA,"Orville A. Derby","12.493",NA,NA,NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,"101169",NA,NA,"; ; ;","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2019-06-10 10:11:45-03","FZB-BH","BHZB","961","S","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides",NA,"R, Mello -Silva","2105","12",NA,"Fernandes, M.G.C.",NA,"2001","06","25","Brasil","MG","Belo Horizonte","FZBBH/ Estufa de Campo Rupestre","-43.937801361084","-19.9207992553711",NA,NA,"17082",NA,NA,"Rupícola. Cultivado. Anteriormente NI","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-06-10 10:11:45-03","FZB-BH","BHZB","10164","S","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides",NA,"R, Mello -Silva","2015","12",NA,"Ferreira Junior, C.A. et al.","932","2013","01","30","Brasil","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo do Gerais, Ermo","-43.704722","-19.025","43W 42' 17","19S 01' 30",NA,"1223","1223","Ponto 88 636319 7895899 1223m , Folha com base resinosa,, com duplicata. Doação de duplicata para Herbario SPF em março 2014. anteriormente identificada como V. cf. leptopetala Goethart & Henrard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-06-10 10:11:45-03","FZB-BH","BHZB","11204","S","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides",NA,NA,NA,NA,NA,"Assis, L.",NA,"2015","10","22","Brasil","MG","Conceição do Mato Dentro","Parque Serra do Intendente","-43.615556","-19.063056","43º 36' 56W","19º 03' 47S",NA,NA,NA,"Levantamento Florístico no Parque Serra do Intendente ( Conceição do Mato Dentro , MG , para elaboração do Plano de Manejo, unicata ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-06-10 10:11:45-03","FZB-BH","BHZB","11290","S","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides",NA,NA,NA,NA,NA,"Ferreira Junior, C.A.","1601","2016","04","30","Brasil","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo das Gerais. Caminho para a cachoeira do Bicamé.","-43.7144012451172","-19.1688995361328","43º42'40.7","19º02'36.7","26557","1284","1284","Planta de 20cm. Flores imcompletas, branco rosadas, glândulas do hipanto enegrescidas, 18 estames.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-06-10 10:11:45-03","FZB-BH","BHZB","8539","S","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides",NA,"R. Mello-Silva","2015","12","21","Ferreira Junior, C.A. et al.","461","2012","05","16","Brasil","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo dos Gerais","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,"Doação de duplicata para Herbario SPF em março 2014. Anteriormente identificada comoV.aff.leptopetala Goethart & Henrard","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-06-10 10:11:45-03","FZB-BH","BHZB","474","S","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides",NA,"R. Mello.Silva","2001","08",NA,"Grandi, T.S.M.",NA,"1995","05","05","Brasil","MG","Moeda","Serra da Moeda","-44.0527992248535","-20.3330993652344",NA,NA,"14750",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-06-10 10:11:45-03","FZB-BH","BHZB","8328","S","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides",NA,NA,NA,NA,NA,"Rezende, S.G et al.","333","2011","09","26","Brasil","MG","Belo Horizonte","FZB-BH - Jardim Botânico - Coleção Cerrado","-43.937801361084","-19.9207992553711",NA,NA,"17082",NA,NA,"(CAF 333). Planta de crescimento cespitoso, caule ereto.Proveniente de Santana de Riacho ( Serra do Cipó)","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-06-10 10:11:45-03","FZB-BH","BHZB","10285","S","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides",NA,"R, Mello-Silva, confirmada por","2015","12",NA,"Ferreira Junior, C.A. et al.","1163","2013","07","27","Brasil","MG","Santana do Pirapama","Inhames- Caminho da captação da Fazenda Toucan Cipó","-43.758333","-19.005556","43W 45' 30","19S 00' 20",NA,"815","815","Coord: 0630696 /7898096 UTM Altitude; 815 m. Doação de duplicata para Herbario SPF em março 2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-06-10 10:11:45-03","FZB-BH","BHZB","12262","S","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides",NA,"Ferreira Jr., C.A.","2018","09","12","Paiva, J.A. M.","1804","2018","05","24","Brasil","MG","Itabira","Parque Nacional Serra do Cipó - Serra do Cipó","-43.2268981933594","-19.6191997528076","43°28' 57","19°29'15","33779","1163","1163","unicata","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2019-06-10 10:11:45-03","FZB-BH","BHZB","9691","S","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides",NA,"R, Mello-Silva confirmada","2015","12",NA,"Ferreira Junior, C.A. et al.","830","2012","11","28","Brasil","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo do Gerais","-43.7144012451172","-19.1688995361328",NA,NA,"26557","1236","1236","Ponto 111 637903 789032 1236m , Cespitoso ,Doação de duplicata para Herbario SPF em março 2014","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2019-06-10 10:11:45-03","FZB-BH","BHZB","12240","S","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides",NA,NA,NA,NA,NA,"Assis, L.",NA,"2017","02","09","Brasil","MG","Diamantina","Estrada Diamantina - Milho Verde","-43.6002998352051","-18.2493991851807","43°33'13","18°21'19","101169",NA,NA,"com duplicata","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2019-06-10 10:11:45-03","FZB-BH","BHZB","2535","S","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides",NA,"C.A, Ferreira Junior","2015","07","02","Abreu, M.E.",NA,"2000","04","26","Brasil","MG","Santana do Riacho","Km 118 MG 010 /Serra do Cipó - Beira de estrada.","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,"Com duplicata. Doação de duplicata para Herbario SPF em março 2014.Anteriormente Vellozia sp. Confirmada por Renato Mello-Silva Dezembro 2015","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2019-06-10 10:11:45-03","FZB-BH","BHZB","11011","S","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides",NA,NA,NA,NA,NA,"Soares, K.P.",NA,"2016","01","07","Brasil","MG","Diamantina","Trecho rod. entre Diamantina /Milho Verde","-43.6002998352051","-18.2493991851807",NA,NA,"101169",NA,NA,"Unicata","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-06-10 10:11:45-03","FZB-BH","BHZB","9731","S","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides",NA,"R, Mello-Silva","2015","12","21","Ferreira Junior, C.A. et al.","952","2012","11","26","Brasil","MG","Santana do Riacho","Caminho para RPPN Brumas do Espinhaço , anterior ao Ponto da Pintura rupestre","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,"anteriormente Vellozia sp.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2019-06-10 10:11:45-03","FZB-BH","BHZB","10166","S","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides",NA,"R, Mello -Silva","2015","12",NA,"Ferreira Junior, C.A. et al.","916","2013","01","29","Brasil","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo do Gerais, Brumas,Cidade de Pedra","-43.717222","-19.033056","43W 43' 02","19S 01' 59",NA,"1355","1355","Ponto 113, 635004 7895005 1355 m, com duplicata. Doação de duplicata para Herbario SPF em março 2014 ( encaminhada como coletor no. 913)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-06-10 10:11:45-03","FZB-BH","BHZB","9039","S","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides",NA,NA,NA,NA,NA,"Ferreira Junior, C.A. et al.","395","2012","04","19","Brasil","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo dos Gerais","-43.709444","-19.049444","43W 42' 34","19S 02' 58",NA,"1297","1297","Sobre solo arenoso,com duplicata, Ponto 93 635798 7893206 1297 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-06-10 10:11:45-03","FZB-BH","BHZB","845","S","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides",NA,"R, Mello -Silva","2015","12",NA,"Fernandes, M.G.C.",NA,"2001","06","25","Brasil","MG","Belo Horizonte","FZBBH/ Jardim Botânico","-43.937801361084","-19.9207992553711",NA,NA,"17082",NA,NA,"Rupícola. Cultivado no Jardim de Campo Rupestre.. Anteriormente NI","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2019-06-10 10:11:45-03","FZB-BH","BHZB","10170","S","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides",NA,"R, Mello-Silva Confirmada por","2015","12",NA,"Ferreira Junior, C.A. et al.","939","2013","01","31","Brasil","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo do Gerais, Brumas","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,"Margem direita do cór. Ventania. Doação de duplicata para Herbario SPF em março 2014","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2019-06-10 10:11:45-03","FZB-BH","BHZB","12119","S","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides",NA,NA,NA,NA,NA,"Abrahão,A.","3","2015","05","20","Brasil","MG","Santana do Riacho","Reserva Vellozia - Serra Cipó","-43.593889","-19.282222","43°35' 38'' W","19° 16' 56'' S",NA,NA,NA,"Doação Ana Abrahão , Campinas -SP. No..04.com duplicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2019-06-10 10:11:47-03","FZB-BH","BHZB","2211","S","Plantae",NA,NA,"Velloziaceae","Vellozia Aff.","epidendroides","Vellozia Aff. epidendroides",NA,"R, Mello -Silva","2015","12",NA,"Pimenta, I.A.",NA,"1999","05","26","Brasil","MG","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,"Beira do Córrego Vitalino.Anteriormente identificada como Vellozia sp.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2019-06-10 10:11:44-03","FZB-BH","BHZB","11072","S","Plantae",NA,NA,"Vellloziaceae","Vellozia Cf.","epidendroides","Vellozia Cf. epidendroides",NA,NA,NA,NA,NA,"Soares, K.P.",NA,"2016","02","17","Brasil","MG","Diamantina","Trecho rod. entre Diamantina /Milho Verde","-43.6002998352051","-18.2493991851807",NA,NA,"101169",NA,NA,"unicata","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2019-06-10 10:11:47-03","FZB-BH","BHZB","11060","S","Plantae",NA,NA,"Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala",NA,NA,NA,NA,NA,"Soares, K.P.",NA,"2016","01","08","Brasil","MG","Diamantina","Trecho rod. entre Diamantina /Milho Verde","-43.6002998352051","-18.2493991851807",NA,NA,"101169",NA,NA,"com duplicata. Ameaçada","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2021-03-01 11:52:55-03","UFPE","UFP","11629","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart.","Mello-Silva, R","1994","01",NA,"Benko-Isepon, AM","s.n.","1993","11","04","Brasil","Minas Gerais","Conselheiro Matar",NA,NA,NA,NA,NA,NA,NA,NA,"Fixações cromossômicas efetuadas. Sementes e plantas para cultivo coletadas.; 23 a 28 cm. de altura, folhas verde-oliva.; Aflorações rochosas.",NA,NA,NA,NA,"UFP011629",NA,NA,NA,NA,NA,NA,NA
"307","2021-03-01 11:52:55-03","UFPE","UFP","185","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart.","Mello-Silva, R","2002","08",NA,"Barreto, M","8516","1938","11","25","Brasil","Minas Gerais","Conceição do Mato de Dentro",NA,NA,NA,NA,NA,NA,NA,NA,"Muito frequente.; Arbusto.; Campo pedregoso.",NA,NA,NA,NA,"UFP000185",NA,NA,NA,NA,NA,NA,NA
"308","2021-03-01 11:52:55-03","UFPE","UFP","184","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","gracilis","Vellozia gracilis","Seub.","Barreto, M",NA,NA,NA,"Barreto, M","9744","1937","11","15","Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,"101169",NA,NA,"Muito frequente.; Arbusto, folhas violacea.","auto",NA,NA,NA,"UFP000184",NA,NA,NA,NA,NA,NA,NA
"309","2020-09-12 05:00:02-03","US","US","2571192A","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.",NA,NA,NA,NA,"W. R. Anderson, M. T. Stieber & J. H. Kirkbride","5948","1972","2","19","Brazil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America - Neotropics",NA,"US01328632","US01328632_01",NA,NA,"Monocotyledonae",NA,NA,NA
"310","2020-09-12 05:00:02-03","US","US","1443692","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.",NA,NA,NA,NA,"B. Maguire Jr., G. Magalhaes & C. K. Maguire","2425","1960","8","7","Brazil","Minas Gerais",NA,"Serra do Cipó summit. km 112-128 along road from Hotel Chapeu",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America - Neotropics",NA,"US01328620","US01328620_01",NA,NA,"Monocotyledonae",NA,NA,NA
"311","2020-09-12 05:00:02-03","US","US","2439558","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.",NA,NA,NA,NA,"L. Smith, F. Segadas-Vianna, L. Dau & W. T. Ormond","141","1952","4","28","Brazil","Minas Gerais","Jaboticatubas","Serra do Cipó, Palacio","-43.58","-19.17",NA,NA,NA,NA,NA,NA,NA,"1","South America - Neotropics",NA,"US01328622","US01328622_01",NA,NA,"Monocotyledonae",NA,NA,NA
"312","2020-09-12 05:00:02-03","US","US","2708567","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.",NA,NA,NA,NA,"N. Chukr, R. Simão, T. B. Cavalcanti & V. C. Souza","8955","1986","5","4","Brazil","Minas Gerais","Santana do Riacho","km 112 da rodovia Lagoa Santa-Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,"auto","1","South America - Neotropics",NA,"US01328618","US01328618_01",NA,NA,"Monocotyledonae",NA,NA,NA
"313","2020-09-12 05:00:02-03","US","US","3275508","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.",NA,NA,NA,NA,"N. L. Menezes","2541","1977","11","28","Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 110 da estrada Lagoa Santa-Conceição do Mato Dentro, próximo a pensão Chapéu de Sol","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,"auto","1","South America - Neotropics",NA,"US01328607","US01328607_01",NA,NA,"Monocotyledonae",NA,NA,NA
"314","2020-09-12 05:00:02-03","US","US","2268483","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.",NA,NA,NA,NA,"H. S. Irwin, S. F. Fonseca, R. Souza, R. G. P. Santos & J. Ramos","426","1970","3","16","Brazil","Minas Gerais",NA,"18km E. of Diamantina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America - Neotropics",NA,"US01328626","US01328626_01",NA,NA,"Monocotyledonae",NA,NA,NA
"315","2020-09-12 05:00:02-03","US","US","2708052","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.",NA,NA,NA,NA,"G. Hatschbach","17355","1972","8","8","Brazil","Minas Gerais","Jaboticatubas","Serra do Cipó, Fda. Palacio","-43.7449989318848","-19.513599395752",NA,NA,"31264",NA,NA,NA,"auto","1","South America - Neotropics",NA,"US01328588","US01328588_01",NA,NA,"Monocotyledonae",NA,NA,NA
"316","2020-09-12 05:00:02-03","US","US","1383057","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.",NA,NA,NA,NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen",NA,"1968","2","19","Brazil","Minas Gerais",NA,"Serra do Cipó, km 135 (150km N. of Belo Horizonte).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America - Neotropics",NA,"US01328638","US01328638_01",NA,NA,"Monocotyledonae",NA,NA,NA
"317","2020-09-12 05:00:02-03","US","US","2691735","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.",NA,NA,NA,NA,"N. L. Menezes","262","1972","9","8","Brazil","Minas Gerais",NA,"km 132 da estrada Lagoa Santa-Conceição do Mato Dentro. Serra do Cipó.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America - Neotropics",NA,"US01328584","US01328584_01",NA,NA,"Monocotyledonae",NA,NA,NA
"318","2020-09-12 05:00:02-03","US","US","2368982","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides major","L.B. Sm.",NA,NA,NA,NA,"B. Maguire","49098","1960","8","8","Brazil","Minas Gerais",NA,"Summit of Serra do Cipo.",NA,NA,NA,NA,NA,"1200","1300",NA,NA,"1","South America - Neotropics",NA,"US00092371","US00092371_01","major","Holotype","Monocotyledonae",NA,NA,NA
"319","2020-09-12 05:00:02-03","US","US","2564937","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.",NA,NA,NA,NA,"R. M. Harley, P. Rudall, N. P. Taylor & D. C. Zappi","254","1988","10","30","Brazil","Minas Gerais","Diamantina","Estrada para Conselheiro Mata, 6 Km da estrada Curvelo-Diamantina","-43.82","-18.27",NA,NA,NA,NA,NA,NA,NA,"1","South America - Neotropics",NA,"US01328604","US01328604_01",NA,NA,"Monocotyledonae",NA,NA,NA
"320","2020-09-12 05:00:02-03","US","US","3041397","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.",NA,NA,NA,NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen",NA,"1968","2","14","Brazil","Minas Gerais",NA,"Serra do Cipó, km 120 (145km N. of Belo Horizonte).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America - Neotropics",NA,"US01328637","US01328637_01",NA,NA,"Monocotyledonae",NA,NA,NA
