"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","typeStatus","fieldNumber"
"159","2020-12-21 16:23:50-03","MBM","MBM","336332","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Marestoni, T.M.","2007","10","06","Marestoni, T.M.; et al.; et al.","51","2007","09","11","Brazil","Paraná","Lupionópolis","-51.6571998596191","-22.7553005218506",NA,NA,"Árvore, 4m; com flores pequenas CAP 19 cm. Interior da mata","MBM336332","MBM336332","RPPN Mata São Pedro",NA,NA,NA,NA,"Southern America",NA,"11262","auto",NA,NA,NA,NA,NA
"160","2020-12-21 16:23:50-03","MBM","MBM","27127","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Mendonça, J.O.",NA,NA,NA,"Hatschbach, G.; Rodrigues, H.; Rodrigues, H.","733","1947","06","15","Brazil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,"MBM027127","MBM027127","Morro do Anhangava",NA,NA,NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA
"161","2020-12-21 16:23:50-03","MBM","MBM","194986","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Mendonça, J.O.",NA,NA,NA,"Dombrowski, L.T.","9849","1978","10","09","Brazil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,"MBM194986",NA,"Rio Piraquara",NA,NA,NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA
"162","2020-12-21 16:23:50-03","MBM","MBM","27138","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Plowman, T.",NA,NA,NA,"Hatschbach, G.","2779","1952","09","21","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,"MBM027138","MBM027138","Saltinho",NA,NA,NA,NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,NA
"163","2020-12-21 16:23:50-03","MBM","MBM","409213","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Cordeiro, J.","2016",NA,NA,"Bonaldi, R.A.","513","2011","12","15","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,"Arvoreta.","MBM409213","MBM409213",NA,NA,NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA
"164","2020-12-21 16:23:50-03","MBM","MBM","228187","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.",NA,NA,NA,NA,"Sobral, M.; et al.; et al.","7433","1992","03",NA,"Brazil","Rio Grande do Sul","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,"MBM228187","MBM228187","Próximo a Rod. BR-290",NA,NA,NA,NA,"Southern America",NA,"29956","auto",NA,NA,NA,NA,NA
"165","2020-12-21 16:23:50-03","MBM","MBM","126066","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Smith, S.F.",NA,NA,NA,"Wasum, R.; et al.; et al.","4792","1988","10","30","Brazil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,"MBM126066","MBM126066","Criúva, Ilhéus",NA,NA,NA,NA,"Southern America",NA,"49662","auto",NA,NA,NA,NA,NA
"166","2020-12-21 16:23:50-03","MBM","MBM","178239","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Mendonça, J.O.",NA,NA,NA,"Jarenkow, J.A.","733","1987","09","23","Brazil","Rio Grande do Sul","Marcelino Ramos","-51.9063987731934","-27.4617004394531",NA,NA,NA,"MBM178239","MBM178239","Rio Uruguai",NA,NA,NA,NA,"Southern America",NA,"18635","auto",NA,NA,NA,NA,NA
"167","2020-12-21 16:23:50-03","MBM","MBM","178238","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral, M.",NA,NA,NA,"Jarenkow, J.A.; et al.; et al.","758","1987","10","10","Brazil","Rio Grande do Sul","Santana da Boa Vista","-53.1152992248535","-30.8719005584717",NA,NA,NA,"MBM178238","MBM178238","Cerro do Diogo",NA,NA,NA,NA,"Southern America",NA,"47489","auto",NA,NA,NA,NA,NA
"168","2020-12-21 16:23:50-03","MBM","MBM","120868","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Xifreda, C.C.",NA,NA,NA,"Xifreda, C.C.; Maldonado, S.; Maldonado, S.","462","1986","12","14","Argentina",NA,NA,NA,NA,NA,NA,NA,"MBM120868","MBM120868",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:23:50-03","MBM","MBM","120869","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Xifreda, C.C.",NA,NA,NA,"Xifreda, C.C.; Maldonado, S.; Maldonado, S.","465","1986","12","14","Argentina",NA,NA,NA,NA,NA,NA,NA,"MBM120869","MBM120869",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:23:50-03","MBM","MBM","125756","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.",NA,NA,NA,NA,"Schinini, A.","25455","1987","08","22","Argentina",NA,NA,NA,NA,NA,NA,NA,"MBM125756","MBM125756",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:23:50-03","MBM","MBM","167470","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Silva, S.M.",NA,NA,NA,"Marques, M.C.M.","s.n.","1993","01","22","Brazil","Paraná","Três Barras",NA,NA,NA,NA,NA,"MBM167470","MBM167470","Rio Guarani",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-12-21 16:23:50-03","MBM","MBM","16929","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.",NA,NA,NA,NA,"Krapovickas, A.; Cristóbal, C.L.; Cristóbal, C.L.","15344","1969","09","20","Argentina",NA,NA,NA,NA,NA,NA,NA,"MBM016929","MBM016929",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:23:50-03","MBM","MBM","39078","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.",NA,NA,NA,NA,"Krapovickas, A.","21658","1972","02","19","Argentina",NA,NA,NA,NA,NA,NA,NA,"MBM039078","MBM039078",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:23:50-03","MBM","MBM","392318","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Marinero, F.","2017","05","18","Bach Junior, R.","462","2016","11","15","Brazil","Paraná","Ortigueira","-50.94","-24.3","-50.94","-24.3","Arbusto 1,7 m; flores brancas.","MBM392318","MBM392318","Conglomerado: 213; subunidade: 3; subparcela: 8; indivíduo: 2RN",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:23:50-03","MBM","MBM","400439","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Cordeiro, J.; Barboza, E.","2015","10","02","Felitto, G.; Roher, D.; Daniel, V.A.; Gomes, J.A.; Nascimento, J.C.; Roher, D.; Daniel, V.A.; Gomes, J.A.; Nascimento, J.C.","968","2015","08","31","Brazil","Paraná","Nova Cantu","-52.435833","-24.7275","-52.435833","-24.7275","Arvoreta, 5m, flores alvas-creme.; Floresta Estacional Semidecidual.","MBM400439","MBM400439","PCH Cantu 2, Área de supressão do futuro reservatório","420","420",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:23:52-03","MBM","MBM","413799","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Brotto, M.L.","2018","08","06","Brotto, M.L.; Völtz, R.R.; Völtz, R.R.","2683","2018","07","20","Brazil","Paraná","Morretes","-48.914361","-25.447583","-48.914361","-25.447583","Arvoreta com 4 m de altura; flores brancas.; Floresta Ombrófila Densa Montana de porte baixo.","MBM413799",NA,"Parque Estadual Pico do Marumbi, Vale dos Perdidos","1100","1100",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:23:52-03","MBM","MBM","5098","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Mendonça, J.O.",NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","3417",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,"MBM005098","MBM005098","Oeste do Paraná",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:23:52-03","MBM","MBM","9489","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Plowman, T.",NA,NA,NA,"Hatschbach, G.","20536","1968","12","07","Brazil","Paraná","São Jorge do Oeste",NA,NA,NA,NA,NA,"MBM009489","MBM009489","Rio Iguaçu, Salto Osório",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:23:50-03","MBM","MBM","206307","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Plowman, T.",NA,NA,NA,"Berry, P.E.; et al.; et al.","4490","1985","01","26","Brazil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,NA,"MBM206307","MBM206307","Rio Iguaçu",NA,NA,NA,NA,"Southern America",NA,"27346","auto",NA,NA,NA,NA,NA
"180","2020-12-21 16:23:50-03","MBM","MBM","167447","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Silva, S.M.",NA,NA,NA,"Silva, S.M.","s.n.","1993","03","21","Brazil","Paraná","Capitão Leônidas Marques","-53.614200592041","-25.4792003631592",NA,NA,NA,"MBM167447","MBM167447","Rio Iguaçu",NA,NA,NA,NA,"Southern America",NA,"14258","auto",NA,NA,NA,NA,NA
"181","2020-12-21 16:23:50-03","MBM","MBM","20372","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Plowman, T.",NA,NA,NA,"Hatschbach, G.","27059","1971","09","25","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,"MBM020372","MBM020372","Capão da Imbuia",NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA
"182","2020-12-21 16:23:50-03","MBM","MBM","195980","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Mendonça, J.O.",NA,NA,NA,"Dombrowski, L.T.; et al.; et al.","426","1964","10","01","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,"MBM195980",NA,"Capão da Imbuia",NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA
"183","2020-12-21 16:23:50-03","MBM","MBM","194983","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Motta, J.T.",NA,NA,NA,"Motta, J.T.","1894","1988","09","20","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,"MBM194983",NA,"Capão da Imbuia",NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA
"184","2020-12-21 16:23:50-03","MBM","MBM","194981","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Mendonça, J.O.",NA,NA,NA,"Dombrowski, L.T.","6060","1975","10","08","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,"MBM194981",NA,"Capão da Imbuia",NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA
"185","2020-12-21 16:23:50-03","MBM","MBM","188362","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Mendonça, J.O.",NA,NA,NA,"Mendonça, J.O.; et al.; et al.","2","1993","11","09","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,"MBM188362","MBM188362","Centro Politécnico",NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA
"186","2020-12-21 16:23:50-03","MBM","MBM","27125","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Asplund, E.",NA,NA,NA,"Hatschbach, G.","413","1946","10","04","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,"MBM027125","MBM027125","Estação Barigui",NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA
"187","2020-12-21 16:23:50-03","MBM","MBM","124675","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Hatschbach, G.",NA,NA,NA,"Landrum, L.R.","2469","1977","11","07","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,"MBM124675","MBM124675","Rio Barigui",NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA
"188","2020-12-21 16:23:50-03","MBM","MBM","194984","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Mendonça, J.O.",NA,NA,NA,"Braga, R.","s.n.",NA,NA,NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,"MBM194984",NA,"Rod. BR-116, Atuba",NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA
"189","2020-12-21 16:23:50-03","MBM","MBM","15663","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Plowman, T.",NA,NA,NA,"Hatschbach, G.","22365","1969","10","08","Brazil","Paraná","Ivaí","-50.8588981628418","-25.010799407959",NA,NA,NA,"MBM015663","MBM015663","Rio Palmital",NA,NA,NA,NA,"Southern America",NA,"21096","auto",NA,NA,NA,NA,NA
"190","2020-12-21 16:23:52-03","MBM","MBM","4298","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Plowman, T.",NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","4836","1967","03",NA,"Brazil","Paraná","Laranjeiras do Sul","-52.4160995483398","-25.4078006744385",NA,NA,NA,"MBM004298","MBM004298","Rio Reserva",NA,NA,NA,NA,"Southern America",NA,"28404","auto",NA,NA,NA,NA,NA
"191","2020-12-21 16:23:50-03","MBM","MBM","270813","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Mendonça, J.O.",NA,NA,NA,"Francisco, E.M.; et al.; et al.","s.n.","1999","11","19","Brazil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,"MBM270813","MBM270813","Patrimônio Regina",NA,NA,NA,NA,"Southern America",NA,"63728","auto",NA,NA,NA,NA,NA
"192","2020-12-21 16:23:50-03","MBM","MBM","27131","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Plowman, T.",NA,NA,NA,"Hatschbach, G.","4004","1956","10","27","Brazil","Paraná","Palmas","-51.9906005859375","-26.4841995239258",NA,NA,NA,"MBM027131","MBM027131","General Carneiro",NA,NA,NA,NA,"Southern America",NA,"46666","auto",NA,NA,NA,NA,NA
"193","2020-12-21 16:23:50-03","MBM","MBM","111596","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Plowman, T.",NA,NA,NA,"Hatschbach, G.; Souza, A.; Souza, A.","50826","1986","11","28","Brazil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,"MBM111596","MBM111596","Rod. BR-277, Rio dos Papagaios",NA,NA,NA,NA,"Southern America",NA,"35166","auto",NA,NA,NA,NA,NA
"194","2020-12-21 16:23:50-03","MBM","MBM","118622","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Plowman, T.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","51482","1987","10","05","Brazil","Paraná","Piên","-49.42919921875","-26.0981006622314",NA,NA,NA,"MBM118622","MBM118622","Poço Frio",NA,NA,NA,NA,"Southern America",NA,"19924","auto",NA,NA,NA,NA,NA
"195","2020-12-21 16:23:50-03","MBM","MBM","149522","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.",NA,NA,NA,NA,"Tramujas, A.P.","562","1991","11","27","Brazil","Paraná","Pinhão","-51.6596984863281","-25.6956005096436",NA,NA,NA,"MBM149522","MBM149522","Reserva Rio dos Turos",NA,NA,NA,NA,"Southern America",NA,"37408","auto",NA,NA,NA,NA,NA
"196","2020-12-21 16:23:50-03","MBM","MBM","194982","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Mendonça, J.O.",NA,NA,NA,"Dombrowski, L.T.","3486","1974","10","08","Brazil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,"MBM194982",NA,"Fazenda Experimental de Agronomia",NA,NA,NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA
"197","2020-12-21 16:23:50-03","MBM","MBM","159769","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Hatschbach, G.",NA,NA,NA,"Ziller, S.R.","323","1992","12","02","Brazil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,"MBM159769","MBM159769","Rio Iraí",NA,NA,NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA
"198","2020-12-21 16:23:50-03","MBM","MBM","146799","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Hensold, N.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Guimarães, D.; Hatschbach, M.; Guimarães, D.","55745","1991","10","15","Brazil","Paraná","Pitanga","-51.7613983154297","-24.7572002410889",NA,NA,NA,"MBM146799",NA,"Pitanga, arredores",NA,NA,NA,NA,"Southern America",NA,"37178","auto",NA,NA,NA,NA,NA
"199","2020-12-21 16:23:50-03","MBM","MBM","28564","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Plowman, T.",NA,NA,NA,"Hatschbach, G.","32726","1973","10","18","Brazil","Paraná","Pitanga","-51.7613983154297","-24.7572002410889",NA,NA,NA,"MBM028564","MBM028564","Rio Bonito",NA,NA,NA,NA,"Southern America",NA,"37178","auto",NA,NA,NA,NA,NA
"200","2020-12-21 16:23:50-03","MBM","MBM","38504","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","A.; Amaral Jr.",NA,NA,NA,"Hatschbach, G.","37299","1975","10","09","Brazil","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,"MBM038504","MBM038504","Serra do Votuvoru",NA,NA,NA,NA,"Southern America",NA,"37352","auto",NA,NA,NA,NA,NA
"201","2020-12-21 16:23:52-03","MBM","MBM","56153","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Plowman, T.",NA,NA,NA,"Hatschbach, G.","40527","1977","11","08","Brazil","Paraná","Santa Helena","-54.3328018188477","-24.8603000640869",NA,NA,NA,"MBM056153","MBM056153","Rio São Francisco Chico",NA,NA,NA,NA,"Southern America",NA,"23937","auto",NA,NA,NA,NA,NA
"202","2020-12-21 16:23:50-03","MBM","MBM","15668","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","A.; Amaral Jr.",NA,NA,NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.","24833","1970","09","27","Brazil","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,"MBM015668","MBM015668","Rio Jerônimo",NA,NA,NA,NA,"Southern America",NA,"30511","auto",NA,NA,NA,NA,NA
"203","2020-12-21 16:23:50-03","MBM","MBM","27134","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Mendonça, J.O.",NA,NA,NA,"Hatschbach, G.","4903","1958","07","24","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,"MBM027134","MBM027134","Cabeceiras do Rio Arraial",NA,NA,NA,NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,NA
"204","2020-12-21 16:23:52-03","MBM","MBM","6408","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Plowman, T.",NA,NA,NA,"Hatschbach, G.","14904","1966","10","16","Brazil","Paraná","União da Vitória","-51.0863990783691","-26.2299995422363",NA,NA,NA,"MBM006408","MBM006408","Estrada para Porto Vitória",NA,NA,NA,NA,"Southern America",NA,"35297","auto",NA,NA,NA,NA,NA
"205","2020-12-21 16:23:50-03","MBM","MBM","106208","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral, M.",NA,NA,NA,"Sobral, M.; et al.; et al.","4432","1985",NA,NA,"Brazil","Rio Grande do Sul","Alegrete","-55.7919006347656","-29.7831001281738",NA,NA,NA,"MBM106208","MBM106208","Arroio Regalado",NA,NA,NA,NA,"Southern America",NA,"89305","auto",NA,NA,NA,NA,NA
"206","2020-12-21 16:23:52-03","MBM","MBM","91841","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral, M.",NA,NA,NA,"Sobral, M.","2391","1983","10","12","Brazil","Rio Grande do Sul","Camaquã","-51.812198638916","-30.8511009216309",NA,NA,NA,"MBM091841","MBM091841","Pessegueiro",NA,NA,NA,NA,"Southern America",NA,"49429","auto",NA,NA,NA,NA,NA
"207","2020-12-21 16:23:50-03","MBM","MBM","275768","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Smith, S.F.",NA,NA,NA,"Kegler, A.","1270","2002","01","29","Brazil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,"MBM275768","MBM275768","Criúva",NA,NA,NA,NA,"Southern America",NA,"49662","auto",NA,NA,NA,NA,NA
"208","2020-12-21 16:23:50-03","MBM","MBM","235300","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Smith, S.F.",NA,NA,NA,"Kegler, A.","62","1998","10","21","Brazil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,"MBM235300","MBM235300","Criúva",NA,NA,NA,NA,"Southern America",NA,"49662","auto",NA,NA,NA,NA,NA
"209","2020-12-21 16:23:50-03","MBM","MBM","115737","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral, M.",NA,NA,NA,"Sobral, M.","5123","1986","09",NA,"Brazil","Rio Grande do Sul","São Vicente do Sul","-54.6794013977051","-29.6916999816895",NA,NA,NA,"MBM115737","MBM115737","Cerro Loreto",NA,NA,NA,NA,"Southern America",NA,"42672","auto",NA,NA,NA,NA,NA
