"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","class","monthIdentified","dayIdentified","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem"
"498","2015-03-17 14:33:54-03","F","FMNH-SEEDPLANTS","V0282694F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0282694F","V0282694F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"499","2015-03-17 14:33:54-03","F","FMNH-SEEDPLANTS","V0282695F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0282695F","V0282695F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"500","2019-06-11 13:08:31-03","F","FMNH-SEEDPLANTS","V0397280F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"RRC ID Flag","H. S. Irwin","31236","1971","2","28","South America","Brazil","Bahia",NA,NA,"-42","-11",NA,NA,NA,NA,"V0397280F","V0397280F_01 V0397280F_02",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"31236",NA,NA
"501","2020-02-20 14:37:12-03","IAC","IAC","46848","S","Plantae",NA,NA,"Boraginaceae-4.Cordioideae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","E. Ramos","R.B. Torres; L.C. Bernacci; E. Ramos & J.A.M.A. Gomes","1649","2006","02","21",NA,"Brasil","São Paulo","Ubatuba","IAC, Estação Experimental (Horto)","-45.124085","-23.412363",NA,NA,NA,NA,NA,NA,NA,NA,"-45.124085","-23.412363","2007",NA,"09","21",NA,NA,NA,NA,NA
"502","2020-02-20 14:37:12-03","IAC","IAC","48280","S","Plantae",NA,NA,"Boraginaceae-4.Cordioideae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","E. Ramos","E. Ramos; R.B. Torres & S. Santos","170","2006","09","27",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio","-45.064912","-23.435126",NA,NA,NA,"saída da Fazenda Capricórnio",NA,NA,NA,NA,"-45.064912","-23.435126","2007",NA,"11","27",NA,NA,NA,NA,NA
"503","2020-02-20 14:37:12-03","IAC","IAC","48953","S","Plantae",NA,NA,"Boraginaceae-4.Cordioideae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","J.A.M.A. Gomes et al.","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","310","2006","04","13",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498",NA,NA,NA,"subparcela 75, indivíduo G 1232",NA,NA,NA,NA,"-45.080223","-23.373498","2006",NA,"04","13",NA,NA,NA,NA,NA
"504","2020-02-20 14:37:12-03","IAC","IAC","49219","S","Plantae",NA,NA,"Boraginaceae-4.Cordioideae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","E. Ramos et al.","E. Ramos; H.R. Gonçalves & S. Santos","404","2006","10","13",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela F","-45.079641","-23.380687",NA,NA,NA,"Subparcela 50 indivíduo F0698.&nf;Nome popular: louro-branco",NA,NA,NA,NA,"-45.079641","-23.380687","2006",NA,"10","13",NA,NA,NA,NA,NA
"505","2020-02-20 14:37:12-03","IAC","IAC","49771","S","Plantae",NA,NA,"Boraginaceae-4.Cordioideae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","E. Ramos et al.","E. Ramos; H.R. Gonçalves & S. Santos","496","2007","02","10",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","-45.081535","-23.37374",NA,NA,NA,"Subparcela 2, Indivíduo H0029",NA,NA,NA,NA,"-45.081535","-23.373740","2007",NA,"02","10",NA,NA,NA,NA,NA
"506","2020-02-20 14:37:12-03","IAC","IAC","50521","S","Plantae",NA,NA,"Boraginaceae-4.Cordioideae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","J.A.M.A. Gomes et al.","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos & M.B. Carvalho","627","2009","02","11",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498",NA,NA,NA,"indivíduo G 1558",NA,NA,NA,NA,"-45.080223","-23.373498","2009",NA,"02","11",NA,NA,NA,NA,NA
"507","2020-02-20 14:37:12-03","IAC","IAC","50626","S","Plantae",NA,NA,"Boraginaceae-4.Cordioideae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","J.A.M.A. Gomes et al.","J.A.M.A. Gomes; O.A. Santos & S. Santos","713","2009","02","17",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Casa da Farinha (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-44.835","-23.337222",NA,NA,NA,"23°20#?#14#?##?#S , 44°50#?#06#?##?#W",NA,NA,NA,NA,"-44.835000","-23.337222","2009",NA,"02","17",NA,NA,NA,NA,NA
"508","2020-07-23 12:00:28-03","CEPLAC","CEPEC","58036","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"J. S. Miller","L. P. de Queiroz","3083","1993","03","12",NA,"Brasil","Bahia","castro alves","4Km ao N do povoado de Pedra Branca.","-39.516667","-12.733333",NA,NA,NA,NA,NA,NA,NA,NA,"39W31'","12S44'",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994"
"509","2020-07-23 12:00:28-03","CEPLAC","CEPEC","107415","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"M. L. Guedes","M. L. Guedes","11510","2005","03","26",NA,"Brasil","Bahia","Catolés","Chapad Diamantina. Cachoeira do Patrício.","-41.883333","-13.283333",NA,NA,NA,NA,NA,NA,NA,NA,"41W53'","13S17'",NA,NA,NA,NA,NA,NA,NA,NA,"30/07/2005"
"510","2020-07-23 12:00:28-03","CEPLAC","CEPEC","102727","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"M. N. S. Stapf","W. W. Thomas","13845","1999","02","06",NA,"Brasil","Bahia","JEQUIÉ","10,5Km ao S de Mandacarú (junção da Rod. Estádio c/ Rod. p/ Jequié) Rod. P/ Serra dos Brejos.","-40.111111","-13.943611",NA,NA,NA,NA,NA,NA,NA,NA,"40W6'40","13S56'37",NA,NA,NA,NA,NA,NA,NA,NA,"30/09/2007"
"511","2020-07-23 12:00:28-03","CEPLAC","CEPEC","103829","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"M. N. S. Stapf","W. W. Thomas","14239","2004","09","24",NA,"Brasil","Bahia","GUARATINGA","Mata ao S da Pedra do Cruzeiro, 8.7Km ao SE de São João do Sul (primeiro na Rod. p/ Cabeceiras do Sul e depois na Rod. p/ Fazenda, a E da Pedra Cruzeiro do Sul).)","-39.915","-16.599722",NA,NA,NA,NA,NA,NA,NA,NA,"39W54'54","16S35'59",NA,NA,NA,NA,NA,NA,NA,NA,"30/09/2007"
"512","2020-07-23 12:00:28-03","CEPLAC","CEPEC","18525","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"L. Mautone","L. A. Mattos-Silva","696","1979","10","31",NA,"Brasil","Bahia","PRADO","Km 31 da Rod. Prado/Itamaraju, BA-284.",NA,"-17.2",NA,NA,NA,NA,NA,NA,NA,NA,"39S24'0","17S12'0",NA,NA,NA,NA,NA,NA,NA,NA,"09/04/1980"
"513","2020-07-23 12:00:28-03","CEPLAC","CEPEC","44254","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"M. N. S. Stapf","M. Sobral","5811",NA,NA,NA,NA,"Brasil","Bahia","ITIRUÇÚ","Entroncamento Itiruçu/Jaguaquara.","-40.083333","-13.516667",NA,NA,NA,NA,NA,NA,NA,NA,"40W5'","13S31'",NA,NA,NA,NA,NA,NA,NA,NA,"30/10/2004"
"514","2020-07-23 12:00:28-03","CEPLAC","CEPEC","88034","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"M. N. S. Stapf","W. W. Thomas","12319","2001","03","18",NA,"Brasil","Bahia","ITANHAÉM","Fazenda Pedra Grande, 16,2Km a W de Itanhém, Rod. p/ Batinga, depois 0.6Km ao N p/ Faz. (Sr. Otevaldo R. da Silva).","-40.421389","-17.1325",NA,NA,NA,NA,NA,NA,NA,NA,"40W25'17","17S7'57",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2006"
"515","2020-07-23 12:00:28-03","CEPLAC","CEPEC","73567","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"M. N. S. Stapf","M. M. Arbo","7704","1997","01","23",NA,"Brasil","Bahia","MARACÁS","20Km a E de Maracás, caminho a Itiruçu.","-40.25","-13.466667",NA,NA,NA,NA,NA,NA,NA,NA,"40W15'","13S28'",NA,NA,NA,NA,NA,NA,NA,NA,"30/10/2004"
"516","2020-07-23 12:00:28-03","CEPLAC","CEPEC","70001","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"J. A. Kallunki","W. W. Thomas","11159","1996","03","25",NA,"Brasil","Bahia","PORTO SEGURO","Parque Nacional Monte Pascoal, ao longo do caminho p/ topo do Monte Pascoal.","-40.574722","-15.264722",NA,NA,NA,NA,NA,NA,NA,NA,"40W34'29","15S15'53",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1997"
"517","2020-07-23 12:00:28-03","CEPLAC","CEPEC","77006","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"J. A. Kallunki","W. W. Thomas","11441","1984","04","05",NA,"Brasil","Bahia","ALMADINA","5,3Km de Almadina Rod. P/Ibitupã, depois a esquerda 7,9Km Rod. P/ Serra ds Sete Paus","-39.696111","-14.736389",NA,NA,NA,NA,NA,NA,NA,NA,"39W41'46","14S44'11",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1998"
"518","2020-07-23 12:00:28-03","CEPLAC","CEPEC","96925","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"B. L. Stannard","D. J. N. Hind",NA,"1992","01","31",NA,"Brasil","Bahia","ABAÍRA","1Km da estrada velha de Abaíra a São José. Beira da estrada.","-41.683333","13.233333",NA,NA,NA,NA,NA,NA,NA,NA,"41W41'","13N14'",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1998"
"519","2020-07-23 12:00:28-03","CEPLAC","CEPEC","87431","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"B. L. Stannard","J. R. Pirani",NA,"1992","01","31",NA,"Brasil","Bahia","ABAÍRA","Estrada de engenho entre Catolés e Abaíra.","-41.816667","13.3",NA,NA,NA,NA,NA,NA,NA,NA,"41W49'","13N18'",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1998"
"520","2020-07-23 12:00:28-03","CEPLAC","CEPEC","88425","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"M. N. S. Stapf","J. G. Jardim","2904","2000","02","25",NA,"Brasil","Bahia","Brejões","Rod. Amargosa/Brejões, ca. 28Km. Margem da Rodovia.","-39.780278","-13.063056",NA,NA,NA,NA,NA,NA,NA,NA,"39W46'49","13S3'47",NA,NA,NA,NA,NA,NA,NA,NA,"30/10/2004"
"521","2020-07-23 12:00:28-03","CEPLAC","CEPEC","98598","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"M. N. S. Stapf","W. W. Thomas","13613","2003","07","26",NA,"Brasil","Bahia","JEQUIÉ","Serra do Brejo, Fazenda do Sr. Francisco Brito,10,5Km ao S de mandacara Rod. p/ Serra do Brejo (Rod. Antiga que vai p/ estádio).","-40.111111","-13.946944",NA,NA,NA,NA,NA,NA,NA,NA,"40W6'40","13S56'49",NA,NA,NA,NA,NA,NA,NA,NA,"30/09/2007"
"522","2020-07-23 12:00:28-03","CEPLAC","CEPEC","8511","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"M. N. S. Stapf","R. S. Pinheiro","1770","1972","01","25",NA,"Brasil","Bahia","ALCOBAÇA","Rod. Teixeira de Freitas/Caravelas Km 3-15Km.","-39.1955986022949","-17.5193996429443",NA,NA,NA,NA,NA,NA,"50074","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/10/2004"
"523","2020-08-03 12:09:44-03","CEPLAC","CEPEC","13444","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"E. F. Guimarães","S. A. Mori","9555","1978","03","06",NA,"Brasil","Bahia","ITABUNA","63Km ao N de Itabuna, BR-101.","-39.2803001403809","-14.7855997085571",NA,NA,NA,"<ll>dwc_commonname:</ll> Baba-de-boi-preto",NA,NA,"30592","auto","0*0'99","99*99'99",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1978"
"524","2020-07-23 12:00:28-03","CEPLAC","CEPEC","15973","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"M. N. S. Stapf","T. S. dos Santos","3438","1979","02","13",NA,"Brasil","Bahia","ITIRUÇÚ","Km 18 do Rod. Itiruçu/Maracás. BA-554.","-40.1502990722656","-13.5317001342773",NA,NA,NA,NA,NA,NA,"22271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/09/2007"
"525","2020-07-23 12:00:28-03","CEPLAC","CEPEC","7377","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"M. N. S. Stapf","R. S. Pinheiro","1426","1991","07","09",NA,"Brasil","Bahia","ITIRUÇÚ","Rod. Itiruçu/Maracás. Km 15.","-40.1502990722656","-13.5317001342773",NA,NA,NA,NA,NA,NA,"22271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/09/2007"
"526","2020-07-23 12:00:28-03","CEPLAC","CEPEC","73574","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"M. N. S. Stapf","M. M. Arbo","7684","1997","01","23",NA,"Brasil","Bahia","MARACÁS","6Km a E de Maracás, caminho a Itiruçu.","-40.4308013916016","-13.4411001205444",NA,NA,NA,NA,NA,NA,"50558","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/10/2004"
"527","2020-07-23 12:00:28-03","CEPLAC","CEPEC","15734","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"J. A. Kallunki","L. A. Mattos-Silva","229","1981","06","17",NA,"Brasil","Bahia","MARACÁS","Km 2 da Rod. BA-026 Maracas/Contendas do Sincora.","-40.4308013916016","-13.4411001205444",NA,NA,NA,"<ll>dwc_commonname:</ll> Baba-de-boi",NA,NA,"50558","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1984"
"528","2020-07-23 12:00:28-03","CEPLAC","CEPEC","48549","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"J. S. Miller","G. Hatschbach","44274","1997","01","19",NA,"Brasil","Bahia","mundo novo","Rod. BA-052; 15Km ao W da cidade, BA-052.","-40.4724998474121","-11.8589000701904",NA,NA,NA,NA,NA,NA,"50681","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1989"
"529","2020-07-23 12:00:28-03","CEPLAC","CEPEC","42988","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"L. A. Mattos-Silva","L. A. Mattos-Silva","2343","1988","04","06",NA,"Brasil","Bahia","POÇÕES","Faz. Espirito Santo. Ramal entr. a 7Km ao S Pocoes, a direita, prox. Posto Atalaia-2.","-40.3652992248535","-14.5297002792358",NA,NA,NA,"<ll>dwc_commonname:</ll> Olho-de-boi, banha-de-boi-branco",NA,NA,"31357","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1988"
"530","2020-07-23 12:00:28-03","CEPLAC","CEPEC","3577","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"M. N. S. Stapf","S. G. da Vinha","128","1968","03","23",NA,"Brasil","Bahia","PORTO SEGURO","Parque Nacional do Monte Pascoal.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/10/2004"
"531","2020-07-23 12:00:28-03","CEPLAC","CEPEC","8537","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"M. N. S. Stapf","R. S. Pinheiro","1822","2009","03","08",NA,"Brasil","Bahia","PORTO SEGURO","Parque Nacional do Monte Pascoal.","-39.0647010803223","-16.4496994018555",NA,NA,NA,"<ll>dwc_commonname:</ll> Baba-de-boi",NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/02/2007"
"532","2020-07-23 12:00:28-03","CEPLAC","CEPEC","14730","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"J. A. Kallunki","S. A. Mori","10643","1982","04","22",NA,"Brasil","Bahia","PRADO","65Km ao NW do trecho Prado/Itamaraju, BA-284.","-39.2207984924316","-17.341100692749",NA,NA,NA,NA,NA,NA,"53161","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1985"
"533","2020-07-23 12:00:28-03","CEPLAC","CEPEC","15813","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"J. A. Kallunki","L. A. Mattos-Silva","328","1979","04","30",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","15Km ao W de Porto Segruo. Parcela no. 33 arboreto da Est. Ecologica do Pau-brasil.","-39.0247001647949","-16.2780990600586",NA,NA,NA,"<ll>dwc_commonname:</ll> Baba-de-boi, crista-de-galo",NA,NA,"49584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1984"
"534","2020-07-23 12:00:28-03","CEPLAC","CEPEC","84114","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"M. N. S. Stapf","G. Hatschbach","68367","1998","10","10",NA,"Brasil","Espírito Santo","CONCEIÇÃO DA BARRA","Braço do Rio.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/09/2007"
"535","2020-07-23 12:00:28-03","CEPLAC","CEPEC","146979","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"Siqueira, G.S.","Marinho, L.C.","713",NA,NA,NA,NA,"Brasil","Espírito Santo","LINHARES",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2020-07-23 12:00:28-03","CEPLAC","CEPEC","48498","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"J. S. Miller","G. Hatschbach","46739","1983","08","05",NA,"Brasil","Espírito Santo","LINHARES","5Km ao S da cidade.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1989"
"537","2020-07-23 12:00:28-03","CEPLAC","CEPEC","38244","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"L. Mautone","L. A. Mattos-Silva","2009","1974","02","28",NA,"Brasil","Espírito Santo","LINHARES","Area da Reserva Florestal da CVRD. BR-101, trecho Linhares/Sao Mateus, Km 28-30.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/06/1991"
"538","2020-07-23 12:00:28-03","CEPLAC","CEPEC","90113","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"M. N. S. Stapf","A. G. da Silva","295","2000","04","28",NA,"Brasil","Pernambuco","brejo da madre de deus","Mata do Malhada.","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,NA,NA,"34231","auto","36W24'735","8S11'141",NA,NA,NA,NA,NA,NA,NA,NA,"30/09/2007"
"539","2020-07-23 12:00:28-03","CEPLAC","CEPEC","90109","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"M. N. S. Stapf","L. M. Nascimento","115","1998","11","25",NA,"Brasil","Pernambuco","brejo da madre de deus","Mata do Malhada.","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,NA,NA,"34231","auto","36W24'735","8S11'141",NA,NA,NA,NA,NA,NA,NA,NA,"30/09/2007"
"540","2020-07-23 12:00:28-03","CEPLAC","CEPEC","90105","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"M. N. S. Stapf","A. G. da Silva","44","1999","05","14",NA,"Brasil","Pernambuco","brejo da madre de deus","Mata do Malhada.","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,NA,NA,"34231","auto","36W24'638","8S11'141",NA,NA,NA,NA,NA,NA,NA,NA,"30/09/2007"
"541","2020-07-23 12:00:28-03","CEPLAC","CEPEC","89815","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"M. N. S. Stapf","A. G. da Silva","295","2000","04","28",NA,"Brasil","Pernambuco","brejo da madre de deus","Mata do Malhada.","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,NA,NA,"34231","auto","36W24'735","80S11'141",NA,NA,NA,NA,NA,NA,NA,NA,"30/09/2007"
"542","2020-07-23 12:00:28-03","CEPLAC","CEPEC","89807","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"M. N. S. Stapf","A. G. da Silva","43","1999","05","14",NA,"Brasil","Pernambuco","brejo da madre de deus","Mata do Malhada.","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,NA,NA,"34231","auto","36W24'735","8S11'141",NA,NA,NA,NA,NA,NA,NA,NA,"30/09/2007"
"543","2020-07-23 12:00:28-03","CEPLAC","CEPEC","89809","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"M. N. S. Stapf","A. G. da Silva","70","1999","06","15",NA,"Brasil","Pernambuco","brejo da madre de deus","Mata do Malhada.","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,NA,NA,"34231","auto","36W24'735","8S11'141",NA,NA,NA,NA,NA,NA,NA,NA,"30/09/2007"
"544","2020-07-23 12:00:28-03","CEPLAC","CEPEC","89808","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"M. N. S. Stapf","A. G. da Silva","44","1999","05","14",NA,"Brasil","Pernambuco","brejo da madre de deus","Mata do Malhada.","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,NA,NA,"34231","auto","36W24'735","8S11'141",NA,NA,NA,NA,NA,NA,NA,NA,"30/09/2007"
"545","2020-07-23 12:00:28-03","CEPLAC","CEPEC","139778","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"Guimarães, E.F.","Souza, M. C.","302",NA,NA,NA,NA,"Brasil","Rio de Janeiro","mangaratiba",NA,"-44.040599822998","-22.9596996307373",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2020-07-23 12:00:28-03","CEPLAC","CEPEC","72873","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"F. Lacana","R. Marquete","1444","1994","01","08",NA,"Brasil","Rio de Janeiro","rio de janeiro","Jardim Botanico, encosta do Cactario. Horto Florestal e Parque Lage.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994"
"547","2020-07-23 12:00:28-03","CEPLAC","CEPEC","145932","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,NA,"Pessoa, S. V. A.","661",NA,NA,NA,NA,"Brasil","Rio de Janeiro","silva jardim",NA,"-42.3917007446289","-22.6508007049561",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2021-04-08 17:12:24-03","UESB","HUESB","2894","S","Plantae","Dicotyledoneae",NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M.N.S.Stapf","Stapf, M.N.S.; Macedo, G.E.L.; D. Stapf.; Miranda, A.M. de; Macedo, G.E.L.; D. Stapf.; Miranda, A.M. de","301","2004","04","24",NA,"Brasil","Bahia","Jequié",NA,"-41.052778","-13.95","447","447",NA,"Doação da UEFS.; Arbusto de 2,0 m. Folhas subcoriáceas. Frutos imaturos verdes.",NA,NA,NA,NA,"-41.052778","-13.95","2005",NA,"03",NA,NA,NA,NA,NA,NA
