"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","typeStatus","locality","imagecode","scientificNameAuthorship","identifiedBy","stateProvince","decimalLongitude","decimalLatitude","infraspecificEpithet","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount"
"42","2019-10-09 11:21:07-03","UFBA","ALCB","69659","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Guedes, ML; Velozo, ES","2005","03","24","Southern America","Brasil",NA,NA,"de ca. 1,20m. , aromática. Folhas cartáceas, discolores, face abaxial com indumento esbranquiçado. Frutos imaturos verdes. Ocasional.","ALCB057617","11764","Dicotyledon",NA,NA,"Chapada Diamantina, Malhada",NA,"(O.Berg) Mattos Silva","Ibrahim, M","Bahia","-41.766667","-13.15",NA,"Piatã",NA,NA,NA,NA,NA,"-41.766667","-13.15","2008","05",NA,NA,NA,NA
"43","2019-10-09 11:21:07-03","UFBA","ALCB","82409","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Guedes, ML; Lima, DS; Valadão, RM","2007","12","20","Southern America","Brasil",NA,NA,"de ca 2 m de altura. Folhas membranáceas, discolores, vilosas, face abaxial com indumento esbranquiçado. Flores axilares, botões e flores alvas.","ALCB057621","14434","Dicotyledon",NA,NA,"Serra Geral",NA,"(O.Berg) Mattos Silva","Ibrahim, M; Faria Júnior, JEQ de","Bahia","-42.537222","-14.359167",NA,"Caetité",NA,NA,NA,NA,NA,"-42.537222","-14.359167","2010","09","17",NA,NA,NA
"44","2019-10-09 11:21:07-03","UFBA","ALCB","88265","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Guedes, ML; Gomes, FS; Guaré, F","2009","02","25","Southern America","Brasil",NA,NA,"Folhas subcoriáceas, discolores, face abaxial pubescente. Fruto imaturo , pubescente.","ALCB057660","14627","Dicotyledon",NA,NA,"Chapada Diamantina, Trilha Andaraí-Pati",NA,"(O.Berg) Mattos Silva","Faria Júnior, JEQ de","Bahia","-41.341111","-12.804167",NA,"Andaraí","493","493",NA,NA,NA,"-41.341111","-12.804167","2010","09","17",NA,NA,NA
"45","2019-10-09 11:21:07-03","UFBA","ALCB","134684","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Stadnik, A; Lucresia, L","2018","01","26","Southern America","Brasil",NA,NA,"ca. 1m. Folhas discolores. Frutos verdes imaturos.","ALCB059828","532","Dicotyledon",NA,NA,"P48 - Extração de Terra, rodeado por Gerais","ALCB059828","(O.Berg) Mattos Silva","Stadnik, A","Bahia","-41.914167","-13.506111",NA,"Mucugê","1205","1205",NA,NA,NA,"-41.914167","-13.506111","2018","01",NA,NA,NA,NA
"46","2019-10-09 11:21:07-03","UFBA","ALCB","134642","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Stadnik, A; Lucresia, L","2018","01","25","Southern America","Brasil",NA,NA,"ca. 0,3m. Folhas discolores. Flores passadas, sépalas verdes.","ALCB059786","484","Dicotyledon",NA,NA,"Ponto04 - Estrada para Guiné","ALCB059786","(O.Berg) Mattos Silva","Stadnik, A","Bahia","-41.851944","-13.438333",NA,"Mucugê","1059","1059",NA,NA,NA,"-41.851944","-13.438333","2018","01",NA,NA,NA,NA
"47","2019-10-09 11:21:07-03","UFBA","ALCB","024316","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Guedes, ML; et al.","1992","11","28","Southern America","Brasil",NA,NA,"Arbusto de +/- 2,0 m de altura. Folhas pubescentes. Flores alvas.","ALCB057620","2687","Dicotyledon",NA,NA,NA,NA,"(O.Berg) Mattos Silva","Landim, LR","Bahia","-42.4749984741211","-14.0693998336792",NA,"Caetité",NA,NA,"53684","auto",NA,NA,NA,"2008","05",NA,NA,NA,NA
"48","2019-10-09 11:21:07-03","UFBA","ALCB","024310","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Guedes, ML; et al.","1992","11","28","Southern America","Brasil",NA,NA,"Arbusto de +- 1,5 m de altura, folhas membranáceas. Flores em botões.","ALCB057615","2696","Dicotyledon",NA,NA,NA,NA,"(O.Berg) Mattos Silva","Landim, LR","Bahia","-42.4749984741211","-14.0693998336792",NA,"Caetité",NA,NA,"53684","auto",NA,NA,NA,"2008","05",NA,NA,NA,NA
"49","2020-02-08 10:05:56-03","NBC","NL-BOTANY","U.1441025","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Hatschbach GG; Lideman J; Haas H","1966","12","08","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1441025 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1441025",NA,NA,"Myrtales",NA,"Est. Parana. Mun Campo Mourao. Loc. Campo Murao.","NL-U1441025","(O.Berg) Mattos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-02-08 10:05:56-03","NBC","NL-BOTANY","U.1441026","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Hatschbach GG; Lideman J; Haas H","1966","12","08","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1441026 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1441026",NA,NA,"Myrtales",NA,"Est. Parana. Mun Campo Mourao. Loc. Campo Murao.","NL-U1441026","(O.Berg) Mattos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-02-08 10:05:56-03","NBC","NL-BOTANY","U.1441027","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Bernardi M","1978","11","01","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1441027 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1441027",NA,NA,"Myrtales",NA,"N.V.: Guavira mi. in fruticeto circa Ype-jhu, Canendiyu.","NL-U1441027","(Barb.Rodr.) Landrum",NA,NA,NA,NA,"bullata",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-02-08 10:05:56-03","NBC","NL-BOTANY","U.1441028","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Lindeman JC; Haas JH de","1967","01","26","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1441028 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1441028",NA,NA,"Myrtales",NA,"Est. Parana. Campo cerrado 3 km N of Campo Mourao, sandy soil.","NL-U1441028","(Barb.Rodr.) Landrum",NA,NA,NA,NA,"bullata",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-02-08 10:05:56-03","NBC","NL-BOTANY","U 0004978","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora sessiliflora","Riedel L","1834","11","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200004978 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0004978",NA,NA,"Myrtales","isotype","Pr. Mugy.","NL-U0004978",NA,"Landrum LR",NA,NA,NA,"sessiliflora",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,"63773 B",NA,NA
"54","2020-11-04 11:14:22-03","ESALQ","ESA","83848","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Queiroz, L.P. ; Nascimento, N.S.","1994","06","18",NA,"Brasil",NA,NA,NA,"ESA083848","4011.0","Magnoliophyta",NA,NA,NA,"ESA083848","O.Berg) Mattos","Landrum, L.R.","Bahia","-41.1561012268066","-11.5500001907349",NA,"Morro do Chapéu",NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:14:22-03","ESALQ","ESA","62648","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Mazine, F.F. Lucas, E.; Forster, W.; Sobral, M.","1999","10","20",NA,"Brasil",NA,NA,NA,"ESA062648","219.0","Magnoliophyta",NA,NA,NA,NA,"(O.Berg) Mattos","Sobral, M.","Minas Gerais","-41.8683013916016","-20.4333000183105",NA,"Alto Caparaó",NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:14:22-03","ESALQ","ESA","60741","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Hatschbach, G.; Hatschbach, M.; Barbosa, E.","1997","11","18",NA,"Brasil",NA,NA,NA,"ESA060741","67242.0","Magnoliophyta",NA,NA,NA,NA,"(Berg) Mattos","Kawasaki, M.L.","Minas Gerais","-44.1721992492676","-17.7574996948242",NA,"Joaquim Felício",NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:14:22-03","ESALQ","ESA","25027","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Roque, N.; Sakuragui, C.M.; Harley, R.M.; Sano, P.T.; Souza, V.C.","1994","03","05",NA,"Brasil",NA,NA,NA,"ESA025027",NA,"Magnoliophyta",NA,NA,NA,"ESA025027","(O.Berg) Mattos","Kawasaki, M.L.","Bahia","-41.8114013671875","-13.5789003372192",NA,"Rio de Contas",NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:14:22-03","ESALQ","ESA","35153","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Hatschbach, G.","1982","12","10",NA,"Brasil",NA,NA,NA,"ESA035153","45859.0","Magnoliophyta",NA,NA,NA,"ESA035153","(Berg) Mattos","Sobral, M.","Mato Grosso do Sul","-55.2257995605469","-23.1042003631592",NA,"Amambai",NA,NA,"73676","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:14:22-03","ESALQ","ESA","23103","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Giulietti, A.M.; Sakuragui, C.M.; Harley, R.M.; Atkins, S.; Souza, V.C.","1994","01","12",NA,"Brasil",NA,NA,NA,"ESA023103",NA,"Magnoliophyta",NA,NA,NA,"ESA023103","(O.Berg) Mattos","Mazine, F.F.","Minas Gerais","-46.3657989501953","-20.2453002929688",NA,"São Roque de Minas",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:14:22-03","ESALQ","ESA","82043","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Mazine, F.F. Araújo, A.O.; Duarte, A.R.; Tsuji, R.","2002","11","08",NA,"Brasil",NA,NA,"Arbusto 1 m; flores brancas.","ESA082043","643.0","Magnoliophyta",NA,NA,"Estrada entre Cristália e Botumirim (7 km antes de Botumirim)","ESA082043","(O.Berg) Mattos","Mazine, F.F.","Minas Gerais","-43.010799407959","-16.872200012207",NA,"Botumirim","851","851","39434","auto",NA,"-42,962,778","-16,837,222",NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:14:22-03","ESALQ","ESA","82044","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Mazine, F.F. Araújo, A.O.; Duarte, A.R.; Tsuji, R.","2002","11","08",NA,"Brasil",NA,NA,"Arbusto 1 m; flores brancas.","ESA082044","644.0","Magnoliophyta",NA,NA,"Estrada entre Cristália e Botumirim (7 km antes de Botumirim)","ESA082044","(O.Berg) Mattos","Mazine, F.F.","Minas Gerais","-43.010799407959","-16.872200012207",NA,"Botumirim","851","851","39434","auto",NA,"-42,962,778","-16,837,222",NA,NA,NA,NA,NA,NA
"62","2020-11-19 10:24:25-03","CPAP","CPAP","11423","PreserverdSpecimen","Plantae","Myrtaceae","Campomanesia","bullata","Campomanesia bullata","Pott, A.","1993","06","06",NA,"Brasil",NA,NA,"Arbusto 0,5-1,8m de altura. FLOR: não vista. FRUTO: não visto. INTERESSE: Frutífera; invasora. FREQUÊNCIA: Abundante. AMBIENTE: Ex-mata de Orbignya (Anadenanthera/spp cerradão mesotrófico) com Brachiaria decumbes. SUBSTRATO: solo arenoso. RELEVO: plano c",NA,"6403",NA,NA,NA,"Fazenda Barrinhos; Sub-região da Nhecolândia; Pantanal - invernada Ponciano, cultivada há 6-7 anos",NA,"(Barb.Rodr.) Barb.Rodr. ex Chodat & Hassl.",NA,"MS","-56.433333","-18.916667",NA,"Corumbá","90","90",NA,NA,NA,"56°26' W","18°55' S",NA,NA,NA,NA,NA,NA
"63","2020-11-19 10:24:25-03","CPAP","CPAP","13498","PreserverdSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Pott, A.","1994","11","15",NA,"Brasil",NA,NA,"Arbusto 2m de altura. FLOR: branca. FRUTO: não visto. INTERESSE: Frutífera. FREQUÊNCIA: Ocasional. AMBIENTE: Borda de cerradão. SUBSTRATO: solo arenoso. RELEVO: plano convexo.",NA,"7123",NA,NA,NA,"Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal .",NA,"(O.Berg) Mattos",NA,"MS","-56.65","-18.983333",NA,"Corumbá","90","90",NA,NA,NA,"56°39' W","18°59' S",NA,NA,NA,NA,NA,NA
"64","2020-11-19 10:24:25-03","CPAP","CPAP","16339","PreserverdSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Gomes Jr., J. C.","1963","11","18",NA,"Brasil",NA,NA,"Arbusto. FLOR: alva. FRUTO: . INTERESSE: . FREQUÊNCIA: Raro. AMBIENTE: Cerrado. SUBSTRATO: . RELEVO: .",NA,"1439",NA,NA,NA,"Km 16 da estrada Ponta Porã para Campo Grande",NA,"(O.Berg) Mattos","C. Proenca","MS","-55.683333","-22.533333",NA,"Ponta Porã",NA,NA,NA,NA,NA,"55°41' W","22°32'00'' S","1995","12","21",NA,NA,NA
"65","2020-11-19 10:24:25-03","CPAP","CPAP","16344","PreserverdSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Gomes Jr., J. C.","1963","11","22",NA,"Paráguai",NA,NA,"Arbusto. FLOR: alva. FRUTO: . INTERESSE: . FREQUÊNCIA: Frequente. AMBIENTE: Cerradão. SUBSTRATO: . RELEVO: .",NA,"1458",NA,NA,NA,"Pedro Juan Caballero, 8Km da estrada para Bela Vista",NA,"(O.Berg) Mattos","C. Proenca",NA,NA,NA,NA,"Pedro Juan Caballero",NA,NA,NA,NA,NA,NA,NA,"1995","12","21",NA,NA,NA
"66","2020-11-19 10:24:25-03","CPAP","CPAP","24519","PreserverdSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Pott, A.","2005","12","09",NA,"Brasil",NA,NA,"Subarbusto 80cm de de altura.frutífera.Esparsa..Floresta decidual com Myracruodruon urundeuva, Calycophyllum multiflorum e Caesalpinia pluviosa. Solo: argiloso. litólico. Relevo: morrote.",NA,"13759",NA,NA,NA,"Fazenda Princezinha, próximo à nascente do Rio Perdido, entorno do parque Nacional da Serra da Bodoquena",NA,"(O.Berg) Mattos","A. Pott","MS","-56.839167","-21.05",NA,"Bonito","569","569",NA,NA,NA,"56°50'21 W","21°03'00 S","2005",NA,NA,NA,NA,NA
"67","2020-11-19 10:24:25-03","CPAP","CPAP","7839","PreserverdSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Pott, A.","1990","11","15",NA,"Brasil",NA,NA,"Arbusto 1,5m - 2,5m de altura; caule esfoliante ferrugineo; folha discolor. FLOR: branca. FRUTO: não visto. INTERESSE: Frutífera?. FREQUÊNCIA: Mancha rala, ocasional. AMBIENTE: Clareira em cerradão com Alibertia sessilis, Eugenia pyriformis, Strychnos ps",NA,"5689",NA,NA,NA,"Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - Reserva Biológica - divisa com fazenda Porto Alegre",NA,"(O.Berg) Mattos","J. R. de Mattos","MS","-56.65","-18.983333",NA,"Corumbá","90","90",NA,NA,NA,"56°39' W","18°59' S","1999",NA,NA,NA,NA,NA
"68","2020-11-19 10:24:25-03","CPAP","CPAP","13667","PreserverdSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Hatschbach, G.","1982","12","10",NA,"Brasil",NA,NA,"Arbusto 1m de altura. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Campo arbustivo com elementos do cerrado. SUBSTRATO: . RELEVO: .",NA,"45859",NA,NA,NA,"Amambai, arredores",NA,"(O.Berg) Mattos","M. Sobral","MS","-55.2257995605469","-23.1042003631592",NA,"Amambai",NA,NA,"73676","auto",NA,NA,NA,"1993",NA,NA,NA,NA,NA
"69","2015-07-02 14:03:09-03","JBP","HPL","6181","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","R. Tsuji","2006","03","28",NA,"Brasil",NA,NA,NA,NA,"1282",NA,NA,NA,"Coletado nas proximidades da cidade no sítio do Sr. Dedé, colecionador de frutas.",NA,"(Berg.) Mattos","R. Tsuji","MG","-46.5181","-18.5789",NA,"Patos de Minas",NA,NA,"69541","auto",NA,NA,NA,"2006","03","28",NA,NA,NA
"70","2019-02-15 11:46:13-02","IPA","IPA","16903","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Belém, R.P.; Barroso, G.M.; Barroso, G.M.","1968","11","20","Southern America","Brasil",NA,NA,"Planta de 50cm; pétals brancas, cálice verde.; Cerrado.","IPA0016903","3970","Plantae",NA,NA,"Campus da UNB",NA,"(O. Berg) Mattos","Sobral, M.","Distrito Federal","-47.9296989440918","-15.7797002792358",NA,"Brasilia",NA,NA,"70570","auto",NA,NA,NA,"2006","12",NA,NA,NA,NA
"71","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009593","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","E. Zardini; Silverio Ramirez Benitez","1999","9","25",NA,"Paraguay",NA,NA,"Subshrub 1m. Corolla white.",NA,"51530","Magnoliophyta","Myrtales",NA,"Reserve administered by Fundacion Moises Bertoni: nandurokai.",NA,"(Barb.Rodr.) Landrum",NA,"Canindeyu","-55.4797","-23.9997","bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0060468","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","I. Basualdo","1988",NA,"3",NA,"Paraguay",NA,NA,"Arbusto de 1 m, flores blancas.",NA,"1930","Magnoliophyta","Myrtales",NA,"Caazapa, Tavai. Prop de la Flia Bogado.",NA,"(Barb.Rodr.) Landrum","L. R. Landrum",NA,"-55.333333","-26.166667","bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2018-03-12 17:05:42-03","ASU","ASU-PLANTS","ASU0077779","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora sessiliflora","P. O. Morais; A. Salino","2004","1","31",NA,"Brazil",NA,NA,"Arvoreta apoiante, 2 m",NA,"167","Magnoliophyta","Myrtales",NA,"Catas Altas, Parque Natural do Caraca, trilha para a Capelinha",NA,NA,"L. R. Landrum","Minas Gerais",NA,NA,"sessiliflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009589","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","E. Zardini; Pedro Baez","1999","11","10",NA,"Brazil",NA,NA,"Shrub 1m. Corolla white.",NA,"52325","Magnoliophyta","Myrtales",NA,"National Park Cerro Cora.",NA,"(Barb.Rodr.) Landrum","L.R. Landrum, 2003","Mato Grosso do Sul","-55.321667","-22.664167","bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009600","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora lanuginosa","R.F. Veira; Glocimar P. da Silva, Orione Alvares da Silva.","1991","11","15",NA,"Brazil",NA,NA,"Arbusto 2m alto; petalas brancas, folhas glabras na face adaxial e pilosa branca na abaxail; caule esfoliativo. Ocassional.",NA,"1064","Magnoliophyta","Myrtales",NA,"A 16km de Cocos; em direcao a Caribe.",NA,"(Chodat & Hassl.) Landrum",NA,"Bahia","-44.5333","-14.1833","lanuginosa","Cocos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0060479","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","J. Correa Gomes Jr.","1963",NA,"22",NA,"Paraguay",NA,NA,"Arbusto. Flor alva. Frequente. Aromatica.",NA,"1458","Magnoliophyta","Myrtales",NA,"Pedro Juan Caballero. 8 km de estrada Bela Vista.",NA,"(Barb.Rodr.) Landrum","L. R. Landrum","Amambay","-55.745515","-22.532409","bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009605","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","E. Zardini","1988","10","30",NA,"Paraguay",NA,NA,"scanned.; Shrub 1.5m. Flowers white.",NA,"7804","Magnoliophyta","Myrtales",NA,"3km S of Destacamento, on road to Constancio Trociuk Ranch.",NA,"(Barb.Rodr.) Landrum","B.K. Holst, 1991.","Caazapa","-55.45","-26.1667","bullata","Tavai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009615","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","A. Rodriguez; J. Surubi","1995","10","27",NA,"Bolivia",NA,NA,"Hierba de 50cm, hojas aromaticas, flores blaquecinas algo fraganciosas.",NA,"498","Magnoliophyta","Myrtales",NA,"3 km NW del campamento Las Gamas.",NA,"(Barb.Rodr.) Landrum",NA,"Santa Cruz","-60.3928","-14.8031","bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2018-10-01 14:06:34-03","ASU","ASU-PLANTS","ASU0018604","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Elsa Matilde Zardini&Silverio Ramírez Benítez","1999","9","23",NA,"Paraguay",NA,NA,"Subshrub 1 m. Corolla white.",NA,"51278","Magnoliophyta","Myrtales",NA,"Mbaracayú Natural Reserve administered by Fundación Moisés Bertoni: Aguará Ñú. Cerrado scrub on red sandy soil.",NA,"(Barb.Rodr.) Landrum","L.R. Landrum (ASU),","Canindeyu","-55.28","-24.18","bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009613","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","A. Krapovickas; R. Harley, C. L. Cristobal, A. Schinini","1994","10","19",NA,"Brazil",NA,NA,"Arbusto 1m alto. Hojas con haz verde brillante. Flores brancas.",NA,"45771","Magnoliophyta","Myrtales",NA,"32 km N de Caaguazu, camino a Yhu.",NA,"(Barb.Rodr.) Landrum","L.R. Landrum, 1995.","Mato Grosso do Sul","-55.966667","-22.166667","bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
