"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1476","2014-09-23 11:01:31-03","G","G-DC","G00312450","S","Plantae","Euphorbiaceae","Croton","lobatus","Croton lobatus var. digitatus","(Schltdl.) Müll. Arg.","CAT.HERB.PRODR.","Salzmann, P.","1830",NA,"00","Brazil","Bahia",NA,NA,"-41.99722222","-12.18305556","-41.99722222","-12.18305556",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=228480&base=img&lang=en","G00312450","G00312450",NA,NA,"492","AMERIQUE DU SUD",NA,"var. digitatus",NA,NA,NA,"2011","01","01",NA,NA,NA,NA,NA
"1477","2014-09-23 11:01:31-03","G","G-DC","G00312423","S","Plantae","Euphorbiaceae","Croton","lobatus","Croton lobatus var. lobatus","L.","CAT.HERB.PRODR.","Blanchet, J. S.","1832",NA,"00","Brazil","Bahia",NA,NA,"-41.99722222","-12.18305556","-41.99722222","-12.18305556",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=230636&base=img&lang=en","G00312423","G00312423",NA,NA,"17","AMERIQUE DU SUD",NA,"var. lobatus",NA,NA,NA,"2011","01","01",NA,NA,NA,NA,NA
"1478","2014-09-23 11:01:31-03","G","G-DC","G00312425","S","Plantae","Euphorbiaceae","Croton","lobatus","Croton lobatus var. lobatus","L.","CAT.HERB.PRODR.","Blanchet, J. S.","1834",NA,"00","Brazil","Bahia",NA,NA,"-41.99722222","-12.18305556","-41.99722222","-12.18305556",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=230640&base=img&lang=en","G00312425","G00312425",NA,NA,NA,"AMERIQUE DU SUD",NA,"var. lobatus",NA,NA,NA,"2011","01","01",NA,NA,NA,NA,NA
"1479","2014-09-23 11:01:31-03","G","G-DC","G00312428","S","Plantae","Euphorbiaceae","Croton","lobatus","Croton lobatus var. lobatus","L.","CAT.HERB.PRODR.","Spruce, R.","1849",NA,"00","Brazil","Pará",NA,NA,"-52.53","-5.64861111","-52.53","-5.64861111",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=230643&base=img&lang=en","G00312428","G00312428",NA,NA,NA,"AMERIQUE DU SUD",NA,"var. lobatus",NA,NA,NA,"2011","01","01",NA,NA,NA,NA,NA
"1480","2014-09-23 11:01:31-03","G","G-DC","G00312429","S","Plantae","Euphorbiaceae","Croton","lobatus","Croton lobatus var. lobatus","L.","CAT.HERB.PRODR.","Salzmann, P.","1830",NA,"00","Brazil","Bahia",NA,NA,"-41.99722222","-12.18305556","-41.99722222","-12.18305556",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=230642&base=img&lang=en","G00312429","G00312429",NA,NA,"493","AMERIQUE DU SUD",NA,"var. lobatus",NA,NA,NA,"2011","01","01",NA,NA,NA,NA,NA
"1481","2014-09-23 11:01:31-03","G","G-DC","G00312451","S","Plantae","Euphorbiaceae","Croton","lobatus","Croton lobatus var. manihot","(Klotzsch) Müll. Arg.","CAT.HERB.PRODR.","Martius, C. F. P.","1823",NA,"00","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222","-42.9125","-22.48222222",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=228466&base=img&lang=en","G00312451","G00312451",NA,NA,NA,"AMERIQUE DU SUD",NA,"var. manihot",NA,NA,NA,"2011","01","01",NA,NA,NA,NA,NA
"1482","2014-09-23 11:01:31-03","G","G-DC","G00312452","S","Plantae","Euphorbiaceae","Croton","lobatus","Croton lobatus var. manihot","(Klotzsch) Müll. Arg.","CAT.HERB.PRODR.","Gaudichaud-Beaupré, C.","1834",NA,"00","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222","-42.9125","-22.48222222",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=228467&base=img&lang=en","G00312452","G00312452",NA,NA,"1129","AMERIQUE DU SUD",NA,"var. manihot",NA,NA,NA,"2011","01","01",NA,NA,NA,NA,NA
"1483","2014-09-23 11:01:31-03","G","G-DC","G00312453","S","Plantae","Euphorbiaceae","Croton","lobatus","Croton lobatus var. manihot","(Klotzsch) Müll. Arg.","CAT.HERB.PRODR.","Guillemin, J. B. A.","1839",NA,"00","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222","-42.9125","-22.48222222",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=228469&base=img&lang=en","G00312453","G00312453",NA,NA,"167","AMERIQUE DU SUD",NA,"var. manihot",NA,NA,NA,"2011","01","01",NA,NA,NA,NA,NA
"1484","2014-09-23 11:01:31-03","G","G-DC","G00312454","S","Plantae","Euphorbiaceae","Croton","lobatus","Croton lobatus var. paulinus","(Didr.) Müll. Arg.","CAT.HERB.PRODR.","Blanchet, J. S.","1842",NA,"00","Brazil","Bahia","Jacobina",NA,"-40.5116667","-11.1811111","-40.5116667","-11.1811111",NA,NA,"Coordinate uncertainty: In a radius bigger than 3'500 m. Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=228450&base=img&lang=en","G00312454","G00312454",NA,NA,"3654","AMERIQUE DU SUD",NA,"var. paulinus",NA,NA,NA,"2011","01","01",NA,NA,NA,NA,NA
"1485","2014-09-23 11:01:31-03","G","G-DC","G00312455","S","Plantae","Euphorbiaceae","Croton","lobatus","Croton lobatus var. paulinus","(Didr.) Müll. Arg.","CAT.HERB.PRODR.","Lund, P. W.","1834",NA,"00","Brazil","São Paulo",NA,NA,"-48.65972222","-22.40444444","-48.65972222","-22.40444444",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=228453&base=img&lang=en","G00312455","G00312455",NA,NA,NA,"AMERIQUE DU SUD",NA,"var. paulinus","ISOTYPUS of Astraea paulina Didr.",NA,NA,"2011","01","01",NA,NA,NA,NA,NA
"1486","2014-09-23 11:01:31-03","G","G-DC","G00312456","S","Plantae","Euphorbiaceae","Croton","lobatus","Croton lobatus var. paulinus","(Didr.) Müll. Arg.","CAT.HERB.PRODR.","Clausen, P. C. D.",NA,NA,NA,"Brazil","São Paulo",NA,NA,"-48.65972222","-22.40444444","-48.65972222","-22.40444444",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=228454&base=img&lang=en","G00312456","G00312456",NA,NA,NA,"AMERIQUE DU SUD",NA,"var. paulinus",NA,NA,NA,"2011","01","01",NA,NA,NA,NA,NA
"1487","2014-09-23 11:01:31-03","G","G-DC","G00312423","S","Plantae","Euphorbiaceae","Croton","lobatus","Croton lobatus var. lobatus","L.","CAT.HERB.PRODR.","Blanchet, J. S.","1832",NA,"00","Brazil","Bahia",NA,NA,"-41.99722222","-12.18305556","-41.99722222","-12.18305556",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=230636&base=img&lang=en","G00312423","G00312423",NA,NA,"17","AMERIQUE DU SUD",NA,"var. lobatus",NA,NA,NA,"2011","01","01",NA,NA,NA,NA,NA
"1488","2014-09-23 11:01:31-03","G","G-DC","G00312425","S","Plantae","Euphorbiaceae","Croton","lobatus","Croton lobatus var. lobatus","L.","CAT.HERB.PRODR.","Blanchet, J. S.","1834",NA,"00","Brazil","Bahia",NA,NA,"-41.99722222","-12.18305556","-41.99722222","-12.18305556",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=230640&base=img&lang=en","G00312425","G00312425",NA,NA,NA,"AMERIQUE DU SUD",NA,"var. lobatus",NA,NA,NA,"2011","01","01",NA,NA,NA,NA,NA
"1489","2014-09-23 11:01:31-03","G","G-DC","G00312428","S","Plantae","Euphorbiaceae","Croton","lobatus","Croton lobatus var. lobatus","L.","CAT.HERB.PRODR.","Spruce, R.","1849",NA,"00","Brazil","Pará",NA,NA,"-52.53","-5.64861111","-52.53","-5.64861111",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=230643&base=img&lang=en","G00312428","G00312428",NA,NA,NA,"AMERIQUE DU SUD",NA,"var. lobatus",NA,NA,NA,"2011","01","01",NA,NA,NA,NA,NA
"1490","2014-09-23 11:01:31-03","G","G-DC","G00312429","S","Plantae","Euphorbiaceae","Croton","lobatus","Croton lobatus var. lobatus","L.","CAT.HERB.PRODR.","Salzmann, P.","1830",NA,"00","Brazil","Bahia",NA,NA,"-41.99722222","-12.18305556","-41.99722222","-12.18305556",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=230642&base=img&lang=en","G00312429","G00312429",NA,NA,"493","AMERIQUE DU SUD",NA,"var. lobatus",NA,NA,NA,"2011","01","01",NA,NA,NA,NA,NA
"1491","2021-04-05 12:32:44-03","UNIVASF","HVASF","7890","PreservedSpecimen","Plantae","Euphorbiaceae","Astraea","lobata","Astraea lobata","(L.) Klotzsch","V.M. Cotarelli","D. Araújo","2010","02","05","Brasil","Pernambuco","Custódia","Lote 11, ramificação da estrada entre o cemitério e o canal do PISF","-37.624222","-8.168388","-37.624222","-8.168388","530","530","Arbusto. Flores brancas, estames vermelhos. Frutos verdes.","HVASF007890","HVASF007890_v01",NA,NA,"1203","América do Sul",NA,NA,NA,NA,NA,"2013","02","26",NA,NA,NA,NA,"U"
"1492","2021-04-05 12:32:44-03","UNIVASF","HVASF","20500","PreservedSpecimen","Plantae","Euphorbiaceae","Astraea","lobata","Astraea lobata","(L.) Klotzsch","V.M. Cotarelli","A.C.P. Oliveira","2013","04","30","Brasil","Pernambuco","Salgueiro","Propriedade particular com acesso a Linha de Transmissão de Alta Tensão_NT2_LT_Pto 15","-39.086191","-8.08898","-39.086191","-8.088980","433","433","Erva com ca. de 0,20m alt. Folha simples e alterna. Fruto imaturo verde.","HVASF020500",NA,NA,NA,"2445","América do Sul",NA,NA,NA,NA,NA,"2013","05","01",NA,NA,NA,NA,"U"
"1493","2021-04-05 12:32:44-03","UNIVASF","HVASF","20391","PreservedSpecimen","Plantae","Euphorbiaceae","Astraea","lobata","Astraea lobata","(L.) Klotzsch","D.G. Oliveira","R.A. Silva","2013","04","24","Brasil","Pernambuco","Sertânia","Área de abrangência do ponto de monitoramento PML 11.2, Fazenda José do Rego","-37.10625","-8.290472","-37.106250","-8.290472","649","649","Erva com ca. de 0,4m de altura. Flores pequeninas e frutos imaturos verdes.","HVASF020391",NA,NA,NA,"2775","América do Sul",NA,NA,NA,NA,NA,"2013","06","17",NA,NA,NA,NA,"U"
"1494","2021-04-05 12:32:44-03","UNIVASF","HVASF","7379","PreservedSpecimen","Plantae","Euphorbiaceae","Astraea","lobata","Astraea lobata","(L.) Klotzsch","D.P. Souza","A.P. Fontana","2010","01","26","Brasil","Bahia","Jacobina","Itaitú, Serra do Sincorá, cachoeira Véu de Noiva","-40.502861","-11.332305","-40.502861","-11.332305","631","631","Erva, ca. 1m. Fllores verdes.","HVASF007379",NA,NA,NA,"6363","América do Sul",NA,NA,NA,NA,NA,"2014","03","26",NA,NA,NA,NA,"U"
"1495","2021-04-05 12:32:44-03","UNIVASF","HVASF","1071","PreservedSpecimen","Plantae","Euphorbiaceae","Astraea","lobata","Astraea lobata","(L.) Klotzsch","Marcondes Oliveira","D.S. Costa","2008","03","28","Brasil","Bahia","Juazeiro","UNIVASF, Campus Juazeiro (Antiga Cica Norte)","-40.526166","-9.447775","-40.526166","-9.447775","364","364","Erva frequente. Raiz pivotante. Haste pilosa. Folhas verticiladas. Inflorescência racemosa. Frutos deiscentes, esverdeados, com tricomas.","HVASF001071",NA,NA,NA,"3","América do Sul",NA,NA,NA,NA,NA,"2010","11","23",NA,NA,NA,NA,"U"
"1496","2021-04-05 12:32:44-03","UNIVASF","HVASF","6905","PreservedSpecimen","Plantae","Euphorbiaceae","Astraea","lobata","Astraea lobata","(L.) Klotzsch","D.P. Souza","Marcondes Oliveira","2010","01","27","Brasil","Bahia","Jacobina","Chapada Diamantina, Próximo a cachoeira véu-de-noiva","-40.503611","-11.334722","-40.503611","-11.334722","717","717","Arbusto ± 1.3m alt. Caule esverdeado. Folhas membranáceas. Flores diminutas verde-amareladas. Freqüênte.","HVASF006905",NA,NA,NA,"4655","América do Sul",NA,NA,NA,NA,NA,"2014","03","26",NA,NA,NA,NA,"U"
"1497","2021-04-05 12:32:44-03","UNIVASF","HVASF","14028","PreservedSpecimen","Plantae","Euphorbiaceae","Astraea","lobata","Astraea lobata","(L.) Klotzsch","V.M. Cotarelli","V.M. Cotarelli","2012","02","14","Brasil","Paraíba","Monte Horebe","Açude na entrada da cidade ao lado da Escola Estadual Bonifácio Saraíva de Moura","-38.581333","-7.212194","-38.581333","-7.212194","704","704","Erva ca. de 15cm alt. Inflorescências apicais. Flores alvas. Frutos verdes basais","HVASF014028","HVASF014028_v01 HVASF014028_v02",NA,NA,"1303","América do Sul",NA,NA,NA,NA,NA,"2013","01","30",NA,NA,NA,NA,"U"
"1498","2021-04-05 12:32:44-03","UNIVASF","HVASF","6906","PreservedSpecimen","Plantae","Euphorbiaceae","Astraea","lobata","Astraea lobata","(L.) Klotzsch","A. Laurênio","Marcondes Oliveira","2010","01","27","Brasil","Bahia","Jacobina","Chapada Diamantina, Próximo a cachoeira véu-de-noiva","-40.503611","-11.334722","-40.503611","-11.334722","717","717","Subarbusto ± 60cm alt. Caule verde-avermelhado. Folhas membranáceas. Flores diminutas esverdeadas. Frequente.","HVASF006906",NA,NA,NA,"4656","América do Sul",NA,NA,NA,NA,NA,"2012","05","05",NA,NA,NA,NA,"U"
"1499","2021-04-05 12:32:44-03","UNIVASF","HVASF","14237","PreservedSpecimen","Plantae","Euphorbiaceae","Astraea","lobata","Astraea lobata","(L.) Klotzsch","V.M. Cotarelli","C.R.S. Oliveira","2012","01","25","Brasil","Pernambuco","Buíque","Parque Nacional do Catimbau, Vale do Catimbau, Serrinha, próximo a casa de farinha do Sr. Nilton","-37.237166","-8.514611","-37.237166","-8.514611","824","824","Erva ca. de 30cm alt. Caule piloso. Inflorescência com flores roséas diminutas. Estigmas alvos. Frutos imaturos verdes","HVASF014237",NA,NA,NA,"141","América do Sul",NA,NA,NA,NA,NA,"2012","05","24",NA,NA,NA,NA,"U"
"1500","2021-04-05 12:32:44-03","UNIVASF","HVASF","4393","PreservedSpecimen","Plantae","Euphorbiaceae","Astraea","lobata","Astraea lobata","(L.) Klotzsch","Marcondes Oliveira","J.A. Siqueira Filho","2009","05","26","Brasil","Bahia","Gentio do Ouro","Serra de Sapé.","-42.718722","-11.185388","-42.718722","-11.185388","624","624","Flores alvas, pediceladas, inconspícuas. Frutos verdes imaturos.","HVASF004393",NA,NA,NA,"2062","América do Sul",NA,NA,NA,NA,NA,"2010","11","23",NA,NA,NA,NA,"U"
"1501","2021-04-05 12:32:44-03","UNIVASF","HVASF","12520","PreservedSpecimen","Plantae","Euphorbiaceae","Astraea","lobata","Astraea lobata","(L.) Klotzsch","E.V.R. Ferreira","E.V.R. Ferreira","2011","08","04","Brasil","Ceará","Barbalha","FLONA Araripe-Apodi, Trilha para a nascente dos Cocos","-39.2855","-7.379194","-39.285500","-7.379194","771","771","Erva com ca. de 40cm de alt. Com brácteas e frutos imaturos.","HVASF012520",NA,NA,NA,"283","América do Sul",NA,NA,NA,NA,NA,"2011","10","19",NA,NA,NA,NA,"U"
"1502","2021-04-05 12:32:44-03","UNIVASF","HVASF","3421","PreservedSpecimen","Plantae","Euphorbiaceae","Astraea","lobata","Astraea lobata","(L.) Klotzsch","Marcondes Oliveira","Marcondes Oliveira","2008","09","11","Brasil","Pernambuco","Saloá","RRPN Fazenda Brejo. Brejo de Altitude.","-36.785","-9.001666","-36.785000","-9.001666","1065","1065","arbusto. Flores alvas. Raro.","HVASF003421",NA,NA,NA,"3503","América do Sul",NA,NA,NA,NA,NA,"2010","11","23",NA,NA,NA,NA,"U"
"1503","2021-04-05 12:32:44-03","UNIVASF","HVASF","7289","PreservedSpecimen","Plantae","Euphorbiaceae","Astraea","lobata","Astraea lobata","(L.) Klotzsch","A. Laurênio","D. Araújo","2010","01","28","Brasil","Bahia","Sento Sé","Barra dos Alegres Estrada para o Riacho da Barra",NA,NA,"9999.000000","9999.000000","770","770","Erva ereta. Tricomas alvos. Flores verdes.","HVASF007289",NA,NA,NA,"1286","América do Sul",NA,NA,NA,NA,NA,"2010","12","08",NA,NA,NA,NA,"U"
"1504","2021-04-05 12:32:44-03","UNIVASF","HVASF","11125","PreservedSpecimen","Plantae","Euphorbiaceae","Astraea","lobata","Astraea lobata","(L.) Klotzsch","Marcondes Oliveira","P.B. Schwartsburd","2011","03","27","Brasil","Bahia","Senhor do Bonfim","Serra do Santana. Campos de altitude","-40.209194","-10.361083","-40.209194","-10.361083","970","970","Erva com cerca de 1.5 m alt. Flores amarelas. Fruto verde.","HVASF011125",NA,NA,NA,"2436","América do Sul",NA,NA,NA,NA,NA,"2011","04","06",NA,NA,NA,NA,"U"
"1505","2021-04-05 12:32:44-03","UNIVASF","HVASF","1907","PreservedSpecimen","Plantae","Euphorbiaceae","Astraea","lobata","Astraea lobata","(L.) Klotzsch","A. Laurênio","R.E.M. Diniz","2008","10","02","Brasil","Pernambuco","Cabrobó","Área Fazenda Mãe Rosa","-39.438111","-8.489388","-39.438111","-8.489388","392","392","Erva ocasional com ca. de 0,30 m de altura.Caule herbáceo, piloso. Inflorescência racemosa, com flores pouco vistosas. Presença de frutos imaturos.","HVASF001907",NA,NA,NA,"37","América do Sul",NA,NA,NA,NA,NA,"2012","04","22",NA,NA,NA,NA,"U"
"1506","2018-12-04 20:29:53-02","UNIR","RON","8758","S","Plantae","Euphorbiaceae","Astraea","lobata","Astraea lobata","(L.) Klotzsch","Bigio, NC","Justiniano, FCPS","2013","12","15","Brasil","Rondônia","Itapuã do Oeste","Flona do Jamari - Quintal abandonado na Vila do Ar","-63.066667","-9.198333","-63.066667","-9.198333",NA,NA,"Frutos imaturos verdes, flores brancas.","RON00008758","RON00008758","Angiosperma","Malpighiales","51","Southern America",NA,NA,NA,NA,NA,"2018","05",NA,NA,NA,NA,NA,NA
"1507","2021-02-11 09:24:21-03","IBt","SP","277949","S","Plantae","Euphorbiaceae","Astraea","lobata","Astraea lobata","(L.) Klotzsch",NA,"Cordeiro, I","1995","05","05","Brasil","Amazonas","Manaus","Reserva Ducke","-59.966667","-2.883333","-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA,"1535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1508","2019-11-21 10:04:04-03","IBt","SP","180726","S","Plantae","Euphorbiaceae","Croton","lobatus","Croton lobatus","L.","Lima, LR","Custodio Filho, A; Kirizawa, M","1982","03","23","Brasil","Paraná","São Miguel do Iguaçu","Occui. -rea a ser inundada pela represa da Itaipu, mata primitiva.","-54.583333","-25.533333","-54.583333","-25.533333",NA,NA,NA,NA,NA,NA,NA,"843",NA,NA,NA,NA,NA,NA,"2000","10","11",NA,NA,NA,NA,NA
"1509","2019-11-21 10:04:04-03","IBt","SP","236557","S","Plantae","Euphorbiaceae","Croton","lobatus","Croton lobatus","L.","Cordeiro, I","Thomas, WW; et al.","1988","02","09","Brasil","Goiás","Goiânia","Serra Dourada, 1.3 km NW of jct with road to M¶ssamedes on GO 070 from Goiânia to Goiás.&nf;Steep sloping campo rupestre with large rock outcrops and Vellozia lanata, V. glauca, Tibouchina papyrifera and Simarouba amara.","-50.033333","-15.95","-50.033333","-15.95","750","800",NA,NA,NA,NA,NA,"5760",NA,NA,NA,NA,NA,NA,"1990","04",NA,NA,NA,NA,NA,NA
"1510","2019-11-21 10:04:04-03","IBt","SP","18575","S","Plantae","Euphorbiaceae","Croton","lobatus","Croton lobatus","L.","Croizat, L","Pickel, B","1917",NA,NA,"Brasil","Pernambuco","Tapera","Escola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"292",NA,NA,NA,NA,NA,NA,"1939",NA,NA,NA,NA,NA,NA,NA
"1511","2019-11-21 10:04:04-03","IBt","SP","261982","S","Plantae","Euphorbiaceae","Croton","lobatus","Croton lobatus","L.","Cordeiro, I","Thomas, WW; et al.","1993","02","03","Brasil","Bahia","Ilhéus","Road from Olivença to Serra das Trempes, 6 km from Olivença. Atlantic coastal forest and adjacent restinga.","-39.05","-14.983333","-39.05","-14.983333",NA,NA,NA,NA,NA,NA,NA,"9709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1512","2019-11-21 10:04:04-03","IBt","SP","304605","S","Plantae","Euphorbiaceae","Croton","lobatus","Croton lobatus","L.","Cordeiro, I","Barreto, KD; et al.","1993","09","20","Brasil","São Paulo","Corumbataí","Rod. Washington Luiz.&nf;Cerrado.","-47.075028","-22.248056","-47.075028","-22.248056",NA,NA,NA,NA,NA,NA,NA,"1462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1513","2019-11-21 10:04:04-03","IBt","SP","308390","S","Plantae","Euphorbiaceae","Croton","lobatus","Croton lobatus","L.","Cordeiro, I","Melo, E de; et al.","1996","03","31","Brasil","Bahia","Itatim","Morro do Agenor. Inselberg. Na encosta.","-39.7","-12.716667","-39.7","-12.716667","280","280",NA,NA,NA,NA,NA,"1542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1514","2019-11-21 10:04:04-03","IBt","SP","308401","S","Plantae","Euphorbiaceae","Croton","lobatus","Croton lobatus","L.","Cordeiro, I","Melo, E de; et al.","1997","02","22","Brasil","Bahia","Iaçu","Morro da Garrafa. Orla interna da mata da base.","-39.85","-12.755","-39.85","-12.755","312","312",NA,NA,NA,NA,NA,"2063",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1515","2019-11-21 10:04:04-03","IBt","SP","311311","S","Plantae","Euphorbiaceae","Croton","lobatus","Croton lobatus","L.","Cordeiro, I","Walter, BMT; et al.","1992","08","04","Brasil","Goiás","Niquelândia","Pequeno córrego afluente da margem esquerda do rio Acaba Saco; próximo ao encontro deste com o rio Maranhão.&nf;Mata galeria em ecotono com mata seca (semi-decidua). Solo areno-argiloso; alguns locais com barro; serrapilheira. Relevo acidentado.","-48.983333","-14.45","-48.983333","-14.45","440","440",NA,NA,NA,NA,NA,"1824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1516","2019-11-21 10:04:04-03","IBt","SP","311317","S","Plantae","Euphorbiaceae","Croton","lobatus","Croton lobatus","L.","Cordeiro, I","Walter, BMT; et al.","1991","11","21","Brasil","Goiás","Colinas do Sul","Estrada de Terra Serra da Mesa/Colinas. 2 Km da entrada sul do canteiro de obras da UHE Serra da Mesa.&nf;Mata de galeria de afluente do rio Tocantins.&nf;Solo arenosos com afloramentos de rocha (quartzitos).&nf;Relevo relativamente ondulado.","-48.3","-13.866667","-48.3","-13.866667","390","390",NA,NA,NA,NA,NA,"795",NA,NA,NA,NA,NA,NA,"1996","08",NA,NA,NA,NA,NA,NA
"1517","2019-11-21 10:04:04-03","IBt","SP","311338","S","Plantae","Euphorbiaceae","Croton","lobatus","Croton lobatus","L.","Cordeiro, I","Walter, BMT; et al.","1991","12","09","Brasil","Goiás","Minaçu","Em frente ao viveiro antigo da UHE Serra da Mase (5 Km da entrada N do canteiro de obras). &nf;Vereda com muitos elementos de cerrado; borda da mata galeria.&nf;Solo arenosos; em vários locais próximo a mata encharcado.&nf;Relevo ondulado.","-48.283333","-13.8","-48.283333","-13.8","500","500","Rara",NA,NA,NA,NA,"868",NA,NA,NA,NA,NA,NA,"1996","08",NA,NA,NA,NA,NA,NA
"1518","2019-11-21 10:04:04-03","IBt","SP","337698","S","Plantae","Euphorbiaceae","Croton","lobatus","Croton lobatus","L.","Punt, W","Jansen-Jacobs, MJ; et al.","1995","06","17","Guyana","Upper Takutu-Upper Essequibo",NA,"Rupununi, Foot of Mount Shiriri.&nf;Savanna, near rocks.","-59.716667","2.883333","-59.716667","2.883333","140","140",NA,NA,NA,NA,NA,"4122","Southern America",NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA
"1519","2019-11-21 10:04:04-03","IBt","SP","356608","S","Plantae","Euphorbiaceae","Croton","lobatus","Croton lobatus","L.",NA,"Moura, D; Silva, RA","1999","09","27","Brasil","Alagoas","Olho d'Água do Casado","Beira de estrada do arenito, solo arenoso.","-37.832222","-9.506667","-37.832222","-9.506667",NA,NA,NA,NA,NA,NA,NA,"771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1520","2020-12-23 08:48:28-03","IBt","SP","357148","S","Plantae","Euphorbiaceae","Croton","lobatus","Croton lobatus","L.","Keller, HA","Tressens, SG; et al.","1999","11","03","Argentina","Misiones",NA,"Predio guarani. Aldea aborigen.","-54.3","-26.916389","-54.3","-26.916389",NA,NA,NA,NA,NA,NA,NA,"6491","Southern America",NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA
