"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","dayIdentified","infraspecificEpithet","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"239","2021-03-04 15:44:47-03","IF","SPSF","33822","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum",NA,NA,"F.Tomasetto & A.A. Rezende","154","2001","06","08","América do Sul","Brasil","SP","estacao ecologica, estrada de acesso","-49.3800010681152","-20.0300006866455",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Paulo de Faria",NA,NA,"29574","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"240","2021-03-04 15:44:47-03","IF","SPSF","18653","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum",NA,NA,"J.Y.Tamashiro","T.336","1994","06","30","América do Sul","Brasil","SP","Fazenda N.S.Aparecida","-49.6399993896484","-20.6200008392334",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Tanabi",NA,NA,"33016","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"241","2019-11-21 10:09:26-03","IBt","SP","300536","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Duarte, MC","Correa Gomes Jr, J","1735","1964","05","21",NA,"Brasil","Mato Grosso do Sul","Retiro dos Telhados, 30 km da cidade","-51.683333","-20.783333",NA,NA,NA,NA,NA,NA,"Três Lagoas","2006","05",NA,NA,"-51.683333","-20.783333",NA,NA,NA,NA,NA,NA,NA
"242","2019-11-21 10:09:26-03","IBt","SP","35794","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Duarte, MC","Hoehne, FC; Gehrt, A","s.n.","1936","08","06",NA,"Brasil","Mato Grosso do Sul",NA,"-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,"Campo Grande","2006","05","161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-11-26 10:00:28-03","IBt","SP","372094","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Duarte, MC","Pirani, JR; et al.","4366","1998","05","17",NA,"Brasil","Minas Gerais","Estrada para Itacambira, ca. 20 km de Botumirim","-43.010799407959","-16.872200012207","700","700",NA,NA,NA,NA,"Botumirim","2006","05","39434","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-11-21 10:09:26-03","IBt","SP","335479","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Duarte, MC","Pirani, JR; et al.","4366","1998","05","17",NA,"Brasil","Minas Gerais","Estrada para Itacambira, ca. 20 km de Botumirim","-43.010799407959","-16.872200012207","700","700",NA,NA,NA,NA,"Botumirim","2006","05","39434","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-11-21 10:09:26-03","IBt","SP","52759","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Duarte, MC","Macedo, A","423","1944","07","30",NA,"Brasil","Minas Gerais","Cerrados da Loba","-49.4650001525879","-18.968900680542",NA,NA,NA,NA,NA,NA,"Ituiutaba","2006","05","50022","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-11-21 10:09:26-03","IBt","SP","55700","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Robyns, A","Macedo, A","2434","1950","06","27",NA,"Brasil","Minas Gerais","São Vicente","-49.4650001525879","-18.968900680542",NA,NA,NA,NA,NA,NA,"Ituiutaba","1961","05","50022","auto",NA,NA,NA,"10",NA,NA,NA,NA,NA
"247","2020-11-12 15:23:32-03","IBt","SP","278108","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Carvalho Sobrinho, JG","Tamashiro, JY; Vieira, AOS; Ivanauskas, NM; Stranghetti, V; Galvão, JC; Belinello, R","336","1994","06","30",NA,"Brasil","São Paulo","Faz. N.S. Aparecida","-49.6399993896484","-20.6200008392334",NA,NA,NA,NA,"SP035342","SP035342","Tanabi","2015","12","33016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-07-16 10:05:37-03","IBt","SP","289184","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns",NA,"Bernacci, LC","1683","1995","05","16",NA,"Brasil","São Paulo",NA,"-49.9700012207031","-20.4200000762939",NA,NA,NA,NA,NA,NA,"Votuporanga",NA,NA,"20562","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2013-12-09 16:50:56-02","UM","RECOLNAT_UM_MPU","MPU016122","PreservedSpecimen",NA,NA,NA,"Malvaceae","Bombax","martianum","Bombax martianum guaraniticum","Hassl.",NA,"Hassler, E.",NA,"1912","5",NA,NA,"Paraguay",NA,"In altaplanitie Sierra de Amambay",NA,NA,NA,NA,"hb","Part 1/2 suite de MPU016123 et double de P06622881 ; protologue associé sous le code MPU016123_a <a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu016122' target='other'> <mi>dwc_moreinfo</mi></a>","MPU016122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"guaraniticum","isotype","11216",NA,NA
"250","2015-11-03 13:08:42-02","UM","RECOLNAT_UM_MPU","MPU016123","PreservedSpecimen",NA,NA,NA,"Malvaceae","Bombax","martianum","Bombax martianum guaraniticum","Hassl.",NA,"Hassler, E.",NA,"1912","5",NA,NA,"Paraguay",NA,"In altaplanitie Sierra de Amambay",NA,NA,NA,NA,"hb","Part 2/2 suite de MPU016122 et double de P06622881 ; protologue associé sous le code MPU016123_a <a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu016123' target='other'> <mi>dwc_moreinfo</mi></a>","MPU016123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"guaraniticum","isotype","11216",NA,NA
