"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","infraspecificEpithet","typeStatus","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","1040106","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","A. Cervantes-Maldonado",NA,NA,NA,"L. B. Smith","12893","1964","10","23","Brazil","Santa Catarina","Abelardo Luz","Passo d'Anta, south of Aberlado Luz","-52.33","-26.83",NA,NA,"900","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1502261' target='other'> <mi>dwc_moreinfo</mi></a>","NY01040106","NY01040106_01","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-01-28 13:11:12-03","MCN-PUC-MINAS","HPUC-MG","ANG789","S","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella",NA,"M.G. Coxambu",NA,NA,NA,NA,NA,"2005","12","13","Brasil","Paraná","Pitanga","Pitanga","-51.7613983154297","-24.7572002410889",NA,NA,NA,NA,"Doação Jardim Botânico de Brasília. HEPH. Número 23055-3. Semi- ciofilo, flores amareladas.",NA,NA,NA,NA,NA,NA,"37178","auto",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-02-18 09:29:28-03","UNESP-IBB","BOTU","10330","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Hatschbach, G.","1982",NA,NA,"Hatschbach, G.","45436","1982","09","22","Brasil","Paraná","Ponta Grossa",NA,NA,NA,"9999","9999",NA,NA,"Arbusto de 1,80 m de altura, flor esverdeada","BOTU010330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-02-18 09:29:28-03","UNESP-IBB","BOTU","26154","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Guimarães, O.","1995","08",NA,"Chagas, F.N.","528","1983","02","04","Brasil","Paraná","Palmeira",NA,NA,NA,"9999","9999",NA,NA,"Arbusto de 2m de altura, flores cremes","BOTU026154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-02-18 09:29:28-03","UNESP-IBB","BOTU","10478","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Hatschbach, G.","1983","06",NA,"Kummrow, R.","2257","1983","03","30","Brasil","Paraná","Palmeira",NA,NA,NA,"9999","9999",NA,NA,"Arbusto de 1 m de altura","BOTU010478",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-13 09:19:39-03","UFRJ","RFA","10467","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","G.G. Hatschbach",NA,NA,NA,"G.G. Hatschbach","16927","1967","08","23","Brasil","Paraná","Ortigueira","Bairro Alvorada","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"Arvoreta 1,5 m de altura. Comum","RFA10387",NA,NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-13 09:19:39-03","UFRJ","RFA","9182","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","G. Lindeman",NA,NA,NA,"G.G. Hatschbach; J. Lindeman","13305","1965","12","10","Brasil","Paraná","Xambrê","Altônia","-53.4900016784668","-23.7360992431641",NA,NA,NA,NA,"Arbusto 2,5 m de altura","RFA27936",NA,NA,NA,NA,NA,"25930","auto",NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-24 17:10:38-03","UTFPR","DVPR","1838","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Duarte, E","2014","11","06","Duarte, E","262","2014","10","30","Brasil","Paraná","Dois Vizinhos","Estrada para comunidade Pinheirinho","-53.055018","-25.431179","-53.055018","-25.431179","539","539","Arbusto ca. 2,5 m, flores.; Borda de mata.","DVPR001838","DVPR001838","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-24 17:10:38-03","UTFPR","DVPR","1323","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Estevan, DA","2013","11",NA,"Moura, APC","56","2013","10","12","Brasil","Paraná","Dois Vizinhos","Mata Nativa, UTFPR - DV. Parcela 9, sub-parcela regeneração 5","-53.0604","-25.413","-53.0604","-25.413",NA,NA,"Arvoreta.; Ecótono entre Floresta Estacional Semidecidual e Floresta Ombrófila Mista.","DVPR001323",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-24 17:10:38-03","UTFPR","DVPR","1634","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Estevan, DA","2014","11",NA,"Duarte, E; Estevan, DA","126","2014","09","18","Brasil","Paraná","Dois Vizinhos","Estrada para comunidade Pinheirinho","-53.055018","-25.431179","-53.055018","-25.431179","539","539","Arbusto ca. 1,5 m. flores verdes.; Beira de estrada.","DVPR001634","DVPR001634","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-24 17:10:38-03","UTFPR","DVPR","3719","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Caxambu, MG","2016","04","12","Caxambu, MG; Siqueira, EL; Araújo, CC de","7301","2016","03","24","Brasil","Paraná","Matelândia","Parque Nacional do Iguaçu - Estrada de terra Céu Azul - Serranópolis do Iguaçu","-53.5321","-25.23382","-53.5321","-25.23382","319","319","arbusto ciófilo, ca. 2,5 m. Flores esverdeadas, diminutas.; Relevo: suave-ondulado","DVPR003719",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-24 17:10:38-03","UTFPR","DVPR","2300","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Duarte, E","2014","12","19","Duarte, E","313","2014","12","04","Brasil","Paraná","Dois Vizinhos","UTFPR - DV, Trilha próxima a agroindústria","-53.055479","-25.413303","-53.055479","-25.413303","508","508","Arbusto, 3 m, frutos verdes.","DVPR002300",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-24 17:10:38-03","UTFPR","DVPR","1814","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Duarte, E","2014","11","20","Duarte, E","239","2014","11","11","Brasil","Paraná","Dois Vizinhos","Propriedade Sr. Celso Eduardo Pereira Ramos","-53.05209","-25.4292","-53.05209","-25.4292","537","537","Arvoreta ca. 2,5 m, flores.; Ecótono entre Floresta Estacional Semidecidual e Floresta Ombrófila Mista.","DVPR001814","DVPR001814","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-24 17:10:38-03","UTFPR","DVPR","1682","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Estevan, DA","2014","10",NA,"Estevan, DA; et al.","2003","2014","10","20","Brasil","Paraná","Dois Vizinhos","Parque Municipal Jirau Alto","-53.030293","-25.450837","-53.030293","-25.450837","475","475","Arbusto ca. 2 m, frutos verdes.; Ecótono entre Floresta Ombrófila Mista e Floresta Estacional Semidecidual.","DVPR001682","DVPR001682","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-24 17:10:38-03","UTFPR","DVPR","5786","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.",NA,NA,NA,NA,"Biral, L; Pedroso, AM; Poier, E; Thomaz, TT","1292","2018","04","16","Brasil","Paraná","Santa Helena","Refúgio Biológico de Santa Helena (Itaipu). Margem da estrada perimental.","-54.2136","-24.5028","-54.2136","-24.5028","227","227","Arbusto, folhas membranáceas, flores verdes.","DVPR005786",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-24 17:10:38-03","UTFPR","DVPR","1721","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Gorenstein, MR","2011",NA,NA,"Souza, D; et al.","s.n.","2010","01","19","Brasil","Paraná","Dois Vizinhos","Trilha ecológica do Campus da UTFPR","-53.0604","-25.413","-53.0604","-25.413",NA,NA,"Arbusto, flores.","DVPR001721",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-24 17:10:38-03","UTFPR","DVPR","3392","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Estevan, DA","2015",NA,NA,"Souza, PR; Estevan, DA","12","2015","12","18","Brasil","Paraná","Dois Vizinhos","Comunidade Pinheirinho","-53.055018","-25.431179","-53.055018","-25.431179",NA,NA,"Árvore 2m.; Ecótono de Floresta Estacional Semidecidual e Floresta Ombrófila Mista","DVPR003392",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-24 17:10:38-03","UTFPR","DVPR","4749","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Caxambu, MG","2015","10","13","Caxambu, MG; Siqueira, EL; Chagas, MP","6886","2015","08","28","Brasil","Paraná","Mato Rico","Estação Ecológica Municipal Juquiri.","-52.0759","-24.46555","-52.0759","-24.46555","561","561","arbusto ca. 2,20 m, ripário, heliófito. Flores verdes.; Relevo: ondulado - Vegetação: Floresta Ombrófila Mista Aluvial.","DVPR004749",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-24 17:10:38-03","UTFPR","DVPR","1743","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Duarte, E","2014","11","06","Duarte, E; Holanda, Ade","169","2014","10","21","Brasil","Paraná","Dois Vizinhos","Propriedade Sr. Celso Eduardo Pereira Ramos","-53.05209","-25.4292","-53.05209","-25.4292","537","537","Arbusto ca. 4 m, frutos verdes.; Borda de mata.","DVPR001743","DVPR001743","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-24 17:10:38-03","UTFPR","DVPR","4598","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Caxambu, MG","2015","10","25","Caxambu, MG; Siqueira, EL; Chagas, MP","6931","2015","10","01","Brasil","Paraná","Santa Tereza do Oeste","Linha Gonçalves Dias, Parque Nacional do Iaguaçu, margem do Rio Gonçalves Dias.","-53.3908","-25.0819","-53.3908","-25.0819","568","568","arbusto ca. 2,5m, semi-ciófilo. Flores diminutas verdes.; Relevo: suave-ondulado. Vegetação: Floresta Ombrófila Mista Aluvial.","DVPR004598",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-04-08 17:38:17-03","EAO","IAN","5038","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","ambigua","Bernardia ambigua","Pax & K.Hoffm.",NA,NA,NA,NA,"Malme, GOA","710",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN005038","IAN005038_f","Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-04-08 17:38:17-03","EAO","IAN","5036","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","confertifolia","Bernardia confertifolia","Müll.Arg.",NA,NA,NA,NA,"Sellow, F","5443",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN005036","IAN005036_f","Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:38:05-03","EAO","IAN","60830","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchela","Bernardia pulchela","(Baill.) Müll.Arg.",NA,NA,NA,NA,"Schurarz, J","5145","1947","11","08","Bolívia",NA,NA,"Gob. Misiones; San Ignacio. Santo Pipo.",NA,NA,NA,NA,NA,NA,NA,"IAN060830","IAN060830 IAN060830_e IAN060830_f","Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:38:05-03","EAO","IAN","60830","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchela","Bernardia pulchela","(Baill.) Müll.Arg.",NA,NA,NA,NA,"Schwarz, GJ","5145","1947","11","08","Bolívia","Unknown",NA,"Gob. Misiones; San Ignacio. Santo Pipo.",NA,NA,NA,NA,NA,NA,"Flor amarilla.","IAN060830","IAN060830 IAN060830_e IAN060830_f","Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-12-04 15:25:08-03","PUCPR","HUCP","22211","S","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Mull. Arg.","Ariati, V; Felitto, G",NA,NA,NA,"Felitto, G; Santos, EL; Roher, D","322","2012","07","25","Brasil","Paraná","Boa Ventura de São Roque",NA,"-51.627498626709","-24.8689002990723",NA,NA,NA,NA,NA,"HUCP00010541","HUCP00010541","Eudicotiledonea",NA,NA,NA,"29022","auto",NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-12-04 15:25:08-03","PUCPR","HUCP","19373","S","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Mull. Arg.",NA,NA,NA,NA,"Bolson, M","139","2008","07","16","Brasil","Paraná","Foz do Iguaçu","Itaipu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,"HUCP00010966","HUCP00010966","Eudicotiledonea",NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-12-04 15:25:08-03","PUCPR","HUCP","19374","S","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Mull. Arg.",NA,NA,NA,NA,"Bolson, M","175","2008","07","16","Brasil","Paraná","São Pedro do Iguaçu",NA,"-53.8553009033203","-24.9356002807617",NA,NA,NA,NA,NA,"HUCP00010565","HUCP00010565","Eudicotiledonea",NA,NA,NA,"24343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-12-04 15:25:08-03","PUCPR","HUCP","19376","S","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Mull. Arg.",NA,NA,NA,NA,"Bolson, M","095","2008","07","16","Brasil","Paraná","São Pedro do Iguaçu",NA,"-53.8553009033203","-24.9356002807617",NA,NA,NA,NA,NA,"HUCP00010538","HUCP00010538","Eudicotiledonea",NA,NA,NA,"24343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-12-04 15:25:08-03","PUCPR","HUCP","11537","S","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Mull. Arg.","Kinupp, VF",NA,NA,NA,"Kinupp, VF","1051","1998","03","14","Brasil","Paraná","Cambé","Parque Municipal Danziger Hof","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,NA,"HUCP00010617","HUCP00010617","Eudicotiledonea",NA,NA,NA,"29438","auto",NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-12-04 15:25:08-03","PUCPR","HUCP","11063","S","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Mull. Arg.","Hatschbach, GG",NA,NA,NA,"Cervi, AC","3898","1992","12","15","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,"HUCP00010917","HUCP00010917","Eudicotiledonea",NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-12-04 15:25:08-03","PUCPR","HUCP","19375","S","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Mull. Arg.",NA,NA,NA,NA,"Bolson, M","217","2008","07","16","Brasil","Paraná","São Pedro do Iguaçu",NA,"-53.8553009033203","-24.9356002807617",NA,NA,NA,NA,NA,"HUCP00010942","HUCP00010942","Eudicotiledonea",NA,NA,NA,"24343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-26 18:07:54-03","CPAN-UFMS","COR","4488","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","G. Hatschbach","2002",NA,NA,"Ribas,; Costa, E.F.","3935","2001","11","28","Brasil","Paraná","Campo Mourão, Represa da Copel",NA,NA,NA,NA,NA,"80","80","Com Flor: creme-alvacenta Habito: Arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-10-09 11:14:01-03","UFBA","ALCB","71158","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Hatschbach, G","2005",NA,NA,"Ribas, OS; Wasum, R; Scur, L","6845","2005","04","20","Brasil","Paraná","Mallet","rio Bonito","-50.8210983276367","-25.877799987793",NA,NA,NA,NA,"1,50 m. Inflorescência creme-esverdeada.","ALCB051034","ALCB051034","Dicotyledon",NA,"Southern America",NA,"25088","auto",NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-02-14 14:10:08-03","UFBA","ALCB","138719","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.",NA,NA,NA,NA,"Silva, DPN; Santos, FS; Queiroz, LA; Jesus, RS; Rodrigues, V","3","2016","05","19","Brasil","Bahia","Ubaíra","Alto da Lagoinha, Mata Atlântica.","-39.093056","-12.657222","-39.093056","-12.657222",NA,NA,"Presença de látex, folha cartácea.","ALCB070572",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-10-09 11:14:01-03","UFBA","ALCB","034102","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Hatschbach, G","1997",NA,NA,"Hatschbach, G; Barbosa, E; Deodato, F","67155","1997","10","17","Brasil","Paraná","Ibaiti","Rodovia PR 133, Rio Laranjinha","-50.187801361084","-23.8486003875732",NA,NA,NA,NA,"Flor verde, pálido.; Mata antropizada.","ALCB051035","ALCB051035","Dicotyledon",NA,"Southern America",NA,"34159","auto",NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-02-08 09:47:30-03","NBC","NL-BOTANY","L.1059820","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,"raod side",NA,NA,NA,NA,NA,NA,"in poor forest on steep bank<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1059820 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1059820","NL-L1059820",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw13323",NA,NA,NA,NA,NA,NA
"81","2020-02-08 09:47:30-03","NBC","NL-BOTANY","L.1059821","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,"raod side",NA,NA,NA,NA,NA,NA,"in poor forest on steep bank<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1059821 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1059821","NL-L1059821",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw13323",NA,NA,NA,NA,NA,NA
"82","2020-02-08 09:47:30-03","NBC","NL-BOTANY","L.1059822","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,"forest plateau near Cinco Mil, ca. 25 km SE of Palotina",NA,NA,NA,NA,NA,NA,"terra roxa, much bamboo<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1059822 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1059822","NL-L1059822",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw13361",NA,NA,NA,NA,NA,NA
"83","2020-02-08 09:47:30-03","NBC","NL-BOTANY","L.1059823","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,"forest plateau near Cinco Mil, ca. 25 km SE of Palotina",NA,NA,NA,NA,NA,NA,"terra roxa, much bamboo<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1059823 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1059823","NL-L1059823",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw13361",NA,NA,NA,NA,NA,NA
"84","2020-02-08 09:47:30-03","NBC","NL-BOTANY","L.1060719","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1060719 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1060719","NL-L1060719",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw13163",NA,NA,NA,NA,NA,NA
"85","2020-02-08 09:47:30-03","NBC","NL-BOTANY","L.2189668","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Pedersen TM",NA,NA,NA,"Pedersen TM",NA,"1959","10","24","Paraguay","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,"Dense woodland<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2189668 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2189668","NL-L2189668",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae","L 0447888",NA,NA,NA,NA,NA,NA
"86","2020-02-08 09:47:30-03","NBC","NL-BOTANY","L.2189669","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Pedersen TM",NA,NA,NA,"Pedersen TM",NA,"1959","10","24","Paraguay","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,"Dense woodland<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2189669 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2189669","NL-L2189669",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae","L 0447889",NA,NA,NA,NA,NA,NA
"87","2020-02-08 09:47:30-03","NBC","NL-BOTANY","L.2189670","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Pedersen TM",NA,NA,NA,"Pedersen TM",NA,"1960","02","14","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,"Woodland, in the undergrowth<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2189670 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2189670","NL-L2189670",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae","L 0447890",NA,NA,NA,NA,NA,NA
