"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"156","2020-11-19 10:24:17-03","CPAP","CPAP","8352","PreserverdSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Bueno, N. C.","286","1992","01","04",NA,"Brasil","MS","Fazenda Auxiliadora, Sub-região do Paiaguás, Pantanal - a 110Km de Corumbá",NA,NA,"Erva ereta 1m de altura. FLOR: roxa. FRUTO: . INTERESSE: . FREQUÊNCIA: Frequente. AMBIENTE: Campo alagável (vazante). SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,NA,"L.","Corumbá","-56.666667","-18.5",NA,"J. M. Alvarenga Braga","100","100","56°40' W","18°30' S","1998","08",NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-11-19 10:24:17-03","CPAP","CPAP","8621","PreserverdSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Pott, A.","5816","1991","02","05",NA,"Brasil","MS","Fazenda Fazendinha (brejo), largo da Água Branca, área do rio Negro, Pantanal",NA,NA,"Erva 1 - 2 m de altura. FLOR: azulada. FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: Frequente a dominante. AMBIENTE: Campo muito alagável (brejo). SUBSTRATO: solo siltoso, superfície orgânica. RELEVO: plano. <ll>dwc_commonname:</ll> Caete",NA,NA,NA,"L.","Aquidauana","-56.383333","-19.483333",NA,NA,"90","90","56°23' W","19°29' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-11-19 10:24:17-03","CPAP","CPAP","6945","PreserverdSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Pott, A.","5101","1989","10","11",NA,"Brasil","MT","Fazenda Porto Jofre; Sub-região de Poconé; Pantanal - próximo Transpantaneira X acesso retiro Santa Isabel",NA,NA,"Erva. FLOR: azul. FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: Frequente. AMBIENTE: Corixo (curso fluvial estacional). SUBSTRATO: solo argiloso. RELEVO: plano deprimido. <ll>dwc_commonname:</ll> Caete",NA,NA,NA,"L.","Poconé",NA,"-17.55",NA,NA,"90","90","56°77' W","17°33' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-11-19 10:24:17-03","CPAP","CPAP","9108","PreserverdSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Hatschbach, G.","21942","1969","07","17",NA,"Brasil","MS","Fazenda Santa Cruz",NA,NA,"150m de altura. FLOR: alvescente. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: . SUBSTRATO: . RELEVO: .",NA,NA,NA,"L.","Aquidauana","-55.7872009277344","-20.4710998535156",NA,"L. Andersson",NA,NA,NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA
"160","2020-11-19 10:24:17-03","CPAP","CPAP","14203","PreserverdSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Amaral, M. E. C.","s/n","1994","03","28",NA,"Brasil","MS","Estrada do Abobral, Pantanal",NA,NA,"Arbustivo. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Terrestre úmido. SUBSTRATO: . RELEVO: .",NA,NA,NA,"L.","Corumbá","-57.6533012390137","-19.0091991424561",NA,"V. J. Pott",NA,NA,NA,NA,"1995","04","06","295160","auto",NA,NA,NA,NA,NA
"161","2020-11-19 10:24:17-03","CPAP","CPAP","13630","PreserverdSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Cervi, A. C.","4252","1993","12","09",NA,"Brasil","MS","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - sede",NA,NA,"Erva ereta. FLOR: pétalas alvas e pétalas roxas. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Borda de lagoa. SUBSTRATO: . RELEVO: . <ll>dwc_commonname:</ll> Caete",NA,NA,NA,"L.","Corumbá","-57.6533012390137","-19.0091991424561",NA,"A. Pott; V. J. Pott",NA,NA,NA,NA,"1993","12",NA,"295160","auto",NA,NA,NA,NA,NA
"162","2020-11-19 10:24:17-03","CPAP","CPAP","20762","PreserverdSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Bueno Sobrinho, A.A.","133","2004","08","02",NA,"Brasil","MT","Fazenda Campo Largo; Sub-região de Poconé; Pantanal - invernada Praial",NA,NA,". FLOR: lilás. FRUTO: . INTERESSE: . FREQUÊNCIA: Frequente. AMBIENTE: Borda da baía, campo/baixa inundável até 1,6 cm. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,NA,NA,"L.","Poconé","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,"56 48' W","16 39' S",NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA
"163","2015-07-02 14:13:22-03","JBP","HPL","12341","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","E. Barbosa & J.M. Silva","1933","2006","11","16",NA,"Brasil","MS","Ingazeira, Fazenda Ovo de Ema.",NA,NA,"Região: PANTANAL; Cor da flor: lilás",NA,NA,NA,"L.","Porto Murtinho","-57.8825","-21.6989",NA,"S. Vieira",NA,NA,NA,NA,"2011","01","10","185577","auto",NA,NA,NA,NA,NA
"164","2015-07-02 14:02:54-03","JBP","HPL","5075","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","E.R. Salviani & H. Lorenzi","1155","2000","02","16",NA,"Brasil","RJ","Coletado no Sítio R. Burle Marx, próximo a portaria.",NA,NA,NA,NA,NA,NA,"L.","Rio de Janeiro","-43.2075","-22.9028",NA,"S. Vieira",NA,NA,NA,NA,"2008","11","10","57442","auto",NA,NA,NA,NA,NA
"165","2015-07-02 14:02:54-03","JBP","HPL","12767","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","H. Lorenzi","6980","2011","01","18",NA,"Brasil","SP","Coletado em cultivo no Jardim Botânico Plantarum e oriundo do habitat natural do Pantanal Matogrossense.",NA,NA,NA,NA,NA,NA,NA,"Nova Odessa","-47.29","-22.77",NA,"H. Lorenzi",NA,NA,NA,NA,"2011","01","18","8440","auto",NA,NA,NA,NA,NA
"166","2015-07-02 14:02:54-03","JBP","HPL","6729","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","A. Amaral Jr. & J. O. Mendonça et al.","300","1999","04","09",NA,"Brasil","SP","Coletado na margem esquerda do Rio Paraná (margem direita do Rio Aguapeí), na água. S 21° 03' 49,6; W 51° 44' 44,5.",NA,NA,NA,NA,NA,NA,"L.","Castilho","-51.48","-20.87",NA,"S. Vieira",NA,NA,NA,NA,"2008","11","10","37464","auto",NA,NA,NA,NA,NA
"167","2014-09-25 12:32:23-03","FEMACT","MIRR","597","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Ratter, J.A.; Milliken, W.; Silva, E.S.; Coelho, L.F.; Filho, P.R.","5366","1987","02","20",NA,"Brasil","Roraima","Ilha de Maracá, SEMA Estação., In the mud of a shallow drying-up pool on the wet campo below the station.",NA,NA,"[BARCODE = *MIRR 00597*]In the mud of a shallow drying-up pool on the wet campo below the station.&nf;&nf;Herb with inflorescences to c. 3m tall. Pseudoperianth purple-lilac.",NA,NA,NA,"L.","Alto Alegre","-61.416667","3.366667",NA,NA,NA,NA,"-61.416667","3.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2014-09-25 12:32:23-03","FEMACT","MIRR","3212","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Edwards, P.J.","2485",NA,NA,NA,NA,"Brasil","Roraima","Ilha de Maracá, SEMA Estação.",NA,NA,NA,NA,NA,NA,"L.","Alto Alegre","-61.333333","3.366667",NA,NA,NA,NA,"-61.333333","3.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2014-09-25 12:32:23-03","FEMACT","MIRR","141","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Ratter, J.A.; Milliken, W.; Coelho, L.F.; Silva, P.G. da","5569","1987","03","06",NA,"Brasil","Roraima","Ilha de Maracá, SEMA Estação., Campo below Station",NA,NA,"[BARCODE = *MIRR 00141*]Campo below Station, in the mud of a drying-out pool.&nf;&nf;Herb with inflorescences to c.3m tall.&nf;Pseudoperianth purple-lilac.; Campo below Station, in the mud of a drying-out pool.",NA,NA,NA,"L.","Alto Alegre","-61.416667","3.366667",NA,NA,NA,NA,"-61.416667","3.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-02-15 11:45:30-02","IPA","IPA","7668","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Black, G.A.; Pires, J.M.; Andrade-Lima; Pires, J.M.; Andrade-Lima","16576","1954","07","06","Southern America","Brasil","Maranhão","Perizes, capoeira.",NA,NA,"Erva de 3m de altura.","IPA0007668","Plantae",NA,"L.",NA,NA,NA,NA,"Barroso, G.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-02-15 11:45:30-02","IPA","IPA","56375","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Alves, M.; Gomes, V.; Gomes, V.","68",NA,NA,NA,"Southern America","Brasil","Paraíba","Próximo à BR. Alagado de caatinga.",NA,NA,"Macrófita aquática fixa emersa com cerca de 2,0m de altura, frequente, flores arroxeada.","IPA0056375","Plantae",NA,"L.","Patos","-37.2799987792969","-7.02443981170654",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26419","auto",NA,NA,NA,NA,NA
"172","2019-02-15 11:45:30-02","IPA","IPA","3600","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Pickel, B.","2102","1929","09","05","Southern America","Brasil","Pernambuco","Gloria. Lagoa no Engenho União.",NA,NA,NA,"IPA0003600","Plantae",NA,"L.",NA,NA,NA,NA,"Loesener",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-02-15 11:45:30-02","IPA","IPA","64225","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Pereira, L.A.; Santos, M.A.C.; Santos, M.A.C.","673","2001","11","02","Southern America","Brasil","Amapá","Rio Preto, Recreio, solo arenoso.",NA,NA,"Planta com folhas de margens lisa, pulvino vermelho no ápice do pecíolo, que mede aproximadamente 1,8m de altura, inflorescência branca (pétala), base roxa.","IPA0064225","Plantae",NA,"L.","Mazagão","-51.6","-0.1",NA,"Luna, N.K.",NA,NA,"-51.6","-0.1","2018","08","08",NA,NA,NA,NA,NA,NA,NA
"174","2019-02-15 11:45:30-02","IPA","IPA","7667","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Black, G.A.; Pires, J.M.; Andrade-Lima; Pires, J.M.; Andrade-Lima","16576","1954","07","06","Southern America","Brasil","Maranhão","Perizes, capoeira.",NA,NA,"Erva de 3m de altura.","IPA0007667","Plantae",NA,"L.",NA,NA,NA,NA,"Barroso, G.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-02-15 11:45:30-02","IPA","IPA","83722","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Leite, M.S.; Wanderley, A.M.; Maciel, B.; Gomes, P.; Wanderley, A.M.; Maciel, B.; Gomes, P.","883","2008","10","10","Southern America","Brasil","Pernambuco","Sítio Flecheras, Agreste Pernambucano, Riacho Mentirosos, entre Caruaru e Agrestina.",NA,NA,"Erva emergente ca. 3m de altura nas margens do Rio Una. Numerosos indivíduos. Plena frutificação. Estruturas reprodutivas verdes e acinzentadas, sem odor.; Vegetação de brejo de altitude.","IPA0083722","Plantae",NA,"L.",NA,"-36.991667","-8.390278",NA,"Leite, M.S.","501","501","-36.991667","-8.390278","2008","10","10",NA,NA,NA,NA,NA,NA,NA
"176","2019-02-15 11:45:30-02","IPA","IPA","8014","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Falcão, J.I.A.; Egler, W.A.; Pereira, E.; Egler, W.A.; Pereira, E.","1219","1954","09","27","Southern America","Brasil","Pernambuco","Mambucaba.",NA,NA,"Aquática.","IPA0008014","Plantae",NA,"L.","Rio Formoso","-35.1585998535156","-8.66361045837402",NA,"Falcão, J.I.A.",NA,NA,NA,NA,"1954","11",NA,"21734","auto",NA,NA,NA,NA,NA
"177","2019-08-27 13:26:42-03","IAP","PACA-AGP","70683","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Longhi",NA,"1977","05","06",NA,"Brasil","RS","Ilha da Maria Conga",NA,NA,"Herbário ICN 47091","PACA070683","Magnoliophyta","Zingiberales","L.","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto","Liliatae",NA,NA,NA,NA
"178","2019-08-27 13:26:42-03","IAP","PACA-AGP","70673","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","B. Irgang",NA,"1981","03",NA,NA,"Brasil","RS","Banhado do Taim",NA,NA,"Herbário ICN 49851","PACA070673","Magnoliophyta","Zingiberales","L.",NA,NA,NA,NA,"B. Irgang",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"179","2019-08-27 13:26:42-03","IAP","PACA-AGP","70682","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","A. Schwarzbold","17","1981","04","29",NA,"Brasil","RS","Lagoa de Itapeva",NA,NA,"Herbário ICN 53066 Habitat: junto ao Rio da Terra","PACA070682","Magnoliophyta","Zingiberales","L.",NA,NA,NA,NA,"Bruno Irgang",NA,NA,NA,NA,"1981","04","29",NA,NA,"Liliatae",NA,NA,NA,NA
"180","2019-08-27 13:26:42-03","IAP","PACA-AGP","70684","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","A. Schultz","338",NA,NA,NA,NA,"Brasil","RS","Lagoa de Itapeva",NA,NA,"Herbário ICN","PACA070684","Magnoliophyta","Zingiberales","L.","Torres","-49.7268981933594","-29.3353004455566",NA,"Emrich et Schultz",NA,NA,NA,NA,NA,NA,NA,"20837","auto","Liliatae",NA,NA,NA,NA
"181","2019-08-27 13:26:42-03","IAP","PACA-AGP","70671","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","L.R.M. Baptista",NA,"1967","05","06",NA,"Brasil","RS","Porto Estácio",NA,NA,"Herbário ICN 4756","PACA070671","Magnoliophyta","Zingiberales","L.","Torres","-49.7268981933594","-29.3353004455566",NA,"B. Irgang",NA,NA,NA,NA,NA,NA,NA,"20837","auto","Liliatae",NA,NA,NA,NA
"182","2019-08-27 13:26:42-03","IAP","PACA-AGP","70672","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","B. Irgang",NA,"1983","04","07",NA,"Brasil","RS",NA,NA,NA,"Herbário ICN 53593","PACA070672","Magnoliophyta","Zingiberales","L.","Tramandaí","-50.1335983276367","-29.9846992492676",NA,"B. Irgang",NA,NA,NA,NA,NA,NA,NA,"21077","auto","Liliatae",NA,NA,NA,NA
"183","2020-12-20 21:18:17-03","UFV","VIC","25458","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Krieger, L.; Câmara, U.C.; Brugger, M.C.","s.n.","1972","11","04",NA,"Brasil","Espirito Santo",NA,NA,NA,"No brejo, em touceiras altas (3m). Flores lilacíneas.","VIC025458",NA,NA,"Linn.","Marataízes","-40.8244018554688","-21.0433006286621","VIC025458","Forzzo, R.C.",NA,NA,NA,NA,"2001","01",NA,"19311","auto",NA,NA,NA,NA,NA
"184","2020-12-20 21:18:17-03","UFV","VIC","9170","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Soares, F.M.","40","1984","12","06",NA,"Brasil","Minas Gerais","Campus da UFV, Horto Botânico, área de baixo",NA,NA,"Planta ornamental, herbácea, rizomatosa, corola branca, estames petalóides brancos.","VIC009170",NA,NA,"Linn.","Viçosa","-42.8819007873535","-20.7539005279541","VIC009170","Uliana, V.L.C.R.",NA,NA,NA,NA,"2000","05","11","13937","auto",NA,NA,NA,NA,NA
"185","2020-10-20 14:17:45-03","UFOPA","HSTM","12191","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Buitrago-A., M.A.; Mortati, A.F.; Tovar, J.D.; André, T.","462","2018","04","29",NA,"Brasil","Pará","Alter do Chão; dentro da vilha proximo ao lago verde. APA Alter do Chão",NA,NA,NA,"HSTM012191",NA,NA,"L.","Santarém","-54.948889","-2.503889","HSTM012191","T. André","190","190","54º56'56''W","2º30'14''S","2018","04","29",NA,NA,NA,NA,NA,NA,NA
"186","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0014416","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","A. Schinini; R. Vanni, M. G. Pellegrini","6588","1995","4","6",NA,"Argentina","Corrientes","Reserva Natural Provincial del Ibera, Laguna de Luna En embalsado al noreste de la lagima.",NA,NA,"Erecta, hasta 3m alt., pimpollos color turquesa-azulado, bracteas maduras azul metalizado-purpureo, pe talos blancos, cáliz con bordes purpúreos.Foto.",NA,"Magnoliophyta","Zingiberales","L.",NA,"-56.6667","-28.0833",NA,"A. Schinini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-11-21 14:39:17-03","UFJF","CESJ","11899","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","L. Krieger; U.C. Câmara; M.C. Brügger","CESJ11899","1972","11","04","América do Sul","Brasil","Espírito Santo",NA,NA,NA,"No brejo, em touceira alats(3m.). Flores lilacíneas.","CESJ011899","Angiosperma",NA,"L.","Marataìzes","-40.8244018554688","-21.0433006286621",NA,"R.C. Forzza",NA,NA,NA,NA,"1972","11",NA,"19311","auto",NA,NA,NA,NA,NA
"188","2019-11-21 14:39:17-03","UFJF","CESJ","35462","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Claúdio F.Cardoso","S.N.","2001","06","28","América do Sul","Brasil","Goiás","Próximo as cabeceiras do rio Javaés.",NA,NA,"Erva,cerca de 120 cm,ereta.,ambiente alagado,solo hidromórfico.","CESJ035462","Angiosperma",NA,"L.","São Miguel do Araguaia","-50.1627998352051","-13.2749996185303",NA,"S. Vieira",NA,NA,NA,NA,"2004","11",NA,"97385","auto",NA,NA,NA,NA,NA
"189","2019-11-21 14:39:17-03","UFJF","CESJ","12739","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","L. Krieger; Eliana","CESJ12739","1974","02","26","América do Sul","Brasil","Amazonas","Foz do lago Tefé.",NA,NA,"No chão da mata primária,flores amarelas,dorso das folhas roxo. Medicina popular:usado para banhos em mulheres de resguardo. Chá da planta pisada. Nome vulgar: Sororoquina.","CESJ012739","Angiosperma",NA,"L.","Rio Bauana",NA,NA,NA,"R.C. Forzza",NA,NA,NA,NA,"2001","12",NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-04-07 11:46:01-03","UFMS","CGMS","54544","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","G. Catian","71","2014","12","15",NA,"Brasil","Mato Grosso do Sul","Fazenda São João - Estrada Parque Sub-região Abobral.",NA,NA,"Flor branca com lilás. Fruto presente. Habitat: Lagoa temporária. Solo argiloso. Habito: Erva aquática anfíbia.","CGMS1084510",NA,NA,"L.","Corumbá","-57.0427777","-19.3983333",NA,"G. Catian","89","89","-57,0427777","-19,3983333","2014","12","15",NA,NA,NA,NA,NA,NA,NA
"191","2021-04-07 11:46:01-03","UFMS","CGMS","27116","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","S.C.H. Medeiros; M.C. Teixeira; R.M. Gamarra; C. Aoki","2","2009","06","03",NA,"Brasil","Mato Grosso do Sul","Baía do Castelo - rio Paraguai.",NA,NA,"Flor roxa. Habitat: Borda do rio. Habito: Subarbusto. anfíbio.","CGMS1056559",NA,NA,"L.","Corumbá","-57.5591667","-18.5766667",NA,"V.J. Pott",NA,NA,"-57,5591667","-18,5766667","2009","06","05",NA,NA,NA,NA,NA,NA,NA
"192","2021-04-07 11:46:01-03","UFMS","CGMS","27252","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","S.N. Moreira; V.A. Assunção; L.S. Rodrigues; B. Bueno","253","2009","06","03",NA,"Brasil","Mato Grosso do Sul","Paraguai Mirim - Pantanal do Paraguai.",NA,NA,"Flor roxa com branco. Habitat: Arrozal com predomínio de Oryza glumipatula. Habito: Erva aquática emergente. 1,50-2,30m de altura.","CGMS1056691",NA,NA,"L.","Corumbá","-59.3402777","-18.4841666",NA,"V.J. Pott","400","400","-59,3402777","-18,4841666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-04-07 11:46:01-03","UFMS","CGMS","33755","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","V.C. Soares; F.J. Kochanovski; M.M. Garcia; N.V. Alcântara","55","2011","06","29",NA,"Brasil","Mato Grosso do Sul","Base de Estudos do Pantanal - BEP.",NA,NA,"Fruto verde. Monocotiledônea, tricoma na inflorescência. Habitat: Margem da estrada próximo a estação Carandazal. Nabileque. Solo argiloso. Lagoa de empréstimo. Habito: Erva aquática emergente. 1,20m de altura.","CGMS1063156",NA,NA,"L.","Corumbá","-57.1666667","-19.8080556",NA,"V.J. Pott","93","93","-57,1666667","-19,8080556","2011","06","29",NA,NA,NA,NA,NA,NA,NA
"194","2021-04-07 11:46:01-03","UFMS","CGMS","16936","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","J.S. Garcia; A.C.M. Cristaldo; R.G. Adamowicz","27","2006","07","25",NA,"Brasil","Mato Grosso do Sul","Beira da Estrada Parque.",NA,NA,"Flor branca. Habitat: Caixa de empréstimo. hidromórfico Habito: Erva aquática anfíbia. 1,00-1,20m de altura.","CGMS1046235",NA,NA,"L.","Corumbá","-57.0425","-19.4897222",NA,NA,NA,NA,"-57,0425","-19,4897222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-04-07 11:46:01-03","UFMS","CGMS","59250","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","C.S. Souza; C. Aoki; J.H.F. Dargas; A.C. Araújo","249","2015","01","20",NA,"Brasil","Mato Grosso do Sul","Base de Estudos do Pantanal.",NA,NA,"Flor branca. Habitat: Áreas de Canjiqueiral, Paratudal e Mata Ciliar dentro do Pantanal do Miranda e Abobral. Habito: Erva.","CGMS1089166",NA,NA,"L.","Corumbá","-57.0308334","-19.6044444",NA,"C.S. Souza","250","250","-57,0308334","-19,6044444","2016","10","22",NA,NA,NA,NA,NA,NA,NA
"196","2021-04-07 11:46:01-03","UFMS","CGMS","46570","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","E.B. Souza; M.O.C. Neyra; A. Costa; V.J. Pott","141","2013","07","10",NA,"Brasil","Mato Grosso do Sul","Rio Paraguai Boca do Nabileque.",NA,NA,"Flor amarela. Fruto ausente. Habitat: Pantanal. Margem inundada do Rio Paraguai. Habito: Erva emergente.","CGMS1076539",NA,NA,"L.","Porto Murtinho","-57.8436111","-20.9277778",NA,"V.J. Pott","95","95","-57,8436111","-20,9277778","2013","07","10",NA,NA,NA,NA,NA,NA,NA
"197","2021-04-07 11:46:01-03","UFMS","CGMS","35235","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","T.G. Freitas","20","2009","02","20",NA,"Brasil","Mato Grosso do Sul","Campo Inundável Magem do Rio Bracinho.",NA,NA,"Flor roxa. Habitat: Pantanal do Paraguai. Habito: Erva.","CGMS1064632",NA,NA,"L.","Corumbá","-57.6233334","-18.9727778",NA,NA,NA,NA,"-57,6233334","-18,9727778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-04-07 11:46:01-03","UFMS","CGMS","32621","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","G.S.V. Duarte","136","2011","01","18",NA,"Brasil","Mato Grosso do Sul","Bacia do Rio Paraguai.",NA,NA,"Flor com duas pétalas brancas e duas roxas. Habitat: Pantanal. Habito: Erva aquática emergente. 1,00-3,00m de altura.","CGMS1062048",NA,NA,"L.","Porto Murtinho","-57.8833333","-21.7022222",NA,"G.S.V. Duarte; V.J. Pott","62","62","-57,8833333","-21,7022222","2011","03","03",NA,NA,NA,NA,NA,NA,NA
"199","2021-04-07 11:46:01-03","UFMS","CGMS","55892","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","V.J. Pott; A.L.B. Sartori","4430","2001","03","25",NA,"Brasil","Mato Grosso","Sede do Parque Nacional do Pantanal Matogrossense.",NA,NA,"Flor branca. Habitat: Borda de rio. Solo argilo-arenoso. Relevo plano. Frequente. Habito: Erva aquática emergente, 1,5-2m de altura.","CGMS1085846",NA,NA,"L.","Poconé","-57.4063889","-17.8530555",NA,"V.J. Pott",NA,NA,"-57,4063889","-17,8530555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
