"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","class","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","sex"
"489","2019-10-07 09:12:05-03","UEFS","HUEFS","39204","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","H.P.Bautista","Carneiro-Torres, D.S.","132","1999","08","30",NA,"Brasil","Bahia","Mulungú do Morro","17 km de Segredo indo para Bonito.","-41.501111","-12.034167","1035","1100",NA,NA,"HUEFS0039204","HUEFS0039204",NA,NA,"Asteranae",NA,NA,"41W30'4''","12S2'3''","2001","05",NA,NA,NA,NA,NA
"490","2019-10-07 09:12:05-03","UEFS","HUEFS","47175","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","D.J.N.Hind & H.P.Bautista","Cruz, N.R.S.","15","2000","07","24",NA,"Brasil","Bahia",NA,"BA 052 - Estrada do Feijão, lado direito da rodovia sentido Irecê- Morro do Chapéu.","-41.214444","-11.526389","1122","1122",NA,"Caatinga arbórea.","HUEFS0047175","HUEFS0047175",NA,NA,"Asteranae",NA,NA,"41W12'52''","11S31'35''","2000","09",NA,NA,NA,NA,NA
"491","2020-07-03 15:40:06-03","UEFS","HUEFS","56951","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","R.Pereira","Nascimento, L.M.","495","2001","02","20",NA,"Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Bituri.","-36.403611","-8.2075","922","1030",NA,"Mata estacional","HUEFS0056951","HUEFS0056951 HUEFS0056951_e1",NA,NA,"Asteranae",NA,NA,"36W24'13''","8S12'27''","2002","10",NA,NA,NA,NA,NA
"492","2019-10-07 09:12:05-03","UEFS","HUEFS","399","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","D.J.N.Hind & H.P.Bautista","Noblick, L.R.","1923","1980","07","31",NA,"Brasil","Bahia","Conceição de Feira","Represa de Bananeira.","-39.05","-12.533333",NA,NA,NA,NA,"HUEFS0000399","HUEFS0000399",NA,NA,"Asteranae",NA,NA,"39W3'","12S32'","2000","09",NA,NA,NA,NA,NA
"493","2019-10-07 09:12:05-03","UEFS","HUEFS","55617","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","E.C.Oliveira","Nonato, F.R.","873","2001","08","02",NA,"Brasil","Bahia","Jacobina","Monte Taboa, ca. 2km da cidade.","-40.506389","-11.166389","510","510",NA,"Campo rupestre, próxima a cachoeira.","HUEFS0055617","HUEFS0055617",NA,NA,"Asteranae",NA,NA,"40W30'23''","11S9'59''","2005","06",NA,NA,NA,NA,NA
"494","2019-10-07 09:12:05-03","UEFS","HUEFS","58342","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","M.Alves","Roque, N.","519","2001","07","02",NA,"Brasil","Bahia","Rui Barbosa","Próximo de Zuca (BR 242), ca. 45km da entrada para Andaraí rumo oeste.","-40.666111","-12.447222","500","500",NA,"Floresta estacional semidecidual.","HUEFS0058342","HUEFS0058342",NA,NA,"Asteranae",NA,NA,"40W39'58''","12S26'50''","2015","05",NA,NA,NA,NA,NA
"495","2019-10-07 09:12:05-03","UEFS","HUEFS","80459","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","N.Roque & M.Alves","Marreira, E.M.","195","2011","05","24",NA,"Brasil","Ceará","Crato","Nova Olinda - Santana do Cariri.","-39.601944","-7.216389","928","928",NA,"Área de Cerrado","HUEFS0080459","HUEFS0080459",NA,NA,"Asteranae",NA,NA,"39W36'7''","7S12'59''","2012","06",NA,NA,NA,NA,NA
"496","2019-10-07 09:12:05-03","UEFS","HUEFS","84456","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","M.Alves","Queiroz, L.P.de","9294","2004","07","27",NA,"Brasil","Bahia","Rui Barbosa","Serra do Orobó. Mata na encosta da Serra na Faz. Bom Jardim.","-40.474167","-12.325278","508","508",NA,"Floresta estacional semi-decidual com dorsel a ca. 20 m de alt.","HUEFS0084456","HUEFS0084456",NA,NA,"Asteranae",NA,NA,"40W28'27''","12S19'31''","2015","05",NA,NA,NA,NA,NA
"497","2019-10-07 09:12:05-03","UEFS","HUEFS","98381","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","M.Alves","Nunes, T.S.","1216","2005","07","28",NA,"Brasil","Bahia","Senhor do Bonfim","Interior da mata. Serra de Santana.","-40.198611","-10.365278",NA,NA,NA,"Mata úmida.","HUEFS0098381","HUEFS0098381",NA,NA,"Asteranae",NA,NA,"40W11'55''","10S21'55''","2015","05",NA,NA,NA,NA,NA
"498","2019-10-07 09:12:05-03","UEFS","HUEFS","98483","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","M.Alves","Santos, V.J.","464","2005","07","29",NA,"Brasil","Bahia","Senhor do Bonfim","Vegetação ciliar do Rio Itapicuru.","-40.223333","-10.388611","585","585",NA,"Solo argiloso.","HUEFS0098483","HUEFS0098483",NA,NA,"Asteranae",NA,NA,"40W13'24''","10S23'19''","2015","05",NA,NA,NA,NA,NA
"499","2019-10-07 09:12:05-03","UEFS","HUEFS","98581","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","M.Alves","Souza, E.B.","1352","2005","07","27",NA,"Brasil","Bahia","Senhor do Bonfim","Trilha para a Serra a partir de Carrapichel.","-40.2025","-10.38","674","674",NA,"Caatinga arbórea degradada. Solo areno-argiloso.","HUEFS0098581","HUEFS0098581",NA,NA,"Asteranae",NA,NA,"40W12'9''","10S22'48''","2015","05",NA,NA,NA,NA,NA
"500","2019-10-07 09:12:05-03","UEFS","HUEFS","98707","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","M.Alves","Castro, R.M.","1207","2005","07","28",NA,"Brasil","Bahia","Senhor do Bonfim","Serra da Maravilha.","-40.21","-10.404444","739","739",NA,"Floresta. Alto da serra.","HUEFS0098707","HUEFS0098707",NA,NA,"Asteranae",NA,NA,"40W12'36''","10S24'16''","2015","05",NA,NA,NA,NA,NA
"501","2019-10-07 09:12:05-03","UEFS","HUEFS","98810","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","E.C.Oliveira","Melo, E.","3965","2005","07","04",NA,"Brasil","Bahia","Feira de Santana","Campus da UEFS.","-38.966667","-12.183333","230","230",NA,NA,"HUEFS0098810","HUEFS0098810",NA,NA,"Asteranae",NA,NA,"38W58'","12S11'","2006","01",NA,NA,NA,NA,NA
"502","2019-10-07 09:12:05-03","UEFS","HUEFS","99242","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","D.Cardoso","Queiroz, L.P.de","10746","2005","08","19",NA,"Brasil","Bahia","Itaberaba","Serra 1, Faz. Gameleira, entrando entre a Faz. Monte Verde e a Faz. Leão dos Brejos.","-40.533889","-12.420278","559","559",NA,"Floresta Estacional.","HUEFS0099242","HUEFS0099242",NA,NA,"Asteranae",NA,NA,"40W32'2''","12S25'13''","2006","09",NA,NA,NA,NA,NA
"503","2019-10-07 09:12:05-03","UEFS","HUEFS","236574","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","M.Alves","Moura, L.","234","2013","08","13",NA,"Brasil","Bahia","Miguel Calmon",NA,"-40.5950012207031","-11.4288997650146",NA,NA,NA,NA,"HUEFS0236574","HUEFS0236574",NA,NA,"Asteranae","41248","auto",NA,NA,"2017","09",NA,NA,NA,NA,NA
"504","2019-10-07 09:12:05-03","UEFS","HUEFS","218677","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake",NA,"Alves, M.","259","2013","07","28",NA,"Brasil","Bahia","Palmeiras","BR 242 ca. 2-3 Km do Morro do Pai Inácio em direção a Lençóis.","-41.5588989257812","-12.5289001464844",NA,NA,NA,NA,"HUEFS0218677","HUEFS0218677",NA,NA,"Asteranae","20767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2019-10-07 09:12:05-03","UEFS","HUEFS","167688","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake",NA,"Miranda, E.E.de","24","1983","06","01",NA,"Brasil","Bahia","Morro do Chapéu","Chapada Diamantina. Cerrado.","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,"HUEFS0167688","HUEFS0167688 HUEFS0167688_01",NA,NA,"Asteranae","98143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2019-10-07 09:12:05-03","UEFS","HUEFS","171454","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","G.L.Moreira","Carneiro, E.M.","8","1981","08","18",NA,"Brasil","Sergipe","Itabaiana","Margem da Rodovia.","-37.4253005981445","-10.6850004196167",NA,NA,NA,"Ambiente de cerrado.","HUEFS0171454","HUEFS0171454",NA,NA,"Asteranae","16069","auto",NA,NA,"2015","10",NA,NA,NA,NA,NA
"507","2019-10-07 09:12:05-03","UEFS","HUEFS","180087","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake",NA,"Gandara, A.","112","2015","05","25",NA,"Brasil","Bahia","Elísio Medrado","Serra da Jibóia. Reserva Jequitibá. Próximo a sede do Centro de Pesquisa e Manejo da Vida Silvestre.","-39.5217018127441","-12.9463996887207",NA,NA,NA,NA,"HUEFS0180087","HUEFS0180087",NA,NA,"Asteranae","17900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2019-10-07 09:12:05-03","UEFS","HUEFS","180086","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake",NA,"Gandara, A.","111","2015","05","24",NA,"Brasil","Bahia","Elísio Medrado","Serra da Jibóia. Reserva Jequitibá. Próximo a sede do Centro de Pesquisa e Manejo da Vida Silvestre.","-39.5217018127441","-12.9463996887207",NA,NA,NA,NA,"HUEFS0180086","HUEFS0180086",NA,NA,"Asteranae","17900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2020-07-23 11:59:35-03","CEPLAC","CEPEC","63049","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla",NA,"D. J. N. Hind","W. Pizziolo","44","1984","04","25",NA,"Brasil","Espírito Santo","SANTA TERESA","Vargem Alta.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,"30/10/2000",NA
"510","2020-07-23 11:59:35-03","CEPLAC","CEPEC","7072","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla",NA,"H. Robinson","T. S. dos Santos","1791","1971","08","12",NA,"Brasil","Bahia","ITAPEBÍ","Faz. Lombardia, BR-101 ao leste.","-39.5339012145996","-15.9507999420166",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43726","auto","0W0'0","0S0'0",NA,NA,NA,NA,NA,"01/08/1979",NA
"511","2020-07-23 11:59:35-03","CEPLAC","CEPEC","62091","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla",NA,"Grupo Pedra do Cavalo","Grupo Pedra do Cavalo","665","1980","08","01",NA,"Brasil","Bahia","CACHOEIRA","Estação Pedra do Cavalo. Vale dos Rios Paraguaçu e Jacuipe.","-39.083333","-12.533333",NA,NA,NA,"<ll>dwc_commonname:</ll> Assa-peixe",NA,NA,NA,NA,NA,NA,NA,"39W5'","12S32'",NA,NA,NA,NA,NA,"30/09/1980",NA
"512","2020-07-23 11:59:35-03","CEPLAC","CEPEC","118230","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla",NA,"M. B. B. Alves","L. P. de Queiroz","10748","2005","08","19",NA,"Brasil","Bahia","ITABERABA","Serra 1, Faz. Gameleira, entrando entre a Faz. Monte Verde e a Faz. Leão dos Brejos.","-40.533889","-12.420278",NA,NA,NA,"<ll>dwc_commonname:</ll> Assa-peixe",NA,NA,NA,NA,NA,NA,NA,"40W32'2","12S25'13",NA,NA,NA,NA,NA,"30/01/2012",NA
"513","2020-07-23 11:59:35-03","CEPLAC","CEPEC","67608","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla",NA,"D. J. N. Hind","M. L. Guedes","1946","1995","06","28",NA,"Brasil","Bahia","palmeiras","Pai Inácio.","-41.474167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W28'27","12S26'70",NA,NA,NA,NA,NA,"30/10/2000",NA
"514","2020-07-23 11:59:35-03","CEPLAC","CEPEC","151328","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla",NA,"C. Pessoa","Oliveira, N.E.","622","2014","11","23",NA,"Brasil","Bahia","ITAPEBÍ","Conglomerado BA_1367-2-10-0","-39.599444","-15.839722",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"39W35'58","15S50'23",NA,NA,NA,NA,NA,"22/11/2016",NA
"515","2020-07-23 11:59:35-03","CEPLAC","CEPEC","36862","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla",NA,"G. L. Webster","G. L. Webster","25138","1984","08","05",NA,"Brasil","Bahia","JEQUIÉ","2.5Km ao W da Rodoviaria de Jequie. Base granitica.","-40.133333","-13.85",NA,NA,NA,"<ll>dwc_commonname:</ll> Assa-peixe",NA,NA,NA,NA,NA,NA,NA,"40W8'0","13S51'0",NA,NA,NA,NA,NA,"30/12/1984",NA
"516","2020-07-23 11:59:35-03","CEPLAC","CEPEC","5785","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla",NA,"H. Robinson","T. S. dos Santos","802","1970","05","15",NA,"Brasil","Bahia","ITAIMBÉ","Itaimbe/Itapebi. Margem da estrada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0W0'0","0S0'0",NA,NA,NA,NA,NA,"01/08/1979",NA
"517","2020-07-23 11:59:35-03","CEPLAC","CEPEC","71463","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla",NA,"D. J. N. Hind","D. J. N. Hind","3159","1996","06","28",NA,"Brasil","Bahia","MORRO DO CHAPÉU","Próximo a ponte sobre o rio Ferro Doido.","-41.001389","-11.627778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W0'5","11S37'40",NA,NA,NA,NA,NA,"30/10/2000",NA
"518","2020-07-23 11:59:35-03","CEPLAC","CEPEC","71970","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla",NA,"H. Robinson","G. Hatschbach","63275","1995","08","13",NA,"Brasil","Bahia","itabello","Cascalheira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996",NA
"519","2020-07-23 11:59:35-03","CEPLAC","CEPEC","73126","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla",NA,"D. J. N. Hind","R. M. Harley","3109","1996","06","27",NA,"Brasil","Bahia","MORRO DO CHAPÉU","Vegetação no leito pedregroso do Rio Ventura.","-41.016389","-11.681667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W0'59","11S40'54",NA,NA,NA,NA,NA,"28/10/2002",NA
"520","2020-07-23 11:59:35-03","CEPLAC","CEPEC","94655","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla",NA,"N. R. S. Cruz","N. R. S. Cruz","15","2000","07","24",NA,"Brasil","Bahia","IRECÊ","BA-052 - Estrada do Feijão, a direita da Rod. Senid Ircê/Morro do Chapéu.","-41.214444","-11.526389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W12'52","11S31'35",NA,NA,NA,NA,NA,"30/12/2000",NA
"521","2020-07-23 11:59:35-03","CEPLAC","CEPEC","94855","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla",NA,"N. R. S. Cruz","N. R. S. Cruz","15","2000","07","24",NA,"Brasil","Bahia","IRECÊ","BA-052 - Estrada do Feijão, a direita da Rod. Sentido Irecê/Morro do Chapéu.","-41.214444","-11.526389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W12'52","11S31'35",NA,NA,NA,NA,NA,"30/12/2000",NA
"522","2020-07-23 11:59:35-03","CEPLAC","CEPEC","92753","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla",NA,"E. C. de Oliveira","F. R. Nonato","873","1986","09","02",NA,"Brasil","Bahia","JACOBINA","Monte Taboa, ca. 2 km da cidade.","-40.506389","-11.166389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W30'23","11S9'59",NA,NA,NA,NA,NA,"28/02/2006",NA
"523","2020-07-23 11:59:35-03","CEPLAC","CEPEC","83134","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla",NA,"M. L. Guedes","M. L. Guedes","6322","1980","05","31",NA,"Brasil","Bahia","BELMONTE","Extremo Sul, Brasilândia, área da Veracel Celulose. Ponto 10-11.","-38.8828010559082","-15.8631000518799",NA,NA,NA,"<ll>dwc_commonname:</ll> Assa-peixe-branco",NA,NA,NA,NA,NA,"71281","auto",NA,NA,NA,NA,NA,NA,NA,"30/06/1999",NA
"524","2020-07-23 11:59:35-03","CEPLAC","CEPEC","1485","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla",NA,"T. S. dos Santos","C. M. Magalhães","51","1964","07","10",NA,"Brasil","Bahia","BUERAREMA","A margem da estrada Buerarema/São José.","-39.2997016906738","-14.959400177002",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14251","auto","0W0'0","0S0'0",NA,NA,NA,NA,NA,"12/10/1979",NA
"525","2020-07-23 11:59:35-03","CEPLAC","CEPEC","2392","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla",NA,"T. S. dos Santos","R. P. Belém","2446","1966","06","30",NA,"Brasil","Bahia","ITAPEBÍ","Sem informação.","-39.5339012145996","-15.9507999420166",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43726","auto","0W0'0","0S0'0",NA,NA,NA,NA,NA,"12/10/1979",NA
"526","2020-07-23 11:59:35-03","CEPLAC","CEPEC","48169","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla",NA,"T. S. dos Santos","J. L. Hage","2268","1990","08","28",NA,"Brasil","Bahia","JACOBINA","Ramal a 7Km Rod. Jacobina/Capim Grosso. Faz. Bom Jardim, coletas entre 2-9Km ramal adentro.","-40.5182991027832","-11.1806001663208",NA,NA,NA,NA,NA,NA,NA,NA,NA,"62396","auto",NA,NA,NA,NA,NA,NA,NA,"30/09/1990",NA
"527","2020-07-23 11:59:35-03","CEPLAC","CEPEC","102801","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla",NA,"H. Robinson","G. Hatschbach","75877","2003","06","29",NA,"Brasil","Bahia","POÇÕES","Arredores de Poções.","-40.3652992248535","-14.5297002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,"31357","auto",NA,NA,NA,NA,NA,NA,NA,"28/02/2003",NA
"528","2020-07-23 11:59:35-03","CEPLAC","CEPEC","24592","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla",NA,"H. Robinson","H. S. Brito","63","1981","08","12",NA,"Brasil","Bahia","BELMONTE","Estação Experimental Gregorio Bondar. Barrolandia. CEPLAC.","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,NA,NA,NA,NA,NA,"71281","auto","0W0'0","0S0'0",NA,NA,NA,NA,NA,"30/12/1982",NA
"529","2020-07-23 11:59:35-03","CEPLAC","CEPEC","42846","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla",NA,"L. A. Mattos-Silva","L. A. Mattos-Silva","2257","1988","03","01",NA,"Brasil","Bahia","MARACÁS","Rod. BA-250, Km 12Km do trecho Maracas/Itiruçu. Faz. Contendas.","-40.4308013916016","-13.4411001205444",NA,NA,NA,"<ll>dwc_commonname:</ll> Assa-peixe",NA,NA,NA,NA,NA,"50558","auto",NA,NA,NA,NA,NA,NA,NA,"28/02/1988",NA
"530","2020-07-23 11:59:35-03","CEPLAC","CEPEC","100797","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla",NA,"N. Roque","N. Roque","633","2003","04","28",NA,"Brasil","Bahia","CAETITÉ","Serra geral. Estrada p/ Brejinho das Ametistas, ca. 15Km de Caetité.","-42.493056","-14.184444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42W29'35","14S11'4",NA,NA,NA,NA,NA,"30/04/2003",NA
"531","2020-07-23 11:59:35-03","CEPLAC","CEPEC","109527","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla",NA,"E. C. de Oliveira","W. W. Thomas","13565","2003","07","25",NA,"Brasil","Bahia","JEQUIÉ","Serra do castanhão,14.5Km ao S de Jequié BR-116, depois 7.5Km ao W (Pousada Corujão) p/ torre da Embratel.","-40.190833","-13.939444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W11'27","13S56'22",NA,NA,NA,NA,NA,"28/02/2006",NA
"532","2020-07-23 11:59:35-03","CEPLAC","CEPEC","118433","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla",NA,"E. C. de Oliveira","L. P. de Queiroz","9249","2004","07","27",NA,"Brasil","Bahia","RUY BARBOSA","Sera do Orobó. Mata na encosta da Serra na Faz. Bom jardim.","-40.474167","-12.325278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W28'27","12S19'31",NA,NA,NA,NA,NA,"30/05/2005",NA
"533","2020-07-23 11:59:35-03","CEPLAC","CEPEC","99814","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla",NA,"E. C. de Oliveira","W. W. Thomas","13530","2003","07","25",NA,"Brasil","Bahia","JEQUIÉ","Serra do Castanhão, 14.5Km ao S de Jeuqié na BR-116, depois 7.5Km ao W (Pousada Corujão) p/ torre da Embratel.","-40.190833","-13.939444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W11'27","13S56'22",NA,NA,NA,NA,NA,"28/02/2006",NA
"534","2020-07-23 11:59:35-03","CEPLAC","CEPEC","80619","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla",NA,"L. C. do B. Costa","L. C. do B. Costa","65","1998","09","16",NA,"Brasil","Bahia","ILHÉUS","Campus da UESC, próx. ao horto medicinal.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"<ll>dwc_commonname:</ll> Assa-peixe",NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1998",NA
"535","2020-07-23 11:59:35-03","CEPLAC","CEPEC","17247","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla",NA,"R. M. King","R. M. King","8015","1979","07","12",NA,"Brasil","Bahia","ITABUNA","BR-101, 47Km ao N de Itabuna.","-39.2803001403809","-14.7855997085571",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30592","auto","0W0'0","0S0'0",NA,NA,NA,NA,NA,"30/12/1979",NA
"536","2020-07-23 11:59:35-03","CEPLAC","CEPEC","11687","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla",NA,"H. Robinson","L. A. Mattos-Silva","25","1975","10","14",NA,"Brasil","Bahia","MUTUÍPE","Margem do ramal p/ o Povoado de Fôrjo.","-39.5046997070312","-13.2285995483398",NA,NA,NA,"<ll>dwc_commonname:</ll> Assa-peixe",NA,NA,NA,NA,NA,"29136","auto","0W0'0","0S0'0",NA,NA,NA,NA,NA,"01/08/1979",NA
"537","2013-02-07 10:18:08-02","UMC","HUMC","1943","S","Plantae",NA,NA,"Asteraceae","Verbesina","diversifolia","Verbesina diversifolia","DC.",NA,"A.C. Pavão",NA,"2005","05","12","Southern America","Brazil","São Paulo","Rio Claro","Fazenda São José","-47.56","-22.41",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2021-04-08 17:12:17-03","UESB","HUESB","4103","S","Plantae","Dicotyledoneae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","E.C.Oliveira","Melo, E.; A.O. de Moraes, J Lima; J.Miranda.; A.O. de Moraes, J Lima; J.Miranda.","3965","2005","07","04",NA,"Brasil","Bahia","Feira de Santana","Campus da UEFS.","-38.966667","-12.183333","230","230",NA,"Troca de material.; Erva ca. 1,20 m alt. Folhas discolores rígidas. Capítulo verde-amarelados.",NA,NA,NA,NA,NA,NA,NA,"-38.966667","-12.183333","2006","01",NA,NA,NA,NA,NA
