"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","sex","infraspecificEpithet","class","typeStatus","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"1032","2020-12-04 13:19:03-03","UDESC","LUSC","9867","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Ademir Reis","Ademir Reis; Cassio Daltrini; Renata Menin; Vanderleia Camargo","2402","2018","05","28","Brasil","Santa Catarina","Papanduva","-50.153056","-26.324167","50º9'11''W","26º19'27''S","Habitat: borda de rio Habito: Árvore","LUSC009329","LUSC009329","2018","05","28","Fragmento 13, P3B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1033","2020-12-04 13:19:03-03","UDESC","LUSC","7945","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Kinupp, V.F.","Medri, C.; Kinupp, V.F. & Francisco, E.M.","360","1997","08","16","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,"LUSC006166","LUSC006166",NA,NA,NA,"Salto das Orquídeas.",NA,NA,NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1034","2021-03-26 10:43:28-03","UDESC","LUSC","8440","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Fellito, G.","Fellito, G.; Dutra, M.; Czelusniak, B.H.","847","2014","04","27","Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,"LUSC006168","LUSC006168","2014",NA,NA,"Vila Santo Inácio.",NA,NA,NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1035","2020-12-04 13:19:03-03","UDESC","LUSC","8509","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Scipioni, M.C.","Santos, V. dos","58","2013","05","17","Brasil","Santa Catarina","Curitibanos","-50.584400177002","-27.2828006744385",NA,NA,NA,"LUSC006167","LUSC006167",NA,NA,NA,"Trilha UFSC, Campus Curitibanos.",NA,NA,NA,NA,NA,NA,NA,"25987","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1036","2020-12-04 13:19:03-03","UDESC","LUSC","8500","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Scipioni, M.C.","Santos, V. dos","81","2013","11","12","Brasil","Santa Catarina","Curitibanos","-50.584400177002","-27.2828006744385",NA,NA,NA,"LUSC006165","LUSC006165",NA,NA,NA,"Trilha UFSC, Campus Curitibanos.",NA,NA,NA,NA,NA,NA,NA,"25987","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1037","2020-12-04 13:19:03-03","UDESC","LUSC","10092","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Gelain, L.G.","Gelain, J.C.",NA,"2015","10","10","Brasil","Santa Catarina","Iomerê","-51.2421989440918","-27.0041999816895",NA,NA,"Pecíolo em forma de lua crescente","LUSC009709",NA,"2015","10","10","Linha Palmeira.",NA,NA,NA,NA,NA,NA,NA,"10689","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1038","2020-12-04 13:19:03-03","UDESC","LUSC","4289","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Stang, M., Meneguzzi, A.","Stang, M.",NA,"2009","10","11","Brasil","Santa Catarina","Videira","-51.1516990661621","-27.00830078125",NA,NA,NA,"LUSC006164","LUSC006164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18720","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1039","2019-01-17 11:26:56-02","PUCRS","MPUC","20902","S","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","S. Romaniuc Neto",NA,NA,"1989","10","08","Brasil","RS","Marcelino Ramos","-51.9063987731934","-27.4617004394531",NA,NA,"Em borda de mata pluvial",NA,NA,"1996","01","01","Morro das Águas Termais",NA,NA,"South America",NA,NA,NA,"Rosales","18635","auto",NA,NA,"Magnoliopsida",NA,NA,NA,"1347","1"
"1040","2019-10-16 09:41:29-03","PUCRS","MPUC","2210","S","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","E. Amaral",NA,NA,"1978","09","26","Brasil","RS","Ibirubá","-53.095","-28.6394444","-53.0950000000","-28.6394444000",NA,NA,NA,"2019","08","08",".",NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"1"
"1041","2019-10-16 09:41:29-03","PUCRS","MPUC","10928","S","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","E. Amaral","C.S.A. Martins",NA,"1989","05","23","Brasil","RS","Pirapó","-55.1988889","-28.0447222","-55.1988889000","-28.0447222000",NA,NA,NA,"2019","08","08","Foz do rio Ijuí-Mirim",NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"1"
"1042","2019-01-17 11:26:56-02","PUCRS","MPUC","16866","S","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","C.A. Mondin",NA,NA,"2010","11","21","Brasil","RS","Viamão","-51.0155556","-30.2766667","-51.0155556000","-30.2766667000",NA,NA,NA,"2010","01","01","Entorno do lago",NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"1214","1"
"1043","2019-01-17 11:26:56-02","PUCRS","MPUC","12509","S","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","R.R. Rodrigues","A.G. Manzatto",NA,"1994","11","21","Brasil","SP","Brotas","-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,NA,"1994","01","01",".",NA,NA,"South America",NA,NA,NA,"Rosales","26585","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,"1"
"1044","2020-10-14 10:00:28-03","FURB","FURB","52322","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Funez, L.A.","Funez, L.A.","5823","2016","12","26","Brasil","Santa Catarina","Araranguá","-49.3636111","-28.9344444","-49.3636111","-28.9344444","Frutos imaturos verdes Habitat: Dunas Habito: Arbusto","FURB52322","FURB52322","2017","09","14","Morro dos Conventos.","50","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1045","2019-11-08 08:51:02-03","FURB","FURB","10295","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Gasper, AL de","Gasper, A.L. de; Stival-Santos, A. & Silveira, S.","1948","2008","11","22","Brasil","Santa Catarina","Luzerna","-51.435","-27.09","-51.4350000","-27.0900000","Coleta Extra IFFSC (Arbusto) Habitat: Floresta Estacional Decidual; entorno do fragmento Habito: arbusto; Fruto verde;","FURB21731","FURB21731","2008","11","22","Barra do Estreito.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1046","2020-10-14 10:00:28-03","FURB","FURB","11193","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Sobral, M","Verdi, M.; Grosch, B. & Klemz, G.","1536","2009","01","30","Brasil","Santa Catarina","Celso Ramos","-51.4327778","-27.5869444","-51.4327778","-27.5869444","Florística IFFSC 1249 (Arbusto) Habitat: Ecótono Floresta Estacional Decidual/Floresta Ombrófila Mista; Habito: arbusto; Fruto verde;","FURB21721","FURB21721","2009","03",NA,NA,"742","742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047","2020-10-14 10:00:28-03","FURB","FURB","11578","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Gasper, AL de","Stival-Santos, A.; Silveira, S.","399","2009","01","27","Brasil","Santa Catarina","Nova Itaberaba","-52.8761111","-26.9986111","-52.8761111","-26.9986111","Florística IFFSC 2414 (Arbusto). Habitat: Floresta Estacional Decidual; borda da mata Habito: arbustiva; Fruto verde;","FURB21739","FURB21739","2009","01","27","Nova Itaberaba.","414","414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048","2020-10-14 10:00:28-03","FURB","FURB","11732","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Gasper, AL de","Gasper, A.L. de; Dreveck, S. & Carneiro, F.E.","1979","2009","01","21","Brasil","Santa Catarina","Concórdia","-52.0197223","-27.2719445","-52.0197223","-27.2719445","Florística IFFSC 435 (Arbusto) Habitat: Floresta Estacional Decidual; borda do fragmento Habito: arbusto;","FURB21738","FURB21738","2009","01","21","Linha Vitória.","702","702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1049","2020-10-14 10:00:28-03","FURB","FURB","11902","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Verdi, M","Verdi, M.; Hasckel, R.P. & Klemz, G.","957","2008","11","18","Brasil","Santa Catarina","Lacerdópolis","-51.6144444","-27.2680556","-51.6144444","-27.2680556","Florística IFFSC 1787 (Arbusto) Habitat: Floresta Estacional Decidual; Estágio Avançado Habito: arbusto;","FURB21723","FURB21723","2008","11","18","Canela Funda - Santa Bárbara.","647","647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050","2020-10-14 10:00:28-03","FURB","FURB","12271","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Stival-Santos, A","Stival-Santos, A.; Silveira, S.","585","2009","04","14","Brasil","Santa Catarina","Abelardo Luz","-52.1088889","-26.5502778","-52.1088889","-26.5502778","Florística IFFSC 884(Arbusto) Habitat: Floresta Ombrófila Mista; Estágio Avançado; interior do fragmento Habito: arvoreta; Fruto alaranjado;","FURB21732","FURB21732","2009","04","14","Comunidade da Grama - Assentamento José Maria.","1102","1102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1051","2020-10-14 10:00:28-03","FURB","FURB","1829","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Gasper, AL de","Gasper, A.L. de","316","2006","01","12","Brasil","Paraná","Curitiba","-49.2388889","-25.4419444","-49.2388889","-25.4419444",NA,"FURB01231","FURB01231","2006","01","14","Próximo ao Museu Botânico Municipal e Trilho do Trem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052","2020-10-14 10:00:28-03","FURB","FURB","18638","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Gasper, AL de","Korte, A.; Kniess, A.","1298","2009","12","03","Brasil","Santa Catarina","Ituporanga","-49.4105556","-27.54","-49.4105556","-27.5400000","Florística IFFSC 344 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbustiva;","FURB21730","FURB21730","2010","01","25","Alto Rio Bonito.","676","676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1053","2020-10-14 10:00:28-03","FURB","FURB","27554","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Oliveira, AA de","Dreveck, S.","2145","2010","04","21","Brasil","Santa Catarina","Rio dos Cedros","-49.23","-26.64","-49.2300000","-26.6400000","Florística IFFSC 860 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbusto; Fruto verde;","FURB21728","FURB21728","2010","09","14","Rio Ada.","459","459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1054","2020-10-14 10:00:28-03","FURB","FURB","28354","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Gasper, AL de","Verdi, M.; Burkhardt, B. & Klemz, G.","5131","2010","06","30","Brasil","Santa Catarina","São Bonifácio","-48.96","-27.9938889","-48.9600000","-27.9938889","Florística IFFSC 197 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbusto;","FURB21729","FURB21729","2010","08","25","Santa Maria.","339","339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055","2020-10-14 10:00:28-03","FURB","FURB","34741","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Korte, A","Korte, A.","6504","2011","03","31","Brasil","Santa Catarina","Abelardo Luz","-52.2","-26.64","-52.2000000","-26.6400000","Florística IFFSC 829 (Arvoreta) Habitat: Floresta Ombrófila Mista; Habito: arvoreta; Fruto laranja;","FURB21735","FURB21735","2011","05","18","Assentamento Papuã II.","890","890",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1056","2020-10-14 10:00:28-03","FURB","FURB","34758","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Korte, A","Korte, A.","6727","2011","04","25","Brasil","Santa Catarina","Lages","-50.04","-27.72","-50.0400000","-27.7200000","Florística IFFSC 272 (Arbusto) Habitat: Floresta Ombrófila Mista; Estágio Médio Habito: arbusto apoiante; Fruto laranja;","FURB21734","FURB21734","2011","05","18","Três Árvores.","880","880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1057","2020-10-14 10:00:28-03","FURB","FURB","3516","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Gonzatti, F","Gonzatti, F.; Valduga, E.","1742","2015","04","18","Brasil","Rio Grande do Sul","Osório","-50.2269445","-29.9661111","-50.2269445","-29.9661111",NA,"FURB47395","FURB47395","2015","04","29","Lagoa da Emboaba.","15","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1058","2020-10-14 10:00:28-03","FURB","FURB","35695","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Gasper, AL de","Korte, A.","6272","2011","03","23","Brasil","Santa Catarina","São José do Cedro","-53.46","-26.46","-53.4600000","-26.4600000","Florística IFFSC 916 (Arvoreta) Habitat: Floresta Estacional Decidual; Habito: arvoreta; Fruto laranja;","FURB21726","FURB21726","2011","07","22","São Pedro.","540","540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1059","2020-10-14 10:00:28-03","FURB","FURB","38078","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Gonzatti, F","Gonzatti, F.","318","2012","01","10","Brasil","Rio Grande do Sul","Cidreira","-50.2336111","-30.0858333","-50.2336111","-30.0858333",NA,"FURB21727","FURB21727","2012","03",NA,"Fazenda Azaléia.","8","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1060","2020-10-14 10:00:28-03","FURB","FURB","46157","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Oliveira, AA de","Oliveira, A.A. de","1204","2015","02","25","Brasil","Santa Catarina","Chapecó","-52.5622222","-27.1758334","-52.5622222","-27.1758334","Fito IFFSC 1959 /N/57 Habitat: Floresta Estacional Decidual; Estágio médio de regeneração Habito: arbórea;","FURB21724","FURB21724","2015","02","25","Água Amarela.","666","666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1061","2020-10-14 10:00:28-03","FURB","FURB","52626","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Farias, D.M.","Uller, H.F.; Klitzke, A.R; Bollmann, G.O.","902","2016","11","23","Brasil","Santa Catarina","Abelardo Luz","-52.2005556","-26.64","-52.2005556","-26.6400000","frutos verdes Habitat: área de pastagem em solo rochoso Habito: árvore","FURB52626","FURB52626","2017","02","17","Papuâ.","890","890",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1062","2019-11-08 08:51:02-03","FURB","FURB","53547","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","383","2017","04","25","Brasil","Santa Catarina","Anita Garibaldi","-51.1219445","-27.8108333","-51.1219445","-27.8108333","fruto laranja Habitat: interior da U.A. Habito: arbusto apoiante","FURB53547","FURB53547","2017","04","25",NA,"784","784",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1063","2019-11-08 08:51:02-03","FURB","FURB","53876","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","440","2017","05","11","Brasil","Santa Catarina","Paial","-52.4705556","-27.1783334","-52.4705556","-27.1783334","apoiante Habitat: interior do fragmento Habito: arbusto","FURB53876","FURB53876","2017","05","11","Linha Monte Carlo.","539","539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1064","2020-10-14 10:00:28-03","FURB","FURB","54033","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Funez, L.A.","Funez, L.A.","6401","2017","05","01","Brasil","Santa Catarina","Apiúna","-49.3666667","-27.0502778","-49.3666667","-27.0502778","Frutos amarelos maduros Habitat: Borda da floresta Habito: Liana","FURB54033","FURB54033","2017","09","14","Morro Dom Bosco.","171","171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065","2019-11-08 08:51:02-03","FURB","FURB","56588","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Farias, D.M.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","1780","2018","01","24","Brasil","Santa Catarina","Ituporanga","-49.41","-27.54","-49.4100000","-27.5400000","fruto imaturo Habitat: borda do fragmento Habito: apoiante","FURB56588","FURB56588","2018","02","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066","2020-10-14 10:00:28-03","FURB","FURB","59235","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Schwirkowski,P.","Schwirkowski, P.","2750","2018","05","01","Brasil","Santa Catarina","São Bento do Sul","-49.3119444","-26.3230556","-49.3119444","-26.3230556","Frutos amarelos Habitat: Heliófita Habito: Arbusto escandente","FURB59235","FURB59235","2018","05","01","Rio Natal. Linha férrea, próximo ao CEPA Rugendas.","650","650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1067","2020-10-14 10:00:28-03","FURB","FURB","59242","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Schwirkowski,P.","Schwirkowski, P.","2768","2018","06","09","Brasil","Santa Catarina","São Bento do Sul","-49.2872222","-26.3594444","-49.2872222","-26.3594444","Frutos maduros amarelos Habitat: Heliófita Habito: Escandente","FURB59242","FURB59242","2018","06","09","Rio Natal. Linha férrea, próximo à estação de trem.","550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1068","2020-12-09 14:46:34-03","FURB","FURB","61831","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Marinero, F","Oliveira, A.A. de","3349","2016","09","30","Brasil","Paraná","Mandirituba","-49.32","-25.92","-49.3200000","-25.9200000","Árvore; flores amarelas","FURB61831","FURB61831","2017","02","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1069","2020-10-14 10:00:28-03","FURB","FURB","7651","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Sobral, M","Dreveck, S.; Verdi, M. & Godoy, M.B.","177","2008","01","20","Brasil","Santa Catarina","Videira","-51.0291667","-27.0016667","-51.0291667","-27.0016667","Florística IFFSC 615 (Arbusto) Habitat: Floresta Ombrófila Mista; Habito: arbustiva; Fruto verde;","FURB21733","FURB21733","2008","04","01",NA,"954","954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1070","2020-10-14 10:00:28-03","FURB","FURB","9196","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Sobral, M","Verdi, M.; Dreveck, S.","332","2008","02","21","Brasil","Santa Catarina","Curitibanos","-50.6713889","-27.2691667","-50.6713889","-27.2691667","IFFSC 450/N/47. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: Fruto verde;","FURB21737","FURB21737","2008","04","01","Estrada do Lucro / Fazenda Bela Vista.","908","908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1071","2020-10-14 10:00:28-03","FURB","FURB","9365","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Sobral, M","Verdi, M.; Dreveck, S.","432","2008","03","14","Brasil","Santa Catarina","Ponte Alta do Norte","-50.58","-27.1847222","-50.5800000","-27.1847222","Coleta Extra IFFSC (Arbusto) Habitat: Floresta Ombrófila Mista; Habito: arbusto; Fruto laranja;","FURB21722","FURB21722","2008","04","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1072","2020-10-14 10:00:28-03","FURB","FURB","48029","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Barboza, E","Engels, M.E.","2439","2014","05","01","Brasil","Paraná","Carambeí","-50.0971984863281","-24.9178009033203",NA,NA,NA,"FURB48029","FURB48029","2015","04","14",NA,NA,NA,NA,NA,NA,NA,NA,"26641","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1073","2019-12-04 15:45:32-03","FURB","FURB","4569","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Cordeiro, J","Adenesky-Filho, E.",NA,"2006","07","08","Brasil","Rio Grande do Sul","Derrubadas","-53.8608016967773","-27.2646999359131",NA,NA,"Habitat: Floresta Estacional Decidual; nitossolo Habito: arbustiva","FURB21736","FURB21736","2008","09","22",NA,NA,NA,NA,NA,NA,NA,NA,"18158","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1074","2019-11-08 08:51:02-03","FURB","FURB","38065","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Gonzatti, F","Valduga, E.","126","2011","09","24","Brasil","Rio Grande do Sul","Palmares do Sul","-50.5097007751465","-30.2577991485596",NA,NA,NA,"FURB21725","FURB21725","2012","02",NA,NA,"10","10",NA,NA,NA,NA,NA,"31350","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1075","2020-10-14 10:00:28-03","FURB","FURB","26918","PreservedSpecimen","Plantae","Cannabaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.","Oliveira, AA de","Korte, A.; Kniess, A.","737","2009","11","05","Brasil","Santa Catarina","Leoberto Leal","-49.2305556","-27.4502778","-49.2305556","-27.4502778","Florística IFFSC 384 (Liana) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: liana; Fruto amarela;","FURB21741","FURB21741","2010","07","22","Rio Feijão.","850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1076","2020-10-14 10:00:28-03","FURB","FURB","46674","PreservedSpecimen","Plantae","Cannabaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.","Pastório, FF","Oliveira, A.A. de","1337","2015","03","20","Brasil","Santa Catarina","Santa Terezinha","-50.04","-26.73","-50.0400000","-26.7300000","Regeneração IFFSC 796 /N/37 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva;","FURB21740","FURB21740","2015","03","27","Morro do Taió.","765","765",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
