"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"239","2019-11-21 10:08:39-03","IBt","SP","440849","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Rosa, PO; Hattori, EKO; Araújo, GM","120","2006","12","11",NA,"Brasil",NA,NA,NA,"SP020493",NA,NA,"(A.Juss.) W.R.Anderson","Oliveira, YR","Minas Gerais","Araguari","Capim Branco II","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,"2018",NA,NA,"07","23","58653","auto",NA,NA,NA,NA
"240","2019-11-21 10:08:39-03","IBt","SP","366713","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Leoni, LS","3968","1998","06","17",NA,"Brasil",NA,NA,NA,"SP017231",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","Minas Gerais","Carangola","Museu Botânico","-42.0293998718262","-20.7331008911133",NA,NA,"SP017231",NA,NA,"2006",NA,NA,"12","29","21913","auto",NA,NA,NA,NA
"241","2019-11-21 10:08:39-03","IBt","SP","348427","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Meireles, LD; Faria, PCL; Verardo, SMS; Fazza, LFA; Zampa, PC; Salimena, FRG","s.n.","2000","02","02",NA,"Brasil",NA,NA,NA,"SP017233",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,"SP017233",NA,NA,"2006",NA,NA,"09","29","11991","auto",NA,NA,NA,NA
"242","2019-11-21 10:08:39-03","IBt","SP","348406","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Salimena, FRG; Faria, PCL; Verardo, SMS; Magalhães, F; Costa, PO; Zampa, PC","s.n.","2000","08","08",NA,"Brasil",NA,NA,NA,"SP017232",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,"SP017232",NA,NA,"2006",NA,NA,"09","29","11991","auto",NA,NA,NA,NA
"243","2019-11-21 10:08:39-03","IBt","SP","349010","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Pires, FRS; et al.","s.n.","1985","04","12",NA,"Brasil",NA,NA,NA,"SP019666",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","Minas Gerais","Juiz de Fora","Poço d'Anta","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,NA,"2010",NA,NA,"12",NA,"36144","auto",NA,NA,NA,NA
"244","2019-11-21 10:08:39-03","IBt","SP","349020","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Borges, SH; Moreira, OST","23425","1989","01","19",NA,"Brasil",NA,NA,NA,"SP019862",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","Minas Gerais","Juiz de Fora","Reserva Biológica do Poço d'Antas","-43.3502998352051","-21.7642002105713",NA,NA,"SP019862",NA,NA,"2010",NA,NA,"12",NA,"36144","auto",NA,NA,NA,NA
"245","2019-11-21 10:08:39-03","IBt","SP","301218","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Carvalho, MG; Silva, ST","874","1991","10","24",NA,"Brasil",NA,NA,NA,"SP019663",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","Minas Gerais","Turmalina","Peixe Cru","-42.7299995422363","-17.2856006622314",NA,NA,NA,NA,NA,"2010",NA,NA,"12",NA,"36128","auto",NA,NA,NA,NA
"246","2019-11-21 10:08:39-03","IBt","SP","440871","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Siqueira, AS; et al.","s.n.","2005","07","13",NA,"Brasil",NA,NA,NA,"SP020514",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","Minas Gerais","Uberlândia","Funil II","-48.2771987915039","-18.9186000823975",NA,NA,"SP020514",NA,NA,"2009",NA,NA,"11",NA,"58223","auto",NA,NA,NA,NA
"247","2019-11-21 10:08:39-03","IBt","SP","358310","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Paschoal, MES","2234","2000","06","21",NA,"Brasil",NA,NA,NA,"SP017237",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","São Paulo","Agudos","Fazenda Monte Alegre","-48.9799995422363","-22.4599990844727",NA,NA,"SP017237",NA,NA,"2006",NA,NA,"11","27","52219","auto",NA,NA,NA,NA
"248","2019-11-21 10:08:39-03","IBt","SP","385253","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Assis Camargo, PF; Christianini, SR","514","1998","12","21",NA,"Brasil",NA,NA,NA,"SP017239",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","São Paulo","Agudos","Fazenda Santa Rita","-48.9799995422363","-22.4599990844727",NA,NA,"SP017239",NA,NA,"2006",NA,NA,"11","27","52219","auto",NA,NA,NA,NA
"249","2019-11-21 10:08:39-03","IBt","SP","304485","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Barreto, KD; Fernandes, GD; Vitti, FX","508","1993","05","28",NA,"Brasil",NA,NA,NA,"SP017250",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","São Paulo","Charqueada","Mata da Glória","-47.7700004577637","-22.5100002288818",NA,NA,"SP017250",NA,NA,"2006",NA,NA,"09","29","12465","auto",NA,NA,NA,NA
"250","2019-11-21 10:08:39-03","IBt","SP","305920","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Pereira Noronha, MR; et al.","1592","1995","08","07",NA,"Brasil",NA,NA,NA,"SP017249",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","São Paulo","Guaraçaí","Reserva legal, assentamento do INCRA, próximo à Fazenda Aroeiral","-51.2000007629395","-21.0200004577637",NA,NA,NA,NA,NA,"2006",NA,NA,"09","29","36638","auto",NA,NA,NA,NA
"251","2019-11-21 10:08:39-03","IBt","SP","251713","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Cordeiro, I; Rossi, L; Ribeiro, EA","838","1991","03","11",NA,"Brasil",NA,NA,NA,"SP017238",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","São Paulo","Guariba","Acesso da estrada SP-255, Fazenda Itauna","-48.2200012207031","-21.3600006103516",NA,NA,"SP017238",NA,NA,"2006",NA,NA,"11",NA,"14687","auto",NA,NA,NA,NA
"252","2019-11-21 10:08:39-03","IBt","SP","305919","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Pereira Noronha, MR; et al.","1355","1995","08","05",NA,"Brasil",NA,NA,NA,"SP017243",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","São Paulo","Ilha Solteira","Fazenda São José","-51.3400001525879","-20.4300003051758",NA,NA,NA,NA,NA,"2006",NA,NA,"11","24","31913","auto",NA,NA,NA,NA
"253","2019-05-22 10:12:44-03","IBt","SP","447802","Extra","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Sebastiani, R","77","2004","06","25",NA,"Brasil",NA,NA,NA,"SP048317",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","São Paulo","Mogi Guaçu","Fazenda Campininha, Trilha da Mariana","-46.9421997070312","-22.372200012207",NA,NA,"SP048317",NA,NA,"2013",NA,NA,"04",NA,"39309","auto",NA,NA,NA,NA
"254","2019-11-21 10:08:39-03","IBt","SP","399627","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Sebastiani, R","77","2004","06","25",NA,"Brasil",NA,NA,NA,"SP048311",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","São Paulo","Mogi Guaçu","Fazenda Campininha, Trilha da Mariana","-46.9421997070312","-22.372200012207",NA,NA,"SP048311",NA,NA,"2013",NA,NA,"04",NA,"39309","auto",NA,NA,NA,NA
"255","2019-11-21 10:08:39-03","IBt","SP","248533","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Romaniuc Neto, S; Rossi, L; Toledo, CB","1105","1988","05","10",NA,"Brasil",NA,NA,NA,"SP017222",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","São Paulo","Mogi Guaçu","Martinho Prado Júnior, Fazenda Campininha. Mata da Mariana","-46.9421997070312","-22.372200012207",NA,NA,"SP017222",NA,NA,"2006",NA,NA,"12",NA,"39309","auto",NA,NA,NA,NA
"256","2019-11-21 10:08:39-03","IBt","SP","286005","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Rodrigues, RR; Ivanauskas, NM; Malamud, R","24","1994","07","20",NA,"Brasil",NA,NA,NA,"SP017254",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","São Paulo","Novo Horizonte","Mata Serrinha, Fazenda Rio Morto","-49.2200012207031","-21.4599990844727",NA,NA,"SP017254",NA,NA,"2006",NA,NA,"09","29","32394","auto",NA,NA,NA,NA
"257","2019-11-21 10:08:39-03","IBt","SP","48770","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Krug, HP; Bianchi","s.n.","1941","01","12",NA,"Brasil",NA,NA,NA,"SP017229",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","São Paulo","Pindorama","Estação Experimental","-48.9000015258789","-21.1800003051758",NA,NA,"SP017229",NA,NA,"2006",NA,NA,"12",NA,"14884","auto",NA,NA,NA,NA
"258","2019-11-21 10:08:39-03","IBt","SP","237728","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Catharino, ELM","1178","1987","08","09",NA,"Brasil",NA,NA,NA,"SP017228",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","São Paulo","Piracicaba","Mata da Pedreira, ESALQ/USP","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"2006",NA,NA,"12",NA,"44778","auto",NA,NA,NA,NA
"259","2019-11-21 10:08:39-03","IBt","SP","12008","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Loefgren, A","CGG819","1888","08","03",NA,"Brasil",NA,NA,NA,"SP015368",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","São Paulo","São Carlos","Fazenda Santa Maria","-47.8899993896484","-22.0100002288818",NA,NA,"SP015368",NA,NA,"2006",NA,NA,"09","29","45913","auto",NA,NA,NA,NA
"260","2019-11-21 10:08:39-03","IBt","SP","306560","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Tamashiro, JY; Vieira, AOS; Ivanauskas, NM; Stranghetti, V; Galvão, JC; Belinello, R","214","1994","06","27",NA,"Brasil",NA,NA,NA,"SP017244",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","São Paulo","São José do Rio Preto","Instituto Penal Agrícola","-49.3699989318848","-20.8199996948242",NA,NA,NA,NA,NA,"2006",NA,NA,"11","24","20305","auto",NA,NA,NA,NA
"261","2019-11-21 10:08:39-03","IBt","SP","306558","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Tamashiro, JY; Vieira, AOS; Ivanauskas, NM; Stranghetti, V; Galvão, JC; Belinello, R","313","1994","06","30",NA,"Brasil",NA,NA,NA,"SP017253",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","São Paulo","Tanabi","Fazenda N.S. Aparecida","-49.6399993896484","-20.6200008392334",NA,NA,"SP017253",NA,NA,"2006",NA,NA,"09","29","33016","auto",NA,NA,NA,NA
"262","2020-12-03 09:40:45-03","IBt","SP","306559","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Pastore, JA","557","1994","12","06",NA,"Brasil",NA,NA,NA,"SP017241",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo, Estrada para o caldeirão, na margem do caminho","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,"2006",NA,NA,"11","24","54606","auto",NA,NA,NA,NA
"263","2020-12-03 09:40:45-03","IBt","SP","277726","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Kirizawa, M; Lopes, EA; Vilela, FESP; Luca, ALT","3094","1995","05","16",NA,"Brasil",NA,NA,NA,"SP017240",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo, Picada 7001","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,"2006",NA,NA,"11","27","54606","auto",NA,NA,NA,NA
"264","2020-12-03 09:40:45-03","IBt","SP","333672","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Furlaneto, L","s.n.","1994","06","03",NA,"Brasil",NA,NA,NA,"SP017248",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo, Trilha da Lagoa Verde","-52.1599998474121","-22.5300006866455",NA,NA,"SP017248",NA,NA,"2006",NA,NA,"09","29","54606","auto",NA,NA,NA,NA
"265","2020-12-03 09:40:45-03","IBt","SP","299936","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Duncam, A","26","1994","06","04",NA,"Brasil",NA,NA,NA,"SP017252",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo, Trilha do Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,"SP017252",NA,NA,"2006",NA,NA,"09","29","54606","auto",NA,NA,NA,NA
"266","2020-12-03 09:40:45-03","IBt","SP","370736","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Sasaki, LT","s.n.","1994","06","04",NA,"Brasil",NA,NA,NA,"SP017230",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo, Trilha Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,"2006",NA,NA,"12",NA,"54606","auto",NA,NA,NA,NA
"267","2014-05-07 14:59:11-03","GH","HU-HERB","GH 00518994","PreservedSpecimen","Plantae","Malpighiaceae","Mascagnia","chlorocarpa","Mascagnia chlorocarpa cristata","M. Bang","1192","1891",NA,NA,"South America","Bolivia","Sheet,Sheet",NA,NA,NA,NA,NA,"Niedenzu",NA,"Cochabamba","Cercado","Vic. Cochabamba",NA,NA,NA,NA,NA,"cristata","Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1192",NA
"268","2014-05-07 14:59:11-03","GH","HU-HERB","GH 00518995","PreservedSpecimen","Plantae","Malpighiaceae","Mascagnia","chlorocarpa","Mascagnia chlorocarpa cristata","M. Bang","1192","1891",NA,NA,"South America","Bolivia","Sheet,Sheet",NA,NA,NA,NA,NA,"Niedenzu",NA,"Cochabamba","Cercado","Vic. Cochabamba",NA,NA,NA,NA,NA,"cristata","Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1192",NA
