"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","locality","imagecode","recordNumber","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet","sex"
"149","2021-03-30 12:34:38-03","EAO","IAN","20327","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Silva, GAR","2007","06",NA,"Schultes, RE","1946","09","24","Colômbia","Letícia",NA,NA,NA,NA,NA,NA,NA,"Flor branca, 25-40cm de altura.","IAN020327",NA,"IAN020327 IAN020327_e IAN020327_e1","106",NA,NA,NA,NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-03-30 12:34:38-03","EAO","IAN","32877","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Silva, GAR","2007","06",NA,"Black, GA","1947","12","28","Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,"Erva submersa, flor branca.","IAN032877","Rio Cupari, Flechal, laguinho dentro da mata queimada (caucaia).","IAN032877 IAN032877_e","2107",NA,NA,"Southern America",NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-03-30 12:34:38-03","EAO","IAN","33024","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Silva, GAR","2007","06",NA,"Black, GA","1948","01","03","Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,"Flor branca.","IAN033024","Rio Cupari, lago curuça, em matupá.","IAN033024 IAN033024_e","2263a",NA,NA,"Southern America",NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-03-30 12:34:38-03","EAO","IAN","54350","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Silva, GAR","2007","06",NA,"Black, GA; Engelhard, F","1950","02","23","Brasil","Pará","Ilha de Marajó",NA,NA,NA,NA,NA,NA,"Anual; flor branca.","IAN054350","Ilha de Marajó, fazenda Menino Deus; contagem em campo medio e campo alagado.",NA,"9035",NA,NA,"Southern America",NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-03-30 12:34:38-03","EAO","IAN","92305","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Silva, GAR","2007","06","30","Coêlho, DF","1956","01","20","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Erva de 40cm de altura; flores verdes com estames amarelos.","IAN092305","B.A.M., Xiborema, terreno argiloso, várzea sujeita a inundação temporária.",NA,"3358",NA,NA,"Southern America",NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-03-30 12:34:38-03","EAO","IAN","92305","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Silva, GAR","2007","06","30","Coêlho, DF","1956","01","20","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Erva de 40cm de altura; flores verdes com estames amarelos.","IAN092305","B.A.M., Xiborema, terreno argiloso, várzea sujeita a inundação temporária.",NA,"3358",NA,NA,"Southern America",NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-04-08 17:36:59-03","EAO","IAN","XILO883","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Silva, GAR","2007","06","30","Oliveira, E","1960","05","01","Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,"Arbustinho, flores brancas em botões.","IANXILO883","Km 173-175 da Rodovia Belém-Brasília. Terra firme, beira da estrada.",NA,"637",NA,NA,"Southern America",NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-30 12:34:38-03","EAO","IAN","17989","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Silva, GAR","2007","06","30","Pires, JM; Black, GA","1945","10","25","Brasil","Amazonas","Benjamin Constant","-70.0310974121094","-4.38305997848511",NA,NA,NA,NA,"Flores brancas.","IAN017989",NA,"IAN017989 IAN017989_e","994","293020","auto","Southern America",NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-30 12:34:38-03","EAO","IAN","17989","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Silva, GAR","2007","06","30","Pires, JM; Black, GA","1945","10","25","Brasil","Amazonas","Benjamin Constant","-70.0310974121094","-4.38305997848511",NA,NA,NA,NA,"Flores brancas.","IAN017989",NA,"IAN017989 IAN017989_e","994","293020","auto","Southern America",NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-03-30 12:34:38-03","EAO","IAN","17990","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Silva, GAR","2007","06","30","Pires, JM; Black, GA","1945","10","25","Brasil","Amazonas","Benjamin Constant","-70.0310974121094","-4.38305997848511",NA,NA,NA,NA,"Flores brancas.","IAN017990",NA,"IAN017990 IAN017990_e","995","293020","auto","Southern America",NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-03-30 12:34:38-03","EAO","IAN","17990","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Silva, GAR","2007","06","30","Pires, JM; Black, GA","1945","10","25","Brasil","Amazonas","Benjamin Constant","-70.0310974121094","-4.38305997848511",NA,NA,NA,NA,"Flores brancas.","IAN017990",NA,"IAN017990 IAN017990_e","995","293020","auto","Southern America",NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-03-30 12:34:38-03","EAO","IAN","158260","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Silva, GAR","2007","06",NA,"Cordeiro, MR; Nivaldo, S; Conceição, MCA","1982","08","04","Brasil","Pará","Afuá","-50.3866996765137","-0.156666994094849",NA,NA,NA,NA,"Ambiente de várzea, com fruto verde.","IAN158260","Cidade de Afuá ao lado da ponte, passando a fábrica de palmito.",NA,"1679","124640","auto","Southern America",NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-03-30 12:34:38-03","EAO","IAN","158325","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Silva, GAR","2007","06","30","Cordeiro, MR; Sena, NA","1982","08","20","Brasil","Pará","Anajás","-49.939998626709","-0.986666977405548",NA,NA,NA,NA,"Fruto verde.","IAN158325","Ao lado do aeroporto, várzea alta, solo hidromórfico.",NA,"1744","81910","auto","Southern America",NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-03-30 12:34:38-03","EAO","IAN","158325","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Silva, GAR","2007","06","30","Cordeiro, MR; Sena, NA","1982","08","20","Brasil","Pará","Anajás","-49.939998626709","-0.986666977405548",NA,NA,NA,NA,"Fruto verde.","IAN158325","Ao lado do aeroporto, várzea alta, solo hidromórfico.",NA,"1744","81910","auto","Southern America",NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-03-30 12:34:38-03","EAO","IAN","160671","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Silva, GAR","2007","06",NA,"Rodrigues, IA; Cordeiro, MR; Marinho, L","1984","10","06","Brasil","Pará","Óbidos","-55.5181007385254","-1.91750001907349",NA,NA,NA,NA,"Erva perene, com fruto.","IAN160671","Lago grande, fazenda Nilton Paiva, igarapé das fazendas. Campo de várzea.",NA,"1204","479825","auto","Southern America",NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-03-30 12:34:38-03","EAO","IAN","160644","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Silva, GAR","2007","06",NA,"Rodrigues, IA; Cordeiro, MR; Marinho, L","1984","10","05","Brasil","Pará","Oriximiná","-55.8661003112793","-1.76556003093719",NA,NA,NA,NA,"Erva perene, com flor branca.","IAN160644","Fazenda do Sr Isaltino, rio Cachoeri. Campo de várzea.",NA,"1177","479450","auto","Southern America",NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-30 12:34:38-03","EAO","IAN","61582","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Silva, GAR","2007","06",NA,"Black, GA; Ledoux, P","1950","10","27","Brasil","Pará","Santarém","-54.7083015441895","-2.44305992126465",NA,NA,NA,NA,"Anual, flor branca.","IAN061582","cacaual grande; município de Santarém.","IAN061582 IAN061582_e","10291","205258","auto","Southern America",NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"166","2013-07-03 10:29:33-03","EBDA","BAH","295","S","Plantae","Asteraceae","Eclipta","alba","Eclipta alba","(L.) Hassk.","Inácio de Menezes","1951","07",NA,"Inácio de Menezes","1951","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2013-07-03 10:29:32-03","EBDA","BAH","2187","S","Plantae","Asteraceae","Eclipta","alba","Eclipta alba","(L.) Hassk.","Oliveira, E.L.P.G. de","1984","03",NA,"Oliveira, E.L.P.G. de","1979","02","08","Brasil","Bahia","Itaberaba","-40.3069","-12.5275",NA,NA,NA,NA,"Subarbusto com cerca de 50cm de altura de caule bastante ramificado; folhas opostas e flores alvas em capítulos discóides.",NA,"Itaberaba - BA.",NA,NA,"39857","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2013-07-03 10:29:33-03","EBDA","BAH","3433","S","Plantae","Asteraceae","Eclipta","alba","Eclipta alba","(L.) Hassk.","Scardino , Noblick ,Paranhos , Guedes ,C .Queiroz,Paganucci , Nascimento , N .Suely ,Guaglia.","1980","05",NA,"Go. Pedra do Cavalo","1980","05",NA,"Brasil","Bahia","Cachoeira","-38.9558","-12.6183",NA,NA,NA,NA,"Subarbusto com cerca de 50cm de altura e de caule bastante ramificado; folhas opostas e flores alvas em capítulos discóides.",NA,"Barragem de Bananeiras Cachoeira - BA.",NA,"31","26884","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2013-07-03 10:29:33-03","EBDA","BAH","4204","S","Plantae","Asteraceae","Eclipta","alba","Eclipta alba","(L.) Hassk.","Oliveira, E.L.P.G. de","1984","03",NA,"Ferreira, M. do S.G.","1982","03","11","Brasil","Bahia","Itaberaba","-40.3069","-12.5275",NA,NA,NA,NA,"Erva de flores brancas.",NA,"Estrada perto da casa. Faz. Morro de Pedra - Itaberaba BA.",NA,"262","39857","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2013-07-03 10:29:32-03","EBDA","BAH","4199","S","Plantae","Asteraceae","Eclipta","alba","Eclipta alba","(L.) Hassk.","Oliveira, E.L.P.G. de","1982","11",NA,"Oliveira, E.L.P.G. de","1982","03","10","Brasil","Bahia","Itaberaba","-40.3069","-12.5275",NA,NA,NA,NA,"Erva de flor branca, muito frequente.",NA,"Pasto Caldeirão, Faz. Serra da Monta - Itaberaba.",NA,"506","39857","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-01-20 14:40:14-03","UPM","MACK","83","PreservedSpecimen","Plantae","Asteraceae","Eclipta","alba","Eclipta alba","(L.) Hassk.","V. C. Souza",NA,NA,NA,"A. C. V. Crestani","2010","02","02","Brasil","SP","Peruíbe","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,"Juréia",NA,"116","21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-01-20 14:40:18-03","UPM","MACK","84","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","S. J. De Sordi","2006",NA,NA,"R.J.F. Garcia","2006","02","03","Brasil","SP","Cubatão","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,"Indústria COPEBRÁS, borda de capoeira",NA,"2676","15123","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-01-20 14:40:18-03","UPM","MACK","85","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","S. J. De Sordi","2009","03",NA,"S. Honda","2008","02","01","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Parque Est. Urbano Fazenda TIZO, Butantã, campo antrópico",NA,"374","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-02-27 21:09:00-03","PUCPR","HUCP","10777","S","Plantae","Asteraceae","Eclipta","alba","Eclipta alba","(Bittencourt) Hassk.","Silva, SM; Kozera, C",NA,NA,NA,"Kozera, C; Dittrich, VAO","1996","11","29","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00007104","Parque Barigui","HUCP00007104","399","25180","auto",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-11-26 18:07:10-03","CPAN-UFMS","COR","15562","PreservedSpecimen","Plantae","Asteraceae","Eclipta","alba","Eclipta alba","(L) Hassk.",NA,NA,NA,NA,"Oliveira, P.P.; Diamante, M.; Mendes, E.S.; Campos, M.E.C.","2012","04","17","Brasil","Mato Grosso do Sul","Ladário","-57.6016998291016","-19.0046997070312",NA,NA,NA,NA,"Com Flor: branca",NA,"Beira de estrada. pasto; ;.",NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-11-26 18:07:10-03","CPAN-UFMS","COR","15613","PreservedSpecimen","Plantae","Asteraceae","Eclipta","alba","Eclipta alba","(L) Hassk.",NA,NA,NA,NA,"Oliveira, P.P.; Urquiza, M.V.S.","2012","11","28","Brasil","Mato Grosso do Sul","Ladário","-57.6016998291016","-19.0046997070312",NA,NA,NA,NA,"Com Flor: branca",NA,"em frente ao lote 12. área inundável; ;.",NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-03-02 16:28:38-03","CPAN-UFMS","COR","9259","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","A. C. Fernandes",NA,NA,NA,"Damasceno Júnior, G. A.; Bortolotto, I. M.; Ishii, I. H.; Nakajima, J. N.; Sciamareli, A.; Assis, E. L. M.; Velasques, J. S.; Gonçalves, P. V.; Cruz, H. D.; Porfirio, G. E. O.; Rodriguez, D. P.; Nascimento, V. L.; Alves, F. M. & Sales, J. L.","2002","10","23","Brasil","Mato Grosso do Sul","Corumbá","-57.361389","-18.123056","57º21'41''W","18º7'23''S","90","90","Erva de 20 cm de altura; Com Flor: creme Habito: Erva de 20 cm",NA,"Baía do Chané - A jusante do porto Mangueira. Baía;",NA,"2692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-03-29 18:02:02-03","CPAN-UFMS","COR","7717","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Campos, C. S.","2001","10","08","Machado, A. S.; Rivero, L. M. & Silva, M. F.","2001","06","16","Brasil","Mato Grosso do Sul","Corumbá","-57.686111","-19.011389","57º41'10''W","19º0'41''S","90","90","Erva aquática emergente; flor amarela ouro Habito: Erva",NA,"Baia do Tamengo",NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-03-29 18:02:02-03","CPAN-UFMS","COR","795","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Lisboôa, R. M.","2000","09","27","Almeida Rego","1986","07","26","Brasil","Mato Grosso do Sul","Corumbá","-57.843889","-19.2475","57º50'38''W","19º14'51''S","95","95","Erva Habito: Erva",NA,"Baía do Jacadigo",NA,"626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-03-29 18:02:02-03","CPAN-UFMS","COR","10729","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Fernandes, A. C.",NA,NA,NA,"Silva, E. B.; Bobadilha, E. L. & Velasco, C. S.","2004","10","15","Brasil","Mato Grosso do Sul","Corumbá","-57.633889","-19.021389","57º38'2''W","19º1'17''S","180","180","Erva; flor amarela Habito: Erva",NA,"Bairro Vitória Régia",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-03-29 18:02:02-03","CPAN-UFMS","COR","2937","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Fernandes, A. C.",NA,NA,NA,"Gonçalves, F. G.; Santos, F. C. & Soares, N.C.","2003","11","25","Brasil","Mato Grosso do Sul","Corumbá","-57.666944","-18.998611","57º40'1''W","18º59'55''S","90","90","Erva anfíbia; flor amarela Habito: Erva",NA,"Ecoparque Cacimba da Saúde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-03-29 18:02:02-03","CPAN-UFMS","COR","6815","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Pott, V. J.",NA,NA,NA,"Damasceno-Júnior, G. A.; Nakajima, J. N.; Romero, R. & Pott, V. J.","1999","09","28","Brasil","Mato Grosso do Sul","Corumbá","-57.018889","-19.576944","57º1'8''W","19º34'37''S","92","92","Erva aquática; flor branca; fruto preto Habito: Erva",NA,"Passo do Lontra; UFMS/BEP - Base de Estudos do Pantanal",NA,"93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-03-29 18:02:02-03","CPAN-UFMS","COR","6734","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Nakajima, J.",NA,NA,NA,"Moreira, M.","1999","07","17","Brasil","Mato Grosso do Sul","Corumbá","-57.653611","-19.009722","57º39'13''W","19º0'35''S",NA,NA,"Erva; flor amarela Habito: Erva",NA,NA,NA,"29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-11-26 18:07:10-03","CPAN-UFMS","COR","15493","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"Oliveira, P.P.; Mackert, A.; Moraes, P.; Campos, M.E.C.","2012","02","06","Brasil","Mato Grosso do Sul","Ladário","-57.6016998291016","-19.0046997070312",NA,NA,NA,NA,"Com Flor: branca",NA,"reserva legal. mata; ;.",NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-11-26 18:07:10-03","CPAN-UFMS","COR","5731","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","V.J. Pott, XI/98",NA,NA,NA,"Pott, V.J.; Foster, R.;Damasceno Junior, G.A.G.A.; Resende, U.; Nakajima, J. Projeto Aquarap.","1998","08","26","Brasil","Mato Grosso do Sul","Rio Negro","-54.9869003295898","-19.4493999481201",NA,NA,NA,NA,"Com Flor: branca Habito: Erva, 30-40cm alt.",NA,"Rio do Garimpo,MS-080,barranco em borda de mata ciliar. borda de Mata Ciliar; argiloso; inclinado.",NA,"3562","35127","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-11-26 18:07:10-03","CPAN-UFMS","COR","7478","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","H. Robinson","1999",NA,NA,"Silva, J. M.; Soares, A. & Maschio, W.","1999","04","15","Brasil","Paraná","Capitão Leônidas Marques","-53.614200592041","-25.4792003631592",NA,NA,NA,NA,"Erva sublenhosa com 70cm de altura; capítulos alvacentos Habito: Erva sublenhosa",NA,"Rio Iguaçú - Usina Hidrelétrica de Salto Caxias",NA,"2932","14258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-10-09 11:10:21-03","UFBA","ALCB","04263","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Hind, DJN","1991","12",NA,"O.L.C.; Barroso, GM","1975","05","11","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"Ca. 30 cm alt. Muito abundante.",NA,"Rio do Peixe, km 22 da BR 242.",NA,"s/n",NA,NA,"Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-10-09 11:10:21-03","UFBA","ALCB","04266","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Hind, DJN","1991","12",NA,"Barroso, GM","1960","09","10","Brasil","Bahia","Jacobina","-40.483333","-11.3","-40.483333","-11.3",NA,NA,NA,NA,"Piemonte da Diamantina, Catinga do Moura",NA,"s/n",NA,NA,"Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-10-09 11:10:21-03","UFBA","ALCB","106840a","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Guedes, ML","2013","02",NA,"Gomes, FS; Guedes, ML","2012","10","23","Brasil","Bahia","Maracás","-40.416667","-13.433333","-40.416667","-13.433333",NA,NA,"com pelos esbranquiçados. Inflorescência capítulo, heteromorfo, flores do raio ligulada branca.",NA,"Sudoeste, Margem do Rio de Contas, onde a Embasa faz a captação",NA,"1216",NA,NA,"Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-10-09 11:10:21-03","UFBA","ALCB","19250","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Hind, DJN","1991","12",NA,"Pinto, GCP","1984","07","28","Brasil","Bahia","Piritiba","-40.55","-11.716667","-40.55","-11.716667",NA,NA,"50 cm alt. Flores alvas.",NA,"Paraguaçu",NA,"200/84",NA,NA,"Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-10-09 11:10:21-03","UFBA","ALCB","76210","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Alves, M","2012","05",NA,"Pereira-Silva, G; Sevilha, AC; Nascimento, H; Pereira, JB; Rezende, JMde; Amaral, JP do","2004","04","18","Brasil","Pará","Palestina do Pará","-48.417222","-6.118889","-48.417222","-6.118889","160","160","flor verde.; relevo suave ondulado. Substrato solo areno-argiloso (com presença de quartzo leitoso).",NA,"Fazenda Andorinha sede 2. Início da mata do rio Gameleira.",NA,"8782",NA,NA,"Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-10-09 11:10:21-03","UFBA","ALCB","08342","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Hind, DJN","1991","12",NA,"Grupo Pedra do Cavalo","1980","05",NA,"Brasil","Bahia","Cachoeira","-39.083333","-12.533333","-39.083333","-12.533333",NA,NA,"Ca. 50 cm alt. Caule bastante ramificado. Folhas opostas. Flores alvas em capítulos discóides.",NA,"Recôncavo Sul, Bananeiras, Barragem",NA,"31",NA,NA,"Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-10-09 11:10:21-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Hind, DJN","1989","05",NA,"Harley, RM; Hind, DJN; Simão-Bianchini, R; Fothergill, JM","1988","11","02","Brasil","Bahia","Livramento do Brumado","-41.783333","-13.633333","-41.783333","-13.633333","520","520","prostrada a ereta, anual ou perene. Corolas alvas.; beira da lagoa, em solo úmido.",NA,"Serra Geral, Lagoa Vargem de Dentro, c. 8 km ao oeste da cidade",NA,"25850",NA,NA,"Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-10-09 11:10:21-03","UFBA","ALCB","04261","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Hind, DJN","1991","12",NA,"Pinto, GCP","1974","09",NA,"Brasil","Bahia","Cruz das Almas","-39.1018981933594","-12.6700000762939",NA,NA,NA,NA,"Em locais úmidos, mesmo nos taboleiros.",NA,"Recôncavo Sul",NA,"42412","14660","auto","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-10-09 11:10:21-03","UFBA","ALCB","07219","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Hind, DJN","1991","12",NA,"Pinto, GCP","1957","10",NA,"Brasil","Bahia","Cruz das Almas","-39.1018981933594","-12.6700000762939",NA,NA,NA,NA,"Baixa.",NA,"Recôncavo Sul, Instituto Agronômico do Leste",NA,"57-46","14660","auto","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-10-09 11:10:21-03","UFBA","ALCB","118810","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Magenta, MAG","1999","01",NA,"Eiten, G; Eiten, LT","1962","07","18","Brasil","Bahia","Euclides da Cunha","-39.0158004760742","-10.5074996948242",NA,NA,NA,NA,"Rays white, disk flowers corolla white, stigma yellow, anthers dark brown.","ALCB004141","ca. 20km south of Formosa on road from Tarrachil to Canudos.",NA,"4997","65162","auto","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
