"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","county","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","relationshipType","sex"
"42","2021-03-15 16:37:00-03","NY","NYBG","02880022","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","W. Castro","98","2011","12","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2602820' target='other'> <mi>dwc_moreinfo</mi></a>","NY02880022","Rondônia","Floresta Nacional do Jamari, departing from km 574 of BR-364 (= 28 km W of Itapuã do Oeste), ca. 21 km on P-1 access road of AMATA company.","-62.98591","-9.36621",NA,NA,"141",NA,"Magnoliophyta","Laurales","Aubl.","S. S. Renner","NY02880022_01","Itapuã do Oeste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","00934711","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","J. A. Ratter","R2050","1968","07","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=949280' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934711","Mato Grosso","4 Km N of the Base Camp of the expedition. (c. 270 Km N of Xavantina.)","-51.87","-12.9",NA,NA,NA,NA,"Magnoliophyta","Laurales","Aubl.",NA,"NY00934711_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","1550224","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","H. S. Irwin","12294","1966","02","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1810162' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550224","Distrito Federal","Fazenda Vargem Bonita, ca. 10 km S. of Brasília","-47.9167","-15.87367",NA,NA,"975","975","Magnoliophyta","Laurales","Aubl.","S. R. Hill","NY01550224_01","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","02713591","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","D. M. Torres","194","2014","01","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3034277' target='other'> <mi>dwc_moreinfo</mi></a>","NY02713591","Rondônia","Ilha de Pedras: Módulo Pedra-T2 5000","-64.6353","-9.1389",NA,NA,"105","105","Magnoliophyta","Laurales","Aubl.","D. M. Torres; D. Nascimento","NY02713591_01","Porto Velho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1550044","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","A. H. Gentry","12795","1974","11","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1807342' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550044","Amazonas","Duck Forest Reserve, Km 26 on Manaus-Itacoatiara road","-59.9281883","-2.9548699",NA,NA,NA,NA,"Magnoliophyta","Laurales","Aubl.","M.-C.Pignal","NY01550044_01","Manaus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","1550074","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","E. Lleras","16648","1973","07","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1807452' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550074","Amazonas","Lago de Tefé, Manua","-64.8792887","-3.4491668",NA,NA,NA,NA,"Magnoliophyta","Laurales","Aubl.","J. A. Kallunki","NY01550074_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","02636765","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","L.A. Gomes","290","2011","12","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2293022' target='other'> <mi>dwc_moreinfo</mi></a>","NY02636765","Sergipe","RPPN Mata do Crasto: Borda de mata.","-37.4314","-11.3744",NA,NA,NA,NA,"Magnoliophyta","Laurales","Aubl.","S. S. Renner","NY02636765_01","Santa Luzia do Itanhy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","1550104","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","A. S. L. da Silva","192","1977","10","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1807595' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550104","Pará","Altamira, EMBRAPA, experimental Station; Transamazonica, km 23, Altamira-Itaituba","-52.3978758","-3.271835",NA,NA,NA,NA,"Magnoliophyta","Laurales","Aubl.","J. A. Kallunki","NY01550104_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","02899307","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","D. C. Daly","13974","2010","10","24","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1637139' target='other'> <mi>dwc_moreinfo</mi></a>","NY02899307","Caquetá","Sector Agua Bonita, basin of Quebrada El Dedo (basin of Río Caquetá).","-75.6467","1.6656",NA,NA,NA,NA,"Magnoliophyta","Laurales","Aubl.","S. S. Renner","NY02899307_01","Florencia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00934674","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","H. S. Irwin","14303","1966","03","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=948575' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934674","Goiás","Serra Geral de Goiás, Rio Paraná, ca. 35 km N. of Formosa, on road to São Gabriel","-47.38","-15.3",NA,NA,"950","950","Magnoliophyta","Laurales","Aubl.","S. R. Hill","NY00934674_01","Formosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00980119","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","H. S. Irwin","17700","1966","06","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091502' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980119","Goiás","Ca. 6 km. N. W. of Piranhas. Drainage of the Upper Rio Araguaia.","-51.87","-16.47",NA,NA,"700","700","Magnoliophyta","Laurales","Aubl.","M.-C.Pignal","NY00980119_01","Piranhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00980121","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","H. S. Irwin","32087","1971","03","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091508' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980121","Goiás","Serra Geral do Paraná, ca. 20 km S.of São João de Aliança","-47.5333","-14.88076",NA,NA,"1000","1000","Magnoliophyta","Laurales","Aubl.","S. R. Hill","NY00980121_01","Água Fria de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","1550258","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","R. P. Belém","3285","1967","02","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1810228' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550258","Bahia","2-4 Km a W de Sta. Cruz de Cabrália, pela estrada antiga. Folha SE-24 (16-39c).","-39.0440986","-16.2986237",NA,NA,NA,NA,"Magnoliophyta","Laurales","Aubl.","J. A. Kallunki","NY01550258_01","Santa Cruz Cabrália",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00894203","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","G. E. Schatz","800","1983","03","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=982520' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894203","Maranhão","Cachoerinha, 57 km SSW of Barra do Corda, along the Rio Corda.","-45.37","-5.88",NA,NA,NA,NA,"Magnoliophyta","Laurales","Aubl.","S. S. Renner","NY00894203_01","Barra do Corda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","2210287","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","T. C. Plowman","12430","1982","12","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2338390' target='other'> <mi>dwc_moreinfo</mi></a>","NY02210287","Amazonas","Lago Tefé, northwest shore.","-64.8239279","-3.345023",NA,NA,NA,NA,"Magnoliophyta","Laurales","Aubl.",NA,NA,"Tefé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","1550170","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","N. A. Rosa","1766","1977","04","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1808246' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550170","Pará","Embrapa, margem da estrada do 15.","-48.4447503","-1.4380977",NA,NA,NA,NA,"Magnoliophyta","Laurales","Aubl.","J. Jangoux","NY01550170_01","Belém",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","1550263","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","J. S. Blanchet","497",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1810238' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550263","Bahia",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","Aubl.","J. Jangoux","NY01550263_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00894216","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","J. Jangoux","1796","1981","12","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=982615' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894216","Maranhão","Approximately 25 km along road west from Balsas to fazenda of Sr. Damião.","-46.17","-7.67",NA,NA,NA,NA,"Magnoliophyta","Laurales","Aubl.","S. S. Renner","NY00894216_01","Balsas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","1550063","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","P. Kukle","139","1989","11","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1807400' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550063","Amazonas","Distrito Agropecuário da SUFRAMA, 90 Km. N de Manaus, Rodovia BR-174, Km 72, depois 6 Km Oeste da BR, Fazenda Dimona.","-60.0917441","-2.326638",NA,NA,"50","125","Magnoliophyta","Laurales","Aubl.","M.-C.Pignal","NY01550063_01","Manaus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","1550099","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","M. G. da Silva","3405","1977","04","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1807589' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550099","Amazonas","Caraparú","-65.0192","-0.413889",NA,NA,NA,NA,"Magnoliophyta","Laurales","Aubl.","J. Jangoux","NY01550099_01","Santa Isabel do Rio Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","2210273","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","E. P. Killip","30033","1929","10","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2338374' target='other'> <mi>dwc_moreinfo</mi></a>","NY02210273","Amazonas","Along Rio Negro, above Manaus","-60.4622993","-2.9402229",NA,NA,"25",NA,"Magnoliophyta","Laurales","Aubl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","1550034","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","C. Davidson","10360","1980","06","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1807332' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550034","Pará","Cachoeira Porteira","-57.0369","-1.0919",NA,NA,NA,NA,"Magnoliophyta","Laurales","Aubl.","C. Davidson","NY01550034_01","Oriximiná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","1550230","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","H. S. Irwin","14331","1966","04","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1810169' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550230","Goiás","Serra Geral de Goiás, Rio da Prata, ca. 6 km S. of Posse","-46.37","-14.13",NA,NA,"800","800","Magnoliophyta","Laurales","Aubl.","S. R. Hill","NY01550230_01","Posse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","886102","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","G. Gehrt","4515",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=983923' target='other'> <mi>dwc_moreinfo</mi></a>","NY00886102","São Paulo",NA,"-48.5044","-21.4061",NA,NA,NA,NA,"Magnoliophyta","Laurales","Aubl.","A. Gehrt","NY00886102_01","Taquaritinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","02899313","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","D. C. Daly","5515","1987","10","28","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1327944' target='other'> <mi>dwc_moreinfo</mi></a>","NY02899313","Amazonas","Piedra de Cucuí.","-66.85","1.25",NA,NA,NA,NA,"Magnoliophyta","Laurales","Aubl.","S. S. Renner","NY02899313_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","189591","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","S. A. Mori","24742","1997","11","14","South America","French Guiana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=69130' target='other'> <mi>dwc_moreinfo</mi></a>","NY00189591","Saint-Laurent-du-Maroni","Saül and vicinity. Route de Bélizon.","-53.2","3.62",NA,NA,"200","250","Magnoliophyta","Laurales","Aubl.","J. D. Mitchell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","454462","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","M. R. de V. Barbosa","985","1987","11","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=69155' target='other'> <mi>dwc_moreinfo</mi></a>","NY00454462","Rio de Janeiro","Piraí, Estaçao Ecológica SEMA/LIGHT","-43.8981","-22.6294",NA,NA,NA,NA,"Magnoliophyta","Laurales","Aubl.","S. S. Renner","NY00454462_01","Piraí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00934731","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","D. Philcox","3337","1967","12","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=949247' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934731","Mato Grosso","Expedition Base Camp","-51.77","-12.82",NA,NA,NA,NA,"Magnoliophyta","Laurales","Aubl.",NA,"NY00934731_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","1550255","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","W. W. Thomas","8927","1992","01","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1810223' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550255","Bahia","Along road from Olivença to Maruim, 5.4 km SW of Olivença","-39.03","-14.59",NA,NA,NA,NA,"Magnoliophyta","Laurales","Aubl.","J. A. Kallunki","NY01550255_01","Ilhéus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","1550073","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","E. Lleras","16601","1973","07","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1807451' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550073","Amazonas","Rio Solimões and Rio Javari. Tefé, IPEAAO Experimental Station.","-64.7","-3.37",NA,NA,NA,NA,"Magnoliophyta","Laurales","Aubl.","J. A. Kallunki","NY01550073_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","1843669","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","E. P. Heringer","2719","1979","11","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1966263' target='other'> <mi>dwc_moreinfo</mi></a>","NY01843669","Distrito Federal","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797",NA,NA,NA,NA,"Magnoliophyta","Laurales","Aubl.","J. Jangoux","NY01843669_01","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00980123","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","H. S. Irwin","34844","1972","01","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091510' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980123","Goiás","ca. 8 km S. of Niquelândia","-48.45","-14.5223",NA,NA,"750","750","Magnoliophyta","Laurales","Aubl.","S. R. Hill","NY00980123_01","Niquelândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01095439","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","J. G. Jardim","3722","2001","07","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1390943' target='other'> <mi>dwc_moreinfo</mi></a>","NY01095439","Bahia","Parque Municipal Mata da Esperança. Entrada pela antiga ponte sobre o Rio Fundão, N da estação rodoviaria","-39.0494","-14.7889",NA,NA,NA,NA,"Magnoliophyta","Laurales","Aubl.","S. S. Renner",NA,"Ilhéus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","1550188","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","P. E. Gibbs","2635","1976","09","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1808992' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550188","Minas Gerais","Rumo a Itumbiara, Km 76 (MG)","-48.9406","-20.0247",NA,NA,NA,NA,"Magnoliophyta","Laurales","Aubl.","M.-C.Pignal","NY01550188_01","Frutal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","1550079","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","P. J. M. Maas","472","1971","09","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1807460' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550079","Amazonas","Roadside 5 km N of Manaus","-59.9953079","-3.022107",NA,NA,NA,NA,"Magnoliophyta","Laurales","Aubl.",NA,"NY01550079_01","Manaus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","01807078","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","L. P. de Queiroz","2054","1987","11","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2541938' target='other'> <mi>dwc_moreinfo</mi></a>","NY01807078","Bahia","Floresta de galeria abaixo da Cachoeira do Acaba-vida, no Rio de Janeiro","-45.4539","-11.8783",NA,NA,NA,NA,"Magnoliophyta","Laurales","Aubl.","S. S. Renner","NY01807078_01","Barreiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","164729","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","J. A. Silva","495","1986","07","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=69135' target='other'> <mi>dwc_moreinfo</mi></a>","NY00164729","Roraima","Estrada das Confianças l, ll, lll.","-60.67","2.83",NA,NA,NA,NA,"Magnoliophyta","Laurales","Aubl.","S. S. Renner","NY00164729_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
