"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"237","2021-02-08 13:25:23-03","UFBA-IMS","HVC","3491","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis",NA,"A.F.P.Machado; P.A.A.Cara, M.C.A.A.Lacerda, R.S.Oliveira, L.O.F. Araújo,","1979","2018","11","21",NA,"Brasil","Bahia","Campus da UESB, Fragmento II.","-40.284444","-15.252222",NA,"Arbusto com flores de coloração branco esverdeada.","HVC00003491",NA,"Itapetinga","260","260",NA,NA,NA,NA,NA,NA,"40º17'4''W","15º15'8''S",NA,NA,NA,NA,NA
"238","2021-02-08 13:25:23-03","UFBA-IMS","HVC","3488","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis",NA,"A.F.P.Machado; P.A.A.Cara, M.C.A.A.Lacerda, R.S.Oliveira, L.O.F. Araújo,","1976","2018","11","21",NA,"Brasil","Bahia","Campus da UESB, Fragmento II.","-40.284444","-15.252222",NA,"Árvore com folhas verde claras e inflorescência com o eixo escuro. Flores com pétalas alvo esverdeadas, estames com filetes brancos e gineceu levemente arroxeado.","HVC00003488",NA,"Itapetinga","260","260",NA,NA,NA,NA,NA,NA,"40º17'4''W","15º15'8''S",NA,NA,NA,NA,NA
"239","2021-01-26 13:53:06-03","IMA","MAC","45226","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","E.C.O.Chagas","Chagas-Mota; S.Brasileiro; E.Gonçalves","6730","2010","01","15",NA,"Brasil","Alagoas","Mata do Pau Grande.","-37.732506","-10.271111",NA,"Árvore ca. 4 m de altura. Fruto verde.; Caatinga.","MAC0045226","MAC0045226","Mata Grande",NA,NA,NA,"2010","01","15",NA,NA,"-37.732506","-10.271111",NA,NA,NA,NA,NA
"240","2021-01-26 13:53:06-03","IMA","MAC","37600","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","E.C.O.Chagas","R.P.Lyra-Lemos; E.C.O. Chagas; M.C.S.Mota","11982","2009","02","23",NA,"Brasil","Alagoas","Mata do Pau Grande.","-37.732506","-10.271111",NA,"Árvore ca. 8 m de altura.; Brejo de altitude.","MAC0037600","MAC0037600","Mata Grande",NA,NA,NA,"2010","10","18",NA,NA,"-37.732506","-10.271111",NA,NA,NA,NA,NA
"241","2021-01-26 13:53:06-03","IMA","MAC","14453","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","E.C.O.Chagas","M.N.Rodrigues","1621","2001","03","07",NA,"Brasil","Pernambuco","Mata de Olho D#?#Água.","-35.274889","-7.408711",NA,"Árvore com ca. de 4m de altura. Frutos verdes.; Mata estacional Semi-decidual.","MAC0014453","MAC0014453","Camutanga",NA,NA,NA,"2010","10","18",NA,NA,"-35.274889","-7.408711",NA,NA,NA,NA,NA
"242","2021-01-26 13:53:06-03","IMA","MAC","29172","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","M.C.S.Mota","R.P.Lyra-Lemos","s.n.","2003","05",NA,NA,"Brasil","Alagoas","Proximidades da casa do Sr. Ulisses.","-37.914872","-9.266139",NA,"Árvore ca. 6 m de altura.; Caatinga","MAC0029172","MAC0029172","Água Branca",NA,NA,NA,"2016","12","02",NA,NA,"-37.914872","-9.266139",NA,NA,NA,NA,NA
"243","2021-01-26 13:53:06-03","IMA","MAC","40775","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis",NA,"R.Fernandes; B.Caetano","198","2009","07","26",NA,"Brasil","Alagoas","Povoado Cangandu.","-36.663956","-9.755586",NA,"Arbusto ca. de 1,20m de altura. Frutos amarelados.; Agreste.","MAC0040775","MAC0040775","Arapiraca",NA,NA,NA,NA,NA,NA,NA,NA,"-36.663956","-9.755586",NA,NA,NA,NA,NA
"244","2021-01-26 13:53:06-03","IMA","MAC","42801","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","E.C.O.Chagas","Chagas-Mota; M.B.Santos; E.G.Santos Júnior","4321","2009","07","10",NA,"Brasil","Alagoas","Serra do Gugi.","-37.248353","-9.370411",NA,"Árvore ca. 4 m de altura. Estéril.; Brejo de Altitude.","MAC0042801","MAC0042801","Santana do Ipanema",NA,NA,NA,"2009","07","10",NA,NA,"-37.248353","-9.370411",NA,NA,NA,NA,NA
"245","2021-01-26 13:52:54-03","IMA","MAC","45902","PreservedSpecimen","Plantae",NA,NA,"Brassicaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","E.C.O.Chagas","Chagas-Mota","7406","2010","01","30",NA,"Brasil","Alagoas","Fazenda Pedra Talhada.","-36.846556","-9.322808",NA,"Árvore ca. 6 m de altura. Estéril.; Caatinga.","MAC0045902","MAC0045902","Minador do Negrão",NA,NA,NA,"2010","01","30",NA,NA,"-36.846556","-9.322808",NA,NA,NA,NA,NA
"246","2021-01-26 13:53:06-03","IMA","MAC","47166","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","M.C.S.Mota","R.P.Lyra-Lemos; E.C.O.Chagas","12692","2009","12","12",NA,"Brasil","Alagoas","Serra da Caiçara.","-37.361353","-9.224064",NA,"Árvore ca. 3m de altura. Estéril.; Caatinga.","MAC0047166","MAC0047166","Maravilha",NA,NA,NA,"2016","12","02",NA,NA,"-37.361353","-9.224064",NA,NA,NA,NA,NA
"247","2021-01-26 13:53:06-03","IMA","MAC","47311","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","M.C.S.Mota","F.Cavalcante; M.V.Caju; A.M.Bastos","366","2010","01","16",NA,"Brasil","Alagoas","Mata Medeiras.","-36.359772","-9.908489",NA,"Arvoreta ca. 2,5 m de altura. Frutos imaturos.; Mata Atlântica.","MAC0047311","MAC0047311","Teotônio Vilela.",NA,NA,NA,"2016","12","02",NA,NA,"-36.359772","-9.908489",NA,NA,NA,NA,NA
"248","2021-01-26 13:53:06-03","IMA","MAC","47694","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","M.C.S.Mota","F.Cavalcante; A.M.Bastos","457","2010","03","17",NA,"Brasil","Alagoas","Povoado Bananeira.","-36.663956","-9.755586",NA,"Arvoreta ca. 2m de altura. Frutos verdes.&nf;; Agreste.","MAC0047694","MAC0047694","Arapiraca",NA,NA,NA,"2016","12","02",NA,NA,"-36.663956","-9.755586",NA,NA,NA,NA,NA
"249","2021-01-26 13:53:06-03","IMA","MAC","49073","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","E.C.O.Chagas","Chagas-Mota","8112","2010","08","20",NA,"Brasil","Alagoas","Pereiro Velho.","-36.587794","-9.613647",NA,"Árvore ca. 6 m de altura. Estéril.; Agreste.","MAC0049073","MAC0049073","Coité do Nóia",NA,NA,NA,"2010","08","20",NA,NA,"-36.587794","-9.613647",NA,NA,NA,NA,NA
"250","2021-03-03 13:56:11-03","UFF","NIT","NIT1013","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis",NA,"L.G. Quintanilha; A.Lobão","114","2012","10","03",NA,"Brasil","Rio de Janeiro",NA,"-42.2289009094238","-22.8391990661621",NA,NA,"NIT00001022",NA,"Iguaba Grande",NA,NA,NA,NA,NA,NA,"5839","auto",NA,NA,NA,NA,NA,NA,NA
"251","2021-02-04 10:26:55-03","UFRPE","HST","8698","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis",NA,"L.P.Félix; A.M.Miranda","s.n.","1997","01","26",NA,"Brasil","Paraíba","Serra do Caturité",NA,NA,NA,"Arbusto ca. 3 m alt.; frutos enegrecidos na maturação.","HST008698",NA,"Barra de Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2021-02-04 10:26:55-03","UFRPE","HST","7363","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","R.L.Soares Neto","A.M.Miranda; et L.P.Félix","2853","1997","10","01",NA,"Brasil","Pernambuco","Morro do Francês",NA,NA,NA,"Arbusto; botões florais arroxeado; frutos imaturos. Frequente em toda a ilha.","HST007363",NA,"Ilha de Fernando de Noronha",NA,NA,NA,"2014","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2021-02-04 10:26:55-03","UFRPE","HST","22978","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","M.B.Costa e Silva","L.P. Félix; A.M.Miranda et al.","5667","1993","03","09",NA,"Brasil","Pernambuco",NA,NA,NA,NA,"Arbusto; flores esbranquiçadas; frutos negros na maturação. Frequente na vegetação primitiva.","HST022978",NA,"Ilha de Fernando de Noronha",NA,NA,NA,"1998","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2021-02-04 10:26:55-03","UFRPE","HST","9705","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis",NA,"A.M.Miranda; L.P.Félix, M.Grillo et M.L.Guedes","995","1993","06","03",NA,"Brasil","Pernambuco","Morro do Pico","-32.416667","-3.166667",NA,"Arvoreta; folhas coriáceas; flores alvas.","HST009705",NA,"Ilha de Fernando de Noronha",NA,NA,NA,NA,NA,NA,NA,NA,"32W25'","03S10'",NA,NA,NA,NA,NA
"255","2021-02-04 10:26:55-03","UFRPE","HST","7469","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis",NA,"L.P.Félix; et A.M.Miranda","7972","1997","09","30",NA,"Brasil","Pernambuco",NA,NA,NA,NA,"Arbustoca. 3 m alt.; caule amarronzado; folhas coriáceas; flores brancas com antese noturna; frutos imaturos verdes, depois enegrecidos. frequente","HST007469",NA,"Ilha de Fernando de Noronha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2021-02-04 10:26:55-03","UFRPE","HST","9782","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis",NA,"A.M.Miranda; L.P.Félix, M.Grillo et M.L.Guedes","921","1993","06","02",NA,"Brasil","Pernambuco","Morro do Francês","-32.416667","-3.166667",NA,"Arbusto.; folhas coriáceas, discolores; frutos imaturos verdes, passando para vinho quando maduros.","HST009782",NA,"Ilha de Fernando de Noronha",NA,NA,NA,NA,NA,NA,NA,NA,"32W25'","03S10'",NA,NA,NA,NA,NA
"257","2021-02-04 10:26:55-03","UFRPE","HST","10085","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis",NA,"A.M.Miranda; L.P.Félix, M.L.Guedes et M.Grillo","947","1993","06","03",NA,"Brasil","Pernambuco","Morro do Pico",NA,NA,NA,"Arbusto; folhas coriáceas; frutos imaturos verdes e maduros vinho.","HST010085",NA,"Ilha de Fernando de Noronha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-02-09 10:12:25-03","UENF","HUENF","10578","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","J. Lubbe","Souza, T.P.",NA,"2011","08","09",NA,"Brasil","Rio de Janeiro","Maciço do Itaoca.","-41.448056","-21.797222",NA,"Ale, próximo à parcela 3","HUENF00011221",NA,"Campos dos Goytacazes",NA,NA,NA,"2019","11","12",NA,NA,"41º26'53''W","21º47'50''S",NA,NA,NA,NA,NA
"259","2021-02-25 10:11:42-03","CVRD","CVRD","5300","PreservedSpecimen","Plantae","Magnoliophyta","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","R.L. Soares Neto","Folli, D.A.","2663","1995","10","18","América do Sul","BRASIL","ES",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Guaxica","CVRD005300","CVRD005300","Linhares",NA,NA,NA,"2013","11","26","48094","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"260","2020-09-12 05:00:02-03","US","US","1392179","PreservedSpecimen","Plantae",NA,"Capparales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis",NA,"L. Ridley","84","1887","9","12","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"US01349357","US01349357_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"261","2020-09-12 05:00:02-03","US","US","3076091","PreservedSpecimen","Plantae",NA,"Capparales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis",NA,"G. T. Prance","28138","1982","12","1","South America - Neotropics","Brazil",NA,"Vicinity of Praia do Sancho",NA,NA,NA,NA,"US01349358","US01349358_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"262","2020-09-12 05:00:02-03","US","US","3344632","PreservedSpecimen","Plantae",NA,"Capparales","Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","Lindeman, J. C.","E. M. Harris, M. Quigley, M. Hossein & C. Phillip","1065","1991","10","18","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","6.5 km NE of Warimure Ranch; SE flank of Kanuku Mts. foothills","-59.35","3.01667",NA,NA,"US00588154",NA,NA,"120",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"263","2020-09-12 05:00:02-03","US","US","3359562","PreservedSpecimen","Plantae",NA,"Capparales","Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","Iltis, H. H.","D. Loubry","2598","1995","11","16","South America - Neotropics","French Guiana",NA,"Ilet la Mère","-52.18","4.9",NA,NA,"US00799311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"264","2020-09-12 05:00:02-03","US","US","2481565","PreservedSpecimen","Plantae",NA,"Capparales","Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.",NA,"J. A. Steyermark","88672","1961","1","21","South America - Neotropics","Venezuela","Bolívar","Quebrada Caballape, W of Hato de Nuria, E of Miamo, Altiplanicie de Nuria","-61.68","7.33",NA,NA,"US00692693",NA,NA,"230","350",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"265","2020-09-12 05:00:02-03","US","US","3623829","PreservedSpecimen","Plantae",NA,"Capparales","Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","Granville, J. J. de, (CAY), Institut de Recherche pour le Developpement (IRD) (FRENCH GUIANA)","B. Bordenave, F. Troon, I. van Troon & J. James","8520","2006","4","15","South America - Neotropics","Suriname",NA,"Montages Bakhuis, concession BMS: Zone 24, Nort-Est.; Camp 24 (4º23'15N; 57º8;9:W) entre sites 44 et 42 (4°23’13”N; 57°8’43”W)","-4.38","57.15",NA,NA,"US01080795",NA,NA,"170",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"266","2019-12-09 17:29:40-03","UFPR","EFC","18653","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","Souza, I.","Souza, I.","604","2019","09","23",NA,"Brasil","Rio de Janeiro","REBIO Poço das Antas","-42.262537","-22.554519",NA,"Arbusto 1,5 m, botões verdes com prefloração imbricada, flores de pétalas verdes, estames alvos vistosos, ovário sobre ginóforo, área em estágio inicial.","EFC018653",NA,"Silva Jardim","35","35",NA,"2019","09","23",NA,NA,"-42.262537","-22.554519",NA,NA,NA,NA,NA
"267","2019-10-07 09:23:43-03","UEFS","HUEFS","1253","PreservedSpecimen","Plantae","Angiospermae","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","R.L.Soares Neto","Grupo Pedra do Cavalo","756","1980","09",NA,NA,"Brasil","Bahia",NA,"-39.083333","-12.533333",NA,NA,"HUEFS0001253","HUEFS0001253","Cachoeira","40","120",NA,"2014","04",NA,NA,NA,"39W5'","12S32'","Rosanae",NA,NA,NA,NA
"268","2019-10-07 09:23:43-03","UEFS","HUEFS","50186","PreservedSpecimen","Plantae","Angiospermae","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","R.L.Soares Neto","Souza, E.R.de","53","2000","10","24",NA,"Brasil","Bahia","Beira de estrada Lencois - Andaraí, BA 142.","-41.019167","-12.956667",NA,NA,"HUEFS0050186","HUEFS0050186","Andaraí","1163","1163",NA,"2014","04",NA,NA,NA,"41W1'9''","12S57'24''","Rosanae",NA,NA,NA,NA
"269","2019-10-07 09:23:43-03","UEFS","HUEFS","244927","PreservedSpecimen","Plantae","Angiospermae","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis",NA,"Santos, R.S.","55","2018","10","20",NA,"Brasil","Bahia","Povoado de Cachoeira Grande,fazenda Pau de colher","-38.875278","-11.711667",NA,"Pasto e caatinga arbustiva a arborizada","HUEFS0244927","HUEFS0244927","Lamarão","287","287",NA,NA,NA,NA,NA,NA,"38W52'31''","11S42'42''","Rosanae",NA,NA,NA,NA
"270","2019-10-07 09:23:43-03","UEFS","HUEFS","94072","PreservedSpecimen","Plantae","Angiospermae","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","R.L.Soares Neto","Couto, A.P.L.","41","2005","04","07",NA,"Brasil","Bahia","Distrito de Ipuaçú.","-38.074444","-12.232778",NA,NA,"HUEFS0094072","HUEFS0094072","Feira de Santana",NA,NA,NA,"2014","04",NA,NA,NA,"38W4'28''","12S13'58''","Rosanae",NA,NA,NA,NA
"271","2019-10-07 09:23:43-03","UEFS","HUEFS","725","PreservedSpecimen","Plantae","Angiospermae","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","R.L.Soares Neto","Grupo Pedra do Cavalo","800","1980","09",NA,NA,"Brasil","Bahia",NA,"-39.083333","-12.533333",NA,NA,"HUEFS0000725","HUEFS0000725","Cachoeira","40","120",NA,"2014","04",NA,NA,NA,"39W5'","12S32'","Rosanae",NA,NA,NA,NA
"272","2019-10-07 09:23:43-03","UEFS","HUEFS","103713","PreservedSpecimen","Plantae","Angiospermae","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","R.L.Soares Neto","Lima, C.T.","10","2005","11","25",NA,"Brasil","Bahia","Distrito Ipuaçú, Monte Alto.","-39.075833","-12.229167",NA,"Caatinga em Grotão.","HUEFS0103713","HUEFS0103713","Feira de Santana","260","260",NA,"2014","04",NA,NA,NA,"39W4'33''","12S13'45''","Rosanae",NA,NA,NA,NA
"273","2019-10-07 09:23:43-03","UEFS","HUEFS","105158","PreservedSpecimen","Plantae","Angiospermae","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","R.L.Soares Neto","Queiroz, L.P.de","12079","2006","01","18",NA,"Brasil","Bahia","Serra do Orobó. Fazenda Gameleira.","-40.539444","-12.415278",NA,"Floresta Estacional Semidecidual.","HUEFS0105158","HUEFS0105158","Itaberaba","726","726",NA,"2014","04",NA,NA,NA,"40W32'22''","12S24'55''","Rosanae",NA,NA,NA,NA
"274","2019-10-07 09:23:43-03","UEFS","HUEFS","698","PreservedSpecimen","Plantae","Angiospermae","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","R.L.Soares Neto","Grupo Pedra do Cavalo","739","1980","09",NA,NA,"Brasil","Bahia",NA,"-39.083333","-12.533333",NA,NA,"HUEFS0000698","HUEFS0000698","Cachoeira","40","120",NA,"2014","04",NA,NA,NA,"39W5'","12S32'","Rosanae",NA,NA,NA,NA
"275","2019-10-07 09:23:43-03","UEFS","HUEFS","120007","PreservedSpecimen","Plantae","Angiospermae","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","R.L.Soares Neto","Cardoso, D.","1920","2007","05","22",NA,"Brasil","Bahia","Fazenda Retiro, ca. 18 Km de Feira de Santana na Estrada do Feijão sentido Ipirá.","-39.183889","-12.161667",NA,"Floresta estacional semidecídua com dossel a ca. 20 m alt. e afloramentos rochosos no topo da serra.","HUEFS0120007","HUEFS0120007","Anguera","300","600",NA,"2014","04",NA,NA,NA,"39W11'2''","12S9'42''","Rosanae",NA,NA,NA,NA
"276","2019-10-07 09:23:43-03","UEFS","HUEFS","120073","PreservedSpecimen","Plantae","Angiospermae","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","R.L.Soares Neto","Cardoso, D.","1986","2007","05","22",NA,"Brasil","Bahia","Fazenda Retiro, ca. 18 Km de Feira de Santana na Estrada do Feijão sentido Ipirá.","-39.183889","-12.161667",NA,"Floresta estacional semidecídua com dossel a ca. 20 m alt. e afloramentos rochosos no topo da serra.","HUEFS0120073","HUEFS0120073","Anguera","300","600",NA,"2014","04",NA,NA,NA,"39W11'2''","12S9'42''","Rosanae",NA,NA,NA,NA
"277","2019-10-07 09:23:43-03","UEFS","HUEFS","12707","PreservedSpecimen","Plantae","Angiospermae","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","R.L.Soares Neto","Queiroz, L.P.de","2913","1992","12","07",NA,"Brasil","Bahia",NA,"-39.316667","-12.15",NA,NA,"HUEFS0012707","HUEFS0012707","Serra Preta",NA,NA,NA,"2014","04",NA,NA,NA,"39W19'","12S9'","Rosanae",NA,NA,NA,NA
"278","2019-10-07 09:23:43-03","UEFS","HUEFS","5436","PreservedSpecimen","Plantae","Angiospermae","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","R.L.Soares Neto","Noblick, L.R.","4397","1985","10","01",NA,"Brasil","Bahia",NA,"-39.683333","-12.366667",NA,NA,"HUEFS0005436","HUEFS0005436","Ipirá",NA,NA,NA,"2014","04",NA,NA,NA,"39W41'","12S22'","Rosanae",NA,NA,NA,NA
"279","2019-10-07 09:23:43-03","UEFS","HUEFS","92026","PreservedSpecimen","Plantae","Angiospermae","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","R.L.Soares Neto","Conceição, S.F.","43","2004","09","28",NA,"Brasil","Bahia","Ipuaçú Distrito de Ipuaçú (Gov. João Durval).","-39.076667","-12.232778",NA,NA,"HUEFS0092026","HUEFS0092026","Feira de Santana","200","300",NA,"2014","04",NA,NA,NA,"39W4'36''","12S13'58''","Rosanae",NA,NA,NA,NA
"280","2019-10-07 09:23:43-03","UEFS","HUEFS","92046","PreservedSpecimen","Plantae","Angiospermae","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","R.L.Soares Neto","Conceição, S.F.","63","2004","10","09",NA,"Brasil","Bahia","Ipuaçú Distrito de Ipuaçú (Gov. João Durval).","-39.076667","-12.232778",NA,NA,"HUEFS0092046","HUEFS0092046 HUEFS0092046_01","Feira de Santana","200","300",NA,"2014","04",NA,NA,NA,"39W4'36''","12S13'58''","Rosanae",NA,NA,NA,NA
"281","2019-10-07 09:23:43-03","UEFS","HUEFS","112888","PreservedSpecimen","Plantae","Angiospermae","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","R.L.Soares Neto","Miranda, A.M.","2853","1997","10","01",NA,"Brasil","Pernambuco","Morro do Francês.","-32.4108009338379","-3.84028005599976",NA,NA,"HUEFS0112888","HUEFS0112888","Fernando de Noronha",NA,NA,NA,"2014","04",NA,"8269","auto",NA,NA,"Rosanae",NA,NA,NA,NA
"282","2021-03-04 11:16:22-03","UEFS","HUEFS","239086","PreservedSpecimen","Plantae","Angiospermae","Brassicales","Capparaceae","Capparis","frondosa","Capparis frondosa",NA,NA,"Cardoso, D.","3708","2015","03","08",NA,"Brasil","Minas Gerais","Parque Nacional Cavernas do Peruaçu.","-44.240278","-15.115833",NA,NA,"HUEFS0239086",NA,"Januária","799","799",NA,NA,NA,NA,NA,NA,"44W14'25''","15S6'57''","Rosanae",NA,NA,NA,NA
"283","2020-07-23 12:02:32-03","CEPLAC","CEPEC","26983","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum",NA,"R. L. Soares-Neto","Grupo Pedra do Cavalo","800","1980","08","01",NA,"Brasil","Bahia","Vale dos Rios Paraguaçu e Jacuipe. Ipuaçú.","-39.083333","-12.533333",NA,NA,NA,NA,"CACHOEIRA",NA,NA,NA,NA,NA,NA,NA,NA,"39W5'","12S32'",NA,"30/04/2014",NA,NA,NA
"284","2020-07-23 12:02:32-03","CEPLAC","CEPEC","26984","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum",NA,"R. L. Soares-Neto","Grupo Pedra do Cavalo","739","1980","09","01",NA,"Brasil","Bahia","Vale dos Rios Paraguaçu e Jacuipe. Ipuaçú.","-39.083333","-12.533333",NA,NA,NA,NA,"CACHOEIRA",NA,NA,NA,NA,NA,NA,NA,NA,"39W5'","12S32'",NA,"30/04/2014",NA,NA,NA
