"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","monthIdentified","dayIdentified","phylum","order","typeStatus","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","eventTime","sex"
"422","2020-12-21 16:37:24-03","MBM","MBM","2468","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana fenzliana","(O.Berg) D.Legrand","Legrand, D.",NA,"Hatschbach, G.","15558","1966","12","27","Brazil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM002468","MBM002468",NA,NA,NA,NA,NA,"Southern America",NA,"fenzliana","55154","auto",NA,NA,NA,NA,NA,NA
"423","2020-12-21 16:37:24-03","MBM","MBM","49516","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana fenzliana","(O.Berg) D.Legrand","Legrand, D.",NA,"Hatschbach, G.","8531","1961","11","17","Brazil","Paraná","Tijucas do Sul","Lagoinha","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"MBM049516","MBM049516",NA,NA,NA,NA,NA,"Southern America",NA,"fenzliana","25228","auto",NA,NA,NA,NA,NA,NA
"424","2020-12-21 16:37:24-03","MBM","MBM","220256","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana fenzliana","(O.Berg) D.Legrand","Smith, S.F.",NA,"Molon, R.; et al.; et al.","12110","1996","01","10","Brazil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional I","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"MBM220256","MBM220256",NA,NA,NA,NA,NA,"Southern America",NA,"fenzliana","76715","auto",NA,NA,NA,NA,NA,NA
"425","2020-12-21 16:37:24-03","MBM","MBM","19605","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana fenzliana","(O.Berg) D.Legrand","Legrand, D.",NA,"Hatschbach, G.","22193","1969","12","11","Brazil","Paraná","Morretes","Pilão de Pedra","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM019605","MBM019605",NA,NA,NA,NA,NA,"Southern America",NA,"fenzliana","30514","auto",NA,NA,NA,NA,NA,NA
"426","2020-12-21 16:37:24-03","MBM","MBM","52682","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana fenzliana","(O.Berg) D.Legrand","Legrand, D.",NA,"Hatschbach, G.","12100","1965","01","14","Brazil","Paraná","Ponta Grossa","Parque Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM052682","MBM052682",NA,NA,NA,NA,NA,"Southern America",NA,"fenzliana","46557","auto",NA,NA,NA,NA,NA,NA
"427","2020-12-21 16:37:24-03","MBM","MBM","1171","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana fenzliana","(O.Berg) D.Legrand","Legrand, D.",NA,"Hatschbach, G.","14577","1966","08","12","Brazil","Paraná","São José dos Pinhais","Colônia Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM001171","MBM001171",NA,NA,NA,NA,NA,"Southern America",NA,"fenzliana","45291","auto",NA,NA,NA,NA,NA,NA
"428","2020-12-21 16:37:24-03","MBM","MBM","98202","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana fenzliana","(O.Berg) D.Legrand",NA,NA,"Silveira, N.; Frosi; Frosi","571","1983","03","18","Brazil","Rio Grande do Sul","Cambará do Sul","Estrada para Fortaleza, 4 Km da cidade","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"MBM098202","MBM098202",NA,NA,NA,NA,NA,"Southern America",NA,"fenzliana","30776","auto",NA,NA,NA,NA,NA,NA
"429","2020-12-21 16:37:24-03","MBM","MBM","98205","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana fenzliana","(O.Berg) D.Legrand",NA,NA,"Mattos, J.; et al.; et al.","20068","1978","09","27","Brazil","Rio Grande do Sul","Maquiné","Serra Geral, de Maquiné a São Francisco de Paula","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,NA,"MBM098205","MBM098205",NA,NA,NA,NA,NA,"Southern America",NA,"fenzliana","28094","auto",NA,NA,NA,NA,NA,NA
"430","2020-12-21 16:37:24-03","MBM","MBM","98188","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana fenzliana","(O.Berg) D.Legrand","Silveira, N.",NA,"Mattos, J.","146","1954","01","31","Brazil","Santa Catarina","São Joaquim","Capão da Uvalha","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,"MBM098188","MBM098188",NA,NA,NA,NA,NA,"Southern America",NA,"fenzliana","48290","auto",NA,NA,NA,NA,NA,NA
"431","2020-12-21 16:37:24-03","MBM","MBM","153682","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana fenzliana","(O.Berg) D.Legrand","Silveira, N.",NA,"Mattos, J.","5097","1958","02","01","Brazil","Santa Catarina","São Joaquim","Rio Catilina","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,"MBM153682","MBM153682",NA,NA,NA,NA,NA,"Southern America",NA,"fenzliana","48290","auto",NA,NA,NA,NA,NA,NA
"432","2020-12-21 16:37:24-03","MBM","MBM","232564","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana fenzliana","(O.Berg) D.Legrand","Mattos, J.",NA,"Mattos, J.; et al.; et al.","s.n.","1956","01","15","Brazil","Santa Catarina","São Joaquim","Varginha","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,"MBM232564",NA,NA,NA,NA,NA,NA,"Southern America",NA,"fenzliana","48290","auto",NA,NA,NA,NA,NA,NA
"433","2020-12-21 16:37:24-03","MBM","MBM","2731","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana fenzliana","(O.Berg) D.Legrand","Legrand, D.",NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","10833","1961","03","03","Brazil","Santa Catarina","São José","Serra da Boa Vista","-48.627498626709","-27.6152992248535",NA,NA,NA,NA,NA,"MBM002731","MBM002731",NA,NA,NA,NA,NA,"Southern America",NA,"fenzliana","12814","auto",NA,NA,NA,NA,NA,NA
"434","2020-12-21 16:37:24-03","MBM","MBM","189684","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana fenzliana","(O.Berg) D.Legrand","Aguiar, O.T.",NA,"Robim, M.J.","468","1987","09",NA,"Brazil","São Paulo","Campos do Jordão","Parque Estadual","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"MBM189684","MBM189684",NA,NA,NA,NA,NA,"Southern America",NA,"fenzliana","21048","auto",NA,NA,NA,NA,NA,NA
"435","2019-11-01 15:33:06-03","PUC-RIO","FCAB","7753","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira","M. Souza",NA,"J.M. Freire; R.R. Oliveira; B.L. Rosendo","251","2009","08","13","Brasil","Rio de Janeiro","Camorim","Maciço da Pedra Branca 2.7","-74.967667","-66.199167","-74.967667","-66.199167","251","251","Árvore com 8 m de altura, com 20 cm de CAP. Pontos translúcidos bem evidentes na folhas.","FCAB007753",NA,NA,NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2015-10-09 14:41:15-03","MNHN","RECOLNAT_MNHN_P","P00163065","PreservedSpecimen",NA,"Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira","Lima",NA,"Glaziou, A.",NA,"1882","11","21","Brésil",NA,NA,"Santo Angelo près de Villanova (Rio)",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00163065' target='other'> <mi>dwc_moreinfo</mi></a>","P00163065","P00163065_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"13879",NA,NA
"437","2016-06-10 14:11:48-03","MNHN","RECOLNAT_MNHN_P","P00163066","PreservedSpecimen",NA,"Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira","Lima",NA,"Glaziou, A.",NA,"1882","11","21","Brésil",NA,NA,"Santo Angelo près de Villanova (Rio)",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00163066' target='other'> <mi>dwc_moreinfo</mi></a>","P00163066","P00163066_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"13879",NA,NA
"438","2015-09-04 16:11:19-03","MNHN","RECOLNAT_MNHN_P","P00544994","PreservedSpecimen",NA,"Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira",NA,NA,"Riedel, L.",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00544994' target='other'> <mi>dwc_moreinfo</mi></a>","P00544994","P00544994_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2015-09-04 20:47:26-03","MNHN","RECOLNAT_MNHN_P","P05262127","PreservedSpecimen",NA,"Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira","Lima",NA,"Burchell",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05262127' target='other'> <mi>dwc_moreinfo</mi></a>","P05262127","P05262127_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"3672",NA,NA
"440","2015-09-04 20:48:07-03","MNHN","RECOLNAT_MNHN_P","P05262204","PreservedSpecimen",NA,"Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira","Lima",NA,"Gaudichaud",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05262204' target='other'> <mi>dwc_moreinfo</mi></a>","P05262204","P05262204_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"764",NA,NA
"441","2015-09-04 20:48:07-03","MNHN","RECOLNAT_MNHN_P","P05262206","PreservedSpecimen",NA,"Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira","Lima",NA,"Gaudichaud",NA,"1833","1","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05262206' target='other'> <mi>dwc_moreinfo</mi></a>","P05262206","P05262206_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"735",NA,NA
"442","2015-10-02 19:51:00-03","MNHN","RECOLNAT_MNHN_P","P00161172","PreservedSpecimen",NA,"Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O.Berg",NA,NA,"Sellow",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161172' target='other'> <mi>dwc_moreinfo</mi></a>","P00161172","P00161172_01",NA,NA,NA,NA,"isotype",NA,"hb",NA,NA,NA,NA,NA,NA,"1857",NA,NA
"443","2015-10-02 19:50:26-03","MNHN","RECOLNAT_MNHN_P","P00161173","PreservedSpecimen",NA,"Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O.Berg",NA,NA,"Sellow",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161173' target='other'> <mi>dwc_moreinfo</mi></a>","P00161173","P00161173_01",NA,NA,NA,NA,"isotype",NA,"hb",NA,NA,NA,NA,NA,NA,"1857",NA,NA
"444","2015-09-04 13:43:09-03","MNHN","RECOLNAT_MNHN_P","P00549400","PreservedSpecimen",NA,"Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O.Berg","Lima",NA,"Reitz, R.|Klein, R.",NA,"1957","9","6","Brésil",NA,NA,"Mata, Campo Alegre, Santa Catarina",NA,NA,NA,NA,"900",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549400' target='other'> <mi>dwc_moreinfo</mi></a>","P00549400","P00549400_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"4943",NA,NA
"445","2013-05-07 14:21:28-03","MNHN","RECOLNAT_MNHN_P","P02440188","PreservedSpecimen",NA,"Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O.Berg",NA,NA,"Gardner, G.",NA,NA,NA,NA,"Brésil",NA,NA,"Serra dos Orgaos (Rio de Janeiro)",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440188' target='other'> <mi>dwc_moreinfo</mi></a>","P02440188","P02440188_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"413",NA,NA
"446","2015-02-12 14:06:10-02","MNHN","RECOLNAT_MNHN_P","P00161115","PreservedSpecimen",NA,"Myrtaceae","Myrcia","richardiana","Myrcia richardiana","(O.Berg) Kiaersk.",NA,NA,"Vauthier",NA,NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro, Serra dos Orgaos",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161115' target='other'> <mi>dwc_moreinfo</mi></a>","P00161115","P00161115_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"888",NA,NA
"447","2015-09-04 20:40:14-03","MNHN","RECOLNAT_MNHN_P","P00551411","PreservedSpecimen",NA,"Myrtaceae","Myrcia","richardiana","Myrcia richardiana","(O.Berg) Kiaersk.",NA,NA,"Glaziou, A.",NA,"1886","11","20","Brésil",NA,NA,"Floresta de la Tijuca (Rio)",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551411' target='other'> <mi>dwc_moreinfo</mi></a>","P00551411","P00551411_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"16062",NA,NA
"448","2015-09-25 04:06:32-03","MNHN","RECOLNAT_MNHN_P","P00551412","PreservedSpecimen",NA,"Myrtaceae","Myrcia","richardiana","Myrcia richardiana","(O.Berg) Kiaersk.",NA,NA,"Glaziou, A.",NA,"1886","11","20","Brésil",NA,NA,"Floresta de la Tijuca (Rio)",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551412' target='other'> <mi>dwc_moreinfo</mi></a>","P00551412","P00551412_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"16062",NA,NA
"449","2015-09-04 20:40:14-03","MNHN","RECOLNAT_MNHN_P","P00551413","PreservedSpecimen",NA,"Myrtaceae","Myrcia","richardiana","Myrcia richardiana","(O.Berg) Kiaersk.","Legrand",NA,"Gaudichaud, C.",NA,"1834",NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551413' target='other'> <mi>dwc_moreinfo</mi></a>","P00551413","P00551413_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"764",NA,NA
"450","2018-03-06 17:37:36-03","MNHN","RECOLNAT_MNHN_P","P00551414","PreservedSpecimen",NA,"Myrtaceae","Myrcia","richardiana","Myrcia richardiana","(O.Berg) Kiaersk.","Legrand",NA,"Hatschbach, G.",NA,"1967","12","14","Brésil",NA,NA,"Rio do Cedro (Mun. Guaraqueçaba) Parana",NA,NA,NA,NA,"100",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551414' target='other'> <mi>dwc_moreinfo</mi></a>","P00551414","P00551414_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"18655",NA,NA
"451","2018-03-06 17:52:22-03","MNHN","RECOLNAT_MNHN_P","P00551415","PreservedSpecimen",NA,"Myrtaceae","Myrcia","richardiana","Myrcia richardiana","(O.Berg) Kiaersk.","Legrand",NA,"Hatschbach, G.",NA,"1968","1","4","Brésil",NA,NA,"Serra de Araraquara, Mun. Guaratuba, Parana",NA,NA,NA,NA,"100",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551415' target='other'> <mi>dwc_moreinfo</mi></a>","P00551415","P00551415_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"18253",NA,NA
"452","2015-09-04 20:40:14-03","MNHN","RECOLNAT_MNHN_P","P00551416","PreservedSpecimen",NA,"Myrtaceae","Myrcia","richardiana","Myrcia richardiana fenzliana","(O.Berg) D.Legrand","Legrand",NA,"Smith, L.B.|Klein, R.M.|Hatschbach, G.",NA,"1965","1","16","Brésil",NA,NA,"Mun. Pirai do Sul, Campo das Conzas, Serra des Furnas, Parana","-49.86667","-24.33333",NA,NA,"1200",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551416' target='other'> <mi>dwc_moreinfo</mi></a>","P00551416","P00551416_01",NA,NA,NA,NA,NA,NA,"hb","fenzliana",NA,NA,NA,NA,NA,"14601",NA,NA
"453","2015-09-04 20:40:14-03","MNHN","RECOLNAT_MNHN_P","P00551417","PreservedSpecimen",NA,"Myrtaceae","Myrcia","richardiana","Myrcia richardiana fenzliana","(O.Berg) D.Legrand","Legrand",NA,"Claussen, P.",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551417' target='other'> <mi>dwc_moreinfo</mi></a>","P00551417","P00551417_01",NA,NA,NA,NA,NA,NA,"hb","fenzliana",NA,NA,NA,NA,NA,NA,NA,NA
"454","2015-09-04 13:24:46-03","MNHN","RECOLNAT_MNHN_P","P00551418","PreservedSpecimen",NA,"Myrtaceae","Myrcia","richardiana","Myrcia richardiana fenzliana","(O.Berg) D.Legrand","Legrand",NA,"Hatschbach, G.",NA,"1967","11","16","Brésil",NA,NA,"Sitio do Belizario, Camp. Gde Sul, Parana",NA,NA,NA,NA,"1100",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551418' target='other'> <mi>dwc_moreinfo</mi></a>","P00551418","P00551418_01",NA,NA,NA,NA,NA,NA,"hb","fenzliana",NA,NA,NA,NA,NA,"17873",NA,NA
"455","2015-09-04 20:40:14-03","MNHN","RECOLNAT_MNHN_P","P00551416","PreservedSpecimen",NA,"Myrtaceae","Myrcia","richardiana","Myrcia richardiana fenzliana","(O.Berg) D.Legrand","Legrand",NA,"Smith, L.B.|Klein, R.M.|Hatschbach, G.",NA,"1965","1","16","Brésil",NA,NA,"Mun. Pirai do Sul, Campo das Conzas, Serra des Furnas, Parana","-49.86667","-24.33333",NA,NA,"1200",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551416' target='other'> <mi>dwc_moreinfo</mi></a>","P00551416","P00551416_01",NA,NA,NA,NA,NA,NA,"hb","fenzliana",NA,NA,NA,NA,NA,"14601",NA,NA
"456","2015-09-04 20:40:14-03","MNHN","RECOLNAT_MNHN_P","P00551417","PreservedSpecimen",NA,"Myrtaceae","Myrcia","richardiana","Myrcia richardiana fenzliana","(O.Berg) D.Legrand","Legrand",NA,"Claussen, P.",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551417' target='other'> <mi>dwc_moreinfo</mi></a>","P00551417","P00551417_01",NA,NA,NA,NA,NA,NA,"hb","fenzliana",NA,NA,NA,NA,NA,NA,NA,NA
"457","2015-09-04 13:24:46-03","MNHN","RECOLNAT_MNHN_P","P00551418","PreservedSpecimen",NA,"Myrtaceae","Myrcia","richardiana","Myrcia richardiana fenzliana","(O.Berg) D.Legrand","Legrand",NA,"Hatschbach, G.",NA,"1967","11","16","Brésil",NA,NA,"Sitio do Belizario, Camp. Gde Sul, Parana",NA,NA,NA,NA,"1100",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551418' target='other'> <mi>dwc_moreinfo</mi></a>","P00551418","P00551418_01",NA,NA,NA,NA,NA,NA,"hb","fenzliana",NA,NA,NA,NA,NA,"17873",NA,NA
"458","2015-10-04 15:09:02-03","MNHN","RECOLNAT_MNHN_P","P00161069","PreservedSpecimen",NA,"Myrtaceae","Myrcia","subrugosa","Myrcia subrugosa","Kiaersk.",NA,NA,"Glaziou, A.",NA,"1874","11","13","Brésil",NA,NA,"Environs de Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161069' target='other'> <mi>dwc_moreinfo</mi></a>","P00161069","P00161069_01",NA,NA,NA,NA,"isotype",NA,"hb",NA,NA,NA,NA,NA,NA,"7642",NA,NA
"459","2015-10-04 15:09:28-03","MNHN","RECOLNAT_MNHN_P","P00161070","PreservedSpecimen",NA,"Myrtaceae","Myrcia","subrugosa","Myrcia subrugosa","Kiaersk.",NA,NA,"Glaziou, A.",NA,"1874","11","13","Brésil",NA,NA,"Environs de Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161070' target='other'> <mi>dwc_moreinfo</mi></a>","P00161070","P00161070_01",NA,NA,NA,NA,"isotype",NA,"hb",NA,NA,NA,NA,NA,NA,"7642",NA,NA
"460","2015-09-17 08:55:15-03","MNHN","RECOLNAT_MNHN_P","P00161071","PreservedSpecimen",NA,"Myrtaceae","Myrcia","subrugosa","Myrcia subrugosa","Kiaersk.",NA,NA,"Glaziou, A.",NA,"1874","11","13","Brésil",NA,NA,"Environs de Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161071' target='other'> <mi>dwc_moreinfo</mi></a>","P00161071","P00161071_01",NA,NA,NA,NA,"isotype",NA,"hb",NA,NA,NA,NA,NA,NA,"7642",NA,NA
"461","2020-12-11 11:39:21-03","UFMG","BHCB","106244","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira",NA,"2019","Mansano, VF; Marquete, R","06353","2006","12","07","Brasil","Rio de Janeiro","Resende","Visconde de Mauá, Estrada Mauá-Resende","-44.542222","-22.335444","-44.542222","-22.335444","1055","1055","Arvoreta, 8m, botões florais brancos","BHCB050017",NA,"04",NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2020-12-11 11:39:21-03","UFMG","BHCB","32422","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira",NA,"2019","Hatschbach, G","1996","1995","12","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore de 5m, frutos imaturos; Mata Atlântica","BHCB049958",NA,"04",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2020-12-11 11:39:21-03","UFMG","BHCB","39597","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira",NA,"2019","Salino, A","1766","1997","11","20","Brasil","Minas Gerais","Jequeri","Área de inundação da Usina de Providência, Floresta diliar e de encosta.","-42.6657981872559","-20.4557991027832",NA,NA,NA,NA,"Arbusto de 2,5m de altura. Folhas cartáceas e flores brancas.","BHCB013357","BHCB013357","04",NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,"22280","auto",NA,NA,NA,NA,NA,NA
"464","2020-12-11 11:39:21-03","UFMG","BHCB","116917","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira",NA,"2019","Lucas, EJ; et al.","590","2006","11","20","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos","-42.9655990600586","-22.4122009277344",NA,NA,"1000","1000","Árvore de c. 10m de altura, tronco estreito, botões alvos; Floresta ombrófila densa alto-montana, beira da estrada","BHCB049959",NA,"04",NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA
"465","2020-12-11 11:39:21-03","UFMG","BHCB","106211","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira",NA,"2019","Silva, JM; Sampaio, D; Coutinho, APS","5189","2006","10","25","Brasil","Santa Catarina","Garuva","Serra do Quiriri, Matinha nebular.","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"Arbusto, 2m, fruto avermelhado.","BHCB013358","BHCB013358","04",NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"466","2020-12-11 11:39:21-03","UFMG","BHCB","102498","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira",NA,"2019","Kegler, A","1388","2002","11","24","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"mata primária","BHCB050018",NA,"04",NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"467","2020-12-11 11:39:24-03","UFMG","BHCB","116885","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","grandiglandulosa","Myrcia grandiglandulosa",NA,NA,NA,"Lucas, EJ; Sampaio, D; Brummitt, NA; Campos, OR; Flores, T B; Jennings, LVS","1040","2006","12","05","Brasil","Bahia","Itacaré","Fazenda do Boa Paz, Trilha do Boa Paz. Restinga.","-39.042778","-14.334722","-39.042778","-14.334722","10","10","Árvore de c. 8m de altura, botões verde-alvo.","BHCB012635","BHCB012635",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
