"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","class","order","coordinatePrecision","geoFlag","continentOcean","preparationType","infraspecificEpithet","relatedCatalogItem","relationshipType","individualCount","fieldNumber","previousCatalogNumber"
"295","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.",NA,NA,NA,NA,"Gardner, G","5878?",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"ad Serra dos Orgãos",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0059",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"296","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.",NA,NA,NA,NA,"Sellow, F","5923?",NA,NA,NA,"Brazil",NA,NA,"in Brasilia australi loco accurato haud indicato",NA,NA,NA,NA,NA,NA,"Floret Martio - Septembri",NA,"P03P5N0059",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"297","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.",NA,NA,NA,NA,"Gardner, G","5878",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"ad Serra dos Orgãos",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0059",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"298","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.",NA,NA,NA,NA,"Sellow, F","5923",NA,NA,NA,"Brazil",NA,NA,"in Brasilia australi loco accurato haud indicato",NA,NA,NA,NA,NA,NA,"Floret Martio - Septembri",NA,"P03P5N0059",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"299","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.",NA,NA,NA,NA,"Gardner, G","659?",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"ad Serra dos Orgãos",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0059",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"300","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.",NA,NA,NA,NA,"Moura, JT de","285?",NA,NA,NA,"Brazil","Rio de Janeiro","Teresópolis","in arboribus ad Theresopolis","-42.9656","-22.4122",NA,NA,NA,NA,NA,NA,"P03P5N0059",NA,NA,NA,"38539","auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"301","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.",NA,NA,NA,NA,"Moura, JT de","285",NA,NA,NA,"Brazil","Rio de Janeiro","Teresópolis","in arboribus ad Theresopolis","-42.9656","-22.4122",NA,NA,NA,NA,NA,NA,"P03P5N0059",NA,NA,NA,"38539","auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"302","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.",NA,NA,NA,NA,"Wawra, H","312",NA,NA,NA,"Brazil","Rio de Janeiro","Teresópolis","in arboribus ad Theresopolis","-42.9656","-22.4122",NA,NA,NA,NA,NA,NA,"P03P5N0059",NA,NA,NA,"38539","auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"303","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.",NA,NA,NA,NA,"Wawra, H","312?",NA,NA,NA,"Brazil","Rio de Janeiro","Teresópolis","in arboribus ad Theresopolis","-42.9656","-22.4122",NA,NA,NA,NA,NA,NA,"P03P5N0059",NA,NA,NA,"38539","auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"304","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.",NA,NA,NA,NA,"Schenck, H","3637",NA,NA,NA,"Brazil","Minas Gerais","Ouro Preto","in arboribus ad Itacolumi","-43.5081","-20.2875",NA,NA,NA,NA,NA,NA,"P03P5N0059",NA,NA,NA,"44599","auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"305","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.",NA,NA,NA,NA,"Ule, EHG","4121",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"ad Serra dos Orgãos",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0059",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"306","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.",NA,NA,NA,NA,"St.-Hil, A","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,"in prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0059",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"307","2019-07-02 08:59:36-03","CAS","CAS-BOT","621972","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea","Lindl.",NA,NA,NA,NA,"Kummrow, R.; Ribas, O. S.; et al.","3176","1989","8",NA,"Brazil","Paraná","Quatro Barras","*","-49.0769004821777","-25.3656005859375","*","*",NA,NA,"Epifita, flore vermelhas. Matinha nebular. * Data from these fields are not available on the web.",NA,NA,"Magnoliophyta","Liliopsida","Orchidales","17116","auto","South America",NA,NA,NA,NA,NA,NA,NA
"308","2021-02-08 12:52:12-03","UFRGS","ICN","186762","S","Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea","Lindl.","Singer, RB","2016","04","28","Singer, RB; Castro, JB; Dias, S","s.n.","2015","10","30","Brasil","RS","Cambará do Sul","Estrada para o Parque Nacional da Serra Geral","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"ICN00039447",NA,"Monocotyledon",NA,NA,"30776","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"309","2021-02-08 12:52:12-03","UFRGS","ICN","032447","S","Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea","Lindl.","Buzatto, CR","2009","10","17","Waechter, JL","338","1976","10","13","Brasil","RS","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Epífita com flores vermelhas.; Mato","ICN00039444",NA,"Monocotyledon",NA,NA,"30776","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"310","2021-02-08 12:52:12-03","UFRGS","ICN","015089","S","Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea","Lindl.","Buzatto, CR","2009","10","17","Dutra, J","1089",NA,NA,NA,"Brasil","RS","Bom Jesus","Fazenda Bom Jardim","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Capão","ICN00039440",NA,"Monocotyledon",NA,NA,"55856","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"311","2021-02-08 12:52:12-03","UFRGS","ICN","042377","S","Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea","Lindl.","Buzatto, CR","2009","10","17","Waechter, JL","894","1978","07","28","Brasil","RS","Cambará do Sul","Parque Nacional Aparados da Serra","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Epifítica caída nos ramos terminais, com cápsulas.; Sobre Pinheiro","ICN00039442",NA,"Monocotyledon",NA,NA,"30776","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"312","2021-02-08 12:52:12-03","UFRGS","ICN","009422","S","Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea","Lindl.","Buzatto, CR","2009","10","17","Lindeman, JC; Lindeman, FM; Porto, ML; Girardi, AM","s.n.","1971","12","04","Brasil","RS",NA,"Cabeceira do Rio das Antas",NA,NA,NA,NA,NA,NA,"Epífita em várias árvores, de 1-3 m de altura, tépalas vermelhas 7 R 5/12, labelo laranja 2 YR.; Pinhal degradado","ICN00039441",NA,"Monocotyledon",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"313","2021-02-08 12:52:12-03","UFRGS","ICN","157713","S","Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea","Lindl.","Buzatto, CR","2009","10","17","Buzatto, CR","396","2008","10","25","Brasil","RS","Cambará do Sul","caminho São José dos Ausentes próximo Cambará S/A","-50.055278","-28.938889","-50.055278","-28.938889",NA,NA,NA,"ICN00039448",NA,"Monocotyledon",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"314","2021-02-08 12:52:12-03","UFRGS","ICN","178246","S","Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea","Lindl.","Boeni, BO","2013","10","01","Boeni, BO","94","2013","08","07","Brasil","RS","São José dos Ausentes",NA,"-49.96","-28.65","-49.96","-28.65",NA,NA,"erva epífita; Matinha Nebular","ICN00039446",NA,"Monocotyledon",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"315","2021-02-08 12:52:12-03","UFRGS","ICN","032464","S","Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea","Lindl.","Buzatto, CR","2009","10","17","Wackerritt, HeinzHKE","s.n.","1976","10","17","Brasil","RS","São Francisco de Paula","Banhado amarelo","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Flores vermelhas.","ICN00039443",NA,"Monocotyledon",NA,NA,"76715","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"316","2021-02-08 12:52:22-03","UFRGS","ICN","046323","S","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.","Porto, PC","1937","02","16","Porto, PC","2956","1937","02","16","Brasil","SP","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"Região de Podocarpus, de araucária.","ICN00041200",NA,"Monocotyledon",NA,NA,"21048","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"317","2021-02-08 12:52:22-03","UFRGS","ICN","187520","S","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.","Kummrow, R","1985",NA,NA,"Kummrow, R; Silva, JM","2624","1985","10","08","Brasil","PR","Quatro Barras","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"Epífita, flor vermelha.; Mata nebular do alto do morro","ICN00041201",NA,"Monocotyledon",NA,NA,"17116","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"318","2021-02-08 12:52:22-03","UFRGS","ICN","187546","S","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.",NA,NA,NA,NA,"Hagelund, K","16039","1986","10","23","Brasil","RS","Cambará do Sul","Em cima- Praia Grande","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"ICN00041202",NA,"Monocotyledon",NA,NA,"30776","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"319","2019-11-21 10:13:27-03","IBt","SP","199390","S","Plantae","Orchidaceae","Hadrolaelia","coccinea","Hadrolaelia coccinea","(Lindl.) Chiron & V.P.Castro","Barros, F","2002",NA,NA,"Sugiyama, M; Lopes, EA","521","1984","06","14","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.316667","-23.783333","-46.316667","-23.783333","750","900","Epífita, flores vermelhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2019-11-21 10:13:27-03","IBt","SP","199479","S","Plantae","Orchidaceae","Hadrolaelia","coccinea","Hadrolaelia coccinea","(Lindl.) Chiron & V.P.Castro","Barros, F","2002",NA,NA,"Custodio Filho, A","2477","1984","05","22","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.316667","-23.783333","-46.316667","-23.783333","750","900","Epífita, flores abóbora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2019-11-21 10:13:27-03","IBt","SP","298720","S","Plantae","Orchidaceae","Hadrolaelia","coccinea","Hadrolaelia coccinea","(Lindl.) Chiron & V.P.Castro","Romanini, RP","2005","03","31","Martuscelli, P","1081","1990","09","01","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Alto do Morro Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"322","2019-11-21 10:13:27-03","IBt","SP","245368","S","Plantae","Orchidaceae","Hadrolaelia","coccinea","Hadrolaelia coccinea","(Lindl.) Chiron & V.P.Castro","Romanini, RP","2005","03","31","Barros, F; Rossi, L; Sugiyama, M; Martuscelli, P","1888","1990","09","12","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro do Cardoso, 1º pico na trilha para o Pico do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-11-21 10:13:27-03","IBt","SP","161138","S","Plantae","Orchidaceae","Hadrolaelia","coccinea","Hadrolaelia coccinea","(Lindl.) Chiron & V.P.Castro","Barros, F","2002",NA,NA,"Kirizawa, M; Muniz, CFS; Custodio Filho, A","439","1979","08","01","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Epífita, +- 50cm alt., tépalas cor de abóbora",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-11-21 10:13:27-03","IBt","SP","161147","S","Plantae","Orchidaceae","Hadrolaelia","coccinea","Hadrolaelia coccinea","(Lindl.) Chiron & V.P.Castro","Barros, F","2002",NA,NA,"Kirizawa, M; Custodio Filho, A; Muniz, CFS","434","1979","08","01","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Epífita a 2,0m alt.,sépalas vermelhas, picada sete",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-11-21 10:13:27-03","IBt","SP","163845","S","Plantae","Orchidaceae","Hadrolaelia","coccinea","Hadrolaelia coccinea","(Lindl.) Chiron & V.P.Castro","Barros, F","2002",NA,NA,"Muniz, CFS; Kirizawa, M; Custodio Filho, A","18","1979","08","01","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"No tronco de árvore á 2,0m alt., do solo",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-11-21 10:13:27-03","IBt","SP","163849","S","Plantae","Orchidaceae","Hadrolaelia","coccinea","Hadrolaelia coccinea","(Lindl.) Chiron & V.P.Castro","Barros, F","2002",NA,NA,"Muniz, CFS; Kirizawa, M; Custodio Filho, A","26","1979","08","02","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Epífita sobre galho no chão, flores vermelhas",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-11-21 10:13:27-03","IBt","SP","202530","S","Plantae","Orchidaceae","Hadrolaelia","coccinea","Hadrolaelia coccinea","(Lindl.) Chiron & V.P.Castro","Barros, F","2002",NA,NA,"Kirizawa, M; Lopes, EA; Guerra, TP; Sugiyama, M","1467","1985","05","30","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Picada quatro, epífíta com flores vermelhas",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-11-21 10:13:27-03","IBt","SP","3900","S","Plantae","Orchidaceae","Hadrolaelia","coccinea","Hadrolaelia coccinea","(Lindl.) Chiron & V.P.Castro","Barros, F","2002",NA,NA,"Hoehne, FC","s.n.",NA,NA,NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"329","2019-11-21 10:13:27-03","IBt","SP","160295","S","Plantae","Orchidaceae","Hadrolaelia","coccinea","Hadrolaelia coccinea","(Lindl.) Chiron & V.P.Castro","Barros, F","2002",NA,NA,"Custodio Filho, A","54","1979","07","03","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, Picada sete","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Flor vermelha-rosa",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"330","2019-11-21 10:13:27-03","IBt","SP","742","S","Plantae","Orchidaceae","Hadrolaelia","coccinea","Hadrolaelia coccinea","(Lindl.) Chiron & V.P.Castro","Barros, F","2002",NA,NA,"Hoehne, FC","s.n.","1917","10","20","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, via férrea São Paulo-Santos","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Epífita, flor coccinea",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-11-21 10:13:27-03","IBt","SP","163938","S","Plantae","Orchidaceae","Hadrolaelia","coccinea","Hadrolaelia coccinea","(Lindl.) Chiron & V.P.Castro","Barros, F","2002",NA,NA,"Handro, O","1180","1967","07","25","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, via férrea São Paulo-Santos","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Epífita da mata, flores coccineas",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"332","2019-11-21 10:13:27-03","IBt","SP","27115","S","Plantae","Orchidaceae","Hadrolaelia","coccinea","Hadrolaelia coccinea","(Lindl.) Chiron & V.P.Castro","Barros, F","2002",NA,NA,"Edwall, G","CGG1928","1892","11","02","Brasil","São Paulo","Santo André","Estação Campo Grande, mata virgem.","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"SP009548","SP009548",NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"333","2019-11-21 10:13:51-03","IBt","SP","237411","S","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.",NA,NA,NA,NA,"Catharino, ELM","1228","1988","10","07","Brasil","São Paulo",NA,"Caraguatatuba - Salesópolis. Serra do Juqueri-querê",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-11-21 10:13:51-03","IBt","SP","288574","S","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.","Vinhos, F","2002","03","18","Godoy, SAP; et al.","759","1995","08","16","Brasil","São Paulo","São Paulo","Marsilac, Reserva Estadual do Curucutu. Subida para o Mirante","-46.743333","-23.991111","-46.743333","-23.991111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-11-21 10:13:51-03","IBt","SP","33524","S","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.","Menini Neto, L","2008",NA,NA,"s.col.","s.n.","1935","05","15","Brasil","Minas Gerais",NA,"Cultivada no Jardim Botânico de São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-11-21 10:13:51-03","IBt","SP","35804","S","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.","Menini Neto, L","2008","01","18","Mazzini, E","s.n.","1936","07","31","Brasil",NA,NA,"Proc. ignorada, cultivada em Itabapoana, Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-11-21 10:13:51-03","IBt","SP","23733","S","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.","Menini Neto, L","2008","01","18","Gloeden, N","s.n.","1929","07","06","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA
"338","2019-11-21 10:13:51-03","IBt","SP","5380","S","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.","Menini Neto, L","2008",NA,NA,"Zikán, JF","s.n.","1921","03","23","Brasil","Minas Gerais","Passa Quatro",NA,"-44.9667015075684","-22.3903007507324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17293","auto",NA,NA,NA,NA,NA,NA,NA,NA
"339","2019-11-21 10:13:51-03","IBt","SP","25591","S","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.","Hoehne, FC",NA,NA,NA,"Spannagel, C","76","1928","06",NA,"Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-11-21 10:13:51-03","IBt","SP","115572","S","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.",NA,NA,NA,NA,"Mattos, J","12121","1964","11","12","Brasil","Santa Catarina","Urubici","Mundo Novo","-49.5917015075684","-28.0149993896484",NA,NA,"1500","1500",NA,NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-11-21 10:13:51-03","IBt","SP","192280","S","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.","Handro, O","1985","09",NA,"Custodio Filho, A; Cerati, TM","1379","1983","07","08","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-46.0299987792969","-23.5699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19656","auto",NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-11-21 10:13:51-03","IBt","SP","195673","S","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.","Handro, O","1985","09",NA,"Custodio Filho, A","1852","1983","11","14","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-46.0299987792969","-23.5699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19656","auto",NA,NA,NA,NA,NA,NA,NA,NA
"343","2019-11-21 10:13:51-03","IBt","SP","43538","S","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.","Handro, O",NA,NA,NA,"Blanco, NG","s.n.","1940","04","27","Brasil","São Paulo","Boracéia","Estação Experimental de Boracéa","-48.7700004577637","-22.1900005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10241","auto",NA,NA,NA,NA,NA,NA,NA,NA
"344","2019-11-21 10:13:51-03","IBt","SP","117716","S","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.","Bicalho, HD","1972","08","02","Pereira, MA; Nascimento, LC","s.n.",NA,NA,NA,"Brasil","São Paulo","Brotas","Cult. no Jardim Botânico de São Paulo, fl. 25/8/1965","-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA,NA,NA
"345","2019-11-21 10:13:51-03","IBt","SP","54024","S","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.","Vinhos, F","2002","04","11","Pabst, GFJ","310",NA,NA,NA,"Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"346","2019-11-21 10:13:51-03","IBt","SP","276061A","S","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.","Vinhos, F","2002","04","11","Sazima, M; Sazima, I","3","1995","02","02","Brasil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"347","2019-11-21 10:13:51-03","IBt","SP","291293","S","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.","Vinhos, F","2002","03","18","Baitello, JB","582","1994","03","30","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA
"348","2019-11-21 10:13:51-03","IBt","SP","39683","S","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.","Gehrt, A",NA,NA,NA,"Hoehne, FC","s.n.","1938","09","01","Brasil","São Paulo","Mairinque","Evaristo de Souza, Estrada de Ferro Mairinque a Santos","-47.1800003051758","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA,NA
"349","2019-11-21 10:13:51-03","IBt","SP","288573","S","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.","Vinhos, F","2002","03","18","Shirasuna, RT; et al.","28","1994","09","05","Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia, Estrada para a barragem da SABESP no rio Guaratuba","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,NA
