"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","dayIdentified","individualCount","fieldNumber","typeStatus","infraspecificEpithet"
"393","2017-09-11 17:09:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Commerson, P","s.n.",NA,NA,NA,"Uruguay","Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2017-09-11 16:27:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Balansa, B","2386",NA,NA,NA,"Paraguay","Villa Rica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2017-09-11 17:09:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Gibert, JE","s.n.",NA,NA,NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2017-09-11 17:09:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Gillies, J","s.n.",NA,NA,NA,"Argentina",NA,NA,"Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2017-09-11 17:09:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Lorentz, PG","1082",NA,NA,NA,"Argentina",NA,NA,"Concepcion del Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2017-09-11 17:09:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Miers, J","s.n.",NA,NA,NA,"Argentina",NA,NA,"Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2017-09-11 17:09:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Tweedie, J","s.n.",NA,NA,NA,"Argentina",NA,NA,"Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2017-09-11 17:09:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Sello, HL","290",NA,NA,NA,"Brazil",NA,NA,"In Brasilia australi.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2017-09-11 17:09:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Sello, HL","2417",NA,NA,NA,"Brazil",NA,NA,"In Brasilia australi.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2021-02-08 12:39:05-03","UFRGS","ICN","015454","S","Plantae","Calyceraceae","Acicarpha","cf. tribuloides","Acicarpha cf. tribuloides","Juss.","Sobral, M","Dutra, J","1454","1937","01","08","Brasil","RS","Bom Jesus","Capão Ralo","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA,NA
"403","2021-02-08 12:39:05-03","UFRGS","ICN","062721","S","Plantae","Calyceraceae","Acicarpha","cf. tribuloides","Acicarpha cf. tribuloides","Juss.","Sobral, M","Sobral, M","3206","1984","10",NA,"Brasil","RS","Cambará do Sul","Faxinal","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Erva; Campo",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"1984","30776","auto",NA,NA,NA,NA,NA,NA,NA,NA
"404","2021-02-08 12:39:05-03","UFRGS","ICN","064481","S","Plantae","Calyceraceae","Acicarpha","cf. tribuloides","Acicarpha cf. tribuloides","Juss.","Sobral, M","Miotto, S","1014","1984","11","10","Brasil","RS","Muitos Capões","Estação Ecológica Aracuri-Esmeralda","-51.1817016601562","-28.3141994476318",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"1986","41750","auto",NA,NA,"01",NA,NA,NA,NA,NA
"405","2021-02-08 12:39:05-03","UFRGS","ICN","111173","S","Plantae","Calyceraceae","Acicarpha","cf. tribuloides","Acicarpha cf. tribuloides","Juss.",NA,"Larocca, J; Balbueno, R","JL95083","1995","09","16","Brasil","RS","Viamão","Varzinha","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA
"406","2021-02-08 12:39:05-03","UFRGS","ICN","059976","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Tressens, SG; et al.","s.n.","1981","12","07","Argentina","Corrientes","Santo Tomé","Estabelecimiento Las Marías",NA,NA,NA,NA,NA,NA,"Flores blancas; Cultivo de té",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2021-02-08 12:39:05-03","UFRGS","ICN","068249","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Sobral, M","Roth, L","LR4","1987","11","01","Brasil","RS","Itaimbezinho",NA,NA,NA,NA,NA,"950","950","Coletada no mato",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2021-02-08 12:39:05-03","UFRGS","ICN","197085","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Külkamp, J","Külkamp, J; Soares, V; Köhler, M; Rabuske, C","385","2017","10","12","Brasil","RS","Barra do Quaraí","Parque do espinilho","-30.198611","-57.441944","-30.198611","-57.441944",NA,NA,"Erva 20 cm com flores brancas.; Campo aberto e úmido.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2021-02-08 12:39:05-03","UFRGS","ICN","165068","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Schinini, A","Arbo, MM; et al.","9359","2006","10","18","Argentina","Corrientes",NA,"Mburucuyá Parque Nacional Mburucuyá Potrero 1 grande 28°01'24''S 58°06'09''W","-58.1025","-28.023333","-58.1025","-28.023333",NA,NA,"Doação Herbario del Instituto de Botanica del Nordeste(CTES); flores blancas; borde de huella, suelo removido",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2021-02-08 12:39:05-03","UFRGS","ICN","185170","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Subils, R","Subils, R","3785","1985","01","06","Argentina","Córdoba","San Alberto","Villa Dolores. Caminho de Altas Cumbres","-65.101389","-31.691389","-65.101389","-31.691389",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2021-02-08 12:39:05-03","UFRGS","ICN","186202","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Barboza, E","Cervi, AC","s.n.Barboz","2013","11","06","Brasil","SC","Urupema","Cachoeira que Congela.","-49.855278","-27.9275","-49.855278","-27.9275",NA,NA,"Doação MBM 386978; Erva ereta de 15cm. Flores alvas.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"2013",NA,NA,NA,NA,"12","03",NA,NA,NA,NA
"412","2021-02-08 12:39:05-03","UFRGS","ICN","128215","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","João André Jarenkow","Schlindwein, C","s.n.",NA,NA,NA,"Brasil","RS","Arambaré",NA,"-51.4977989196777","-30.9150009155273",NA,NA,"6","6","Flores pequenas, branca-amareladas, inflorescências com receptáculo floral espinhoso. Forma vegetativa rosetada. Herbácea, encontrada sobre areia desnuda, próxima a orla da Laguna dos Patos.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"24311","auto",NA,NA,NA,NA,NA,NA,NA,NA
"413","2021-02-08 12:39:05-03","UFRGS","ICN","131179","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Kinupp, VF","Kinupp, VF; Irgang, BE","2741","2003","09","22","Brasil","RS","Barra do Quaraí",NA,"-57.5546989440918","-30.2071990966797",NA,NA,NA,NA,"Erva em roseta; botões florais e flores brancos; flores com espinhos cremes, daí os nomes populares e porque é muito comum nas dunas e restingas.; Próximo aos 3 Marcos.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"42332","auto",NA,NA,NA,NA,NA,NA,NA,NA
"414","2021-02-08 12:39:05-03","UFRGS","ICN","128021","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Hagelund, K","8765","1974","12","15","Brasil","RS","Caxias do Sul",NA,"-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA
"415","2021-02-08 12:39:05-03","UFRGS","ICN","064886","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Rabuske, C; Alff, CC","Miotto, S","s.n.","1982","11","07","Brasil","RS","Muitos Capões","Estação Ecológica do Aracuri-Esmeralda","-51.1817016601562","-28.3141994476318",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"2017","41750","auto",NA,NA,"07","28",NA,NA,NA,NA
"416","2021-02-08 12:39:05-03","UFRGS","ICN","062773","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Sobral, M","Sobral, M; Folz, Y","3060","1984","10","02","Brasil","RS","Pantano Grande","Rio Pardo","-52.3736000061035","-30.1914005279541",NA,NA,NA,NA,"Erva; flores brancas; Beira de estrada",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"1984","34187","auto",NA,NA,NA,NA,NA,NA,NA,NA
"417","2021-02-08 12:39:05-03","UFRGS","ICN","004298","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Irgang, B","Schultz, AR","4298","1967","07","28","Brasil","RS","Porto Alegre","Praia do Cego","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"418","2021-02-08 12:39:05-03","UFRGS","ICN","043391","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Waechter, J","Waechter, J","1056","1978","12","03","Brasil","RS","Rio Grande","E. E. Taim","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,"Corola com tubo verde-claro e lobos brancos; estigma verde-claro, anteras pardacentas; Campo úmido",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"82892","auto",NA,NA,NA,NA,NA,NA,NA,NA
"419","2021-02-08 12:39:05-03","UFRGS","ICN","004422","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Irgang, B","Schultz, AR","4422","1967","10","06","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Irgang, B. tide Emrich Rambo; Campo",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"420","2021-02-08 12:39:05-03","UFRGS","ICN","016011","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Rambo; Emrich","Rambo","36530","1948","02","12","Brasil","RS","São Francisco de Paula","Cambará","-50.5835990905762","-29.4480991363525",NA,NA,"1000","1000",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"421","2021-02-08 12:39:05-03","UFRGS","ICN","128022","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Hagelund, K","11529","1977","09","06","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"422","2021-02-08 12:39:05-03","UFRGS","ICN","028076","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","LIndeman, J; Irgang, B; et alii","Irgang, B; Girardi, AM","s.n.","1972","07","10","Brasil","RS","Torres","Parque de Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Série 4.25; Baixada S atrás de dunas primárias",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"423","2021-02-08 12:39:05-03","UFRGS","ICN","196155","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Rabuske, C; Alff, CC; Külkamp","Alff, CC; Rabuske, C; Külkamp, J; Santos Jr.; R.","CCA4","2017","09","17","Brasil","RS","Torres","Parque Estadual da Guarita","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Flores brancas; Substrato arenoso",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"2017","20837","auto",NA,NA,"09","17",NA,NA,NA,NA
"424","2021-02-08 12:39:05-03","UFRGS","ICN","196156","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Rabuske, C; Alff, CC; Külkamp","Alff, CC; Rabuske, C; Külkamp, J; Santos Jr.; R.","CCA5","2017","09","17","Brasil","RS","Torres","Parque Estadual da Guarita","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Flores brancas; Substrato arenoso",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"2017","20837","auto",NA,NA,"09","17",NA,NA,NA,NA
"425","2021-02-08 12:39:05-03","UFRGS","ICN","018996","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Irmão Augusto","s.n.","1941","10","08","Brasil","RS","Tramandaí",NA,"-50.1335983276367","-29.9846992492676",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"21077","auto",NA,NA,NA,NA,NA,NA,NA,NA
"426","2021-02-08 12:39:05-03","UFRGS","ICN","018994","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Irmão Augusto","s.n.","1940","12","19","Brasil","RS","Tramandaí",NA,"-50.1335983276367","-29.9846992492676",NA,NA,NA,NA,"Areia movediça",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"21077","auto",NA,NA,NA,NA,NA,NA,NA,NA
"427","2021-02-08 12:39:05-03","UFRGS","ICN","103369","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Falkenberg, DB","Falkenberg, DB","2036","1984","12","14","Brasil","RS","Tramandaí","CECLIMAR","-50.1335983276367","-29.9846992492676",NA,NA,"5","5","4 dupl.; Subarbusto ereto, 40 cm de altura; Restinga, campo arenoso",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"1991","21077","auto",NA,NA,NA,NA,NA,NA,NA,NA
"428","2021-02-08 12:39:05-03","UFRGS","ICN","096886","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Falkenberg, DB","Falkenberg, D; Berry, P","2296","1985","01","31","Brasil","SC","Bom Jardim da Serra",NA,"-49.624698638916","-28.3369007110596",NA,NA,"1350","1350","0,3 m; Solo descoberto, argiloso, úmido",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"1991","32577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"429","2021-02-08 12:39:05-03","UFRGS","ICN","098030","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Falkenberg, DB","Falkenberg, DB","3048","1985","10","29","Brasil","SC","Praia Grande","Estrada Praia Grande a Itaimbezinho","-49.9502983093262","-29.1966991424561",NA,NA,"800","800","Beira de estrada, solo nu",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"1991","21549","auto",NA,NA,NA,NA,NA,NA,NA,NA
"430","2021-02-08 12:39:05-03","UFRGS","ICN","128020","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Hagelund, K","9922","1976","01","30","Brasil","SC","Timbé do Sul",NA,"-49.8471984863281","-28.8302993774414",NA,NA,"1050","1050",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"15081","auto",NA,NA,NA,NA,NA,NA,NA,NA
"431","2021-02-08 12:39:05-03","UFRGS","ICN","106494","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Falkenberg, DB","Falkenberg, DB; Silva Filho, FA","5863","1992","12","04","Brasil","SC","Urubici","Morro da Igreja","-49.5917015075684","-28.0149993896484",NA,NA,"1750","1750","3 dupl.; Subarbusto com folhas rosuladas, 20-30 cm de altura. Pétalas brancas. Frutos espinhentos.; Campo enxuto",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"1992","30102","auto",NA,NA,NA,NA,NA,NA,NA,NA
"432","2021-03-03 22:00:02-03","FLAS","FLAS","144228","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Judith Lotti Stange",NA,NA,NA,NA,"Argentina","Tucumán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2021-03-22 16:23:02-03","FEPAGRO","BLA","14978","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","E. A. A. Santos","Grupo de Trabalho MA/SA/RS",NA,"1974","09","24","Brasil","Rio Grande do Sul","Carazinho",NA,"-52.7863998413086","-28.283899307251",NA,NA,NA,NA,NA,"BLA014978",NA,"Spermatophyta",NA,NA,NA,"1975","35233","auto",NA,NA,"10","17",NA,NA,NA,NA
"434","2021-03-22 16:23:02-03","FEPAGRO","BLA","2795","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","A. Pott","A. Kappel & I. L. Barreto",NA,"1962","12","21","Brasil","Rio Grande do Sul","Santa Vitória do Palmar","Estância Ipiranga","-53.3680992126465","-33.5189018249512",NA,NA,NA,NA,"Habitat: Em campo alto; Muito comum","BLA002795",NA,"Spermatophyta",NA,NA,NA,NA,"130170","auto",NA,NA,NA,NA,NA,NA,NA,NA
"435","2021-03-22 16:23:02-03","FEPAGRO","BLA","12370","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","C. R. Dillenburg","A. Pott","Vac. 447","1969","01","23","Brasil","Rio Grande do Sul","Vacaria",NA,"-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"Habitat: Ocasional em gramado de pátio","BLA012370",NA,"Spermatophyta",NA,NA,NA,NA,"63451","auto",NA,NA,NA,NA,NA,NA,NA,NA
"436","2021-02-18 17:08:23-03","FEPAGRO","BLA","3891","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","A. Pott","I. L. Barreto & A. Kappel",NA,"1964","01","05","Brasil","Rio Grande do Sul","Vacaria","Estrada para Porto Alegre","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,NA,"BLA003891",NA,"Spermatophyta",NA,NA,NA,NA,"63451","auto",NA,NA,NA,NA,NA,NA,NA,NA
"437","2019-10-04 16:07:04-03","MCN-FZBRS","HAS","91330","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","A.Juss.","Lucas, D.","Senna, R.M.","1706","2017","08",NA,"Brasil","Rio Grande do Sul","Cidreira","Fazenda Azaléia","-50.231377","-30.087969","-50,2313770","-30,0879690",NA,NA,"erva no campo arenoso","HAS0091330","HAS0091330","Magnoliophyta",NA,NA,NA,"2017",NA,NA,NA,NA,"08",NA,NA,NA,NA,NA
"438","2019-10-04 16:07:04-03","MCN-FZBRS","HAS","8823","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Cristobal, C.","Martau, L.","s.n.","1978","10",NA,"Brasil","Rio Grande do Sul","Farroupilha","Centro de Lazer e Recreação Santa Rita","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"flores brancas; altura ca 60 cm; beira de estrada","HAS0008823",NA,"Magnoliophyta",NA,NA,NA,"1980","19545","auto",NA,NA,"04",NA,NA,NA,NA,NA
"439","2019-10-04 16:07:04-03","MCN-FZBRS","HAS","3061","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Jacques, S.M.D.","Rosa, Z.M.","s.n.","1975","07",NA,"Brasil","Rio Grande do Sul","Viamão","Lagoa do Casamento","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,"HAS0003061",NA,"Magnoliophyta",NA,NA,NA,"1975","41667","auto",NA,NA,"11","27",NA,NA,NA,NA
"440","2019-10-04 16:07:04-03","MCN-FZBRS","HAS","24300","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Bueno, O.","Mazzitelli, S.A.M.","769","1988","10",NA,"Brasil","Rio Grande do Sul","Viamão","Parque Estadual de Itapuã, Praia de Fora","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Na encosta de dunas, flor branca, fruto verde com espinhos. Numerosa e dispersa. Substrato: arenito.","HAS0024300",NA,"Magnoliophyta",NA,NA,NA,"1991","41667","auto",NA,NA,"01","04",NA,NA,NA,NA
"441","2019-10-04 16:07:04-03","MCN-FZBRS","HAS","23197","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Bueno, O.","Bueno, O.","5131","1987","11",NA,"Brasil","Rio Grande do Sul","Viamão","Parque Estadual de Itapuã, Praia de Fora","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Erva rasteira. Possui flor branca, numeroso.","HAS0023197",NA,"Magnoliophyta",NA,NA,NA,"1988","41667","auto",NA,NA,"08",NA,NA,NA,NA,NA
"442","2019-10-04 16:07:04-03","MCN-FZBRS","HAS","23109","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Neves, M.","Neves, M.","968","1987","09",NA,"Brasil","Rio Grande do Sul","Viamão","Parque Estadual de Itapuã, Praia de Fora","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Exemplar encontrado em dunas, solo arenoso. Erva com flor branca. Numeroso e dispersa.","HAS0023109",NA,"Magnoliophyta",NA,NA,NA,"1987","41667","auto",NA,NA,"11","09",NA,NA,NA,NA
"443","2019-10-04 16:07:04-03","MCN-FZBRS","HAS","23071","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Bueno, O.","Bueno, O.","5047","1987","11",NA,"Brasil","Rio Grande do Sul","Viamão","Parque Estadual de Itapuã, Praia de Fora","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Erva decumbente, com flor branca. Numerosa e dispersa.","HAS0023071",NA,"Magnoliophyta",NA,NA,NA,"1988","41667","auto",NA,NA,"08",NA,NA,NA,NA,NA
"444","2019-10-04 16:07:04-03","MCN-FZBRS","HAS","24289","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Bueno, O.","Mazzitelli, S.A.M.","759","1988","08",NA,"Brasil","Rio Grande do Sul","Viamão","Parque Estaduas de Itapuã, Praia de Fora","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Vale de dunas, erva com roseta basal, flor branca. Numerosa e dispersa. Substrato: arenito.","HAS0024289",NA,"Magnoliophyta",NA,NA,NA,"1991","41667","auto",NA,NA,"01","04",NA,NA,NA,NA
