"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet"
"45","2021-03-15 16:37:00-03","NY","NYBG","486933","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uruguensis","Symplocos uruguensis","Brand","H. O. Sleumer",NA,NA,NA,"F. C. Hoehne","1930","12","05","Brazil","São Paulo","Sao Paulo","Nativa no Jardim Botanico (Parque do Estado)","-46.618358","-23.646109",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=72613' target='other'> <mi>dwc_moreinfo</mi></a>","NY00486933","NY00486933_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","486939","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uruguensis","Symplocos uruguensis","Brand","P. K. H. Dusén",NA,NA,NA,"P. K. H. Dusén","1914","10","29","Brazil","Paraná",NA,"Bariguy",NA,NA,NA,NA,"890","890","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=72612' target='other'> <mi>dwc_moreinfo</mi></a>","NY00486939","NY00486939_01","15771",NA,"South America","sheet",NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","486937","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uruguensis","Symplocos uruguensis","Brand","P. K. H. Dusén",NA,NA,NA,"G. Jönsson","1914","09","27","Brazil","Paraná","Rio Branco do Sul","Itaperussú","-49.3142","-25.1903",NA,NA,"880","880","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=72610' target='other'> <mi>dwc_moreinfo</mi></a>","NY00486937","NY00486937_01","999a",NA,"South America","sheet",NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","486935","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uruguensis","Symplocos uruguensis","Brand","P. K. H. Dusén",NA,NA,NA,"P. K. H. Dusén","1910","11","29","Brazil","Paraná","Ponta Grossa","Desvio Ribas, (Galleriwald)","-50.1617","-25.095",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=72608' target='other'> <mi>dwc_moreinfo</mi></a>","NY00486935","NY00486935_01","10871",NA,"South America","sheet",NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","486934","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uruguensis","Symplocos uruguensis","Brand","P. K. H. Dusén",NA,NA,NA,"P. K. H. Dusén","1908","11","18","Brazil","Paraná","Tamandaré",NA,"-49.290126","-25.310726",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=72607' target='other'> <mi>dwc_moreinfo</mi></a>","NY00486934","NY00486934_01","7066",NA,"South America","sheet",NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","486936","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uruguensis","Symplocos uruguensis","Brand","P. K. H. Dusén",NA,NA,NA,"P. K. H. Dusén","1908","11","17","Brazil","Paraná","Rio Branco do Sul","Itaperussú","-49.3142","-25.1903",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=72609' target='other'> <mi>dwc_moreinfo</mi></a>","NY00486936","NY00486936_01","7175",NA,"South America","sheet",NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","486938","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uruguensis","Symplocos uruguensis","Brand","P. K. H. Dusén",NA,NA,NA,"P. K. H. Dusén","1908","11","18","Brazil","Paraná","Rio Branco do Sul","Itaperussú","-49.3142","-25.1903",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=72611' target='other'> <mi>dwc_moreinfo</mi></a>","NY00486938","NY00486938_01","7151",NA,"South America","sheet",NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-02-08 11:10:22-03","UNESP-IBB","BOTU","9469","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","Benth.","Handro, O.","1944","01","28","Handro, O.","1944","01","28","Brasil","São Paulo","São Paulo",NA,"-46.63","-23.540556","46° 37' 48w","23°32' 26s",NA,NA,"Cultivada.","BOTU009469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-02-08 11:10:22-03","UNESP-IBB","BOTU","9461","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","Benth.","Sleumer, H.","1930","07","05","Hoehne, F.C.","1930","07","05","Brasil","São Paulo","São Paulo",NA,"-46.63","-23.540556","46° 37' 48w","23°32' 26s",NA,NA,"Árvore, flores alvas. Nativa.","BOTU009461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-13 09:21:02-03","UFRJ","RFA","Foto 17152","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","klotzschii","Symplocos klotzschii","Brand",NA,NA,NA,NA,"Sellow",NA,NA,NA,"Brasil",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"RFA-Foto35413",NA,"2996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-13 09:21:02-03","UFRJ","RFA","Foto 17153","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","klotzschii","Symplocos klotzschii","Brand",NA,NA,NA,NA,"Sellow",NA,NA,NA,"Brasil",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"RFA-Foto35414",NA,"2996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-06-29 11:32:45-03","UFRJ","RFA","18048","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","P. Occhioni",NA,NA,NA,"C. Stellfeld; Moure-Braga","1942","11",NA,"Brasil","Paraná","Almirante Tamandaré","Boissininga","-49.310001373291","-25.3246994018555",NA,NA,NA,NA,NA,"RFA49987",NA,"101",NA,NA,NA,NA,NA,NA,"18684","auto",NA,NA,NA,NA,NA,NA
"57","2020-11-13 09:21:02-03","UFRJ","RFA","8419","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","G.G. Hatschbach",NA,NA,NA,"G.G. Hatschbach","1965","10","14","Brasil","Paraná","Campo Mourão",NA,"-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"Arvoreta de flor alva","RFA49997",NA,"12982",NA,NA,NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA
"58","2020-06-29 11:32:45-03","UFRJ","RFA","13301","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","P. Occhioni",NA,NA,NA,"L.T. Dombrowski","1966","10",NA,"Brasil","Paraná","Curitiba","Colônia Orleãs","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arbusto não frequente","RFA50021",NA,"1904",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"59","2020-06-29 11:32:45-03","UFRJ","RFA","13305","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","P. Occhioni",NA,NA,NA,"L.T. Dombrowski","1964","10",NA,"Brasil","Paraná","Curitiba","Pilarzinho","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore","RFA50000",NA,"670",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"60","2020-06-29 11:32:45-03","UFRJ","RFA","13304","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","P. Occhioni",NA,NA,NA,"L.T. Dombrowski","1966","11",NA,"Brasil","Paraná","Curitiba","Santa Felicidade","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore frequente","RFA50003",NA,"2008",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"61","2020-06-29 11:32:45-03","UFRJ","RFA","13300","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","P. Occhioni",NA,NA,NA,"L.T. Dombrowski","1966","11",NA,"Brasil","Paraná","Curitiba","Umbará","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore frequente, flores alvas","RFA50011",NA,"1975",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"62","2020-11-13 09:21:02-03","UFRJ","RFA","9370","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","P. Occhioni",NA,NA,NA,"G.G. Hatschbach","1968","09","21","Brasil","Paraná","Guarapuava","Lagoa Seca","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"Arvoreta 5 m, flor alva","RFA49990",NA,"19782",NA,NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA
"63","2020-06-29 11:32:45-03","UFRJ","RFA","13306","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","P. Occhioni",NA,NA,NA,"L.T. Dombrowski","1969","10","26","Brasil","Paraná","Lapa","Gruta do Monge","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"Árvore, frequente","RFA50007",NA,"2911",NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"64","2020-11-13 09:21:02-03","UFRJ","RFA","10965","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","P. Occhioni",NA,NA,NA,"G.G. Hatschbach","1969","10","25","Brasil","Paraná","Marmeleiro","Estr. Marmeleiro-Campo Erê","-53.0261001586914","-26.1494007110596",NA,NA,NA,NA,"Pequena árvore, flor alva","RFA49995",NA,"22662",NA,NA,NA,NA,NA,NA,"27396","auto",NA,NA,NA,NA,NA,NA
"65","2020-11-13 09:21:02-03","UFRJ","RFA","18753","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","P. Occhioni","1978","06","08","G.G. Hatschbach","1977","12","28","Brasil","Paraná","Morretes","Rio Bromado","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Árvore 8 m, flores alvas odoríferas","RFA49991",NA,"40654",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"66","2020-06-29 11:32:45-03","UFRJ","RFA","8791","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","P. Occhioni",NA,NA,NA,"C. Koczicki","1967","12","26","Brasil","Paraná","Paula Freitas",NA,"-50.9380989074707","-26.2082996368408",NA,NA,NA,NA,"Árvore 4 m","RFA49993",NA,"20",NA,NA,NA,NA,NA,NA,"23054","auto",NA,NA,NA,NA,NA,NA
"67","2020-11-13 09:21:02-03","UFRJ","RFA","13260","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","P. Occhioni",NA,NA,NA,"G.G. Hatschbach","1972","11","17","Brasil","Paraná","Paulo Frontin","Rio Claro","-50.8358001708984","-26.0396995544434",NA,NA,NA,NA,"Arvoreta 5 m, flor alva","RFA50013",NA,"30666",NA,NA,NA,NA,NA,NA,"20486","auto",NA,NA,NA,NA,NA,NA
"68","2020-06-29 11:32:45-03","UFRJ","RFA","13203","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","A. Bidá","1996","05","17","P. Occhioni","1972","11","26","Brasil","Paraná","Ponta Grossa","Estr. Café, Lagoa Dourada","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Árvore 4-6 m, muito ramificada, ramos longos, flexuosos, flores brancas aromáticas","RFA50016",NA,"5344",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"69","2020-06-29 11:32:45-03","UFRJ","RFA","13204","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","A. Bidá","1994","06","30","P. Occhioni","1972","11","26","Brasil","Paraná","Ponta Grossa","Rodovia do Café, Lagoa Dourada","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Arbustos 4-5 m, ramos longos e flexuosos, flores brancas, muito numerosas","RFA50018",NA,"5375",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"70","2020-06-29 11:32:45-03","UFRJ","RFA","21844","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","A. Bidá","1994","11","14","E. Pereira; G. Hatschbach (10717)","1963","11","23","Brasil","Paraná","Ponta Grossa","Vila Velha, Lagoa Dourada","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Árvore 3-5 m altura","RFA50020",NA,"8119",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"71","2020-06-29 11:32:45-03","UFRJ","RFA","21441","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","A. Bidá","1996","05","16","W. Hoehne","1945","01","10","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"RFA50019",NA,"1674",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"72","2020-11-13 09:21:02-03","UFRJ","RFA","29746","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","L. F. G. da Silva & T. Teruaki","2002","03","22","A. Quinet","2001","12","19","Brasil","Rio de Janeiro","Macaé","8º distrito/Sana, Cabeceira do Sana","-42.168056","-22.2575","42º10'5''W","22º15'27''S","500","500","Árvore, 15m de altura, 31cm de DAP, folha discolor verde, tépalas verdes, pétalas e anteras amarelas, abundante na região","RFA29754",NA,"22/135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-13 09:21:02-03","UFRJ","RFA","Foto 17149","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","A. Bidá","1995","03","15","Martius",NA,NA,NA,"Brasil",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"RFA-Foto36345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-13 09:21:02-03","UFRJ","RFA","13251","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","P. Occhioni",NA,NA,NA,"G.G. Hatschbach","1971","11","04","Brasil","Paraná","Colombo","Capivari","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"Arvoreta 5 m, flor alva","RFA49992",NA,"27632",NA,NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA
"75","2020-06-29 11:32:45-03","UFRJ","RFA","13303","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","P. Occhioni",NA,NA,NA,"L.T. Dombrowski","1966","11",NA,"Brasil","Paraná","Curitiba","Umbará","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore frequente, flores alvas","RFA50004",NA,"1974",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"76","2020-06-29 11:32:45-03","UFRJ","RFA","13299","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","P. Occhioni",NA,NA,NA,"Y.S. Kuniyoshi","1972","11","03","Brasil","Paraná","Curitiba","Umbará","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore, flores cor rósea, muito frequente","RFA50008",NA,"3332",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"77","2020-06-29 11:32:45-03","UFRJ","RFA","13202","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","P. Occhioni",NA,NA,NA,"P. Occhioni","1972","11","25","Brasil","Paraná","Rio Negro",NA,"-49.7975006103516","-26.1058006286621",NA,NA,NA,NA,"Arvoreta 5-6 m, flor média branca, ápice das pétalas lilás","RFA50014",NA,"5284",NA,NA,NA,NA,NA,NA,"31514","auto",NA,NA,NA,NA,NA,NA
"78","2020-11-13 09:21:02-03","UFRJ","RFA","13257","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","P. Occhioni",NA,NA,NA,"G.G. Hatschbach","1972","11","21","Brasil","Paraná","Clevelândia","2 km a leste","-52.4707984924316","-26.3957996368408",NA,NA,NA,NA,"Arvoreta 4 m, flor alva","RFA49989",NA,"30805",NA,NA,NA,NA,NA,NA,"30860","auto",NA,NA,NA,NA,NA,NA
"79","2020-06-29 11:32:45-03","UFRJ","RFA","13302","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","P. Occhioni",NA,NA,NA,"L.T. Dombrowski","1966","10",NA,"Brasil","Paraná","Curitiba","Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore não frequente, flores alvas","RFA50005",NA,"1929",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"80","2020-06-29 11:32:45-03","UFRJ","RFA","13307","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","P. Occhioni",NA,NA,NA,"L.T. Dombrowski","1964","10",NA,"Brasil","Paraná","Curitiba","Pilarzinho","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arbusto, frequente","RFA49998",NA,"671",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"81","2020-11-13 09:21:02-03","UFRJ","RFA","13256","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","P. Occhioni",NA,NA,NA,"G.G. Hatschbach","1972","10","31","Brasil","Paraná","Lapa","Johanisdorf","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"Arvoreta 4 m, flor alva","RFA49994",NA,"30583",NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"82","2020-06-29 11:32:45-03","UFRJ","RFA","29517","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","P. Occhioni","1974",NA,NA,"P. Occhioni","1972","11","22","Brasil","Paraná","Rio Negro",NA,"-49.7975006103516","-26.1058006286621",NA,NA,NA,NA,"Arvoreta 4-6 m, flor média branca","RFA49986",NA,"5268",NA,NA,NA,NA,NA,NA,"31514","auto",NA,NA,NA,NA,NA,NA
"83","2020-06-29 11:32:45-03","UFRJ","RFA","13311","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","P. Occhioni",NA,NA,NA,"L.T. Dombrowski; Y.S. Kuniyoshi (1666)","1966","11",NA,"Brasil","Paraná","São José dos Pinhais","Colônia Muricy","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Árvore frequente","RFA50001",NA,"1931",NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"84","2020-11-24 17:11:07-03","UTFPR","DVPR","4980","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Cordeiro, J; Barbosa, E","2013",NA,NA,"Caxambu, MG; Siqueira, EL","2012","11","09","Brasil","Paraná","Guarapuava","Serra da Esperança - antiga estrada para Prudentópolis","-51.15237","-25.22227","-51.15237","-25.22227","1236","1236","arvoreta heliófica ca. 2,5m. Flores com cálice verde e corola rosa; Relevo: ondulado. Vegetação: Floresta Ombrófila Mista Altomontana.","DVPR004980",NA,"4374",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-11-24 17:11:07-03","UTFPR","DVPR","4206","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Brotto, ML","2017","08","15","Ferreira, JA","2000","11","08","Brasil","Paraná","Ortigueira","Sítio do Cubines: beira do mato.","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"Árvore 5 m, flores brancas e botão verde.","DVPR004206",NA,"s.n.",NA,NA,NA,NA,"Magnoliophyta",NA,"46016","auto",NA,NA,NA,NA,NA,NA
"86","2020-11-24 17:11:07-03","UTFPR","DVPR","4979","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Cordeiro, J","2013",NA,NA,"Caxambu, MG; et al.","2012","10","13","Brasil","Paraná","Balsa Nova","Ponte dos Arcos","-49.48242","-25.33046","-49.48242","-25.33046","837","837","Arvore cerca 4m, flores e botões alvos; Relevo: suave-ondulado Vegetação: Floresta Ombrofila Mista Montana","DVPR004979",NA,"3478",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-30 12:50:03-03","EAO","IAN","87383","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","parviflora","Symplocos parviflora","Benth.",NA,NA,NA,NA,"Rambo, B","1932","10","14","Brasil","Rio Grande do Sul",NA,"Vila Manresa perto de Porto Alegre.",NA,NA,NA,NA,NA,NA,"In silvula campestri.","IAN087383",NA,"344",NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-12-04 15:25:54-03","PUCPR","HUCP","17274","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl.) Benth.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","2005","12","08","Brasil","Paraná","Curitiba","Bosque da Fazendinha","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00018452","HUCP00018452","640",NA,NA,NA,NA,"Eudicotiledonea",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"89","2019-12-04 15:25:54-03","PUCPR","HUCP","1532","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl.) Benth.","Kummrow, R","1982","10","23","Ribeiro, CCN",NA,NA,NA,"Brasil","Paraná","Curitiba","Cotolengo","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"008",NA,NA,NA,NA,"Eudicotiledonea",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"90","2019-12-04 15:25:54-03","PUCPR","HUCP","7413","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl.) Benth.",NA,NA,NA,NA,"Silva, JM; Silva, IS","1992","11","08","Brasil","Paraná","Curitiba","Jardim Petrópolis","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00018499","HUCP00018499","1171",NA,NA,NA,NA,"Eudicotiledonea",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"91","2019-12-04 15:25:54-03","PUCPR","HUCP","5908","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl.) Benth.","Jaszczerski, JC",NA,NA,NA,"Guilherme, HC","1989","11","07","Brasil","Paraná","Curitiba","Parque São Lourenço","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00018424","HUCP00018424","009",NA,NA,NA,NA,"Eudicotiledonea",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"92","2019-12-04 15:25:54-03","PUCPR","HUCP","17289","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl.) Benth.","Selusniaki, M",NA,NA,NA,"Selusniaki, M; Moledo, R; Beltrami, L","2005","12","21","Brasil","Paraná","Curitiba","Parque Tinguí","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00018556","HUCP00018556","688",NA,NA,NA,NA,"Eudicotiledonea",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"93","2019-12-04 15:25:54-03","PUCPR","HUCP","16169","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl.) Benth.","Hatschbach, GG",NA,NA,NA,"Hatschbach, GG","1970","11","23","Brasil","Paraná","Curitiba","Rio Atuba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00018430","HUCP00018430","25621",NA,NA,NA,NA,"Eudicotiledonea",NA,"25180","auto",NA,NA,NA,NA,NA,NA
