"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","sex","class","relatedCatalogItem","individualCount","fieldNumber"
"525","2019-02-28 10:36:00-03","MO","MOBOT","89688","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","1990","12","7","Paraguay","Central",NA,"Estero del Ypoá, 15 km SW of Nueva Italia. Coast in front Isla Guazú.","-57.5333333","-25.75",NA,NA,NA,NA,NA,NA,NA,"Zardini 24800","South America",NA,"200.00000000",NA,NA,NA,NA,NA,NA,"4","494"
"526","2019-02-28 10:36:00-03","MO","MOBOT","90001","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|E. Velázquez","1990","1","27","Paraguay","Central",NA,"Estero del Ypoá, 13 km SW of Nueva Italia, SW of Pindoty. Inundated savanna.","-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,NA,"Zardini 18634","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","274"
"527","2019-02-28 10:36:00-03","MO","MOBOT","90492","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","R. Monteiro (HRCB)",NA,NA,NA,"William J. Hahn","1984","3","5","Paraguay","Presidente Hayes",NA,"Villa Hayes. Copernicia savanas with islands of deciduous forest. Soil gray clay.","-57.5","-25.08333",NA,NA,NA,NA,NA,NA,NA,"Hahn 2178","South America",NA,NA,NA,NA,NA,NA,NA,NA,"8","84-12"
"528","2019-02-28 10:36:00-03","MO","MOBOT","90768","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini","1988","7","30","Paraguay","Cordillera",NA,"Cerro Zanja Jhú, 1 km East of road from Route 1 to Atyra, 3 km before Atyra. Secondary vegetation.","-57.15","-25.21666",NA,NA,NA,NA,NA,NA,NA,"Zardini 6324","South America",NA,NA,NA,NA,NA,NA,NA,NA,"2","88-67"
"529","2019-02-28 10:36:00-03","MO","MOBOT","90773","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","R. Monteiro (HRCB)",NA,NA,NA,"William J. Hahn","1984","1","22","Paraguay","Central",NA,"Lambare. Deciduous forest to 20 m tall.","-57.58333","-25.25",NA,NA,NA,NA,NA,NA,NA,"Hahn 1926","South America",NA,NA,NA,NA,NA,NA,NA,NA,"8","84-2"
"530","2019-02-28 10:36:00-03","MO","MOBOT","92251","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1990","2","10","Paraguay","Central",NA,"Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,"Zardini 18964","South America",NA,"200.00000000",NA,NA,NA,NA,NA,NA,"4","287"
"531","2019-02-28 10:36:00-03","MO","MOBOT","92491","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1990","9","1","Paraguay","Central",NA,"Estero del Ypoá, 5 km S of Pindoty along lake.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,"Zardini 23135","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","425"
"532","2019-02-28 10:36:00-03","MO","MOBOT","92719","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","R. Fortunato (BAB)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","1993","5","19","Paraguay","Central",NA,"Estero del Ypoá: Villeta-Puerto Guyratí, 7.5 km S of Villeta.","-57.55","-25.5666667",NA,NA,NA,NA,NA,NA,NA,"Zardini 35735","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","817"
"533","2019-02-28 10:36:00-03","MO","MOBOT","92827","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","R. Fortunato (BAB)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","1993","5","25","Paraguay","Paraguarí",NA,"Arroyo Aguay on road Route 1-Yeré. Gallery forest.","-57.15","-26.36666",NA,NA,NA,NA,NA,NA,NA,"Zardini 35884","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","820"
"534","2019-02-28 10:36:00-03","MO","MOBOT","93024","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","R. Fortunato (BAB)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","1993","6","10","Paraguay","Central",NA,"Acosta Ñu: Creek, affluent of Paraguay River. Gallery forest.","-57.53333","-25.43333",NA,NA,NA,NA,NA,NA,NA,"Zardini 36169","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","827"
"535","2019-02-28 10:36:00-03","MO","MOBOT","96506","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","F. Farruggia (ASU)",NA,NA,NA,"R. Frey|Paolo Bettella|R.C. Quevedo","1990","4","29","Bolivia","Santa Cruz","Chiquitos","Puerto Suarez, southern edge of Laguna Cáceres, 1.7 km N of the plaza central of Puerto Suarez. Temporarily inundated island.","-57.8","-18.9333333",NA,NA,NA,NA,NA,NA,NA,"Frey 471","South America",NA,"80.00000000",NA,NA,NA,NA,NA,NA,"6","3"
"536","2019-02-28 10:36:00-03","MO","MOBOT","969459","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","R. Fortunato (BAB)",NA,NA,NA,"H.J. Kaplan","1993","3","16","Paraguay","Central",NA,"Vicinity of Caaucpé Mi, watershed for Lago Ypacarai, considerable development, with islands of broadleaf evergreen trees, scattered palms (Acrocomia totai Mart.) in open areas.","-57.41666","-25.28333",NA,NA,NA,NA,NA,NA,NA,"Kaplan 582","South America",NA,NA,NA,NA,NA,NA,NA,NA,"5","5"
"537","2019-02-28 10:36:00-03","MO","MOBOT","97371","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","F. Farruggia",NA,NA,NA,"Israel G. Vargas C.|V. Gallo","1991","4","4","Bolivia","Santa Cruz","Cordillera","Ibasiri, (Bañados del Izozog) orilla del Río Parapetí.","-62.5180556","-18.5333333",NA,NA,NA,NA,NA,NA,NA,"Vargas Caballero 965","South America",NA,"390.00000000",NA,NA,NA,NA,NA,NA,"5","103"
"538","2019-02-28 10:36:00-03","MO","MOBOT","91489","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|M. Velázquez","1990","2","10","Paraguay","Central",NA,"Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada. Inundated savanna.","-57.46666","-27.33333",NA,NA,NA,NA,NA,NA,NA,"Zardini 18843","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","282"
"539","2019-02-28 10:36:00-03","MO","MOBOT","90430","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1989","11","18","Paraguay","Cordillera",NA,"Confluence of Río Paraguay and Río Salado.","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,"Zardini 16624","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","199"
"540","2019-02-28 10:36:00-03","MO","MOBOT","90613","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1989","11","18","Paraguay","Cordillera",NA,"Confluence of Río Paraguay and Río Salado.","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,"Zardini 16654","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","199"
"541","2019-02-28 10:36:00-03","MO","MOBOT","80750","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1989","12","23","Paraguay","Cordillera",NA,"Confluence of Río Paraguay and Río Salado.","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,"Zardini 17394","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","237"
"542","2019-02-28 10:36:00-03","MO","MOBOT","90052","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1990","8","4","Paraguay","Cordillera",NA,"Confluence of Río Paraguay and Río Salado, along Río Salado. Inundated savanna.","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,"Zardini 22774","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","413"
"543","2019-02-28 10:36:00-03","MO","MOBOT","86337","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|M. Velázquez","1990","7","21","Paraguay","Cordillera",NA,"Confluence of Río Paraguay and Río Salado. Inundated savanna.","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,"Zardini 22290","South America",NA,NA,NA,NA,NA,NA,NA,NA,"3","394"
"544","2019-02-28 10:36:00-03","MO","MOBOT","87977","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|E. Velázquez","1990","5","19","Paraguay","Cordillera",NA,"Confluence of Río Paraguay and Río Salado. Inundated savanna.","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,"Zardini 20422","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","326"
"545","2019-02-28 10:36:00-03","MO","MOBOT","83701","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1990","3","3","Paraguay","Cordillera",NA,"Confluence of Río Paraguay and Río Salado. Inundated savanna on clay.","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,"Zardini 19869","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","310"
"546","2019-02-28 10:36:00-03","MO","MOBOT","80352","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1990","2","25","Paraguay","Cordillera",NA,"Confluence of Río Paraguay and Río Salado. Inundated savanna on clay.","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,"Zardini 19418","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","299"
"547","2019-02-28 10:36:00-03","MO","MOBOT","80463","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1990","2","25","Paraguay","Cordillera",NA,"Confluence of Río Paraguay and Río Salado. Inundated savanna on clay.","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,"Zardini 19429","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","299"
"548","2019-02-28 10:36:00-03","MO","MOBOT","81225","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|M. Velázquez","1990","2","25","Paraguay","Cordillera",NA,"Río Salado, 7 km NE of Emboscada. Inundated savanna on clay.","-57.5","-25.11666",NA,NA,NA,NA,NA,NA,NA,"Zardini 19526","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","301"
"549","2019-02-28 10:36:00-03","MO","MOBOT","81085","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|M. Velázquez","1990","2","25","Paraguay","Cordillera",NA,"Río Salado, 7 km NE of Emboscada. Inundated savanna on clay.","-57.5","-25.11666",NA,NA,NA,NA,NA,NA,NA,"Zardini 19503","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","301"
"550","2019-02-28 10:36:00-03","MO","MOBOT","81337","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|M. Velázquez","1989","12","23","Paraguay","Cordillera",NA,"Río Salado basin, 7 km NE of Emboscada. Inundated savanna on clay.","-57.5","-25.11666",NA,NA,NA,NA,NA,NA,NA,"Zardini 17472","South America",NA,NA,NA,NA,NA,NA,NA,NA,"3","240"
"551","2019-02-28 10:36:00-03","MO","MOBOT","86851","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|E. Velázquez","1990","7","21","Paraguay","Cordillera",NA,"Río Salado basin on road to Arroyos y Esteros. Inundated savanna.","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,"Zardini 22352","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","396"
"552","2019-02-28 10:36:00-03","MO","MOBOT","90961","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|E. Velázquez","1990","5","26","Paraguay","Cordillera",NA,"Río Salado basin on road to Arroyos y Esteros. Inundated savanna.","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,"Zardini 20846","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","340"
"553","2019-02-28 10:36:00-03","MO","MOBOT","80609","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1990","6","23","Paraguay","Paraguarí",NA,"Arroyo Yuquity, 7 km E of Nueva Italia. Inundated savanna.","-57.41666","-25.6",NA,NA,NA,NA,NA,NA,NA,"Zardini 21510","South America",NA,"200.00000000",NA,NA,NA,NA,NA,NA,"4","369"
"554","2019-02-28 10:36:00-03","MO","MOBOT","91702","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1990","12","8","Paraguay","Paraguarí",NA,"Between Nueva Italia and Yuquyty, on a hill.","-57.4333333","-25.6166667",NA,NA,NA,NA,NA,NA,NA,"Zardini 25082","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","502"
"555","2019-02-28 10:36:00-03","MO","MOBOT","85589","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","A. Schinini (CTES)",NA,NA,NA,"Elsa M. Zardini|Mirtha Ortiz","1987","10","21","Paraguay","Paraguarí",NA,"Compañia Costa Segunda, Cerro Palacios.","-57.18333","-25.58333",NA,NA,NA,NA,NA,NA,NA,"Zardini 3578","South America",NA,NA,NA,NA,NA,NA,NA,NA,"5","87-72"
"556","2019-02-28 10:36:00-03","MO","MOBOT","80046","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|M. Velázquez","1990","6","23","Paraguay","Paraguarí",NA,"Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada. Inundated savanna.","-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,NA,"Zardini 21453","South America",NA,NA,NA,NA,NA,NA,NA,NA,"8","367"
"557","2019-02-28 10:36:00-03","MO","MOBOT","80171","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|M. Velázquez","1990","6","23","Paraguay","Paraguarí",NA,"Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada. Inundated savanna.","-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,NA,"Zardini 21463","South America",NA,NA,NA,NA,NA,NA,NA,NA,"3","367"
"558","2019-02-28 10:36:00-03","MO","MOBOT","83364","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1990","1","7","Paraguay","Paraguarí",NA,"Estero del Ypoá, 19 km W of Carapeguá, north of Pacheco.","-57.4166667","-25.2833333",NA,NA,NA,NA,NA,NA,NA,"Zardini 17745","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","248"
"559","2019-02-28 10:36:00-03","MO","MOBOT","82335","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|E. Velázquez","1990","1","7","Paraguay","Paraguarí",NA,"Estero del Ypoá, 20 km W of Carapeguá, north of Pacheco. Inundated savanna.","-57.41666","-25.78333",NA,NA,NA,NA,NA,NA,NA,"Zardini 17602","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","244"
"560","2019-02-28 10:36:00-03","MO","MOBOT","82098","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","1990","6","23","Paraguay","Paraguarí",NA,"Estero del Ypoá, northern part, 10 km E of Nueva Italia on Arroyo Cañabe. Inundated savanna.","-57.4","-25.61666",NA,NA,NA,NA,NA,NA,NA,"Zardini 21694","South America",NA,NA,NA,NA,NA,NA,NA,NA,"6","373"
"561","2019-02-28 10:36:00-03","MO","MOBOT","81288","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","1990","6","23","Paraguay","Paraguarí",NA,"Estero del Ypoá, northern part, 10 km E of Nueva Italia on Arroyo Cañabe. Inundated savanna.","-57.4","-25.61666",NA,NA,NA,NA,NA,NA,NA,"Zardini 21603","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","371"
"562","2019-02-28 10:36:00-03","MO","MOBOT","81442","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","1990","6","23","Paraguay","Paraguarí",NA,"Estero del Ypoá, northern part, 10 km E of Nueva Italia on Arroyo Cañabe. Inundated savanna.","-57.4","-25.61666",NA,NA,NA,NA,NA,NA,NA,"Zardini 21622","South America",NA,NA,NA,NA,NA,NA,NA,NA,"3","371"
"563","2019-02-28 10:36:00-03","MO","MOBOT","81596","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","1990","6","23","Paraguay","Paraguarí",NA,"Estero del Ypoá, northern part, 10 km E of Nueva Italia on Arroyo Cañabe. Inundated savanna.","-57.4","-25.61666",NA,NA,NA,NA,NA,NA,NA,"Zardini 21636","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","371"
"564","2019-02-28 10:36:00-03","MO","MOBOT","85520","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1990","1","13","Paraguay","Paraguarí",NA,"Northern part of Lake Ypoá basin, 12.6 km SE of Nueva Italia. Southern border of Bañado on Arroyo Cañabe basin. Inundated savanna.","-57.38333","-25.63333",NA,NA,NA,NA,NA,NA,NA,"Zardini 18062","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","256"
"565","2019-02-28 10:36:00-03","MO","MOBOT","91416","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","R. Monteiro (HRCB)",NA,NA,NA,"William J. Hahn","1984","5","15","Paraguay","Paraguarí",NA,"Pirajú.","-57.25","-25.5",NA,NA,NA,NA,NA,NA,NA,"Hahn 2540","South America",NA,NA,NA,NA,NA,NA,NA,NA,"12","84-29"
"566","2019-02-28 10:36:00-03","MO","MOBOT","2254039","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Salgado, C. R.",NA,NA,NA,"C. Salgado","1999","10","19","Argentina","Corrientes","Bella Vista","Desmochado 4ta Sección, al S de Bella Vista, 2,5 km al W de ruta 123","-59.5077","-28.5077",NA,NA,NA,NA,NA,NA,NA,"Salgado 223","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2019-03-29 10:41:26-03","UFSM","HDCF","1685","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Longhi, S. J.; Marchiori, J. N.","1986","03","25","Longhi, S. J.","1984","12","31","Brasil","Rio Grande do Sul","Uruguaiana","Imbaá","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,NA,NA,NA,"498","América",NA,NA,NA,"93142","auto",NA,NA,NA,NA,NA
"568","2019-03-29 10:41:26-03","UFSM","HDCF","1680","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Marchiori, J. N. C.; Longhi, S.","1986","03","25","Longhi, S. J.","1984","02","22","Brasil","Rio Grande do Sul","São Luiz Gonzaga","Secretária da Agricultura/Cooperativa","-54.9608001708984","-28.4083003997803",NA,NA,"Flores amarelas",NA,NA,NA,NA,"495","América",NA,NA,NA,"39496","auto",NA,NA,NA,NA,NA
"569","2019-03-29 10:41:26-03","UFSM","HDCF","2615","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Longhi, S. J.","1987","06","27","Longhi, S. J.","1987","06","27","Brasil","Rio Grande do Sul","Uruguaiana","Imbaá","-57.0882987976074","-29.7546997070312",NA,NA,"Madeira coletada. Exsuda resina vermelha vítrea do câmbio",NA,NA,NA,NA,"792","América",NA,NA,NA,"93142","auto",NA,NA,NA,NA,NA
"570","2019-03-29 10:41:26-03","UFSM","HDCF","2438","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Longhi, S. J.","1986","06","06","Longhi, S. J.","1986","05","05","Brasil","Rio Grande do Sul","Uruguaiana","Imbaá","-57.0882987976074","-29.7546997070312",NA,NA,"Flores amarelas. Arbusto muito comum nos campos. Amostra de futos na carpoteca",NA,NA,NA,NA,"620","América",NA,NA,NA,"93142","auto",NA,NA,NA,NA,NA
"571","2018-09-12 14:48:13-03","UNIOESTE","UNOP","9284","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Silva, D.R. da","2018","02","27","Rocha Filho, J.A.; Piva, J.; Machado, C.; Piva, J.; Machado, C.","2018","01","19","Brasil","Paraná","Capitão Leônidas Marques","Rua Arapongas.","-53.6","-25.489833","-53.6","-25.489833","Arvoreta 3,5 m de altura. Folhas discolores, membranáceas. Frutos tipo legumes, angulosos, verdes quando imaturos e marrons-enegrecidos quando maduros.",NA,NA,NA,NA,"536",NA,NA,"375","375",NA,NA,NA,NA,NA,NA,NA
"572","2020-01-09 11:37:24-03","UNIOESTE","UNOP","10345","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Rauber, C.R.","2019","09","18","Rauber, C.R.; Hentz Junior. E.J; Mano, G.B.; Lima, L.C.P.; Hentz Junior. E.J; Mano, G.B.; Lima, L.C.P.","2019","09","03","Brasil","Paraná","Capanema","Parque Nacional do Iguaçu, Ilha do Sol","-54.075889","-25.555778","-54.075889","-25.555778","Arvoreta, folha verde, fruto enegrescente",NA,NA,NA,NA,"426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2020-08-31 09:16:22-03","INPA","INPA","233282","S","Plantae","Leguminosae-Pap","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Souza, ENF; Proença, CEB","2008","05",NA,"Cezare, CHG","2007","09","25","Brasil","Goiás","Luziania","Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório.","-48.015556","-16.636111","-48.015556","-16.636111",NA,"INPA0233282","INPA0233282 INPA0233282_e","Dicotyledon Rosids","Fabales","11","Southern America",NA,"751","751",NA,NA,NA,NA,NA,NA,NA
"574","2020-08-31 09:16:22-03","INPA","INPA","245483","S","Plantae","Leguminosae-Pap","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Souza, ENF; Proença, CEB","2008","05",NA,"Cezare, CHG","2007","09","25","Brasil","Goiás","Luziania","Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório.","-48.015556","-16.636111","-48.015556","-16.636111",NA,"INPA0245483","INPA0245483 INPA0245483_e INPA0245483_num","Dicotyledon Rosids","Fabales","11","Southern America",NA,"751","751",NA,NA,NA,NA,NA,NA,NA
"575","2020-08-31 09:16:22-03","INPA","INPA","172570","S","Plantae","Leguminosae-Pap","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Lewis, GP","1991",NA,NA,"Hatschbach, GG","1985","03","18","Brasil","Mato Grosso do Sul","Porto Murtinho",NA,"-57.8824996948242","-21.6989002227783",NA,NA,NA,"INPA0172570","INPA0172570 INPA0172570_e","Dicotyledon Rosids","Fabales","49267","Southern America",NA,NA,NA,"185577","auto",NA,NA,NA,NA,NA
