"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","month","day","county","decimalLongitude","decimalLatitude","locality","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","class","verbatimLongitude","verbatimLatitude","monthIdentified","relatedCatalogItem","dayIdentified","fieldNumber","infraspecificEpithet","typeStatus","individualCount"
"45","2021-03-30 12:48:28-03","EAO","IAN","128845","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Pires, JM; Belém, RP","12738","1970","Southern America","Brasil","Pará",NA,"Árvore 5-27-6, com 30 m e 25 cm de diâmetro, estéril.","IAN128845",NA,NA,"08",NA,NA,"-50.25","-5.5","Rio Itacaiunas, afluente do rio Tocantins, serra Buritirama (B-5), região com minério de manganês.",NA,NA,NA,NA,NA,NA,"-50.25","-5.5",NA,NA,NA,NA,NA,NA,NA
"46","2021-03-30 12:48:28-03","EAO","IAN","132462","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","sc","s.n.",NA,"Southern America","Brasil",NA,NA,NA,"IAN132462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-30 12:48:28-03","EAO","IAN","132518","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","sc","s.n.",NA,"Southern America","Brasil",NA,NA,NA,"IAN132518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-30 12:48:28-03","EAO","IAN","128810","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Pires, JM; Belém, RP","12705","1970","Southern America","Brasil","Pará",NA,"Árvore com 8m de altura e 10cm de diâmetro. Estéril.","IAN128810",NA,NA,"08",NA,NA,"-50.25","-5.5","Rio Itacaiunas, afluente do rio Tocantins, Serra Buritirama (B 5), região com minério de manganês. Árvore 7-4-11.",NA,NA,NA,NA,NA,NA,"-50.25","-5.5",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:48:28-03","EAO","IAN","153395","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Rosa, NA","815","1976","Southern America","Brasil","Rondônia",NA,"Árvore de 5m de altura e 30cm de circunferência. Frutos maduros.","IAN153395",NA,NA,"06","23",NA,NA,NA,"Sub-base São Luiz. Projeto RADAM.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-30 12:48:28-03","EAO","IAN","161925","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Daly, DC; Callejas, R","1891","1981","Southern America","Brasil","Pará",NA,"Tree 10m; flowers white. Occasional.","IAN161925",NA,NA,"12","08",NA,"-50.466667","-5.983333","Serra dos Carajás: azul, near camp at Serra Norte (22km NW, then 10-15 kmk SW). Hilly forest on terra firme.",NA,NA,NA,NA,NA,NA,"-50.466667","-5.983333",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:48:28-03","EAO","IAN","167108","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Aragão, IL; Bastos, MNC","10","1995","Southern America","Brasil","Pará",NA,"Árvore de 4m de altura; fruto com septos pequenos externos, quando imaturos verdes.","IAN167108",NA,NA,"07","05","São Geraldo do Araguaia","-48.466667","-6.216667","Serras das Andorinhas, Ladeira do Bastão, mata.",NA,NA,NA,NA,NA,NA,"-48.466667","-6.216667",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:48:28-03","EAO","IAN","167251","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Aragão, IL; Bastos, MNC","183","1995","Southern America","Brasil","Pará",NA,"Árvore de 3m de altura; frutos verdes.","IAN167251",NA,NA,"07","11","São Geraldo do Araguaia","-48.433333","-6.233333","Santa Cruz do Araguaia, Serra do Riacho Fundo, área do castanhal.",NA,NA,NA,NA,NA,NA,"-48.433333","-6.233333",NA,NA,NA,NA,NA,NA,NA
"53","2021-04-08 17:43:40-03","EAO","IAN","XILO4054","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Pires, JM; Belém, RP","13027","1970","Southern America","Brasil","Pará",NA,"Árvore com 10m de altura e 10cm de diâmetro.","IANXILO4054",NA,NA,"09",NA,NA,"-50.216667","-5.516667","Rio Itacaiunas, afluente do rio Tocantins, Serra Buritirama (B 4), região com minério de manganês. Árvore 0-37-1.",NA,NA,NA,NA,NA,NA,"-50.216667","-5.516667",NA,NA,NA,NA,NA,NA,NA
"54","2021-04-08 17:43:40-03","EAO","IAN","XILO4052","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Pires, JM; Belém, RP","12738","1970","Southern America","Brasil","Pará",NA,"Árvore 5-27-6, com 30 m e 25 cm de diâmetro, estéril.","IANXILO4052",NA,NA,"08",NA,NA,"-50.25","-5.5","Rio Itacaiunas, afluente do rio Tocantins, serra Buritirama (B-5), região com minério de manganês.",NA,NA,NA,NA,NA,NA,"-50.25","-5.5",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:48:28-03","EAO","IAN","97681","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Fróes, RL","33257","1957","Southern America","Brasil","Minas Gerais",NA,"Arbusto de 2 m de altura; flores alvas.","IAN097681",NA,"Pirani, JR","08","20",NA,NA,NA,"região adjacente ao Horto Florestal de Paraopebas. Mata de cerrado sujo, terreno baixo; terra preta.",NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:48:28-03","EAO","IAN","99584","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Fróes, RL","33352","1957","Southern America","Brasil","Minas Gerais",NA,"Árvore de 3 m de altura.","IAN099584",NA,"Pirani, JR","08","24",NA,NA,NA,"Região de Paraopebas. Mata suja de cerrado, em terreno baixo e úmido.",NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-04-08 17:43:40-03","EAO","IAN","XILO4051","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Pires, JM; Belém, RP","12705","1970","Southern America","Brasil","Pará",NA,"Árvore com 8m de altura e 10cm de diâmetro. Estéril.","IANXILO4051",NA,NA,"08",NA,NA,"-50.25","-5.5","Rio Itacaiunas, afluente do rio Tocantins, Serra Buritirama (B 5), região com minério de manganês. Árvore 7-4-11.",NA,NA,NA,NA,NA,NA,"-50.25","-5.5",NA,NA,NA,NA,NA,NA,NA
"58","2021-04-08 17:43:40-03","EAO","IAN","XILO4055","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","sc","s.n.",NA,"Southern America","Brasil",NA,NA,NA,"IANXILO4055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-04-08 17:43:40-03","EAO","IAN","XILO4056","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","sc","s.n.",NA,"Southern America","Brasil",NA,NA,NA,"IANXILO4056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:48:28-03","EAO","IAN","52340","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Fróes, RL","26103","1950","Southern America","Brasil","Amazonas",NA,"Arbusto de 50 cm; flores brancas.","IAN052340",NA,NA,"02","28","Tefé","-64.7114028930664","-3.35417008399963","Capoeira.",NA,NA,"340205","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:48:28-03","EAO","IAN","14945","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Oliveira, JE de","s.n.","1938","Southern America","Brasil","Minas Gerais",NA,"Árvore de 5 m de altura. Pouco frequente.","IAN014945",NA,"Barreto, M","09","30","Belo Horizonte","-43.937801361084","-19.9207992553711","Mata. Serra da Mutuca.",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:48:28-03","EAO","IAN","107747","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Magalhães, MG","16988","1959","Southern America","Brasil","Minas Gerais",NA,"Arbusto de 1-3 m; flor alva.","IAN107747",NA,"Pirani, JR","04",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711","Mata. Serra do Curral.",NA,NA,"17082","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:48:28-03","EAO","IAN","13809","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Magalhães, MG","s.n.","1938","Southern America","Brasil","Minas Gerais",NA,"Arbusto de 3 m de altura. Flores alvas. Muito frequente.","IAN013809",NA,"Barreto, M","03","09","Belo Horizonte","-43.937801361084","-19.9207992553711","Mata. Serra do Taguaril.",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:48:28-03","EAO","IAN","106791","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Magalhães, MG","s.n.","1956","Southern America","Brasil","Minas Gerais",NA,"Arbusto de 2-3m de altura. Flor. Fruto.","IAN106791",NA,"Pirani, JR","09","26","Itambacurí","-41.685001373291","-18.031099319458","3Km NE de Frei Inocêncio. Mata secular muito devastada.",NA,NA,"58342","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:48:28-03","EAO","IAN","155114","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Rodrigues, IA; Dantas, M","478","1979","Southern America","Brasil","Pará",NA,"Árvoreta. Botões e flores brancas.","IAN155114",NA,NA,"03","05","Altamira","-52.2064018249512","-3.20333003997803","Campo Experimental CPATU II. Quadra Sub-bosque com cacau.",NA,NA,"748499","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:48:28-03","EAO","IAN","179323","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Barbosa, MG; Carmo, NAS do; Monteiro, CR; Silva, FCMA da","12","2004","Southern America","Brasil","Pará",NA,"Arvoreta 4,5m alt. x 6,7cm DAP; copa irregular; fuste cilíndrico; casca com lenticelas; ritidoma verde-acinzentado, com briófitas, liso, estriado, cinuoso; casca morta verde, 0,5mm espess.; casca viva amarelo, 1,5 mm espess., compacta;","IAN179323",NA,"Cordeiro, MR","08","28","Novo Repartimento","-49.7963981628418","-4.33056020736694","Fazenda Arataú. Vegetação primária. Solo arenoso.",NA,NA,"155142","auto","2004",NA,NA,NA,"09",NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:48:28-03","EAO","IAN","169912","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Cordeiro, MR; Baider, C","3091","1999","Southern America","Brasil","Pará",NA,"A 305. Árvore de 10m, 11,6 DAP; flor branca.","IAN169912",NA,NA,"02",NA,"Ourilândia do Norte","-51.0839004516602","-6.75472021102905","Projeto Pinkaiti. Aldeia Aúkre.",NA,NA,"209767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:48:28-03","EAO","IAN","172362","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Grogan, J","539","1997","Southern America","Brasil","Pará",NA,"Habit: Treelet < 10m Leaves: alt 3-fol, mid.","IAN172362",NA,NA,NA,NA,"Pau D'arco","-50.0443992614746","-7.83305978775024","Marajoara",NA,NA,"50942","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:48:28-03","EAO","IAN","172228","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Grogan, J","403","1997","Southern America","Brasil","Pará",NA,"Habit: Treelet < 10m Leaves: alt 3-fol, mid.","IAN172228",NA,NA,NA,NA,"Pau D'arco","-50.0443992614746","-7.83305978775024","Marajoara",NA,NA,"50942","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-04-08 17:43:40-03","EAO","IAN","23173","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rutaceae","Galipea","simplicifolia","Galipea simplicifolia","(Nees & Mart.) Engl.","Martius, CFP von","s.n.",NA,"Southern America","Brasil",NA,NA,NA,"IAN023173","IAN023173_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-04-08 17:43:40-03","EAO","IAN","26614","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rutaceae","Ticorea","febrifuga","Ticorea febrifuga","A.St.-Hil.","Saint-Hilaire","s.n.",NA,"Southern America","Brasil",NA,NA,NA,"IAN026614","IAN026614_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-02-08 21:33:02-03","UFBA","ALCB","126726","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Hoehne, W","s/n","1950","Southern America","Brasil","São Paulo",NA,"Flores alvas.","ALCB040141",NA,NA,"03","13","Campinas","-47.060001373291","-22.8999996185303","Mata do Bosque dos Jequitibás.",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-10-09 11:24:10-03","UFBA","ALCB","042500","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Galipea","simplicifolia","Galipea simplicifolia","(Nees & Mart.) Engl.","Lima, SS dos; Guedes, ML; Oliveira, H","07","1999","Southern America","Brasil","Bahia",NA,"7 m. Folhas discolores, coriáceas. Fruto imaturo verde.; Mata em estádio secundário de regeneração. Substrato argilo-arenoso.",NA,NA,"Guedes, ML; Lima, SS dos","07","28","Santa Cruz Cabrália","-39.016667","-16.266667","Extremo Sul, Mata cara-branca, projeto CEDRO",NA,NA,NA,NA,"1999",NA,"-39.016667","-16.266667","08",NA,NA,NA,NA,NA,NA
"74","2019-10-09 11:24:10-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Galipea","simplicifolia","Galipea simplicifolia","(Nees & Mart.) Engl.","Jardim, JG; Carvalho, AM de; Amorim, AMA; Sant'Ana, SC de; Moura Delphim, CF","415","1994","Southern America","Brasil","Bahia",NA,"Arbusto com ca. 3m de altura. Folhas verdes brilhantes na face superior e face inferior mais clara. Flores brancas e cálice esverdeado. Assemelha-se a coleta nº 403.; Mata secundária, perturbada.",NA,NA,"Pirani, JR","04","07","Porto Seguro","-39.325278","-16.4625","Extremo Sul, Reserva da Brasil Holanda de Indústrias S/A. Entrada no Km 22 da Rod. Eunápolis /Porto Seguro. Ca. 9,5 Km na entrada",NA,NA,NA,NA,"1994",NA,"-39.325278","-16.4625",NA,NA,NA,NA,NA,NA,NA
"75","2019-10-09 11:24:15-03","UFBA","ALCB","11561","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Ticorea","febrifuga","Ticorea febrifuga","A. St.-Hil.","s.col.","s/n",NA,"Southern America","Brasil",NA,NA,NA,"ALCB015675","ALCB015675",NA,NA,NA,NA,NA,NA,"Comum no su, leste e centro do Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-02-08 10:31:24-03","NBC","NL-BOTANY","L.2116508","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Herb Persoon",NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2116508 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2116508","NL-L2116508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-02-08 10:31:24-03","NBC","NL-BOTANY","L.2116509","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Unknown",NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2116509 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2116509","NL-L2116509",NA,NA,NA,NA,NA,NA,"Brasilia.",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-02-08 10:31:24-03","NBC","NL-BOTANY","L.2116510","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Riedel L",NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2116510 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2116510","NL-L2116510",NA,NA,NA,NA,NA,NA,"Brasilia.",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-02-08 10:31:24-03","NBC","NL-BOTANY","U.1582880","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Mexia YEJ",NA,"1930","Southern America","Brazil","Minas Gerais",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1582880 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1582880","NL-U1582880","Pirani JR","08","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,"U 0081487",NA,NA,NA,NA,NA
"80","2020-02-08 10:31:24-03","NBC","NL-BOTANY","U.1582881","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Regnell AF",NA,"1847","Southern America","Brazil","Minas Gerais",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1582881 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1582881","NL-U1582881","Pirani JR","05","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,"U 0081489",NA,NA,NA,NA,NA
"81","2020-02-08 10:31:24-03","NBC","NL-BOTANY","U.1582882","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Frazao A",NA,"1916","Southern America","Brazil","Rio de Janeiro",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1582882 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1582882","NL-U1582882","Pirani JR","06","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,"U 0081486",NA,NA,NA,NA,NA
"82","2020-02-08 10:31:24-03","NBC","NL-BOTANY","U.1582883","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Patschke W",NA,"1920","Southern America","Brazil","Rio de Janeiro",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1582883 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1582883","NL-U1582883","Kallunki JA","11","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,"U 0081483",NA,NA,NA,NA,NA
"83","2020-02-08 10:31:24-03","NBC","NL-BOTANY","U.1582884","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Chiea SAC",NA,"1980","Southern America","Brazil","São Paulo",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1582884 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1582884","NL-U1582884","Ussui SY","02","11",NA,NA,NA,"Brasil, São Paulo, Mogi Guaçu, Estação Experimental de Mogi Guaçu, Fazneda Campininha.",NA,NA,NA,NA,"1983","Magnoliopsidae",NA,NA,"03","U 0246239","15",NA,NA,NA,NA
"84","2020-02-08 10:31:24-03","NBC","NL-BOTANY","U.1582885","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Hoehne W",NA,"1950","Southern America","Brazil","São Paulo",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1582885 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1582885","NL-U1582885",NA,"03","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,"U 0102679",NA,NA,NA,NA,NA
"85","2020-02-08 10:31:24-03","NBC","NL-BOTANY","U.1582886","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Irwin HS; Harley RM; Onishi E",NA,"1971","Southern America","Brazil","Minas Gerais",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1582886 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1582886","NL-U1582886","Kaastra RC","01","17",NA,NA,NA,NA,NA,NA,NA,NA,"1976","Magnoliopsidae",NA,NA,"09","U 0081485","01",NA,NA,NA,NA
"86","2020-02-08 10:31:24-03","NBC","NL-BOTANY","U.1582888","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Irwin HS; Harley RM; Smith GL",NA,"1971","Southern America","Brazil","Goiás",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1582888 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1582888","NL-U1582888","Kaastra RC","03","14",NA,NA,NA,NA,NA,NA,NA,NA,"1976","Magnoliopsidae",NA,NA,"09","U 0081482","01",NA,NA,NA,NA
"87","2020-02-08 10:31:24-03","NBC","NL-BOTANY","U.1582889","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Irwin HS; Anderson WR; et al.",NA,"1972","Southern America","Brazil","Goiás",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1582889 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1582889","NL-U1582889","Kaastra RC","01","16",NA,NA,NA,NA,NA,NA,NA,NA,"1976","Magnoliopsidae",NA,NA,"09","U 0081481","01",NA,NA,NA,NA
