"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"46","2021-04-08 17:45:20-03","EAO","IAN","67045","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Löfgren, A","463","1929","09","10","Southern America","Brasil",NA,NA,NA,"IAN067045","Monocotiledônea",NA,"(Trin.) Döll","Boechat, SC","São Paulo",NA,"-45.8800010681152","-23.1700000762939",NA,NA,NA,"São José dos Campos",NA,"39297","auto","2001","10",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-30 12:53:29-03","EAO","IAN","66962","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","damazianus","Ichnanthus damazianus","Chase, A","9402","1925","04","08","Southern America","Brasil",NA,NA,NA,"IAN066962","Monocotiledônea",NA,"Hack.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,"Itacolomí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-06-26 00:41:32-03","UFBA","ALCB","43060","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Melo, E; Ferreira, MC; Pereira, A; Costa, J","PCD1787","1995","04","25","Southern America","Brasil",NA,NA,"ereta, individual. Folhas simples. Inflorescência em espiguilhas de cor verde. Ocasional.; Vegetação herbácio-arbustiva, com muitas gramíneas e ciperáceas, arbustos esparsos. Afloramentos rochosos de arenito com solos litólicos e hidr","ALCB018881","Monocotyledon",NA,"(Trin.) Döll","Oliveira, RP de","Bahia","Chapada Diamantina, Chapadinha, encosta da Serra do Brejão","-41.45","-12.45","890","890","ALCB018881 ALCB018881_1","Lençóis",NA,NA,NA,"2009","02",NA,"-41.45","-12.45",NA,NA,NA,NA,NA
"49","2020-08-11 00:16:50-03","UFBA","ALCB","50213","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Woodgyer, EM; Giulietti, AM; Stannard, B; Conceição, AA; Atkins, S","PCD2464","1996","03","16","Southern America","Brasil",NA,NA,"0,60 m. Frutos maduros castanhos. Ocasional.; Carrasco mostrando uma mistura de caatinga e cerrado degradado. Solo areno-pedregoso.","ALCB018879","Monocotyledon",NA,"(Trin.) Döll","Oliveira, RP de","Bahia","Piemonte da Diamantina, Fazenda Sta. Maria","-41.133333","-11.75","991","991","ALCB018879","Morro do Chapéu",NA,NA,NA,"1998","10",NA,"-41.133333","-11.75",NA,NA,NA,NA,NA
"50","2020-06-26 00:41:32-03","UFBA","ALCB","93085","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Gomes, FS; Guedes, ML; Guaré, F; Silveira, ER; et al.","415","2009","12","18","Southern America","Brasil",NA,NA,"de ca 1 m de altura. Folhas lineares. Inflorescência panícula de espiguetas verdes.","ALCB018878","Monocotyledon",NA,"(Trin.) Döll","Silva, C","Bahia","Chapada Diamantina, 4,5km da estrada de Piatã para Catolês","-41.887778","-13.284722",NA,NA,"ALCB018878","Catolés",NA,NA,NA,"2011","05","06","-41.887778","-13.284722",NA,NA,NA,NA,NA
"51","2020-06-26 00:41:32-03","UFBA","ALCB","53589","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Guedes, ML; Santana, DL; Loureiro, DM; Alves, L. de J.","8853","2001","04","13","Southern America","Brasil",NA,NA,"Folhas membranáceas, variegadas, rijas lanceoladas.; Mata ciliar.","ALCB018880","Monocotyledon",NA,"(Trin.) Döll","Guedes, ML","Bahia","Paraguaçu, Fazenda Baixão, rio Una","-40.9724998474121","-12.9863996505737",NA,NA,"ALCB018880","Itaête",NA,"36442","auto","2001","08",NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-06-26 00:41:32-03","UFBA","ALCB","118967","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Silva, C; Oliveira, RP de; Monteiro, SHN; Seixas, FC","255","2011","04","18","Southern America","Brasil",NA,NA,"trepadeira apoiante, bambusóide, ca. 2,5 m. Espiguetas estramíneas.; Vegetação arbórea.","ALCB018877","Monocotyledon",NA,"(Trin.) Döll",NA,"Bahia","Piemonte da Diamantina, Na margem da estrada de terra para a antena.","-41.1561012268066","-11.5500001907349",NA,NA,"ALCB018877","Morro do Chapéu",NA,"98143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-06-26 00:41:32-03","UFBA","ALCB","53589","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Guedes, ML; Santana, DL; Loureiro, DM; Alves, L. de J.","8853","2001","04","13","Southern America","Brasil",NA,NA,"Folhas membranáceas, variegadas, rijas lanceoladas.; Mata ciliar.",NA,"Monocotyledon",NA,"(Trin.) Döll","Guedes, ML","Bahia","Paraguaçu, Fazenda Baixão, rio Una","-40.9724998474121","-12.9863996505737",NA,NA,NA,"Itaête",NA,"36442","auto","2001","08",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-02-08 10:17:49-03","NBC","NL-BOTANY","L.3879351","PreservedSpecimen","Plantae","Gramineae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Chaves E; Mendes VC; Castro CL de",NA,"2005","01","27","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3879351 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3879351",NA,"Poales","(Trin.) Döll",NA,NA,"Goiás. Alto Paraiso de Goias. Mata de galeria e fitofisionomias asociadas.","-47.593056","-14.163333",NA,NA,"NL-L3879351",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,"-47.593056","-14.163333",NA,NA,NA,NA,NA
"55","2020-02-08 10:17:49-03","NBC","NL-BOTANY","L.3879352","PreservedSpecimen","Plantae","Gramineae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Chaves E; Mendes VC; Castro CL de",NA,"2005","01","27","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3879352 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3879352",NA,"Poales","(Trin.) Döll",NA,NA,"Goiás. Alto Paraiso de Goias. Mata de galeria e fitofisionomias asociadas.","-47.593056","-14.163333",NA,NA,"NL-L3879352",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,"-47.593056","-14.163333",NA,NA,NA,NA,NA
"56","2020-02-08 10:17:49-03","NBC","NL-BOTANY","L.3882302","PreservedSpecimen","Plantae","Gramineae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Chaves E; Soares-Silva LH",NA,"2004","12","05","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3882302 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3882302",NA,"Poales","(Trin.) Döll",NA,NA,"Goiás, Mata de galeria e fitofisionomias associadas.","-47.593056","-14.163333",NA,NA,"NL-L3882302",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,"-47.593056","-14.163333",NA,NA,NA,NA,NA
"57","2020-02-08 10:17:49-03","NBC","NL-BOTANY","U.1500374","PreservedSpecimen","Plantae","Gramineae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Glaziou AFM",NA,"1888","10","21","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1500374 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1500374",NA,"Poales","(Trin.) Döll",NA,"Minas Gerais",NA,NA,NA,NA,NA,"NL-U1500374",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,"U 0088709",NA,NA,NA,NA
"58","2020-02-08 10:17:49-03","NBC","NL-BOTANY","U.1500375","PreservedSpecimen","Plantae","Gramineae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Glaziou AFM",NA,"1884","10","05","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1500375 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1500375",NA,"Poales","(Trin.) Döll",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,"NL-U1500375",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,"U 0088724",NA,NA,NA,NA
"59","2020-02-08 10:17:49-03","NBC","NL-BOTANY","U.1500376","PreservedSpecimen","Plantae","Gramineae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Harley RM; et al.",NA,"1972","01","18","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1500376 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1500376",NA,"Poales","(Trin.) Döll",NA,NA,"Estado De Bahia, Serra do Rio De Contas, On road to Abaira ca. 8 km to N of the Town of Rio de Contas.","-41.783333","-13.55",NA,NA,"NL-U1500376",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,"-41.783333","-13.55",NA,NA,NA,NA,NA
"60","2020-02-08 10:17:49-03","NBC","NL-BOTANY","U.1500377","PreservedSpecimen","Plantae","Gramineae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Pires JM; Black GA",NA,"1951","01","17","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1500377 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1500377",NA,"Poales","(Trin.) Döll",NA,NA,"Estado de Minas Gerais, Ouro Preto.",NA,NA,NA,NA,"NL-U1500377",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-02-08 10:17:49-03","NBC","NL-BOTANY","WAG.1472658","PreservedSpecimen","Plantae","Gramineae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Harley RM; et al.",NA,"1972","01","18","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1472658 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1472658",NA,"Poales","(Trin.) Döll",NA,NA,"Estado De Bahia, Serra do Rio De Contas, On road to Abaira ca. 8 km to N of the Town of Rio de Contas.","-41.783333","-13.55",NA,NA,"NL-WAG1472658",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,"-41.783333","-13.55",NA,NA,NA,NA,NA
"62","2020-11-04 12:18:43-03","ESALQ","ESA","71140","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Krieger, L. ; Rezende, W.",NA,"1988","02","04",NA,"Brasil",NA,NA,NA,"ESA071140","Magnoliophyta",NA,"(Trin.) Doell","Sendulsky, T.","Minas Gerais",NA,"-43.3502998352051","-21.7642002105713",NA,NA,"ESA071140","Juiz de Fora",NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 12:18:43-03","ESALQ","ESA","80488","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Harley, R.M. et al.","53559.0","1999","03","21",NA,"Brasil",NA,NA,NA,"ESA080488","Magnoliophyta",NA,"(Trin.) Doell",NA,"Bahia",NA,NA,NA,NA,NA,"ESA080488","Cascavel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 12:18:43-03","ESALQ","ESA","80491","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Giulietti, A.M. et al.","1428.0","1998","08","15",NA,"Brasil",NA,NA,NA,"ESA080491","Magnoliophyta",NA,NA,NA,"Bahia",NA,"-41.6636009216309","-13.2496995925903",NA,NA,"ESA080491","Abaíra",NA,"26531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 12:18:43-03","ESALQ","ESA","71136","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Krieger, L. ; Rezende, W.",NA,"1988","02","04",NA,"Brasil",NA,NA,NA,"ESA071136","Magnoliophyta",NA,"(Trin.) Doell","Sendulsky, T.","Minas Gerais",NA,"-43.3502998352051","-21.7642002105713",NA,NA,"ESA071136","Juiz de Fora",NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-19 10:24:51-03","CPAP","CPAP","19585","PreserverdSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","M.Sobral-Leite","866","2008","09","14",NA,"Brasil",NA,NA,"Gramínea bambusóide do ecótono matriz-afloramento. FLOR: estruturas rerprodutivas verdes e acinzentadas, sem odor. FRUTO: . INTERESSE: . FREQUÊNCIA: Poucos indivíduos.. AMBIENTE: Afloramento rochoso.. SUBSTRATO: . RELEVO: .",NA,NA,NA,"(Trin.) Doll","P. Gomes","PE","Litoral, entre os Engenhos Megahype e Cayango, Pedra do Cayango","-35.0349998474121","-8.28666973114014","112","112",NA,"Cabo de Santo Agostinho",NA,"25282","auto","2009","03","22","34°59'77,6W","08°12,7'38S",NA,NA,NA,NA,NA
"67","2019-02-15 11:47:55-02","IPA","IPA","46031","S","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Andrade-Lima","8409","1978","05","25","Southern America","Brasil",NA,NA,NA,"IPA0046031","Plantae",NA,"(Trin.) Döll","Oliveira, R.P.","Paraíba",NA,"-35.6916999816895","-6.96332979202271",NA,NA,NA,"Areia",NA,"15425","auto","2003","10",NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-02-15 11:47:55-02","IPA","IPA","18693","S","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Tenório, E.C.","587","1969","02","05","Southern America","Brasil",NA,NA,NA,"IPA0018693","Plantae",NA,"(Trin.) Döll","Filgueiras, T.S.","Paraíba","Campus da Escola de Agronomia do Nordeste.","-35.6916999816895","-6.96332979202271",NA,NA,NA,"Areia",NA,"15425","auto","2006","11","28",NA,NA,NA,NA,NA,NA,NA
"69","2019-07-26 11:41:00-03","IPA","IPA","2983","S","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Portella, A.","2983","1931","03","09","Southern America","Brasil",NA,NA,NA,"IPA0002983","Plantae",NA,"(Trin.) Döll","Chase","Pernambuco","Mata.","-35.7285995483398","-8.47027969360352",NA,NA,NA,"Bonito",NA,"20932","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-02-15 11:47:54-02","IPA","IPA","14701","S","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Tenório, E.C.","248","1967","02","10","Southern America","Brasil",NA,NA,"Abundante por toda mata, folhas lanceoladas de base cordada.","IPA0014701","Plantae",NA,"(Trin.) Döll","Costa; Silva, M.B.","Pernambuco",NA,"-35.7285995483398","-8.47027969360352",NA,NA,NA,"Bonito",NA,"20932","auto","2005","05","20",NA,NA,NA,NA,NA,NA,NA
"71","2019-02-15 11:47:54-02","IPA","IPA","12997","S","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Sarmento, A.","383","1961","03","05","Southern America","Brasil",NA,NA,"2-2,5 m alto.","IPA0012997","Plantae",NA,"(Trin.) Döll",NA,"Ceará","54 km do Crato. Á margem da estrada entre Araripina e Crato. Solo arenoso escuro. Na orla de uma mata baixa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-02-15 11:47:55-02","IPA","IPA","24949","S","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Harley, R.M.","15216","1972","01","18","Southern America","Brasil",NA,NA,"Robust perennial grass trailing up through undergrowth for 5m.","IPA0024949","Plantae",NA,"(Trin.) Döll",NA,"Bahia","Serra do Rio de Contas, On road to Abaíra ca. 8km to N. of the Town of Rio de Contas. Cut over woodland.","-41.783333","-13.55","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,"-41.783333","-13.55",NA,NA,NA,NA,NA
"73","2019-02-15 11:47:55-02","IPA","IPA","83697","S","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Leite, M.S.; Wanderley, A.M.; Wanderley, A.M.","866","2008","09","14","Southern America","Brasil",NA,NA,"Gramínea bambusóide do ecótono matriz-afloramento. Poucos indivíduos. Final de floração. Estruturas verdes e acinzentadas, sem odor.; Afloramento rochoso.","IPA0083697","Plantae",NA,"(Trin.) Döll","Gomes, P.","Pernambuco","Pedra do Cayango, Litoral, entre os Engenhos Magahype e Cayango.","-34.985","-8.202222","112","112",NA,"Cabo de Santo Agostinho",NA,NA,NA,"2009","03","22","-34.985","-8.202222",NA,NA,NA,NA,NA
"74","2019-02-15 11:47:55-02","IPA","IPA","21184","S","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Andrade-Lima","705900","1970","05","22","Southern America","Brasil",NA,NA,NA,"IPA0021184","Plantae",NA,"(Trin.) Döll","Filgueiras, T.S.","Ceará","Margem da ladeira da Serra do Araripe, acima das Guaribas. Meia sombra da borda da capoeira.","-39.4094009399414","-7.23416996002197",NA,NA,NA,"Crato",NA,"30071","auto","2006","11","28",NA,NA,NA,NA,NA,NA,NA
"75","2019-02-15 11:47:54-02","IPA","IPA","11445","S","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Andrade-Lima","58-2887","1958","01","28","Southern America","Brasil",NA,NA,NA,"IPA0011445","Plantae",NA,"(Trin.) Döll","Sarmento, A.","Pernambuco",NA,"-35.002498626709","-7.56056022644043",NA,NA,NA,"Goiana",NA,"22853","auto","1962","01",NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-20 21:18:59-03","UFV","VIC","38367","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Longhi-Wagner, H.; et al.","s.n.","2007","12","04",NA,"Brasil",NA,NA,"Trepador ca. 3m.","VIC038367",NA,NA,"(Trin.) Döll",NA,"Minas Gerais","Serra de Ouro Branco, Beira de mata ciliar.","-43.6918983459473","-20.5207996368408",NA,NA,"VIC038367","Ouro Branco",NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-20 21:18:59-03","UFV","VIC","2925","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Chase, A.","10291","1929","12","23",NA,"Brasil",NA,NA,"Ereta a pendente sobre o riacho. Comum em bordas de mata.","VIC002925",NA,NA,"(Trin.) Döll","Boechat, S.C. de","Minas Gerais","Serra de Ouro Branco - Metalurgica, Ao longo do riacho.","-43.6918983459473","-20.5207996368408",NA,NA,"VIC002925","Ouro Branco",NA,"13809","auto","2001","10",NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-20 21:18:59-03","UFV","VIC","38699","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Longhi-Wagner, H.; et al.","10496","2007","12","05",NA,"Brasil",NA,NA,NA,"VIC038699",NA,NA,"(Trin.) Döll",NA,"Minas Gerais","Serra de Ouro Branco, Beira do afloramento.","-43.6918983459473","-20.5207996368408",NA,NA,"VIC038699","Ouro Branco",NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-11-21 14:42:40-03","UFJF","CESJ","38498","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","R.P.Oliveira; D.S.Carneiro","145","1998","11","28","América do Sul","Brasil",NA,NA,"Mata ciliar. Erva decumbente ca. 1 m. Espgueta verde Frequente.","CESJ038498","Angiosperma",NA,"(Trin.) Döll",NA,"Bahia","Margem do Rio Lençóis","-41.3899993896484","-12.563099861145",NA,NA,NA,"Lençóis",NA,"47385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-11-21 14:42:40-03","UFJF","CESJ","38995","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","A.A. Ribeiro-Filho","221","2001","02","26","América do Sul","Brasil",NA,NA,"Projeto Sempre Viva. Mata. Erva ca. 2 m de altura. Caules decumbentes. Folhas membranáceas.","CESJ038995","Angiosperma",NA,"(Trin.) Döll",NA,"Bahia",NA,"-41.3708000183105","-13.0052995681763",NA,NA,NA,"Mucugê",NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-11-21 14:42:40-03","UFJF","CESJ","23752","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","L. Krieger","CESJ23752","1988","02","15","América do Sul","Brasil",NA,NA,"Em capoeira, colmo longos (alguns metros). Poucos colmos em floração.","CESJ023752","Angiosperma",NA,"(Trin.) Döll","T. Sendulsky","Espirito Santo","Praia do Morro","-40.5110015869141","-20.6580009460449",NA,NA,NA,"Guarapari",NA,"28401","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-11-21 14:42:40-03","UFJF","CESJ","23872","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","L. Krieger","CESJ23872","1989","07","29","América do Sul","Brasil",NA,NA,"Na beira da estrada, mata rala. Colmos finos e bifurcados. Forma macega densa. Face dorsal das folhas esbranquiçadas.","CESJ023872","Angiosperma",NA,"(Trin.) Döll","C. Silva","Minas Gerais","Conceição do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,"LIma Duarte",NA,"30417","auto","2013","09",NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-11-21 14:42:40-03","UFJF","CESJ","21834","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","L. Krieger; W.Rezende","CESJ21834","1988","02","04","América do Sul","Brasil",NA,NA,"À beira de capoeira. Os colmos chegam a 4-5 m de altura, escorando-se em arbustos e árvores.","CESJ021834","Angiosperma",NA,"(Trin.) Döll","T. Sendulsky","Minas Gerais","Campus da UFJF","-43.3502998352051","-21.7642002105713",NA,NA,NA,"Juiz de Fora",NA,"36144","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-11-21 14:42:40-03","UFJF","CESJ","21835","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","L. Krieger; W.Rezende","CESJ21835","1988","02","04","América do Sul","Brasil",NA,NA,"Capim robusto em terreno descoberto, terra boa que foi mata recentemente. Esta chega a 1 ou 2 m.","CESJ021835","Angiosperma",NA,"(Trin.) Döll","T. Sendulsky","Minas Gerais","Campus da UFJF","-43.3502998352051","-21.7642002105713",NA,NA,NA,"Juiz de Fora",NA,"36144","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-06-30 18:32:44-03","UFJF","CESJ","42134","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","F.M. Ferreira; L. Menini Neto","610","2003","12","20","América do Sul","Brasil",NA,NA,"Erva no campo rupestre. Trilha Lagoa Seca para o Monjolinho.","CESJ042134","Angiosperma",NA,"(Trin.) Döll","C. Silva","Minas Gerais","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,"Lima Duarte",NA,"30417","auto","2012","07","26",NA,NA,NA,NA,NA,NA,NA
"86","2020-06-30 18:32:44-03","UFJF","CESJ","25888","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","M.L.G. Lisboa","s.n.","1991","11","30","América do Sul","Brasil",NA,NA,NA,"CESJ025888","Angiosperma",NA,"(Trin.) Döll","C. Silva","Minas Gerais","Parque Estadual do Ibitipoca, Trilha para a Ponte de Pedra.","-43.793098449707","-21.8425006866455",NA,NA,NA,"Lima Duarte",NA,"30417","auto","2012","07","26",NA,NA,NA,NA,NA,NA,NA
