"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"167","2020-10-14 10:03:35-03","FURB","FURB","62869","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","4232","2018","12","10","Brasil","Santa Catarina","Anita Garibaldi","Pinheirinho.","-51.0286111","-27.7175","-51.0286111","-27.7175000","820","820","Botão Habitat: Floresta Ombrófila Mista; Estágio inicial/médio; Interior de Unidade amostral Habito: Arbórea","FURB62869","FURB62869","2018","12","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-10-14 10:03:35-03","FURB","FURB","62887","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","4360","2018","12","17","Brasil","Santa Catarina","Campo Belo do Sul","Rincão das Cachoeiras.","-50.7583333","-27.9908333","-50.7583333","-27.9908333","826","826","Botão Habitat: Floresta Ombrófila Mista; Estágio avançado; Interior de fragmento florestal Habito: Arbórea","FURB62887","FURB62887","2018","12","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-10-14 10:03:35-03","FURB","FURB","64045","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","4834","2019","03","28","Brasil","Santa Catarina","Lages",NA,"-50.67","-28.2602778","-50.6700000","-28.2602778","825","825","Fruto imaturo Habitat: Beira de rio; Ecótono entre Floresta ombrófila Mista e Floresta ombrófila densa; Estágio Avançado a médio Habito: Arbórea","FURB64045","FURB64045","2019","03","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-09 14:47:02-03","FURB","FURB","64276","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Kassner-Filho, A","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","5071","2019","04","10","Brasil","Santa Catarina","São José do Cerrito","Faxinal dos Ferreiras.","-50.5786111","-27.6319445","-50.5786111","-27.6319445","1051","1051","Fruto avermelhado Habitat: Borda de Fragmento Florestal;Floresta Ombrófila Mista; Estágio Avançado a Médio Habito: Arbórea","FURB64276","FURB64276","2019","04","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-10-14 10:03:35-03","FURB","FURB","8664","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Sobral, M","Dreveck, S.; Verdi, M. & Carneiro, F.E.","244","2008","02","20","Brasil","Santa Catarina","Curitibanos","Santa Cruz do Sul - Fazenda Bela Vista.","-50.5802778","-27.4505556","-50.5802778","-27.4505556","811","811","Florística IFFSC 369. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: arbórea; Fruto roxo;","FURB32428","FURB32428","2008","04","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-10-14 10:03:35-03","FURB","FURB","8868","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Sobral, M","Verdi, M.; Carneiro, F.E.","487","2008","03","24","Brasil","Santa Catarina","Campo Belo do Sul","Rincão das Cachoeiras.","-50.7583333","-27.9908333","-50.7583333","-27.9908333","826","826","IFFSC 177/O/22 e 177/N/Regeneração 03. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: Fruto preto;","FURB32439","FURB32439","2008","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-10-14 10:03:35-03","FURB","FURB","8891","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Sobral, M","Verdi, M.; Carneiro, F.E.","492","2008","03","26","Brasil","Santa Catarina","São José do Cerrito",NA,"-50.5786111","-27.6319445","-50.5786111","-27.6319445","1051","1051","IFFSC 297/O/Regeneração 08 e 297/N/Regeneração 12. Habitat: Floresta Ombrófila Mista; Habito: Fruto verde;","FURB32429","FURB32429","2008","04","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-10-14 10:03:35-03","FURB","FURB","8951","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Sobral, M","Verdi, M.; Dreveck, S. & Carneiro, F.E.","294","2008","02","20","Brasil","Santa Catarina","Curitibanos","Santa Cruz do Sul - Fazenda Bela Vista.","-50.5802778","-27.4505556","-50.5802778","-27.4505556","811","811","IFFSC 369/L/35, 369/L/Regeneração 01 e 369/L/16. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: Fruto verde;","FURB32426","FURB32426","2008","04","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-10-14 10:03:35-03","FURB","FURB","9125","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Sobral, M","Verdi, M.; Dreveck, S. & Carneiro, F.E.","460","2008","03","18","Brasil","Santa Catarina","Capão Alto","Fazenda Moraes.","-50.5794445","-27.9013889","-50.5794445","-27.9013889","998","998","IFFSC 206/L/39 e 206/L/40. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: Fruto preto;","FURB32440","FURB32440","2008","04","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-10-14 10:03:35-03","FURB","FURB","9259","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Sobral, M","Dreveck, S.; Verdi, M. & Godoy, M.B.","232","2008","02","19","Brasil","Santa Catarina","Curitibanos","Estrada do Cerrito.","-50.5808334","-27.3591667","-50.5808334","-27.3591667","962","962","Florística IFFSC 409. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: Fruto verde;","FURB32433","FURB32433","2008","04","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-10-14 10:03:35-03","FURB","FURB","9320","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Sobral, M","Verdi, M.; Dreveck, S. & Carneiro, F.E.","434","2008","03","17","Brasil","Santa Catarina","Capão Alto","Km 14.","-50.4","-27.9002778","-50.4000000","-27.9002778","870","870","IFFSC 208/O/Regeneração 06, 208/O/13 e 208/N/Regeneração 25. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: Fruto preto;","FURB32427","FURB32427","2008","04","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-10-14 10:03:35-03","FURB","FURB","9364","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Sobral, M","Dreveck, S.; Verdi, M.","319","2008","03","14","Brasil","Santa Catarina","Ponte Alta do Norte",NA,"-50.58","-27.1847222","-50.5800000","-27.1847222",NA,NA,"Florística IFFSC 503. Habitat: Floresta Ombrófila Mista; Habito: Fruto preto;","FURB32442","FURB32442","2008","04","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-10-14 10:03:35-03","FURB","FURB","39765","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Grizzon, M","Wasum, R.; Sartori, M.","4084","2007","05","24","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Seca, Fazenda Três Lagoas.","-51.1794013977051","-29.1681003570557",NA,NA,"780","780",NA,"FURB32447","FURB32447","2012","09","12",NA,NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA
"180","2020-10-14 10:03:35-03","FURB","FURB","3308","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Sobral, M","Godoy, M.B.",NA,"2005","04","11","Brasil","Santa Catarina","São José do Cerrito",NA,"-50.5800018310547","-27.6630992889404",NA,NA,NA,NA,"IFFSC / UA 11/K 01.","FURB32424","FURB32424","2005","05","25",NA,NA,NA,NA,NA,"37694","auto",NA,NA,NA,NA,NA
"181","2021-03-16 17:53:57-03","UCS","HUCS","34390","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Zanotto, M.D.","Zanotto, M.D.","112","2009","02","06","Brasil","Rio Grande do Sul","Trindade do Sul",NA,"-52.805278","-27.498611","-52.805278","-27.498611",NA,NA,"interior da mata",NA,NA,"2009",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA
"182","2021-03-16 17:53:57-03","UCS","HUCS","34424","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Zanotto, M.D.","Zanotto, M.D.","85","2009","01","28","Brasil","Rio Grande do Sul","Trindade do Sul",NA,"-52.805278","-27.498611","-52.805278","-27.498611",NA,NA,"interior da mata",NA,NA,"2009",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA
"183","2021-03-16 17:53:57-03","UCS","HUCS","7264","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.",NA,"Landrum, R.","5739","1987","12","11","Argentina","Misiones","San Ignacio","new road to Loreto ca. 3 Km from Ruta 12",NA,NA,NA,NA,NA,NA,"Commom shrub.Flowers fragrant., leaves whitish below. Arizona State University; secundary forest along road.",NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA
"184","2021-03-16 17:53:57-03","UCS","HUCS","1302","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Sehnem, A.","Sehnem, A.","s.n.","1948","12","23","Brasil","Rio Grande do Sul","Cerro Largo",NA,"-54.7380981445312","-28.1485996246338",NA,NA,NA,NA,"ASSL - 3559; arbor ad rivum",NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales","13082","auto",NA,NA,NA,NA,NA
"185","2021-03-16 17:53:57-03","UCS","HUCS","34350","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Bonatto, L.D.","Zanotto, M.D.","56","2008","11","05","Brasil","Rio Grande do Sul","Nonoai",NA,"-52.7714004516602","-27.3617000579834",NA,NA,NA,NA,NA,NA,NA,"2016","06","02",NA,NA,NA,"Angiospermae","Myrtales","35080","auto",NA,NA,NA,NA,NA
"186","2021-03-16 17:53:57-03","UCS","HUCS","14463","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Smith, S.F.","Kegler, A.","s.n.","1999","12","07","Brasil","Rio Grande do Sul","São Marcos",NA,"-51.0680999755859","-28.9710998535156",NA,NA,"800","800","na mata",NA,NA,"2000","03",NA,NA,NA,NA,"Angiospermae","Myrtales","15120","auto",NA,NA,NA,NA,NA
"187","2021-03-16 17:53:57-03","UCS","HUCS","34344","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Bonatto, L.D.","Zanotto, M.D.","81","2009","01","28","Brasil","Rio Grande do Sul","Trindade do Sul",NA,"-52.88330078125","-27.520299911499",NA,NA,NA,NA,"interior da mata",NA,NA,"2016","06","02",NA,NA,NA,"Angiospermae","Myrtales","16638","auto",NA,NA,NA,NA,NA
"188","2021-03-16 17:53:57-03","UCS","HUCS","20257","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Sobral, M.","Kegler, A.","1455","2003","02","04","Brasil","Rio Grande do Sul","Caxias do Sul","Ana Rech","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","interior da mata secundária",NA,NA,"2003","07",NA,NA,NA,NA,"Angiospermae","Myrtales","49662","auto",NA,NA,NA,NA,NA
"189","2021-03-16 17:53:57-03","UCS","HUCS","20295","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Sobral, M.","Kegler, A.","1434","2003","01","28","Brasil","Rio Grande do Sul","Caxias do Sul","Ana Rech","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","mata secundária",NA,NA,"2003","07",NA,NA,NA,NA,"Angiospermae","Myrtales","49662","auto",NA,NA,NA,NA,NA
"190","2021-03-16 17:53:57-03","UCS","HUCS","8054","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Smith, S.F.","Wasum, R.A.","s.n.","1992","01","16","Brasil","Rio Grande do Sul","Caxias do Sul","Ana Rech - Faxinal","-51.1794013977051","-29.1681003570557",NA,NA,"750","750","pequeno arbusto; beira da mata",NA,NA,"1998","08",NA,NA,NA,NA,"Angiospermae","Myrtales","49662","auto",NA,NA,NA,NA,NA
"191","2021-03-16 17:53:57-03","UCS","HUCS","8048","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Smith, S.F.","Wasum, R.A.","s.n.","1992","01","16","Brasil","Rio Grande do Sul","Caxias do Sul","Ana Rech - Faxinal","-51.1794013977051","-29.1681003570557",NA,NA,"750","750","arvoreta; beira do lago",NA,NA,"1998","08",NA,NA,NA,NA,"Angiospermae","Myrtales","49662","auto",NA,NA,NA,NA,NA
"192","2021-03-16 17:53:57-03","UCS","HUCS","5161","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Landrum, L.","Wasum, R.A.","s.n.","1989","01","11","Brasil","Rio Grande do Sul","Caxias do Sul","Ana Rech - Faxinal","-51.1794013977051","-29.1681003570557",NA,NA,"700","700","arbusto; beira do mato",NA,NA,"1989","04",NA,NA,NA,NA,"Angiospermae","Myrtales","49662","auto",NA,NA,NA,NA,NA
"193","2021-03-16 17:53:57-03","UCS","HUCS","22658","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Sobral, M.","Brunetto, A.","74","2004","04","05","Brasil","Rio Grande do Sul","Caxias do Sul","Ana Rech - Faxinal","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","orla de capoeira",NA,NA,"2005","01",NA,NA,NA,NA,"Angiospermae","Myrtales","49662","auto",NA,NA,NA,NA,NA
"194","2021-03-16 17:53:57-03","UCS","HUCS","20395","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Sobral, M.","Scur, L.","1081","2003","02","13","Brasil","Rio Grande do Sul","Caxias do Sul","Ana Rech - Faxinal","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","capoeira",NA,NA,"2003","07",NA,NA,NA,NA,"Angiospermae","Myrtales","49662","auto",NA,NA,NA,NA,NA
"195","2021-03-16 17:53:57-03","UCS","HUCS","11411","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Smith, S.F.","Wasum, R.A.","s.n.","1995","12","27","Brasil","Rio Grande do Sul","Ipiranga do Sul","BR 513","-52.426399230957","-27.9367008209229",NA,NA,"730","730","arbusto; beira da mata",NA,NA,"1996","04",NA,NA,NA,NA,"Angiospermae","Myrtales","9635","auto",NA,NA,NA,NA,NA
"196","2021-03-16 17:53:57-03","UCS","HUCS","38294","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Gonzatti, F.","Bertin, E.L.","08","2011","11","11","Brasil","Rio Grande do Sul","Caxias do Sul","Campus da UCS","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","borda da mata",NA,NA,"2011","11",NA,NA,NA,NA,"Angiospermae","Myrtales","49662","auto",NA,NA,NA,NA,NA
"197","2021-03-16 17:53:57-03","UCS","HUCS","14563","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Smith, S.F.","Kegler, A.","452","1999","12","11","Brasil","Rio Grande do Sul","Farroupilha","Caravaggio","-51.3478012084961","-29.2250003814697",NA,NA,"750","750","orla da mata",NA,NA,"2001","12",NA,NA,NA,NA,"Angiospermae","Myrtales","19545","auto",NA,NA,NA,NA,NA
"198","2021-03-16 17:53:57-03","UCS","HUCS","5349","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Landrum, L.","Wasum, R.A.","s.n.","1989","03","02","Brasil","Rio Grande do Sul","Nova Prata","Cascata da Usina","-51.6100006103516","-28.783899307251",NA,NA,"750","750","árvore; beira da estrada",NA,NA,"1989","04",NA,NA,NA,NA,"Angiospermae","Myrtales","18634","auto",NA,NA,NA,NA,NA
"199","2021-03-16 17:53:57-03","UCS","HUCS","22563","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Sobral, M.","Bordin, J.","43","2004","03","06","Brasil","Rio Grande do Sul","Caxias do Sul","Criúva","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","margem do rio",NA,NA,"2004","06",NA,NA,NA,NA,"Angiospermae","Myrtales","49662","auto",NA,NA,NA,NA,NA
"200","2021-03-16 17:53:57-03","UCS","HUCS","19089","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Smith, S.F.","Kegler, A.","1274","2002","01","29","Brasil","Rio Grande do Sul","Caxias do Sul","Criúva","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","mata primária",NA,NA,"2002","09",NA,NA,NA,NA,"Angiospermae","Myrtales","49662","auto",NA,NA,NA,NA,NA
"201","2021-03-16 17:53:57-03","UCS","HUCS","13031","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Smith, S.F.","Kegler, A.","99","1999","01","20","Brasil","Rio Grande do Sul","Caxias do Sul","Criúva","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","orla de capoeira",NA,NA,"1999","04",NA,NA,NA,NA,"Angiospermae","Myrtales","49662","auto",NA,NA,NA,NA,NA
"202","2021-03-16 17:53:57-03","UCS","HUCS","20437","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Sobral, M.","Scur, L.","1097","2003","02","18","Brasil","Rio Grande do Sul","Caxias do Sul","Criúva - Ilhéus","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","capoeira",NA,NA,"2003","07",NA,NA,NA,NA,"Angiospermae","Myrtales","49662","auto",NA,NA,NA,NA,NA
"203","2021-03-16 17:53:57-03","UCS","HUCS","20440","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Sobral, M.","Scur, L.","1094","2003","02","18","Brasil","Rio Grande do Sul","Caxias do Sul","Criúva - Ilhéus","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","capoeira",NA,NA,"2003","07",NA,NA,NA,NA,"Angiospermae","Myrtales","49662","auto",NA,NA,NA,NA,NA
"204","2021-03-16 17:53:57-03","UCS","HUCS","25279","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Sobral, M.","Wasum, R.A.","2558","2005","03","04","Brasil","Rio Grande do Sul","Caxias do Sul","Faxinal - Boca da Serra","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","orla da mata",NA,NA,"2005","08",NA,NA,NA,NA,"Angiospermae","Myrtales","49662","auto",NA,NA,NA,NA,NA
"205","2021-03-16 17:53:57-03","UCS","HUCS","20009","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Sobral, M.","Wasum, R.A.","1722","2003","01","15","Brasil","Rio Grande do Sul","Bom Jesus","Fazenda Passo da Guarda","-50.4166984558105","-28.6678009033203",NA,NA,"1050","1050","orla da mata",NA,NA,"2003","03",NA,NA,NA,NA,"Angiospermae","Myrtales","55856","auto",NA,NA,NA,NA,NA
"206","2021-03-16 17:53:57-03","UCS","HUCS","20010","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Sobral, M.","Wasum, R.A.","1723","2003","01","15","Brasil","Rio Grande do Sul","Bom Jesus","Fazenda Passo da Guarda","-50.4166984558105","-28.6678009033203",NA,NA,"1050","1050","orla da mata",NA,NA,"2003","03",NA,NA,NA,NA,"Angiospermae","Myrtales","55856","auto",NA,NA,NA,NA,NA
"207","2021-03-16 17:53:57-03","UCS","HUCS","15807","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Smith, S.F.","Kegler, A.","903","2000","03","20","Brasil","Rio Grande do Sul","Caxias do Sul","Forqueta","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","ora da mata",NA,NA,"2002","09",NA,NA,NA,NA,"Angiospermae","Myrtales","49662","auto",NA,NA,NA,NA,NA
"208","2021-03-16 17:53:57-03","UCS","HUCS","11896","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Smith, S.F.","Butzke, A.","s.n.","1993","12","29","Brasil","Rio Grande do Sul","Erechim","IBDF","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"Herbara - 7361; campo sujo",NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales","46790","auto",NA,NA,NA,NA,NA
"209","2021-03-16 17:53:57-03","UCS","HUCS","12984","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Smith, S.F.","Kegler, A.","133","1999","01","25","Brasil","Rio Grande do Sul","Flores da Cunha","Nova Brasília","-51.1817016601562","-29.0289001464844",NA,NA,"750","750","orla de capoeirão",NA,NA,"1999","04",NA,NA,NA,NA,"Angiospermae","Myrtales","18321","auto",NA,NA,NA,NA,NA
"210","2021-03-16 17:53:57-03","UCS","HUCS","2184","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Sehnem, A.","Sehnem, A.","s.n.","1978","01","10","Brasil","Rio Grande do Sul","Arroio do Tigre","Sr. A. Eichner","-53.0932998657227","-29.332799911499",NA,NA,"500","500","arbor parva in pascuis",NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales","23386","auto",NA,NA,NA,NA,NA
"211","2021-03-16 17:53:57-03","UCS","HUCS","14938","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Smith, S.F.","Kegler, A.","589","2000","02","01","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","capão",NA,NA,"2000","05",NA,NA,NA,NA,"Angiospermae","Myrtales","49662","auto",NA,NA,NA,NA,NA
"212","2021-03-16 17:53:57-03","UCS","HUCS","15149","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Sobral, M.","Kegler, A.","549","2000","01","12","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Seca","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","capão",NA,NA,"2002","12",NA,NA,NA,NA,"Angiospermae","Myrtales","49662","auto",NA,NA,NA,NA,NA
"213","2021-03-16 17:53:57-03","UCS","HUCS","34240","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Sobral, M.","Sartori, M.","358","2009","04","15","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Seca - Fazenda Comerlato","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","borda de capão",NA,NA,"2009","06","01",NA,NA,NA,"Angiospermae","Myrtales","49662","auto",NA,NA,NA,NA,NA
