"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","sex"
"268","2015-03-07 08:35:14-03","F","FMNH-SEEDPLANTS","V0171926F","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,NA,"South America","Paraguay",NA,NA,NA,"V0171926F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025","V0171926F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"269","2015-03-07 08:35:14-03","F","FMNH-SEEDPLANTS","V0171927F","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,NA,"South America","Brazil",NA,NA,NA,"V0171927F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0171927F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"270","2015-03-07 08:35:14-03","F","FMNH-SEEDPLANTS","V0171929F","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,NA,"South America","Brazil",NA,NA,NA,"V0171929F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0171929F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"271","2015-03-07 08:35:14-03","F","FMNH-SEEDPLANTS","V0171930F","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,NA,"South America","Brazil",NA,NA,NA,"V0171930F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0171930F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"272","2020-11-04 17:29:11-03","UEM","HUEM","1425","S","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Silva, JM; Zelma, FJ",NA,"Brasil",NA,NA,"Erva; flor azul","HUEM000004802",NA,NA,"Benth.","Hatschbach, G","09","1985","10","30","Paraná","Colombo","Vila Guarani","-49.2242012023926","-25.2917003631592","HUEM000004802",NA,NA,"13536","auto","1986","07",NA,NA,NA,NA,NA,NA,NA
"273","2020-11-04 17:29:11-03","UEM","HUEM","11115","S","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Soares, A; Maschio, W",NA,"Brasil",NA,NA,NA,"HUEM000004803",NA,NA,"Benth.","Hatschbach, G","277","1998","11","04","Paraná","Palmas",NA,"-51.9906005859375","-26.4841995239258","HUEM000004803",NA,NA,"46666","auto","1999","03","04",NA,NA,NA,NA,NA,NA
"274","2020-11-12 17:00:30-03","UEL","FUEL","14044","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Leitão Filho, HF; et al.",NA,"Brasil",NA,NA,NA,"FUEL014760","Tracheophyta","Lamiales","Benth.",NA,"1194","1981","09","22","Minas Gerais","Poços de Caldas","Morro do Ferro","-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.564722","-21.838889",NA,NA,NA
"275","2020-11-12 17:00:30-03","UEL","FUEL","7345","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Silva, JM; Zelma, FJ",NA,"Brasil",NA,NA,NA,"FUEL014759","Tracheophyta","Lamiales","Benth.","Hatschbach, G","9","1985","10","30","Paraná","Colombo","Vila Guarani","-49.2242012023926","-25.2917003631592",NA,NA,NA,"13536","auto","1986","07",NA,NA,NA,NA,NA,NA,NA
"276","2020-11-12 17:00:30-03","UEL","FUEL","39143","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Soares, A; Maschio, W",NA,"Brasil",NA,NA,NA,"FUEL013772","Tracheophyta","Lamiales","Benth.","Hatschbach, G","277","1998","11","04","Paraná","Palmas",NA,"-51.9906005859375","-26.4841995239258",NA,NA,NA,"46666","auto","1985",NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-11-12 17:00:30-03","UEL","FUEL","11625","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Lima, IP",NA,"Brasil",NA,NA,NA,"FUEL014758","Tracheophyta","Lamiales","Benth.","Santos, EP","6","1992","11","23","Paraná","Ponta Grossa","Canyon Guartela","-50.1618995666504","-25.0949993133545",NA,NA,NA,"46557","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA
"278","2019-05-06 11:58:20-03","UFU","HUFU","7754","S","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Leitão-Filho, H.F.; et al.",NA,"Brasil",NA,NA,"Herbáceo com xilopódio, flores azuis.; Campo.","HUFU00011819",NA,NA,"Benth.",NA,"1194","1981","09","22","Minas Gerais","Poços de Caldas","Morro do Ferro","-46.5614013671875","-21.7877998352051","HUFU00011819",NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-08-20 14:56:48-03","UFSC","FLOR","50515","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Campestrini, S.; Trevisan, R.; Weber, P. & Venturi, S.",NA,"Brasil",NA,NA,"Campo natural seco e pedregoso. Erva com flores lilases.","FLOR0050515",NA,"Lamiales","Benth.","Campestrini, S.","377","2013","01","22","Paraná","Palmas","Interior de Palmas.","-51.981111","-26.385278",NA,"1035","1035",NA,NA,"2013","08","01",NA,"51º58'52''W","26º23'7''S",NA,NA,NA
"280","2020-08-20 20:39:19-03","UFSC","FLOR","19814","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Silva, J.M.",NA,"Brasil",NA,NA,"flor azul","FLOR0019814",NA,"Lamiales","Benth.","Hatschbach, G.","221","1986","10","13","Paraná","Curitiba","Boqueirão.","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto","1989",NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-08-20 20:39:19-03","UFSC","FLOR","22119","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Kummrow, R.; Soares, A.A.",NA,"Brasil",NA,NA,"flor azul com base alvacenta","FLOR0022119",NA,"Lamiales","Benth.","Hatschbach, G.","3105","1988","11","23","Paraná","Curitiba","Parque Iguaçu.","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto","1989",NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-08-20 20:39:19-03","UFSC","FLOR","8036","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Oliveira, P.I.",NA,"Brasil",NA,NA,"erva, flor azul","FLOR0008036",NA,"Lamiales","Benth.","Harley, R.M.","771","1983","11","22","Paraná","Piraquara","Arredores.","-49.0633010864258","-25.4416999816895",NA,NA,NA,"12577","auto","1985",NA,NA,NA,NA,NA,NA,NA,NA
"283","2017-09-11 17:10:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"?","Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"s.n.",NA,NA,NA,NA,NA,"in campis prope Registro de Curitiba",NA,NA,"P08P1N0036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2017-09-11 17:10:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Sellow, F","Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"s.n.",NA,NA,NA,NA,NA,"Habitat in Brasilia meridionali",NA,NA,"P08P1N0036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2017-09-11 17:10:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"St.-Hil, A","Southern America","Brazil",NA,NA,"ex Benth",NA,NA,NA,"Benth.",NA,"s.n.",NA,NA,NA,"São Paulo",NA,"in pascuis prope Fazenda da Fortaleza prov. S. Pauli",NA,NA,"P08P1N0036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2021-02-08 12:42:51-03","UFRGS","ICN","192957","S","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Lozano, ED","América do Sul","Brasil",NA,NA,"Herbácea de 40 cm; flores azuis.; Campos de Curitiba- campo seco",NA,"Dicotyledon",NA,"Benth.","Santos, EP","1593","2013","10","30","PR","Piraquara","Próximo ao reservatório Piraquara II- Estrada para o Morro do Canal","-49.013889","-25.516111",NA,NA,NA,NA,NA,"2015",NA,NA,NA,"-49.013889","-25.516111",NA,NA,NA
"287","2021-02-08 12:42:51-03","UFRGS","ICN","201107","S","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Santos, EP; Erbano, M","América do Sul","Brasil",NA,NA,"UPCB; Erva decumbente, ca. de 60cm, corola celeste.; Em campo.",NA,"Dicotyledon",NA,"Benth.","Santos, EP","1251","2010","10","06","PR","Curitiba","Bairro Cidade Industrial.","-49.308333","-25.506111",NA,"932","932",NA,NA,"2010","10","06",NA,"-49.308333","-25.506111",NA,NA,NA
"288","2021-02-08 12:42:51-03","UFRGS","ICN","132835","S","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Kinupp, VF; Lorenzi, H","América do Sul","Brasil",NA,NA,"Erva; 0,40 m; flores azuis; altamente ornamental;; Beira da BR 116; área aberta.",NA,"Dicotyledon",NA,"Benth.","Santos, EP","3006","2005","10","15","PR","Mandirituba","BR 116","-49.326099395752","-25.7789001464844",NA,NA,NA,"20385","auto","2015","12","18",NA,NA,NA,NA,NA,NA
"289","2010-08-16 16:43:05-03","GH","HU-HERB","GH 00001835","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys","Isolectotype","F. Sellow","South America","Brazil","Sheet",NA,NA,NA,NA,NA,"Bentham",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"290","2014-09-23 10:58:05-03","G","G","G00435542","S","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys","ISOSYNTYPUS of Salvia lachnostachys Benth.","Sellow, F.","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00435542",NA,NA,"Benth.","?",NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.77311",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.77311",NA,NA,NA
