"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","sex"
"159","2020-12-21 16:31:23-03","MBM","MBM","167758","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","Brotto, M.L.","Roderjan, C.V.","973","1992","04","10","Southern America","Brazil","Paraná","Quatro Barras","Morro Anhangava","-49.0769004821777","-25.3656005859375","1260","1260",NA,"Árvore 6m, floresta alto montana","MBM167758","MBM167758",NA,NA,"2008","04","23","17116","auto",NA,NA,NA,NA,NA,NA
"160","2020-12-21 16:31:23-03","MBM","MBM","128530","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","Werff, H. van der","Silva, J.M.; Cordeiro, J.; Cordeiro, J.","615","1989","01","31","Southern America","Brazil","Paraná","Quatro Barras","Morro Sete","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"MBM128530","MBM128530",NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:31:23-03","MBM","MBM","391594","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","Brotto, M.L.","Cordeiro, J.; Barboza, E.; Brotto, M.L.; Barboza, E.; Brotto, M.L.","5212","2014","08","12","Southern America","Brazil","Paraná","Guaratuba","Pico Pedra Branca de Araraquara, parte alta da trilha","-48.878333","-25.936944","1080","1080",NA,"Árvore de 6m; frutos imaturos verdes.; Floresta Ombrófila Densa Altomontana (matinha nebular).","MBM391594","MBM391594","-48.878333","-25.936944","2014","08","21",NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-21 16:31:23-03","MBM","MBM","392142","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","Brotto, M.L.","Brotto, M.L.; Völtz, R.R.; Vieira, R.S.; Völtz, R.R.; Vieira, R.S.","1746","2014","08","24","Southern America","Brazil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, Camapuã","-48.862964","-25.261586","1371","1371",NA,"Árvore de 7m; frutos imaturos verdes.; Floresta Ombrófila Densa Altomontana.","MBM392142","MBM392142","-48.862964","-25.261586","2014","09","09",NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:31:23-03","MBM","MBM","392185","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","Brotto, M.L.","Brotto, M.L.; Silva, J.M.; Mello, M.C.H.; Silva, J.M.; Mello, M.C.H.","1790","2014","08","28","Southern America","Brazil","Paraná","Tunas do Paraná","estrada de Pacas ao Parque Estadual das Lauráceas, próximo à entrada da Madepar","-48.775","-24.896667","968","968",NA,"Árvore de 16m; frutos imaturos verdes.; Floresta Ombrófila Densa Montana, vegetação secundária.","MBM392185","MBM392185","-48.775","-24.896667","2014","09","09",NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:31:23-03","MBM","MBM","392451","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","Brotto, M.L.","Brotto, M.L.","1810","2014","09","25","Southern America","Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.687556","-24.834917","1000","1000",NA,"Árvore de 7m de altura; fruto imaturos verdes.; Floresta Ombrófila Densa Montana.","MBM392451","MBM392451","-48.687556","-24.834917","2014","11","10",NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:31:23-03","MBM","MBM","395144","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","Brotto, M.L.","Brotto, M.L.; Völtz, R.R.; Völtz, R.R.","1886","2015","02","06","Southern America","Brazil","Paraná","Tunas do Paraná","estrada para o Parque Estadual das Lauráceas","-48.766014","-24.886111","1036","1036",NA,"Árvore de 10m de altura; flores amareladas.; Floresta Ombrófila Densa Altomontana.","MBM395144","MBM395144","-48.766014","-24.886111","2015","02","09",NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:31:23-03","MBM","MBM","396750","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","Brotto, M.L.","Brotto, M.L.; Völtz, R.R.; Völtz, R.R.","1915","2015","04","01","Southern America","Brazil","Rio de Janeiro","Santa Maria Madalena","Pico do Desengano","-41.911667","-21.9","1760","1760",NA,"Arbusto de 1,5m de altura; frutos imaturos.; Campo de altitude.","MBM396750","MBM396750","-41.911667","-21.9","2015","04","13",NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:31:23-03","MBM","MBM","412833","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","Brotto, M.L.","Völtz, R.R.; Brotto, M.L.; Meyer, F.S.; Brotto, M.L.; Meyer, F.S.","1417","2017","10","13","Southern America","Brazil","Paraná","Antonina","Bairro Alto, trilha para a base do Ibitirati","-48.806111","-25.242222","954","954",NA,"Árvore 6 m alt.; frutos verdes com cúpula amarelo-avermelhado; interior de Floresta Ombrófila Densa Montana; Floresta Ombrófila Densa Montana.","MBM412833","MBM412833","-48.806111","-25.242222","2017","10","13",NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:31:23-03","MBM","MBM","25525","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","Brotto, M.L.","Hatschbach, G.","7506",NA,NA,NA,"Southern America","Brazil","Paraná","Bocaiúva do Sul","Furnas","-49.1150016784668","-25.2061004638672",NA,NA,NA,"Arvoreta de flor creme, da mata primitiva","MBM025525","MBM025525",NA,NA,"2009","05","27","61623","auto",NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:31:23-03","MBM","MBM","10391","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","Brotto, M.L.","Hatschbach, G.; et al.; et al.","20777",NA,NA,NA,"Southern America","Brazil","Paraná","Campina Grande do Sul","Serra Capivavi Grande","-49.0553016662598","-25.3055992126465","1300","1300",NA,"Árvore flor creme, mata do vale entre morros.","MBM010391","MBM010391",NA,NA,"2009","05","27","55154","auto",NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:31:23-03","MBM","MBM","356754","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","Brotto, M.L.","Brotto, M.L.; et al.; et al.","392","2009","11","07","Southern America","Brazil","Paraná","Morretes","Serra da Prata, Torre da Prata","-48.834400177002","-25.476900100708","1100","1100",NA,"Árvore de 12m de alt., frutos maduros verdes com cúpula avermelhada. Floresta Ombrófila Densa Montana","MBM356754","MBM356754",NA,NA,"2009","11","07","30514","auto",NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:31:23-03","MBM","MBM","356753","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","Brotto, M.L.","Brotto, M.L.; et al.; et al.","401","2009","12","02","Southern America","Brazil","Paraná","Morretes","Serra da Prata, Torre da Prata","-48.834400177002","-25.476900100708","420","420",NA,"Árvore de 8m de alt., flores amareladas e fruto maduro verde com cúpula avermelhada. Floresta ombrófila Densa Submontana","MBM356753","MBM356753",NA,NA,"2009","12","02","30514","auto",NA,NA,NA,NA,NA,NA
"172","2020-12-21 16:31:23-03","MBM","MBM","187904","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","Werff, H. van der","Ribas, O.S.; Silva, J.M.; Barboza, E.; Silva, J.M.; Barboza, E.","937","1996","01","10","Southern America","Brazil","Paraná","Morretes","Serra Marumbi, Pico Olimpo","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM187904","MBM187904",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:31:23-03","MBM","MBM","356755","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","Brotto, M.L.","Brotto, M.L.; et al.; et al.","267","2008","11","25","Southern America","Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.9911003112793","-24.6571998596191","950","950",NA,"Árvore de 7m de alt., flores alvas. Floresta Ombrófila Densa Montana","MBM356755","MBM356755",NA,NA,"2008","11","25","49901","auto",NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:31:23-03","MBM","MBM","340199","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","Brotto, M.L.","Brotto, M.L.; et al.; et al.","5","2006","10","31","Southern America","Brazil","Paraná","Guaratuba","Serra de Araçatuba. Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,"Árvore ca. 10m de altura, fruto verde com cúpula vermelha. Floresta Ombrófila Densa Montana.","MBM340199","MBM340199",NA,NA,"2007","05","08","41937","auto",NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:31:23-03","MBM","MBM","356756","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","Brotto, M.L.","Brotto, M.L.; et al.; et al.","366","2009","08","05","Southern America","Brazil","Paraná","Morretes","Parque Estadual Pico do Marumbi, Facãozinho","-48.834400177002","-25.476900100708","1050","1050",NA,"Árvore de 7m de alt., frutos imaturos verdes. Floresta Ombrófila Densa Montana","MBM356756","MBM356756",NA,NA,"2009","08","05","30514","auto",NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:31:23-03","MBM","MBM","356757","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","Brotto, M.L.","Brotto, M.L.; et al.; et al.","208","2008","10","14","Southern America","Brazil","Paraná","Morretes","Parque Estadual Pico do Marumbi, Rochedinho","-48.834400177002","-25.476900100708","600","600",NA,"Árvore de 3m de alt., frutos verdes. Floresta Ombrófila Densa Montana","MBM356757","MBM356757",NA,NA,"2008","10","14","30514","auto",NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:31:23-03","MBM","MBM","301234","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","Brotto, M.L.","Scheer, M.B.; et al.; et al.","504","2003","08","02","Southern America","Brazil","Paraná","Morretes","Serra da Igreja, Morro dos Padres","-48.834400177002","-25.476900100708","1330","1330",NA,"Arbórea ereta, 5m.","MBM301234","MBM301234",NA,NA,"2007","11","06","30514","auto",NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:31:23-03","MBM","MBM","132859","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","Brotto, M.L.","Silva, J.M.; Gilberti, G.C.; Gilberti, G.C.","685","1989","11","14","Southern America","Brazil","Paraná","Quatro Barras","Morro Sete","-49.0769004821777","-25.3656005859375","1100","1200",NA,"Árvore 4m, mata pluvial, encosta de morro","MBM132859","MBM132859",NA,NA,"2008","04","23","17116","auto",NA,NA,NA,NA,NA,NA
"179","2015-09-18 06:12:22-03","MNHN","RECOLNAT_MNHN_P","P00571422","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Allen","Burchell, W.J.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"s.loc.",NA,NA,NA,NA,"hb","Catalogus Geographicus Plantarum Brasiliae Tropicae. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00571422' target='other'> <mi>dwc_moreinfo</mi></a>","P00571422","P00571422_01 P00571422_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1411",NA,NA
"180","2015-09-19 02:15:26-03","MNHN","RECOLNAT_MNHN_P","P00571423","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Allen","Gaudichaud, C.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00571423' target='other'> <mi>dwc_moreinfo</mi></a>","P00571423","P00571423_01 P00571423_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"796",NA,NA
"181","2015-09-19 02:15:38-03","MNHN","RECOLNAT_MNHN_P","P00571424","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,"Gaudichaud, C.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00571424' target='other'> <mi>dwc_moreinfo</mi></a>","P00571424","P00571424_01 P00571424_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"796",NA,NA
"182","2015-09-18 06:12:31-03","MNHN","RECOLNAT_MNHN_P","P00571425","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,"Gaudichaud, C.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00571425' target='other'> <mi>dwc_moreinfo</mi></a>","P00571425","P00571425_01 P00571425_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"796",NA,NA
"183","2015-10-05 03:12:59-03","MNHN","RECOLNAT_MNHN_P","P00710071","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,"Riedel",NA,"1848",NA,NA,NA,"[Brésil]",NA,NA,"Rio Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00710071' target='other'> <mi>dwc_moreinfo</mi></a>","P00710071","P00710071_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2015-09-03 18:58:14-03","MNHN","RECOLNAT_MNHN_P","P01959507","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,"Guillemin",NA,"1839","5","1",NA,"Brasil",NA,NA,"Brésil Méridional",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01959507' target='other'> <mi>dwc_moreinfo</mi></a>","P01959507","P01959507_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"826",NA,NA
"185","2015-09-03 18:58:14-03","MNHN","RECOLNAT_MNHN_P","P01959515","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Brésil.(Rio Jan.)",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01959515' target='other'> <mi>dwc_moreinfo</mi></a>","P01959515","P01959515_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5978",NA,NA
"186","2017-09-06 10:28:19-03","MNHN","RECOLNAT_MNHN_P","P01977555","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Moraes","Gaudichaud, C.",NA,"1834",NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01977555' target='other'> <mi>dwc_moreinfo</mi></a>","P01977555","P01977555_01 P01977555_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"796",NA,NA
"187","2015-09-04 11:02:14-03","MNHN","RECOLNAT_MNHN_P","P03300163","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Barbosa","Glaziou",NA,"1869","1","1",NA,"Brasil",NA,NA,"Brésil. Brasil, América do Sul",NA,NA,NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03300163' target='other'> <mi>dwc_moreinfo</mi></a>","P03300163","P03300163_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2015-09-04 11:02:14-03","MNHN","RECOLNAT_MNHN_P","P03300165","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Barbosa","Glaziou",NA,"1869","1","1",NA,"Brasil",NA,NA,"Brésil. Brasil, América do Sul",NA,NA,NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03300165' target='other'> <mi>dwc_moreinfo</mi></a>","P03300165","P03300165_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2015-09-03 18:58:14-03","MNHN","RECOLNAT_MNHN_P","P01959510","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,"Glaziou, A.",NA,"1891","1","11",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Alto Macahé","-42.5311012268066","-22.2819004058838",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01959510' target='other'> <mi>dwc_moreinfo</mi></a>","P01959510","P01959510_01",NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,"18461",NA,NA
"190","2015-09-03 18:58:14-03","MNHN","RECOLNAT_MNHN_P","P01959516","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,"Glaziou, A.",NA,"1891","1","11",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Alto Macahé","-42.5311012268066","-22.2819004058838",NA,NA,"hb","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01959516' target='other'> <mi>dwc_moreinfo</mi></a>","P01959516","P01959516_01",NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,"18461",NA,NA
"191","2015-09-03 18:58:14-03","MNHN","RECOLNAT_MNHN_P","P01959508","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,"Glaziou, A.",NA,"1868","1","28",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Brésil.(Rio Jan.) Corcovado","-43.2075004577637","-22.9027996063232",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01959508' target='other'> <mi>dwc_moreinfo</mi></a>","P01959508","P01959508_01",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,"2675",NA,NA
"192","2015-09-03 18:58:14-03","MNHN","RECOLNAT_MNHN_P","P01959512","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,"Glaziou, A.",NA,"1872","12","8",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Brésil. (Rio Jan.) Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01959512' target='other'> <mi>dwc_moreinfo</mi></a>","P01959512","P01959512_01",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,"6021",NA,NA
"193","2015-09-03 18:58:14-03","MNHN","RECOLNAT_MNHN_P","P01959511","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,"Glaziou, A.",NA,"1867","7","2",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado","-43.2075004577637","-22.9027996063232",NA,NA,"hb","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01959511' target='other'> <mi>dwc_moreinfo</mi></a>","P01959511","P01959511_01",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,"1316",NA,NA
"194","2015-09-03 18:58:14-03","MNHN","RECOLNAT_MNHN_P","P01959509","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,"Guillemin",NA,"1840","1","1",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado","-43.2075004577637","-22.9027996063232",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01959509' target='other'> <mi>dwc_moreinfo</mi></a>","P01959509","P01959509_01",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,"826",NA,NA
"195","2015-09-03 18:58:14-03","MNHN","RECOLNAT_MNHN_P","P01959514","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,"Glaziou, A.",NA,"1875","6","29",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Gavea","-43.2075004577637","-22.9027996063232",NA,NA,"hb","Reçu le 4 Octobre 1876 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01959514' target='other'> <mi>dwc_moreinfo</mi></a>","P01959514","P01959514_01",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,"8103",NA,NA
"196","2015-09-03 18:58:14-03","MNHN","RECOLNAT_MNHN_P","P01959513","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,"Glaziou",NA,"1875","6","29",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Haut de la Gavea","-43.2075004577637","-22.9027996063232",NA,NA,"hb","Donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01959513' target='other'> <mi>dwc_moreinfo</mi></a>","P01959513","P01959513_01",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,"8103",NA,NA
"197","2015-09-03 18:54:55-03","MNHN","RECOLNAT_MNHN_P","P01958991","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Brésil. (Rio Jan.)",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01958991' target='other'> <mi>dwc_moreinfo</mi></a>","P01958991","P01958991_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17726",NA,NA
"198","2015-09-03 18:54:54-03","MNHN","RECOLNAT_MNHN_P","P01958982","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez",NA,"Glaziou, A.",NA,"1889","3","5",NA,"Brasil","Rio de Janeiro",NA,"Brésil. Province de R.J. Hautes Organs",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01958982' target='other'> <mi>dwc_moreinfo</mi></a>","P01958982","P01958982_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17739",NA,NA
"199","2015-09-03 18:54:54-03","MNHN","RECOLNAT_MNHN_P","P01958986","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez",NA,"Glaziou, A.",NA,"1889","3","5",NA,"Brasil","Rio de Janeiro",NA,"Haut des Orgnes",NA,NA,NA,NA,"hb","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01958986' target='other'> <mi>dwc_moreinfo</mi></a>","P01958986","P01958986_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17789",NA,NA
"200","2015-09-03 18:54:54-03","MNHN","RECOLNAT_MNHN_P","P01958988","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez",NA,"Glaziou, A.",NA,"1872","10","23",NA,"Brasil","Rio de Janeiro",NA,"Brésil (Rio Jan.) Haut des Orgnes.",NA,NA,NA,NA,"hb","Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01958988' target='other'> <mi>dwc_moreinfo</mi></a>","P01958988","P01958988_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6019",NA,NA
