"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","recordNumber","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","imagecode","class","relatedCatalogItem","coordinatePrecision","geoFlag","individualCount","fieldNumber","sex"
"254","2019-05-06 11:58:08-03","UFU","HUFU","35723","S","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Pacheco, R.A.","2004","01","02","Romero, R.; Nakajima, J.N.; Hattori, E.K.O.; Santos, A.P.M.; Volpi, R.L. & Pacheco, R.A.","2003","11","26","Brasil","Minas Gerais","Delfinópolis","Parque Nacional da Serra da Canastra, Fazenda Zé Antunes, Escada de Pedras.","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,"Herbácea 0,3 m. Cálice verde, corola avermelhada, anteras amarelas.; Campo rupestre.","HUFU00039715","6951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA
"255","2019-05-06 11:58:08-03","UFU","HUFU","34859","S","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Pacheco, R.A.","2003","11","18","Nakajima, J.N.; Pacheco, R.A.; Fleury-Silva, H.R.; Volpi, R.L. & Rosa, P.O.","2003","10","25","Brasil","Minas Gerais","Delfinópolis","Estrada para Casinha Branca, Condomínio de Pedras.","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,"Herbácea, ca. de 0,5 m. Cálice verde, corola vermelha, filetes e estiletes amarelos.; Campo rupestre.","HUFU00039717","3683",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA
"256","2019-05-06 11:58:08-03","UFU","HUFU","28805","S","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Volpi, R. .L.","2003","04","28","Romero, R.; Pacheco, R.A.; Nakajima, J.N. & Volpi, R.L.","2002","10","11","Brasil","Minas Gerais","Delfinópolis","Fazenda José Antunes, Trilha da Escada de Pedras.","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,"Herbácea, ca. 0,2 m. Cálice verde e corola vermelha.; Campo rupestre.","HUFU00039714","6414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA
"257","2019-05-06 11:58:08-03","UFU","HUFU","34834","S","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"Nakajima, J.N.; Pacheco, R.A.; Fleury-Silva, H.R.; Volpi, R.L. & Rosa, P.O.","2003","10","24","Brasil","Minas Gerais","Delfinópolis","Paraíso Selvagem, Desertinho.","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,"Herbácea, ca. de 0,4 m. Cálice verde, corola vermelha.; Mata de galeria.","HUFU00039720","3632",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA
"258","2019-05-06 11:58:08-03","UFU","HUFU","28743","S","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Volpi, R. .L.","2003","04","28","Pacheco, R.A.; Romero, R.; Nakajima, J.N. & Volpi, R.L.","2002","10","10","Brasil","Minas Gerais","Delfinópolis","Parque Nacional da Serra da Canastra, Paraíso Selvagem, trilha para Cachoeira do Alpinista.","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,"Erva, ca. 0,2 m. Cálice verde, corola vermelha.; Mata de galeria.","HUFU00039718","254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA
"259","2019-05-06 11:58:08-03","UFU","HUFU","29589","S","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Volpi, R.L.","2003","04","28","Volpi, R.L.; Pacheco, R.A.; Nakajima, J.N. & Silva, S.M.","2002","12","05","Brasil","Minas Gerais","Delfinópolis","Trilha Escada de Pedras","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,"Arbusto 0,4 m. Cálice verde, corola avermelhada, anteras amarelas.; Cerrado rupestre.","HUFU00039713","340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA
"260","2020-08-20 14:56:43-03","UFSC","FLOR","15173","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Ferreira, G.E.","2012","12","14","Falkenberg, D.B.","1985","11","30","Brasil","Santa Catarina","Florianópolis","Entre Praia Mole e Galheta, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"20","20","subarbusto, flor vermelha, 0,5m altura","FLOR0015173","3240",NA,NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,"27000","auto",NA,NA,NA
"261","2020-08-20 14:56:43-03","UFSC","FLOR","112","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Ferreira, G.E.","2012","12","14","Reitz, R.; Klein, R.M.","1958","12","15","Brasil","Santa Catarina","Lauro Muller","Serra do Rio do Rastro.","-49.3967018127441","-28.3927993774414",NA,NA,"1000","1000","erva com tubera, flor roxa: internamente roxo-viva","FLOR0000112","7990",NA,NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,"15992","auto",NA,NA,NA
"262","2017-09-11 17:10:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Gesneriaceae","Gesneria","lindleyi","Gesneria lindleyi","Hook.",NA,NA,NA,NA,"MacCulloch, J",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat in prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,"teste Lindl",NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2017-09-11 17:10:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Gesneriaceae","Gesneria","lindleyi","Gesneria lindleyi","Hook.",NA,NA,NA,NA,"MacCulloch, J",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Habitat in prov. Rio de Janeiro","-43.2075","-22.9028",NA,NA,NA,NA,"Pl. Dryas",NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA
"264","2021-02-08 12:42:39-03","UFRGS","ICN","085036","S","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Barroso, CM",NA,NA,NA,"Sobral, M",NA,NA,NA,"Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,"1604",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA
"265","2021-02-08 12:42:39-03","UFRGS","ICN","035871","S","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Chautems, A",NA,NA,NA,"Waechter, JL; Baptista, LRM","1977","12","19","Brasil","RS","Torres","Morro Azul","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Cálice pardo-avermelhado; corola externamente pardo-avermelhado e internamente vermelho-viva.; em beira de estrada, próximo a uma casa abandonada.",NA,"675",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA
"266","2021-02-08 12:42:39-03","UFRGS","ICN","063278","S","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Chautems, A",NA,NA,NA,"Stehmann, JR","1983","03","19","Brasil","RS","Aratinga","São Francisco de Paula na descida da Serra do Pinto",NA,NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,"98",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2021-02-08 12:42:39-03","UFRGS","ICN","090418","S","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Chautems, A","1989","10","10","Chautems, A; Waechter, JL","1989","02","22","Brasil","RS","São Francisco de Paula","estrada Tainhas-Aratinga Serra do Pinto 29°21' S 50°12' W. Barranco da estrada","-50.2","-29.35","-50.2","-29.35","750","750","Espécie ameaçada de extinção (Vulnerável).; Rupícola, frequente. Sobre rocha. Caule ramificado; folhas discolores, verde branqueada na face abaxial; cálice vermelho pálido, corola vermelho pálido, estilete vinoso.",NA,"329",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2021-02-08 12:42:39-03","UFRGS","ICN","030705","S","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Chautems, A",NA,NA,NA,"Baptista, LRM","1971","02","17","Brasil","RS","Osório","Serra do Ouro","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,"s.n.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,"27350","auto",NA,NA,NA
"269","2021-03-03 22:00:02-03","FLAS","FLAS","189267","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"J. Richard Abbott",NA,NA,NA,"Bolivia","Santa Cruz","Ñuflo de Chavez",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16279",NA,NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-08-26 10:49:10-03","MCN-FZBRS","HAS","14910","PreservedSpecimen","Plantae","Gesneriaceae","Corytholoma","cf. warmingii","Corytholoma cf. warmingii","(Hiern) Toursark.","Soares, Z.F.",NA,NA,NA,"Backes, A.","1976","05",NA,"Brasil","Rio Grande do Sul","Viamão","Morro do Coco.","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Erva muito frequente e abundante.","HAS0014910","s.n.",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA
"271","2020-08-26 10:49:10-03","MCN-FZBRS","HAS","86019","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Chautems, A.","1991",NA,NA,"Meyer, J.","1987","11",NA,"Brasil","Rio Grande do Sul","Bom Jesus","Serra da Rocinha,","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"; Nos bordos dos lobos e interior claro com pontos avermelhados. Flores violáceas.","HAS0086019","198",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA
"272","2020-08-26 10:49:10-03","MCN-FZBRS","HAS","86025","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Chautems, A.","1991",NA,NA,"Silveira, N.","1988","03",NA,"Brasil","Rio Grande do Sul","Maquiné","Na estrada para Barra do Ouro,","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"; Flores vermelhas.","HAS0086025","6569",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"28094","auto",NA,NA,NA
"273","2020-08-26 10:49:10-03","MCN-FZBRS","HAS","86026","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Chautems, A.","1991",NA,NA,"Silveira, N.","1988","03",NA,"Brasil","Rio Grande do Sul","Maquiné","Na estrada para Barra do Ouro,","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"; Flores vermelhas.","HAS0086026","6571",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"28094","auto",NA,NA,NA
"274","2020-08-26 10:49:10-03","MCN-FZBRS","HAS","86028","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"Silveira, N.","1989","03",NA,"Brasil","Rio Grande do Sul","Osório","Na parte alta da Serra do Pinto,","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"; Flor vermelha.","HAS0086028","8651",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"27350","auto",NA,NA,NA
"275","2020-08-26 10:49:10-03","MCN-FZBRS","HAS","86032","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Chautems, A.","1991",NA,NA,"Silveira, N.","1984","05",NA,"Brasil","Rio Grande do Sul","Osório","Na subida da Serra para Cambará do Sul,","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"; Frutos maduros.","HAS0086032","1156",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"27350","auto",NA,NA,NA
"276","2020-08-26 10:49:10-03","MCN-FZBRS","HAS","86021","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Chautems, A.","1991",NA,NA,"Mattos, J.","1986","12",NA,"Brasil","Rio Grande do Sul","Osório (Maquiné - RS)","Barra do Ouro, Na subida da Serra do Pinto",NA,NA,NA,NA,NA,NA,"; Flores rosadas.","HAS0086021","30320",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-08-26 10:49:10-03","MCN-FZBRS","HAS","86027","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Chautems, A.","1991",NA,NA,"Silveira, N.","1988","02",NA,"Brasil","Rio Grande do Sul","Osório (Terra de Areia - RS)","Em Terra de Areia, Na descida da Serra do Pinto.",NA,NA,NA,NA,NA,NA,"; Flores vermelhas.","HAS0086027","5504",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-08-26 10:49:10-03","MCN-FZBRS","HAS","86024","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"Mattos, J.","1986","02",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Serra do Umbú,","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"; Flores roxas-rosadas.","HAS0086024","8089",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA
"279","2020-08-26 10:49:10-03","MCN-FZBRS","HAS","86022","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Chautems, A.","1991",NA,NA,"Mattos, J.","1986","02",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Serra do Umbú,","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"; Flores tubulosas, avermelhadas.","HAS0086022","29147",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA
"280","2020-08-26 10:49:10-03","MCN-FZBRS","HAS","86031","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Chautems, A.","1991",NA,NA,"Mattos, J.","1977","11",NA,"Brasil","Santa Catarina","Lauro Müller","Novo Horizonte, perto do Morro Pelado.","-49.3967018127441","-28.3927993774414",NA,NA,NA,NA,"; Flores vermelhas, vistosas.","HAS0086031","18215",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"15992","auto",NA,NA,NA
"281","2020-08-26 10:49:10-03","MCN-FZBRS","HAS","86030","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Chautems, A.","1991",NA,NA,"Mattos, J.","1959","01",NA,"Brasil","Santa Catarina","São Joaquim","Na serra,","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,"HAS0086030","6601",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA
"282","2020-08-26 10:49:10-03","MCN-FZBRS","HAS","86029","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Chautems, A.","1991",NA,NA,"Mattos, J.","1959","01",NA,"Brasil","Santa Catarina","São Joaquim","Na Serra Nova,","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,"HAS0086029","6664",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA
"283","2020-08-26 10:49:10-03","MCN-FZBRS","HAS","86020","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Chautems, A.","1991",NA,NA,"Silveira, N.","1987","11",NA,"Brasil","Santa Catarina","Timbé do Sul","Na subida da Serra da Rocinha,","-49.8471984863281","-28.8302993774414",NA,NA,NA,NA,"; Batata pequena. Flores rosadas por fora. Lobos vermelhos, interior do tubo rosado, com pontos vermelhos. Os lobos não tem pontos nem manchas.","HAS0086020","5015",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"15081","auto",NA,NA,NA
"284","2020-11-26 10:00:26-03","IBt","SP","370762","S","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"Hatschbach, G","2001","11","13","Brasil","Santa Catarina","Timbé do Sul",NA,"-49.8471984863281","-28.8302993774414",NA,NA,NA,NA,NA,NA,"72683",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15081","auto",NA,NA,NA
"285","2019-11-21 10:07:03-03","IBt","SP","14841","S","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Chautems, A","1989","12",NA,"Edwall, G","1901","01",NA,"Brasil","São Paulo","Itirapina","Morro Pellado","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,"SP006141","CGG5906",NA,NA,NA,NA,NA,NA,NA,"SP006141",NA,NA,"22843","auto",NA,NA,NA
"286","2010-08-16 16:36:45-03","GH","HU-HERB","GH 00246070","PreservedSpecimen","Plantae","Gesneriaceae","Corytholoma","sceptrum","Corytholoma sceptrum arenosa","Chodat ex Hassler",NA,NA,NA,NA,"E. Hassler",NA,NA,NA,"Paraguay",NA,NA,"pr Rosario",NA,NA,NA,NA,NA,NA,NA,NA,"6022","Isosyntype","South America","Sheet",NA,NA,NA,"arenosa",NA,NA,NA,NA,NA,NA,"6022","undetermined"
