"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","relatedCatalogItem"
"259","2020-07-23 12:12:47-03","CEPLAC","CEPEC","76291","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia",NA,"J. J. Wurdack","G. Hatschbach","63018","1995","08","12",NA,"Brasil","Bahia","PRADO","Km 15-25 Rod. p/ Itamaraju.","-39.2207984924316","-17.341100692749",NA,NA,NA,NA,NA,NA,"53161","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1997"
"260","2020-07-23 12:12:47-03","CEPLAC","CEPEC","8340","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia",NA,"S. A. Mori","A. Eupunino","176","1972","01","24",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Area da Reserva Biológica do Pau-Brasil.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,NA,"49584","auto",NA,NA,NA,"0W0'0","0*0'0",NA,NA,NA,"01/10/1978"
"261","2020-07-23 12:12:47-03","CEPLAC","CEPEC","8363","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia",NA,"J. J. Wurdack","A. Eupunino","233","1972","02","21",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Estação Ecologica do Pau-brasil.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,NA,"49584","auto",NA,NA,NA,"0W0'0","0*0'0",NA,NA,NA,"01/10/1978"
"262","2020-07-23 12:12:47-03","CEPLAC","CEPEC","36329","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia",NA,"T. S. dos Santos","I. A. Silva","237","1981","02","16",NA,"Brasil","Espírito Santo","LINHARES","Reserva Florestal da CVRD. Estacao Gavea, ant. X-2, Km 4,375, a direita.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,"0*0'0","0*0'0",NA,NA,NA,"07/05/1985"
"263","2020-07-23 12:12:47-03","CEPLAC","CEPEC","145305","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia",NA,"J. F. A. Baumgratz","J. M. A. Braga","4127",NA,NA,NA,NA,"Brasil","Rio de Janeiro","mangaratiba",NA,"-44.040599822998","-22.9596996307373",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2021-04-08 17:12:58-03","UESB","HUESB","6376","S","Plantae","Dicotyledoneae",NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Goldenberg, R.","FERNANDES, A.; Andrade, M.; Andrade, M.",NA,"1994","03","24",NA,"Brasil","Bahia","Caravelas","Alcobaça.","-39.2658004760742","-17.7318992614746",NA,NA,NA,"Arvoreta. Flor alva.",NA,NA,"106553","auto","2010","08",NA,NA,NA,NA,NA,NA,NA
"265","2019-11-13 16:04:50-03","UNISANTA","HUSC","2331","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Chiea, S.A.C.","Sampaio, P.S.P.; Lima, E.S.","409","2000","01","20",NA,"Brasil","São Paulo","Bertioga","Guaratuba, Fazenda três Marias, estrada de captação.","-46.138599395752","-23.8544006347656",NA,NA,NA,"Árvore com 8m de altura. Corola alva. Beira da trilha.; Floresta de Restinga Paludosa Turfosa Alta.",NA,NA,"37616","auto","2000","02",NA,NA,NA,NA,NA,NA,NA
"266","2019-11-13 16:04:50-03","UNISANTA","HUSC","1892","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Martins, S.E.","Magenta, M.A.G.; Sampaio, P.S.P.; Martins, S.E.; Boldrin, A.H.L.; Monteiro, A.C.S.","158","1999","05","06",NA,"Brasil","São Paulo","Bertioga","Praia do Itaguaré.","-46.138599395752","-23.8544006347656",NA,NA,NA,"Árvore, 8m de altura. Flores alvas. Frutos secos castanhos.; Floresta de Restinga alta.",NA,NA,"37616","auto","1999","06",NA,NA,NA,NA,NA,NA,NA
"267","2020-11-12 17:01:37-03","UEL","FUEL","39747","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Franco, GADC","Robim, MJ; Baldan, A","938","1998","06","25",NA,"Brasil","São Paulo","Ubatuba","Parque Estadual da Ilha Anchieta, restinga da praia das Palmas.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"FUEL010194",NA,"34265","auto","1998","07","20",NA,NA,NA,NA,NA,NA
"268","2020-11-12 17:01:37-03","UEL","FUEL","37279","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Baumgratz, JFA","Cruz, ND","87","1964","02","27",NA,"Brasil","São Paulo","Ubatuba","Rodovia São Paulo-Ubatuba, km 251, Km 251 Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"FUEL010195",NA,"34265","auto","1998","04",NA,NA,NA,NA,NA,NA,NA
"269","2019-11-01 15:03:58-03","UnB","UB","149426","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Baumgratz, JFA","Belém, RP","811","1965","04","12","Southern America","Brasil","Bahia",NA,"Rodovia Camacan - Canavieira, 30km W de Canavieira.",NA,NA,NA,NA,NA,"Flores brancas, estames amarelos.; Árvore de 5m x 10cm.",NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-11-01 15:03:58-03","UnB","UB","149427","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Baumgratz, JFA","Silva, NT","58411","1964","07","13","Southern America","Brasil","Bahia",NA,"Km 80 entre Betanha e Canavieiras.",NA,NA,NA,NA,NA,"Cálice verde, corola branca, estames vermelhos, anteras amarelas.; Árvore de 6m x 10cm.; Caatinga.",NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA
"271","2019-05-06 11:59:18-03","UFU","HUFU","4864","S","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Romero, R.","Costa, R.; et al.","45","1988","05","07",NA,"Brasil","São Paulo","Ubatuba","Picinguaba, Trilha para o mangue.","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Árvore 12 m. FLores alvas com filetes e anteras amarelas.","HUFU00060613","HUFU00060613","34265","auto","1991","09","09",NA,NA,NA,NA,NA,NA
"272","2019-05-06 11:59:18-03","UFU","HUFU","68068","S","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Romero, R.","Yamamoto, K.; Tamashiro, J.Y.","28204","1993","04","17",NA,"Brasil","São Paulo","São Sebastião","Barra do Una, Entrada da vila. Beira de mata.","-45.4099998474121","-23.7600002288818",NA,NA,NA,"Árvore com 6,0 m. de alt. Flores brancas, estames passando de amarelos a marrom-alaranjados quando velhos.","HUFU00060612","HUFU00060612","41977","auto","2014","10",NA,NA,NA,NA,NA,NA,NA
"273","2019-05-06 11:59:18-03","UFU","HUFU","4865","S","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Romero, R.","Romero, R.; et al.","58","1990","05","08",NA,"Brasil","São Paulo","Ubatuba","Pinciguaba, Trilha das 3 Lagoas.","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Árvore 6 m. Flores brancas, estames amarelos depois vermelhos, cálice verde, botões brancos.","HUFU00060611","HUFU00060611","34265","auto","1991","09","09",NA,NA,NA,NA,NA,NA
"274","2021-04-05 20:16:23-03","UFSC","FLOR","68541","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Souza, L.D.","Alves, T.N.; Fonseca, W.O.; Souza, J.","52","2016","12","12",NA,"Brasil","Bahia","Santa Terezinha","Povoado de Pedra Branca; Trilha em direção à Serra da Pioneira.","-39.5233001708984","-12.771900177002",NA,NA,NA,"Duplicata de HURB 20194","FLOR0068541",NA,"25196","auto","2020","02",NA,NA,NA,NA,NA,NA,NA
"275","2020-08-20 14:57:43-03","UFSC","FLOR","55847","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Baumgratz, J.F.A.","Braga, J.M.A.; Andreata, R.H.P.; Lyra Neto, J.A.; et alii","4127","1997","06","03",NA,"Brasil","Rio de Janeiro","Mangaratiba","Reserva Rio das Pedras , Trilha do Corisquinho, proximidades do cume do Corisquinho.","-44.040599822998","-22.9596996307373","450","450",NA,"Árvore com 9 m de altura, folhas breve discolores e cartáceas, frutos imaturos verdes e maduros secos","FLOR0055847",NA,"17272","auto","1997","06",NA,NA,NA,NA,NA,NA,NA
"276","2020-08-20 20:39:59-03","UFSC","FLOR","42995","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Baumgratz, J.F.A.","Baumgratz, J.F.A.; Giordano, L.C.; Bovini, M.; Vignoli, M. & Santos Filho, L.A.F.","899","2006","03","16",NA,"Brasil","Rio de Janeiro","Paraty","Ponta Negra, trilha para o Morro dos Antigos (próximo ao Rio da Vargem), Mata Atlântica, mata pluvial de encosta.","-44.7131004333496","-23.2178001403809","50","50",NA,"arvoreta com folhas verdes discolores; pecíolo verde claro; hipanto e cálice verde; pétalas alvas; filete passando a vermelho; anteras amarelas; tecas paassando a castanha; conectivo e apêndice amarelos; estilete verde claro","FLOR0042995",NA,"34470","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-08-20 20:39:59-03","UFSC","FLOR","42983","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Baumgratz, J.F.A.","Baumgratz, J.F.A.; Giordano, L.C.; Bovini, M.; Vignoli, M. & Santos Filho, L.A.F.","880","2006","03","15",NA,"Brasil","Rio de Janeiro","Paraty","Ponta Negra, trilha para o Pico do Cairuçú (Morro da Berta da Figueira), Mata Atlântica, mata pluvial de encosta.","-44.7131004333496","-23.2178001403809","300","300",NA,"arvoreta com folhas verdes discolores, flor pecíolo verde claro; hipanto e cálice verde; pétala alva; filete passando a vermelho; antera amarela; teca passando a castanha; conectivo e apêndice amarelos; estilete verde claro pas","FLOR0042983",NA,"34470","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA
"278","2021-03-04 15:44:56-03","IF","SPSF","21653","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia",NA,NA,"A.R.Ferretti","39","1996","12","12","América do Sul","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: ao longo do rio Paraibuna&nf;;",NA,NA,"38855","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"279","2021-03-04 15:44:56-03","IF","SPSF","32751","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia",NA,NA,"R.M.R.Duarte",NA,"2002","05","11","América do Sul","Brasil","SP","Ubatuba","Parque Estadual da Ilha Anchieta","-45.0699996948242","-23.4300003051758",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"34265","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"280","2021-03-04 15:44:56-03","IF","SPSF","16048","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia",NA,NA,"F.C.P.Garcia","597","1991","01","12","América do Sul","Brasil","SP","Ubatuba","P.E.Serra do Mar, Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"34265","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"281","2021-03-04 15:44:56-03","IF","SPSF","42237","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","N.M.Ivanauskas","R.T. Polisel & N.M.Ivanauskas & R.P.S.Lattore & E.Rocha","567","2008","03","28","América do Sul","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.366111","-22.806389","1115","1115",NA,"COLETA: Árvore de 7 m. Flores brancas.; GEOGRAFIA: Ao longo da trilha para a Pedra Vermelha. Floresta Ombrófila Densa.;",NA,NA,NA,NA,"2018","01","01",NA,NA,"Magnoliopsida",NA,NA,NA
"282","2021-03-04 15:44:56-03","IF","SPSF","42261","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","N.M.Ivanauskas","R.T. Polisel & N.M.Ivanauskas & R.P.S.Lattore & E.Rocha","591","2008","03","28","América do Sul","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.343611","-22.791944","1146","1146",NA,"COLETA: Arbusto. Flores brancas.; GEOGRAFIA: Na porção conhecida como Sertão do Barbosa.&nf;Beira da estrada (SAD 69, Zona 23K, 567380S, 7479358W).;",NA,NA,NA,NA,"2018","01","01",NA,NA,"Magnoliopsida",NA,NA,NA
"283","2021-03-04 15:44:56-03","IF","SPSF","24148","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia",NA,NA,"J.B.Baitello","855","1999","04","28","América do Sul","Brasil","SP","Caraguatatuba","vegetação secundaria","-45.4099998474121","-23.6200008392334",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: area impactada&nf;;",NA,NA,"30093","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"284","2021-03-04 15:44:56-03","IF","SPSF","23075","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia",NA,"G.A.D.C. Franco","M.J.Robim & A.Baldan","938","1998","06","25","América do Sul","Brasil","SP","Ubatuba","Parque Estadual da Ilha Anchieta","-45.0699996948242","-23.4300003051758",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: restinga&nf;;",NA,NA,"34265","auto","1998","07","20",NA,NA,"Magnoliopsida",NA,NA,NA
"285","2021-03-04 15:44:56-03","IF","SPSF","13615","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia",NA,"J.F.A.Baumgratz","M. Kirizawa & J.A.Correa","2185","1989","05","23","América do Sul","Brasil","SP","Ubatuba","restinga de Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"34265","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"286","2016-03-31 10:05:51-03","CAS","CAS-BOT","497786","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Hatschbach, G.; Hatschbach, M.; Motta, J. T.","63018","1995","8",NA,"South America","Brazil","Bahia",NA,"Prado, km 15-25 da rodovia para Itamaraju",NA,NA,NA,NA,NA,"Arbusto ramoso, 3 m, flor alva, anteras amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"287","2016-03-31 09:57:01-03","CAS","CAS-BOT","497785","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Harley, R. M.","15642","1974","1",NA,"South America","Brazil","Bahia",NA,"ca. 6 km. N. of Barra da Estiva not far from Rio Preto","-41.3","-13.5833333333","1100",NA,NA,"Spindly tree to 5 m. high. Flowers white, anthers bright yellow.",NA,NA,NA,NA,NA,NA,NA,"41° 18' W","13° 35' S","Magnoliopsida",NA,NA,NA
"288","2016-03-29 11:43:22-03","CAS","CAS-BOT","497780","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Oliveira, C. A. L.; Cominote, J.","43","1984","7",NA,"South America","Brazil","Rio de Janeiro",NA,"RJ, Estrada da Vista Chinesa, Curva do Sol, próximo da esquina da Estr. da Gávea Pequena.",NA,NA,NA,NA,NA,"com flores brancas e frutos imaturos de côr esverdeada, maduros de côr pardacento. No. 27227",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"289","2016-03-31 10:12:39-03","CAS","CAS-BOT","497787","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Hatschbach, G.; Hatschbach, M.; Silva, J. M.","52252","1988","7",NA,"South America","Brazil","Bahia",NA,"Porto Seguro, 10 km 0",NA,NA,"100",NA,NA,"Árvore 6 m; pétalas alvas, anteras amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"290","2016-03-29 11:57:19-03","CAS","CAS-BOT","497782","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Mattos Silva, L. A.; dos Santos, T. S.","757","1980","5",NA,"South America","Brazil","Bahia","Mucuri","Km 6 da Rod. Mucuri/Nova Viçosa, ramal à esquerda. Região de restinga, provavelmente original.","-39.5508003234863","-18.0863990783691","10",NA,NA,"Árvore, 8 m x 15 cm. Flores com pétalas brancas, estames vermelhos e enteras amarelas. Frutos imaturos, verdes. Folha SE 24 (18-40d).",NA,NA,"78440","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"291","2016-03-29 11:49:36-03","CAS","CAS-BOT","497781","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Eupunino, Antonio","176","1972","1",NA,"South America","Brazil","Bahia","Santa Cruz Cabralia","Res. Bio. Bau-brasil","-39.0247001647949","-16.2780990600586",NA,NA,NA,"árvore de 4m. de altura, flor branca estames amarelos",NA,NA,"49584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"292","2020-04-30 16:07:16-03","UFMT","CNMT","229","S","Plantae","Angiosperma",NA,"Melastomataceae","Huberia","cf. ovalifolia","Huberia cf. ovalifolia","DC.",NA,"Rosalino, W.; Pospiecha, R.","126","2010","12","17",NA,"Brasil","Mato Grosso","Cotriguaçu","Fazenda São Nicolau. Módulo IV, PPBio.","-58.258722","-9.81975",NA,NA,NA,"PPBio - Projeto de Pesquisa da Biodiversidade.","CNMT000229",NA,NA,NA,NA,NA,NA,"58°15'31.4W","9°49'11.1S",NA,NA,NA,NA
"293","2014-09-23 11:01:49-03","G","G-DC","G00319558","S","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","CAT.HERB.PRODR.","Lund, P. W.","134","1834",NA,"00","AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00319558",NA,NA,NA,"2012","01","01","-42.9125","-22.48222222",NA,NA,NA,NA
"294","2014-09-23 11:01:49-03","G","G-DC","G00319559","S","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","CAT.HERB.PRODR.","Gaudichaud-Beaupré, C.","739","1834",NA,"00","AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00319559",NA,NA,NA,"2012","01","01","-42.9125","-22.48222222",NA,NA,NA,NA
"295","2014-09-23 11:01:49-03","G","G-DC","G00319560","S","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","CAT.HERB.PRODR.","Martius, C. F. P.","29","1837",NA,"00","AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00319560",NA,NA,NA,"2012","01","01","-42.9125","-22.48222222",NA,NA,NA,NA
"296","2019-11-21 10:09:41-03","IBt","SP","491828","S","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Baumgratz, JFA","Braga, JMA; et al.","17-94","2017","08","09",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Parque Estadual da Pedra Branca, Jacarepaguá. Pau da Fome, topo da Pedra do Quilombo","-43.435833","-22.945556","695","695",NA,NA,NA,NA,NA,NA,"2017","08","16","-43.435833","-22.945556",NA,NA,NA,NA
"297","2019-11-21 10:09:41-03","IBt","SP","263201","S","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Aparecida da Silva, M; Filgueiras, TS; Brochado, AL; França, F; Cardoso, E","1610","1992","08","08",NA,"Brasil","Bahia","Correntina","Fazenda Jatobá","-44.6366996765137","-13.3432998657227",NA,NA,NA,NA,NA,NA,"182507","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2019-11-21 10:09:41-03","IBt","SP","251635","S","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Silva, MLA; Hage, JL; Santos, EB","2658","1989","03","30",NA,"Brasil","Bahia","Prado","Estrada Prado/Cumuruxatiba, margeando o litoral, ramal com entrada a 7 km ao N de Prado, lado esquerdo","-39.2207984924316","-17.341100692749",NA,NA,NA,NA,NA,NA,"53161","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-11-21 10:09:41-03","IBt","SP","204999","S","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Baumgratz, JFA","Silva, IA","237","1981","02","16",NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal CVRD, Estrada Gávea, ant. X-2, Km 4,375, lado direito","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"48094","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-11-21 10:09:41-03","IBt","SP","25037","S","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Baumgratz, JFA","Hoehne, FC","607","1915","06",NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Alto da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"57442","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA
"301","2019-11-21 10:09:41-03","IBt","SP","120673","S","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Wurdack, JJ","Lanna, JP","122","1962","01","08",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Estrada da Vista Chinesa","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"57442","auto","1970","04","06",NA,NA,NA,NA,NA,NA
"302","2019-11-21 10:09:41-03","IBt","SP","120604","S","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Wurdack, JJ","Castellanos, A","23219","1961","06","20",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Estrada vista Chinesa","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"57442","auto","1970","04","06",NA,NA,NA,NA,NA,NA
"303","2021-02-25 09:38:41-03","IBt","SP","497483","S","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Polisel, RT","591","2008","03","28",NA,"Brasil","São Paulo","Bananal",NA,"-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,NA,NA,"26795","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2021-02-25 09:38:41-03","IBt","SP","497482","S","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Polisel, RT","567","2008","03","08",NA,"Brasil","São Paulo","Bananal",NA,"-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,NA,NA,"26795","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2019-11-21 10:09:41-03","IBt","SP","465580","S","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Chiea, SA","Sampaio, PSP; Lima, ES","409","2000","01","20",NA,"Brasil","São Paulo","Bertioga","Guaratuba, Fazenda Três Marias, estrada da captação","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"37616","auto","2000","02",NA,NA,NA,NA,NA,NA,NA
"306","2019-11-21 10:09:41-03","IBt","SP","335643","S","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Martins, SE","Magenta, MAG; Sampaio, PSP; Martins, SE; Boldrin, AHL; Monteiro, ACS","158","1999","05","06",NA,"Brasil","São Paulo","Bertioga","Praia do Itaguaré","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"37616","auto","1999","06",NA,NA,NA,NA,NA,NA,NA
"307","2019-11-21 10:09:41-03","IBt","SP","11342","S","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Edwall, G","CGG1788","1892","04","29",NA,"Brasil","São Paulo","Caraguatatuba","Caraguatatuba a Ubatuba, mata.","-45.4099998474121","-23.6200008392334",NA,NA,NA,"Árvore, fl. alba.","SP006786","SP006786","30093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2019-11-21 10:09:41-03","IBt","SP","271629","S","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Chiea, SAC","Nicolau, SA; Kakuta, FY; Guedes Sousa, H","688","1993","12","01",NA,"Brasil","São Paulo","Pindamonhangaba","Fazenda São Sebastião do Ribeirão Grande, talhão 4, topo do morro.","-45.4599990844727","-22.9200000762939",NA,NA,NA,NA,NA,NA,"24176","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2019-11-21 10:09:41-03","IBt","SP","262734","S","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Baumgratz, JFA","Costa, R","45","1988","09","07",NA,"Brasil","São Paulo","Ubatuba","Árvore 12m alt., flores alvas, odoriferas, com filetes e anteras amarelas","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto","1998","04",NA,NA,NA,NA,NA,NA,NA
