"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","county","locality","decimalLongitude","decimalLatitude","identifiedBy","typeStatus","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount"
"348","2020-12-11 11:41:13-03","UFMG","BHCB","28701","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","São Paulo",NA,NA,NA,NA,"Dicotyledon",NA,NA,"A.St.-Hil.","Peruíbe","Juréia","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-12-11 11:41:13-03","UFMG","BHCB","69690","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Tameirão Neto, E","3244","2001","02","13","Southern America","Brasil","Minas Gerais",NA,NA,"Floresta Ciliar, arbóreo",NA,"Dicotyledon",NA,NA,"A.St.-Hil.","Berilo","UHE Irapé. Rio Jequitinhonha.","-42.4655990600586","-16.9517002105713",NA,NA,NA,NA,NA,"31142","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2021-02-11 17:21:38-03","UFPR","UPCB","20996","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus ssp. spicatus","Hatschbach, G.","56920","1992","04","09",NA,"Brasil","Bahia",NA,NA,"Arbusto, 3m, flor creme. Caatinga..",NA,NA,NA,"ssp. spicatus","A.St.-Hil.","Palmeiras","Rio Lajeadinho","-41.5588989257812","-12.5289001464844","Pirani, J.R.",NA,NA,NA,NA,"20767","auto","1992","01","01",NA,NA,NA,NA,NA,NA
"351","2008-05-27 22:02:00-03","MO","MOBOT","2810766","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Amorim","Amorim 2049","1997","6","18","South America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.",NA,"Município de una, Reserva Biológica do Mico-leão (IBAMA). Entrada no km 46 da Rod. BA-001 llhéus/Una. Região da Mata Higrófila Sul Baiana.","-39.08333","-15.15","J. Kallunki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2019-10-30 04:39:00-03","MO","MOBOT","2808451","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus longeracemosus","R.M. Harley|S.A. Renvoize|C.M. Erskine|C.A. Brighton|R.S. Pinheiro","Harley 16737","1974","3","5","South America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,"longeracemosus","(Mart. ex Engl.) Kaastra",NA,"Serra do Curral Feio. 3km. N.W. of Lagoinha (5.5km S.W. of Delfino) on the side road to Minas do Mimoso. Cut over woodland, and by cultivation near river.","-41.26666","-10.45","L.A. Skorupa",NA,NA,"640.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2013-12-30 08:56:00-02","MO","MOBOT","2807711","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","M. de F. Agra","Agra 5127","1998","3","11","South America","Brazil","Paraíba",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.",NA,"Município de de Maturéia, Pico do Jabre. Vegetacão arbustivo-arbórea, semicaducifolia, subxerofitica. Ao Norte da sede da Telpa, em direcão Leste.","-37.4313889","-7.1861111","M.F. Agra",NA,NA,"800.00000000","1010.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"354","2008-05-27 22:02:00-03","MO","MOBOT","118561","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Cristoph H. Fröhner","Froehner 6","1977","11","8","South America","Peru","Ucayali",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.","Coronel Portillo","Bosque Nacional Alexander von Humboldt. Pucallpa - Tingo María Road. Carretera de extracción.","-75","-8.66666",NA,NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","3"
"355","2012-04-26 05:08:00-03","MO","MOBOT","2806991","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","André M. Amorim|André M. de Carvalho|Jomar G. Jardim|J.R. da Silva","Amorim 1054","1993","2","23","South America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.",NA,"Município de Saúde. Cachoeira do Paulista. Entrada no Km 10 da estrada Saúde/Jacobina. Ca 6 Km a partir da entrada. MATA DE GALERIA.",NA,NA,"J. Kallunki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-11-10 04:40:00-03","MO","MOBOT","2807259","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Jacquelyn A. Kallunki|José R. Pirani|I. Cordeiro|Pedro L. R. de Moraes","Kallunki 577","1994","2","18","South America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.","Itamaraju","Mun. Itamarajú, Faz. Nova Pau-Brasil located on dirt road turning W at ca. 4 km N of junction of BR-101 and road to Prado at N edge of Itamarajú. Disturbed forest and side of road from fazenda to baseof Pedra da Pescoco.","-39.5833333","-16.9166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"357","2008-05-27 22:02:00-03","MO","MOBOT","2807927","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","W. Wayt Thomas","Thomas 11134","1996","3","25","South America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.",NA,"Itambé: 37.5 km west of Itapetinga on BR 415 to Itambé. Semi-deciduous vine forest (Mata de Cipó) with arborescent cacti.","-40.57472","-15.26472","J. Kallunki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2012-05-02 13:17:00-03","MO","MOBOT","3328852","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Paulo T. Sano","Sano 14569","1994","2","25","South America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.",NA,"Abaíra. Estrada Abaira-Catolés, próximo ao Distrito de Curralinho. Fragmento de mata em área de pasto.","-41.7505556","-13.3072222",NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"359","2009-03-25 09:40:00-03","MO","MOBOT","2807564","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","M. de F. Agra","Agra 4863","1998","1","28","South America","Brazil","Paraíba",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.",NA,"Município de de Maturéia, Pico do Jabre. Vegetacão arbustivo-arbórea, semicaducifolia, subxerofítica. Ao Leste da sede da Telpa.","-37.43138","-7.18611","M.F. Agra",NA,NA,"800.00000000","1010.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2015-08-13 05:50:00-03","MO","MOBOT","2808113","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus longeracemosus","Howard S. Irwin|R.M. Harley|Gary L. Smith","Irwin 31177","1971","2","27","South America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,"longeracemosus","(Mart. ex Engl.) Kaastra",NA,"Serra da Agua de Rega. Ca. 28km N. of Seabra, road to Agua de Rega.",NA,NA,"L.A. Skorupa",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2019-10-30 04:39:00-03","MO","MOBOT","2808244","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus longeracemosus","R.M. Harley|S.A. Renvoize|C.M. Erskine|C.A. Brighton|R.S. Pinheiro","Harley 15249","1972","1","18","South America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,"longeracemosus","(Mart. ex Engl.) Kaastra",NA,"Serra do Rio de Contas. On road to Abaira ca. 8 km. to N. of the Town of Rio de Contas. Cut over woodland.","-41.78333","-13.55","L.A. Skorupa",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2017-03-30 09:51:00-03","MO","MOBOT","100961320","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus spicatus","Othon Machado","Machado 75537","1946",NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"spicatus",NA,NA,"Restinga da [Iajica].",NA,NA,"L.A. Skorupa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"363","2009-07-22 11:00:00-03","MO","MOBOT","100202046","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus spicatus","Pedro Fiaschi","Fiaschi 2741","2005","3","12","South America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,"spicatus",NA,NA,"Almadina: Rodovia de Almadina para Ibitupã, ca. 20 km. Fazenda São Roque, ca. 10 km da entrada do ramal. Floresta semidecidual.","-39.7130556","-14.6408333","J. Kallunki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"364","2008-05-27 22:02:00-03","MO","MOBOT","2808773","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus spicatus","W. Wayt Thomas","Thomas 6108","1988","2","24","South America","Brazil","Espírito Santo",NA,NA,NA,NA,NA,NA,"spicatus",NA,NA,"Mun. Guarapari, 6 km N of Guarapari. In field, on N edge of city.","-40.48333","-20.61666","J. Kallunki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2012-04-24 12:29:00-03","MO","MOBOT","2808894","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus spicatus","Apparicio P. Duarte|Edmundo Pereira","Duarte 4643","1959",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"spicatus",NA,NA,"D.F. Restinga de Jacarepaguá.",NA,NA,"L.A. Skorupa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2014-10-28 15:38:00-02","MO","MOBOT","2809016","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus spicatus","João Geraldo Kuhlmann","Kuhlmann 53634","1933",NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"spicatus",NA,NA,"Barra da Tyuca.",NA,NA,"L.A. Skorupa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2008-05-27 22:02:00-03","MO","MOBOT","2809293","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus spicatus","Jardim","Jardim 675","1995","7","29","South America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,"spicatus",NA,NA,"Município de Una. Estacão Experimental Lemos Maia (ESMAI/CEPLAC). Área de Primatas, próximo da cidade lado N. MATA HIGRÒFILA SUL BAIANA.",NA,NA,"J. Pirani",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2015-10-31 05:50:00-02","MO","MOBOT","2809524","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus spicatus","Wilson Hoehne","Hoehne 5647","1964","3","26","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"spicatus",NA,NA,"Estado da Guanabara: Barra da Tijuca.",NA,NA,"J. Kallunki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2009-07-01 16:15:00-03","MO","MOBOT","2809616","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus spicatus","Anonymous","Anonymous 156565",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"spicatus",NA,NA,"GB-Estrada de Guaratiba e/Estr. de Itapuca.",NA,NA,"L.A. Skorupa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2008-05-27 22:02:00-03","MO","MOBOT","3401677","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus spicatus","W. Wayt Thomas","Thomas 11944","1999","2","2","South America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,"spicatus",NA,NA,"Jussari: Ca. 2.5 km N of Palmira on road connecting Palmira to the Itaju do Colõnia-Itapé road, Fazenda São Roque (owner Fernando Verde). Mountain with transitional sub-deciduous forest, some of it disturbed forest, some of it disturbed.","-39.56666","-15.13333","J. Kallunki",NA,NA,"300.00000000","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2012-03-30 13:33:00-03","MO","MOBOT","3405227","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus spicatus","André M. Amorim|E. de L. Jacques|F.S. Juchum","Amorim 2185","1998","1","27","South America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,"spicatus",NA,NA,"Municipio Seabra. Disttrito de Bedouro Coletas ca 12 km a partir do ramal que leva ao Distrtio Caatinga Arbustiva",NA,NA,"J. Kallunki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2020-06-22 14:19:05-03","UNESP-IBILCE","SJRP","14041","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","G. Hatschbach",NA,NA,NA,NA,"América do Sul","Brasil","Bahia",NA,NA,"Arbusto 2 m, inflorescência ereta, flor purpúrea, estames cremes;",NA,"Tracheophyta","Sapindales",NA,"A.St.-Hil.","Caetité","40 km N de Caetité","-42.4749984741211","-14.0693998336792","J.R. Pirani",NA,NA,NA,NA,"53684","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"373","2020-08-01 18:19:44-03","UNESP-IBILCE","SJRP","29010","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Fernandes, A.C.",NA,"2006","07",NA,"América do Sul","Brasil","São Paulo",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,"A.St.-Hil.","Nhandeara","Área da empresa Quiri Ruber, sítio Estrela Dalva","-50.0299987792969","-20.6900005340576",NA,NA,NA,NA,NA,"20767","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"374","2020-06-22 14:19:05-03","UNESP-IBILCE","SJRP","14035","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","G. Hatschbach",NA,NA,NA,NA,"América do Sul","Brasil","Minas Gerais",NA,NA,"Arbusto ornamental, 2 m, caatinga;",NA,"Tracheophyta","Sapindales",NA,"A.St.-Hil.","Monte Azul","Serra do Espinhaço","-42.874698638916","-15.1549997329712","A. Goldberg",NA,NA,NA,NA,"41110","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"375","2020-08-31 09:09:53-03","INPA","INPA","188964","S","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus aracatensis","Bezerra, P","INPA188964","1939","12","21","Southern America","Brasil","Ceará",NA,NA,NA,"INPA0188964","Dicotyledon Com-Clade","Sapindales","aracatensis","Kaastra",NA,"Sítio São José, Serra da Aratanha, Maranguape",NA,NA,"Albuquerque, BWP de",NA,"INPA0188964 INPA0188964_e",NA,NA,NA,NA,"1984","05",NA,NA,NA,NA,NA,NA,NA
"376","2021-01-10 20:47:49-03","INPA","INPA","188970","S","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus aracatensis","Fernandez, A","HPBs.n.","1977","12","19","Southern America","Brasil","Pernambuco",NA,NA,NA,"INPA0188970","Dicotyledon Com-Clade","Sapindales","aracatensis","Kaastra",NA,"Sítio dos Moreiras",NA,NA,"Albuquerque, BWP de",NA,"INPA0188970 INPA0188970_e",NA,NA,NA,NA,"1984","05",NA,NA,NA,NA,NA,NA,NA
"377","2021-01-10 20:47:49-03","INPA","INPA","188971","S","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus aracatensis","Fernandez, A","HPBs.n.","1977","12","13","Southern America","Brasil","Pernambuco",NA,NA,NA,"INPA0188971","Dicotyledon Com-Clade","Sapindales","aracatensis","Kaastra",NA,"Estrada Crato-Araripina, Bodocó",NA,NA,"Albuquerque, BWP de",NA,NA,NA,NA,NA,NA,"1984","05",NA,NA,NA,NA,NA,NA,NA
"378","2021-01-10 20:47:49-03","INPA","INPA","188972","S","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus aracatensis","Fernandez, A","HPBs.n.","1977","10","17","Southern America","Brasil","Ceará",NA,NA,NA,"INPA0188972","Dicotyledon Com-Clade","Sapindales","aracatensis","Kaastra",NA,"Cocal, Viçosa",NA,NA,"Albuquerque, BWP de",NA,NA,NA,NA,NA,NA,"1984","05",NA,NA,NA,NA,NA,NA,NA
"379","2021-01-10 20:47:49-03","INPA","INPA","188984","S","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus aracatensis","Fernandez, A","HPBs.n.","1975","10","30","Southern America","Brasil","Ceará",NA,NA,NA,"INPA0188984","Dicotyledon Com-Clade","Sapindales","aracatensis","Kaastra",NA,"Bom Jesus, Alcântara, Serra da Meruoca",NA,NA,"Albuquerque, BWP de",NA,"INPA0188984 INPA0188984_e INPA0188984_e1",NA,NA,NA,NA,"1984","05",NA,NA,NA,NA,NA,NA,NA
"380","2020-08-31 09:09:53-03","INPA","INPA","98548","S","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus spicatus","Mattos Silva, LA da","1280","1980","12","11","Southern America","Brasil","Bahia",NA,NA,NA,"INPA0098548","Dicotyledon Com-Clade","Sapindales","spicatus","A.St.-Hil.","Valença","Rodovia Guaibim (litoral) Valença, 6 km a Oeste de Guaibim.","-39.0731010437012","-13.3703002929688","Albuquerque, BWP de",NA,NA,"10","10","43634","auto","1981","07",NA,NA,NA,NA,NA,NA,NA
"381","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","11850",NA,"Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","W. P. Lopes; et al","681","1999","05","12",NA,"Brasil","Espírito Santo",NA,NA,"Arvoreta 5m. Inflorescencias verde-castanho. Ambiente sombreado.","MBML011850",NA,NA,NA,"A.St.-Hil.","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.681389","-19.805556","J.R.Pirani/Jan.2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W40'53","19S48'20",NA,NA,NA
"382","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","13077",NA,"Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","C. N. de Fraga; et al","652","2000","07","15",NA,"Brasil","Espírito Santo",NA,NA,"Mata Atlântica de encosta, vegetação rupestre. Inflorescência pendente, flores amareladas.","MBML013077",NA,NA,NA,"A.St.-Hil.","Santa Teresa","São João de Petrópolis","-40.678056","-19.814167","J.R.Pirani/Jan.2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W40'41","19S48'51",NA,NA,NA
"383","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","3363",NA,"Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","H. Q. Boudet Fernandes","1333","1985","06","23",NA,"Brasil","Espírito Santo",NA,NA,"Arbusto com 3,5m, frutos verdes e maduros, frutos amarelo-alaranjados quando maduros, ciófila, encosta.","MBML003363",NA,NA,NA,"A.St.-Hil.","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.681389","-19.805556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W40'53","19S48'20",NA,NA,NA
"384","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","3364",NA,"Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","W. Boone","1114","1986","02","20",NA,"Brasil","Espírito Santo",NA,NA,"Arbusto 4m, diâmetro de 3cm, botões florais castanhos (os maiores) e vináceos (os menores), mata, grota, terreno inclinado.","MBML003364",NA,NA,NA,"A.St.-Hil.","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.681389","-19.805556","J. R. Pirani/16-10-1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W40'53","19S48'20",NA,NA,NA
"385","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","35209",NA,"Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","L. Kollmann; L. Magnago","10536","2008","02","01",NA,"Brasil","Espírito Santo",NA,NA,"Arbusto 2m na sombra, flores verdes, folhas com cochenilhas nas nervuras.","MBML035209",NA,NA,NA,"A.St.-Hil.","Pinheiros","Santa Rita","-40.162778","-18.301389","J.R. Pirani/2010",NA,NA,"130","130",NA,NA,NA,NA,NA,NA,"40W9'46","18S18'5",NA,NA,NA
"386","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","45817",NA,"Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","J. Gurtler; Monique Perini, Wellinton Prates","77","2012","02","01",NA,"Brasil","Espírito Santo",NA,NA,"Arvoreta (6,0 mts aprox.) solo raso, apresentando inflorescência sem flores desemvolvidas (botões).","MBML045817",NA,NA,NA,"A.St.-Hil.","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.691611","-19.805111",NA,NA,NA,"183","183",NA,NA,NA,NA,NA,NA,"40W41'29,8","19S48'18,4",NA,NA,NA
"387","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","45879",NA,"Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","F. L. Santos","1","2009","02","14",NA,"Brasil","Espírito Santo",NA,NA,"Frutos com pêlos, galhas entomologicas, frutos verdes, 2,5m de altura, formação florestal","MBML045879",NA,NA,NA,"A.St.-Hil.","Piúma","Ilha dos Cabritos","-40.7275","-20.855278","F.L.Santos, B.K. Franco/2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W43'39","20S51'19",NA,NA,NA
"388","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","45347",NA,"Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","A. P. Fontana; W. S. da Silva","1644","2005","08","11",NA,"Brasil","Espírito Santo",NA,NA,"Arvoreto 2,5m, terrestre, umbrófilo, frutos verdes","MBML045347",NA,NA,NA,"A.St.-Hil.","Santa Teresa","Cabeceira do 25 de Julho, propriedade de Geraldo Pretti, Sítio Recanto Feliz, Floresta Estacional Semidecidual","-40.6002998352051","-19.9356002807617","M. Groppo/10-04-2008",NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","45348",NA,"Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","A. P. Fontana; W. S. da Silva","1661","2005","08","11",NA,"Brasil","Espírito Santo",NA,NA,"Arvoreto 3m, frutos verdes","MBML045348",NA,NA,NA,"A.St.-Hil.","Santa Teresa","Cabeceira do 25 de Julho, propriedade de Geraldo Pretti, Sítio Recanto Feliz, Floresta Estacional Semidecidual","-40.6002998352051","-19.9356002807617","M. Groppo/10-04-2008",NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2021-03-15 09:30:44-03","UFRB","HURB","10285","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","cf. spicatus","Pilocarpus cf. spicatus","Guedes, M.L.; Velloso, E.; et al","18905","2011","07","17",NA,"Brasil","Bahia",NA,NA,NA,"HURB000010285",NA,NA,NA,"St.Hil.","Morro do Chapéu","Piemonte da Chapada Diamentina, Cidade das Pedras;","-41.016667","-11.675",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41º01'W","11º40'30S",NA,NA,NA
"391","2021-03-04 11:06:23-03","UFRB","HURB","20044","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Moreira, D.M.; Brandão, C.S; Souza, L. & Fonseca,W.","45","2016","11","15",NA,"Brasil","Bahia",NA,NA,NA,"HURB000020044",NA,NA,NA,"A.St.-Hil.","São Felipe","Serra da Copioba;","-39.0894012451172","-12.8472003936768",NA,NA,NA,NA,NA,"15122","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2021-01-26 13:58:24-03","IMA","MAC","51021","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Chagas-Mota","10053","2011","01","20",NA,"Brasil","Alagoas",NA,NA,"Arbusto ca. 3 m de altura. Frutos verdes.; Mata Atlântica.","MAC0051021",NA,NA,NA,"A.St.-Hil.","Coruripe","Usina Coruripe, Fazenda Capiatã.","-36.1755981445312","-10.125599861145","E.C.O.Chagas",NA,NA,NA,NA,"31269","auto","2011","01","20",NA,NA,NA,NA,NA,NA
"393","2021-01-26 13:58:24-03","IMA","MAC","31342","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Chagas-Mota","66","2007","10","20",NA,"Brasil","Alagoas",NA,NA,"Árvore ca. 4 m de altura. Flores amarelas.; Floresta Pluvial Atlântica. Encosta.","MAC0031342",NA,NA,NA,"A.St.-Hil.","Maceió","Serra da Saudinha, Fazenda Cela.","-35.7352981567383","-9.6658296585083","E.C.O.Chagas",NA,NA,NA,NA,"34538","auto","2007","10","22",NA,NA,NA,NA,NA,NA
"394","2021-01-26 13:58:24-03","IMA","MAC","53520","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Chagas-Mota; J.W.Alves-Silva","11282","2011","10","21",NA,"Brasil","Alagoas",NA,NA,"Árvore ca. 5 m de altura. Frutos verdes.; Mata Atlântica.","MAC0053520",NA,NA,NA,"A.St.-Hil.","Murici","Estação Ecológica de Murici, Bananeiras.","-35.9432983398438","-9.30667018890381","E.C.O.Chagas",NA,NA,NA,NA,"22851","auto","2011","10","21",NA,NA,NA,NA,NA,NA
"395","2021-01-26 13:58:24-03","IMA","MAC","64162","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","M.Figueira; B.Schindler; R.M.T.Costa","711","2017","10","23",NA,"Brasil","Alagoas",NA,NA,"Árvore, aprox. 8 m de alt., DAP de 8,1 cm, inflorescência verde, botões levemente amarelados. Código do indivíduo do IFN AL3F-1-10-62; Floresta Pluvial Tropical do Domínio Atlântico, aprox. 240-280 m de altitude, solo rochoso, área co","MAC0064162",NA,NA,NA,"A.St.-Hil.","Joaquim Gomes","AL3F (conglomerado do Inventário Florestal Nacional)","-35.8199","-9","B.Schindler",NA,"MAC0064162",NA,NA,NA,NA,"2017","11",NA,NA,"-35.8199","-9",NA,NA,NA
