nome_aceito_correto,fontes
Mollia macrophylla,sima
Mollinedia argyrogyna,cncflora_web-UICN_API
Mollinedia boracensis,cncflora_ckan
Mollinedia clavigera,cncflora_web-UICN_API
Mollinedia elegans,UICN_API
Mollinedia engleriana,cncflora_web-UICN_API
Mollinedia eugeniifolia,sima-Portaria 443/2014
Mollinedia gilgiana,cncflora_web-UICN_API
Mollinedia longicuspidata,sima-Portaria 443/2014
Mollinedia luizae,sima-SP_oficial-cncflora_ckan-UICN_API-Portaria 443/2014
Mollinedia oligantha,UICN_API
Mollinedia ovata,cncflora_web-UICN_API
Mollinedia pachysandra,SP_oficial-cncflora_web
Mollinedia salicifolia,sima-SP_oficial
Mollinedia schottiana,SP_oficial-sima-UICN_API
Mollinedia triflora,sima-UICN_API
Mollinedia uleana,UICN_API
Mollinedia widgrenii,UICN_API
Monogereion carajensis,sima-Portaria 443/2014
Monsanima morrenioides,sima-Portaria 443/2014
Monteiroa bullata,sima
Monteiroa smithii,sima-Portaria 443/2014
Monteverdia acanthophylla,sima-Portaria 443/2014
Monteverdia aquifolia,cncflora_web-UICN_API
Monteverdia ardisiifolia,cncflora_ckan-UICN_API
Monteverdia basidentata,sima-Portaria 443/2014-sima
Monteverdia brasiliensis,SP_oficial-cncflora_web-sima
Monteverdia cestrifolia,cncflora_ckan-UICN_API
Monteverdia comocladiiformis,sima
Monteverdia floribunda,cncflora_web
Monteverdia glaucescens,cncflora_web-cncflora_ckan-UICN_API
Monteverdia gonoclada,cncflora_web-UICN_API
Monteverdia littoralis,cncflora_ckan-UICN_API
Monteverdia quadrangulata,sima-Portaria 443/2014
Monteverdia radlkoferiana,sima
Monteverdia rupestris,sima-Portaria 443/2014
Moquilea anneae,sima
Moquilea tomentosa,sima
Moquiniastrum argyreum,sima-sima-Portaria 443/2014
Moquiniastrum cinereum,cncflora_web-sima
Moquiniastrum cordatum,sima-Portaria 443/2014
Moquiniastrum hatschbachii,sima-Portaria 443/2014
Moquiniastrum mollissimum,sima-Portaria 443/2014
Moquiniastrum polymorphum,UICN_API
Moquiniastrum ramboi,sima-Portaria 443/2014
Moquiniastrum sordidum,cncflora_web-sima-Portaria 443/2014
Moranopteris perpusilla,sima-Portaria 443/2014
Morilloa furlanii,sima
Morilloa piranii,sima-Portaria 443/2014
Moronobea coccinea,sima
Mostuea muricata,sima-SP_oficial-cncflora_web-Portaria 443/2014
Mourera weddelliana,sima-Portaria 443/2014
Mouriri arborea,sima-Portaria 443/2014
Mouriri chamissoana,cncflora_ckan-UICN_API
Mouriri micradenia,sima
Mouriri myrtilloides,UICN_API
Mouriri torquata,sima
Muellera filipes,cncflora_ckan
Muellera torrensis,sima
Mycopteris semihirsuta,sima-Portaria 443/2014
Mycopteris taxifolia,sima-cncflora_web-Portaria 443/2014
Myoxanthus ruschii,sima-Portaria 443/2014
Myoxanthus seidelii,sima-Portaria 443/2014
Myrceugenia acutata,cncflora_ckan-UICN_API
Myrceugenia acutiflora,cncflora_ckan-UICN_API
Myrceugenia alpigena,sima-SP_oficial-cncflora_web
Myrceugenia bracteosa,sima-SP_oficial-cncflora_ckan-UICN_API-Portaria 443/2014
Myrceugenia brevipedicellata,sima-SP_oficial-cncflora_ckan-UICN_API-Portaria 443/2014
Myrceugenia campestris,cncflora_web-UICN_API
Myrceugenia cucullata,cncflora_ckan-UICN_API
Myrceugenia euosma,sima-SP_oficial-cncflora_ckan
Myrceugenia foveolata,sima-Portaria 443/2014
Myrceugenia franciscensis,sima-SP_oficial-cncflora_ckan-UICN_API-Portaria 443/2014
Myrceugenia gertii,sima-SP_oficial-cncflora_ckan-UICN_API-Portaria 443/2014
Myrceugenia glaucescens,cncflora_web
Myrceugenia hamoniana,sima-Portaria 443/2014-cncflora_web
Myrceugenia hatschbachii,sima-Portaria 443/2014
Myrceugenia hoehnei,sima-SP_oficial-cncflora_ckan-Portaria 443/2014
Myrceugenia kleinii,sima-SP_oficial-cncflora_ckan-UICN_API-Portaria 443/2014
Myrceugenia miersiana,cncflora_web-UICN_API
Myrceugenia myrcioides,cncflora_web-UICN_API
Myrceugenia ovalifolia,UICN_API
Myrceugenia ovata,UICN_API
Myrceugenia oxysepala,cncflora_web
Myrceugenia pilotantha,cncflora_web-UICN_API
Myrceugenia reitzii,cncflora_ckan
Myrceugenia rufescens,cncflora_web-UICN_API
Myrceugenia scutellata,sima-cncflora_ckan-UICN_API
Myrceugenia venosa,sima-SP_oficial-cncflora_web
Myrcia aethusa,UICN_API-sima-SP_oficial
Myrcia almasensis,sima-Portaria 443/2014
Myrcia amazonica,UICN_API
Myrcia anacardiifolia,cncflora_ckan
Myrcia anomala,sima-SP_oficial
Myrcia bella,UICN_API
Myrcia bicarinata,UICN_API
Myrcia bicolor,sima-SP_oficial-UICN_API-mpoSP
Myrcia cionei,sima-SP_oficial
Myrcia coelosepala,UICN_API
Myrcia congestiflora,sima-SP_oficial-cncflora_ckan
Myrcia cordiifolia,sima-SP_oficial
Myrcia costeira,UICN_API
Myrcia curta,sima-SP_oficial
Myrcia diaphana,sima-SP_oficial-cncflora_ckan-UICN_API-Portaria 443/2014
Myrcia dichrophylla,cncflora_web-UICN_API
Myrcia dryadica,sima-SP_oficial-cncflora_web-mpoSP-UICN_API
Myrcia eriocalyx,sima-SP_oficial
Myrcia eriopus,sima-SP_oficial-cncflora_web-mpoSP
Myrcia eugenioides,sima-Portaria 443/2014
Myrcia eugeniopsoides,cncflora_ckan
Myrcia eumecephylla,sima-Portaria 443/2014
Myrcia excoriata,UICN_API
Myrcia ferruginosa,cncflora_ckan-UICN_API
Myrcia flagellaris,sima-SP_oficial-cncflora_web-mpoSP
Myrcia fusiformis,sima-SP_oficial-cncflora_web-Portaria 443/2014
Myrcia gilsoniana,sima-Portaria 443/2014
Myrcia glabra,UICN_API
Myrcia glomerata,sima-cncflora_web-cncflora_ckan-UICN_API
Myrcia grammica,sima-SP_oficial-UICN_API
Myrcia guarujana,sima-SP_oficial
Myrcia guianensis,sima-cncflora_web-UICN_API-UICN_API
Myrcia hebepetala,cncflora_ckan
Myrcia heringii,cncflora_web
Myrcia hexasticha,sima-SP_oficial-cncflora_web-UICN_API-Portaria 443/2014
Myrcia insigniflora,UICN_API
Myrcia insularis,cncflora_web-UICN_API
Myrcia isaiana,sima-SP_oficial-cncflora_ckan-Portaria 443/2014
Myrcia laxiflora,UICN_API
Myrcia legrandii,sima-cncflora_web-Portaria 443/2014-sima-SP_oficial-cncflora_ckan
Myrcia lenheirensis,UICN_API
Myrcia lonchophylla,sima-SP_oficial-cncflora_ckan-UICN_API
Myrcia loranthifolia,sima-SP_oficial-cncflora_ckan-UICN_API-cncflora_ckan-UICN_API
Myrcia macrocarpa,UICN_API
Myrcia magnifolia,sima-Portaria 443/2014
Myrcia maritima,sima-SP_oficial
Myrcia martiusiana,sima-SP_oficial
Myrcia montana,sima-SP_oficial
Myrcia multiflora,UICN_API
Myrcia multipunctata,UICN_API-cncflora_ckan-cncflora_ckan
Myrcia neocambessedeana,sima-Portaria 443/2014
Myrcia neoclusiifolia,UICN_API
Myrcia neoestrellensis,sima
Myrcia neolucida,cncflora_ckan
Myrcia neoobscura,UICN_API
Myrcia neoregeliana,sima-SP_oficial-cncflora_web-mpoSP-UICN_API
Myrcia neoriedeliana,UICN_API
Myrcia neorostrata,sima
Myrcia neorubella,sima-cncflora_ckan
Myrcia neosericea,sima-Portaria 443/2014
Myrcia neosuaveolens,cncflora_web-UICN_API
Myrcia oblongata,cncflora_web
Myrcia obovata,cncflora_web-UICN_API
Myrcia ovata,cncflora_web
Myrcia palustris,UICN_API
Myrcia pileata,sima-cncflora_ckan-Portaria 443/2014
Myrcia plusiantha,cncflora_web-Portaria 443/2014-sima-cncflora_web-UICN_API
Myrcia pubiflora,UICN_API
Myrcia pubipetala,UICN_API-cncflora_web
Myrcia racemosa,UICN_API
Myrcia reitzii,cncflora_web
Myrcia restingae,sima-Portaria 443/2014
Myrcia retorta,cncflora_ckan-UICN_API
Myrcia retusa,UICN_API
Myrcia riodocensis,sima-Portaria 443/2014
Myrcia rufipes,UICN_API
Myrcia rupicola,sima-SP_oficial-cncflora_ckan-Portaria 443/2014
Myrcia selloi,UICN_API
Myrcia skortzoviana,sima-SP_oficial-CR_Lac-cncflora_web-Portaria 443/2014-UICN_API
Myrcia solitaria,sima-SP_oficial
Myrcia splendens,UICN_API
Myrcia stictophylla,sima-SP_oficial-cncflora_ckan-UICN_API
Myrcia strigipes,UICN_API
Myrcia strigosa,UICN_API
Myrcia styphelantha,sima-SP_oficial
Myrcia subacuminata,sima-cncflora_web-Portaria 443/2014-cncflora_ckan
Myrcia subalpestris,UICN_API
Myrcia subcordata,cncflora_web-sima-UICN_API
Myrcia tenuivenosa,cncflora_ckan-sima
Myrcia thomasii,sima
Myrcia tijucensis,cncflora_web
Myrcia tomentosa,UICN_API
Myrcia ubatubana,sima-SP_oficial
Myrcia uberavensis,UICN_API
Myrcia variabilis,cncflora_web-UICN_API
Myrcia vellozoi,cncflora_ckan
Myrcia venulosa,sima-cncflora_web
Myrcia vestita,sima-SP_oficial-UICN_API
Myrcia vittoriana,sima-SP_oficial
Myrcianthes pungens,cncflora_web-UICN_API
Myrciaria cuspidata,cncflora_web-UICN_API
Myrciaria delicatula,UICN_API
Myrciaria floribunda,cncflora_web-UICN_API
Myrciaria plinioides,sima-Portaria 443/2014
Myrciaria tenella,sima-cncflora_web
Myriocoleopsis fluviatilis,sima-cncflora_web-UICN_API-Portaria 443/2014
Myrocarpus frondosus,sima-cncflora_web-UICN_API
Myrocarpus leprosus,cncflora_ckan-UICN_API
Myroxylon peruiferum,sima-cncflora_web-UICN_API
Myrrhinium atropurpureum,UICN_API
Myrsine congesta,sima-Portaria 443/2014
Myrsine glazioviana,sima-Portaria 443/2014
Myrsine hermogenesii,cncflora_ckan
Myrsine leuconeura,cncflora_ckan-UICN_API
Myrsine lineata,UICN_API
Myrsine parvifolia,UICN_API
Myrsine parvula,UICN_API
Myrsine rubra,cncflora_ckan-UICN_API
Myrsine umbellata,UICN_API
Myrsine venosa,UICN_API
Myrsine villosissima,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014
Mysanthus uleanus,sima-SP_oficial-cncflora_web
Najas conferta,cncflora_web
Najas guadalupensis,cncflora_web-UICN_API
Najas marina,cncflora_web-UICN_API
Nanogalactia heterophylla,sima-SP_oficial-mpoSP
Napeanthus primulifolius,sima-cncflora_web
Nassella neesiana,sima-SP_oficial
Nassella sellowiana,sima-SP_oficial
Naucleopsis jamariensis,sima
Neblinaea promontoriorum,sima
Nectandra angustifolia,sima-SP_oficial-cncflora_web-UICN_API
Nectandra barbellata,sima-SP_oficial-cncflora_ckan-UICN_API-mpoSP-Portaria 443/2014
Nectandra cissiflora,sima-SP_oficial-cncflora_web-UICN_API
Nectandra cuspidata,UICN_API
Nectandra debilis,sima-SP_oficial-cncflora_web-UICN_API-mpoSP
Nectandra embirensis,sima
Nectandra grandiflora,cncflora_web
Nectandra grisea,sima-Portaria 443/2014
Nectandra hihua,sima-SP_oficial-cncflora_web-UICN_API
Nectandra impressa,sima
Nectandra japurensis,sima
Nectandra lanceolata,UICN_API
Nectandra leucantha,cncflora_ckan-UICN_API
Nectandra matogrossensis,sima
Nectandra megapotamica,UICN_API
Nectandra membranacea,UICN_API
Nectandra nitidula,UICN_API
Nectandra oppositifolia,UICN_API
Nectandra paranaensis,sima-SP_oficial-cncflora_ckan-UICN_API-Portaria 443/2014
Nectandra psammophila,cncflora_web-UICN_API
Nectandra puberula,UICN_API
Nectandra reticulata,UICN_API
Nectandra spicata,sima
Nectandra venulosa,sima
Nectandra weddellii,sima
Neea verticillata,sima-SP_oficial-cncflora_web
Nematanthus crassifolius,sima-SP_oficial-cncflora_web
Nematanthus fornix,cncflora_web
Nematanthus mattosianus,sima-SP_oficial
Nematanthus monanthos,sima-SP_oficial-cncflora_web-Portaria 443/2014
Nematanthus sericeus,cncflora_web
Nematanthus strigillosus,sima-SP_oficial
Nematanthus tessmannii,cncflora_web
Neocabreria malachophylla,sima-SP_oficial-cncflora_web-Portaria 443/2014
Neomarica glauca,sima-SP_oficial-cncflora_web-mpoSP
Neomitranthes amblymitra,sima-SP_oficial-cncflora_ckan-Portaria 443/2014
Neomitranthes capivariensis,sima-SP_oficial-cncflora_web-mpoSP
Neomitranthes cordifolia,sima-Portaria 443/2014
Neomitranthes glomerata,sima-cncflora_web
Neomitranthes gracilis,sima-SP_oficial-cncflora_ckan-Portaria 443/2014
Neomitranthes obscura,cncflora_web
Neomitranthes obtusa,sima-Portaria 443/2014
Neomitranthes pedicellata,sima-SP_oficial-cncflora_ckan-mpoSP-Portaria 443/2014
Neomitranthes pereireana,sima
Neomitranthes regeliana,cncflora_ckan-UICN_API
Neomitranthes stictophylla,sima-Portaria 443/2014
Neomitranthes warmingiana,cncflora_ckan-UICN_API
Neoraputia micrantha,sima
Neoregelia angustibracteolata,sima-Portaria 443/2014
Neoregelia bahiana,sima-SP_oficial
Neoregelia binotii,sima-cncflora_web-SP_oficial
Neoregelia brownii,sima-Portaria 443/2014
Neoregelia burlemarxii,SP_oficial-cncflora_web-sima
Neoregelia capixaba,sima
Neoregelia compacta,sima-SP_oficial
Neoregelia cruenta,cncflora_web
Neoregelia doeringiana,sima-SP_oficial-cncflora_web
Neoregelia guttata,sima
Neoregelia hoehneana,sima-cncflora_web-Portaria 443/2014
Neoregelia inexspectata,sima-Portaria 443/2014
Neoregelia laevis,UICN_API
Neoregelia leprosa,sima-Portaria 443/2014
Neoregelia lilliputiana,sima
Neoregelia maculata,sima-SP_oficial
Neoregelia menescalii,sima-Portaria 443/2014
Neoregelia nivea,sima-SP_oficial
Neoregelia oligantha,sima-Portaria 443/2014
Neoregelia paulistana,sima-cncflora_web-Portaria 443/2014
Neoregelia pernambucana,sima-Portaria 443/2014
Neoregelia pontualii,sima-SP_oficial
Neoregelia ruschii,sima-Portaria 443/2014
Neoregelia sanguinea,sima-Portaria 443/2014
Neoregelia sarmentosa,cncflora_web
Neoregelia zaslawskyi,sima
Neoregelia zonata,sima
Neptunia pubescens,sima-Portaria 443/2014
Nerium oleander,UICN_API
Nicotiana mutabilis,sima-Portaria 443/2014
Nidularium amazonicum,cncflora_web
Nidularium atalaiaense,sima-Portaria 443/2014
Nidularium azureum,sima-Portaria 443/2014
Nidularium bocainense,sima-SP_oficial-cncflora_web-Portaria 443/2014
Nidularium camposportoi,SP_oficial-sima
Nidularium corallinum,sima-SP_oficial-cncflora_web-Portaria 443/2014
Nidularium ferrugineum,sima-Portaria 443/2014
Nidularium itatiaiae,sima-SP_oficial-Portaria 443/2014
Nidularium jonesianum,sima-SP_oficial-cncflora_web-Portaria 443/2014
Nidularium kautskyanum,sima-Portaria 443/2014
Nidularium mangaratibense,sima-Portaria 443/2014
Nidularium marigoi,cncflora_web
Nidularium minutum,sima-SP_oficial-cncflora_web-Portaria 443/2014
Nidularium organense,sima-Portaria 443/2014
Nidularium rolfianum,sima-SP_oficial
Nidularium rosulatum,sima-Portaria 443/2014
Nidularium serratum,sima-Portaria 443/2014
Nidularium utriculosum,sima-Portaria 443/2014
Niedenzuella poeppigiana,cncflora_web
Nierembergia pinifolia,sima-Portaria 443/2014
Nissolia vincentina,UICN_API
Nitella flexilis,UICN_API
Nitella oligospira,UICN_API
Nohawilliamsia pirarensis,SP_oficial-sima
Noteroclada confluens,cncflora_web
Nothochilus coccineus,sima-Portaria 443/2014
Noticastrum hatschbachii,sima-Portaria 443/2014
Noticastrum malmei,sima-Portaria 443/2014
Noticastrum psammophilum,sima-Portaria 443/2014
Notylia microchila,sima-Portaria 443/2014
Nymphaea lotus,UICN_API
Ocellochloa brachystachya,sima-Portaria 443/2014
Ocimum nudicaule,sima-cncflora_web
Ocotea aciphylla,cncflora_web-UICN_API
Ocotea basicordatifolia,sima-SP_oficial-cncflora_ckan-UICN_API-Portaria 443/2014
Ocotea beulahiae,sima-SP_oficial-cncflora_ckan-Portaria 443/2014
Ocotea beyrichii,sima-SP_oficial-cncflora_ckan-Portaria 443/2014
Ocotea bicolor,sima-cncflora_web
Ocotea brachybotrya,UICN_API
Ocotea bragai,sima-SP_oficial-cncflora_ckan-mpoSP-Portaria 443/2014
Ocotea catharinensis,sima-SP_oficial-cncflora_web-UICN_API-mpoSP-Portaria 443/2014
Ocotea confertiflora,sima-Portaria 443/2014
Ocotea corymbosa,UICN_API
Ocotea cryptocarpa,sima-Portaria 443/2014
Ocotea curucutuensis,cncflora_ckan
Ocotea daphnifolia,sima-SP_oficial-cncflora_web-mpoSP-SP_oficial-cncflora_web-mpoSP
Ocotea diospyrifolia,UICN_API
Ocotea dispersa,UICN_API
Ocotea divaricata,UICN_API
Ocotea estrellensis,cncflora_ckan
Ocotea felix,sima-SP_oficial-cncflora_ckan-mpoSP-Portaria 443/2014
Ocotea frondosa,sima-SP_oficial-cncflora_ckan-mpoSP
Ocotea glauca,UICN_API
Ocotea glaziovii,UICN_API
Ocotea indecora,UICN_API
Ocotea inhauba,sima-SP_oficial-cncflora_ckan-UICN_API
Ocotea lanata,UICN_API
Ocotea lancifolia,cncflora_ckan-UICN_API-sima-cncflora_web
Ocotea laxa,sima-cncflora_web
Ocotea ligulata,sima
Ocotea lobbii,cncflora_web
Ocotea minarum,cncflora_ckan-UICN_API-cncflora_ckan-UICN_API
Ocotea mosenii,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014
Ocotea nectandrifolia,cncflora_web
Ocotea nunesiana,cncflora_web
Ocotea nutans,UICN_API
Ocotea odorifera,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014-UICN_API
Ocotea porosa,sima-SP_oficial-cncflora_web-UICN_API-mpoSP-Portaria 443/2014
Ocotea prolifera,cncflora_ckan
Ocotea puberula,cncflora_web-UICN_API
Ocotea pulchella,cncflora_web
Ocotea pulchra,cncflora_ckan-UICN_API
Ocotea serrana,sima-SP_oficial-cncflora_ckan-mpoSP-Portaria 443/2014
Ocotea silvestris,cncflora_web
Ocotea tabacifolia,sima-SP_oficial-cncflora_web-Portaria 443/2014
Ocotea teleiandra,cncflora_ckan-UICN_API
Ocotea tristis,cncflora_web
Ocotea velloziana,cncflora_ckan
Ocotea velutina,UICN_API
Ocotea venulosa,cncflora_ckan-UICN_API
Ocotea virgultosa,sima-SP_oficial
Octomeria alexandri,sima-SP_oficial-cncflora_web-Portaria 443/2014
Octomeria chamaeleptotes,sima-Portaria 443/2014
Octomeria decumbens,sima-cncflora_web
Octomeria diaphana,cncflora_web
Octomeria estrellensis,sima-SP_oficial-cncflora_web
Octomeria geraensis,sima-SP_oficial-cncflora_web-Portaria 443/2014
Octomeria hatschbachii,sima-SP_oficial-cncflora_web-Portaria 443/2014
Octomeria hoehnei,sima-SP_oficial-cncflora_web-Portaria 443/2014
Octomeria lichenicola,sima-SP_oficial-cncflora_web-Portaria 443/2014
Octomeria palmyrabellae,sima-SP_oficial
Octomeria praestans,sima-SP_oficial-cncflora_web
Octomeria recchiana,sima-SP_oficial
Octomeria rotundiglossa,cncflora_web
Octomeria truncicola,sima-SP_oficial-cncflora_web-Portaria 443/2014
Octomeria warmingii,cncflora_web
Octomeria wawrae,sima-SP_oficial-cncflora_web-Portaria 443/2014
Octomeria wilsoniana,sima-SP_oficial-CR_Lac-cncflora_web-Portaria 443/2014
Odontocarya vitis,cncflora_web
Odontonema dissitiflorum,sima-Portaria 443/2014
Oeceoclades maculata,UICN_API
Olyra fasciculata,sima-SP_oficial-cncflora_web
Olyra latispicula,sima-Portaria 443/2014
Oocephalus piranii,sima-Portaria 443/2014
Operculina hamiltonii,cncflora_web
Operculina macrocarpa,sima-SP_oficial-cncflora_web
Ophryosporus freyreysii,cncflora_web
Ophthalmoblapton crassipes,sima
Opuntia monacantha,UICN_API-cncflora_web-UICN_API
Oreopanax capitatus,cncflora_web-UICN_API
Oreopanax fulvus,sima-cncflora_web
Ormopteris cymbiformis,sima-Portaria 443/2014
Ormopteris gleichenioides,sima-Portaria 443/2014
Ormosia fastigiata,cncflora_ckan-UICN_API
Ormosia minor,cncflora_ckan-UICN_API
Ornithocephalus myrticola,cncflora_web
Orthochilus ruwenzoriensis,SP_oficial-cncflora_web-sima
Orthophytum duartei,sima-Portaria 443/2014
Orthophytum estevesii,sima
Orthophytum foliosum,sima-Portaria 443/2014
Orthophytum fosterianum,sima-Portaria 443/2014
Orthophytum grossiorum,sima-Portaria 443/2014
Orthophytum magalhaesii,sima-Portaria 443/2014
Orthophytum zanonii,sima-Portaria 443/2014
Orthosia itatiaiensis,cncflora_web
Ossaea warmingiana,sima-Portaria 443/2014
Ottelia brasiliensis,sima-cncflora_web
Ouratea cuspidata,cncflora_web
Ouratea hatschbachii,sima-Portaria 443/2014
Ouratea multiflora,cncflora_ckan-UICN_API
Ouratea ovalis,cncflora_ckan
Ouratea parviflora,UICN_API
Ouratea salicifolia,UICN_API
Ouratea sellowii,cncflora_ckan
Ouratea semiserrata,UICN_API
Ouratea spectabilis,sima-cncflora_web
Ouratea vaccinioides,cncflora_ckan
Ouratea verruculosa,sima
Oxalis arachnoidea,sima-SP_oficial-cncflora_web-Portaria 443/2014
Oxalis bela-vitoriae,sima-Portaria 443/2014
Oxalis blackii,sima-Portaria 443/2014
Oxalis clausenii,sima-Portaria 443/2014
Oxalis cratensis,cncflora_web
Oxalis cytisoides,cncflora_web
Oxalis diamantinae,sima-Portaria 443/2014
Oxalis doceana,sima-Portaria 443/2014
Oxalis hedysarifolia,cncflora_web
Oxalis hyalotricha,sima-SP_oficial-cncflora_web-Portaria 443/2014
Oxalis impatiens,sima-Portaria 443/2014
Oxalis kuhlmannii,sima-Portaria 443/2014
Oxalis mandioccana,sima-Portaria 443/2014
Oxalis neuwiedii,cncflora_web
Oxalis niederleinii,cncflora_web
Oxalis paranaensis,sima-Portaria 443/2014
Oxalis praetexta,sima-Portaria 443/2014
Oxalis rhombeo-ovata,cncflora_web
Oxalis sellowii,sima
Oxalis umbraticola,cncflora_web
Oxossia capitata,cncflora_web
Oxypetalum arnottianum,cncflora_web
Oxypetalum capitatum,cncflora_web
Oxypetalum confusum,sima-SP_oficial-cncflora_web
Oxypetalum cordifolium subsp. mexiae,sima-Portaria 443/2014
Oxypetalum dusenii,sima-Portaria 443/2014
Oxypetalum ekblomii,sima-SP_oficial-cncflora_web-Portaria 443/2014
Oxypetalum glaziovii,sima-SP_oficial-cncflora_web-Portaria 443/2014
Oxypetalum leonii,sima-Portaria 443/2014
Oxypetalum lineare,cncflora_web
Oxypetalum pardense,cncflora_web
Oxypetalum regnellii,sima-SP_oficial-cncflora_web
Oxypetalum strictum,sima-SP_oficial-cncflora_web
Oxypetalum warmingii,sima-cncflora_web
Pabstiella bacillaris,sima-Portaria 443/2014
