nome_aceito_correto,grupo,familia,genero,epiteto_especifico,nivel_taxonomico,epiteto_infraespecifico
Discocactus bahiensis,Angiospermas,Cactaceae,Discocactus,bahiensis,especie,NA
Discocactus catingicola,Angiospermas,Cactaceae,Discocactus,catingicola,especie,NA
Discocactus ferricola,Angiospermas,Cactaceae,Discocactus,ferricola,especie,NA
Discocactus heptacanthus,Angiospermas,Cactaceae,Discocactus,heptacanthus,especie,NA
Discocactus horstii,Angiospermas,Cactaceae,Discocactus,horstii,especie,NA
Discocactus pseudoinsignis,Angiospermas,Cactaceae,Discocactus,pseudoinsignis,especie,NA
Discocactus zehntneri,Angiospermas,Cactaceae,Discocactus,zehntneri,especie,NA
Discolobium psoraleifolium,Angiospermas,Fabaceae,Discolobium,psoraleifolium,especie,NA
Disteganthus basilateralis,Angiospermas,Bromeliaceae,Disteganthus,basilateralis,especie,NA
Distimake repens,Angiospermas,Convolvulaceae,Distimake,repens,especie,NA
Disynaphia ericoides,Angiospermas,Asteraceae,Disynaphia,ericoides,especie,NA
Disynaphia praeficta,Angiospermas,Asteraceae,Disynaphia,praeficta,especie,NA
Disynaphia variolata,Angiospermas,Asteraceae,Disynaphia,variolata,especie,NA
Ditassa arianeae,Angiospermas,Apocynaceae,Ditassa,arianeae,especie,NA
Ditassa auriflora,Angiospermas,Apocynaceae,Ditassa,auriflora,especie,NA
Ditassa bicolor,Angiospermas,Apocynaceae,Ditassa,bicolor,especie,NA
Ditassa cipoensis,Angiospermas,Apocynaceae,Ditassa,cipoensis,especie,NA
Ditassa cordeiroana,Angiospermas,Apocynaceae,Ditassa,cordeiroana,especie,NA
Ditassa itambensis,Angiospermas,Apocynaceae,Ditassa,itambensis,especie,NA
Ditassa laevis,Angiospermas,Apocynaceae,Ditassa,laevis,especie,NA
Ditassa lagoensis,Angiospermas,Apocynaceae,Ditassa,lagoensis,especie,NA
Ditassa leonii,Angiospermas,Apocynaceae,Ditassa,leonii,especie,NA
Ditassa longisepala,Angiospermas,Apocynaceae,Ditassa,longisepala,especie,NA
Ditassa maricaensis,Angiospermas,Apocynaceae,Ditassa,maricaensis,especie,NA
Ditassa oberdanii,Angiospermas,Apocynaceae,Ditassa,oberdanii,especie,NA
Dodonaea viscosa,Angiospermas,Sapindaceae,Dodonaea,viscosa,especie,NA
Doliocarpus glomeratus,Angiospermas,Dilleniaceae,Doliocarpus,glomeratus,especie,NA
Doliocarpus lancifolius,Angiospermas,Dilleniaceae,Doliocarpus,lancifolius,especie,NA
Dorstenia alberti,Angiospermas,Moraceae,Dorstenia,alberti,especie,NA
Dorstenia arifolia,Angiospermas,Moraceae,Dorstenia,arifolia,especie,NA
Dorstenia brasiliensis,Angiospermas,Moraceae,Dorstenia,brasiliensis,especie,NA
Dorstenia cayapia,Angiospermas,Moraceae,Dorstenia,cayapia,especie,NA
Dorstenia conceptionis,Angiospermas,Moraceae,Dorstenia,conceptionis,especie,NA
Dorstenia fischeri,Angiospermas,Moraceae,Dorstenia,fischeri,especie,NA
Dorstenia hildegardis,Angiospermas,Moraceae,Dorstenia,hildegardis,especie,NA
Dorstenia sucrei,Angiospermas,Moraceae,Dorstenia,sucrei,especie,NA
Doryopteris rediviva,Samambaias e licófitas,Pteridaceae,Doryopteris,rediviva,especie,NA
Doryopteris trilobata,Samambaias e licófitas,Pteridaceae,Doryopteris,trilobata,especie,NA
Drepanolejeunea aculeata,Briófitas,Lejeuneaceae,Drepanolejeunea,aculeata,especie,NA
Drimys brasiliensis,Angiospermas,Winteraceae,Drimys,brasiliensis,especie,NA
Drosera graomogolensis,Angiospermas,Droseraceae,Drosera,graomogolensis,especie,NA
Dryadella auriculigera,Angiospermas,Orchidaceae,Dryadella,auriculigera,especie,NA
Dryadella gomes-ferreirae,Angiospermas,Orchidaceae,Dryadella,gomes-ferreirae,especie,NA
Dryadella kautskyi,Angiospermas,Orchidaceae,Dryadella,kautskyi,especie,NA
Dryadella lilliputiana,Angiospermas,Orchidaceae,Dryadella,lilliputiana,especie,NA
Dryadella susanae,Angiospermas,Orchidaceae,Dryadella,susanae,especie,NA
Duckeanthus grandiflorus,Angiospermas,Annonaceae,Duckeanthus,grandiflorus,especie,NA
Duguetia dicholepidota,Angiospermas,Annonaceae,Duguetia,dicholepidota,especie,NA
Duguetia lanceolata,Angiospermas,Annonaceae,Duguetia,lanceolata,especie,NA
Duguetia magnolioidea,Angiospermas,Annonaceae,Duguetia,magnolioidea,especie,NA
Duguetia restingae,Angiospermas,Annonaceae,Duguetia,restingae,especie,NA
Duguetia reticulata,Angiospermas,Annonaceae,Duguetia,reticulata,especie,NA
Duguetia salicifolia,Angiospermas,Annonaceae,Duguetia,salicifolia,especie,NA
Duguetia scottmorii,Angiospermas,Annonaceae,Duguetia,scottmorii,especie,NA
Duguetia sooretamae,Angiospermas,Annonaceae,Duguetia,sooretamae,especie,NA
Duranta erecta,Angiospermas,Verbenaceae,Duranta,erecta,especie,NA
Duranta vestita,Angiospermas,Verbenaceae,Duranta,vestita,especie,NA
Dyckia agudensis,Angiospermas,Bromeliaceae,Dyckia,agudensis,especie,NA
Dyckia alba,Angiospermas,Bromeliaceae,Dyckia,alba,especie,NA
Dyckia brevifolia,Angiospermas,Bromeliaceae,Dyckia,brevifolia,especie,NA
Dyckia choristaminea,Angiospermas,Bromeliaceae,Dyckia,choristaminea,especie,NA
Dyckia delicata,Angiospermas,Bromeliaceae,Dyckia,delicata,especie,NA
Dyckia distachya,Angiospermas,Bromeliaceae,Dyckia,distachya,especie,NA
Dyckia encholirioides,Angiospermas,Bromeliaceae,Dyckia,encholirioides,especie,NA
Dyckia fosteriana,Angiospermas,Bromeliaceae,Dyckia,fosteriana,especie,NA
Dyckia hatschbachii,Angiospermas,Bromeliaceae,Dyckia,hatschbachii,especie,NA
Dyckia ibiramensis,Angiospermas,Bromeliaceae,Dyckia,ibiramensis,especie,NA
Dyckia irmgardiae,Angiospermas,Bromeliaceae,Dyckia,irmgardiae,especie,NA
Dyckia maritima,Angiospermas,Bromeliaceae,Dyckia,maritima,especie,NA
Dyckia minarum,Angiospermas,Bromeliaceae,Dyckia,minarum,especie,NA
Dyckia monticola,Angiospermas,Bromeliaceae,Dyckia,monticola,especie,NA
Dyckia rariflora,Angiospermas,Bromeliaceae,Dyckia,rariflora,especie,NA
Dyckia reitzii,Angiospermas,Bromeliaceae,Dyckia,reitzii,especie,NA
Dyckia remotiflora,Angiospermas,Bromeliaceae,Dyckia,remotiflora,especie,NA
Dyckia retroflexa,Angiospermas,Bromeliaceae,Dyckia,retroflexa,especie,NA
Dyckia rigida,Angiospermas,Bromeliaceae,Dyckia,rigida,especie,NA
Dyckia tomentosa,Angiospermas,Bromeliaceae,Dyckia,tomentosa,especie,NA
Dyckia ursina,Angiospermas,Bromeliaceae,Dyckia,ursina,especie,NA
Dyckia x elisabethae,Angiospermas,Bromeliaceae,Dyckia,×elisabethae,especie,NA
Dyckia x julianae,Angiospermas,Bromeliaceae,Dyckia,x julianae,NA,NA
Dyschoriste lavandulacea,Angiospermas,Acanthaceae,Dyschoriste,lavandulacea,especie,NA
Dyschoriste smithii,Angiospermas,Acanthaceae,Dyschoriste,smithii,especie,NA
Dyssochroma longipes,Angiospermas,Solanaceae,Dyssochroma,longipes,especie,NA
Dyssochroma viridiflorum,Angiospermas,Solanaceae,Dyssochroma,viridiflorum,especie,NA
Ecclinusa bullata,Angiospermas,Sapotaceae,Ecclinusa,bullata,especie,NA
Ecclinusa lancifolia,Angiospermas,Sapotaceae,Ecclinusa,lancifolia,especie,NA
Ecclinusa ramiflora,Angiospermas,Sapotaceae,Ecclinusa,ramiflora,especie,NA
Echinochloa colona,Angiospermas,Poaceae,Echinochloa,colona,especie,NA
Echinochloa crus-pavonis,Angiospermas,Poaceae,Echinochloa,crus-pavonis,especie,NA
Echinochloa polystachya,Angiospermas,Poaceae,Echinochloa,polystachya,especie,NA
Echinochloa walteri,Angiospermas,Poaceae,Echinochloa,walteri,especie,NA
Echinocoryne echinocephala,Angiospermas,Asteraceae,Echinocoryne,echinocephala,especie,NA
Echinodorus paniculatus,Angiospermas,Alismataceae,Echinodorus,paniculatus,especie,NA
Echinopsis calochlora,Angiospermas,Cactaceae,Echinopsis,calochlora,especie,NA
Echinopsis oxygona,Angiospermas,Cactaceae,Echinopsis,oxygona,especie,NA
Eclipta prostrata,Angiospermas,Asteraceae,Eclipta,prostrata,especie,NA
Edmundoa lindenii,Angiospermas,Bromeliaceae,Edmundoa,lindenii,especie,NA
Eduandrea selloana,Angiospermas,Bromeliaceae,Eduandrea,selloana,especie,NA
Egletes viscosa,Angiospermas,Asteraceae,Egletes,viscosa,especie,NA
Elachyptera coriacea,Angiospermas,Celastraceae,Elachyptera,coriacea,especie,NA
Elachyptera festiva,Angiospermas,Celastraceae,Elachyptera,festiva,especie,NA
Elachyptera micrantha,Angiospermas,Celastraceae,Elachyptera,micrantha,especie,NA
Elaphoglossum acrocarpum,Samambaias e licófitas,Dryopteridaceae,Elaphoglossum,acrocarpum,especie,NA
Elaphoglossum beckeri,Samambaias e licófitas,Dryopteridaceae,Elaphoglossum,beckeri,especie,NA
Elaphoglossum edwallii,Samambaias e licófitas,Dryopteridaceae,Elaphoglossum,edwallii,especie,NA
Elaphoglossum gayanum,Samambaias e licófitas,Dryopteridaceae,Elaphoglossum,gayanum,especie,NA
Elaphoglossum herminieri,Samambaias e licófitas,Dryopteridaceae,Elaphoglossum,herminieri,especie,NA
Elaphoglossum hybridum,Samambaias e licófitas,Dryopteridaceae,Elaphoglossum,hybridum,especie,NA
Elaphoglossum iguapense,Samambaias e licófitas,Dryopteridaceae,Elaphoglossum,iguapense,especie,NA
Elaphoglossum itatiayense,Samambaias e licófitas,Dryopteridaceae,Elaphoglossum,itatiayense,especie,NA
Elaphoglossum langsdorffii,Samambaias e licófitas,Dryopteridaceae,Elaphoglossum,langsdorffii,especie,NA
Elaphoglossum macahense,Samambaias e licófitas,Dryopteridaceae,Elaphoglossum,macahense,especie,NA
Elaphoglossum nigrescens,Samambaias e licófitas,Dryopteridaceae,Elaphoglossum,nigrescens,especie,NA
Elaphoglossum pachydermum,Samambaias e licófitas,Dryopteridaceae,Elaphoglossum,pachydermum,especie,NA
Elaphoglossum paulistanum,Samambaias e licófitas,Dryopteridaceae,Elaphoglossum,paulistanum,especie,NA
Elaphoglossum prestonii,Samambaias e licófitas,Dryopteridaceae,Elaphoglossum,prestonii,especie,NA
Elaphoglossum scolopendrifolium,Samambaias e licófitas,Dryopteridaceae,Elaphoglossum,scolopendrifolium,especie,NA
Elaphoglossum strictum,Samambaias e licófitas,Dryopteridaceae,Elaphoglossum,strictum,especie,NA
Elaphoglossum tectum,Samambaias e licófitas,Dryopteridaceae,Elaphoglossum,tectum,especie,NA
Eleocharis acutangula,Angiospermas,Cyperaceae,Eleocharis,acutangula,especie,NA
Eleocharis bonariensis,Angiospermas,Cyperaceae,Eleocharis,bonariensis,especie,NA
Eleocharis confervoides,Angiospermas,Cyperaceae,Eleocharis,confervoides,especie,NA
Eleocharis flavescens,Angiospermas,Cyperaceae,Eleocharis,flavescens,especie,NA
Eleocharis geniculata,Angiospermas,Cyperaceae,Eleocharis,geniculata,especie,NA
Eleocharis loefgreniana,Angiospermas,Cyperaceae,Eleocharis,loefgreniana,especie,NA
Eleocharis mutata,Angiospermas,Cyperaceae,Eleocharis,mutata,especie,NA
Eleocharis plicarhachis,Angiospermas,Cyperaceae,Eleocharis,plicarhachis,especie,NA
Eleocharis radicans,Angiospermas,Cyperaceae,Eleocharis,radicans,especie,NA
Eleocharis sellowiana,Angiospermas,Cyperaceae,Eleocharis,sellowiana,especie,NA
Eleocharis stenocarpa,Angiospermas,Cyperaceae,Eleocharis,stenocarpa,especie,NA
Eleocharis urceolata,Angiospermas,Cyperaceae,Eleocharis,urceolata,especie,NA
Elephantopus riparius,Angiospermas,Asteraceae,Elephantopus,riparius,especie,NA
Eleusine tristachya,Angiospermas,Poaceae,Eleusine,tristachya,especie,NA
Elleanthus linifolius,Angiospermas,Orchidaceae,Elleanthus,linifolius,especie,NA
Eltroplectris calcarata,Angiospermas,Orchidaceae,Eltroplectris,calcarata,especie,NA
Eltroplectris kuhlmanniana,Angiospermas,Orchidaceae,Eltroplectris,kuhlmanniana,especie,NA
Eltroplectris schlechteriana,Angiospermas,Orchidaceae,Eltroplectris,schlechteriana,especie,NA
Elvasia capixaba,Angiospermas,Ochnaceae,Elvasia,capixaba,especie,NA
Elvasia kollmannii,Angiospermas,Ochnaceae,Elvasia,kollmannii,especie,NA
Encholirium biflorum,Angiospermas,Bromeliaceae,Encholirium,biflorum,especie,NA
Encholirium disjunctum,Angiospermas,Bromeliaceae,Encholirium,disjunctum,especie,NA
Encholirium gracile,Angiospermas,Bromeliaceae,Encholirium,gracile,especie,NA
Encholirium heloisae,Angiospermas,Bromeliaceae,Encholirium,heloisae,especie,NA
Encholirium horridum,Angiospermas,Bromeliaceae,Encholirium,horridum,especie,NA
Encholirium irwinii,Angiospermas,Bromeliaceae,Encholirium,irwinii,especie,NA
Encholirium longiflorum,Angiospermas,Bromeliaceae,Encholirium,longiflorum,especie,NA
Encholirium luxor,Angiospermas,Bromeliaceae,Encholirium,luxor,especie,NA
Encholirium pedicellatum,Angiospermas,Bromeliaceae,Encholirium,pedicellatum,especie,NA
Encholirium scrutor,Angiospermas,Bromeliaceae,Encholirium,scrutor,especie,NA
Encholirium vogelii,Angiospermas,Bromeliaceae,Encholirium,vogelii,especie,NA
Encyclia argentinensis,Angiospermas,Orchidaceae,Encyclia,argentinensis,especie,NA
Encyclia bragancae,Angiospermas,Orchidaceae,Encyclia,bragancae,especie,NA
Encyclia fowliei,Angiospermas,Orchidaceae,Encyclia,fowliei,especie,NA
Endlicheria paniculata,Angiospermas,Lauraceae,Endlicheria,paniculata,especie,NA
Enterolobium contortisiliquum,Angiospermas,Fabaceae,Enterolobium,contortisiliquum,especie,NA
Enterolobium gummiferum,Angiospermas,Fabaceae,Enterolobium,gummiferum,especie,NA
Enydra anagallis,Angiospermas,Asteraceae,Enydra,anagallis,especie,NA
Epidendrum addae,Angiospermas,Orchidaceae,Epidendrum,addae,especie,NA
Epidendrum caldense,Angiospermas,Orchidaceae,Epidendrum,caldense,especie,NA
Epidendrum carpophorum,Angiospermas,Orchidaceae,Epidendrum,carpophorum,especie,NA
Epidendrum chlorinum,Angiospermas,Orchidaceae,Epidendrum,chlorinum,especie,NA
Epidendrum coronatum,Angiospermas,Orchidaceae,Epidendrum,coronatum,especie,NA
Epidendrum cristatum,Angiospermas,Orchidaceae,Epidendrum,cristatum,especie,NA
Epidendrum dendrobioides,Angiospermas,Orchidaceae,Epidendrum,dendrobioides,especie,NA
Epidendrum filicaule,Angiospermas,Orchidaceae,Epidendrum,filicaule,especie,NA
Epidendrum henschenii,Angiospermas,Orchidaceae,Epidendrum,henschenii,especie,NA
Epidendrum kautskyi,Angiospermas,Orchidaceae,Epidendrum,kautskyi,especie,NA
Epidendrum martianum,Angiospermas,Orchidaceae,Epidendrum,martianum,especie,NA
Epidendrum paranaense,Angiospermas,Orchidaceae,Epidendrum,paranaense,especie,NA
Epidendrum proligerum,Angiospermas,Orchidaceae,Epidendrum,proligerum,especie,NA
Epidendrum ramosum,Angiospermas,Orchidaceae,Epidendrum,ramosum,especie,NA
Epidendrum robustum,Angiospermas,Orchidaceae,Epidendrum,robustum,especie,NA
Epidendrum saxatile,Angiospermas,Orchidaceae,Epidendrum,saxatile,especie,NA
Epidendrum tridactylum,Angiospermas,Orchidaceae,Epidendrum,tridactylum,especie,NA
Epidendrum vesicatum,Angiospermas,Orchidaceae,Epidendrum,vesicatum,especie,NA
Epidendrum zappii,Angiospermas,Orchidaceae,Epidendrum,zappii,especie,NA
Epiphyllum phyllanthus,Angiospermas,Cactaceae,Epiphyllum,phyllanthus,especie,NA
Equisetum giganteum,Samambaias e licófitas,Equisetaceae,Equisetum,giganteum,especie,NA
Eragrostis hypnoides,Angiospermas,Poaceae,Eragrostis,hypnoides,especie,NA
Eragrostis neesii,Angiospermas,Poaceae,Eragrostis,neesii,especie,NA
Eremanthus argenteus,Angiospermas,Asteraceae,Eremanthus,argenteus,especie,NA
Eremanthus brasiliensis,Angiospermas,Asteraceae,Eremanthus,brasiliensis,especie,NA
Eremanthus erythropappus,Angiospermas,Asteraceae,Eremanthus,erythropappus,especie,NA
Eremanthus mattogrossensis,Angiospermas,Asteraceae,Eremanthus,mattogrossensis,especie,NA
Eremanthus polycephalus,Angiospermas,Asteraceae,Eremanthus,polycephalus,especie,NA
Eremanthus praetermissus,Angiospermas,Asteraceae,Eremanthus,praetermissus,especie,NA
Eremanthus reticulatus,Angiospermas,Asteraceae,Eremanthus,reticulatus,especie,NA
Eremanthus syncephalus,Angiospermas,Asteraceae,Eremanthus,syncephalus,especie,NA
Eriocaulon cinereum,Angiospermas,Eriocaulaceae,Eriocaulon,cinereum,especie,NA
Eriocaulon melanolepis,Angiospermas,Eriocaulaceae,Eriocaulon,melanolepis,especie,NA
Eriochloa distachya,Angiospermas,Poaceae,Eriochloa,distachya,especie,NA
Eriochrysis filiformis,Angiospermas,Poaceae,Eriochrysis,filiformis,especie,NA
Eriocnema acaulis,Angiospermas,Melastomataceae,Eriocnema,acaulis,especie,NA
Eriope anamariae,Angiospermas,Lamiaceae,Eriope,anamariae,especie,NA
Eriope blanchetii,Angiospermas,Lamiaceae,Eriope,blanchetii,especie,NA
Eriope crassipes,Angiospermas,Lamiaceae,Eriope,crassipes,especie,NA
Eriope luetzelburgii,Angiospermas,Lamiaceae,Eriope,luetzelburgii,especie,NA
Eriope machrisae,Angiospermas,Lamiaceae,Eriope,machrisae,especie,NA
Eriope obovata,Angiospermas,Lamiaceae,Eriope,obovata,especie,NA
Eriosema crinitum,Angiospermas,Fabaceae,Eriosema,crinitum,especie,NA
Eriosema glaziovii,Angiospermas,Fabaceae,Eriosema,glaziovii,especie,NA
Eriosema platycarpon,Angiospermas,Fabaceae,Eriosema,platycarpon,especie,NA
Eriotheca candolleana,Angiospermas,Malvaceae,Eriotheca,candolleana,especie,NA
Eriotheca pentaphylla,Angiospermas,Malvaceae,Eriotheca,pentaphylla,especie,NA
Eriotheca pubescens,Angiospermas,Malvaceae,Eriotheca,pubescens,especie,NA
Erisma arietinum,Angiospermas,Vochysiaceae,Erisma,arietinum,especie,NA
Erisma lanceolatum,Angiospermas,Vochysiaceae,Erisma,lanceolatum,especie,NA
Erycina pusilla,Angiospermas,Orchidaceae,Erycina,pusilla,especie,NA
Eryngium corallinum,Angiospermas,Apiaceae,Eryngium,corallinum,especie,NA
Eryngium divaricatum,Angiospermas,Apiaceae,Eryngium,divaricatum,especie,NA
Eryngium dorae,Angiospermas,Apiaceae,Eryngium,dorae,especie,NA
Eryngium dusenii,Angiospermas,Apiaceae,Eryngium,dusenii,especie,NA
Eryngium ekmanii,Angiospermas,Apiaceae,Eryngium,ekmanii,especie,NA
Eryngium eriophorum,Angiospermas,Apiaceae,Eryngium,eriophorum,especie,NA
Eryngium eurycephalum,Angiospermas,Apiaceae,Eryngium,eurycephalum,especie,NA
Eryngium falcifolium,Angiospermas,Apiaceae,Eryngium,falcifolium,especie,NA
Eryngium glaziovianum,Angiospermas,Apiaceae,Eryngium,glaziovianum,especie,NA
Eryngium koehneanum,Angiospermas,Apiaceae,Eryngium,koehneanum,especie,NA
Eryngium ombrophilum,Angiospermas,Apiaceae,Eryngium,ombrophilum,especie,NA
Eryngium ramboanum,Angiospermas,Apiaceae,Eryngium,ramboanum,especie,NA
Eryngium sanguisorba,Angiospermas,Apiaceae,Eryngium,sanguisorba,especie,NA
Eryngium scirpinum,Angiospermas,Apiaceae,Eryngium,scirpinum,especie,NA
Eryngium smithii,Angiospermas,Apiaceae,Eryngium,smithii,especie,NA
Eryngium stenophyllum,Angiospermas,Apiaceae,Eryngium,stenophyllum,especie,NA
Eryngium urbanianum,Angiospermas,Apiaceae,Eryngium,urbanianum,especie,NA
Eryngium zosterifolium,Angiospermas,Apiaceae,Eryngium,zosterifolium,especie,NA
Erythrina crista-galli,Angiospermas,Fabaceae,Erythrina,crista-galli,especie,NA
Erythrina mulungu,Angiospermas,Fabaceae,Erythrina,mulungu,especie,NA
Erythrina speciosa,Angiospermas,Fabaceae,Erythrina,speciosa,especie,NA
Erythrina verna,Angiospermas,Fabaceae,Erythrina,verna,especie,NA
Erythroxylum ambiguum,Angiospermas,Erythroxylaceae,Erythroxylum,ambiguum,especie,NA
Erythroxylum anguifugum,Angiospermas,Erythroxylaceae,Erythroxylum,anguifugum,especie,NA
Erythroxylum bezerrae,Angiospermas,Erythroxylaceae,Erythroxylum,bezerrae,especie,NA
Erythroxylum catharinense,Angiospermas,Erythroxylaceae,Erythroxylum,catharinense,especie,NA
Erythroxylum citrifolium,Angiospermas,Erythroxylaceae,Erythroxylum,citrifolium,especie,NA
Erythroxylum coelophlebium,Angiospermas,Erythroxylaceae,Erythroxylum,coelophlebium,especie,NA
Erythroxylum compressum,Angiospermas,Erythroxylaceae,Erythroxylum,compressum,especie,NA
Erythroxylum cuspidifolium,Angiospermas,Erythroxylaceae,Erythroxylum,cuspidifolium,especie,NA
Erythroxylum daphnites,Angiospermas,Erythroxylaceae,Erythroxylum,daphnites,especie,NA
Erythroxylum gonocladum,Angiospermas,Erythroxylaceae,Erythroxylum,gonocladum,especie,NA
Erythroxylum leal-costae,Angiospermas,Erythroxylaceae,Erythroxylum,leal-costae,especie,NA
Erythroxylum mattos-silvae,Angiospermas,Erythroxylaceae,Erythroxylum,mattos-silvae,especie,NA
Erythroxylum membranaceum,Angiospermas,Erythroxylaceae,Erythroxylum,membranaceum,especie,NA
Erythroxylum myrsinites,Angiospermas,Erythroxylaceae,Erythroxylum,myrsinites,especie,NA
Erythroxylum nelson-rosae,Angiospermas,Erythroxylaceae,Erythroxylum,nelson-rosae,especie,NA
Erythroxylum passerinum,Angiospermas,Erythroxylaceae,Erythroxylum,passerinum,especie,NA
Erythroxylum pauferrense,Angiospermas,Erythroxylaceae,Erythroxylum,pauferrense,especie,NA
Erythroxylum pelleterianum,Angiospermas,Erythroxylaceae,Erythroxylum,pelleterianum,especie,NA
Erythroxylum petrae-caballi,Angiospermas,Erythroxylaceae,Erythroxylum,petrae-caballi,especie,NA
Erythroxylum pulchrum,Angiospermas,Erythroxylaceae,Erythroxylum,pulchrum,especie,NA
Erythroxylum suberosum,Angiospermas,Erythroxylaceae,Erythroxylum,suberosum,especie,NA
Erythroxylum tianguanum,Angiospermas,Erythroxylaceae,Erythroxylum,tianguanum,especie,NA
Erythroxylum tortuosum,Angiospermas,Erythroxylaceae,Erythroxylum,tortuosum,especie,NA
Escallonia bifida,Angiospermas,Escalloniaceae,Escallonia,bifida,especie,NA
Escallonia chlorophylla,Angiospermas,Escalloniaceae,Escallonia,chlorophylla,especie,NA
Escallonia farinacea,Angiospermas,Escalloniaceae,Escallonia,farinacea,especie,NA
Escallonia obtusissima,Angiospermas,Escalloniaceae,Escallonia,obtusissima,especie,NA
Escallonia petrophila,Angiospermas,Escalloniaceae,Escallonia,petrophila,especie,NA
Eschweilera alvimii,Angiospermas,Lecythidaceae,Eschweilera,alvimii,especie,NA
Eschweilera amazoniciformis,Angiospermas,Lecythidaceae,Eschweilera,amazoniciformis,especie,NA
Eschweilera compressa,Angiospermas,Lecythidaceae,Eschweilera,compressa,especie,NA
Eschweilera rabeliana,Angiospermas,Lecythidaceae,Eschweilera,rabeliana,especie,NA
Eschweilera subcordata,Angiospermas,Lecythidaceae,Eschweilera,subcordata,especie,NA
Eschweilera tetrapetala,Angiospermas,Lecythidaceae,Eschweilera,tetrapetala,especie,NA
