nome_aceito_correto,nomes_originais,elegivel_produto_1,grupo,familia,genero,epiteto_especifico,nivel_taxonomico,epiteto_infraespecifico,notas_all,fontes,cat_ameaca_cr_lac,cat_ameaca_iucn,cat_ameaca_mpo_sp,cat_ameaca_br,cat_ameaca_cncflora,cat_ameaca_sp,CR,EN,VU,DD,EX,NT,EW,LR,cat_ameaca_geral,splink_t20,gbif_t20,splink_sp,gbif_sp,sum,entra_revisado
Hymenophyllum elegans,Hymenophyllum silveirae,apta,Samambaias e licófitas,Hymenophyllaceae,Hymenophyllum,elegans,especie,NA,Nome original era sinônimo,sima-cncflora_web-Portaria 443/2014,NA,NA,NA,CR,CR,NA,1,0,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Hypericum mutilum,Hypericum mutilum,apta,Angiospermas,Hypericaceae,Hypericum,mutilum,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014,NA,NA,VU,VU,VU,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Hypericum piriai,Hypericum piriai,apta,Angiospermas,Hypericaceae,Hypericum,piriai,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,EX,NA,NT,EX,0,0,0,0,1,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Hypericum rigidum,Hypericum rigidum,apta,Angiospermas,Hypericaceae,Hypericum,rigidum,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,EX,NA,LC,EX,0,0,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Gelasine coerulea,Alophia coerulea,apta,Angiospermas,Iridaceae,Gelasine,coerulea,especie,NA,Nome original era sinônimo,cncflora_web,NA,NA,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Pseudotrimezia juncifolia,Trimezia fistulosa var. longifolia,apta,Angiospermas,Iridaceae,Pseudotrimezia,juncifolia,especie,NA,Nome original era sinônimo,cncflora_web-Portaria 443/2014,NA,NA,NA,CR,CR,NA,1,0,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Lacistema lucidum,Lacistema lucidum,apta,Angiospermas,Lacistemataceae,Lacistema,lucidum,especie,NA,NA,sima-cncflora_web-UICN_API,NA,DD,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Hyptis lagenaria,Hyptis lagenaria,apta,Angiospermas,Lamiaceae,Hyptis,lagenaria,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,EN,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Rhabdocaulon gracile,Rhabdocaulon gracile,apta,Angiospermas,Lamiaceae,Rhabdocaulon,gracile,especie,NA,NA,sima-SP_oficial,NA,NA,NA,NA,NA,EX,0,0,0,0,1,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Salvia campos-portoi,Salvia campos-portoi,apta,Angiospermas,Lamiaceae,Salvia,campos-portoi,especie,NA,NA,sima-SP_oficial,NA,NA,NA,NA,NA,EX,0,0,0,0,1,0,0,0,1,NA,TRUE,NA,TRUE,2,SIM
Hyptis lobata,Hyptis lobata,apta,Angiospermas,Lamiaceae,Hyptis,lobata,especie,NA,NA,sima-SP_oficial,NA,NA,NA,NA,NA,EX,0,0,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Beilschmiedia fluminensis,Beilschmiedia fluminensis,apta,Angiospermas,Lauraceae,Beilschmiedia,fluminensis,especie,NA,NA,sima-SP_oficial-cncflora_ckan-UICN_API,NA,EN,NA,NA,EN,VU,0,1,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Cryptocarya botelhensis,Cryptocarya botelhensis,apta,Angiospermas,Lauraceae,Cryptocarya,botelhensis,especie,NA,NA,sima-SP_oficial,NA,NA,NA,NA,NA,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Cryptocarya micrantha,Cryptocarya micrantha,apta,Angiospermas,Lauraceae,Cryptocarya,micrantha,especie,NA,NA,sima-SP_oficial-cncflora_ckan-UICN_API-mpoSP,NA,LC,VU,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Nectandra barbellata,Nectandra barbellata,apta,Angiospermas,Lauraceae,Nectandra,barbellata,especie,NA,NA,sima-SP_oficial-cncflora_ckan-UICN_API-mpoSP-Portaria 443/2014,NA,EN,VU,VU,EN,VU,0,1,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Nectandra cissiflora,Nectandra cissiflora,apta,Angiospermas,Lauraceae,Nectandra,cissiflora,especie,NA,NA,sima-SP_oficial-cncflora_web-UICN_API,NA,LC,NA,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Nectandra debilis,Nectandra debilis,apta,Angiospermas,Lauraceae,Nectandra,debilis,especie,NA,NA,sima-SP_oficial-cncflora_web-UICN_API-mpoSP,NA,CR,VU,NA,DD,VU,1,0,1,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Nectandra psammophila,Nectandra psammophila,apta,Angiospermas,Lauraceae,Nectandra,psammophila,especie,NA,NA,cncflora_web-UICN_API,NA,EN,NA,NA,LC,NA,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Ocotea aciphylla,Ocotea aciphylla,apta,Angiospermas,Lauraceae,Ocotea,aciphylla,especie,NA,NA,cncflora_web-UICN_API,NA,LR/lc,NA,NA,NT,NA,0,0,0,0,0,1,0,1,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Ocotea basicordatifolia,Ocotea basicordatifolia,apta,Angiospermas,Lauraceae,Ocotea,basicordatifolia,especie,NA,NA,sima-SP_oficial-cncflora_ckan-UICN_API-Portaria 443/2014,NA,EN,NA,EN,EN,VU,0,1,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Ocotea beulahiae,Ocotea beulahiae,apta,Angiospermas,Lauraceae,Ocotea,beulahiae,especie,NA,NA,sima-SP_oficial-cncflora_ckan-Portaria 443/2014,NA,NA,NA,EN,VU,EN,0,1,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Ocotea beyrichii,Ocotea beyrichii,apta,Angiospermas,Lauraceae,Ocotea,beyrichii,especie,NA,NA,sima-SP_oficial-cncflora_ckan-Portaria 443/2014,NA,NA,NA,VU,VU,VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Ocotea bragai,Ocotea bragai,apta,Angiospermas,Lauraceae,Ocotea,bragai,especie,NA,NA,sima-SP_oficial-cncflora_ckan-mpoSP-Portaria 443/2014,NA,NA,EN,EN,EN,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Ocotea catharinensis,Ocotea catharinensis,apta,Angiospermas,Lauraceae,Ocotea,catharinensis,especie,NA,NA,sima-SP_oficial-cncflora_web-UICN_API-mpoSP-Portaria 443/2014,NA,VU,VU,VU,VU,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Ocotea daphnifolia,Ocotea daphnifolia-Ocotea vaccinioides,apta,Angiospermas,Lauraceae,Ocotea,daphnifolia,especie,NA,Nome original era sinônimo-NA,sima-SP_oficial-cncflora_web-mpoSP-SP_oficial-cncflora_web-mpoSP,NA,NA,VU,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Ocotea felix,Ocotea felix,apta,Angiospermas,Lauraceae,Ocotea,felix,especie,NA,NA,sima-SP_oficial-cncflora_ckan-mpoSP-Portaria 443/2014,NA,NA,EN,EN,EN,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Ocotea frondosa,Ocotea frondosa,apta,Angiospermas,Lauraceae,Ocotea,frondosa,especie,NA,NA,sima-SP_oficial-cncflora_ckan-mpoSP,NA,NA,VU,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Ocotea lancifolia,Ocotea cantareirae-Ocotea lancifolia,apta,Angiospermas,Lauraceae,Ocotea,lancifolia,especie,NA,Nome original era sinônimo-NA,cncflora_ckan-UICN_API-sima-cncflora_web,NA-NA,CR-NA,NA-NA,NA-NA,CR-LC,NA-NA,1,0,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Ocotea minarum,Ocotea domatiata-Ocotea minarum,apta,Angiospermas,Lauraceae,Ocotea,minarum,especie,NA,Nome original era sinônimo-NA,cncflora_ckan-UICN_API-cncflora_ckan-UICN_API,NA-NA,EN-LC,NA-NA,NA-NA,EN-LC,NA-NA,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Ocotea odorifera,Ocotea odorifera-Ocotea pretiosa,apta,Angiospermas,Lauraceae,Ocotea,odorifera,especie,NA,Nome original era sinônimo-NA,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014-UICN_API,NA-NA,VU-NA,NA-EN,NA-EN,NA-EN,NA-EN,0,1,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Ocotea porosa,Ocotea porosa,apta,Angiospermas,Lauraceae,Ocotea,porosa,especie,NA,NA,sima-SP_oficial-cncflora_web-UICN_API-mpoSP-Portaria 443/2014,NA,VU,EN,EN,EN,EN,0,1,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Ocotea serrana,Ocotea serrana,apta,Angiospermas,Lauraceae,Ocotea,serrana,especie,NA,NA,sima-SP_oficial-cncflora_ckan-mpoSP-Portaria 443/2014,NA,NA,EN,EN,EN,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Ocotea tabacifolia,Ocotea tabacifolia,apta,Angiospermas,Lauraceae,Ocotea,tabacifolia,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Ocotea curucutuensis,Ocotea curucutuensis,apta,Angiospermas,Lauraceae,Ocotea,curucutuensis,especie,NA,NA,cncflora_ckan,NA,NA,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Ocotea puberula,Ocotea puberula,apta,Angiospermas,Lauraceae,Ocotea,puberula,especie,NA,NA,cncflora_web-UICN_API,NA,LR/lc,NA,NA,NT,NA,0,0,0,0,0,1,0,1,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Persea obovata,Persea obovata,apta,Angiospermas,Lauraceae,Persea,obovata,especie,NA,NA,sima-SP_oficial-cncflora_ckan-mpoSP-Portaria 443/2014,NA,NA,CR,CR,CR,CR,1,0,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Aiouea trinervis,Aiouea trinervis,apta,Angiospermas,Lauraceae,Aiouea,trinervis,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,EN,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Nectandra hihua,Nectandra hihua,apta,Angiospermas,Lauraceae,Nectandra,hihua,especie,NA,NA,sima-SP_oficial-cncflora_web-UICN_API,NA,LC,NA,NA,LC,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Cinnamomum erythropus,Cinnamomum erythropus,examinar,Angiospermas,Lauraceae,Cinnamomum,erythropus,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Nectandra paranaensis,Nectandra paranaensis,apta,Angiospermas,Lauraceae,Nectandra,paranaensis,especie,NA,NA,sima-SP_oficial-cncflora_ckan-UICN_API-Portaria 443/2014,NA,VU,NA,VU,EN,VU,0,1,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Ocotea mosenii,Ocotea mosenii,apta,Angiospermas,Lauraceae,Ocotea,mosenii,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014,NA,NA,VU,VU,VU,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Persea rigida,Persea rigida,apta,Angiospermas,Lauraceae,Persea,rigida,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,DD,EN,0,1,0,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Ocotea inhauba,Ocotea inhauba,apta,Angiospermas,Lauraceae,Ocotea,inhauba,especie,NA,NA,sima-SP_oficial-cncflora_ckan-UICN_API,NA,DD,NA,NA,DD,EX,0,0,0,1,1,0,0,0,1,TRUE,NA,TRUE,NA,2,SIM
Ocotea virgultosa,Ocotea virgultosa,apta,Angiospermas,Lauraceae,Ocotea,virgultosa,especie,NA,NA,sima-SP_oficial,NA,NA,NA,NA,NA,EN,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Cariniana legalis,Cariniana legalis,apta,Angiospermas,Lecythidaceae,Cariniana,legalis,especie,NA,NA,sima-SP_oficial-cncflora_ckan-UICN_API-mpoSP-Portaria 443/2014,NA,VU,VU,EN,EN,VU,0,1,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Lecythis lanceolata,Lecythis lanceolata,apta,Angiospermas,Lecythidaceae,Lecythis,lanceolata,especie,NA,NA,cncflora_web-UICN_API,NA,LR/cd,NA,NA,LC,NA,0,0,0,0,0,0,0,1,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Genlisea repens,Genlisea repens,apta,Angiospermas,Lentibulariaceae,Genlisea,repens,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,EN,NA,LC,EN,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Utricularia trichophylla,Utricularia trichophylla,apta,Angiospermas,Lentibulariaceae,Utricularia,trichophylla,especie,NA,NA,sima-SP_oficial-cncflora_web-UICN_API-mpoSP,NA,LC,VU,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Linum carneum,Linum carneum,examinar,Angiospermas,Linaceae,Linum,carneum,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima,NA,NA,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Blumenbachia scabra,Blumenbachia scabra,apta,Angiospermas,Loasaceae,Blumenbachia,scabra,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Strychnos gardneri,Strychnos gardneri,apta,Angiospermas,Loganiaceae,Strychnos,gardneri,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,EX,0,0,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Strychnos nigricans,Strychnos nigricans,apta,Angiospermas,Loganiaceae,Strychnos,nigricans,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,EX,NA,LC,EX,0,0,0,0,1,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Strychnos trinervis,Strychnos trinervis,apta,Angiospermas,Loganiaceae,Strychnos,trinervis,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Struthanthus flexicaulis,Struthanthus microstylus-Struthanthus pusillifolius-Struthanthus rufo-furfuraceus,apta,Angiospermas,Loranthaceae,Struthanthus,flexicaulis,especie,NA,Nome original era sinônimo,cncflora_web-cncflora_web-cncflora_web,NA-NA-NA,NA-NA-NA,NA-NA-NA,NA-NA-NA,CR-DD-EN,NA-NA-NA,1,1,0,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Struthanthus marginatus,Struthanthus marginatus,apta,Angiospermas,Loranthaceae,Struthanthus,marginatus,especie,NA,NA,sima,NA,NA,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Struthanthus taubatensis,Struthanthus planaltinae-Struthanthus taubatensis,apta,Angiospermas,Loranthaceae,Struthanthus,taubatensis,especie,NA,Nome original era sinônimo-NA,cncflora_web-sima,NA-NA,NA-NA,NA-NA,NA-NA,DD-EN,NA-NA,0,1,0,1,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Phlegmariurus mollicomus,Huperzia mollicoma-Phlegmariurus mollicomus,apta,Samambaias e licófitas,Lycopodiaceae,Phlegmariurus,mollicomus,especie,NA,Nome original era sinônimo-NA,cncflora_web-sima-Portaria 443/2014,NA-NA,NA-NA,NA-NA,EN-NA,NA-EN,NA-NA,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Cuphea arenarioides,Cuphea arenarioides,apta,Angiospermas,Lythraceae,Cuphea,arenarioides,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014,NA,NA,EN,VU,VU,EN,0,1,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Cuphea lindmaniana,Cuphea lindmaniana,examinar,Angiospermas,Lythraceae,Cuphea,lindmaniana,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Diplusodon villosissimus,Diplusodon villosissimus,apta,Angiospermas,Lythraceae,Diplusodon,villosissimus,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,VU,VU,EN,0,1,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Lafoensia replicata,Lafoensia vandelliana subsp. replicata,examinar,Angiospermas,Lythraceae,Lafoensia,replicata,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,sima,NA,NA,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Magnolia ovata,Magnolia irwiniana-Magnolia ovata-Magnolia paranaensis-Magnolia sellowiana,apta,Angiospermas,Magnoliaceae,Magnolia,ovata,especie,NA,Nome original era sinônimo-NA,UICN_API-cncflora_web-UICN_API-UICN_API-UICN_API,NA-NA-NA,DD-EN-LC,NA-NA-NA,NA-NA-NA,NA-NA-LC,NA-NA-NA,0,1,0,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Banisteriopsis parviflora,Banisteriopsis parviflora,apta,Angiospermas,Malpighiaceae,Banisteriopsis,parviflora,especie,NA,NA,cncflora_web,NA,NA,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Barnebya dispar,Barnebya dispar,apta,Angiospermas,Malpighiaceae,Barnebya,dispar,especie,NA,NA,cncflora_ckan,NA,NA,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Heteropterys patens,Heteropterys patens,apta,Angiospermas,Malpighiaceae,Heteropterys,patens,especie,NA,NA,cncflora_web,NA,NA,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Heteropterys thyrsoidea,Heteropterys thyrsoidea,apta,Angiospermas,Malpighiaceae,Heteropterys,thyrsoidea,especie,NA,NA,sima-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,NA,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Mezia araujoi,Mezia araujoi,examinar,Angiospermas,Malpighiaceae,Mezia,araujoi,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Camarea hirsuta,Camarea hirsuta,apta,Angiospermas,Malpighiaceae,Camarea,hirsuta,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,EN,NA,LC,EN,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Heteropterys brasiliensis,Heteropterys brasiliensis,apta,Angiospermas,Malpighiaceae,Heteropterys,brasiliensis,especie,NA,NA,sima-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,NA,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Hiraea macrophylla,Hiraea macrophylla-Hiraea wiedeana,apta,Angiospermas,Malpighiaceae,Hiraea,macrophylla,especie,NA,Nome original era sinônimo-NA,sima-sima-cncflora_web-Portaria 443/2014,NA-NA,NA-NA,NA-NA,EN-EN,EN-NA,NA-NA,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Heteropterys conformis,Heteropterys conformis,examinar,Angiospermas,Malpighiaceae,Heteropterys,conformis,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,CR,NA,NA,1,0,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Byttneria scabra,Byttneria scabra,apta,Angiospermas,Malvaceae,Byttneria,scabra,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,VU,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Hibiscus diversifolius,Hibiscus diversifolius,apta,Angiospermas,Malvaceae,Hibiscus,diversifolius,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,EX,NA,LC,EX,0,0,0,0,1,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Luehea divaricata,Luehea divaricata,apta,Angiospermas,Malvaceae,Luehea,divaricata,especie,NA,NA,UICN_API,NA,DD,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,NA,TRUE,NA,TRUE,2,NA
Pavonia distinguenda,Pavonia distinguenda,apta,Angiospermas,Malvaceae,Pavonia,distinguenda,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Eriotheca pubescens,Eriotheca pubescens,apta,Angiospermas,Malvaceae,Eriotheca,pubescens,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Christiana macrodon,Christiana macrodon,apta,Angiospermas,Malvaceae,Christiana,macrodon,especie,NA,NA,cncflora_ckan,NA,NA,NA,NA,EN,NA,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Pachira calophylla,Pachira calophylla,apta,Angiospermas,Malvaceae,Pachira,calophylla,especie,NA,NA,sima-SP_oficial-cncflora_ckan,NA,NA,NA,NA,EN,VU,0,1,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Abutilon venosum,Abutilon venosum,apta,Angiospermas,Malvaceae,Abutilon,venosum,especie,NA,NA,sima-cncflora_web,NA,NA,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Sida acrantha,Sida acrantha,apta,Angiospermas,Malvaceae,Sida,acrantha,especie,NA,NA,sima-SP_oficial-mpoSP,NA,NA,EN,NA,NA,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Callianthe latipetala,Callianthe latipetala,apta,Angiospermas,Malvaceae,Callianthe,latipetala,especie,NA,NA,cncflora_ckan,NA,NA,NA,NA,EN,NA,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Goeppertia zebrina,Calathea zebrina-Goeppertia zebrina,apta,Angiospermas,Marantaceae,Goeppertia,zebrina,especie,NA,Nome original era sinônimo-NA,cncflora_web-sima-SP_oficial-mpoSP,NA-NA,NA-NA,VU-NA,NA-NA,LC-LC,VU-NA,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Bertolonia hoehneana,Bertolonia hoehneana,apta,Angiospermas,Melastomataceae,Bertolonia,hoehneana,especie,NA,NA,sima-CR_Lac-cncflora_web-Portaria 443/2014,CR,NA,NA,CR,CR,NA,1,0,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Chaetostoma glaziovii,Chaetostoma glaziovii,apta,Angiospermas,Melastomataceae,Chaetostoma,glaziovii,especie,NA,NA,sima-SP_oficial,NA,NA,NA,NA,NA,VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Leandra amplexicaulis,Leandra amplexicaulis-Leandra longistyla,apta,Angiospermas,Melastomataceae,Leandra,amplexicaulis,especie,NA,Nome original era sinônimo-NA,sima-UICN_API-SP_oficial,NA-NA,LC-NA,NA-NA,NA-NA,NA-NA,VU-VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Leandra aurea,Leandra lancifolia,apta,Angiospermas,Melastomataceae,Leandra,aurea,especie,NA,Nome original era sinônimo,sima-SP_oficial-cncflora_ckan-UICN_API,NA,LC,NA,NA,LC,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Leandra brackenridgei,Leandra brackenridgei-Leandra pilonensis,apta,Angiospermas,Melastomataceae,Leandra,brackenridgei,especie,NA,Nome original era sinônimo-NA,cncflora_ckan-UICN_API-cncflora_ckan-UICN_API,NA-NA,LC-NT,NA-NA,NA-NA,LC-NT,NA-NA,0,0,0,0,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Leandra calvescens,Leandra calvescens,apta,Angiospermas,Melastomataceae,Leandra,calvescens,especie,NA,NA,sima-SP_oficial,NA,NA,NA,NA,NA,VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Leandra carassana,Leandra dispar-Leandra tristis,apta,Angiospermas,Melastomataceae,Leandra,carassana,especie,NA,Nome original era sinônimo,sima-SP_oficial-sima-SP_oficial-cncflora_ckan,NA-NA,NA-NA,NA-NA,NA-NA,DD-NA,EN-VU,0,1,1,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Leandra humilis,Leandra humilis var. glabrata,apta,Angiospermas,Melastomataceae,Leandra,humilis,especie,NA,Nome original era sinônimo,sima-cncflora_web,NA,NA,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Leandra lapae,Leandra lapae,apta,Angiospermas,Melastomataceae,Leandra,lapae,especie,NA,NA,sima-SP_oficial-mpoSP,NA,NA,VU,NA,NA,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
