nome_aceito_correto,nomes_originais,elegivel_produto_1,splink_t20,gbif_t20,splink_rbcv,gbif_rbcv,sum,entra,notas_all,especialista
Cayaponia espelina,Cayaponia espelina,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Cayaponia pedata,Cayaponia pedata,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Ceratosanthes hilariana,Ceratosanthes hilariana,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Cayaponia trilobata,Cayaponia trilobata,apta,TRUE,TRUE,TRUE,FALSE,3,entra,"NA",
Cayaponia bonariensis,Cayaponia bonariensis,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Culcita coniifolia,Culcita coniifolia,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Lamanonia cuneata,Lamanonia cuneata,apta,TRUE,TRUE,FALSE,FALSE,2,nao entra,"NA",
Lamanonia ternata,Lamanonia ternata,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Weinmannia discolor,Weinmannia discolor,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Weinmannia humilis,Weinmannia humilis,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Weinmannia organensis,Weinmannia organensis,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Weinmannia paulliniifolia,Weinmannia paulliniifolia,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Lamanonia ulei,Lamanonia ulei,apta,FALSE,TRUE,FALSE,TRUE,2,entra,"NA",
Alsophila capensis,Alsophila capensis,apta,TRUE,NA,TRUE,NA,2,nao entra,"NA",
Alsophila capensis subsp. polypodioides,Alsophila capensis subsp. polypodioides,apta,NA,NA,NA,NA,NA,nao entra,"NA",
Cyathea corcovadensis,Cyathea corcovadensis,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Cyathea glaziovii,Cyathea glaziovii,apta,TRUE,FALSE,TRUE,FALSE,2,nao entra,"NA",
Cyathea poeppigii,Cyathea poeppigii,examinar,FALSE,TRUE,FALSE,TRUE,2,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,FBnao- OCCScruzam
Cyathea pungens,Cyathea pungens,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Cyathea uleana,Cnemidaria uleana,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,Nome original era sinônimo,
Asplundia brachypus,Asplundia brachypus-Asplundia polymera-Asplundia polymera subsp. reitzii,apta,TRUE,TRUE,TRUE,FALSE,3,entra,Nome original era sinônimo-NA,
Halodule emarginata,Halodule emarginata,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Halodule wrightii,Halodule wrightii,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Bulbostylis capillaris,Bulbostylis capillaris,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Cyperus articulatus,Cyperus articulatus,apta,FALSE,NA,FALSE,NA,0,nao entra,"NA",
Cyperus friburgensis,Cyperus friburgensis,examinar,TRUE,TRUE,TRUE,TRUE,4,nao entra,Não foi avaliada,
Cyperus haspan,Cyperus haspan,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Eleocharis acutangula,Eleocharis acutangula,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Eleocharis confervoides,Eleocharis confervoides,apta,FALSE,FALSE,TRUE,FALSE,1,nao entra,"NA",
Eleocharis flavescens,Eleocharis flavescens,apta,TRUE,NA,TRUE,NA,2,nao entra,"NA",
Eleocharis geniculata,Eleocharis geniculata,apta,TRUE,NA,TRUE,NA,2,nao entra,"NA",
Eleocharis mutata,Eleocharis mutata,apta,TRUE,NA,TRUE,NA,2,nao entra,"NA",
Fimbristylis autumnalis,Fimbristylis autumnalis,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Fimbristylis cymosa,Fimbristylis cymosa,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Fimbristylis dichotoma,Fimbristylis dichotoma,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Fuirena umbellata,Fuirena umbellata,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Hypolytrum amorimii,Hypolytrum amorimii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Hypolytrum bahiense,Hypolytrum bahiense,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Hypolytrum lucennoi,Hypolytrum lucennoi,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Machaerina ensifolia,Machaerina ensifolia,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Rhynchospora biflora,Rhynchospora biflora,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Rhynchospora corymbosa,Rhynchospora corymbosa,examinar,TRUE,TRUE,TRUE,TRUE,4,nao entra,Não foi avaliada,
Rhynchospora holoschoenoides,Rhynchospora holoschoenoides,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Rhynchospora tenuis,Rhynchospora enmanuelis-Rhynchospora tenuis,apta,TRUE,TRUE,TRUE,TRUE,4,entra,Nome original era sinônimo-NA,
Scleria acanthocarpa,Scleria acanthocarpa,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Scleria bracteata,Scleria bracteata,apta,TRUE,FALSE,TRUE,FALSE,2,nao entra,"NA",
Scleria distans,Scleria distans,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Scleria hirtella,Scleria hirtella,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Scleria latifolia,Scleria latifolia,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Scleria leptostachya,Scleria leptostachya,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Scleria microcarpa,Scleria microcarpa,apta,TRUE,TRUE,TRUE,FALSE,3,nao entra,"NA",
Scleria mitis,Scleria mitis,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Scleria panicoides,Scleria panicoides,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Scleria plusiophylla,Scleria plusiophylla,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Scleria scabra,Scleria scabra,apta,TRUE,FALSE,FALSE,FALSE,1,nao entra,"NA",
Scleria secans,Scleria secans,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Scleria virgata,Scleria virgata,apta,TRUE,TRUE,FALSE,TRUE,3,nao entra,"NA",
Trilepis tenuis,Trilepis tenuis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Cyperus brevifolius,Kyllinga brevifolia,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,Nome original era sinônimo,
Cyperus compressus,Cyperus compressus,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Cyperus distans,Cyperus distans,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Cyperus flavescens,Cyperus flavescens-Pycreus flavescens,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,Nome original era sinônimo-NA,
Cyperus imbricatus,Cyperus imbricatus,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Cyperus iria,Cyperus iria,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Cyperus lanceolatus,Cyperus lanceolatus,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Cyperus polystachyos,Cyperus polystachyos,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Cyperus rotundus,Cyperus rotundus,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Eleocharis plicarhachis,Eleocharis plicarhachis,apta,TRUE,NA,TRUE,NA,2,nao entra,"NA",
Eleocharis sellowiana,Eleocharis sellowiana,apta,TRUE,NA,TRUE,NA,2,nao entra,"NA",
Fimbristylis complanata,Fimbristylis complanata,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Rhynchospora eximia,Rhynchospora eximia,apta,TRUE,FALSE,FALSE,FALSE,1,nao entra,"NA",
Rhynchospora rugosa,Rhynchospora rugosa,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Rhynchospora warmingii,Rhynchospora warmingii,apta,TRUE,FALSE,TRUE,FALSE,2,nao entra,"NA",
Scleria tenella,Scleria tenella,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Fimbristylis littoralis,Fimbristylis littoralis,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Bulbostylis distichoides,Bulbostylis distichoides,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Cyperus giganteus,Cyperus giganteus,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Bulbostylis loefgrenii,Bulbostylis loefgrenii,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Cyperus eragrostis,Cyperus eragrostis,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Lagenocarpus minarum,Cryptangium claussenii,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,Nome original era sinônimo,
Rhynchospora nardifolia,Rhynchospora nardifolia,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Bulbostylis nesiotis,Bulbostylis nesiotis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Bulbostylis smithii,Bulbostylis smithii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Cladium mariscus,Cladium mariscus,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Cyperus appendiculatus var. atlanticus,Cyperus atlanticus,examinar,NA,NA,NA,NA,NA,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,NA
Cyperus digitatus,Cyperus digitatus,apta,FALSE,TRUE,FALSE,TRUE,2,nao entra,"NA",
Cyperus drummondii,Cyperus drummondii,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Eleocharis bonariensis,Eleocharis bonariensis,apta,TRUE,FALSE,TRUE,FALSE,2,nao entra,"NA",
Eleocharis loefgreniana,Eleocharis loefgreniana,apta,TRUE,NA,TRUE,NA,2,nao entra,"NA",
Hypolytrum paraense,Hypolytrum paraense,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Lagenocarpus bracteosus,Lagenocarpus bracteosus,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Rhynchospora paranaensis,Rhynchospora paranaensis,examinar,FALSE,NA,FALSE,NA,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Rhynchospora pilulifera,Pleurostachys pilulifera,apta,TRUE,FALSE,TRUE,TRUE,3,entra,Nome original era sinônimo,
Rhynchospora triflora,Rhynchospora triflora,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Scleria balansae,Scleria balansae,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Scleria sororia,Scleria sororia,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Bulbostylis fendleri,Bulbostylis fendleri,apta,FALSE,TRUE,FALSE,TRUE,2,nao entra,"NA",
Bulbostylis sphaerolepis,Bulbostylis major,examinar,TRUE,TRUE,TRUE,TRUE,4,nao entra,Nome original era sinônimo/Não foi avaliada,
Cyperus sesquiflorus,Cyperus sesquiflorus,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Cyperus unioloides,Cyperus unioloides,apta,FALSE,TRUE,FALSE,TRUE,2,nao entra,"NA",
Eleocharis radicans,Eleocharis radicans,examinar,FALSE,NA,FALSE,NA,0,nao entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Eleocharis stenocarpa,Eleocharis stenocarpa,apta,FALSE,NA,FALSE,NA,0,entra,"NA",
Eleocharis urceolata,Eleocharis urceolata,apta,FALSE,NA,FALSE,NA,0,entra,"NA",
Scleria gaertneri,Scleria gaertneri,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Cyperus mundtii,Cyperus mundii,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,Nome original mal escrito,
Cyperus brasiliensis,Cyperus brasiliensis,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Cyperus hortensis,Cyperus hortensis,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Scleria reticularis,Scleria muehlenbergii,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,Nome original era sinônimo,
Blotiella lindeniana,Blotiella lindeniana,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Stephanopodium engleri,Stephanopodium engleri,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Stephanopodium estrellense,Stephanopodium estrellense,apta,TRUE,TRUE,FALSE,FALSE,2,entra,"NA",
Stephanopodium magnifolium,Stephanopodium magnifolium,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Dicksonia sellowiana,Dicksonia sellowiana,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Atractylocarpus brasiliensis,Atractylocarpus brasiliensis,examinar,TRUE,FALSE,TRUE,FALSE,2,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,FBnao- OCCScruzam
Atractylocarpus longisetus,Atractylocarpus longisetus,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Campylopus densicoma,Campylopus densicoma,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Davilla glaziovii,Davilla glaziovii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Davilla macrocarpa,Davilla macrocarpa,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Davilla nitida,Davilla nitida,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Doliocarpus glomeratus,Doliocarpus glomeratus,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Doliocarpus lancifolius,Doliocarpus lancifolius,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Dioscorea campestris,Dioscorea campestris,apta,TRUE,FALSE,TRUE,FALSE,2,nao entra,"NA",
Dioscorea grandiflora,Dioscorea grandiflora,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Dioscorea kunthiana,Dioscorea kunthiana,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Dioscorea loefgrenii,Dioscorea loefgrenii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Dioscorea mantiqueirensis,Dioscorea mantiqueirensis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Dioscorea mollis,Dioscorea mollis,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Dioscorea perdicum,Dioscorea perdicum-Dioscorea plantaginifolia,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil-A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Dioscorea rumicoides,Dioscorea rumicoides,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Dioscorea sanpaulensis,Dioscorea sanpaulensis,apta,TRUE,FALSE,TRUE,FALSE,2,entra,"NA",
Dioscorea stegelmanniana,Dioscorea stegelmanniana,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Dioscorea trilinguis,Dioscorea trilinguis,apta,TRUE,FALSE,TRUE,FALSE,2,entra,"NA",
Dioscorea aesculifolia,Dioscorea aesculifolia,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Dioscorea asperula,Dioscorea asperula,examinar,TRUE,TRUE,TRUE,TRUE,4,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,FBnao- OCCScruzam
Dioscorea pseudomacrocapsa,Dioscorea pseudomacrocapsa,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Chrysoblastella chilensis,Chrysoblastella chilensis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Drosera graomogolensis,Drosera graomogolensis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Ctenitis anniesii,Ctenitis anniesii,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Ctenitis eriocaulis,Ctenitis eriocaulis,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Elaphoglossum acrocarpum,Elaphoglossum acrocarpum,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Elaphoglossum beckeri,Elaphoglossum beckeri,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Elaphoglossum edwallii,Elaphoglossum edwallii,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Elaphoglossum herminieri,Elaphoglossum herminieri,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Elaphoglossum iguapense,Elaphoglossum iguapense,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Elaphoglossum itatiayense,Elaphoglossum itatiayense,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Elaphoglossum langsdorffii,Elaphoglossum langsdorffii,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Elaphoglossum macahense,Elaphoglossum macahense,apta,TRUE,FALSE,TRUE,FALSE,2,nao entra,"NA",
Elaphoglossum nigrescens,Elaphoglossum nigrescens,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Elaphoglossum pachydermum,Elaphoglossum tamandarei,apta,FALSE,FALSE,FALSE,FALSE,0,entra,Nome original era sinônimo,
Elaphoglossum paulistanum,Elaphoglossum wettsteinii,apta,TRUE,TRUE,FALSE,FALSE,2,entra,Nome original era sinônimo,
Elaphoglossum scolopendrifolium,Elaphoglossum amplissimum,apta,TRUE,TRUE,TRUE,TRUE,4,entra,Nome original era sinônimo,
Elaphoglossum strictum,Elaphoglossum strictum,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Elaphoglossum tectum,Elaphoglossum tectum,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Megalastrum wacketii,Megalastrum wacketii,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Polybotrya speciosa,Polybotrya speciosa,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Polystichum bradei,Polystichum bradei,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Ctenitis fenestralis,Ctenitis fenestralis,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Elaphoglossum gayanum,Elaphoglossum gayanum,apta,TRUE,FALSE,TRUE,FALSE,2,nao entra,"NA",
Elaphoglossum prestonii,Elaphoglossum insigne,apta,FALSE,TRUE,FALSE,TRUE,2,nao entra,Nome original era sinônimo,
Elaphoglossum hybridum,Elaphoglossum hybridum,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Diospyros apeibacarpos,Diospyros apeibacarpos,apta,TRUE,TRUE,FALSE,FALSE,2,nao entra,"NA",
Diospyros brasiliensis,Diospyros brasiliensis,apta,FALSE,FALSE,TRUE,TRUE,2,entra,"NA",
Diospyros inconstans,Diospyros inconstans,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Diospyros lasiocalyx,Diospyros hispida-Diospyros lasiocalyx,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,Nome original era sinônimo-NA,
Sloanea garckeana,Sloanea garckeana,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Sloanea guianensis,Sloanea guianensis,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Sloanea obtusifolia,Sloanea obtusifolia,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Sloanea erismoides,Sloanea erismoides,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Sloanea hirsuta,Sloanea hirsuta,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Sloanea petalata,Sloanea petalata,apta,FALSE,NA,FALSE,NA,0,entra,"NA",
Sloanea dubia,Sloanea dubia,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Equisetum giganteum,Equisetum giganteum,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Agarista chlorantha,Agarista chlorantha,apta,TRUE,NA,TRUE,NA,2,nao entra,"NA",
Agarista niederleinii,Agarista niederleinii,apta,TRUE,NA,TRUE,NA,2,entra,"NA",
Agarista nummularia,Agarista nummularia,apta,TRUE,NA,TRUE,NA,2,entra,"NA",
Agarista oleifolia,Agarista oleifolia,apta,TRUE,NA,TRUE,NA,2,nao entra,"NA",
Agarista pulchra,Agarista pulchra,apta,TRUE,NA,TRUE,NA,2,entra,"NA",
Gaultheria eriophylla,Gaultheria eriophylla,apta,TRUE,FALSE,TRUE,TRUE,3,nao entra,"NA",
Gaultheria sleumeriana,Gaultheria sleumeriana,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Gaylussacia angulata,Gaylussacia angulata,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Gaylussacia brasiliensis,Gaylussacia brasiliensis,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Gaylussacia caparoensis,Gaylussacia caparoensis,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Gaylussacia decipiens,Gaylussacia decipiens,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Gaylussacia montana,Gaylussacia montana,examinar,TRUE,FALSE,TRUE,FALSE,2,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,FBnao- OCCScruzam
Gaylussacia pruinosa,Gaylussacia pruinosa,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Gaylussacia rhododendron,Gaylussacia rhododendron,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Gaylussacia setosa,Gaylussacia setosa,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Gaylussacia harleyi,Gaylussacia harleyi,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Gaylussacia centunculifolia,Gaylussacia centunculifolia,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Gaylussacia oleifolia,Gaylussacia oleifolia,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Gaylussacia retivenia,Gaylussacia retivenia,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Leiothrix gomesii,Leiothrix gomesii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Paepalanthus garimpensis,Paepalanthus garimpensis,examinar,FALSE,NA,FALSE,NA,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Paepalanthus hydra,Paepalanthus hydra,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Paepalanthus langsdorffii,Paepalanthus langsdorffii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Syngonanthus caulescens,Syngonanthus caulescens,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Syngonanthus itambeensis,Syngonanthus itambeensis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Syngonanthus widgrenianus,Syngonanthus widgrenianus,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Tonina fluviatilis,Tonina fluviatilis,apta,TRUE,FALSE,TRUE,FALSE,2,nao entra,"NA",
Eriocaulon cinereum,Eriocaulon cinereum,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Leiothrix schlechtendalii,Leiothrix schlechtendalii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Syngonanthus laricifolius,Syngonanthus laricifolius,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
