"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"48","2020-02-08 09:37:05-03","NBC","NL-BOTANY","L.4268439","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Farias-Singer R; Silveira D","2012","11","01","Reitz R; Klein RM",NA,"1954","09","30","Brazil","Santa Catarina",NA,"Luis Alves.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4268439 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4268439","NL-L4268439","Southern America",NA,NA,NA,"Laurales",NA,NA,"Magnoliopsidae","L 0835172",NA,NA,NA,NA
"49","2020-02-08 09:37:05-03","NBC","NL-BOTANY","L.4268440","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Farias-Singer R; Silveira D","2012","11","01","Reitz R; Klein RM",NA,"1956","08","03","Brazil","Santa Catarina",NA,"Palhoca.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4268440 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4268440","NL-L4268440","Southern America",NA,NA,NA,"Laurales",NA,NA,"Magnoliopsidae","L 0835175",NA,NA,NA,NA
"50","2020-02-08 09:37:05-03","NBC","NL-BOTANY","L.4268441","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Farias-Singer R; Silveira D","2012","11","01","Klein RM",NA,"1956","05","18","Brazil","Santa Catarina",NA,"Horto Florestal INP, Ibirama.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4268441 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4268441","NL-L4268441","Southern America",NA,NA,NA,"Laurales",NA,NA,"Magnoliopsidae","L 0835173",NA,NA,NA,NA
"51","2020-02-08 09:37:05-03","NBC","NL-BOTANY","L.4268442","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Farias-Singer R; Silveira D","2012","11","01","Reitz R; Klein RM",NA,"1956","12","11","Brazil","Santa Catarina",NA,"Horto Florestal INP, Ibirama.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4268442 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4268442","NL-L4268442","Southern America",NA,NA,NA,"Laurales",NA,NA,"Magnoliopsidae","L 0835177",NA,NA,NA,NA
"52","2020-02-08 09:37:05-03","NBC","NL-BOTANY","L.4268443","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1957","10","10","Brazil","Santa Catarina",NA,"Vidal Ramos.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4268443 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4268443","NL-L4268443","Southern America",NA,NA,NA,"Laurales",NA,NA,"Magnoliopsidae","L 0835176",NA,NA,NA,NA
"53","2020-02-08 09:37:05-03","NBC","NL-BOTANY","L.4365104","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"Reitz R; Klein RM",NA,NA,NA,NA,"Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4365104 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4365104","NL-L4365104","Southern America",NA,NA,NA,"Laurales",NA,NA,"Magnoliopsidae","Uw6997",NA,NA,NA,NA
"54","2020-02-08 09:37:05-03","NBC","NL-BOTANY","U 0054300","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"Reitz R; Klein RM",NA,NA,NA,NA,"Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200054300 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0054300",NA,"Southern America",NA,NA,NA,"Laurales",NA,NA,"Magnoliopsidae","Uw 6997",NA,NA,NA,NA
"55","2020-02-08 09:37:05-03","NBC","NL-BOTANY","U 0286120","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,"Serro do Mar Bela Vista",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200286120 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0286120",NA,"Southern America",NA,NA,NA,"Laurales",NA,NA,"Magnoliopsidae","Uw12606",NA,NA,NA,NA
"56","2020-02-08 09:37:05-03","NBC","NL-BOTANY","U 0295506","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"Reitz R; Klein RM",NA,NA,NA,NA,"Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200295506 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0295506",NA,"Southern America",NA,NA,NA,"Laurales",NA,NA,"Magnoliopsidae","Uw6997",NA,NA,NA,NA
"57","2020-02-08 09:37:05-03","NBC","NL-BOTANY","U.1399276","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","08","09","Brazil",NA,NA,"Est. Parana, S. of Cerro Azul, forest on crest and flanks of ridge above valley of Rio Pontagrossa.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1399276 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1399276","NL-U1399276","Southern America",NA,NA,NA,"Laurales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"58","2020-02-08 09:37:05-03","NBC","NL-BOTANY","U.1399277","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1967","07","25","Brazil",NA,NA,"Est. Parana, Serra do Mar; forest on Atlantic slope above Bela Vista, near old road from Curitiba to Morretes.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1399277 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1399277","NL-U1399277","Southern America",NA,NA,NA,"Laurales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"59","2020-02-08 09:37:05-03","NBC","NL-BOTANY","U.1399278","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"Hatschbach GG",NA,"1977","10","05","Brazil",NA,NA,"Rio Turvo (mun.Cerro Azul) Parana.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1399278 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1399278","NL-U1399278","Southern America",NA,NA,NA,"Laurales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"60","2020-02-08 09:37:05-03","NBC","NL-BOTANY","U.1399279","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1956","12","11","Brazil",NA,NA,"Plantas de Santa Catarina, Horto Florestal I.N.P., Ibirama.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1399279 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1399279","NL-U1399279","Southern America",NA,NA,NA,"Laurales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"61","2020-02-08 09:37:05-03","NBC","NL-BOTANY","U.1399282","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","01","11","Brazil",NA,NA,"Est. Parana, Serra do Mar, rain forest on atlantic slope above Bela Vista on old road Curitiba-Morretes.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1399282 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1399282","NL-U1399282","Southern America",NA,NA,NA,"Laurales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"62","2020-02-08 09:37:05-03","NBC","NL-BOTANY","WAG.1103795","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"Hatschbach GG",NA,"1975","10","01","Brazil",NA,NA,"Rio Pequeno (mun. Antonina) Paraná.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1103795 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1103795","NL-WAG1103795","Southern America",NA,NA,NA,"Laurales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"63","2020-11-04 11:14:07-03","ESALQ","ESA","24524","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, A.L.",NA,NA,NA,"Ivanauskas, N.M.","420.0","1995","09","28","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA024524","ESA024524",NA,NA,NA,"Magnoliophyta",NA,"17990","auto",NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:14:07-03","ESALQ","ESA","109472","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30113.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109472","ESA109472",NA,NA,NA,"Magnoliophyta",NA,"34059","auto",NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:14:07-03","ESALQ","ESA","109665","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29264.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109665","ESA109665",NA,NA,NA,"Magnoliophyta",NA,"34059","auto",NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:14:07-03","ESALQ","ESA","100766","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana",NA,"Peixoto, A.L.","1991",NA,NA,"Barros, F.","1153.0","1985","07","10","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"ESA100766","ESA100766",NA,NA,NA,"Magnoliophyta",NA,"37574","auto",NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:14:07-03","ESALQ","ESA","25188","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perk.","Peixoto, A.L.",NA,NA,NA,"Rodrigues, R.R. et al.","210.0","1995","09","04","Brasil","São Paulo","Eldorado",NA,"-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,"ESA025188","ESA025188",NA,NA,NA,"Magnoliophyta",NA,"38804","auto",NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:14:07-03","ESALQ","ESA","21784","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perk.","Peixoto, A.L.",NA,NA,NA,"Rodrigues, R.R. et al.","172.0","1995","09","03","Brasil","São Paulo","Eldorado",NA,"-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,"ESA021784","ESA021784",NA,NA,NA,"Magnoliophyta",NA,"38804","auto",NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:14:07-03","ESALQ","ESA","11909","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","(Spreng.) Perkins","Peixoto, A.L.",NA,NA,NA,"Souza, V.C. et al.","4217.0","1993","09","06","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"ESA011909","ESA011909",NA,NA,NA,"Magnoliophyta",NA,"27729","auto",NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:14:07-03","ESALQ","ESA","21129","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perk.","Peixoto, A.L.",NA,NA,NA,"Gorenstein, M.R. et al.","36.0","1994","09","09","Brasil","São Paulo","Tapiraí",NA,"-47.5","-23.9599990844727",NA,NA,NA,NA,NA,"ESA021129",NA,NA,NA,NA,"Magnoliophyta",NA,"41034","auto",NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:14:07-03","ESALQ","ESA","84851","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana",NA,NA,NA,NA,NA,"Medeiros, D.A. et al.","10.0","2003","04","15","Brasil","São Paulo","Ribeirão Grande",NA,"-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,NA,"ESA084851","ESA084851",NA,NA,NA,"Magnoliophyta",NA,"25028","auto",NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:14:07-03","ESALQ","ESA","51993","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"Lima, R.A.F.","424.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parcela permanente - Parque Estadual de Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,"400","400","no sub-bosque","ESA051993","ESA051993",NA,NA,NA,"Magnoliophyta",NA,"34059","auto",NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:14:07-03","ESALQ","ESA","109476","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30114.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109476","ESA109476",NA,NA,NA,"Magnoliophyta",NA,"34059","auto",NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:14:07-03","ESALQ","ESA","109668","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29266.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109668","ESA109668",NA,NA,NA,"Magnoliophyta",NA,"34059","auto",NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:14:07-03","ESALQ","ESA","6487","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perk.","Rodrigues, R.R.",NA,NA,NA,"Rodrigues, R.R. ; Zandoval, J.A.",NA,"1989","07","11","Brasil","São Paulo","Ipeuna",NA,"-47.7099990844727","-22.4300003051758",NA,NA,NA,NA,NA,"ESA006487","ESA006487",NA,NA,NA,"Magnoliophyta",NA,"12906","auto",NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:14:07-03","ESALQ","ESA","7140","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perk.","Peixoto, A.L.",NA,NA,NA,"Moraes, P.L.R.","630.0","1992","01","18","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA007140","ESA007140",NA,NA,NA,"Magnoliophyta",NA,"27904","auto",NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:14:07-03","ESALQ","ESA","26935","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perk.","Peixoto, A.L.","1998","01","01","Cardoso-Leite, E. ; Oliveira, A.","51.0","1993","07","21","Brasil","São Paulo","São Roque",NA,"-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,NA,"ESA026935","ESA026935",NA,NA,NA,"Magnoliophyta",NA,"15567","auto",NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:14:07-03","ESALQ","ESA","6035","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana",NA,"Rodrigues, R.R.",NA,NA,NA,"Ferreira, M.B.",NA,"1989","01","19","Brasil","São Paulo","Assis",NA,"-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,NA,"ESA006035","ESA006035",NA,NA,NA,"Magnoliophyta",NA,"23972","auto",NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:14:07-03","ESALQ","ESA","95204","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Rando, J.G.",NA,NA,NA,"Braidotti, J.C. et al.","36.0","2005","03","24","Brasil","São Paulo","Barra do Turvo",NA,"-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,NA,"ESA095204","ESA095204",NA,NA,NA,"Magnoliophyta",NA,"38172","auto",NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:14:07-03","ESALQ","ESA","11132","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, A.L.","2002","01","01","Moraes, P.L.R.","718.0","1992","09","10","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA011132","ESA011132",NA,NA,NA,"Magnoliophyta",NA,"27904","auto",NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:14:07-03","ESALQ","ESA","105468","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana",NA,"Aguiar, O.T.","2002","03","17","Aguiar, O.T.",NA,"2002","03","13","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA105468","ESA105468",NA,NA,NA,"Magnoliophyta",NA,"27904","auto",NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:14:07-03","ESALQ","ESA","21652","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perk.","Peixoto, A.L.",NA,NA,NA,"Barreto, K.D. et al.","3121.0","1994","10","25","Brasil","São Paulo","Tapiraí",NA,"-47.5","-23.9599990844727",NA,NA,NA,NA,NA,"ESA021652","ESA021652",NA,NA,NA,"Magnoliophyta",NA,"41034","auto",NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:14:07-03","ESALQ","ESA","18434","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perk.","Peixoto, A.L.","1998","01","01","Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","1913.0","1994","01","27","Brasil","São Paulo","Iporanga","Núcleo Caboclo. 24o26'04,1S, 48o35'02,2W. Mata Atlântica.","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"Árvore, 7 m alt.; frutos imaturos verdes. Borda.","ESA018434","ESA018434",NA,NA,NA,"Magnoliophyta",NA,"38740","auto",NA,NA,NA,NA,NA,NA
"84","2020-11-04 11:14:07-03","ESALQ","ESA","109552","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30115.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109552","ESA109552",NA,NA,NA,"Magnoliophyta",NA,"34059","auto",NA,NA,NA,NA,NA,NA
"85","2020-11-04 11:14:07-03","ESALQ","ESA","109666","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30114.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109666","ESA109666",NA,NA,NA,"Magnoliophyta",NA,"34059","auto",NA,NA,NA,NA,NA,NA
"86","2020-11-04 11:14:07-03","ESALQ","ESA","109569","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30117.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109569","ESA109569",NA,NA,NA,"Magnoliophyta",NA,"34059","auto",NA,NA,NA,NA,NA,NA
"87","2020-11-04 11:14:07-03","ESALQ","ESA","109585","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30118.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109585","ESA109585",NA,NA,NA,"Magnoliophyta",NA,"34059","auto",NA,NA,NA,NA,NA,NA
"88","2020-11-04 11:14:07-03","ESALQ","ESA","109565","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30116.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109565","ESA109565",NA,NA,NA,"Magnoliophyta",NA,"34059","auto",NA,NA,NA,NA,NA,NA
"89","2020-11-04 11:14:07-03","ESALQ","ESA","98585","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","ulleana","Mollinedia ulleana",NA,"Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M.","5037.0","2004","01","22","Brasil","São Paulo","São Luiz do Paraitinga",NA,NA,NA,NA,NA,NA,NA,NA,"ESA098585","ESA098585",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2015-07-02 14:03:01-03","JBP","HPL","12254","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","V.C. Souza","2011","03","06","H. Lorenzi","5695","2005","10","13","Brasil","SC","Canelinha","Coletado no Síto Caminho da Luz (Harmonia Natural).","-48.7678","-27.265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15006","auto",NA,NA,NA,NA,NA,NA
"91","2016-02-02 14:38:34-02","BGBM","B","B 10 0375220","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perk.","P. R. Reitz","1960",NA,NA,"Reitz & Klein","7093","1958","09","12","Brazil",NA,NA,"Alto Matador, Rio do Sul.",NA,NA,NA,NA,"800","800","<a href=http://herbarium.bgbm.org/object/B100375220 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100375220","B100375220","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2016-02-02 14:38:34-02","BGBM","B","B 10 0375221","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perk.","P. R. Reitz","1961",NA,NA,"Reitz & Klein","5989","1957","12","31","Brazil",NA,NA,"Sabia, Vidal Ramos.",NA,NA,NA,NA,"600","600","<a href=http://herbarium.bgbm.org/object/B100375221 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100375221","B100375221","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2016-02-02 14:38:34-02","BGBM","B","B 10 0375222","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perk.","P. R. Reitz","1961",NA,NA,"Reitz & Klein","4117","1959","09","17","Brazil",NA,NA,"Mata de Cia. Hering, Bom Retiro, Blumenau.",NA,NA,NA,NA,"250","250","<a href=http://herbarium.bgbm.org/object/B100375222 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100375222","B100375222","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
