"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","previousCatalogNumber","sex"
"478","2008-05-27 22:02:00-03","MO","MOBOT","1781877","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","J.D. Shepherd","Shepherd 470","1976","7","1","South America","Colombia","Antioquia",NA,"Río Anorí valley near Planta Prividencia. Secondary forest (40+ years old).","-74.83333","7.5",NA,NA,NA,NA,"R. Liesner (MO)","350.00000000","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2020-07-14 17:42:00-03","MO","MOBOT","1853090","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Renate Seidel|et al.","Seidel 8086","1996","11","27","South America","Bolivia","La Paz","Larecaja","Alto Beni; Cocesión de la Cooperativa San Luis, cerca del arroyo Mayaya. Bosque primario","-67.6","-15.0333333",NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"480","2008-05-27 22:02:00-03","MO","MOBOT","1856013","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Manuel J. Macía|et al.","Macía 6966","2002","3","19","South America","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Bajío bien drenado sin pendiente, próximo al arroyo Aguapolo y al río Tuichi","-67.67805","-14.55861",NA,NA,NA,NA,"det. M.J. Macía (MO)","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2008-05-27 22:02:00-03","MO","MOBOT","1858130","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Manuel J. Macía|et al.","Macía 6066","2001","11","8","South America","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme escasa pendiente, próximo a unas ruinas incas","-68.165","-13.89722",NA,NA,NA,NA,"det. M.J. Macía (MO)","780.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2012-04-12 05:10:00-03","MO","MOBOT","1859492","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Tatiana B. Miranda|et al.","Miranda Gonzáles 76","2002","4","9","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, río Hondo, trayecto de aproximadamente 3 km por la senda turística hacia el Tuichi. Bosque amazónico estacional húmedo con Pentaplaris davidsmithii, Annonaceae, Moraceae y Lauraceae; en terraza antigua. Parcela temporal de Muestreo (0.1 ha) 27.","-67.65277","-14.61416",NA,NA,NA,NA,"A. Fuentes (USZ), OCT/","280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-02","4",NA,NA
"483","2012-09-12 05:06:00-03","MO","MOBOT","1860122","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Narel Paniagua Zambrana|et al.","Paniagua Zambrana 5007","2002","10","2","South America","Bolivia","La Paz","Abel Iturralde","Parque Nacional-ANMI Madidi. Arroyo Rududi, sobre el rio Tuichi. Bosque amazonico estacional preandino mal drenado. Semiplanicie en terraza con presencia de pequenas colinas y quebradas, con dominancia de palmas (Iriartea deltoidea, Socratea exhorriza). Parcela Permente de Muestreo IV. Tuichi/Rudidi, 1,5 km del campamento.","-67.96111","-14.35722",NA,NA,NA,NA,"A. Fuentes (LPB)","362.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-16","1",NA,NA
"484","2008-05-27 22:02:00-03","MO","MOBOT","1862969","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Manuel J. Macía|et al.","Macía 5300","2001","7","4","South America","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme mediana pendiente, región de Tumupasa","-67.92194","-14.15972",NA,NA,NA,NA,"det. M.J. Macía (MO)","1070.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2008-05-27 22:02:00-03","MO","MOBOT","1864368","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Manuel J. Macía|et al.","Macía 5382","2001","7","6","South America","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme fuerte pendiente, región de Tumupasa","-67.92111","-14.16861",NA,NA,NA,NA,"det. M.J. Macía (MO)","930.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2020-07-15 16:30:00-03","MO","MOBOT","1865463","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Renate Seidel|et al.","Seidel 7866","1996","6","9","South America","Bolivia","La Paz","Larecaja","Alto Beni, Concesión de la Cooperativa San Luis; Inventario Forestal. Monte alto","-67.6","-15.0333333",NA,NA,NA,NA,NA,"440.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"487","2008-05-27 22:02:00-03","MO","MOBOT","1865934","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Carla Maldonado|et al.","Maldonado Goyzueta 2757","2002","8","11","South America","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi, comunidad Mamacona, sobre camino de Apolo a San José de Uchipiamonas, 1 hr antes de Mamacona. Parcela temporal 49.","-68.19305","-14.47138",NA,NA,NA,NA,"A. Fuentes (USZ), OCT/","1532.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-41","4",NA,NA
"488","2008-05-27 22:02:00-03","MO","MOBOT","1867474","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","B. Kuno|Luis Rea","Kuno 266","1995","6","22","South America","Bolivia","La Paz","Abel Iturralde","delta que forman el arroyo Arana y el río Tuichi, pozo Yariapo X-1. Bosque primario, suelo arcilloso, bosque montano húmedo, en transición a bosque húmedo de llanura con elementos de bosque amazónico","-67.76666","-14.45",NA,NA,NA,NA,"L. Rea","320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2020-06-08 17:12:00-03","MO","MOBOT","2102837","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","A. Antezana|et al.","Antezana Diaz 206","2004","5","16","South America","Bolivia","La Paz","Bautista Saavedra","Área Natural de Manejo Integrado Apolobamba, Wayrapata, 0,5 Km N del caserío. Bosque yungueño subandino superior pluvial con Lauraceae spp., Melastomataceae spp., Myrtaceae spp.y Helicostylis tovarensis; ladera SW, pendiente 75%. Parcela de muestreo 119 (0,1 ha).","-68.4922222","-15.0866666",NA,NA,NA,NA,"A. Fuentes (USZ), OCT/","1430.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-02","3",NA,NA
"490","2020-04-29 14:53:00-03","MO","MOBOT","2222572","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","A. Antezana|Alejandro Araujo M.|Norma Flores|A.S. Poma C.|Felix Chambi|Fidel Escobar","Antezana Diaz 359","2004","5","18","South America","Bolivia","La Paz","Bautista Saavedra","Área Natural de Manejo Integrado Apolobamba, Wayrapata, 0,7 Km NE del caserío.","-68.4886111","-15.0863889",NA,NA,NA,NA,"A. Fuentes (LPB)","1334.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-03","1",NA,NA
"491","2020-06-08 11:53:00-03","MO","MOBOT","2222573","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","A. Antezana|et al.","Antezana Diaz 161","2004","5","13","South America","Bolivia","La Paz","Bautista Saavedra","Área Natural de Manejo Integrado Apolobamba, Wayrapata, 1 Km NE del caserío. Bosque yungueño subandino superior pluvial con Lauraceae spp., Melastomataceae spp. y Dictyocaryum lamarckianum; ladera W, pendiente 70%. Parcela de muestreo 118 (0,1 ha).","-68.4916666","-15.09",NA,NA,NA,NA,"A. Fuentes (LPB)","1470.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-01","1",NA,NA
"492","2020-06-09 20:15:00-03","MO","MOBOT","2222964","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","A. Antezana|et al.","Antezana Diaz 416","2004","5","18","South America","Bolivia","La Paz","Bautista Saavedra","Área Natural de Manejo Integrado Apolobamba, Wayrapata, 0,7 Km NE del caserío. Bosque yungueño subandino superior pluvial con Lauraceae spp, Melastomataceae spp. y Dictyocaryum lamarckianum ; ladera SW, pendiente 88%. Parcela de muestreo 120 (0,1 ha).","-68.4886111","-15.0863889",NA,NA,NA,NA,"A. Fuentes (LPB)","1334.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-03","2",NA,NA
"493","2009-07-17 16:45:00-03","MO","MOBOT","2629421","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Henning Christensen","Christensen 71916","1989","1","20","South America","Ecuador","Sucumbíos",NA,"Reserva Faunistica Cuyabeno, 1 km north of Laguna Grande. One-hectare study plot for quantitative inventory. Tropical rainforest on terra firme.","-76.18333","0.01666",NA,NA,NA,NA,"H. Christensen","265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2012-04-12 05:10:00-03","MO","MOBOT","2696093","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Alfredo F. Fuentes|et al.","Fuentes Claros 7655","2005","4","30","South America","Bolivia","La Paz","Franz Tamayo","Calabatea, por senda de copaleros a un lado del cerro mas alto por donde pasa la carretera. Bosque subandino superior pluvial con Dictyocaryum lamarckianum. Inventario fitosociologico Madidi 24.","-68.43444","-14.98361",NA,NA,NA,NA,"A. Fuentes (LPB)","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-26","3",NA,NA
"495","2020-07-16 14:53:00-03","MO","MOBOT","2880108","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Alejandro Araujo M.|A.S. Poma C.|Pilar Garagorri|S. Paredes|Consuelo Cuevas","Araujo Murakami 2328",NA,NA,NA,"South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, rio Tuichi, Virgen del Rosario, cerro Satapamayo al este de la comunidad. Sabanas arboladas (cerrado) con Anadenanthera colubrina, Astronium urundeuva y Pseudobombax septenatum. Plantas secadas en campo.","-68.6913889","-14.5972222",NA,NA,NA,NA,"M. Nee (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-14","5",NA,NA
"496","2014-06-10 05:49:00-03","MO","MOBOT","3090804","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Douglas C. Daly|M.S. Silveira|R.S. Saraiva|F.C. Walthier|D.S. Silva|M. de Pardo","Daly 8027","1993","11","3","South America","Brazil","Acre",NA,"Mun. Porto Acre. Flat terrain not flooded or only shallowly and briefly. Discontinuous canopy @ 25m, understory vegetation dense.","-67.63333","-9.75",NA,NA,NA,NA,"R. Howard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2011-07-21 09:47:00-03","MO","MOBOT","3135124","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","N. Chapi|L. Cayola|I. Loza|G. Chive|P.M. Jørgensen|Sandalio Cuqui|P. Miranda|F. Miranda","Chapi Siñani 66","2006","10","13","South America","Bolivia","La Paz","Franz Tamayo","Región Madidi, Santo Domingo, sector arroyo Tintaya. Bosque de yungas subandino superior pluvial con Dictyocaryum lamarckianum y Socratea exorrhiza en plano mal drenado. Parcela Permanente 24 (1 ha).","-68.585","-14.78972",NA,NA,NA,NA,"A. Fuentes (LPB)","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-01","4",NA,NA
"498","2016-04-27 15:27:00-03","MO","MOBOT","3135690","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","N. Chapi|L. Cayola|Alfredo F. Fuentes|I. Loza|M. Cornejo|E. Ticona|G. Chive|Sandalio Cuqui|Saul Sompero|P. Miranda","Chapi Siñani 188","2006","10","25","South America","Bolivia","La Paz","Franz Tamayo","Región Madidi, Santo Domingo, sector arroyo Tintaya.","-68.5835","-14.78975",NA,NA,NA,NA,"A. Fuentes (LPB)","1468.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-02","4",NA,NA
"499","2020-05-12 22:02:00-03","MO","MOBOT","3142567","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Alfredo F. Fuentes|L. Cayola|E. Ticona|I. Loza|M. Cornejo|G. Chive","Fuentes Claros 11267","2006","10","30","South America","Bolivia","La Paz","Franz Tamayo","Santa Catalina, pasando puente sobre el río Turiapo por la carretera a Yanamayo. Bosque-chaparral subandino superior pluvial, estacionalmente inundado, en planicie sobre suelos arcillosos.","-68.4694445","-14.7625",NA,NA,NA,NA,"A. Fuentes (LPB)","1390.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-83","8",NA,NA
"500","2020-05-01 15:48:00-03","MO","MOBOT","3142909","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","M. Cornejo|Alfredo F. Fuentes|E. Ticona|Saul Sompero|C. Cuqui","Cornejo Mejia 200","2006","10","12","South America","Bolivia","La Paz","Franz Tamayo","Santo Domingo, sector Tintaya, parcela temporal 2. Bosque de yungas subandino superior pluvial con Dictyocaryum lamarckianum en plano mal drenado.","-68.5827778","-14.7861111",NA,NA,NA,NA,"A. Fuentes (LPB)","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-02","4",NA,NA
"501","2008-05-27 22:02:00-03","MO","MOBOT","3218761","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Gert G. Hatschbach","Hatschbach 43146","1980","8","15","South America","Brazil","Goiás",NA,"Mun. Luziania. Lagoa de Prata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2012-08-14 12:59:00-03","MO","MOBOT","3219163","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Carmen E. Benítez de Rojas","Benítez de Rojas 2357","1978","7","8","South America","Venezuela","Yaracuy",NA,"Dto. Nirgua. Picacho de Nirgua",NA,NA,NA,NA,NA,NA,"R. Liesner","1350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2008-05-27 22:02:00-03","MO","MOBOT","3219164","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Julian A. Steyermark|Paul E. Berry|Gernot Bergold","Steyermark 114128","1977",NA,NA,"South America","Venezuela","Yaracuy",NA,"Distrito Nirgua. Selva nublada húmeda, El Amparo, 10-11 km al norte de Salom","-68.48333","10.21666",NA,NA,NA,NA,"R.L. Liesner","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2008-05-27 22:02:00-03","MO","MOBOT","3219165","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","David R. Hunt","Hunt 6244","1966","6","27","South America","Brazil","Goiás",NA,"States of Goiás and Mato Grosso. Goiaz: Jataí-Caiaponia road, 40 km. from Caiaponia. Campo cerrado",NA,NA,NA,NA,NA,NA,NA,"600.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2008-05-27 22:02:00-03","MO","MOBOT","3219166","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Julian A. Steyermark|Gerrit Davidse","Steyermark 116928","1978","3","20","South America","Venezuela","Miranda",NA,"Cerros del Bachiller, near east end: virgin evergreen forest, between base and summit, above Quebrada Corozal, south of Santa Cruz, 10 kms (by air) west of Cúpira.","-65.8","10.15",NA,NA,NA,NA,"R. L. Liesner","20.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2014-05-16 05:38:00-03","MO","MOBOT","3219167","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Zanderij - locality, not a person","Zanderij 189","1943","2",NA,"South America","Suriname",NA,NA,"Bradilifi",NA,NA,NA,NA,NA,NA,"John Brandbyge (B)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2008-05-27 22:02:00-03","MO","MOBOT","3219168","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Boris A. Krukoff","Krukoff 6114","1934","9","14","South America","Brazil","Amazonas",NA,"Basin of Rio Madeira. Municipality Humayta, near Tres Casas. On varzea land",NA,NA,NA,NA,NA,NA,"Ronald Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2013-10-05 06:35:00-03","MO","MOBOT","3219169","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Ángel C. González|Francisco J. Ortega","González 1384","1977","9","7","South America","Venezuela","Miranda",NA,"Dto. Paéz; carretera San Juan-Montevideo","-65.75","10.06666",NA,NA,NA,NA,"R. Liesner","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2008-05-27 22:02:00-03","MO","MOBOT","3219170","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Julian A. Steyermark|Parker Redmond|Gustavo Heny","Steyermark 113807","1977","3","2","South America","Venezuela","Amazonas",NA,"Canaripo lado sur del río Ventuari","-66.83333","4.08333",NA,NA,NA,NA,"Ronald Liesner (MO)","125.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2008-05-27 22:02:00-03","MO","MOBOT","3219171","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Julian A. Steyermark","Steyermark 106289","1972","6","17","South America","Venezuela","Yaracuy",NA,"Selva nublada virgen en la fila de la cumbre, El Amparo hacia Candelaria, a 7 km al norte de Salom.",NA,NA,NA,NA,NA,NA,"R.L. Liesner","1220.00000000","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2014-05-16 05:38:00-03","MO","MOBOT","3219172","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Zanderij - locality, not a person","Zanderij 66","1923","1","30","South America","Suriname",NA,NA,"Utrecht (Holland), 1935",NA,NA,NA,NA,NA,NA,"John Brandbyge (B)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2008-05-27 22:02:00-03","MO","MOBOT","3219173","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Manuel Rimachi Y.","Rimachi Y. 2943","1977","4","13","South America","Peru","Loreto","Maynas","Dtto. Iquitos. Río Amazonas. Quebrada de Aucayo, shoreline forest.",NA,NA,NA,NA,NA,NA,"R. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2008-05-27 22:02:00-03","MO","MOBOT","3219174","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Carlos Játiva|Carl C. Epling","Játiva 1089","1966","7","9","South America","Ecuador","Esmeraldas",NA,"Rio Pambil. Wet riparian gallery forest on Estero Saldumbi",NA,NA,NA,NA,NA,NA,"John Brandbyge","40.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2008-05-27 22:02:00-03","MO","MOBOT","3219175","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Calaway H. Dodson|Alwyn H. Gentry|Walter A. Palacios|Jorge Zaruma","Dodson 14761","1984","7","31","South America","Ecuador","Pichincha",NA,"Centinela, 12 km al este de Patricia Pilar en el km 47 Santo Domingo a Quevedo en bosque virgin en la cima de las Montanas de Ila.","-79.3","-0.61666",NA,NA,NA,NA,"R. Liesner","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2008-05-27 22:02:00-03","MO","MOBOT","3219176","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Boris A. Krukoff","Krukoff 8314","1936","9","11","South America","Brazil","Amazonas",NA,"Near Palmares, Sao Paulo de Olivenca, Basin of Rio Solimoes.",NA,NA,NA,NA,NA,NA,"B.A. Krukoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2008-05-27 22:02:00-03","MO","MOBOT","3219466","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","M.R. Silva","Silva 294","1992","9","5","South America","Brazil","São Paulo",NA,"Munic. José Bonifácio, estrada de terra Municipal José Bonifácio-Nova Alianca, Fazenda Jacaré (entre Córregos Jacaré-Fartura)","-49.68333","-21.05",NA,NA,NA,NA,"Ronald Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2008-05-27 22:02:00-03","MO","MOBOT","3219467","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Ricardo de Lemos Fróes|Boris A. Krukoff","Fróes 1811","1932","8","30","South America","Brazil","Maranhão",NA,"Maracassumé River Region. Campo de Boa Esperanca. On terra firma, border of high forest",NA,NA,NA,NA,NA,NA,"Ronald Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2008-05-27 22:02:00-03","MO","MOBOT","3219469","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Gert G. Hatschbach|R. Kummrow","Hatschbach 35071","1974","9","22","South America","Brazil","Mato Grosso",NA,"Rib. Claro (Mun. Alto Araguaia)",NA,NA,NA,NA,NA,NA,"Ronald Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2015-08-10 05:49:00-03","MO","MOBOT","3219471","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Amaro Macedo","Macedo 1186","1948","8","28","South America","Brazil","Minas Gerais",NA,"Ituiutaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2008-05-27 22:02:00-03","MO","MOBOT","3219472","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Robert J.A. Goodland","Goodland 822","1967",NA,NA,"South America","Brazil","Minas Gerais",NA,"Triángulo region. Cerrado. McGill University Expedition",NA,NA,NA,NA,NA,NA,"R. Howard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2008-05-27 22:02:00-03","MO","MOBOT","3219477","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Boris A. Krukoff","Krukoff 1246","1931","9",NA,"South America","Brazil","Pará",NA,"On varzia land near Cassipa, Tapajos River region",NA,NA,NA,NA,NA,NA,"John Brandbyge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2008-05-27 22:02:00-03","MO","MOBOT","3219479","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Boris A. Krukoff","Krukoff 8314","1936","9","11","South America","Brazil","Amazonas",NA,"Basin of Rio Solimoes. Municipality of São Paulo de Olivenca, near Palmares. Terra firma, high land",NA,NA,NA,NA,NA,NA,"B.A. Krukoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2008-05-27 22:02:00-03","MO","MOBOT","3219480","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Boris A. Krukoff","Krukoff 8337","1936","9","11","South America","Brazil","Amazonas",NA,"Basin of Rio Solimoes. Municipality São Paulo de Olivenca, near Palmares. Terra firma; high land",NA,NA,NA,NA,NA,NA,"B.A. Krukoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2008-05-27 22:02:00-03","MO","MOBOT","3219482","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Boris A. Krukoff","Krukoff 8841","1936","10","26","South America","Brazil","Amazonas",NA,"Basin of Rio Solimoes. Municipality São Paulo de Olivenca; basin of creek Belem",NA,NA,NA,NA,NA,NA,"B.A. Krukoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
