"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"346","2020-08-31 09:21:45-03","INPA","INPA","196140","S","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q. Nguyen","Filgueiras, TS; Viana, PL","Mattos, G","3","1998","09","06","Brasil","Amazonas","Boa Vista do Ramos","Comunidade Nossa Senhora de Fátima, Comunidade Nossa Senhora de Fátima do Igarapé Açu do Massauari.","-57.5903015136719","-2.96971988677979",NA,NA,NA,NA,"INPA0196140","INPA0196140 INPA0196140_e",NA,"2014","05",NA,"Southern America",NA,NA,"Monocotyledon","Poales","66873","auto",NA,NA,NA,NA,NA
"347","2020-08-31 09:21:45-03","INPA","INPA","34922","S","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q. Nguyen","Filgueiras, TS; Viana, PL","Maas, PJM","372","1971","08","11","Brasil","Amazonas","Manaus","Rua 7 de Setembro, Side-street of Rua 7 de Decembro, wet place along Iguarapé.","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"INPA0034922","INPA0034922 INPA0034922_e",NA,"2014","05",NA,"Southern America",NA,NA,"Monocotyledon","Poales","138090","auto",NA,NA,NA,NA,NA
"348","2020-08-31 09:21:45-03","INPA","INPA","214283","S","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q. Nguyen","Filgueiras, TS; Viana, PL","Miranda, IP de A.","83","2004","04","16","Brasil","Pará","Tucuruí","UHE Tucuruí, Levantamento da plantas aquáticas do Lago de Tucuruí, Base 4/3, Belauto e Lontra.","-49.7","-4","-49.7","-4",NA,NA,"INPA0214283","INPA0214283 INPA0214283_e",NA,"2014","05",NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA
"349","2020-08-31 09:21:45-03","INPA","INPA","214289","S","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q. Nguyen","Filgueiras, TS; Viana, PL","Miranda, IP de A.","94","2004","04","16","Brasil","Pará","Tucuruí","UHE Tucuruí, Levantamento da plantas aquáticas do Lago de Tucuruí, Base 4/3, Belauto e Lontra.","-49.7","-4","-49.7","-4",NA,NA,"INPA0214289","INPA0214289 INPA0214289_e",NA,"2014","05",NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA
"350","2020-08-31 09:21:45-03","INPA","INPA","274364","S","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q. Nguyen","Ramos, JF","Demarchi, LO","737","2016","05","18","Brasil","Amazonas","Manaus","Campus do INPA, Lago do bosque da Ciência (Upaba)","-59.985833","-3.096111","-59.985833","-3.096111",NA,NA,"INPA0274364",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA
"351","2020-08-31 09:21:45-03","INPA","INPA","49266","S","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q. Nguyen","Filgueiras, TS; Viana, PL","Rodrigues, WA","9602","1975","05","28","Brasil","Amazonas","Manaus","Parque 10., Parque 10; terreno úmido.","-60.016667","-3.066667","-60.016667","-3.066667",NA,NA,"INPA0049266",NA,NA,"2014","05",NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA
"352","2020-08-31 09:21:45-03","INPA","INPA","52060","S","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q. Nguyen","Filgueiras, TS; Viana, PL","Junk, WJ","199","1974","12","12","Brasil","Amazonas",NA,"Rio Negro, Rio Negro, abaixo do Rio Branco.",NA,NA,NA,NA,NA,NA,"INPA0052060","INPA0052060 INPA0052060_e",NA,"2014","05",NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA
"353","2020-08-31 09:21:45-03","INPA","INPA","66557","S","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q. Nguyen","Filgueiras, TS; Viana, PL","Lisbôa, PLB","979","1976","09","22","Brasil","Amazonas",NA,"BR 174, km 31, Estrada Manaus-Caracaraí, Km 31, sítio N.A.F.G.6. Solo argiloso.","-60.03","-2.53","-60.03","-2.53",NA,NA,"INPA0066557","INPA0066557 INPA0066557_e",NA,"2014","05",NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA
"354","2020-08-31 09:21:45-03","INPA","INPA","68601","S","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q. Nguyen","Filgueiras, TS; Viana, PL","Coêlho, LF","INPA68601","1977","05","17","Brasil","Amazonas","Manaus","Lago do Janauarí, Lago do Janauari.","-60.333333","-3.333333","-60.333333","-3.333333",NA,NA,"INPA0068601","INPA0068601 INPA0068601_e",NA,"2014","05",NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA
"355","2021-01-10 20:52:28-03","INPA","INPA","60883","S","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q. Nguyen","Filgueiras, TS; Viana, PL","Sylvester-Bradley, R","INPA60883","1976","10","28","Brasil","Amazonas","Careiro","Ilha do Careiro, Ocorrendo na várzea.","-59.733333","-3.163889","-59.733333","-3.163889",NA,NA,"INPA0060883","INPA0060883 INPA0060883_e INPA0060883_e1",NA,"2014","05",NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA
"356","2020-08-31 09:21:45-03","INPA","INPA","211658","S","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q. Nguyen","Filgueiras, TS; Viana, PL","Gutierres, MG","37","2001","02","16","Brasil","Amazonas","Tefé","Lago Maguari/ Setor Aranpú (RDSM).","-65.3","-2.4","-65.3","-2.4",NA,NA,"INPA0211658","INPA0211658 INPA0211658_e INPA0211658_e1",NA,"2014","05",NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA
"357","2020-08-31 09:21:45-03","INPA","INPA","111679","S","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q. Nguyen","Filgueiras, TS; Viana, PL","Hage, JL","1655","1982","08","18","Brasil","Bahia","Ilhéus","Área do CEPEC (Centro de Pesquisas do Cacau), Km 22 da Rodovia Ilhéus/Itabuna (BR 415). Região de Mata Higrófila Sul Baiana. Quadra I.","-39.0494003295898","-14.7889003753662",NA,NA,"50","50","INPA0111679","INPA0111679 INPA0111679_e",NA,"2014","05",NA,"Southern America",NA,NA,"Monocotyledon","Poales","61245","auto",NA,NA,NA,NA,NA
"358","2020-07-22 12:15:09-03","MBML","MBML-HERBARIO","23760",NA,"Plantae","Gramineae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q.Nguyen","T. S. Filgueiras/25-03-2015","H. Q. Boudet Fernandes; et al","3316","2004","05","15","Brasil","Espírito Santo","Águia Branca","Parque Natural Municipal Recanto do Jacaré","-40.735556","-18.989167","40W44'8","18S59'21",NA,NA,"MBML023760","MBML023760","Erva. Bordo do brejo. Altura 1,2m. JAC 13.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2021-01-09 21:48:45-03","UNICENTRO","HUCO","2695","S","Plantae","Poaceae","Brachiaria","mutica","Brachiaria mutica","(Forsk.Stapf.)",NA,"Menon, F.V.","s.n.","2008","04","01","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"HUCO002695",NA,"Com flor; DESC: Com flor",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA
"360","2021-01-09 21:48:45-03","UNICENTRO","HUCO","2791","S","Plantae","Poaceae","Brachiaria","mutica","Brachiaria mutica","(Forsk.Stapf.)",NA,"Ferronato, M.Z.","s.n.","2009","04","15","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"HUCO002791",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA
"361","2021-01-09 21:48:45-03","UNICENTRO","HUCO","2608","S","Plantae","Poaceae","Brachiaria","mutica","Brachiaria mutica","(Forsk.Stapf.)",NA,"Lorencetti, G.A.T.","s.n.","2005","01","12","Brasil","Paraná","Irati","Unicentro","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"HUCO002608",NA,"Projeto Tibouchina herbacea, Parcela 1; Com flor; DESC: Com flor",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA
"362","2020-06-17 15:25:24-03","UNESP-RC","HRCB","13767","PreservedSpecimen","Plantae","Poaceae","Brachiaria","mutica","Brachiaria mutica","(Forssk.) Stapf ","Longhi-Wagner","Romero, R.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"363","2021-03-19 17:45:04-03","UFMA","BMA","2224","PreservedSpecimen","Plantae","Poaceae","Brachiaria","mutica","Brachiaria mutica","(Forssk.) Stapf.",NA,"Jeysiane Silva Nunes, Daniele S. de Amorim & Valdeir Sales dos Santos",NA,"2019","02","04","Brasil","MA","Bacabal","Povoado Palmeiral, Fazenda Santa Maria.","-44.780833","-4.281111","44º46'51W","4º16'52S",NA,NA,NA,NA,"Planta daninha coletada em pastagem. Solo argiloso. Herbácea. Início da floração.",NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"364","2021-03-19 17:45:04-03","UFMA","BMA","2225","PreservedSpecimen","Plantae","Poaceae","Brachiaria","mutica","Brachiaria mutica","(Forssk.) Stapf.",NA,"Jeysiane Silva Nunes, Daniele S. de Amorim & Alen Saruth S. Neto",NA,"2019","02","17","Brasil","MA","Bacabal","Sítio Novo, Fazenda Jaçanã","-44.871111","-4.231306","44º52'16W","4º13'52.7S",NA,NA,NA,NA,"Planta daninha coletada em pastagem. Solo argiloso. Herbácea. Início da floração.",NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"365","2017-11-24 14:12:01-02","UFLA","ESAL","13984","S","Plantae","Poaceae","Brachiaria","mutica","Brachiaria mutica","(Forssk.) Stapf",NA,"Carvalho, DA; Vilela, EA","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ijaci","Rio Seco","-44.9253005981445","-21.1700000762939",NA,NA,NA,NA,NA,NA,"erva; 0.80; ;",NA,NA,NA,NA,NA,NA,NA,NA,"8622","auto",NA,NA,NA,NA,NA
"366","2018-10-09 16:32:04-03","UFLA","ESAL","481","S","Plantae","Poaceae","Brachiaria","mutica","Brachiaria mutica","(Forssk.) Stapf",NA,"?","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","ESAL","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2018-10-09 16:32:04-03","UFLA","ESAL","486","S","Plantae","Poaceae","Brachiaria","mutica","Brachiaria mutica","(Forssk.) Stapf",NA,"Paulo Roberto","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","ESAL","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2018-10-09 16:32:04-03","UFLA","ESAL","599","S","Plantae","Poaceae","Brachiaria","mutica","Brachiaria mutica","(Forssk.) Stapf","D. A. Carvalho","Carvalho, DA","13",NA,NA,NA,"Brasil","Minas Gerais","Lavras","ESAL","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2017-11-24 14:12:01-02","UFLA","ESAL","2373","S","Plantae","Poaceae","Brachiaria","mutica","Brachiaria mutica","(Forssk.) Stapf","S. C. Pereira","Pereira, SC","s.n.",NA,NA,NA,"Brasil","São Paulo","Campinas","UNICAMP","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"370","2017-11-24 14:12:01-02","UFLA","ESAL","9327","S","Plantae","Poaceae","Brachiaria","purpurascens","Brachiaria purpurascens","(Raddi) Henrard","Clero C. Ferreira","UFJF; EMBRAPA","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Matias Barbosa",NA,"-43.3194007873535","-21.8691997528076",NA,NA,NA,NA,NA,NA,"rastejante; ; inflorescência de cor escura e ereta;; palustre",NA,NA,NA,NA,NA,NA,NA,NA,"10884","auto",NA,NA,NA,NA,NA
"371","2018-10-09 16:32:04-03","UFLA","ESAL","2116","S","Plantae","Poaceae","Brachiaria","purpurascens","Brachiaria purpurascens","(Raddi) Henrard","D. A. C.","Aldair Lenz Jr.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"erva; ; ; cariópse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2019-12-19 11:20:03-03","UFG","UFG","25735","S","Plantae","Poaceae","Brachiaria","mutica","Brachiaria mutica","(Forssk.) Stapf","Silva, G.P.","Silva, G.P.","391","1982","11","06","Brasil","Amapá","Oiapeque","T.F. do Amapá. Mata secundária.","-51.833333","-3.833333","-51.833333","-3.833333","10","10","UFG0025735",NA,"Mata secundária.","1982","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2021-01-26 13:57:36-03","IMA","MAC","28781","PreservedSpecimen","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q.Nguyen","R.C.Oliveira; C.G.T.Ferreira","C.G.T.Ferreira; M.L.Silva; G.S.Araújo","291","2006","08","03","Brasil","Rio Grande do Norte","Serra Negra do Norte","Estação Ecológica do Seridó.","-37.255833","-6.579444","-37.255833","-6.579444",NA,NA,"MAC0028781",NA,"Erva ca. de 80cm de altura.","2006","10","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2021-01-26 13:57:36-03","IMA","MAC","165","PreservedSpecimen","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q.Nguyen","M.Ataíde","O.Viégas; Andrade-Lima; G.L.Esteves","147","1976","12","27","Brasil","Alagoas","Coqueiro Sêco","APA de Santa Rita., Margem da Lagoa Mundaú.","-35.8031005859375","-9.63833045959473",NA,NA,NA,NA,"MAC0000165",NA,"Mata ciliar","1981",NA,NA,NA,NA,NA,NA,NA,"7027","auto",NA,NA,NA,NA,NA
"375","2021-01-26 13:57:36-03","IMA","MAC","39267","PreservedSpecimen","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q.Nguyen","R.C.Oliveira; C.G.T.Ferreira","R.C.Oliveira; C.G.T.Ferreira","1665","2006","05","20","Brasil","Rio Grande do Norte","Serra Negra do Norte","Estação Ecologica do Seridó.","-37.3972015380859","-6.66555976867676",NA,NA,NA,NA,"MAC0039267",NA,"Erva estolonífera. planta aquática. Inflorescência esverdeada.; Caatinga.","2006","10","31",NA,NA,NA,NA,NA,"25572","auto",NA,NA,NA,NA,NA
"376","2021-02-04 10:29:52-03","UFRPE","HST","35","PreservedSpecimen","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q.Nguyen",NA,"S.Tavares","35","1952","10","19","Brasil","Pernambuco","Recife","Dois Irmãos","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"HST000035",NA,"Erva.",NA,NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA
"377","2021-02-04 10:29:52-03","UFRPE","HST","312","PreservedSpecimen","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q.Nguyen","T.Filgueiras","S.Tavares","312","1953","09","08","Brasil","Rio Grande do Norte","Nísia Floresta","Pirangí do Sul","-35.2085990905762","-6.09111022949219",NA,NA,NA,NA,"HST000312",NA,"Erva cultivada; flores roxas","2006","11","28",NA,NA,NA,NA,NA,"17449","auto",NA,NA,NA,NA,NA
"378","2021-02-25 10:11:37-03","CVRD","CVRD","5414","PreservedSpecimen","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) Nguyen","Gerrit Davidse","Folli, D.A.","2725","1996","05","02","BRASIL","ES","Linhares","Na antiga Lagoa do Jacaré","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"CVRD005414","CVRD005414","<ll>dwc_commonname:</ll> Capim angola","1999","12","10","América do Sul",NA,NA,"Magnoliophyta","Poales","48094","auto","Liliopsida",NA,NA,NA,NA
"379","2021-03-01 11:50:41-03","UFPE","UFP","58066","PreservedSpecimen","Plantae","Poaceae","Brachiaria","mutica","Brachiaria mutica","(Forssk.) Stapf.","Gallindo, F","Sobral- Leite, M; Maciel, B; Gomes, P","1105","2016","09","22","Brasil","Pernambuco","Primavera",NA,"-35.35","-8.32","-35.35","-8.32","129","129","UFP058066",NA,"Gramínea aquática nas margens alagáveis do rio. Indivíduos em plena fase reprodutiva. Estruturas reprodutivas verdes, sem odor perceptível.","2016","02","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2021-03-01 11:50:41-03","UFPE","UFP","63560","PreservedSpecimen","Plantae","Poaceae","Brachiaria","mutica","Brachiaria mutica","(Forssk.) Stapf.","Gallindo, F","Sobral- Leite, M; Gomes, P","1136","2010","09","28","Brasil","Pernambuco","Agrestina",NA,"-35.928333","-8.493611","-35.928333","-8.493611","400","400","UFP063560",NA,"Gramínea anfíbia exótica e invasora nas margens do rio, barragem e no leito assoreado. Indivíduos numerosos e em início de floração. Espiguetas verde-claras, sem odor perceptível.; Caatinga hipoxerófita.","2016","02","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2021-03-01 11:50:41-03","UFPE","UFP","82654","PreservedSpecimen","Plantae","Poaceae","Brachiaria","mutica","Brachiaria mutica","(Forssk.) Stapf.","Sobral, LM","Sobral-Leite, M; Almeida, A","1231","2011","02","16","Brasil","Pernambuco","Recife",NA,"-34.948611","-8.0075","-34.948611","-8.0075","18","18","UFP082654",NA,"Hidrófito anfíbio nas margens e formando ilhas monoespecíficas de vegetação flutuante. Indivíduos em início de fase reprodutiva. Espiguetas verdes claras; não aromáticas.; Floresta Ombrófila Densa de Terras Baixas.","2017","04","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2021-03-01 11:50:41-03","UFPE","UFP","77421","PreservedSpecimen","Plantae","Poaceae","Brachiaria","purpurascens","Brachiaria purpurascens","(Raddi) Henrard.","Santos, VV","Santos, VV","38","2012","08","25","Brasil","Pernambuco","Primavera",NA,"-35.3541984558105","-8.33139038085938",NA,NA,NA,NA,"UFP077421",NA,"Erva emergente ou anfíbia. Forrageira.",NA,NA,NA,NA,NA,NA,NA,NA,"12920","auto",NA,NA,NA,NA,NA
"383","2021-03-01 11:50:47-03","UFPE","UFP","731","PreservedSpecimen","Plantae","Poaceae","Panicum","purpurascens","Panicum purpurascens","Raddi.","Swallen, JC","Reitz; Klein","UFP2993","1956","04","06","Brasil","Santa Catarina","Pilões",NA,NA,NA,NA,NA,"200","200","UFP000731",NA,NA,"1959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2021-03-01 11:50:47-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Poaceae","Panicum","purpurascens","Panicum purpurascens","Raddi.","Swallen, JC","Reitz; Klein","UFP2993","1956","04","06","Brasil","Santa Catarina","Pilões",NA,NA,NA,NA,NA,"200","200",NA,NA,NA,"1959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2021-03-01 11:50:55-03","UFPE","UFP","44553","PreservedSpecimen","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forsok.) T.Q.Nguyen","Schmidt, S","Schmidt, S; Gomes, P","137","2006","07","10","Brasil","Pernambuco","Recife",NA,"-34.866667","-8.5","-34.866667","-8.5","180","190","UFP044553",NA,NA,"2006","07","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2021-03-01 11:50:55-03","UFPE","UFP","4402","PreservedSpecimen","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forsok.) T.Q.Nguyen","Silva; Costa, MB","Silva, SI da","UFP4402","1985","05","25","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"UFP004402",NA,"Silvestre, usada como alimento para preás. Medicinal, uso popular: chá das folhas no tratamento da enurese e da hepatite. Folhas por maceração para tratar a alopecia.; Silvestre, usada como alimento para preás. Medicinal, uso popular:","2002","03","10",NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA
"387","2019-08-02 10:21:44-03","CPATSA","HTSA","317","PreservedSpecimen","Plantae","Poaceae","Brachiaria","mutica","Brachiaria mutica","(Forssk.) Stapf","Fotius, G.","Fotius, G.","3497","1983","06","15","Brasil","Pernambuco","Petrolina","Área da CODEVASF.","-40.495556","-9.154722","-40.495556","-9.154722",NA,NA,NA,NA,"Erva per., Fl 2., Fr 2., Em touceira. Alt.: 1 m. Espiga muitas vezes roxo escura.; Grande canal de drenagem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2020-09-12 05:00:02-03","US","US","601376","PreservedSpecimen","Plantae","Poaceae","Brachiaria","mutica","Brachiaria mutica","(Forssk.) Stapf","Judziewicz, E. J.","G. S. Jenman","5997","1890","4",NA,"Guyana",NA,NA,"Icuman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,"Monocotyledonae",NA,"1",NA,NA
"389","2020-09-12 05:00:02-03","US","US","1866201","PreservedSpecimen","Plantae","Poaceae","Brachiaria","mutica","Brachiaria mutica","(Forssk.) Stapf","Chase, [M.] Agnes, (US)","J. T. Baldwin","3517","1944","2","24","Brazil","Amazonas",NA,"Río Negro, at mouth of Río Uaupés","-67.26","-0.03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,"Monocotyledonae",NA,"1",NA,NA
"390","2020-09-12 05:00:02-03","US","US","1108230","PreservedSpecimen","Plantae","Poaceae","Brachiaria","mutica","Brachiaria mutica","(Forssk.) Stapf",NA,"L. H. Bailey & E. Z. Bailey","1617","1921","2",NA,"Venezuela","Bolívar",NA,"Ciudad Bolívar and vicinity, Orinoco R.","-63.55","8.11",NA,NA,"61",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,"Monocotyledonae",NA,"1",NA,NA
"391","2020-09-12 05:00:02-03","US","US","1108227","PreservedSpecimen","Plantae","Poaceae","Brachiaria","mutica","Brachiaria mutica","(Forssk.) Stapf",NA,"L. H. Bailey & E. Z. Bailey","1262","1921","2",NA,"Venezuela","Bolívar",NA,"Ciudad Bolívar and vicinity, Orinoco R.","-63.55","8.11",NA,NA,"61",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,"Monocotyledonae",NA,"1",NA,NA
"392","2020-09-12 05:00:02-03","US","US","1914609","PreservedSpecimen","Plantae","Poaceae","Brachiaria","mutica","Brachiaria mutica","(Forssk.) Stapf","Judziewicz, E. J.","J. Lanjouw","1081","1933","10","21","Suriname",NA,NA,"Coronie W.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,"Monocotyledonae",NA,"1",NA,NA
"393","2020-09-12 05:00:02-03","US","US","2563191","PreservedSpecimen","Plantae","Poaceae","Brachiaria","mutica","Brachiaria mutica","(Forssk.) Stapf","Illegible","H. S. Irwin, G. T. Prance, T. R. Soderstrom & N. H. Holmgren","57634","1963","9","26","Suriname",NA,NA,"Kayser Airstrip, Zuid R., 45 km above confl. with Lucie R., Wilhelmina Gebergte","-56.46","3.1",NA,NA,"270",NA,"US02877358","US02877358_01",NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,"Monocotyledonae",NA,"1",NA,NA
"394","2020-09-12 05:00:02-03","US","US","1866860","PreservedSpecimen","Plantae","Poaceae","Brachiaria","mutica","Brachiaria mutica","(Forssk.) Stapf",NA,"J. R. Swallen","6993","1944","7","4","Brazil","Pará",NA,"River Lobata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,"Monocotyledonae",NA,"1",NA,NA
"395","2020-09-12 05:00:02-03","US","US","1069823","PreservedSpecimen","Plantae","Poaceae","Brachiaria","mutica","Brachiaria mutica","(Forssk.) Stapf","Judziewicz, E. J.","W. E. Broadway","697","1921","7","8","French Guiana","Cayenne",NA,"Cayenne, vic.","-52.33","4.93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,"Monocotyledonae",NA,"1",NA,NA
"396","2020-09-12 05:00:02-03","US","US","1108234","PreservedSpecimen","Plantae","Poaceae","Brachiaria","mutica","Brachiaria mutica","(Forssk.) Stapf",NA,"L. H. Bailey & E. Z. Bailey","1784","1921","2",NA,"Venezuela","Bolívar",NA,"Ciudad Bolívar and vicinity, Orinoco R.","-63.55","8.11",NA,NA,"61",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,"Monocotyledonae",NA,"1",NA,NA
"397","2020-09-12 05:00:02-03","US","US","1060003","PreservedSpecimen","Plantae","Poaceae","Brachiaria","mutica","Brachiaria mutica","(Forssk.) Stapf","Judziewicz, E. J.","A. W. Bartlett","8011","2004","9",NA,"Guyana","Pomeroon-Supenaam",NA,"Georgetown, Pomeroon River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,"Monocotyledonae",NA,"1",NA,NA
