"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"148","2019-06-27 10:25:12-03","UFES","VIES","30086","S","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Couto, D.R.; Suhett, K. & Braga, E.","1150","2009","05","04",NA,"Brasil","Espírito Santo","Alegre","São João do Norte.","-41.5331001281738","-20.763599395752",NA,NA,"VIES030086","VIES030086",NA,NA,"26101","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-04-27 16:10:02-03","UFES","VIES","968","S","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Lima, H.C. de","Fabris, L.C.; Satomi, I.","48","1986","05","24",NA,"Brasil","Espírito Santo","Cariacica","Reserva Biológica de Duas Bocas.","-40.4199981689453","-20.2639007568359",NA,NA,"VIES000968","VIES000968",NA,NA,"18507","auto",NA,NA,"2008","08","22",NA,NA,NA,NA,NA
"150","2021-02-12 18:12:10-03","UFES","VIES","30721","S","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Júnior, J.G.V.","Júnior, J.G.V.","s.n.","2012","05","01",NA,"Brasil","Espírito Santo","Conceição do Castelo",NA,"-41.2439002990723","-20.3682994842529",NA,NA,"VIES030721","VIES030721",NA,NA,"17824","auto",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"151","2019-06-27 10:25:12-03","UFES","VIES","31249","S","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Curto, R.A.; Martins, L.T. & Silva, A.E.","138","2010","10","16",NA,"Brasil","Espírito Santo","Guaçuí","Floresta do Rosal.","-41.6794013977051","-20.7756004333496",NA,NA,"VIES031249","VIES031249","650","650","17884","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-06-29 09:30:28-03","UFRRJ","RBR","45914","S","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","H.C. Lima","G.T.R. Alves","s/n","2013","12","18",NA,"Brasil","Rio de Janeiro","Sapucaia","Área declivosa, com dossel irregular e serrapilheira densa.","-42.75","-22.049722",NA,NA,"RBR00045914",NA,"670","670",NA,NA,"42º45'W","22º2'59''S","2018","05","09",NA,NA,NA,NA,NA
"153","2020-06-29 09:30:41-03","UFRRJ","RBR","26390","S","Plantae",NA,NA,"Leguminosae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"P.R.C. Farag","161","1995","11","14",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Catanudo, picada para a Serra do Beco.","-43.451099395752","-22.7591991424561",NA,NA,"RBR00026390","RBR00026390",NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-06-29 09:30:41-03","UFRRJ","RBR","29263","S","Plantae",NA,NA,"Leguminosae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"P.R.C. Farag","228","1996","04","14",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Estrada da represa Serra Velha","-43.451099395752","-22.7591991424561",NA,NA,"RBR00029263","RBR00029263",NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-06-29 09:30:41-03","UFRRJ","RBR","26391","S","Plantae",NA,NA,"Leguminosae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"P.R.C. Farag","228","1996","04","11",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Estrada da represa Serra Velha.","-43.451099395752","-22.7591991424561",NA,NA,"RBR00026391","RBR00026391",NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-06-29 09:30:41-03","UFRRJ","RBR","26388","S","Plantae",NA,NA,"Leguminosae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","H.C. Lima","I.M. Silva","461","1995","04","17",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Estrada entre a represa do Barrelão e Reunião.","-43.451099395752","-22.7591991424561",NA,NA,"RBR00026388","RBR00026388",NA,NA,"25743","auto",NA,NA,"1998","04",NA,NA,NA,NA,NA,NA
"157","2020-06-29 09:30:41-03","UFRRJ","RBR","26389","S","Plantae",NA,NA,"Leguminosae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"P. Germano-Filho","129","1995","08","23",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Vertente oeste da serra.","-43.451099395752","-22.7591991424561",NA,NA,"RBR00026389","RBR00026389",NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2013-04-01 09:19:13-03","IPT","BCTW","5806","S","Plantae","Magnoliophyta",NA,NA,"Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"159","2013-04-01 09:19:13-03","IPT","BCTW","2384","S","Plantae","Magnoliophyta",NA,NA,"Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"160","2013-04-01 09:19:13-03","IPT","BCTW","7193","S","Plantae","Magnoliophyta",NA,NA,"Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"161","2013-04-01 09:19:13-03","IPT","BCTW","5809","S","Plantae","Magnoliophyta",NA,NA,"Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"162","2013-04-01 09:19:13-03","IPT","BCTW","1836","S","Plantae","Magnoliophyta",NA,NA,"Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Ponte Nova","Rio Doce","-42.9086","-20.4164",NA,NA,NA,NA,NA,NA,"16921","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"163","2013-04-01 09:19:13-03","IPT","BCTW","1830","S","Plantae","Magnoliophyta",NA,NA,"Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"164","2013-04-01 09:19:13-03","IPT","BCTW","1909","S","Plantae","Magnoliophyta",NA,NA,"Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"165","2013-04-01 09:19:13-03","IPT","BCTW","3463","S","Plantae","Magnoliophyta",NA,NA,"Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Rio Doce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"166","2013-04-01 09:19:13-03","IPT","BCTW","1837","S","Plantae","Magnoliophyta",NA,NA,"Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"167","2013-04-01 09:19:13-03","IPT","BCTW","1834","S","Plantae","Magnoliophyta",NA,NA,"Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"168","2013-04-01 09:19:13-03","IPT","BCTW","2585","S","Plantae","Magnoliophyta",NA,NA,"Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"169","2013-04-01 09:19:13-03","IPT","BCTW","1826","S","Plantae","Magnoliophyta",NA,NA,"Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,"Loreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"170","2013-04-01 09:19:13-03","IPT","BCTW","1831","S","Plantae","Magnoliophyta",NA,NA,"Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"171","2013-04-01 09:19:13-03","IPT","BCTW","1833","S","Plantae","Magnoliophyta",NA,NA,"Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"172","2013-04-01 09:19:13-03","IPT","BCTW","4331","S","Plantae","Magnoliophyta",NA,NA,"Platycyamus","regnellii","Platycyamus regnellii","Benth.","IPT",NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"173","2013-04-01 09:19:13-03","IPT","BCTW","11797","S","Plantae","Magnoliophyta",NA,NA,"Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Distrito Federal","Brasília",NA,"-47.9297","-15.7797",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"174","2013-04-01 09:19:13-03","IPT","BCTW","7105","S","Plantae","Magnoliophyta",NA,NA,"Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Goiás","Corumbá de Goiás",NA,"-48.8086","-15.9236",NA,NA,NA,NA,NA,NA,"41388","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"175","2013-04-01 09:19:13-03","IPT","BCTW","7566","S","Plantae","Magnoliophyta",NA,NA,"Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","São Simão",NA,"-47.55","-21.47",NA,NA,NA,NA,NA,NA,"27881","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"176","2013-04-01 09:19:13-03","IPT","BCTW","1825","S","Plantae","Magnoliophyta",NA,NA,"Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Tombos",NA,"-42.0228","-20.9047",NA,NA,NA,NA,NA,NA,"16749","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"177","2013-04-01 09:19:13-03","IPT","BCTW","4065","S","Plantae","Magnoliophyta",NA,NA,"Platycyamus","regnellii","Platycyamus regnellii","Benth.","IPT",NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Governador Valadares","Vale do Rio Doce","-41.9494","-18.8511",NA,NA,NA,NA,NA,NA,"50833","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"178","2013-04-01 09:19:13-03","IPT","BCTW","1827","S","Plantae","Magnoliophyta",NA,NA,"Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Matão",NA,"-48.36","-21.6",NA,NA,NA,NA,NA,NA,"26922","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"179","2013-04-01 09:19:13-03","IPT","BCTW","3334","S","Plantae","Magnoliophyta",NA,NA,"Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Cássia",NA,"-46.9219","-20.5831",NA,NA,NA,NA,NA,NA,"24778","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"180","2013-04-01 09:19:13-03","IPT","BCTW","1835","S","Plantae","Magnoliophyta",NA,NA,"Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"181","2013-04-01 09:19:13-03","IPT","BCTW","4349","S","Plantae","Magnoliophyta",NA,NA,"Platycyamus","regnellii","Platycyamus regnellii","Benth.","IPT",NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"182","2013-04-01 09:19:13-03","IPT","BCTW","8286","S","Plantae","Magnoliophyta",NA,NA,"Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo",NA,"Vale do Rio Doce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"183","2013-04-01 09:19:13-03","IPT","BCTW","5099","S","Plantae","Magnoliophyta",NA,NA,"Platycyamus","regnellii","Platycyamus regnellii","Benth.","IPT",NA,NA,NA,NA,NA,NA,"Brasil","Goiás",NA,"Mata de São Patrício - Colônia Agrícola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"184","2013-04-01 09:19:13-03","IPT","BCTW","2856","S","Plantae","Magnoliophyta",NA,NA,"Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"185","2013-04-01 09:19:13-03","IPT","BCTW","5062","S","Plantae","Magnoliophyta",NA,NA,"Platycyamus","regnellii","Platycyamus regnellii","Benth.","IPT",NA,NA,NA,NA,NA,NA,"Brasil","Goiás",NA,"Mata de São Patrício - Colônia Agrícola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"186","2013-04-01 09:19:13-03","IPT","BCTW","4023","S","Plantae","Magnoliophyta",NA,NA,"Platycyamus","regnellii","Platycyamus regnellii","Benth.","IPT",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"187","2013-04-01 09:19:13-03","IPT","BCTW","4281","S","Plantae","Magnoliophyta",NA,NA,"Platycyamus","regnellii","Platycyamus regnellii","Benth.","IPT",NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"188","2013-04-01 09:19:13-03","IPT","BCTW","1828","S","Plantae","Magnoliophyta",NA,NA,"Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"189","2013-04-01 09:19:13-03","IPT","BCTW","10309","S","Plantae","Magnoliophyta",NA,NA,"Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"190","2013-04-01 09:19:13-03","IPT","BCTW","1838","S","Plantae","Magnoliophyta",NA,NA,"Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"191","2013-04-01 09:19:13-03","IPT","BCTW","1829","S","Plantae","Magnoliophyta",NA,NA,"Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Pitangueiras",NA,"-48.22","-21",NA,NA,NA,NA,NA,NA,"21470","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"192","2020-12-21 16:27:49-03","MBM","MBM","30688","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Pereira, E.","10772",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico","-43.2075004577637","-22.9027996063232",NA,NA,"MBM030688","MBM030688",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:27:49-03","MBM","MBM","161772","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Itoman, M.K.","22",NA,NA,NA,"Southern America","Brazil","São Paulo","Bauru","Estação Experimental de Bauru","-49.060001373291","-22.3099994659424",NA,NA,"MBM161772","MBM161772",NA,NA,"29186","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:27:49-03","MBM","MBM","353690","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Baitello, J.B.","Baitello, J.B.","987","2001","03","22","Southern America","Brazil","São Paulo","São Paulo","Parque Estadual Alberto Löfgren, arboreto Bassoti","-46.6300010681152","-23.5400009155273",NA,"Árvore 17m altura, flores azuladas.","MBM353690","MBM353690",NA,NA,"53584","auto",NA,NA,"2001","03","22",NA,NA,NA,NA,NA
"195","2020-12-21 16:27:49-03","MBM","MBM","156981","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Lewis, G.P.","Santos, T.S.","1703",NA,NA,NA,"Southern America","Brazil","Bahia","Pratas","Rod. BR-101 a São José",NA,NA,NA,NA,"MBM156981","MBM156981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:27:49-03","MBM","MBM","58566","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Martins, F.R.","1",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Fazenda Salto",NA,NA,NA,NA,"MBM058566","MBM058566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:27:49-03","MBM","MBM","59269","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Azevedo-Tozzi, A.M.G.","Shephert, G.J.; et al.; et al.","7248",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Estrada entre Araxá e Uberaba",NA,NA,NA,NA,"MBM059269","MBM059269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:27:49-03","MBM","MBM","63767","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Lima, H.C. de","1170",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Fazenda Santa Terezinha",NA,NA,NA,NA,"MBM063767","MBM063767",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:27:49-03","MBM","MBM","82752","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Queiróz, L.P. de","Hatschbach, G.","46297",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Bom Jesus da Cachoeira","Bom Jesus da Cachoeira, arredores",NA,NA,NA,NA,"MBM082752","MBM082752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:27:49-03","MBM","MBM","147735","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Carvalho, A.M. de; et al.; et al.","2539",NA,NA,NA,"Southern America","Brazil","Bahia","Itabuna","Km 564 darodovia 101","-39.2803001403809","-14.7855997085571",NA,NA,"MBM147735","MBM147735",NA,NA,"30592","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:27:49-03","MBM","MBM","318331","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Lima, H.C.","Lima, H.C.; et al.; et al.","3047","1987","06","30","Southern America","Brazil","Rio de Janeiro","Santa Maria Madalena","Parque Estadual do Desengano, Sossego. Fazenda da Forquilha, próximo ao Rio do Norte","-42.0080986022949","-21.9552993774414",NA,"Vários indivíduos no pasto, remanescentes da mata de encosta. Árvore pequena ou mediana, 10-15 m alt. Tronco com casca lisa e acizentada. DAP 30 cm. Frutos imaturos fulvo-esverdeados.","MBM318331","MBM318331","350","550","30526","auto",NA,NA,"2009","06",NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:27:49-03","MBM","MBM","115679","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Lima, H.C. de","Lima, H.C. de","3047",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Santa Maria Madalena","Parque Estadual do Desengano, Sossego","-42.0080986022949","-21.9552993774414",NA,NA,"MBM115679","MBM115679",NA,NA,"30526","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:27:49-03","MBM","MBM","149698","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Baitello, J.B.","Baitello, J.B.","260",NA,NA,NA,"Southern America","Brazil","São Paulo","São Paulo","Parque Estadual Florestal","-46.6300010681152","-23.5400009155273",NA,NA,"MBM149698","MBM149698",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-11-01 15:33:06-03","PUC-RIO","FCAB","7734","PreservedSpecimen","Plantae",NA,"Angiospermae","Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","R.D. Ribeiro","J.M. Freire; R.R. Oliveira; B.L. Rosendo","241","2009","08","13",NA,"Brasil","Rio de Janeiro","Camorim","Maciço da Pedra Branca 2.6","-74.967667","-66.199167",NA,"Árvore com 10 m de altura, com 33/32 cm de CAP.","FCAB007734",NA,NA,NA,NA,NA,"-74.967667","-66.199167",NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-01 15:28:18-03","PUC-RIO","FCAB","6285","PreservedSpecimen","Plantae",NA,"Angiospermae","Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Haroldo Cavalcanti Lima","A. Solórzano; Santos, F.V.; Schnoor, F.M.","59","2005","03","05",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Parque Estadual da Pedra Branca, Morro da Mesa","-43.2075004577637","-22.9027996063232",NA,"Árvore com 16 metros de altura. Casca rugosa e dura de cortar. Espécie ocorrendo em floresta secundária (cerca de 50 anos) à cerca de 300 metros de altitude, no colo entre os dois morros.","006285",NA,NA,NA,"57442","auto",NA,NA,"2005","09","01",NA,NA,NA,NA,NA
"206","2015-09-04 02:29:47-03","MNHN","RECOLNAT_MNHN_P","P02740613","PreservedSpecimen",NA,NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Regnell, A.F.",NA,"1868","3","21",NA,"Brésil","[Minas Gerais]",NA,"Caldas",NA,NA,"hb","Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02740613' target='other'> <mi>dwc_moreinfo</mi></a>","P02740613","P02740613_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2015-09-04 02:29:47-03","MNHN","RECOLNAT_MNHN_P","P02740614","PreservedSpecimen",NA,NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Loefgren, A.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"s.l.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02740614' target='other'> <mi>dwc_moreinfo</mi></a>","P02740614","P02740614_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1321",NA,NA
"208","2015-09-04 02:29:47-03","MNHN","RECOLNAT_MNHN_P","P02740615","PreservedSpecimen",NA,NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Mosén, C.W.H.",NA,"1874","4","5",NA,"Brésil","São Paulo",NA,"Prov. S. Paulo",NA,NA,"hb","Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02740615' target='other'> <mi>dwc_moreinfo</mi></a>","P02740615","P02740615_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1213",NA,NA
