"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","previousCatalogNumber","fieldNumber","individualCount"
"884","2020-09-12 05:00:02-03","US","US","2027520","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H. Rob.",NA,NA,NA,NA,"A. C. Brade","1948","8","16","Brazil","Espírito Santo",NA,"Municipio Castello - Braco do Sul",NA,NA,NA,NA,NA,NA,"US01624877","US01624877_01",NA,"19308",NA,"Asterales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"885","2020-09-12 05:00:02-03","US","US","3370349","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H. Rob.",NA,NA,NA,NA,"A. Kegler","1998","10","22","Brazil","Rio Grande do Sul",NA,"Mun. Caxias do Sul - Faxinal",NA,NA,NA,NA,"800",NA,"US01624870","US01624870_01",NA,"73",NA,"Asterales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"886","2020-09-12 05:00:02-03","US","US","2027449","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H. Rob.",NA,NA,NA,NA,"A. P. Duarte","1946","10","13","Brazil","Rio de Janeiro",NA,"Gavea",NA,NA,NA,NA,NA,NA,"US01624876","US01624876_01",NA,"391",NA,"Asterales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"887","2020-09-12 05:00:02-03","US","US","2027545","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H. Rob.",NA,NA,NA,NA,"C. Carcerelli","1942","10","20","Brazil",NA,NA,"Baixada Fluminuse - Estado do Rio - Cambuaba - Cidade das Meninas [interpreted]",NA,NA,NA,NA,NA,NA,"US01624867","US01624867_01",NA,"59",NA,"Asterales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"888","2020-09-12 05:00:02-03","US","US","2403261","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H. Rob.",NA,NA,NA,NA,"-- Reitz & Klein, --","1958","9","19","Brazil","Santa Catarina",NA,"Novo Horizonte, Lauro Müller, Capoeira",NA,NA,NA,NA,"400",NA,"US01624847","US01624847_01",NA,"7227",NA,"Asterales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"889","2020-09-12 05:00:02-03","US","US","2691784","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H. Rob.",NA,NA,NA,NA,"J. Lanna Sobrinho","1965","10","27","Brazil","Rio de Janeiro",NA,"Guanabara, Tijuca, Encanamento da Gávea Peqeuna, entre a 7° (penúltima) e 8° represa",NA,NA,NA,NA,"8",NA,"US01624839","US01624839_01",NA,"1568",NA,"Asterales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"890","2020-09-12 05:00:02-03","US","US","2027504","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H. Rob.",NA,NA,NA,NA,"A. C. Brade","1941","9","27","Brazil","Minas Gerais",NA,"Serra do Caparaó",NA,NA,NA,NA,"2000",NA,"US01624875","US01624875_01",NA,"17041",NA,"Asterales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"891","2020-09-12 05:00:02-03","US","US","2565254","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H. Rob.",NA,NA,NA,NA,"L. Smith & R. Reitz","1964","10","12","Brazil","Santa Catarina",NA,"Mun. Catanduvas: ruderal, east of Catanduvas","-51.75","-27.05",NA,NA,"700","800","US01624837","US01624837_01",NA,"12432",NA,"Asterales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"892","2020-09-12 05:00:02-03","US","US","2321484","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H. Rob.",NA,NA,NA,NA,"-- Reitz & Klein, --","1957","9","6","Brazil","Santa Catarina",NA,"Campo Alegre, Mata",NA,NA,NA,NA,"900",NA,"US01624851","US01624851_01",NA,"4048",NA,"Asterales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"893","2020-09-12 05:00:02-03","US","US","2565248","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H. Rob.",NA,NA,NA,NA,"L. Smith & R. Reitz","1964","10","26","Brazil","Santa Catarina",NA,"Mun. Videira: Mixed forest, Parque da Uva","-51.15","-27",NA,NA,"700","800","US01624841","US01624841_01",NA,"12966",NA,"Asterales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"894","2020-09-12 05:00:02-03","US","US","2657947","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H. Rob.",NA,NA,NA,NA,"Glaziou, --",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"US01624838","US01624838_01",NA,"6027",NA,"Asterales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"895","2020-09-12 05:00:02-03","US","US","2027546","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H. Rob.",NA,NA,NA,NA,"Pessoal do Horto Florestal",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Mata das Obras Publicas proximo as Horto Florestal",NA,NA,NA,NA,"8","12","US01624868","US01624868_01",NA,"182",NA,"Asterales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"896","2020-09-12 05:00:02-03","US","US","2321144","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H. Rob.",NA,NA,NA,NA,"-- Reitz & Klein, --","1956","9","20","Brazil","Santa Catarina",NA,"Ibirama, Capoeira",NA,NA,NA,NA,"150",NA,"US01624853","US01624853_01",NA,"3741",NA,"Asterales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"897","2020-09-12 05:00:02-03","US","US","2269111","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H. Rob.",NA,NA,NA,NA,"L. Smith & R. M. Klein","1956","12","2","Brazil","Santa Catarina",NA,"Mun. Lajes: ruderal between the crest of the Serra Geral and Encruzilhada",NA,NA,NA,NA,"900","1000","US01624864","US01624864_01",NA,"8031A",NA,"Asterales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"898","2020-09-12 05:00:02-03","US","US","202562","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H. Rob.",NA,NA,NA,NA,"Glaziou, --","1892",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"US01624884","US01624884_01",NA,"18566",NA,"Asterales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"899","2020-09-12 05:00:02-03","US","US","3120430","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H. Rob.",NA,NA,NA,NA,"B. A. S. Pereira","1984","10","10","Brazil","Santa Catarina",NA,"Município de Itaiópolis, propriedade do sr. Hari Helmut Bär",NA,NA,NA,NA,NA,NA,"US01624846","US01624846_01",NA,"1202",NA,"Asterales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"900","2020-09-12 05:00:02-03","US","US","3170113","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H. Rob.",NA,NA,NA,NA,"R. Wasum","1989","10","21","Brazil","Rio Grande do Sul",NA,"Flores da Cunha - Otavio Rocha",NA,NA,NA,NA,"700",NA,"US01624843","US01624843_01",NA,"6257",NA,"Asterales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"901","2020-09-12 05:00:02-03","US","US","USw25577","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor",NA,NA,NA,NA,NA,"Collector unknown",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22969",NA,"Asterales","South America","Wood Sample",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"902","2020-09-02 16:21:45-03","Cenargen","CEN","113705","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.","Maurício Figueira","2015","06",NA,"Maurício Figueira","2015","06","04","Brasil","RS","TEUTONIA","Lagoa da Harmonia.","-51.801944","-29.4","-51.801944","-29.4",NA,NA,"CEN00113705","CEN00113705","Com elementos florísticos da Mata de Aracaúria (foram observados por imagem de satélite pequenas populações de Araucária nos topos de morros do entorno da lagoa). Na borda de fragmento florestal, casca interna negra, capítulos de aspecto pardecente. Doação Plantas do Brasil.","319",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"903","2020-09-02 16:21:45-03","Cenargen","CEN","89341","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.","A. M. Teles","2015","08",NA,"R. R. Vervloet","2011","05","30","Brasil","ES","ARACRUZ","Barra do Riacho","-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,"CEN00089341","CEN00089341","Área em regenaração.Museu de biologia Mello Leitão - MBML nº 42001.","3570",NA,NA,NA,"Exsicatas",NA,NA,"37987","auto",NA,NA,NA,NA,NA,"1"
"904","2020-09-02 16:21:49-03","Cenargen","CEN","104692","PreservedSpecimen","Plantae","Asteraceae","Vernonia","aff. discolor","Vernonia aff. discolor","(Spreng.) H.Rob.","N. Roque & M. Alves","2017","08",NA,"Gustavo Martinelli","2016","08","10","Brasil","RJ","NOVA FRIBURGO","Área de Proteção Ambiental de Macaé de Cima. Macaé de cima, nascente do Rio das Flores, acima do Sítio Sophronitis.","-42.524722","-22.435833","-42.524722","-22.435833","1050","1050","CEN00104692","CEN00104692","Folhas verdes discolores; flores com receptaculo de brácteas verdes. Doação Jardim Botânico do Rio de Janeiro - RB 659431","19391",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"905","2019-12-09 17:29:27-03","UFPR","EFC","146","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.","Roderjan, C.V.",NA,NA,NA,"Roderjan, C.V.","1982","09","02","Brasil","Paraná","Curitiba","Parque Barreirinha","-49.2619","-25.3619","-49.2619","-25.3619",NA,NA,"EFC000146",NA,"__COMMOM_NAME__: Vassourão-preto","108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906","2019-12-09 17:29:27-03","UFPR","EFC","6591","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.","Hatschbach, G.",NA,NA,NA,"Svolenski, A.C.; Tiepolo, G.","1996","09","16","Brasil","Paraná","Campo Magro","Caverna de Sumidouro","-49.5259","-25.1906","-49.5259","-25.1906","730","730","EFC006591",NA,"Árvore de 7 m, em capoeirinha, beira de córrego. Flores brancas. __COMMOM_NAME__: Vassourão-preto","274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907","2019-12-09 17:29:27-03","UFPR","EFC","59","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.","Hatschbach, G.",NA,NA,NA,NA,"1978","10","05","Brasil","Paraná","Colombo",NA,"-49.1566","-25.3225","-49.1566","-25.3225","940","940","EFC000059",NA,"EMBRAPA __COMMOM_NAME__: Vassourão-preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908","2019-12-09 17:29:27-03","UFPR","EFC","6183","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.","Hatschbach, G.","1996","10","17","Gatti, G.; Schütz, A.L.","1996","09","21","Brasil","Paraná","Quatro Barras","Serra da Baitaca","-49.0036","-25.3887","-49.0036","-25.3887",NA,NA,"EFC006183",NA,"__COMMOM_NAME__: vassourão-preto","42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909","2019-12-09 17:29:27-03","UFPR","EFC","6556","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.","Hatschbach, G.",NA,NA,NA,"Tiepolo, G.; Svolenski, A.C.","1996","06","24","Brasil","Paraná","Campo Magro","Caverna de Sumidouro","-49.5259","-25.1906","-49.5259","-25.1906","730","730","EFC006556",NA,"Botões florais abrindo. Árvore. __COMMOM_NAME__: Vassourão-preto","477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910","2019-12-09 17:29:27-03","UFPR","EFC","138","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.","Roderjan, C.V.",NA,NA,NA,"Roderjan, C.V.","1982","09","01","Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"EFC000138",NA,"__COMMOM_NAME__: Vassourão-preto","101",NA,NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA
"911","2019-12-09 17:29:27-03","UFPR","EFC","11350","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.","Saueressig, D.","2011","12","02","Saueressig, D.; Henke, J.M.","2011","07","20","Brasil","Paraná","Irati","Riozinho dos Anciute, saída p/ São Mateus","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"EFC011350",NA,"Árvore de 16 metros de altura, coletada na beira da estrada __COMMOM_NAME__: vassourão-preto","1354",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"912","2019-12-09 17:29:27-03","UFPR","EFC","6277","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.","Ribas, O.S.","2005","02","01","Pegoraro, A.","1998","10","01","Brasil","Paraná","Mandirituba",NA,"-49.326099395752","-25.7789001464844",NA,NA,NA,NA,"EFC006277",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20385","auto",NA,NA,NA,NA,NA,NA
"913","2019-12-09 17:29:27-03","UFPR","EFC","8923","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.","Hatschbach, G.","1999","12","01","Ziller, S.R.","1999","09","01","Brasil","Paraná","Palmeira","Fazenda Cambiju, Colonia Primavera","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"EFC008923",NA,"Árvore sobre afloramento de arenito. Ocasional. Flores alvas.. __COMMOM_NAME__: Vassourão-preto","1848",NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"914","2019-12-09 17:29:27-03","UFPR","EFC","3213","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.","Hatschbach, G.","1993","01","01","Ziller, S.R.","1992","09","23","Brasil","Paraná","Piraquara","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"EFC003213",NA,"__COMMOM_NAME__: VASSOURAO - PRETO","227",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"915","2019-12-09 17:29:27-03","UFPR","EFC","3723","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.",NA,NA,NA,NA,"Tiepolo, G.","1993","09","17","Brasil","Paraná","Quatro Barras","Quatro Barras - PR","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"EFC003723",NA,"__COMMOM_NAME__: VASSOURAO - PRETO","7",NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"916","2014-04-04 18:26:43-03","PNFM","IRAI","6166","S","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.","Cordeiro, J.; Barbosa, E.","2007","01","01","Liebsch, D.","2006","08","10","Brasil","Santa Catarina","Vargem Bonita","Fazenda Campina Redonda",NA,NA,NA,NA,NA,NA,"IRAI00006166",NA,"Árvore, 7 m. Capoeira","1130","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","2021-03-25 13:51:43-03","UNIVILLE","JOI","14156","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.","A.A. de Oliveira","2010","01","25","J.L. Schmitt","2009","10","05","Brasil","Santa Catarina","Ponte Alta","Morro do Funil.","-50.132222","-27.275","50º7'56''W","27º16'30''S","1131","1131","JOI014156","JOI014156","Herbário Dr. Roberto Miguel Klein - 19167; HABITO: Árvore; TIPO VEGETACIONAL: Floresta Ombrófila Mista","185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918","2021-03-25 13:51:43-03","UNIVILLE","JOI","11389","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.","M. Verdi","2009","08","14","Verdi, M.","2009","08","14","Brasil","Santa Catarina","Anitápolis","Seção Carneiro.","-49.044167","-27.867778","49º2'39''W","27º52'4''S","699","699","JOI011389","JOI011389","Coleta Extra IFFSC (arbórea); HABITO: Árvore; TIPO VEGETACIONAL: Floresta Ombrófila Densa","2580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919","2021-03-25 13:51:43-03","UNIVILLE","JOI","9379","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.",NA,"2020","11","11","Meyer, F.S.","2008","10","25","Brasil","Santa Catarina","São Bento do Sul","Arredores do CEPA Rugendas - UNIVILLE, Rio Natal","-49.224167","-26.150278","49º13'27''W","26º9'1''S",NA,NA,"JOI009379",NA,"Folhas discolores Habito: Arvoreta","813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920","2021-03-25 13:51:43-03","UNIVILLE","JOI","8693","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.",NA,"2020","11","11","Meyer, F.S.","2008","06","20","Brasil","Santa Catarina","São Bento do Sul","Arredores do CEPA Rugendas - UNIVILLE, Rio Natal","-4.9225","-2.615","4º55'21''W","2º36'54''S",NA,NA,"JOI008693",NA,"Folhas com aspecto discolor Habito: Arvoreta","744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","2021-03-25 13:51:43-03","UNIVILLE","JOI","17737","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.","Verdi, M.","2010","08","10","Verdi, M.; Caglioni, E. & Martins, E. M.","2010","08","10","Brasil","Santa Catarina","Apiúna","Anta Gorda.","-49.412222","-27.178889","49º24'44''W","27º10'44''S","783","783","JOI017737",NA,"Habito: Arbórea","5272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","2021-03-25 13:51:43-03","UNIVILLE","JOI","11045","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.","A.A. de Oliveira","2010","10","14","M. Verdi; N.L. de Souza, G. Klemz & D.H. Klettenberg","2010","06","15","Brasil","Santa Catarina","São Martinho","Hoepers/ Vargem do Cedro/ Parque Estadual da Serra do Tabuleiro","-48.87","-28.08","48º52'12''W","28º4'48''S","517","517","JOI011045","JOI011045","Habitat: Interior de fragmento Habito: Arbóreo","5053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923","2021-03-25 13:51:43-03","UNIVILLE","JOI","11041","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.","A. Stival-Santos","2009","06","17","A. Stival-Santos; J. Schmitt & S. Silveira","2009","06","17","Brasil","Santa Catarina","Água Doce","Três Pinheiros","-51.572778","-26.641667","51º34'22''W","26º38'30''S","1228","1228","JOI011041","JOI011041","Flor com botão esbranquiçado Habitat: Interior da mata Habito: Arbórea","738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924","2021-03-25 13:51:43-03","UNIVILLE","JOI","11397","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.","A.A. de Oliveira","2009","12","14","A. Korte","2009","09","22","Brasil","Santa Catarina","Vidal Ramos","Mina Bugre.","-49.32","-27.526389","49º19'12''W","27º31'35''S","598","598","JOI011397","JOI011397","Fito IFFSC 423/N/48; HABITO: arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Densa","275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925","2021-03-25 13:51:43-03","UNIVILLE","JOI","1580","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.",NA,"2020","11","11","Esemann-Quadros, K.","2003","09","13","Brasil",NA,"Brasil","Floresta Nacional de Três Barras.",NA,NA,NA,NA,NA,NA,"JOI001580",NA,"Doação da Profª Karin; HABITO: terrestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926","2021-03-25 13:51:43-03","UNIVILLE","JOI","17837","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.","Cordeiro, J.","2013","12","10","Engels, M. E.","2013","09","25","Brasil","Paraná","São José dos Pinhais","Resgate FLORA. Linha de transmissão elétrica Curitiba a Joinville.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"JOI017837",NA,"Habito: Arbórea","1710",NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"927","2021-03-25 13:51:43-03","UNIVILLE","JOI","4603","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.",NA,"2020","11","11","Leandro, C.","1999","10","19","Brasil","Santa Catarina","Blumenau","FURB","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"JOI004603",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
"928","2021-03-25 13:51:43-03","UNIVILLE","JOI","3290","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.",NA,"2020","11","11","F.C.S. Vieira","2005","09","07","Brasil","Santa Catarina","Campo Alegre","Serra Quiriri.","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"JOI003290",NA,"meio terrestre; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Mista","1304",NA,NA,NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA
"929","2021-03-25 13:51:43-03","UNIVILLE","JOI","8997","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.","Colares, R.","2018","08","13","Mancinelli, W.S.","2005","09","06","Brasil","Santa Catarina","Joinville","RPPN Caetezal.","-48.8456001281738","-26.3043994903564",NA,NA,"700","700","JOI008997",NA,"meio terrestre; HABITO: fanerófita; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","334",NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"930","2021-03-25 13:51:43-03","UNIVILLE","JOI","4611","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.",NA,"2020","11","11","Sidney Stürmer","2001","11","06","Brasil","Santa Catarina","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"JOI004611",NA,"Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA
"931","2021-03-25 13:51:43-03","UNIVILLE","JOI","10603","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.","S. Dreveck","2010","10","13","S. Dreveck","2010","10","13","Brasil","Santa Catarina","São Bento do Sul","Minas de Caulin - APA Rio Vermelho/Humbold","-49.3786010742188","-26.2502994537354",NA,NA,"995","995","JOI010603","JOI010603","Flor de cor creme Habito: Árvore","2424",NA,NA,NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA
"932","2021-03-25 13:51:43-03","UNIVILLE","JOI","6451","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.",NA,"2020","11","11","D.Bussmann","2005","03","19","Brasil","Santa Catarina","São Francisco do Sul","Ilha das Flores","-48.6380996704102","-26.2432994842529",NA,NA,"5","5","JOI006451",NA,"Corola alva","87",NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"933","2019-10-07 09:12:06-03","UEFS","HUEFS","104561","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.",NA,NA,NA,NA,"Dombrowski, L.T.","1973","10","14","Brasil","Paraná","Curitiba","Barigui.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUEFS0104561","HUEFS0104561",NA,"4946","Angiospermae","Asterales",NA,NA,NA,NA,"25180","auto","Asteranae",NA,NA,NA,NA,NA
"934","2019-10-07 09:12:06-03","UEFS","HUEFS","43994","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.","N.Roque","2003","11",NA,"Silva, J.M.","1999","10","05","Brasil","Paraná","Tunas do Paraná","Parque das Lauráceas","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"HUEFS0043994","HUEFS0043994","Floresta atlântica.","3089","Angiospermae","Asterales",NA,NA,NA,NA,"41885","auto","Asteranae",NA,NA,NA,NA,NA
