"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus"
"189","2020-01-05 21:14:53-03","FPS","FPS","1139","MachineObservation","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Schwirkowski, P.","2020","01","05","Schwirkowski, P.;",NA,"2020","01","05","Brasil","Santa Catarina","São Bento do Sul","Bairro Serra Alta, próximo à ASFA","-49.375687","-26.276197","-49.375687","-26.276197",NA,NA,"<ll>dwc_commonname:</ll> Jerivá, baba-de-boi, cheribão, coco-de-cachorro, coco-de-catarro, coco-de-sapo, coco-juvena, coqueirinho, coqueiro, coqueiro-jerivá, coquinho, coquinho-babão, coquinho-doce, baba-de-boi, gerivá, imburi-de-cachorro, jeri","FPS01139","FPS01139_v01 FPS01139_v02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-12-19 08:15:07-03","FPS","FPS","1156","MachineObservation","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Schwirkowski, P.","2008","05","17","Schwirkowski, P.",NA,"2008","05","17","Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Ponte do Rio Banhados. Borda de mata.","-49.383622","-26.27563","-49.383622","-26.27563",NA,NA,"<ll>dwc_commonname:</ll> Jerivá, coqueiro-jerivá, coco-de-cachorro","FPS01156","FPS01156_v01 FPS01156_v02 FPS01156_v03 FPS01156_v04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-02-15 11:33:26-02","IPA","IPA","29317","S","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","Noblick, L.R.","1991",NA,NA,"Andrade-Lima","72-6877","1972","04","24","Brasil","Bahia","Barreiras",NA,"-44.9900016784668","-12.1527996063232",NA,NA,NA,NA,NA,"IPA0029317",NA,"Plantae",NA,"Southern America",NA,"152720","auto",NA,NA,NA,NA,NA,NA,NA
"192","2019-02-15 11:33:26-02","IPA","IPA","17754","S","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","Noblick, L.R.","1991",NA,NA,"Giulietti, A.M.","428","1968","10","10","Brasil","Mato Grosso",NA,"cerrado próximo ao Córrego do Surucucu.",NA,NA,NA,NA,NA,NA,"Estipe de 1m de altura, diâmetro de 12cm. Frutos verdes.","IPA0017754",NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-02-15 11:33:26-02","IPA","IPA","29508","S","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","Andrade-Lima","1973","05","30","Andrade-Lima","73-7367","1973","05","20","Brasil","Piauí",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IPA0029508",NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-02-15 11:33:26-02","IPA","IPA","56991","S","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","Medeiros-Costa","1984",NA,NA,"Medeiros-Costa; Lima, L.; Lima, L.","1171","1984","04","26","Brasil","Piauí",NA,"entre Floriano e Jeruminha.",NA,NA,NA,NA,NA,NA,"Cerrado.","IPA0056991",NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-02-15 11:33:26-02","IPA","IPA","57803","S","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","Medeiros-Costa","1984",NA,NA,"Lima, L.; Medeiros-Costa; Medeiros-Costa","81","1984","04","26","Brasil","Piauí",NA,"entre Floriano e Jeruminha.",NA,NA,NA,NA,NA,NA,"Cerrado.","IPA0057803",NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-02-15 11:33:27-02","IPA","IPA","59152","S","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman",NA,NA,NA,NA,"Noblick, L.R.; Lester Cline; Lester Cline","5155","1997","07","23","Brasil","Minas Gerais","Padre Paraíso","10-11 km S of Padre Paraíso on BR-116.","-41.503333","-17.155556","-41.503333","-17.155556","600","800","Palm solitary with 7-8m x 26cm trunk. Leaves 13 in crown, spirally arranged and spreading. Androgynous inflorescence with 55cm long by 5 x 3 cm diam. peduncle and 120 cm long rachis. Fruit orange in color and 2,3cm long and 2 cm in di","IPA0059152",NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-02-15 11:33:27-02","IPA","IPA","59153","S","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman",NA,NA,NA,NA,"Noblick, L.R.; Lester Cline; Lester Cline","5149","1997","07","18","Brasil","Minas Gerais","Antonio Dias","14 km W of the entrance to city on BR-381.","-42.943333","-19.654444","-42.943333","-19.654444","720","720","Palm solitary with 8m x 23-30cm trunk. Leaves 15 in crown, spirally arranged and spreading. Androgynous inflorescence with 55cm long by 4 x 3 cm diam. peduncle and 110 cm long rachis. Fruit orange in color and 3 cm long and 2,1 cm in","IPA0059153",NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-02-15 11:33:27-02","IPA","IPA","15002","S","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Medeiros-Costa","1975",NA,NA,"Medeiros-Costa","51","1967","10","02","Brasil","Pernambuco","Recife","Derby","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"Cultivada.","IPA0015002",NA,"Plantae",NA,"Southern America",NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA
"199","2019-02-15 11:33:27-02","IPA","IPA","57822","S","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Glassman, S.F.","1969",NA,NA,"Glassman, S.F.; Medeiros-Costa; Medeiros-Costa","8742","1969","09","06","Brasil","Espirito Santo","São Mateus","Fazenda do Vale do São Mateus","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,"Tree 30m tall, in campo. Occasional.","IPA0057822",NA,"Plantae",NA,"Southern America",NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA
"200","2019-02-15 11:33:27-02","IPA","IPA","80595","S","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Bernacci, L.C.","1999","01","06","Pinheiro, M.H.O.","682","1998","01","27","Brasil","São Paulo","Bauru","Jardim Botânico Municipal de Bauru.","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,"Ca.6m de altura, frutos esverdeados.; Mata Mesofila semidecidua.","IPA0080595",NA,"Plantae",NA,"Southern America",NA,"29186","auto",NA,NA,NA,NA,NA,NA,NA
"201","2019-08-27 13:26:42-03","IAP","PACA-AGP","29869","PreservedSpecimen","Plantae","Arecaceae","Arecastrum","romanzoffianum","Arecastrum romanzoffianum","(Cham.) Becc.","Emrich-Rambo","1953","09","05","E. Friderichs",NA,"1945","08","25","Brasil","RS","Kappesberg",NA,NA,NA,NA,NA,NA,NA,"Sem material Habitat: In agro solitaria Fenofase: flor","PACA029869",NA,"Magnoliophyta","Arecales",NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA
"202","2019-08-27 13:26:42-03","IAP","PACA-AGP","41812","PreservedSpecimen","Plantae","Arecaceae","Arecastrum","romanzoffianum","Arecastrum romanzoffianum","(Cham.) Becc.","Emrich-Rambo","1954","09","05","Rambo, B.",NA,"1949","06","03","Brasil","RS","Canoas",NA,"-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,"Habitat: In silva campestri juvenilis","PACA041812",NA,"Magnoliophyta","Arecales",NA,NA,"8037","auto",NA,"Liliopsida",NA,NA,NA,NA,NA
"203","2019-08-27 13:26:42-03","IAP","PACA-AGP","58689","PreservedSpecimen","Plantae","Arecaceae","Arecastrum","romanzoffianum","Arecastrum romanzoffianum","(Cham.) Becc.","Emrich-Rambo","1957","05","06","Camargo, O. R.",NA,"1956","02","28","Brasil","RS","Santa Maria",NA,"-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Habitat: In silva juvenilis Fenofase: estéril","PACA058689",NA,"Magnoliophyta","Arecales",NA,NA,"37819","auto",NA,"Liliopsida",NA,NA,NA,NA,NA
"204","2019-08-27 13:26:42-03","IAP","PACA-AGP","240","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","L. R. Noblick","1992","05","22","Rambo, B.",NA,"1932","05","19","Brasil","RS","Vila Manresa",NA,NA,NA,NA,NA,NA,NA,"Habitat: In silva campestri Fenofase: flor subaperto","PACA000240",NA,"Magnoliophyta","Arecales",NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA
"205","2019-08-27 13:26:42-03","IAP","PACA-AGP","30702.1","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","L. R. Noblick","1992","05","22","E. Friderichs",NA,"1945","10","18","Brasil","RS","Kappesber",NA,NA,NA,NA,NA,NA,NA,"Sem Material Habitat: In silva Fenofase: flor","PACA030702-1",NA,"Magnoliophyta","Arecales",NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA
"206","2019-08-27 13:26:42-03","IAP","PACA-AGP","59884","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","L. R. Noblick","1992","05","22","Camargo, O. R.","1263","1957","04","12","Brasil","RS","Farroupilha",NA,"-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"Habitat: In silvula Fenofase: estéril","PACA059884",NA,"Magnoliophyta","Arecales",NA,NA,"19545","auto",NA,"Liliopsida",NA,NA,NA,NA,NA
"207","2019-08-27 13:26:42-03","IAP","PACA-AGP","58870","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","L. R. Noblick","1992","05","22","Camargo, O. R.","195","1956","02","03","Brasil","RS","Santa Maria",NA,"-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Habitat: In silvula Fenofase: fruto","PACA058870",NA,"Magnoliophyta","Arecales",NA,NA,"37819","auto",NA,"Liliopsida",NA,NA,NA,NA,NA
"208","2019-08-27 13:26:42-03","IAP","PACA-AGP","54265","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","L. R. Noblick","1992","05","22","Reitz, R.","1878","1947","09","20","Brasil","SC","Brusque",NA,"-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"Habitat: In secundariis Fenofase: estéril","PACA054265",NA,"Magnoliophyta","Arecales",NA,NA,"19684","auto",NA,"Liliopsida",NA,NA,NA,NA,NA
"209","2019-08-27 13:26:42-03","IAP","PACA-AGP","96343","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","M. Zanotto",NA,NA,NA,"M. Zanotto",NA,"2005","01","17","Brasil","SC","Maravilha","Mata do Seminário","-53.1725006103516","-26.760799407959",NA,NA,"550","550",NA,"PACA096343",NA,"Magnoliophyta","Arecales",NA,NA,"12440","auto",NA,"Liliopsida",NA,NA,NA,NA,NA
"210","2020-12-20 21:15:32-03","UFV","VIC","27298","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.",NA,NA,NA,NA,"Santos, E.R.","et al","1999","09","20","Brasil","Tocantins","Palmas","P.E. do Lajeado","-48.3602981567383","-10.2128000259399",NA,NA,NA,NA,"Estipe com 1,4m de altura com fruto.","VIC027298","VIC027298",NA,NA,NA,NA,"62375","auto",NA,NA,NA,NA,NA,NA,NA
"211","2021-01-28 12:07:21-03","ASU","ASU-PLANTS","ASU0299719","PreservedSpecimen","Plantae","Arecaceae","Arecastrum","romanzoffianum","Arecastrum romanzoffianum","Becc.",NA,NA,NA,NA,"S.G. Tressens; S. Ferrucci, V. Maruñak, G. Pellegrini","4017","1992","4","8","Argentina","Corrientes",NA,"Dep. Santo Tome. Ea. Bertran (Infran Cue), 23 km SW de Virasoro.","-56.033333","-28.550085",NA,NA,NA,NA,"Arbol 15 m alt. Hoja 3.26 m long. Inflorescencia 1.25 m long;; flores amarillo-intensas. N.V. pindo",NA,NA,"Magnoliophyta","Arecales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-11-21 14:31:02-03","UFJF","CESJ","61351","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman",NA,NA,NA,NA,"L.H.Soares-Silva; R. Farias; M.E. Sant'Anna","1158","2001","12","13","Brasil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, Lat.: 14º09'88S, Lon.:47º35'97W, Alt.:1164m. 09E.","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"Folha com 3m de comp., folíolo com 66cm, 45 folíolos a esquerda e 40 a direita, pecíolo com 66cm, folha pecíolo verde am","CESJ061351","CESJ061351","Angiosperma",NA,"América do Sul",NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA
"213","2019-11-21 14:31:02-03","UFJF","CESJ","38716","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","M.O.D. Pivari; D.S. Pifano; L.C.S. Assis","2003","08","18","L.C.S. Assis; M.S. Magalhães; G.E.P. Silva","536","2002","07","20","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"Erva arborescente na borda da mata, estipe lisa acinzentada, folhas ca. 3 m, ca. 154 folíolos, flores amarelas e frutos verdes imaturos. Frequentes. Material exclusivo da carpoteca.","CESJ038716","CESJ038716 CESJ038716_1 CESJ038716_2 CESJ038716_3 CESJ038716_4","Angiosperma",NA,"América do Sul",NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA
"214","2020-07-02 18:51:26-03","UFJF","CESJ","25841","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","L.R.Noblick","1992","04","03","L.R. Noblink; G.Duarte","4858","1992","04","03","Brasil","Minas Gerais","Juiz de Fora","Museu Mariano Procópio","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Palmeira solitária de tronco colunar 15 x 40 cm, ca. 15 folhas comtemporâneas na copa. Folhas com ráquis ca. 3-3,5m comp., Folíolos inseridos em vários planos e agrupados de 3-4, margem de bainha fibrosa. Inflorescência interfoliar e com ráquis ca. 1-1,5","CESJ025841",NA,"Angiosperma",NA,"América do Sul",NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA
"215","2019-11-21 14:31:02-03","UFJF","CESJ","18520","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman",NA,NA,NA,NA,"L. Krieger","CESJ18520",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fruto: drupa, carnoso, simples. Nome vulgar: Jerivá. Material exclusivo da carpoteca.","CESJ018520",NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-07-02 18:51:26-03","UFJF","CESJ","34472 A","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","M.O.D. Pivari","2002",NA,NA,"L.F.A. Fazza; R.C. Forzza; R.M. Castro; V.R. Almeida","07","2001","09","02","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Planat com ca.16m, folhas com ca.4m de comp. e com ca.2,30m de largura de um folíolo ao outro na região mediana. Ca. 204 folílos em cada folha. Filíolos discolores. Nervura central dos folíolos amarelo. Ráquis da inflorescência creme com flores creme. Rá","CESJ34472A","CESJ34472A CESJ34472A_1 CESJ34472A_2 CESJ34472A_3 CESJ34472A_4","Angiosperma",NA,"América do Sul",NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA
"217","2020-07-02 18:51:26-03","UFJF","CESJ","22691","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","L.C.Pereira","2011","09",NA,"B.B.S. Coelho; L. Krieger","s.n.,","1987","04","03","Brasil","Minas Gerais","Juiz de Fora","Museu Mariano Procópio","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Palmeira de estipe ereto, cilindrico, sólido, até 30m de altura, regularmente anelado, liso ou com cicatrizes de folhas antigas. Folhas de 1 a 5m de comprimento e folíolos inseridos em grupos. Frutos comestível, medicinal. Fornece óleo, palmito, forragem","CESJ022691","CESJ022691","Angiosperma",NA,"América do Sul",NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA
"218","2021-04-07 11:41:09-03","UFMS","CGMS","78684","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","U.M. Resende","2000","10","02","U.M. Resende","1134","2000","09","19","Brasil","Mato Grosso do Sul","Campo Grande","Cerrado da Reserva do Guariroba.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"Flor amarelada. Inflorescência. Habitat: Cerrado. Habito: Erva.","CGMS1111695",NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA
"219","2021-04-07 11:41:09-03","UFMS","CGMS","700","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","L.R. Noblick","1992","06","08","L.R. Noblik",NA,"1992","06","08","Brasil","Mato Grosso do Sul","Campo Grande","Cerrado do parque dos Poderes.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"Flor amarela. Espiraladamente arrumadas. 3-4 folhas contemporâneas. Folhas pinadas com 30 folíolos, pecíolo de 24 cm e raquis com 81cm de comprimento.","CGMS003238",NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA
"220","2021-04-07 11:41:09-03","UFMS","CGMS","36162","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","M. Moraes R.","2012","11","27","H.C. Vinci-Carlos; M. Moraes R.; G.A. Damasceno-Junior; C.S. Souza; D.T. Azevedo; G. Catian; M. Rocha; F.S. Carvalho; A.C.M. Cristaldo","411","2012","11","27","Brasil","Mato Grosso do Sul","Campo Grande","Apa do Guariroba, margem do córrego Saltinho.","-54.3833333","-20.5572222","-54,3833333","-20,5572222","530","530","Flor amarela. Fruto imaturo verde. Caule liso. Diâmetro 0,80m. Infrutescência 1,20m de comprimento. A folha, a bráctea e asFlores provêm de outro indivíduo com aproximadamente 9,00m de altura. Folha 5,53m de comprimento. Bráctea 1,90","CGMS1065570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-04-07 11:41:09-03","UFMS","CGMS","37136","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","A. Pott",NA,NA,NA,"V.J. Pott; A. Pott","9194","2007","05","12","Brasil","Mato Grosso do Sul","Costa Rica","Rio Sucuriú, ex-Fazenda Beira Rio, futura Usina Hidroelétrica (PCH) Alto Sucuriú, Distrito de Paraíso.","-52.9333333","-19.1611111","-52,9333333","-19,1611111","440","440","Flor ausente. Fruto verde imaturo. Cacho com cerca de 320Frutos; cerca de 252 folíolos; folha com 2,50 m de comprimento e pecíolo 1,00 m. Habitat: Mata ciliar. Solo arenoso. Relevo plano. Esparsa. Habito: Palmeira. 3,00 - 10,00 m de","CGMS1066547",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-04-07 11:41:09-03","UFMS","CGMS","73487","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","G.A.D. Junior","2018","11","06","M.R. Oliveira; G.A. Damasceno Junior, J.P.S.P. Bento","243","2018","11","06","Brasil","Mato Grosso do Sul","Bodoquena","Fazenda Ouro verde, beira de mata. Parque Nacional da Serra da Bodoquena","-56.8519444","-20.5969444","-56,8519444","-20,5969444","489","489",NA,"CGMS1106294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-07-10 13:31:58-03","UFCG","CSTR","3050","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","Silva, C.G.","2012","04","10","Silva, C.G.","159","2012","04","10","Brasil","Ceará","Milagres","Caatinga arbórea densa, solo arenoso argiloso","-38.940722","-7.297778","-38.940722","-7.297778","370","370","Árvore com 15 m de altura, folhas membranáceas, sem flores e frutos de cor verde claro.; Fazenda Nazaré, próximo a areoeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-08-20 09:59:08-03","UNICAMP","UEC","35430","S","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.",NA,NA,NA,NA,"Oliveira Filho, AT","58","1983","05","07","Brazil","Mato Grosso","Salgadeira","Chapada dos Guimarães, Cerrado.",NA,NA,NA,NA,NA,NA,"Palmeira de estipe curto e folhas ca. 1 a 1,5 m de comp. com flores creme.","UEC001188","UEC001188 UEC001188_01","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-08-20 09:59:08-03","UNICAMP","UEC","50127","S","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","Noblick, LR","1993","02","01","Hutchison, PC","8544","1983","11",NA,"Brazil","Goiás","Jataí","BR-364-GO.","-51.7144012451172","-17.8813991546631",NA,NA,NA,NA,"Coleta de setembro a novembro.","UEC001189","UEC001189 UEC001189_01","Liliopsida",NA,NA,NA,"75073","auto",NA,NA,NA,NA,NA,NA,NA
"226","2019-08-20 09:59:08-03","UNICAMP","UEC","36568","S","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","Noblick, LR","1993",NA,NA,"Hutchison, PC","8592","1983",NA,NA,"Brazil","Mato Grosso","Porto Esperidião","71 km de Porto Esperidião, direção Porto Velho","-58.4603004455566","-15.8528003692627",NA,NA,NA,NA,"Expedição Burle Marx- Amazônia 1983. Copa ca. 1 m de diâmetro, tronco com 2 a 4 m de altura, tronco somente 0,1 m de diâmetro, flores creme.","UEC001195","UEC001195 UEC001195_01 UEC001195_02 UEC001195_03 UEC001195_04 UEC001195_05","Liliopsida",NA,NA,NA,"113725","auto",NA,NA,NA,NA,NA,NA,NA
"227","2019-08-20 09:59:09-03","UNICAMP","UEC","149390","S","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Semir, J","1988",NA,NA,"Torres, RB; Figueiredo, N; Oliveira, AR","269","1987","08","21","Brazil","São Paulo","Angatuba","Estação Ecológica de Angatuba. Mata Secundária.","-48.592583","-23.711572","-48.592583","-23.711572",NA,NA,"Árvore 9 m. Interior da mata. Inflorescencia creme. Estames marrom. Girivá.","UEC001165","UEC001165","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-02-10 17:48:49-03","UNICAMP","UEC","168845","S","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Melis, J van","2008","09",NA,"Sims; Melis, J van","1279","2008","08",NA,"Brazil","São Paulo","Campinas","Ribeirão Cachoeira","-48.535186","-23.368519","-48.535186","-23.368519","650","760",NA,"UEC007809","UEC007809","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-02-15 11:56:51-03","UNICAMP","UEC","128732","S","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Noblick, LR","2014","11",NA,"Damasceno Junior, GA; Gonçalves, PV; Soares Lima, M; Luis; Fernanda","2106","2000","12","16","Brazil","Mato Grosso do Sul","Bonito","Trilha de acesso a gruta do lago azul., Solo argiloso; Mata semidecidua/cerradão; relevo plano.","-56.590556","-21.141944","-56.590556","-21.141944",NA,NA,"Palmeira de 17 m; flor creme; fruto.","UEC064030","UEC064030","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-03-01 16:19:01-03","UNICAMP","UEC","168993","S","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Vieira, LT",NA,NA,NA,"Vieira, LT","238","2006","01","16","Brazil","São Paulo","Campinas","Souzas, Mata Ribeirão Cachoeira, Floresta Estacional Semidecídua.","-46.916667","-22.833333","-46.916667","-22.833333","700","700","Palmeira, ca 45 cm.","UEC053251","UEC053251","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-08-20 09:59:09-03","UNICAMP","UEC","46055","S","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman",NA,NA,NA,NA,"Gentry, A; Vieira, MC; Carlos, A","59183","1987","09","08","Brazil","Minas Gerais","Monte Belo","Fazenda Lagoa, Semideciduous forest.","-46.25","-21.416667","-46.25","-21.416667","800","800","Tree 10 m, flowers yellowish, leaves ca 2 m long, leaflets in different planes, fruits turning orange, edible; planted and also in forest.","UEC001162","UEC001162","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
