"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","infraspecificEpithet"
"47","2021-03-15 16:37:00-03","NY","NYBG","1018758","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","H. C. de Lima","C. Farney","973","1985","11","08","Brazil","Rio de Janeiro","Rio de Janeiro","Guadalupe, estrada do Camoaté, 1° BFE, Morro do Paiol.","-43.2075","-22.9031",NA,NA,NA,NA,"NY01018758","NY01018758_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1262366' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","413932","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.",NA,"A. P. Duarte","4760","1959","05","06","Brazil","Rio de Janeiro","Rio de Janeiro","Estrada da Vista Chinesa","-43.257166","-22.971675",NA,NA,NA,NA,"NY00413932","NY00413932_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=201600' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","413929","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","M. Jansen; T. Baretta","J. C. Lindeman","3154","1966","10","19","Brazil","Paraná","Tomazina","15km N of Tomazina.","-49.9494","-23.7783",NA,NA,NA,NA,"NY00413929","NY00413929_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=201571' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","702941","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","T. D. Pennington","A. R. S. de Oliveira","268","1994","06","21","Brazil","Acre","Porto Acre","Reserva Florestal do Humaitá-UFAC.","-67.63","-9.75",NA,NA,NA,NA,"NY00702941","NY00702941_01 NY00702941_02","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=201585' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","413934","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.",NA,"A. P. Duarte","4929","1959","07","21","Brazil","Rio de Janeiro","Rio de Janeiro","Silvestre, abaixo do Palácio do Arcebispo","-43.2075","-22.9031",NA,NA,NA,NA,"NY00413934","NY00413934_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=201601' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","413933","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","G. M. Barroso","A. P. Duarte","5543","1961","04","04","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"NY00413933","NY00413933_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=201587' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","298173","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","T. D. Pennington","W. W. Thomas","11731","1998","02","07","Brazil","Bahia","Jussari","Serra do Teimoso, 7.5 km N of Jussari on road to Palmira, then 2 km W to Fazenda Teimoso, then 45 min. walk W to Reserva da Fazenda Teimoso.","-39.58","-15.17",NA,NA,"300","450","NY00298173","NY00298173_01","Separate fruit <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=201583' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"54","2016-09-29 22:05:00-03","NY","NYBG","00886203","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,"F. Bonadeu da Silva","R. Marquete","1785","1994","05","11","Brazil","Rio de Janeiro","Paratí","Subindo o Rio Corisquinho.","-44.7131","-23.2181",NA,NA,"240","240","NY00886203","NY00886203_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1014493' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","413943","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","T. D. Pennington","R. Kummrow","1665","1981","02","19","Brazil","Paraná","Cerro Azul","Cab. Rib. do Tigre","-49.2608","-24.8236",NA,NA,NA,NA,"NY00413943","NY00413943_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=201576' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"56","2016-09-27 06:18:00-03","NY","NYBG","413939","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,"J. W. Grimes","M. Saldías Paz","1132","1990","09","17","Bolivia","Santa Cruz","Sara","1km SW del pueblo de Caranda, sobre el camino al pozo petrolero. Barbecho, cerca de arroyo. Frente a MSP 1131","-63.52","-17.5",NA,NA,"447","447","NY00413939",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=201586' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","413938","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","A. E. Burkart","R. Reitz","1546","1954","02","17","Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6617","-26.9081",NA,NA,NA,NA,"NY00413938","NY00413938_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=201595' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","413941","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","O. Poncy","S. A. Mori","15025","1982","10","02","French Guiana",NA,NA,"Saül. Monts La Fumée","-53.2","3.62",NA,NA,"200","400","NY00413941",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=201596' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01189824","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","J. W. Grimes","C. A. Cid Ferreira","4842","1984","06","28","Brazil","Rondônia","Presidente Medici","BR 364, rodovia Cuiabá-Porto Velho, km 300, estrada para Alvorada do Oeste, km 24, linha 110","-61.9014","-11.1753",NA,NA,NA,NA,"NY01189824","NY01189824_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1314260' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","1551324","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","H. C. de Lima","M. P. M. de Lima","427","1999","08","25","Brazil","Rio de Janeiro","Itatiaia","Estrada de acesso a sede do Parque.","-44.65833","-22.35833",NA,NA,"655",NA,"NY01551324","NY01551324_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1157304' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","6969","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Garcia, F.C.P.","Cunha, J.R.","24","1977","11","12","Brasil","São Paulo","Garça",NA,NA,NA,"9999","9999",NA,NA,"BOTU006969",NA,"Árvore, frutos legumes(vagem), altura de 10 m, folhas compostas(paripenadas)","1999","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","31563","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Silva, E.D.","Silva, S.M.P.","206","2006","08","18","Brasil","São Paulo","Guaratinguetá","Fazenda Esperança",NA,NA,"9999","9999",NA,NA,"BOTU031563",NA,NA,"2008","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","236","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Maruyama, A.S.","Ribeiro, J.E.L.S.","693","1989","10","07","Brasil","São Paulo","Ubatuba",NA,NA,NA,"9999","9999",NA,NA,"BOTU000236",NA,"Árvore de 12m m de altura, flores brancas perfumadas, filetes velhos alaranjados","2012","06","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","26994","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Dias, M.C.","Pavão, O.C.",NA,"2000","09","25","Brasil","Paraná","Bela Vista do Paraíso",NA,NA,NA,"9999","9999",NA,NA,"BOTU026994",NA,"Árvore de 6 m de altura, flores brancas","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-06-29 11:30:33-03","UFRJ","RFA","43774","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","A. Antunes","V. Boff; T. Medeiros",NA,"1997","10","10","Brasil","Santa Catarina","Araranguá",NA,"-49.486389","-28.935556","49º29'11''W","28º56'8''S",NA,NA,"RFA56202",NA,"Terrestre, arbóreo","2018","10","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-24 17:10:40-03","UTFPR","DVPR","3776","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Cordeiro, J","Caxambu, MG; et al.","5790","2014","11","20","Brasil","Paraná","Fênix","RPPN VIla Rica - Propiedade de Bernard Phillippe Marie Philibert de Laguiche.","-51.57412","-23.52003","-51.57412","-23.52003","324","324","DVPR003776",NA,"árvore ca. 8 m, heliófita. Frutos imaturos verdes, pilosos.; Relevo:suave-ondulado - Vegetação:Florestal Estacional Semidecidual Submontana - Solo:Latossolo vermelho","2015",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-24 17:10:40-03","UTFPR","DVPR","3377","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Estevan, DA","Souza, PR; Estevan, DA","20","2015","09","28","Brasil","Paraná","Dois Vizinhos","Comunidade Pinheirinho","-53.055018","-25.431179","-53.055018","-25.431179",NA,NA,"DVPR003377",NA,"Árvore 6m, flores brancas.; Ecótono de Floresta Estacional Semidecidual e Floresta Ombrófila Mista","2015",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-24 17:10:40-03","UTFPR","DVPR","3788","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Cordeiro, J","Caxambu, MG; et al.","5867","2014","12","04","Brasil","Paraná","Fênix","RPPN Porto Velho, Propriedade de Ivan Luis de Castro Bittencourt","-51.57137","-23.53483","-51.57137","-23.53483","331","331","DVPR003788",NA,"árvore ca, 18m, heliófita. Frutos imaturos verdes.; Relevo suave-ondulado - Vegetação: Floresta Estacional Semidecidual Submontana - Solo: Latossolo vermelho.","2015",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-24 17:10:40-03","UTFPR","DVPR","3797","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Cordeiro, J","Siqueira, EL; et al.","1170","2014","09","04","Brasil","Paraná","Fênix","RPPN Hilva Jandrey Marques","-51.58388","-23.52476","-51.58388","-23.52476","335","335","DVPR003797",NA,"árvore ca. 8m, heliofita. Botões florais verdes. Flores alvas, visitadas por Lepidoptera.; Relevo: suave- ondulado- Vegetação: Floresta Estacional Semidecidual Submontana","2015",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-24 17:10:40-03","UTFPR","DVPR","3802","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Cordeiro, J","Ferreira, FB; et al.","s.n.","2013","09","30","Brasil","Paraná","Fênix","Parque Estadual Vila Rica do Espirito Santo.","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"DVPR003802",NA,"Árvore ca. 7 m. Flores alvas.; Relevo: Suave-ondulado- Vegetação: Floresta Estacional Semidecidual Submontana","2015",NA,NA,"Magnoliophyta",NA,NA,NA,"16297","auto",NA,NA,NA,NA,NA,NA
"71","2020-11-24 17:10:40-03","UTFPR","DVPR","895","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.",NA,"Estevan, DA; et al.","1392",NA,NA,NA,"Brasil","Paraná","Ibiporã","Pq. Estadual de Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"DVPR000895","DVPR000895","Árvore 6m, flor branca.; Ao lado do viveiro.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA
"72","2020-11-24 17:10:40-03","UTFPR","DVPR","3199","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Cordeiro, J","Caxambu, MG; et al.","5537","2014","10","02","Brasil","Paraná","São Jorge do Patrocínio","PARNA, Parque Nacional de Ilha Grande, Prainha","-53.56426","-23.38599","-53.56426","-23.38599","224","224","DVPR003199",NA,"Árvore 8m, heliófita, ripária, flores com cálice verde e filetes alvos.; Relevo: plano, floresta Estacional Semidecidual Aluvial","2015",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-11-19 15:44:32-03","UNEB","HUNEB","2340","PreservedSpecimen","Plantae","Mimosaceae","Inga","nuda","Inga nuda","Salzm.",NA,"Sambuichi, R.H.R.","129","1997","10","17","Brasil","Bahia","Uruçuca","Faz. Novo Horizonte, Rod. Ilhéus/Uruçuca, km 30.","-39.2844009399414","-14.5930995941162",NA,NA,NA,NA,"HUNEB0002340",NA,"Solo argiloso.",NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,"33791","auto","Dicotyledoneae",NA,NA,NA,NA,NA
"74","2021-04-08 17:39:58-03","EAO","IAN","162438","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Inga","nuda","Inga nuda","Salzm. ex Benth.",NA,"Folli, DA","144","1979","10","22","Brasil","Espírito Santo","Linhares","Reserva Florestal da CVRD. Est. Oiticica, ant. 151, km 2,253, lado direito:","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"IAN162438",NA,"Arvore em floresta alte, + 10m de altura e fuste de + 6m, DAP 17 cm, 0 da copa + 8m. Com flor brana e botao, fruste cilindrico e casca aspera.",NA,NA,NA,"Dicotiledônea",NA,"Southern America",NA,"48094","auto",NA,NA,NA,NA,NA,NA
"75","2021-04-08 17:40:01-03","EAO","IAN","128457","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Inga","striata","Inga striata","Benth.","Pennington, TD","Pires, JM","12335","1970","07","02","Brasil","Pará",NA,"Rio Itacaiunas, afluente do Rio Tocantins, Serra Buritirama (B5), região com minério de manganês.","-50.25","-5.5","-50.25","-5.5",NA,NA,"IAN128457",NA,"Árvore de 10 m e 15 cm diâm. corola amarelada, estames brancos, antera verde, cálice amarelado.","1996",NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-04-08 17:40:01-03","EAO","IAN","119673","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Inga","striata","Inga striata","Benth.",NA,"Belém, RP","1309","1965","07","06","Brasil","Bahia",NA,"Rodovia Itabuna - Uruçuca, plantação de cacau.",NA,NA,NA,NA,NA,NA,"IAN119673",NA,"Árvore de 6mx10cm diâm.; frutos amarelados. Coleção viva. Coleção de madeira.","1998",NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-04-08 17:40:01-03","EAO","IAN","120120","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Inga","striata","Inga striata","Benth.",NA,"Belém, RP","1890","1965","10","06","Brasil","Bahia",NA,"Rodovia Ubaitaba - Itabuna, plantação de cacau.",NA,NA,NA,NA,NA,NA,"IAN120120",NA,"Árvore de 8mx10cm diâm.; flores cremes, estames brancos, anteras amarelas, cálice verde.","1998",NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-04-08 17:40:01-03","EAO","IAN","156614","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Inga","striata","Inga striata","Benth.",NA,"Occhioni, P","8661",NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Corcovado.",NA,NA,NA,NA,NA,NA,"IAN156614",NA,"Arvore grande, flor branca.",NA,NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-04-08 17:40:01-03","EAO","IAN","186903","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Inga","striata","Inga striata","Benth.","Lovato, MC","Lovato, MC","279","2003","09","29","Brasil","Paraná","Londrina","Fazenda Figueira -Paiquerê.","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,"IAN186903",NA,"Árvore 4 m ,inflorescência brancas, fragmento 1.","2003",NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-04-08 17:40:01-03","EAO","IAN","188914","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Inga","striata","Inga striata","Benth.","Cordeiro, MR","Cordeiro, MR","4107a","1999","09","16","Brasil","Pará","Santarém",NA,"-54.7083015441895","-2.44305992126465",NA,NA,NA,NA,"IAN188914",NA,NA,"1999","09","16","Dicotiledônea",NA,"Southern America",NA,"205258","auto",NA,NA,NA,NA,NA,NA
"81","2021-04-08 17:40:01-03","EAO","IAN","35624","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Inga","striata","Inga striata","Benth.","Pennington, TD","Souza, AJ","6819","1942","09","17","Brasil","São Paulo","Campinas","Fazenda Santa Elisa.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"IAN035624","IAN035624 IAN035624_e IAN035624_e1",NA,"1996",NA,NA,"Dicotiledônea",NA,"Southern America",NA,"23900","auto",NA,NA,NA,NA,NA,NA
"82","2019-12-04 15:25:12-03","PUCPR","HUCP","91","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Garcia, FCP","Coelho, J","s.n.","1949","10","15","Brasil","Paraíba","João Pessoa","Colégio Marista","-34.8630981445312","-7.11499977111816",NA,NA,NA,NA,"HUCP00014703","HUCP00014703",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"15975","auto",NA,NA,NA,NA,NA,NA
"83","2019-12-04 15:25:12-03","PUCPR","HUCP","11049","HUCP","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Garcia, FCP",NA,"s.n.","1984","09","20","Brasil","Santa Catarina","Penha","Praia Grande","-48.6458015441895","-26.7693996429443",NA,NA,NA,NA,"HUCP00014627","HUCP00014627",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"9872","auto",NA,NA,NA,NA,NA,NA
"84","2021-03-02 16:28:55-03","CPAN-UFMS","COR","16897","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Machado, D. N. S.","Quinet, A.","2181",NA,NA,NA,"Brasil","Mato Grosso do Sul","Corumbá","Brasil; Mato Grosso do Sul; Corumbá; rio Taquaral","-57.508056","-18.049722","57º30'29''W","18º2'59''S","293","293",NA,NA,"Árvore semi heliófila; folíolos discolores verdes, cartáceas; frutos imaturos verdes Habito: Árvore","2015","04","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-10-09 11:16:16-03","UFBA","ALCB","06120","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Garcia, FCP","Pinto, GCP","5673","1956","12",NA,"Brasil","Bahia","Cruz das Almas","Recôncavo Sul, Inst. Agr. do Leste","-39.1","-12.666667","-39.1","-12.666667",NA,NA,"ALCB023425","ALCB023425",NA,"1997","07",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-10-09 11:16:16-03","UFBA","ALCB","006120","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Garcia, FC","Pinto, GCP","56-73","1956","12",NA,"Brasil","Bahia","Cruz das Almas","Recôncavo Sul, Instituto Agronômico do Leste","-39.1018981933594","-12.6700000762939",NA,NA,NA,NA,NA,NA,NA,"1997","07",NA,"Dicotyledon",NA,"Southern America",NA,"14660","auto",NA,NA,NA,NA,NA,NA
"87","2020-02-08 09:09:42-03","NBC","NL-BOTANY","L.1062906","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","nuda","Inga nuda","Benth.",NA,"Santos TS dos",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1062906","NL-L1062906","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1062906 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Fabales","Southern America",NA,NA,NA,"Magnoliopsidae","CEPECw167",NA,NA,NA,NA
"88","2020-02-08 09:09:42-03","NBC","NL-BOTANY","U.1304852","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","nuda","Inga nuda","Benth.",NA,"Stoffers AL; Görts-van Rijn ARA; Welle BJH ter; Bonsen KJ",NA,"1982","11","11","Guyana",NA,NA,"Flora of Guyana. Marudi Mts., along trail from NorMan Mines camp to Locust Creek.","-59.166667","2.25","-59.166667","2.25",NA,NA,"NL-U1304852","NL-U1304852","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1304852 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Fabales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0195433",NA,NA,NA,NA
