"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","relationshipType","previousCatalogNumber","individualCount","fieldNumber","typeStatus"
"294","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","27900",NA,"Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethlage","L.F.S. Magnago e V. Demuner, 1/2/2006","2006","02","01","L. F. S. Magnago; V. Demuner, M. Belizário, E. Bausen","586","2006","02","01","Brasil","Espírito Santo","Águia Branca","Aguas Claras, Escola Agroecológica.","-40.825833","-18.890278","40W49'33","18S53'25","300","300","MBML027900","MBML027900","Árvore 18m de alt. Inflorescência verdes e bractea vináceas. Mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","32229",NA,"Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethlage","V. Demuner, 20-11-2007","2007","11","20","V. Demuner; T. A. Cruz, R. R. Vervloet e J.L. Thomazini.","4529","2007","11","20","Brasil","Espírito Santo","Águia Branca","Pedra Redonda, propr.: Jorge Wroblewski","-40.769444","-18.975556","40W46'10","18S58'32","300","300","MBML032229","MBML032229","Árvore 15m, fuste 12m, dap 30cm, inflorescência verde, bráctea vinho. Borda de mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","32564",NA,"Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethlage","V. Demuner, 10-12-07","2007","12","10","V. Demuner; T. A. Cruz, M.Belizário.","4671","2007","12","10","Brasil","Espírito Santo","Marilândia","Liberdade, propr.: Sônia (Reinaldo Bautz)","-40.535556","-19.335556","40W32'8","19S20'8","350","350","MBML032564","MBML032564","Árvore 13m, fuste 9m, dap 30cm, inflorescência amarela, bráctea vinho. Interior de mata alterada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","5320",NA,"Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethlage",NA,NA,NA,NA,"H. Q. Boudet Fernandes","2624","1988","11","16","Brasil","Espírito Santo","Santa Teresa","Museu de Biologia Mello Leitão, Parque","-40.6","-19.936111","40W36'0","19S56'10",NA,NA,"MBML005320","MBML005320","Nome vulgar: embauba, árvore 18m, fuste 16m X 25cm, folhas brancacentas inferiormente, com nervuras verde amareladas, ápice de pecíolo rosado estípulas terminais vermelho claras, das inflorescência (feminina) verde claro amareladas, in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","5332",NA,"Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethlage","M.D.M.Vianna Filho/XII-2005",NA,NA,NA,"H. Q. Boudet Fernandes","2623","1988","11","16","Brasil","Espírito Santo","Santa Teresa","Museu de Biologia Mello Leitão, Parque","-40.6","-19.936111","40W36'0","19S56'10",NA,NA,"MBML005332","MBML005332_1 MBML005332_2","Nome vulgar: embauba, árvore 10m X 18cm de diâmetro, folha verde claras inferiormente com nervuras vináceas, estípulas terminal vinácea com pilosidade alva. Inflorescência masculina bege. Ao lado do auditório.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2021-03-04 11:04:49-03","UFRB","HURB","24725","PreservedSpecimen","Plantae","Cecropiaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Aona, L.Y.S.; Costa, G.; E.H. Souza; Vitório, C.D.P.; Fonseca, W.O.","4957","2019","03","23","Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"HURB000024725",NA,"PM 13 e PM 20","61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2021-03-04 11:04:49-03","UFRB","HURB","24726","PreservedSpecimen","Plantae","Cecropiaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Aona, L.Y.S.; Costa, G.; E.H. Souza; Vitório, C.D.P.; Fonseca, W.O.","4958","2019","04","28","Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"HURB000024726",NA,"PM 63","61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2020-06-15 15:29:50-03","UNESP-RC","HRCB","50141","PreservedSpecimen","Plantae","Cecropiaceae","Cecropia","glaziovi","Cecropia glaziovi","Snethl.",NA,NA,NA,NA,"Lombardi","7453","2008","08","21","Brasil","São Paulo","Jundiaí",NA,"-46.933333","-23.216667","46º56'W","23º13'S","800","800",NA,NA,"Árvore ca. 4 m, folhas cartáceas, nervuras vermelhas na face abaxial, brácteas e estípulas vermelho-amarronzadas, inflorescências amarelas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2017-11-24 14:12:35-02","UFLA","ESAL","16403","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Rodrigues, LA; et al.","253",NA,NA,NA,"Brasil","Minas Gerais","Luminárias","Mata do Galego","-44.9033012390137","-21.511100769043",NA,NA,NA,NA,NA,NA,"árvore; 9m; ;","19291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2017-11-24 14:12:35-02","UFLA","ESAL","25108","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Augusto Gabriel","s.n.",NA,NA,NA,"Brasil","São Paulo","Marília","Bosque Rangel Pietraróia","-49.939998626709","-22.2099990844727",NA,NA,NA,NA,NA,NA,"; ; ;; floresta","38865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2017-11-24 14:12:35-02","UFLA","ESAL","17903","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Carvalho, WAC","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Reserva Indígena do Povo Maxa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"árvore; 18 m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2017-11-24 14:12:35-02","UFLA","ESAL","20408","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Laércio Loures",NA,NA,NA,"Loures, L","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Sta. Rita de Ca","Peão",NA,NA,NA,NA,"1","1",NA,NA,"; 13 , m; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2017-11-24 14:12:35-02","UFLA","ESAL","21964","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","o mesmo",NA,NA,NA,"Loures, L","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Iconfidentes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"; 10, m; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2018-08-31 12:41:55-03","UFLA","ESAL","25629","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Melo, PHA; Torres, D,M","3725",NA,NA,NA,"Brasil","Minas Gerais","Aiuruoca","Mata da estalagem Mirante","-44.603333","-21.976111","-44.603333","-21.976111",NA,NA,NA,NA,"árvore; 1010m; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2019-06-10 10:11:44-03","FZB-BH","BHZB","2931","S","Plantae","Urticaceae","Cecropia","glaziovi","Cecropia glaziovi",NA,NA,NA,NA,NA,"Ordones, J.","461","2000","10","10","Brasil","MG","Catas Altas","Caraça/ Buraco da Boiada","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2020-11-18 11:41:40-03","UERJ","HRJ","12195","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"S.J. Silva Neto","s.n.","2013","06","23","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"HRJ00012856",NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-11-18 11:40:56-03","UERJ","HRJ","11547","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"?","s.n.",NA,NA,NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"HRJ00011497",NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2021-02-25 10:13:28-03","CVRD","CVRD","6430","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Jose E. Lahoz da S. Ribeiro","2015","08","04","Folli, D.A.","3567","2000","02","07","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"CVRD006430","CVRD006430","<ll>dwc_commonname:</ll> Imbaúba","48094","auto","Magnoliophyta","Urticales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"312","2021-02-25 10:13:28-03","CVRD","CVRD","7253","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Jose E. Lahoz da S. Ribeiro","2015","08","04","Folli, D.A.","4181","2002","02","08","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"CVRD007253","CVRD007253","<ll>dwc_commonname:</ll> Imbaúba","48094","auto","Magnoliophyta","Urticales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"313","2021-02-25 10:13:28-03","CVRD","CVRD","4914","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Jose E. Lahoz da S. Ribeiro","2015","08","04","Sposito, T.C.S.","82","1993","05","21","BRASIL","ES","Linhares","Árvore feminina, antes da Bicuiba.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"CVRD004914",NA,"O chá das folhas é usado para hipertensão. <ll>dwc_commonname:</ll> Imbaúba","48094","auto","Magnoliophyta","Urticales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"314","2015-08-20 11:24:14-03","CPQBA","CPMA","478","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"pedro",NA,"1988","11","10","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"introdução perdida",NA,NA,"Magnoliophyta","Rosales",NA,NA,"Equisetopsida",NA,NA,NA,NA,NA,NA
"315","2015-08-20 11:24:14-03","CPQBA","CPMA","27","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Glyn",NA,"1988","03","10","Brasil","São Paulo","Ubatuba",NA,"-45.071111","-23.433889","45º 04' 16 W","23º 26' 02 S",NA,NA,NA,NA,"introdução perdida",NA,NA,"Magnoliophyta","Rosales",NA,"Quarentena Instituto Agronomic","Equisetopsida",NA,NA,NA,NA,NA,NA
"316","2015-08-20 11:24:14-03","CPQBA","CPMA","479","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"pedro",NA,"1989","11","10","Brasil","São Paulo","Ubatuba","IAC","-45.0699996948242","-23.4300003051758","45º 04' 16","23º 26' 02",NA,NA,NA,NA,"plantio, repor exsicata no herbário n 78. 1196 m de Cecropia glaziovii (embaúba)","34265","auto","Magnoliophyta","Rosales",NA,"repor exsicata no herbário n 7","Equisetopsida",NA,NA,NA,NA,NA,NA
"317","2019-07-31 14:33:27-03","CPATSA","HTSA","5210","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","L.",NA,NA,NA,NA,"Matos Andrade, P.E.","137","2012","10","03","Brasil","Bahia","Salvador","Região Metropolitana de Salvador.","-38.833333","-13.618611","-38.833333","-13.618611",NA,NA,NA,NA,"Árvore ca 2,5 m alt., Folhas discolores. Inflorescência verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-09-12 05:00:02-03","US","US","2950936","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"C. Angeli","348","1962","11","13","Brazil","Rio de Janeiro","Rio de Janeiro","Mesa do Imperador","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"US01336814","US01336814_01",NA,"57442","auto",NA,"Urticales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"319","2020-09-12 05:00:02-03","US","US","2513734","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Cuatrecasas, J.",NA,NA,NA,"J. Cuatrecasas & A. P. Duarte","26627","1962","11","3","Brazil","Río de Janeiro",NA,"Rio De Janiero, Avenida Niemayer, Gruta de Imprensa, São Conrado",NA,NA,NA,NA,"50","50","US01240994","US01240994_01",NA,NA,NA,NA,"Urticales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"320","2020-09-12 05:00:02-03","US","US","920215","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"H. M. Curran","339","1915","11",NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Botanical Garden and vicinity","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"US01336821","US01336821_01",NA,"57442","auto",NA,"Urticales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"321","2020-09-12 05:00:02-03","US","US","2513735","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Cuatrecasas, J.",NA,NA,NA,"J. Cuatrecasas & A. P. Duarte","26627","1962","11","3","Brazil","Río de Janeiro",NA,"Rio De Janiero, Avenida Niemayer, Gruta de Imprensa, São Conrado",NA,NA,NA,NA,"50","50","US01240989","US01240989_01",NA,NA,NA,NA,"Urticales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"322","2020-09-12 05:00:02-03","US","US","2324336","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"H. S. Irwin","2199","1958","12","3","Brazil","Minas Gerais","Viçosa","State Agricultural School","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"US01336805","US01336805_01",NA,"13937","auto",NA,"Urticales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"323","2020-09-12 05:00:02-03","US","US","2950947","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"A. Castellanos","23457","1962","11","5","Brazil","Rio de Janeiro","Rio de Janeiro","Guanabara, Estr. Gávea Pequena","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"US01336820","US01336820_01",NA,"57442","auto",NA,"Urticales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"324","2020-09-12 05:00:02-03","US","US","2513731","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Cuatrecasas, J.",NA,NA,NA,"J. Cuatrecasas & A. P. Duarte","26626","1962","11","3","Brazil","Río de Janeiro",NA,"Rio De Janiero, Avenida Niemayer, Gruta de Imprensa, São Conrado",NA,NA,NA,NA,"50","50","US01240993","US01240993_01",NA,NA,NA,NA,"Urticales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"325","2020-09-12 05:00:02-03","US","US","2513732","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Cuatrecasas, J.",NA,NA,NA,"J. Cuatrecasas & A. P. Duarte","26626","1962","11","3","Brazil","Río de Janeiro",NA,"Rio De Janiero, Avenida Niemayer, Gruta de Imprensa, São Conrado",NA,NA,NA,NA,"50","50","US01240991","US01240991_01",NA,NA,NA,NA,"Urticales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"326","2020-09-12 05:00:02-03","US","US","1705068","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Y. Mexia","4249","1930","2","15","Brazil","Minas Gerais","Viçosa","Northeast of water reservoir","-42.8819007873535","-20.7539005279541",NA,NA,"780",NA,"US01336811","US01336811_01",NA,"13937","auto",NA,"Urticales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"327","2020-09-12 05:00:02-03","US","US","2513729","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"J. Cuatrecasas & A. P. Duarte","26627","1962","11","3","Brazil","Río de Janeiro",NA,"Rio De Janiero, Avenida Niemayer, Gruta de Imprensa, São Conrado",NA,NA,NA,NA,"50","50","US01240992","US01240992_01",NA,NA,NA,NA,"Urticales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"328","2020-09-12 05:00:02-03","US","US","762805","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"J. N. Rose & P. G. Russell","20886","1915","8","18","Brazil","Rio de Janeiro","Rio de Janeiro","Corcovado","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"US01336823","US01336823_01",NA,"57442","auto",NA,"Urticales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"329","2020-09-12 05:00:02-03","US","US","2222015","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","319","1953","3","11","Brazil","Santa Catarina","Palhoça","Morro do Cavalo","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"US01336830","US01336830_01",NA,"31105","auto",NA,"Urticales","South America",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"330","2020-09-12 05:00:02-03","US","US","2950940","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"C. Angeli","347","1962","11","13","Brazil","Rio de Janeiro","Rio de Janeiro","Guanabara, Estr. Vista Chinesa","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"US01336815","US01336815_01",NA,"57442","auto",NA,"Urticales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"331","2020-09-12 05:00:02-03","US","US","2917989","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"J. C. Andrade & J. P. P. Carauta","48","1980","3","13","Brazil","Rio de Janeiro","Rio de Janeiro","Estrada da Vista Chinesa km 2. FEEMA, CBRJ","-43.2075004577637","-22.9027996063232",NA,NA,"370",NA,"US01336813","US01336813_01",NA,"57442","auto",NA,"Urticales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"332","2020-09-12 05:00:02-03","US","US","1123571","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"A. F. M. Glaziou","18506","1890","10","22","Brazil","Rio de Janeiro","Rio de Janeiro","Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"US01336824","US01336824_01",NA,"57442","auto",NA,"Urticales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"333","2020-09-12 05:00:02-03","US","US","2252348","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"R. Reitz","2902","1956","3","29","Brazil","Bahia","Nova Canaã","Morro da Ressacada","-40.1425018310547","-14.7941999435425",NA,NA,"20",NA,"US01336828","US01336828_01",NA,"27564","auto",NA,"Urticales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"334","2020-09-12 05:00:02-03","US","US","2513730","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Cuatrecasas, J.",NA,NA,NA,"J. Cuatrecasas & A. P. Duarte","26626","1962","11","3","Brazil","Río de Janeiro",NA,"Rio De Janiero, Avenida Niemayer, Gruta de Imprensa, São Conrado",NA,NA,NA,NA,"50","50","US01240995","US01240995_01",NA,NA,NA,NA,"Urticales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"335","2020-09-12 05:00:02-03","US","US","2513733","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Cuatrecasas, J.",NA,NA,NA,"J. Cuatrecasas & A. P. Duarte","26626","1962","11","3","Brazil","Río de Janeiro",NA,"Rio De Janiero, Avenida Niemayer, Gruta de Imprensa, São Conrado",NA,NA,NA,NA,"50","50","US01240990","US01240990_01",NA,NA,NA,NA,"Urticales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"336","2020-09-12 05:00:02-03","US","US","2513704","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"J. Cuatrecasas & A. P. Duarte","26627","1962","11","3","Brazil","Río de Janeiro",NA,"Rio De Janiero, Avenida Niemayer, Gruta de Imprensa, São Conrado",NA,NA,NA,NA,"50","50","US01240996","US01240996_01",NA,NA,NA,NA,"Urticales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"337","2020-09-12 05:00:02-03","US","US","3034683","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"G. Hatschbach","44969","1982","6","11","Brazil","São Paulo","Iguape","Pinheiro","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"US01336804","US01336804_01",NA,"55628","auto",NA,"Urticales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"338","2020-09-12 05:00:02-03","US","US","1110407","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"A. F. M. Glaziou","18500",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01336825","US01336825_01",NA,NA,NA,NA,"Urticales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"339","2020-09-12 05:00:02-03","US","US","3677762","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"J. P. P. Carauta","1286","1971","1","23","Brazil","São Paulo","São Paulo","Cultivada no Hôrto de Departamento de Botânica da Universidade","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"US01336802","US01336802_01",NA,"53584","auto",NA,"Urticales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"340","2020-09-12 05:00:02-03","US","US","2562437","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"W. Hoehne","3325","1949","9","2","Brazil","São Paulo","São Paulo","Nativa no Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"US01336810","US01336810_01",NA,"53584","auto",NA,"Urticales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"341","2020-09-12 05:00:02-03","US","US","2950934","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"C. Angeli","345","1962","11","13","Brazil","Rio de Janeiro","Rio de Janeiro","Perto da Mesa do Imperador","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"US01336816","US01336816_01",NA,"57442","auto",NA,"Urticales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"342","2020-09-12 05:00:02-03","US","US","2677763","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"J. P. P. Carauta","1286","1971","1","23","Brazil","São Paulo","São Paulo","Cultivada no Hôrto do Departamento de Botânica da Universidade","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"US01336801","US01336801_01",NA,"53584","auto",NA,"Urticales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
