"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","maximumElevationInMeters","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber"
"135","2020-02-08 09:10:42-03","NBC","NL-BOTANY","L.2020789","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Piptadenia","latifolia","Piptadenia latifolia","Benth.","Pohl JBE; Schott HW",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"Brasilia. Prope Rio de Janeiro.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2020789 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2020789","NL-L2020789",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"136","2020-02-08 09:10:42-03","NBC","NL-BOTANY","U.1308576","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Piptadenia","laxa","Piptadenia laxa","Benth.","Löfgren A",NA,"1910","04","26","Southern America","Brazil",NA,NA,"Sao Jose dos Campos (civ. S. Paulo).",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1308576 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1308576","NL-U1308576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"137","2020-02-08 09:10:42-03","NBC","NL-BOTANY","U.1308577","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Piptadenia","laxa","Piptadenia laxa","Benth.","Belém RP; Pinheiro RS",NA,"1966","06","30","Southern America","Brazil",NA,NA,"Belmonte, (Ba). Mata costeira.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1308577 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1308577","NL-U1308577",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"138","2020-02-08 09:10:42-03","NBC","NL-BOTANY","U.1308578","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Piptadenia","laxa","Piptadenia laxa","Benth.","Ducke A; Kuhlmann JG",NA,"1921","12","14","Southern America","Brazil",NA,NA,"Rio de Janeiro loco!",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1308578 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1308578","NL-U1308578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"139","2020-02-08 09:10:42-03","NBC","NL-BOTANY","U.1308579","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Piptadenia","laxa","Piptadenia laxa","Benth.","Belém RP",NA,"1968","05","23","Southern America","Brazil",NA,NA,"Regiao Bahia - Espirito Santo. Bahia, Encruzilhada, margem do rio Parod.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1308579 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1308579","NL-U1308579",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"140","2020-02-08 09:10:42-03","NBC","NL-BOTANY","U.1308580","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Piptadenia","laxa","Piptadenia laxa","Benth.","Constantino D",NA,"1920","04","21","Southern America","Brazil",NA,NA,"Rio de Janiero circa urbem.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1308580 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1308580","NL-U1308580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"141","2020-11-04 11:10:13-03","ESALQ","ESA","105128","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"Rando, J.G.","208.0","2006","04","08",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"ESA105128","ESA105128","Tamashiro, J.Y.",NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"142","2020-11-04 11:10:13-03","ESALQ","ESA","104730","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"Pinho-Ferreira, M.A.M.","611.0","2006","04","08",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"ESA104730","ESA104730","Tamashiro, J.Y.",NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"143","2020-11-04 11:10:13-03","ESALQ","ESA","81780","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Sprengel) J.F.Macbride","Stehmann, J.R.","3076.0","2002","04","01",NA,"Brasil","Minas Gerais","Itabira",NA,"-43.2268981933594","-19.6191997528076",NA,NA,NA,"ESA081780","ESA081780",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33779","auto",NA,NA,NA,NA,NA
"144","2020-11-04 11:10:13-03","ESALQ","ESA","88363","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) Macbr.","Souza, V.C.","29980.0","2004","06","21",NA,"Brasil","Bahia","Porto Seguro","RPPN Estação Veracruz (Cia. Veracel), Cerca de 15 km de Porto Seguro em direção a Eunápolis. Floresta de tabuleiro. Solo arenoso.","-391.032","-162.336",NA,NA,"Arbusto com ramos escandentes; flores creme.","ESA088363","ESA088363","Borges, I.M.",NA,NA,NA,NA,NA,"-391,032","-162,336",NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-11-04 11:10:13-03","ESALQ","ESA","12614","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Campos, M.T.V.A. et al.","142.0","1991","04","20",NA,"Brasil","São Paulo","Ilhabela",NA,"-45.3499984741211","-23.7700004577637",NA,NA,NA,"ESA012614","ESA012614",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23719","auto",NA,NA,NA,NA,NA
"146","2020-11-04 11:10:13-03","ESALQ","ESA","12526","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Souza, V.C. et al.","1951.0","1990","07","08",NA,"Brasil","São Paulo","Ilhabela",NA,"-45.3499984741211","-23.7700004577637",NA,NA,NA,"ESA012526","ESA012526",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23719","auto",NA,NA,NA,NA,NA
"147","2021-01-14 15:30:08-03","MN","R","148397","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Irwin, H.S.; Fonsêca, S.F.; Souza, R.; Santos, R.R. & Ramos, J.","27971","1970","03","20",NA,"Brasil","Minas Gerais",NA,NA,"1100",NA,NA,NA,NA,NA,NA,"Ribeiro, P.G.",NA,NA,NA,"2011","05","1100",NA,"05",NA,NA,NA,NA,NA,NA,NA
"148","2021-01-14 15:30:08-03","MN","R","169786","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Mello Filho, L.E.","5356","1988","02","17",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Borges, L.M.",NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-01-14 15:30:08-03","MN","R","130908","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Lutz, A.","73","1912","05","09",NA,"Brasil","Bahia","Bom Jesus da Lapa",NA,"-43.418098449707","-13.2550001144409",NA,NA,NA,NA,NA,"Luis, G.P.",NA,NA,NA,"1982","03",NA,NA,"09","66899","auto",NA,NA,NA,NA,NA
"150","2021-01-14 15:30:08-03","MN","R","161249","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Wienberg, B.M.T.","s.n.","1982","06","27",NA,"Brasil","Espírito Santo","Vila Velha",NA,"-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,NA,"Borges, L.M.",NA,NA,NA,"2012",NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA
"151","2021-01-14 15:30:08-03","MN","R","132322","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Laclette, P.P.H.","637","1976","05","23",NA,"Brasil","Rio de Janeiro","Rio Bonito",NA,"-42.6096992492676","-22.7085990905762",NA,NA,NA,NA,NA,"Garcia, F.C.P.",NA,NA,NA,"1993","08",NA,NA,"18","20195","auto",NA,NA,NA,NA,NA
"152","2021-01-14 15:30:08-03","MN","R","143322","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Gibbs, P.E.; Mello Leitão, H.F. & Andrade, J.B.","4581","1977","03","28",NA,"Brasil","São Paulo","São José do Barreiro",NA,"-44.5699996948242","-22.6399993896484",NA,NA,NA,NA,NA,"Borges, L.M.",NA,NA,NA,"2012",NA,NA,NA,NA,"30784","auto",NA,NA,NA,NA,NA
"153","2021-01-14 15:30:08-03","MN","R","132340","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Laclette, P.P.H.","315","1977","05","01",NA,"Brasil","Rio de Janeiro","Rio Bonito","Braçanã","-42.6096992492676","-22.7085990905762",NA,NA,NA,NA,NA,"Garcia, F.C.P.",NA,NA,NA,"1993","08",NA,NA,"18","20195","auto",NA,NA,NA,NA,NA
"154","2021-01-14 15:30:08-03","MN","R","8361","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","laxa","Piptadenia laxa","Benth.","Glaziou, A.F.M.","12646","1876","09","26",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000008361","R000008361_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-01-14 15:30:08-03","MN","R","3284","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","laxa","Piptadenia laxa","Benth.","Glaziou, A.F.M.",NA,"1892","03","22",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"R000003284","R000003284_001 R000003284_002","Ducke, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-04-02 11:40:45-03","UFPI","TEPB","17604","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Sprengel) Macb.","G. P. Silva","3072","1995","10","05",NA,"Brasil","Bahia","Lençois","Andarai estrada de baixo km 1","-41.383333","-12.566667","510",NA,"Àrvore com 5m, ramos pendentes, frutos castanhos Ambiente: Capoeira arbustivo",NA,NA,"Pétala G. Ribeiro","510",NA,NA,"2013","05","41°23'W","12°34'S","29",NA,NA,NA,NA,NA,NA,NA
"157","2021-04-02 11:40:45-03","UFPI","TEPB","4009","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spring) J. F. Mock","G. Hatschbach","21324","1969","04","11",NA,"Brasil","Paraná","Morretes","Floresta","-48.834400177002","-25.476900100708",NA,NA,"Trepadeira armada, estames alvos demum rosados. Anteras creme. Floresce no alto de árvores ou clareiras da mata pluvial.",NA,NA,"Pétala G. Ribeiro",NA,NA,NA,"2015","05",NA,NA,"29","30514","auto",NA,NA,NA,NA,NA
"158","2019-02-22 11:45:51-03","IPA","IPA","15092","S","Plantae","Plantae",NA,"Leguminosae-Mim.","Piptadenia","adiantoides","Piptadenia adiantoides","(Sprengel) Macbr.","Belém, R.P.; Aguiar, A.M.; Aguiar, A.M.","1277","1965","07","01","Southern America","Brasil","Bahia","Ilhéus","Rodovia Uruçuca. Plantação de cacau.","-39.0494003295898","-14.7889003753662",NA,NA,"Arbusto prostrado; Inflorescência em espiga.","IPA0015092",NA,"Ribeiro, P.G.",NA,NA,NA,"2011","04",NA,NA,"26","61245","auto",NA,NA,NA,NA,NA
"159","2019-07-26 11:40:21-03","IPA","IPA","13099","S","Plantae","Plantae",NA,"Leguminosae-Mim.","Piptadenia","adiantoides","Piptadenia adiantoides","(Sprengel) Macbr.","Moraes, J.C. de","13099","1958","09","22","Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,NA,"Flores alvas. Arbusto muito ramoso.","IPA0013099",NA,"Ribeiro, P.G.",NA,NA,NA,"2011","04",NA,NA,"27",NA,NA,NA,NA,NA,NA,NA
"160","2019-02-22 11:45:51-03","IPA","IPA","13522","S","Plantae","Plantae",NA,"Leguminosae-Mim.","Piptadenia","adiantoides","Piptadenia adiantoides","(Sprengel) Macbr.","Heringer, E.P.","3257","1953","05","30","Southern America","Brasil","Minas Gerais",NA,"Instituto Ecol. Exp. Agrícola - C.N.E.PA",NA,NA,NA,NA,"Planta escandente.","IPA0013522",NA,"Heringer, E.P.",NA,NA,NA,"1953","05",NA,NA,"30",NA,NA,NA,NA,NA,NA,NA
"161","2019-02-22 11:45:51-03","IPA","IPA","15555","S","Plantae","Plantae",NA,"Leguminosae-Mim.","Piptadenia","adiantoides","Piptadenia adiantoides","(Sprengel) Macbr.","Belém, R.P.; Pinheiro, R.S.; Pinheiro, R.S.","2366","1966","06","01","Southern America","Brasil","Bahia",NA,"Margem da Rodovia Una-Olivença.",NA,NA,NA,NA,"Planta prostrada. Flores cremes quando novas, róseas quando adultas, caule espinhoso.","IPA0015555",NA,"Barroso, G.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-02-22 11:45:51-03","IPA","IPA","15556","S","Plantae","Plantae",NA,"Leguminosae-Mim.","Piptadenia","adiantoides","Piptadenia adiantoides","(Sprengel) Macbr.","Belém, R.P.; Pinheiro, R.S.; Pinheiro, R.S.","2368","1966","06","01","Southern America","Brasil",NA,NA,"Margem da Rodovia Una-Olivença.",NA,NA,NA,NA,"Planta prostrada. Flores cremes quando novas; quando adultas róseas, caule espinhoso.","IPA0015556",NA,"Barroso, G.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-02-22 11:45:51-03","IPA","IPA","22922","S","Plantae","Plantae",NA,"Leguminosae-Mim.","Piptadenia","adiantoides","Piptadenia adiantoides","(Sprengel) Macbr.","Lanna-Sobrinho, J.P.","507","1962","12","06","Southern America","Brasil","Guanabara","Jacarepaguá","Estrada Grajau-Jacarepaguá.",NA,NA,NA,NA,NA,"IPA0022922",NA,"Barros, M.",NA,NA,NA,"2010","09",NA,NA,"24",NA,NA,NA,NA,NA,NA,NA
"164","2019-02-22 11:45:51-03","IPA","IPA","15571","S","Plantae","Plantae",NA,"Leguminosae-Mim.","Piptadenia","adiantoides","Piptadenia adiantoides","(Sprengel) Macbr.","Belém, R.P.; Pinheiro, R.S.; Pinheiro, R.S.","2450","1966","06","30","Southern America","Brasil","Bahia","Belmonte",NA,"-38.8828010559082","-15.8631000518799",NA,NA,"Arbusto prostrado. Flores cremes quando novas, róseas quando adultas.","IPA0015571",NA,"Barroso, G.M.",NA,NA,NA,NA,NA,NA,NA,NA,"71281","auto",NA,NA,NA,NA,NA
"165","2019-02-22 11:45:51-03","IPA","IPA","15385","S","Plantae","Plantae",NA,"Leguminosae-Mim.","Piptadenia","adiantoides","Piptadenia adiantoides","(Sprengel) Macbr.","Belém, R.P.","1320","1965","07","06","Southern America","Brasil","Bahia","Uruçuca","Rodovia Itabuna. Plantação de cacau.","-39.2844009399414","-14.5930995941162",NA,NA,"Cipó. Frutos verdes.","IPA0015385",NA,"Ribeiro, P.G.",NA,NA,NA,"2011","04",NA,NA,"26","33791","auto",NA,NA,NA,NA,NA
"166","2019-02-22 11:45:51-03","IPA","IPA","15546","S","Plantae","Plantae",NA,"Leguminosae-Mim.","Piptadenia","adiantoides","Piptadenia adiantoides","(Sprengel) Macbr.","Belém, R.P.; Pinheiro, R.S.; Pinheiro, R.S.","2337","1966","05","27","Southern America","Brasil","Bahia","Itabuna","Juçari. Plantação de cacau.","-39.2803001403809","-14.7855997085571",NA,NA,"Arbusto prostrado. Flores cremes quando novas, quando adultas róseas, caule espinhoso.","IPA0015546",NA,"Barroso, G.M.",NA,NA,NA,NA,NA,NA,NA,NA,"30592","auto",NA,NA,NA,NA,NA
"167","2019-02-22 11:45:51-03","IPA","IPA","15535","S","Plantae","Plantae",NA,"Leguminosae-Mim.","Piptadenia","adiantoides","Piptadenia adiantoides","(Sprengel) Macbr.","Belém, R.P.; Pinheiro, R.S.; Pinheiro, R.S.","1599","1966","05","25","Southern America","Brasil","Bahia","Itabuna","Juçari. Plantação de cacau.","-39.2803001403809","-14.7855997085571",NA,NA,"Planta prostrada. Inflorescência em espiga, flores cremes, estames brancos.","IPA0015535",NA,"Ribeiro, P.G.",NA,NA,NA,"2011","04",NA,NA,"26","30592","auto",NA,NA,NA,NA,NA
"168","2019-02-22 11:45:51-03","IPA","IPA","9444","S","Plantae","Plantae",NA,"Leguminosae-Mim.","Piptadenia","adiantoides","Piptadenia adiantoides","(Sprengel) Macbr.","Pickel, B.","5193","1941","01","30","Southern America","Brasil","São Paulo","São Paulo","Chácara dos Morrinhos. No mato, na cerca.","-46.6300010681152","-23.5400009155273",NA,NA,"Inflorescência róseas.","IPA0009444",NA,"Handro, O.",NA,NA,NA,"1944","08",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"169","2019-02-22 11:45:51-03","IPA","IPA","12554","S","Plantae","Plantae",NA,"Leguminosae-Mim.","Piptadenia","latifolia","Piptadenia latifolia","Benth.","Andrade-Lima","61-3728","1961","05","23","Southern America","Brasil","Rio de Janeiro","Rio de Janeiro","Borda da mata, na vista chinesa.","-43.2075004577637","-22.9027996063232",NA,NA,"Arbusto escandente. Flor creme.","IPA0012554",NA,"Barroso, G.M.",NA,NA,NA,"1961","05",NA,NA,"29","57442","auto",NA,NA,NA,NA,NA
"170","2020-12-20 21:17:41-03","UFV","VIC","43686","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F. Macbr.","Fernandes, J.M.; Siqueira, L.C.","273","2008","04","28",NA,"Brasil","Minas Gerais","Araponga","Comunidade dos Lanas","-42.5208015441895","-20.6667003631592",NA,NA,"Flores esverdeadas, inflorescência espiciformes.","VIC043686","VIC043686","Fernandes, J.M.",NA,NA,NA,"2008","04",NA,NA,"28","16385","auto",NA,NA,NA,NA,NA
"171","2020-12-20 21:17:39-03","UFV","VIC","27090","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F. Macbr.","Nunes, SRDFS da; et al.","188","2002","04","18",NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Trilha da Lagoa Carioca.","-42.7322006225586","-19.7122001647949",NA,NA,"Arbusto escandente. Com inflorescências espiciformes.","VIC027090","VIC027090",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA
"172","2020-12-20 21:17:39-03","UFV","VIC","34688","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F. Macbr.","Borges, L.M.; et al.","116","2006","04","24",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, MG 010. Distrito de Serra do Cipó (antigo Cardeal Mota) - Conceição do Mato Dentro. 500 m após a ponte sobre o Córrego Três Pontes. Borda de mata junto à margem esquerda da estrada.","-43.7144012451172","-19.1688995361328",NA,NA,"Arbusto apoiante saindo da mata em direção à estrada. Preianto verde claro. Flores recém-abertas com filetes e estiletes alvos, vináceos nas mais antigas. Anteras verde claro. Folíolos discolores. Frutos maduros marrom claro.","VIC034688","VIC034688","Borges, L.M.",NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA
"173","2020-12-20 21:17:40-03","UFV","VIC","43682","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F. Macbr.","Fernandes, J.M.; et al.","1439","2012","05","30",NA,"Brasil","Minas Gerais","Açucena","Parque Estadual do rio corrente","-42.5463981628418","-19.0730991363525",NA,NA,"Flores com filetes brancos.","VIC043682","VIC043682","Fernandes, J.M.",NA,NA,NA,"2012","05",NA,NA,"30","35235","auto",NA,NA,NA,NA,NA
"174","2020-12-20 21:17:39-03","UFV","VIC","35855","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F. Macbr.","Fernandes, J.M.","103","2005","11","23",NA,"Brasil","Minas Gerais","Araponga","Entorno do Parque Estadual Serra do Brigadeiro, Fragmento da Lurdinha. Floresta Estacioal Semidecidual.","-42.5208015441895","-20.6667003631592",NA,NA,"Liana, fruto seco.","VIC035855","VIC035855","Fernandes, J.M.",NA,NA,NA,"2005","11",NA,NA,"23","16385","auto",NA,NA,NA,NA,NA
"175","2020-12-20 21:17:39-03","UFV","VIC","27086","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F. Macbr.","Nunes, SRDFS da","59","2001","05","19",NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Arbusto escandente. Com inflorescência espiciformes. Corola reflexa, filetes esbranquiçados.","-42.7322006225586","-19.7122001647949",NA,NA,NA,"VIC027086","VIC027086",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA
"176","2020-12-20 21:17:39-03","UFV","VIC","20976","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F. Macbr.","Lima, L.C.P.; Andrade, M.P.","360","2005","05","19",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi (PEI), Trilha da Alcan.","-43.5080986022949","-20.2875003814697",NA,NA,"Liana armada. Fruto verde imaturo. Coletado em área de mata.","VIC020976","VIC020976",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"177","2020-12-20 21:17:39-03","UFV","VIC","34689","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F. Macbr.","Rollo, M.A.","s.n.","1990","05","10",NA,"Brasil","Minas Gerais","Rio Piracicaba","Pilha de rejeito da mina.","-43.1741981506348","-19.92919921875",NA,NA,"Arbustiva.","VIC034689","VIC034689","Borges, L.M.",NA,NA,NA,"2011",NA,NA,NA,NA,"17919","auto",NA,NA,NA,NA,NA
"178","2020-12-20 21:17:39-03","UFV","VIC","19915","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F. Macbr.","Mello-Silva, R.; et al.","2549","2004","03","29",NA,"Brasil","Minas Gerais","Diamantina","Gruta do Salitre, Estrada para Extração, 6,0 Km além do Córrego Pururuca ou Rio das Palhas. Afloramentos rochosos e carrasco com elementos de cerrado.","-43.540278","-18.274722",NA,NA,"Arbusto, c.a. de 2,0 metros de altura, entre rocha. Botões verdes. Estames primeiro branco depois vermelho-rosado-vivo.","VIC019915",NA,"Borges, L.M.",NA,NA,NA,"2010","11","-43.540278","-18.274722",NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-20 21:17:39-03","UFV","VIC","24875","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F. Macbr.","Bortoluzzi, R.L.C.; et al.","s.n.","1997","05","15",NA,"Brasil","Minas Gerais",NA,"Parque Estadual do Rio Doce (PERD), Trilha de acesso à Lagoa Carioca.",NA,NA,NA,NA,"Planta arbustiva pendente, presença de espinhos na raque foliar, ápice dos folíolos mucronados. Inflorescências cilíndricas; flores verdes quando imaturas e marrom escuro quando secas.","VIC024875","VIC024875","Bortoluzzi, R.L.C.",NA,NA,NA,"1998","03",NA,NA,"18",NA,NA,NA,NA,NA,NA,NA
