"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex"
"576","2020-07-23 12:06:22-03","CEPLAC","CEPEC","40645","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,"G. L. Webster","B. A. S. Pereira","1983","11","17","Brasil","Distrito Federal","BRASÍLIA","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"870",NA,"Reserva Ecologica do IBGE.",NA,"<ll>dwc_commonname:</ll> Pinhao","70570","auto",NA,NA,NA,NA,"30/08/1984",NA,NA,NA,NA
"577","2020-02-17 11:29:31-03","UEG","HUEG","11083","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Ciappina, A.L.","Ciappina, A.L.","2014","11","13","Brasil","Goiás","Ipameri","-48.1596984863281","-17.7219009399414",NA,NA,NA,NA,"HUEG011083",NA,"Dicotyledoneae",NA,"1","Southern America","Campo experimental de Fisiologia Vegetal - UEG",NA,"Arbusto com até 6 m de altura, rústico, monoico. Inflorescência dicásio terminal. Fruto tipo capsula tricoca e deiscente.","102542","auto","2014","12","12",NA,NA,NA,NA,NA,NA
"578","2020-11-04 17:29:04-03","UEM","HUEM","25673","S","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Pinto, DD","Froemming, ATO","2013","01","24","Brasil","Paraná","Maringá","-51.917944","-23.426944","-51.917944","-23.426944","552","552","HUEM000004177","HUEM000004177",NA,NA,"s.n.",NA,"rua Furtado de Mendonça, nº354",NA,"Arbóreo, cerca de 3 m de altura; flores coloração amarela; frutos maturos de coloração verde.",NA,NA,"2013","01",NA,NA,NA,NA,NA,NA,NA
"579","2020-12-16 08:42:14-03","Fiocruz","FIOCRUZ-CBPM","705","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Galvão, M.N.","Machado, M.","2016","10","01","Brasil","Bahia","Alcobaça","-39.338056","-17.380278","39º20'17''W","17º22'49''S",NA,NA,"CBPM00000705",NA,NA,NA,"171",NA,"Comunidade do Ribeirão. Quintal.",NA,NA,NA,NA,"2016","12","01",NA,NA,NA,NA,NA,NA
"580","2020-12-16 08:42:14-03","Fiocruz","FIOCRUZ-CBPM","1206","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","M.F.O. Silva et Galvão, M.N.","Galvão, M.N.; Machado, M.;et al.","2016","11","16","Brasil","Bahia","Alcobaça","-39.338056","-17.380278","39º20'17''W","17º22'49''S",NA,NA,"CBPM00001206",NA,NA,NA,"674",NA,"Ribeirão. comunidade tradicional.",NA,NA,NA,NA,"2018","11","05",NA,NA,NA,NA,NA,NA
"581","2020-09-18 09:32:31-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Gnetaceae","Jatropha","curcas","Jatropha curcas","Pires, M",NA,"Cid Ferreira, CA",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gnetales","10478",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2020-11-12 17:01:04-03","UEL","FUEL","13628","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Bernacci, LC","1989","12","06","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales","28458",NA,"Fazenda Sao Vicente",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","2019-11-01 14:57:47-03","UnB","UB","216378","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Silvestre, LFV","2015","05","18","Brasil","Goiás","Cavalcante","-47.4583015441895","-13.7974996566772",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"205","Southern America","Engenho II. Sítio Histórico Kalunga",NA,"Registro etnobotânico - medicinal; Arbóreo 2,5m, seiva abundante goteja qndo cortada; Cerrado sensu stricto","92497","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2019-11-01 14:57:47-03","UnB","UB","174471","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Pereira, AMS",NA,NA,NA,"Brasil","São Paulo","Jardinópolis","-47.7599983215332","-21.0100002288818",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"UNAERP1440AM","Southern America","Sítio Irmãs Marie.",NA,NA,"24259","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2019-11-01 14:57:47-03","UnB","UB","190647","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Dehgan, B","Eiten, G; Eiten, LT","1970","02","03","Brasil","Maranhão","Loreto","-45.666667","-7.35","-45.666667","-7.35","300","300",NA,NA,"Dicotyledoneae",NA,"10471","Southern America","Ilha de Balsas region, between the Balsas & Parnaíba Rivers. 35 km south of Loreto next to main house of Fazenda Morros",NA,"NY Specimen ID: 1028193; Shrub 2.5-3m tall, with long viney branches.; In secondary forest scrub of low trees & shrubs covered with vines.",NA,NA,"1992","01","01",NA,NA,NA,NA,NA,NA
"586","2019-11-01 14:57:47-03","UnB","UB","19706","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Silva, CSP","Silva, CSP; Bastos (D. Preta), MAG","2006","01","18","Brasil","Goiás","Ouro Verde de Goiás","-49.2","-16.216667","-49.2","-16.216667","938","1140",NA,NA,"Dicotyledoneae",NA,"66","Southern America","Bairro Jardim do Éden. Quintal domiciliar de D. Preta.",NA,"Hábito arbóreo, 2 m de altura. Flores branco-esverdeadas. Fruto cápsula-tricoca amarelos quando maduros. FOTO.&nf;Uso místico e medicinal: É plantada em frente à residência para a proteger contra o mau-olhado. O látex das folhas são aplicados em verrug",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","2019-11-01 14:57:47-03","UnB","UB","200738","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Walter, BMT","Walter, BMT; et al.","2014","01","24","Brasil","Piauí","Geminiano","-41.364444","-7.154167","-41.364444","-7.154167","240","240",NA,NA,"Dicotyledoneae",NA,"6611","Southern America","Estrada Picos para Jaicós, na beira da estrada",NA,"Arbusto 2m. Flor vermelha. Frutos imaturos verdes; Caatinga arbustivo-arbórea antropizada. Relevo plano. Solo arenoso",NA,NA,"2014","01",NA,NA,NA,NA,NA,NA,NA
"588","2019-11-01 14:57:47-03","UnB","UB","99398","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Resende, UM","Nicácio, JN","1999","02",NA,"Brasil","Mato Grosso do Sul","Aquidauana","-55.8","-20.466667","-55.8","-20.466667",NA,NA,NA,NA,"Dicotyledoneae",NA,"s.n.arbust","Southern America","Aquidauana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2019-05-06 11:55:40-03","UFU","HUFU","68147","S","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Cardoso, C.C.","2014","04","14","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00006599","HUFU00006599",NA,NA,"s.n.",NA,"Rua Francisco Araújo de Lima n°50 Chacaras Tubalina e quartel",NA,"Arbusto de 2m a 5m. Flor de cor amarelo esverdeada, com 5 pétalas e 5 sépalas de cor verdes, 10 anteras de cor amarelas, frutos de cor verde passando para amarelos, castanhos e quando maduros estao na cor preta. Caule com mucilagem","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2015-11-27 10:17:25-02","UFMT","UFMT","11428","S","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Ratter, J.A.","Dubs, B.","1995","11","04","Brasil","Mato Grosso","Poconé","-56.616667","-16.366667","-56.616667","-16.366667",NA,NA,NA,NA,NA,NA,"1926",NA,"Faz. Ipiranga.",NA,"Tree, 4m high, inflorescence greenish, látex.; Campo.",NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA
"591","2016-10-27 13:32:42-02","UFMT","UFMT","42950","S","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Campos, E.P.; Dalla Côrt, A.S.; Silveira, G.L.; Melgar, G.F.; Silva, S.M.","2012","10","30","Brasil","Mato Grosso","Rondonópolis","-54.578378","-16.465103","-54.578378","-16.465103",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Campus Universitário de Rondonópolis UFMT",NA,"Árvore, planta latescente, frutos verdes abundantes e maduros; Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","2015-11-27 10:17:25-02","UFMT","UFMT","37962","S","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"De Morais, F.F.","2007","08","24","Brasil","Mato Grosso","Barão de Melgaço","-55.9674987792969","-16.1944007873535",NA,NA,NA,NA,NA,NA,NA,NA,"101",NA,"Comunidade de Estirão Comprido.",NA,"Arbusto 2,5m de altura.; Quintal.","145819","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2015-11-27 10:17:25-02","UFMT","UFMT","42689","S","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Ribeiro, R.V.; Da Silva, V.","2015","09","07","Brasil","Mato Grosso","Porto Alegre do Norte","-51.6324996948242","-10.8768997192383",NA,NA,NA,NA,NA,NA,NA,NA,"25/425",NA,"Zona rural nas proximidades da cidade",NA,"Arbórea; Quintal","74171","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2015-11-27 10:17:25-02","UFMT","UFMT","26231","S","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"De Morais, R.G.","2003","01","26","Brasil","Mato Grosso","Rosário Oeste","-56.4275016784668","-14.8360996246338",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"Angical.",NA,NA,"187324","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2015-11-27 10:17:25-02","UFMT","UFMT","41623","S","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Mamede, J.S.S.","2014","07","12","Brasil","Mato Grosso","Várzea Grande","-56.1324996948242","-15.6466999053955",NA,NA,NA,NA,NA,NA,NA,NA,"27",NA,"Comunidade São Miguel. Zona Rural. Próximo Sadia I e II. Saída da Várzea Grande.",NA,"Amostra retirada do quintal de uns moradores da comunidade, Folhas surgem no ápice da cada caule, madeira limpa, cultivada.; Cerrado","37223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","2020-01-31 10:38:10-03","IFAM","EAFM","2757","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Gurgel-Silva, E.","Gurgel-Silva, E.; Dantas, F.M.","2010","11","14","Brasil","Amazonas","Manaus","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,NA,NA,NA,NA,"282",NA,"IFAM, Campus Manaus-Zona Leste, Ao lado do restaurante.",NA,"; HABITAT: Platô.; DESC: Arbusto; 3 m; folhas glabras e lobadas; pecíolo longo e lenticelas brancas nos ramos jovens; látex de cor branca.","138090","auto","2011","01","05",NA,NA,NA,NA,NA,NA
"597","2020-01-31 10:38:10-03","IFAM","EAFM","4727","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Dantas, F.M.; Chaves, M.S. & Fontes, L.S.","2011","04","16","Brasil","Amazonas","Careiro Castanho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",NA,"Comunidade Nossa Senhora da Conceição, Cituado no igarapé do Joarití margem direita, na casa de Dona Aurora.",NA,"; HABITAT: Vertente.; DESC: Arbusto; 1 m; folhas na parte adaxial verde-escuro e abaxial verde-claro; botões flores verdes; flores amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2020-01-31 10:38:10-03","IFAM","EAFM","1882","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Cassino, M.F.","2009","04","25","Brasil","Amazonas","Manacapuru","-60.6206016540527","-3.29972004890442",NA,NA,NA,NA,NA,NA,NA,NA,"51",NA,"Comunidade Nossa Senhora das Graças, Costa do Pesqueiro II.",NA,"; DESC: Herbácea a arbustiva; 1 m.","112319","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2020-01-31 10:38:10-03","IFAM","EAFM","11280","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Kinupp, V.F.","Mendes, R.F.; Rodrigues, P.F.; Cruz, D.T.; Martins, D.P.O.; Gato, L.C. & Gomes, J.M.G.","2014","04","12","Brasil","Amazonas","Manicoré","-61.3003005981445","-5.80916976928711",NA,NA,NA,NA,NA,NA,NA,NA,"24",NA,"Comunidade Auxiliadora, Coletada no quintal da dona Valdina Marques",NA,"; DESC: Arvoreta de aproximadamente 2,5 m de altura; folhas cordiforme verdes; pecíolo grandes; caule ortotropico meio lenhoso de coloração esbranquiçada e com seiva incolor bem abundante quando cortado ; ramos superiores herbáceos; frutos imaturos de c","344308","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2020-01-31 10:38:10-03","IFAM","EAFM","2757","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Gurgel-Silva, E.","Gurgel-Silva, E.; Dantas, F.M.","2010","11","14","Brasil","Amazonas","Manaus","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,NA,NA,NA,NA,"282",NA,"IFAM, Campus Manaus-Zona Leste, Ao lado do restaurante.",NA,"; HABITAT: Platô.; DESC: Arbusto; 3 m; folhas glabras e lobadas; pecíolo longo e lenticelas brancas nos ramos jovens; látex de cor branca.","138090","auto","2011","01","05",NA,NA,NA,NA,NA,NA
"601","2021-03-04 15:44:38-03","IF","SPSF","04855","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"J.C. Moraes","1955","02","07","Brasil","PE","Nazaré da Mata","-35.2277984619141","-7.74167013168335",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Malpighiales","1450","América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo;","9456","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"602","2021-03-04 15:44:38-03","IF","SPSF","32813","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"I.F.A.Mattos","2004","05","29","Brasil","SP","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Malpighiales",NA,"América do Sul","bairro Massaguassu",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: rua Nereu O.Ramos&nf;;","30093","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"603","2021-03-04 15:44:38-03","IF","SPSF","02871","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"J.P.Coelho","1946","11","23","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Malpighiales",NA,"América do Sul","Horto Florestal",NA,"COLETA: XLS: SPSFAntigo;","53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"604","2021-03-04 15:44:38-03","IF","SPSF","02873","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"D.Bento Pickel","1946","11","25","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Malpighiales",NA,"América do Sul","Horto Florestal",NA,"COLETA: XLS: SPSFAntigo;","53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"605","2021-03-04 15:44:38-03","IF","SPSF","02907","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"J.P.Coelho","1946","12","30","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Malpighiales",NA,"América do Sul","Horto Florestal",NA,"COLETA: XLS: SPSFAntigo;","53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"606","2021-03-04 15:44:38-03","IF","SPSF","06381","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"A. Rodrigues","1939","01","02","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Malpighiales",NA,"América do Sul","Horto Florestal",NA,"COLETA: XLS: SPSFAntigo;","53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"607","2017-09-11 17:09:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Martius, C",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P11P2N0068",NA,NA,"s.n.","Southern America","ad Salgado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2017-09-11 17:09:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Blanchet",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"P11P2N0068",NA,NA,"107","Southern America","in prov. Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2017-09-11 17:09:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Martius, C",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P11P2N0068",NA,NA,"s.n.","Southern America","prope Para",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2017-09-11 17:09:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Spruce, R",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P11P2N0068",NA,NA,"787",NA,"prope Santarem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2017-09-11 17:09:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Poeppig, EF",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P11P2N0068",NA,NA,"s.n.",NA,"altis flumen Amazonum prope Ega",NA,"et insuper in calidis utriusque hemisphaerii fere ubique culta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2017-09-11 17:09:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Martius, C",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"P11P2N0068",NA,NA,"s.n.","Southern America","in prov. Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","2017-09-11 17:09:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Burchell, WJ","1826","01","10","Brazil","Rio de Janeiro","Niterói","-43.133333","-22.883333","-43.133333","-22.883333",NA,NA,NA,"P11P2N0068",NA,NA,"1508","Southern America","IBB/Niterói, RJ, in a walk from Praia Grande (Niterói) to the village of São João do Icaraí and two miles farther",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2017-09-11 17:09:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Martius, C",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"P11P2N0068",NA,NA,"s.n.","Southern America","prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2017-09-11 17:09:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Lhotsky, J",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"P11P2N0068",NA,NA,"s.n.","Southern America","prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2017-09-11 17:09:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Regnell, AF",NA,NA,NA,"Brazil","Minas Gerais","Caldas","-46.3861","-21.9236",NA,NA,NA,NA,NA,"P11P2N0068",NA,NA,"1509","Southern America","vix, sponte, in prov. Minas Geraës prope Caldas",NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2017-09-11 17:09:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Warming, JEB",NA,NA,NA,"Brazil","Minas Gerais","Lagoa Santa","-43.8897","-19.6272",NA,NA,NA,NA,NA,"P11P2N0068",NA,NA,"s.n.","Southern America","in sepibus et in ruderalis prope Lagoa Santa frequens",NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2020-09-17 10:40:44-03","UEPA","MFS","006850","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Silva, GC","2017","03","26","Brasil","Pará","Altamira","-52.265506","-3.401361","-52.265506","-3.401361",NA,NA,"MFS006850","MFS006850 MFS006850_e",NA,NA,"86",NA,"Quintal da Valdelice, Comunidade ribeirinha Largo do Bacabal",NA,"Planta arbustiva com aproximadamente 2m de altura com frutos imaturos verdes. Ao cortar um exsudato leitoso com velocidade rápida.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2020-09-17 10:40:44-03","UEPA","MFS","006766","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Santo, KR A do E","Santos, J M dos","2017","05","23","Brasil","Pará","Salvaterra","-48.515453","-0.756331","-48.515453","-0.756331",NA,NA,"MFS006766","MFS006766 MFS006766_e",NA,NA,"72",NA,"Comunidade Quilombola do Pau furado",NA,"Árvore com aproximadamente 1m de altura. Flor branca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2020-09-17 10:40:44-03","UEPA","MFS","001265","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Silva, CAS da","Moura, PHB de",NA,NA,NA,"Brasil","Pará","Abaetetuba","-48.976111","-1.619167","-48.976111","-1.619167",NA,NA,"MFS001265","MFS001265 MFS001265_e",NA,NA,"03",NA,"Comunidade Rio Urubueua de Fátima",NA,"Arbusto de 2m de altura,esteril.Folhas alternadas",NA,NA,"2012","06",NA,NA,NA,NA,NA,NA,NA
"621","2020-09-17 10:40:44-03","UEPA","MFS","000062","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Reis, AS dos",NA,NA,NA,"Brasil","Pará","Capanema","-47.182767","-1.193303","-47.182767","-1.193303",NA,NA,"MFS000062","MFS000062 MFS000062_e",NA,NA,"08",NA,"Vila de Cacos II.",NA,"Arbórea de 3-5m de altura. Frutos tipo cápsula.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2020-09-17 10:40:44-03","UEPA","MFS","002812","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Silva, CAS da","Rocha, T.T.",NA,NA,NA,"Brasil","Pará","Soure","-48.507464","-0.667394","-48.507464","-0.667394",NA,NA,"MFS002812","MFS002812 MFS002812_e",NA,NA,"190",NA,"Comunidade do Céu.",NA,"Árvore de aproximadamente 5m de altura. Fruto de cor verde. Presença de exudato transparente.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2021-03-03 22:00:02-03","FLAS","FLAS","165941","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"G. Aymard C.",NA,NA,NA,"Venezuela","Portuguesa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3557",NA,NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","2020-12-01 09:01:43-03","MCN-FZBRS","HAS","41096","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Senna, R.M.","Abruzzi, M.L.","2003","01",NA,"Brasil","Rio Grande do Sul","Tapes","-51.3958015441895","-30.6732997894287",NA,NA,NA,NA,"HAS0041096",NA,"Magnoliophyta",NA,"4442",NA,"mata do cerro",NA,"planta cultivada como fixadora dedunas e cerca viva","25762","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA
"625","2014-09-23 11:01:37-03","G","G-DC","G00319336","S","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","CAT.HERB.PRODR.","Blanchet, J. S.","1842",NA,"00","Brazil","Bahia",NA,"-41.99722222","-12.18305556","-41.99722222","-12.18305556",NA,NA,"G00319336",NA,NA,NA,NA,"AMERIQUE DU SUD",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site",NA,NA,"2012","01","01",NA,NA,NA,NA,NA,NA
"626","2021-04-05 12:33:11-03","UNIVASF","HVASF","16073","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","J.A. Siqueira Filho","J.A. Siqueira Filho","2012","07","25","Brasil","Pernambuco","Taquaritinga do Norte","-36.03125","-7.88325","-36.031250","-7.883250","897","897","HVASF016073",NA,NA,NA,"2844","América do Sul","Mirante na pedra com vista para as cidades de Surubim, Santa Maria do Cambucá e Frei Miguelinho",NA,"Arbusto ca. de 1,8m alt. Frutos verdes imaturos. Conhecida popularmente como Pinhão manso. Usada medicinalmente para tratamento intestinal em animais impanzinados. Fonte de informação: Otávio Simplício, 74 anos, Morador do Sítio Cumbre",NA,NA,"2012","07","25",NA,NA,NA,NA,NA,"U"
"627","2021-04-05 12:33:11-03","UNIVASF","HVASF","1736","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","G.S. Baracho","J.A. Siqueira Filho","1997","03","23","Brasil","Pernambuco","Maraial","-35.760583","-8.834986","-35.760583","-8.834986","260","260","HVASF001736",NA,NA,NA,"488","América do Sul","Engenho Curtume",NA,"Árvore, ca. 5m; flores diminutas, alvacentas, estames amarelos; frutos bacáceos, triloculares, utilizados como vermífugo na criação de suínos pela população local.",NA,NA,"1999","02","02",NA,NA,NA,NA,NA,"U"
