"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"302","2021-02-11 17:20:00-03","UFPR","UPCB","91920","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","Pardo, C. & Baumgratz, J.F.A.","Pardo, C.S.","1303","2004","10","14","Brasil","Rio de Janeiro","Teresópolis","Matas do Rio Paquequer próximo ao km2 da Estrada para Barragem","-42.9655990600586","-22.4122009277344",NA,NA,"1140","1140","UPCB0033485","UPCB0033485","Árvore cerca de 17.5 metros de altura e CAP 80 centímetros, páginas inferiores avermelhadas, comum..","2006",NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA
"303","2021-02-11 17:20:00-03","UFPR","UPCB","91919","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","Pardo, C. & Baumgratz, J.F.A.","Pardo, C.S.","1604","2005","08","10","Brasil","Rio de Janeiro","Teresópolis","Matas do Rio Paquequer próximo ao km2 da Estrada para Barragem","-42.9655990600586","-22.4122009277344",NA,NA,"1140","1140","UPCB0033380","UPCB0033380","Árvore cerca de 15 metros de altura e CAP 134.5 centímetros, páginas inferiores avermelhadas, comum..","2006",NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA
"304","2021-02-11 17:20:00-03","UFPR","UPCB","91924","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","Pardo, C. & Baumgratz, J.F.A.","Pardo, C.S.","1590","2003","10","12","Brasil","Rio de Janeiro","Teresópolis","Matas do Rio Paquequer próximo ao km2 da Estrada para Barragem","-42.9655990600586","-22.4122009277344",NA,NA,"1160","1160","UPCB0033489","UPCB0033489","Árvore cerca de 16 metros de altura e CAP 103 centímetros, páginas inferiores avermelhadas, comum..","2006",NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA
"305","2021-02-11 17:20:00-03","UFPR","UPCB","86550","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","Goldenberg, R.","Salgado, C.S.","215","2005","08","24","Brasil","Rio de Janeiro","Miguel Pereira","Miguel Pereira, Sítio Xapuri. Trilha da frente do sítio.","-43.4688987731934","-22.4538993835449",NA,NA,NA,NA,"UPCB0015405","UPCB0015405","Arvore com cerca de 10m, folhas discolores, branca com tricomas ferrigíneos na parte abaxial da folha, macrofila com cerca de 12 cm de comprimento..","2016",NA,NA,NA,NA,NA,NA,NA,NA,"25640","auto",NA,NA,NA,NA,NA,NA,NA
"306","2021-02-11 17:19:59-03","UFPR","UPCB","46241","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","Goldenberg, R.","Silva, A.F.","2283","2002","08","25","Brasil","Minas Gerais","Araponga","Parque Estadual da Serra do Brigadeiro, Fazenda da Neblina","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"UPCB0015363","UPCB0015363","Árvore ca. 8m, frutos escuros. Alt.: 1410m s.n.m..","2002","01","01",NA,NA,NA,NA,NA,NA,"16385","auto",NA,NA,NA,NA,NA,NA,NA
"307","2021-02-11 17:20:00-03","UFPR","UPCB","90820","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","Bacci, L.F.","Bacci, L.F. | Lima, D.F.","110","2013","11","26","Brasil","Espírito Santo","Santa Teresa","REBIO Augusto Ruschi, trilha da cachoeira","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"UPCB0027691","UPCB0027691","Árvore ca. 8m alt. Frutos imaturos verdes..","2013",NA,NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
"308","2021-02-11 17:20:00-03","UFPR","UPCB","92342","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","Bacci, L.F.","Bacci, L.F. & Zorzanelli, J.P.F.","116","2013","11","28","Brasil","Espírito Santo","Iúna","Serra do Valentim, terreno do Seu Aristídes","-41.5358009338379","-20.3458003997803",NA,NA,"1400","1400","UPCB0034886","UPCB0034886","Árvore ca. 10m alt..","2013",NA,NA,NA,NA,NA,NA,NA,NA,"32198","auto",NA,NA,NA,NA,NA,NA,NA
"309","2013-07-01 10:18:00-03","MO","MOBOT","100607924","PreservedSpecimen","Plantae","Melastomataceae","Miconia","altissima","Miconia altissima","Cogn.","M.K. Caddah","Mayara K. Caddah|Marcelo Reginato|Renato Goldenberg|Fabián A. Michelangeli|Nancy Machado","Caddah 859","2011","2","10","Brazil","Rio de Janeiro","Santa Maria Magdalena","Pico do Desen.gano. Trilha para o Alto. (21° 89' 05 S; 41° 91' 26 W)",NA,NA,NA,NA,"1320.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"310","2011-01-25 14:24:00-02","MO","MOBOT","3234632","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","M.K. Caddah","Per Dusén","Dusén 17341","1915","11","22","Brazil","Paraná",NA,"(Tracarehy), ad marinam silvae primaevae.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"311","2011-01-25 14:20:00-02","MO","MOBOT","2477382","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","M.K. Caddah","Per Dusén","Dusén 10179","1910",NA,NA,"Brazil","Paraná",NA,"Porto de cima, ad marginam silva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"312","2011-01-25 14:22:00-02","MO","MOBOT","316924","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","M.K. Caddah","A. Custodio Filho|Alwyn H. Gentry","Custodio Filho 4694","1987","2","4","Brazil","São Paulo",NA,"Boraceia, between Moji das Cruzes and Biritiba-Mirim, crest of Serra do Mar. Transect 10","-46","-23.5833333",NA,NA,"870.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-11","1",NA,NA
"313","2011-01-25 14:22:00-02","MO","MOBOT","3234555","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","M.K. Caddah","Per Dusén","Dusén s.n.","1908","9",NA,"Brazil","Paraná",NA,"Porto de Cima, ad marginam silva prim.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"314","2020-11-30 14:25:00-03","MO","MOBOT","101235635","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","fide Caddah et al.","J.T. de Moura","Moura 132",NA,NA,NA,"Brazil","Rio de Janeiro","Teresópolis","In Brasilia ad Serra dos Orgaos prope Therezopollis","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Lectotype","38539","auto",NA,NA,NA,NA,"1",NA,NA
"315","2020-11-30 14:24:00-03","MO","MOBOT","100611958","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","fide Caddah et al.","Auguste F.M. Glaziou","Glaziou 16909",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Lectotype",NA,NA,NA,NA,NA,NA,"1",NA,NA
"316","2020-11-30 14:20:00-03","MO","MOBOT","100612664","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","fide Caddah et al.","F.C. Hoehne","Hoehne 28306","1931","10","25","Brazil","São Paulo",NA,"Jardim Botânico do estado de São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Lectotype",NA,NA,NA,NA,NA,NA,"1",NA,NA
"317","2020-11-30 14:24:00-03","MO","MOBOT","101235643","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","fide Caddah et al.","Auguste F.M. Glaziou","Glaziou 16910",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"without locality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Lectotype",NA,NA,NA,NA,NA,NA,"1",NA,NA
"318","2020-11-30 14:22:00-03","MO","MOBOT","101235726","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","fide Caddah et al.","Auguste F.M. Glaziou","Glaziou 17548",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"In Brasiliæ prov. Rio de Janeiro ad Angra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Other Material",NA,NA,NA,NA,NA,NA,"1",NA,NA
"319","2020-11-30 14:23:00-03","MO","MOBOT","1941739","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","fide Caddah et al.","Auguste F.M. Glaziou","Glaziou 16908",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Prov. Rio de janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Lectotype",NA,NA,NA,NA,NA,NA,"1",NA,NA
"320","2020-11-27 15:36:00-03","MO","MOBOT","101235543","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","fide Caddah et al.","Auguste F.M. Glaziou","Glaziou 16911",NA,NA,NA,"Brazil","Rio de Janeiro","Nova Friburgo","Nova Friburgo, Alto da Serra","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Lectotype","33190","auto",NA,NA,NA,NA,"1",NA,NA
"321","2012-03-29 14:45:00-03","MO","MOBOT","100462101","PreservedSpecimen","Plantae","Melastomataceae","Miconia","mourae","Miconia mourae","Cogn.","R. Goldenberg","André M. Amorim|et al.","Amorim 5907","2006","4","22","Brazil","Minas Gerais","Santa Maria do Salto","Povoado de Talismã, Fazenda Duas Barras, Reserva Alto Cariri. Trilha do sul que sai em Santa Maria do Salto.","-40.0544444","-16.4036111",NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"322","2013-02-04 13:07:00-02","MO","MOBOT","3248258","PreservedSpecimen","Plantae","Melastomataceae","Miconia","mourae","Miconia mourae","Cogn.","M.K. Caddah","Guido F.J. Pabst|Lyman B. Smith","Pabst 8267","1964",NA,NA,"Brazil","Rio de Janeiro",NA,"Parque nac. Serra dos Orgaos, caminho para Barragem. Rio De Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"323","2020-06-22 14:18:49-03","UNESP-IBILCE","SJRP","09576","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","A.C. Cervi","A.C. Cervi",NA,NA,NA,NA,"Brasil","Paraná","Antonina","reserva biológica de sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,"Árvore 8 m, na mata atlântica, flores alvas, odoríferas e melíferas;",NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Myrtales",NA,"38300","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"324","2019-06-12 09:07:06-03","UFSM","HDCF","6391","S","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Figueira, M","Figueira, M; Andriollo, D D","122","2012","11","14","Brasil","Santa Catarina","Joinville","Morro do Boa Vista","-48.816667","-26.283333","-48.816667","-26.283333","200","200",NA,NA,"Árvore, ocasional, da beira de estrada e borda de floresta, botões ferrugíneos; Floresta Ombrófila Densa do Domínio Atlântico, relevo ondulado","2012","11","14","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2018-09-12 14:48:19-03","UNIOESTE","UNOP","1992","S","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Engels, M.E.","Engels, M.","1519","2013","09","07","Brasil","Paraná","Guaratuba","Serra do Mar, Linha de transmissão elétrica","-48.943056","-25.881944","-48.943056","-25.881944","800","800",NA,NA,"Arbórea. Caule castanho. Folha verde na face adaxial e castanha na abaxial. Flores alvas. Floresta Ombrófila Densa.","2013","10","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-08-31 09:06:40-03","INPA","INPA","200487","S","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Hatschbach, GG","Silva, JM da","2432","1998","08","28","Brasil","Paraná","Guaratuba","Estrada para a Colônia Limeira.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"INPA0200487","INPA0200487 INPA0200487_e",NA,"1998",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"327","2020-08-31 09:06:40-03","INPA","INPA","200752","S","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Hatschbach, GG","Silva, JM da","2432","1998","08","28","Brasil","Paraná","Guaratuba","Estrada para a Colônia Limeira.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"INPA0200752",NA,NA,"1998",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"328","2020-07-10 09:47:29-03","MBML","MBML-HERBARIO","14934",NA,"Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","R. Goldenberg/2005","L. Kollmann; et al","4353","2001","08","15","Brasil","Espírito Santo","Santa Teresa","Cabeceira do Rio Bonito","-40.583333","-19.984167","40W34'60","19S59'3",NA,NA,"MBML014934","MBML014934","Arvoreto 9m. Frutos marrons. Folhas marrons do lado abaxial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-07-10 09:47:29-03","MBML","MBML-HERBARIO","25885",NA,"Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","L. Bacci/2015","L. Kollmann; et al","8555","2006","01","19","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML025885","MBML025885","Arvoreto 8m. Estéril.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-07-10 09:47:29-03","MBML","MBML-HERBARIO","36010",NA,"Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","R. Goldenberg-17/11/2008","R. Goldenberg; et al","1162","2008","07","17","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.083611","-20.516111","41W5'1","20S30'58",NA,NA,"MBML036010","MBML036010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2020-07-10 09:47:29-03","MBML","MBML-HERBARIO","36397",NA,"Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","R.Goldenberg-17/11/2008","R. Goldenberg; et al","1178","2008","07","18","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.101667","-20.526944","41W6'6","20S31'37",NA,NA,"MBML036397","MBML036397",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PARATIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-07-10 09:47:29-03","MBML","MBML-HERBARIO","36407",NA,"Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","R.Goldenberg-17/11/2008","R. Goldenberg; et al","1180","2008","07","18","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.101667","-20.526944","41W6'6","20S31'37",NA,NA,"MBML036407","MBML036407",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-07-10 09:47:29-03","MBML","MBML-HERBARIO","48795",NA,"Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","L.F. Bacci/2013","L.F. Bacci; D.F. Lima","110","2013","11","26","Brasil","Espírito Santo","Santa Teresa","REBIO Augusto Ruschi, trilha para a cachoeira","-40.553056","-19.916667","40W33'11","19S55'0",NA,NA,"MBML048795","MBML048795","Árvore ca 8m alt., frutos imaturos verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-07-10 09:47:29-03","MBML","MBML-HERBARIO","8188",NA,"Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","R. Goldenberg/2005","L. Kollmann; E. Bausen & W. Pizziolo","584","1998","09","22","Brasil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389","40W36'27","19S55'53",NA,NA,"MBML008188","MBML008188","Fundo de vale úmido. Beira rio. Arvoreto 7m. DAP 10cm. Fuste 4m. Frutos marrons.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-07-10 09:47:29-03","MBML","MBML-HERBARIO","8532",NA,"Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","R. Goldenberg/2005","E. Bausen; W. Pizziolo","128","1998","07","30","Brasil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389","40W36'27","19S55'53",NA,NA,"MBML008532","MBML008532","Arvoreta com mais 7m. Lado inferior da folha marron. Fundo de vale.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-07-10 09:47:29-03","MBML","MBML-HERBARIO","8592",NA,"Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","R. Goldenberg/2005","L. Kollmann; E. Bausen & W. Pizziolo","910","1998","11","09","Brasil","Espírito Santo","Santa Teresa","Aparecidinha","-40.593889","-19.973056","40W35'38","19S58'23",NA,NA,"MBML008592","MBML008592","Mata de baixada. Arvoreto 8m. DAP 22cm. Fuste 6m. Frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2020-07-10 09:47:29-03","MBML","MBML-HERBARIO","53591",NA,"Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","L.A.F. Santos & J.F.A. Baumgratz/21-V-2008","L.A.F. Santos Filho; J.F.A. Baumgratz & W. Silva","38","2008","04","21","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Trilha Barbosa Rodrigues","-44.5633010864258","-22.4960994720459",NA,NA,"800","800","MBML053591","MBML053591","Mata de encosta. Ramos e pecíolos pardacentos. Folhas, face adaxial verde, abaxial pardacenta; inflorescência esverdeada; botões com hipanto esverdeado; corola alva. Altura: 15m. Habitat: margeando a trilha. Hábito: árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA
"338","2020-07-24 17:21:06-03","MBML","MBML-HERBARIO","45229",NA,"Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","M.K. Caddah/X-2012","A.P. Duarte","5783","1961","10",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Estrada do Sumaré","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"MBML045229","MBML045229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"339","2021-02-08 13:25:35-03","UFBA-IMS","HVC","5158","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","R.J.F.Garcia","R.J.F.Garcia; E.H.P.Barreto; F.F.Pascalicchio; A.M.C.Melges","3728","2014","01","30","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"HVC00005158",NA,"30 cm DAP, frutos marrom-acinzentados.( planta nº 18 do roteiro)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"340","2021-02-08 13:25:35-03","UFBA-IMS","HVC","5159","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","R.J.F.Garcia","S.Honda; R.J.F.Garcia; F.S.Siqueira; W.Lacerda; T.Trovó; G.P.Sartori","807","2008","10","14","Brasil","São Paulo","São Paulo","Sítio Roda D#?# Água.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"HVC00005159",NA,"12 cm DAP; flores brancas","2008",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"341","2017-11-24 14:11:30-02","UFLA","ESAL","19073","S","Plantae","Melastomataceae","Miconia","altissima","Miconia altissima","Cogn.","L. C. S. Assis","L. C. S. Assis; G.E.P. Silva","757",NA,NA,NA,"Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,NA,NA,"árvore; 8,m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA
"342","2020-06-25 16:06:19-03","FUVATES","HVAT","4474","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","J. Meirelles; C. R. Boelter","J. Meirelles; C. R. Boelter","816","2012","10","06","Brasil","Santa Catarina","São Francisco do Sul","Ilha da Rita.","-48.638056","-26.243333","-48º38'17''W","-26º14'36''S",NA,NA,"HVAT00004474",NA,"Doação do Herbário UNIVILLE, registro UNIVILLE 13130 - JOINVILLEA; Arvore, cerca de 7m, pétalas brancas e antenas amarelas","2012","10","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2021-01-26 13:56:20-03","IMA","MAC","25660","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","R.Goldenberg","A.Penina","s.n.","1987","10","26","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro de Ipanema.","-48.554339","-25.017944","-48.554339","-25.017944",NA,NA,"MAC0025660","MAC0025660","Árvore ca. de 10m de altura. Frutos verdes.","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-11-18 11:40:51-03","UERJ","HRJ","12628","PreservedSpecimen","Plantae","Melastomataceae","Miconia","gigantea","Miconia gigantea","Cogn.","L.P.G. da Rosa","L.P.G Rosa; W. da SIlva; C. Dias","s.n.","2012","09","15","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"HRJ00012561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA
"345","2020-11-18 11:49:53-03","UERJ","HRJ","12629","PreservedSpecimen","Plantae","Melastomataceae","Miconia","gigantea","Miconia gigantea","Cogn.","L.P.G. da Rosa","K.C. Silva-Gonçalves","s.n.","2014","12","02","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"HRJ00012560",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA
"346","2020-11-18 11:40:51-03","UERJ","HRJ","12627","PreservedSpecimen","Plantae","Melastomataceae","Miconia","gigantea","Miconia gigantea","Cogn.",NA,"L.P.G Rosa; W. da SIlva; C. Dias","s.n.",NA,NA,NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"HRJ00012562",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA
"347","2020-11-18 11:40:51-03","UERJ","HRJ","12630","PreservedSpecimen","Plantae","Melastomataceae","Miconia","gigantea","Miconia gigantea","Cogn.",NA,"L.P.G Rosa; M.F. Castilhori","s.n.","2013","08","15","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"HRJ00012559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA
"348","2020-11-18 11:40:51-03","UERJ","HRJ","12346","PreservedSpecimen","Plantae","Melastomataceae","Miconia","gigantea","Miconia gigantea","Cogn.","J.F.A. Baumgratz","L. P. G. Rosa; W. Silva, D. Paiva, L. Barbalioli","s.n.","2012","06","12","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"557","557","HRJ00012563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA
