"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem"
"185","2020-07-10 09:47:32-03","MBML","MBML-HERBARIO","23349",NA,"Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia var. angustifolia","R. Goldenberg/17-06-2005","L. Kollmann; et al","7376","2005","02",NA,NA,"Brasil","Espírito Santo","Santa Teresa","Lombardia","-40.553056","-19.820556",NA,"Arbusto 1,5m. Na sombra. Frutos verde.","MBML023349","MBML023349",NA,NA,NA,NA,NA,"var. angustifolia",NA,NA,NA,"40W33'11","19S49'14",NA,NA,NA,NA,NA
"186","2020-07-10 09:47:32-03","MBML","MBML-HERBARIO","9410",NA,"Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia var. angustifolia","R. Goldenberg/15-03-2005","L. Kollmann; E. Bausen & W. Pizziolo","1155","1998","12","02",NA,"Brasil","Espírito Santo","Santa Teresa","São Lourenço, Mata Fria","-40.683611","-19.931111",NA,"Mata de encosta. Arbusto 2m. Botões brancos.","MBML009410","MBML009410",NA,NA,NA,NA,NA,"var. angustifolia",NA,NA,NA,"40W41'1","19S55'52",NA,NA,NA,NA,NA
"187","2020-07-13 19:40:25-03","MBML","MBML-HERBARIO","12240",NA,"Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia var. latifolia","R. Goldenberg/15-03-2005","G. Hupp; et al","60","1997","01","28",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Trilha principal, 2m de altura.","MBML012240","MBML012240","D'El Rei Souza",NA,NA,NA,NA,"var. latifolia",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA
"188","2020-07-13 19:40:25-03","MBML","MBML-HERBARIO","19109",NA,"Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia var. latifolia","R. Goldenberg/15-03-2005","A. P. Fontana; et al","425","2002","12","23",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389",NA,"Altura 1,20m. Flores axiais vermelhas.","MBML019109","MBML019109","D'El Rei Souza",NA,NA,NA,NA,"var. latifolia",NA,NA,NA,"40W36'27","19S55'53",NA,NA,NA,NA,NA
"189","2020-07-13 19:40:25-03","MBML","MBML-HERBARIO","20202",NA,"Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia var. latifolia","R. Goldenberg/15-03-2005","H. Q. Boudet Fernandes; et al","3291","2003","02","27",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Caramuru, Sítio Jetibá","-40.676944","-20.096389",NA,"Arbusto, 2,5m de altura x 2cm de diâmetro. Frutos pilosos, verdes.","MBML020202","MBML020202","D'El Rei Souza",NA,NA,NA,NA,"var. latifolia",NA,NA,NA,"40W40'37","20S5'47",NA,NA,NA,NA,NA
"190","2020-07-13 19:40:25-03","MBML","MBML-HERBARIO","20412",NA,"Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia var. latifolia","R. Goldenberg/15-03-2005","R.R. Vervloet; et al","2249","2003","04","17",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Arbusto de 2,5m, frutos imaturos de cor verde, maduros de cor vinho. Pêlos brancos, meia encosta, dossel 16m.","MBML020412","MBML020412","D'El Rei Souza",NA,NA,NA,NA,"var. latifolia",NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA
"191","2020-07-13 19:40:25-03","MBML","MBML-HERBARIO","20780",NA,"Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia var. latifolia","R. Goldenberg/15-03-2005","R.R. Vervloet; et al","2468","2003","05","21",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Arbusto de 2m, frutos imaturos de cor branca, maduros de cor azulada. Fundo de vale, dossel 16m.","MBML020780","MBML020780","D'El Rei Souza",NA,NA,NA,NA,"var. latifolia",NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA
"192","2020-07-13 19:40:25-03","MBML","MBML-HERBARIO","23347",NA,"Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia var. latifolia","R. Goldenberg/17-06-2005","L. Kollmann; et al","7373","2005","02",NA,NA,"Brasil","Espírito Santo","Santa Teresa","Lombardia","-40.553056","-19.820556",NA,"Arbusto 2m na sombra, flores brancas.","MBML023347","MBML023347","D'El Rei Souza",NA,NA,NA,NA,"var. latifolia",NA,NA,NA,"40W33'11","19S49'14",NA,NA,NA,NA,NA
"193","2020-07-13 19:40:25-03","MBML","MBML-HERBARIO","23362",NA,"Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia var. latifolia","R. Goldenberg/17-06-2005","L. Kollmann; et al","7285","2005","01","22",NA,"Brasil","Espírito Santo","Santa Teresa","Penha","-40.552778","-19.953333",NA,"Arbusto 2m, na sombra. Flores brancas.","MBML023362","MBML023362","D'El Rei Souza",NA,NA,NA,NA,"var. latifolia",NA,NA,NA,"40W33'10","19S57'12",NA,NA,NA,NA,NA
"194","2020-07-13 19:40:25-03","MBML","MBML-HERBARIO","25433",NA,"Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia var. latifolia","R. Goldenberg/IV-2009","L. Kollmann","8615","2006","01","26",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Arbusto 2m no sol. Frutos verdes, pêlos avermelhados.","MBML025433","MBML025433","D'El Rei Souza",NA,NA,NA,NA,"var. latifolia",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA
"195","2020-07-13 19:40:25-03","MBML","MBML-HERBARIO","26094",NA,"Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia var. latifolia",NA,"L. Kollmann; et al","9088","2006","05","11",NA,"Brasil","Espírito Santo","Santa Teresa","Nova Lombardia","-40.510556","-19.823611",NA,"Arbusto 4m. Frutos lilás. Beira da mata.","MBML026094","MBML026094","D'El Rei Souza",NA,NA,NA,NA,"var. latifolia",NA,NA,NA,"40W30'38","19S49'25",NA,NA,NA,NA,NA
"196","2020-07-13 19:40:25-03","MBML","MBML-HERBARIO","726",NA,"Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia var. latifolia","R. Goldenberg/15-03-2005","J. M. Vimercat","157","1984","05","30",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389",NA,"Arbustinho de 1m, flores rosas e frutos azul anis, solo barro escuro.","MBML000726","MBML000726","D'El Rei Souza",NA,NA,NA,NA,"var. latifolia",NA,NA,NA,"40W36'27","19S55'53",NA,NA,NA,NA,NA
"197","2020-07-13 19:40:25-03","MBML","MBML-HERBARIO","7582",NA,"Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia var. latifolia","R. Goldenberg/15-03-2005","I. G. Varassin; R. Goldenberg","19","1998","03","24",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,"MBML007582","MBML007582","D'El Rei Souza",NA,NA,NA,NA,"var. latifolia",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA
"198","2020-07-13 19:40:25-03","MBML","MBML-HERBARIO","8425",NA,"Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia var. latifolia","R. Goldenberg/15-03-2005","L. Kollmann; E. Bausen & W. Pizziolo","145","1998","06","30",NA,"Brasil","Espírito Santo","Santa Teresa","Dois Pinheiros","-40.59","-19.933333",NA,"Mata de encosta. Arbusto 2m. Frutos verdes, roxos quando maduros.","MBML008425","MBML008425","D'El Rei Souza",NA,NA,NA,NA,"var. latifolia",NA,NA,NA,"40W35'24","19S56'0",NA,NA,NA,NA,NA
"199","2020-07-13 19:40:25-03","MBML","MBML-HERBARIO","851",NA,"Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia var. latifolia","R. Goldenberg/15-03-2005","W. Boone","148","1984","05","15",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Porte arbustivo com frutos jovens.","MBML000851","MBML000851","D'El Rei Souza",NA,NA,NA,NA,"var. latifolia",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA
"200","2021-03-04 11:05:48-03","UFRB","HURB","5592","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","C.A.Ferreira","Aona, L.Y.S.; Conceição, S.F.; Ferreira, R.","2775","2013","05","22",NA,"Brasil","Bahia","Wenceslau Guimarães","Estação Ecológica de Wenceslau Guimarães; trilha cachoeira das nascente do Rio das Almas, interior de mata preservada, evidência de corte de árvores","-39.718333","-13.599722",NA,NA,"HURB000005592",NA,"(DC.) Triana","709","709",NA,NA,NA,"2016","05","13","39°43'06 W","13°35'59 S",NA,NA,NA,NA,NA
"201","2020-09-12 05:00:02-03","US","US","1420683","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"J. Miers","4358",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Organ Mts.",NA,NA,NA,NA,"US02951259","US02951259_01","Triana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"202","2020-09-12 05:00:02-03","US","US","3248289","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Collector illegible, S. De Pessoa, C. Correia, Collector illegible & C. Gomes","RB290292","1989","5","25","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Município de Nova [illegible text]Macaé de Cima, nascente do Rio das Flores[illegible text].",NA,NA,NA,NA,"US02951279","US02951279_01","Triana","1000","1400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"203","2020-09-12 05:00:02-03","US","US","3090912","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"T. S. Santos & E. J. Judziewicz","4106","1986","2","21","South America - Neotropics","Brazil","Bahia",NA,"Municipio: Una. Serra dos Quatis, 8.2 km por rodovia E de Sao Jose, rodovia Sao Jose/Una; entao 2 km ao SW; faldas e cima da Serra 3.5 km por ar SE de Sao Jose.","-38.3","-15.27",NA,NA,"US02951266","US02951266_01","Triana","600","760",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"204","2020-09-12 05:00:02-03","US","US","2591621A","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"S. G. Vinha & T. S. Santos","104","1968","3","22","South America - Neotropics","Brazil","Bahia",NA,"Parque Nacional de Monte Pascoal.",NA,NA,NA,NA,"US02951276","US02951276_01","Triana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"205","2020-09-12 05:00:02-03","US","US","64972","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Wilkes Explor. Exped.","s.n.","1838",NA,NA,"South America - Neotropics","Brazil",NA,NA,"Organ Mts",NA,NA,NA,NA,"US00898612","US00898612_01 US00898612_02","Triana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"206","2020-09-12 05:00:02-03","US","US","2568222","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"G. Hatschbach","18238","1968","1","4","South America","Brazil","Paraná",NA,"Serra de Araraquara.",NA,NA,NA,NA,"US02951274","US02951274_01","Triana","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"207","2020-09-12 05:00:02-03","US","US","2772281","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"D. Araujo, G. Arruda & M. Moraes","12883","1977","3","30","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Parque Nacional da Tijuca, à beira da Estrada da Vista Chinesa.",NA,NA,NA,NA,"US02951260","US02951260_01","Triana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"208","2020-09-12 05:00:02-03","US","US","2281851","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"R. M. Klein","1016","1955","1","7","South America","Brazil","Santa Catarina",NA,"Morro da Fazenda, Itajaí.",NA,NA,NA,NA,"US02951262","US02951262_01","Triana","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"209","2020-09-12 05:00:02-03","US","US","2732979","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Klein, -- & -- Bresolin","10831","1973","2","19","South America","Brazil","Santa Catarina",NA,"Bom Retiro, Paulo Lopes.",NA,NA,NA,NA,"US02951264","US02951264_01","Triana","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"210","2020-09-12 05:00:02-03","US","US","2601183","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"M. C. Vianna","105","1963","4","17","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Guanabara, caminho Sumaré - Mesa do Imperador.",NA,NA,NA,NA,"US02951261","US02951261_01","Triana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"211","2020-09-12 05:00:02-03","US","US","1361750","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Mendonca","1151","1887","12",NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Brasilia: Theresopolis.",NA,NA,NA,NA,"US02951257","US02951257_01","Triana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"212","2020-09-12 05:00:02-03","US","US","2623820","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"-. Brade, -- Altamiro & -. Apparicio","18141","1946","5","11","South America - Neotropics","Brazil","Espírito Santo",NA,"Município de Itaguassú - Alto Limoeiro.",NA,NA,NA,NA,"US02951267","US02951267_01","Triana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"213","2020-09-12 05:00:02-03","US","US","2639166","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"S.P. Raimundo","1098",NA,NA,NA,"South America - Neotropics","Brazil","Bahia",NA,"Almadina da Serra Pancadinho.",NA,NA,NA,NA,"US02951268","US02951268_01","Triana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"214","2020-09-12 05:00:02-03","US","US","2323107","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"R. M. Klein","1090","1955","1","18","South America","Brazil","Santa Catarina",NA,"Mata da Cia, Hering, Blumenau.",NA,NA,NA,NA,"US02951271","US02951271_01","Triana","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"215","2020-09-12 05:00:02-03","US","US","1340018","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"P. K. Dusén","1614","1903","2","6","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Corcovado in silva primavera.",NA,NA,NA,NA,"US02951269","US02951269_01","Triana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"216","2020-09-12 05:00:02-03","US","US","292593","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Mendonca","1151","1887","12",NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Theresopolis.",NA,NA,NA,NA,"US02951270","US02951270_01","Triana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"217","2020-09-12 05:00:02-03","US","US","64971","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Riedel, --","37",NA,NA,NA,"South America","Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,"US02951256","US02951256_01","Triana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"218","2020-09-12 05:00:02-03","US","US","2323108","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"R. M. Klein","1236","1955","3","31","South America","Brazil","Santa Catarina",NA,"Morro da Ressacada, Itajaí.",NA,NA,NA,NA,"US02951277","US02951277_01","Triana","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"219","2020-09-12 05:00:02-03","US","US","2342850","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"O. Barth","191","1960","1","13","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Procedencia Est. do Rio, Parque Nacional de Itatiaia.",NA,NA,NA,NA,"US02951278","US02951278_01","Triana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"220","2020-09-12 05:00:02-03","US","US","2323106","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"R. M. Klein","718","1954","3","17","South America","Brazil","Santa Catarina",NA,"Morro da Fazenda, Itajaí.",NA,NA,NA,NA,"US02951263","US02951263_01","Triana","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"221","2020-09-12 05:00:02-03","US","US","2281946","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"-- Reitz & Klein, --","2523","1956","1","19","South America","Brazil","Santa Catarina",NA,"Pilões, Palhoça.",NA,NA,NA,NA,"US02951275","US02951275_01","Triana","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"222","2020-09-12 05:00:02-03","US","US","3192252","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"J. Vimercat","157","1984","5","30","South America - Neotropics","Brazil","Espírito Santo",NA,"Município de Santa Teresa, mata de Prefeitura, Valão de São Lourenço.",NA,NA,NA,NA,"US02951273","US02951273_01","Triana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"223","2020-09-12 05:00:02-03","US","US","3090915","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"T. S. Santos, L. Mattos da Silva & E. J. Judziewicz","4172","1986","3","6","South America - Neotropics","Brazil","Bahia",NA,"Municipio: Una, Riberao das Palmeiras, Serra Javi, Ramal com entrada no km 11 da rodovia Sao Jose/Una, lado S a 9 km cima da Serra, 9 km por ar SSE Sao Jose.","-38.3083","-15.1583",NA,NA,"US02951265","US02951265_01","Triana","600","760",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"224","2020-09-12 05:00:02-03","US","US","1123445","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"-. Simard","6883","1874","1","22","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Alto Macahe, Brésil.",NA,NA,NA,NA,"US02951280","US02951280_01","Triana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"225","2020-09-12 05:00:02-03","US","US","3184432","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"W. Boone","148","1984","5","15","South America - Neotropics","Brazil","Espírito Santo",NA,"Município de Santa Teresa, Estação Biológica de Santa Lúcia.",NA,NA,NA,NA,"US02951272","US02951272_01","Triana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"226","2020-09-12 05:00:02-03","US","US","2404787","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"R. M. Klein","2824","1961","12","6","South America","Brazil","Santa Catarina",NA,"Azambuja, Brusque.",NA,NA,NA,NA,"US02951258","US02951258_01","Triana","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"227","2020-09-02 16:33:00-03","Cenargen","CEN","109592","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","angustifolia","Leandra angustifolia","B. Valente & J. F. A. Baumgratz","José Fernando A. Baumgratz","772","2000","12","19",NA,"Brasil","RJ","MACAE","Estrada para cidade de Sana, após a cidade de Frade. No lado da estrada, logo após a ponte de madeira em local sombrio e úmido na trilha para interior da mata de encosta.","-42.133333","-22.233333","Exsicatas","Ciófilo, ramos verdes e castanhos; folhas verdes discolores, quando jovens com nervuras vinosas na face adaxial. Inflorescência com indumento de vinoso a rosado; brácteas, hipanto e cálice verdes; pétalas, estames e estilete alvos. Coletada amostra de madeira para Xiloteca RBw. Doação do Jardim Botânico do Rio de Janeiro - RB 418341","CEN00109592",NA,"DC.","560","560",NA,NA,NA,"2018",NA,NA,"-42.133333","-22.233333",NA,NA,NA,"1",NA
"228","2019-11-13 11:25:51-03","USP","SPF","116326","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","D'El Rei Souza","Árbocz, GF","2730","1996","05","23",NA,"Brasil","São Paulo","Queluz",NA,"-44.781667","-22.45",NA,NA,"SPF00116326",NA,"Triana",NA,NA,NA,NA,NA,"1998",NA,NA,"-44.781667","-22.45",NA,NA,NA,NA,NA
"229","2019-11-13 11:25:51-03","USP","SPF","166044","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Rezende, AR","Thomas, WW","13446","2003","03","19",NA,"Brasil","Bahia","Ibirapitanga",NA,"-39.459167","-13.890833",NA,NA,"SPF00166044",NA,"Triana","690","690",NA,NA,NA,"2010","12",NA,"-39.459167","-13.890833",NA,NA,NA,NA,NA
"230","2019-11-13 11:25:51-03","USP","SPF","175053","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Reginato, M","Amorim, AMA","5014","2005","05","14",NA,"Brasil","Bahia","Arataca","Serra do Peito de Moça.","-39.341667","-15.173611",NA,NA,"SPF00175053",NA,"Triana","1000","1000",NA,NA,NA,"2011",NA,NA,"-39.341667","-15.173611",NA,NA,NA,NA,NA
"231","2019-11-13 11:25:51-03","USP","SPF","215677","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Anônimo","Jardim, AB","209","2009","02","06",NA,"Brasil","Bahia","Arataca","Serra das Lontras","-39.339444","-15.174167",NA,NA,"SPF00215677",NA,"Triana",NA,NA,NA,NA,NA,NA,NA,NA,"-39.339444","-15.174167",NA,NA,NA,NA,NA
"232","2019-11-13 11:25:51-03","USP","SPF","186607","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","et al.; Baumgratz, JFA","Baumgratz, JFA","997","2007","04","20",NA,"Brasil","Rio de Janeiro","Miguel Pereira","Reserva Biológica do Tinguá","-43.479167","-22.57",NA,NA,"SPF00186607",NA,"Triana","750","750",NA,NA,NA,"2007",NA,NA,"-43.479167","-22.57",NA,NA,NA,NA,NA
"233","2019-11-13 11:25:51-03","USP","SPF","83383","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","D'El Rei Souza","Lopes, MA","688","1984","12","20",NA,"Brasil","Minas Gerais","Caratinga",NA,"-42.1391983032227","-19.7896995544434",NA,NA,"SPF00083383",NA,"Triana",NA,NA,"49886","auto",NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-11-13 11:25:51-03","USP","SPF","132548","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Leonor Souza, M","Andrade, PM","658","1985","01","22",NA,"Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,"SPF00132548",NA,"Triana",NA,NA,"49886","auto",NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-10-07 09:34:38-03","UEFS","HUEFS","121248","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Neves, M.L.C.","64","2004","07","19",NA,"Brasil","Bahia","Santa Terezinha","Serra da Jibóia.","-39.476944","-12.869722",NA,"Mata.","HUEFS0121248","HUEFS0121248","(DC.) Triana",NA,NA,NA,NA,NA,NA,NA,NA,"39W28'37''","12S52'11''","Rosanae",NA,NA,NA,NA
"236","2019-10-07 09:34:38-03","UEFS","HUEFS","104803","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","R.Goldenberg","Santos, A.K.A.","693","2006","01","15",NA,"Brasil","Minas Gerais","Caraguatatuba","Ca. de 21 km de Caraguatatuba. Beira da Estrada, parada do Posto de resgate, Mata a esquerda do Posto.","-45.497778","-23.563611",NA,NA,"HUEFS0104803","HUEFS0104803","(DC.) Triana","762","762",NA,NA,NA,"2007","07",NA,"45W29'52''","23S33'49''","Rosanae",NA,NA,NA,NA
"237","2019-10-07 09:34:38-03","UEFS","HUEFS","50495","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Ivanauskas, N.M.","4571","2000","04","21",NA,"Brasil","São Paulo","São Sebastião","Parque Estadual da Serra do Mar, Trilha do escorrega, sítio Urucurana.","-45.491389","-23.711944",NA,"Floresta Ombrófila Densa de Encosta sem muita perturbação.","HUEFS0050495","HUEFS0050495","(DC.) Triana",NA,NA,NA,NA,NA,NA,NA,NA,"45W29'29''","23S42'43''","Rosanae",NA,NA,NA,NA
