"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"1019","2017-11-17 12:38:00-02","MO","MOBOT","100709205","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","A. Fuentes (LPB)","Alfredo F. Fuentes|L. Cayola|B. Escobari|C. Aparicio|P. De La Peña|A. Iturri|A. Fernandez|D. Mamani|J. Mamani|Remberto Jove|C. Pérez","2014","4","13","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, sector Resina, camino entre el campamento y la PPM 13","-68.5666667","-14.2991666",NA,NA,"830.00000000",NA,NA,NA,"Fuentes Claros 18918",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"2","14-02",NA
"1020","2015-01-14 09:16:00-02","MO","MOBOT","100760187","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","G.E. Schatz","Rodolphe E. Spichiger|Pierre A. Loizeau","1991","10","13","Paraguay","Paraguarí",NA,"Cerro Santo Tomás.","-57.0833333","-25.6",NA,NA,"200.00000000",NA,NA,NA,"Spichiger 5005",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1021","2015-01-14 09:17:00-02","MO","MOBOT","100760273","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","G.E. Schatz","Rodolphe E. Spichiger|Pierre A. Loizeau|A. Schlüssel|Gabrielle Barriera","1991","10","26","Paraguay","Ñeembucú",NA,"Yacaré (Guazu Cuá).","-57.4166667","-27.05",NA,NA,NA,NA,NA,NA,"Spichiger 5315",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1022","2017-11-17 12:38:00-02","MO","MOBOT","100781066","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer",NA,"Luciano Bernardi","1978","11","9","Paraguay","Ñeembucú",NA,"Curupayty, Humaitá.","-58.6166667","-27.15",NA,NA,"45.00000000",NA,NA,NA,"Bernardi 18424",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1023","2017-11-17 12:33:00-02","MO","MOBOT","100781067","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer",NA,"Teodore Meyer","1950","12",NA,"Paraguay","Ñeembucú",NA,"Itapiru departamento Pilar","-58.5666667","-27.2666667",NA,NA,"45.00000000",NA,NA,NA,"Meyer 15899",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1024","2018-07-23 17:49:00-03","MO","MOBOT","100983039","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","G.E. Schatz","T. Rojas","1950","11","3","Paraguay",NA,NA,"San Bernardino.",NA,NA,NA,NA,NA,NA,NA,NA,"Rojas 14313",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1025","2013-01-24 08:21:00-02","MO","MOBOT","1068861","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","H. Rainer","Elsa M. Zardini|Leongino Guerrero","1995","11","27","Paraguay","Alto Paraná",NA,"Estancia Río Bonito: Forest II (around Río Bonito on eastern side of property). Tall forest on red sandy soil.","-54.80472","-25.63194",NA,NA,"240.00000000",NA,NA,NA,"Zardini 43760",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","1033",NA
"1026","2013-01-24 08:21:00-02","MO","MOBOT","1073682","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","H. Rainer","Elsa M. Zardini|Leongino Guerrero","1996","1","19","Paraguay","San Pedro",NA,"Yaguareté Forest (Sustainable Forest Systems Site). Tall forest.","-56.14805","-23.79777",NA,NA,NA,NA,NA,NA,"Zardini 44477",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","1047",NA
"1027","2013-01-24 08:21:00-02","MO","MOBOT","1391712","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","H. Rainer","T. Herzog","1910","12",NA,"Bolivia","Santa Cruz",NA,"near Cabezas",NA,NA,NA,NA,"550.00000000",NA,NA,NA,"Herzog 1283",NA,NA,NA,NA,"Holotype","South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1028","2013-01-24 08:21:00-02","MO","MOBOT","1396768","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","H. Rainer","A.M. Carrión|E. Ramos","1998","11","10","Bolivia","Santa Cruz","Angel Sandoval","Provincia German Busch. Area natural de manejo integrado y Parque Nacional Otuquis; a 1 km de la casa en un motacusal, sotobosque cubierto de hojarsca. Suelo franco arenoso con materia organica en descomposicion.","-58.46555","-18.965",NA,NA,"80.00000000",NA,NA,NA,"Carrión Cuellar 735",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1029","2013-01-24 08:21:00-02","MO","MOBOT","1420906","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","H. Rainer","Elsa M. Zardini|R. Brítez","1999","12","15","Paraguay","Caazapá",NA,"Estancia Tapytá of Shell Forestry Ltd. Tall forest patches. Collecting area: around two hectares.","-55.76888","-26.25305",NA,NA,NA,NA,NA,NA,"Zardini 53096",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","1193",NA
"1030","2013-01-24 08:21:00-02","MO","MOBOT","1421288","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","H. Rainer","Elsa M. Zardini|R. Brítez","1999","12","16","Paraguay","Caazapá",NA,"Estancia Tapytá of Shell Forestry Ltd. Tall forest on trail to Tebicuary River. Collecting area: around two hectares.","-55.77055","-26.2875",NA,NA,NA,NA,NA,NA,"Zardini 53227",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","1194",NA
"1031","2017-08-22 08:00:00-03","MO","MOBOT","1542482","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","H. Rainer","Elsa M. Zardini|B. Ojeda","2000","12","3","Paraguay","Misiones",NA,"Around Yabebiry.","-57.1627778","-27.3844444",NA,NA,NA,NA,NA,NA,"Zardini 55748",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"5","1223",NA
"1032","2013-01-24 08:21:00-02","MO","MOBOT","1586611","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","H. Rainer","Fátima Mereles|et al.","2000","11","7","Paraguay","Paraguarí",NA,"Borde e interior de Bosque.","-57.40638","-25.99583",NA,NA,NA,NA,NA,NA,"Mereles H. 8150",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1033","2013-01-24 08:21:00-02","MO","MOBOT","1709691","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","H. Rainer","Elsa M. Zardini|M. Vera","2001","11","5","Paraguay","Concepción",NA,"Tres Cerros. Forest.","-57.87305","-22.25333",NA,NA,"200.00000000",NA,NA,NA,"Zardini 57494",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","1244",NA
"1034","2013-08-20 12:47:00-03","MO","MOBOT","1710606","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","H. Rainer","Elsa M. Zardini|Leongino Guerrero","2001","11","7","Paraguay","Concepción",NA,"Estancia San Fernando.","-57.3686111","-22.915",NA,NA,NA,NA,NA,NA,"Zardini 57639",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"5","1247",NA
"1035","2013-01-24 08:21:00-02","MO","MOBOT","1710683","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","H. Rainer","Elsa M. Zardini|M. Vera","2001","11","7","Paraguay","Concepción",NA,"Río Aquidaban-Loreto. Cerrado scrubs on red soil.","-57.41666","-23.08333",NA,NA,NA,NA,NA,NA,"Zardini 57715",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","1248",NA
"1036","2013-01-24 08:21:00-02","MO","MOBOT","1802882","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","H. Rainer","Émile Hassler","1901","9",NA,"Paraguay","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hassler 7407",NA,NA,NA,NA,"Isotype","South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1037","2020-08-19 19:22:00-03","MO","MOBOT","1853698","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","A. Fuentes (LPB)","F. Canqui|Alejandro Araujo M.|Héctor Cabrera|M.H. Calzadilla|L. Cayola|Carla Maldonado|Narel Paniagua Zambrana|Remberto Alvarez|A. Alvarez|Mario Álvarez","2003","2","19","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, camino Apolo-Azariamas, Arroyo Pintata. A 495 m del campamento en dirección SE, aproximadamente 20 minutos saliendo del camino.","-68.5388055","-14.4684723",NA,NA,"1011.00000000",NA,NA,NA,"Canqui Magne 94",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","03-01",NA
"1038","2013-01-24 08:21:00-02","MO","MOBOT","2407516","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","H. Rainer","Renée H. Fortunato|A. Cabral|A. Martínez","1999","2","25","Argentina","Formosa","Pilcomayo","27 km de Clorinda en direcc. W a Laguna Blanca, por RN 86.","-57.95","-25.23333",NA,NA,NA,NA,NA,NA,"Fortunato 6245",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1039","2020-08-19 20:22:00-03","MO","MOBOT","1854151","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","A. Fuentes (LPB)","F. Canqui|Alejandro Araujo M.|Héctor Cabrera|L. Cayola|Carla Maldonado|Narel Paniagua Zambrana|Antonio Álvarez|Remberto Alvarez|Mario Álvarez","2003","2","20","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, camino Apolo-Asariamas, arroyo Pintata. A 314 m del campamento en dirección SE, aproximadamente a 15 minutos saliendo del camino.","-68.5388055","-14.4684723",NA,NA,"940.00000000",NA,NA,NA,"Canqui Magne 119",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"5","03-02",NA
"1040","2020-08-21 19:18:00-03","MO","MOBOT","1860701","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","A. Fuentes (LPB)","L. Cayola|et al.","2003","2","28","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, camino Apolo-Asariamas, Arroyo Pintata entrando hora y media desde Sipia. Parcela Permanente V.","-68.5425","-14.4652778",NA,NA,"880.00000000","1015.00000000",NA,NA,"Cayola Pérez 200",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","03-08",NA
"1041","2013-05-23 08:50:00-03","MO","MOBOT","1863229","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","A. Fuentes (LPB)","Narel Paniagua Zambrana|He. Cabrera|F. Canqui|Mario Álvarez|A. Alvarez","2003","3","4","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, camino Apolo-Azariamas, arroyo Pintata. A 1,42 km al S del campamento principal. Bosque seco en ladera. Parcela Temporal de Muestreo 85 (0.1 ha).","-68.5369444","-14.4780556",NA,NA,"923.00000000",NA,NA,NA,"Paniagua Zambrana 5630",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","03-05",NA
"1042","2013-05-23 08:50:00-03","MO","MOBOT","1863308","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","A. Fuentes (LPB)","Narel Paniagua Zambrana|He. Cabrera|F. Canqui|Mario Álvarez|A. Alvarez","2003","3","4","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, camino Apolo-Azariamas, arroyo Pintata. A 1,42 km al S del campamento principal. Bosque seco en ladera. Parcela Temporal de Muestreo 85 (0.1 ha).","-68.5369444","-14.4780556",NA,NA,"923.00000000",NA,NA,NA,"Paniagua Zambrana 5634",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","03-05",NA
"1043","2017-04-11 08:19:00-03","MO","MOBOT","1868428","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","A. Fuentes (LPB)","Carla Maldonado|Narel Paniagua Zambrana|Honorio Pariamo|Edwin Lucia","2002","3","25","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, río Hondo, arroyo Negro.","-67.7952777","-14.6516667",NA,NA,"320.00000000",NA,NA,NA,"Maldonado Goyzueta 1890",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3","02-15",NA
"1044","2016-04-29 09:04:00-03","MO","MOBOT","1921822","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","H. Rainer","Alfredo F. Fuentes|Narel Paniagua Zambrana|L. Cayola|Susan Whitehead|Ramiro Cuevas","2003","11","5","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Virgen del Rosario y proximidades.","-68.6888889","-14.6011111",NA,NA,"890.00000000",NA,NA,NA,"Fuentes Claros 5625",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"6","03-04",NA
"1045","2016-04-29 09:25:00-03","MO","MOBOT","1923963","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","A. Fuentes (LPB)","Alfredo F. Fuentes|Narel Paniagua Zambrana|L. Cayola|Susan Whitehead|Ramiro Cuevas","2003","11","9","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, entre Puca Suchu y Virgen del Rosario.","-68.69","-14.5777778",NA,NA,"910.00000000",NA,NA,NA,"Fuentes Claros 5824",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"6","03-12",NA
"1046","2013-01-24 08:21:00-02","MO","MOBOT","2193533","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","H. Rainer","Arturo E. Burkart","1949","11","25","Argentina","Misiones",NA,"Posadas, barranca del Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"Burkart 14052",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047","2013-01-24 08:21:00-02","MO","MOBOT","2193584","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","H. Rainer","Ricardo O. Vanni|Sergio Cáceres M.|G. López|Anita Radovancich","1990","3","2","Argentina","Corrientes","San Miguel","12 Km NE de San Miguel, Ea. Toro-y","-57.75","-28.7",NA,NA,NA,NA,NA,NA,"Vanni 1606",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048","2013-01-24 08:21:00-02","MO","MOBOT","2193617","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","H. Rainer","Ricardo O. Vanni|Sergio Cáceres M.|G. López|Anita Radovancich","1990","3","3","Argentina","Corrientes","San Miguel","12 Km NE de San Miguel, Ea. Curupayty",NA,NA,NA,NA,NA,NA,NA,NA,"Vanni 1678",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1049","2013-01-24 08:21:00-02","MO","MOBOT","2193645","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","H. Rainer","Bruno G. Piccinini|A. L. García","1967","12","15","Argentina","Formosa","Formosa","Bosque en galería del Ayo. San Hilario y la Ruta 11 nueva.","-58.26666","-26.26666",NA,NA,NA,NA,NA,NA,"Piccinini 1169",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050","2013-01-24 08:21:00-02","MO","MOBOT","2193662","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","H. Rainer","Pedro Jörgensen","1917",NA,NA,"Argentina","Chaco",NA,"Las Palmas",NA,NA,NA,NA,NA,NA,NA,NA,"Jörgensen 1953",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1051","2013-01-24 08:21:00-02","MO","MOBOT","2193700","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","H. Rainer","M.C. Franceschini","1998","11","2","Argentina","Corrientes","San Cosme","Paso de la Patria, a 2 cuadras del Camping Hormiguero",NA,NA,NA,NA,NA,NA,NA,NA,"Franceschini 14",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052","2013-01-24 08:21:00-02","MO","MOBOT","2290139","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","H. Rainer","Aurelio Schinini|G. Cuadrado","1995","10","25","Argentina","Formosa","Pilcomayo","Sol de Mayo, 14 Km SW de Laguna Blanca","-58.41666","-25.11666",NA,NA,NA,NA,NA,NA,"Schinini Cacace 30330",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1053","2013-01-24 08:21:00-02","MO","MOBOT","2290172","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","H. Rainer","Aurelio Schinini|Carlos Saravia T.|Robert Neumann","1997","10","28","Argentina","Salta","Orán","Finca San Andrés. Los Naranjos.",NA,NA,NA,NA,"650.00000000",NA,NA,NA,"Schinini Cacace 32917",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1054","2013-01-24 08:21:00-02","MO","MOBOT","2339233","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","H. Rainer","Sara G. Tressens|M. Silvia Ferrucci|Victor Maruñak|M.G. Pellegrini","1992","4","7","Argentina","Corrientes","Santo Tomé","Ea. Bertrán (Infrán Cué), 23 Km SW de Virasoro","-56.1","-28.23333",NA,NA,NA,NA,NA,NA,"Tressens 4012",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055","2013-01-24 08:21:00-02","MO","MOBOT","2339259","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","H. Rainer","G.J. Schwarz","1947","3","1","Argentina","Córdoba","San Javier","Santa Rita",NA,NA,NA,NA,NA,NA,NA,NA,"Schwarz 4220",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1056","2013-01-24 08:21:00-02","MO","MOBOT","2407533","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","H. Rainer","Maria M. Arbo|Sergio Cáceres M.|M. Silvia Ferrucci|Victor Maruñak","1996","10","23","Argentina","Corrientes","Concepción","Estancia Yatay Corá, 50 km NE de Chavarría. Aprox. 2 km al NE del casco",NA,NA,NA,NA,NA,NA,NA,NA,"Arbo 6765",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1057","2013-01-24 08:21:00-02","MO","MOBOT","2431464","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","H. Rainer","Osvaldo Morrone|Norma B. Deginani|Ana M. Cialdella","1996","2","12","Argentina","Misiones","Guaraní","Ruta Prov. 2, Reserva Ecológica Provincial, 23 km de El Soberbio camino al Parque Provincial Moconá","-54.1","-27.1666667",NA,NA,"390.00000000",NA,NA,NA,"Morrone 704",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"1058","2015-11-04 09:50:00-02","MO","MOBOT","2453193","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","H. Rainer","Renato A. Záchia|Cláudio A. Mondin","1994","11","7","Brazil","Rio Grande do Sul",NA,"Uruguaiana",NA,NA,NA,NA,NA,NA,NA,NA,"Záchia 1600",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1059","2014-10-03 05:34:00-03","MO","MOBOT","2453211","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","H. Rainer","Renato A. Záchia","1992","1","21","Brazil","Rio Grande do Sul",NA,"Alegrete. Alegrete",NA,NA,NA,NA,NA,NA,NA,NA,"Záchia 843",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1060","2014-10-03 05:34:00-03","MO","MOBOT","2453227","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","H. Rainer","Renato A. Záchia","1993","10","1","Brazil","Rio Grande do Sul",NA,"Itaquí. Villa de Bororé, camino a Ea. Bom Fim",NA,NA,NA,NA,NA,NA,NA,NA,"Záchia 1454",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1061","2014-10-03 05:34:00-03","MO","MOBOT","2453245","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","H. Rainer","Renato A. Záchia","1993","10","8","Brazil","Rio Grande do Sul",NA,"Itaquí. Río Itú",NA,NA,NA,NA,NA,NA,NA,NA,"Záchia 1483",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1062","2014-10-03 05:34:00-03","MO","MOBOT","2453262","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","H. Rainer","Renato A. Záchia","1993","10","18","Brazil","Rio Grande do Sul",NA,"São Borja. Sanga Santa Cruz, a 8 Km de Ñu Porá",NA,NA,NA,NA,NA,NA,NA,NA,"Záchia 1485",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1063","2014-10-03 05:34:00-03","MO","MOBOT","2453280","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","H. Rainer","Renato A. Záchia","1993","10","19","Brazil","Rio Grande do Sul",NA,"São Borja. Sanga da Estiva",NA,NA,NA,NA,NA,NA,NA,NA,"Záchia 1486",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1064","2014-10-03 05:34:00-03","MO","MOBOT","2453296","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","H. Rainer","Renato A. Záchia","1993","10","27","Brazil","Rio Grande do Sul",NA,"São Borja. Dist. Sta.Rosa. Rincón de Sao Lucas. Ea.de las Bonitas, ca. río Butuí",NA,NA,NA,NA,NA,NA,NA,NA,"Záchia 1514",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065","2014-10-03 05:34:00-03","MO","MOBOT","2453299","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","H. Rainer","Renato A. Záchia","1993","12","11","Brazil","Rio Grande do Sul",NA,"São Borja. Ñu Porá",NA,NA,NA,NA,NA,NA,NA,NA,"Záchia 1573",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066","2013-01-24 08:21:00-02","MO","MOBOT","2454656","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","H. Rainer","* ICART","1941",NA,NA,"Argentina","Misiones","Capital","Posadas","-55.9","-27.3833333",NA,NA,NA,NA,NA,NA,"ICART s.n.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1067","2020-07-10 13:13:00-03","MO","MOBOT","2493844","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","H. Rainer","Karl Fiebrig","1900","10",NA,"Paraguay","Concepción",NA,"N. Paraguay: zwischen Río Apa und Río Aquidabán, Centurión",NA,NA,NA,NA,NA,NA,NA,NA,"Fiebrig 4204",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
