"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","relatedCatalogItem","individualCount","fieldNumber"
"194","2014-11-26 22:23:00-02","MO","MOBOT","3141494","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","S.F. Smith","Gert G. Hatschbach|Armando C. Cervi|E. Barbosa","Hatschbach 72527","2001",NA,NA,"Brazil",NA,NA,"Salto do Rio Vacariano ( Mun. Urubici) Santa Catarina.",NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2008-05-27 22:02:00-03","MO","MOBOT","3141545","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","H. Sleumer","Gert G. Hatschbach","Hatschbach 19346","1968",NA,NA,"Brazil","Paraná",NA,"Rio Iguacu, Salto Osorio ( S. Jorga do oeste).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2009-07-17 17:34:00-03","MO","MOBOT","3141585","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","H. Sleumer","Per Dusén","Dusén 9261","1910",NA,NA,"Brazil","Paraná",NA,"Calucon, ed werg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2008-05-27 22:02:00-03","MO","MOBOT","3141677","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","G. Hatschbach","J.M. Silva","Silva 1494","1995",NA,NA,"Brazil","Paraná",NA,"Serra do Aracatuba ( mun. Guaratuba) Parana.",NA,NA,NA,NA,"1350.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-06-22 14:18:40-03","UNESP-IBILCE","SJRP","18438","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","M.C. Dias","W. Zangaro Filho",NA,NA,NA,NA,"Brasil","Paraná","Sapopema","Fazenda Bom Sucesso","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"Árvore 9,5 m.;","Tracheophyta","Malpighiales","América do Sul",NA,"21990","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"199","2020-06-22 14:18:40-03","UNESP-IBILCE","SJRP","09815","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer",NA,"L.C. Bernacci",NA,NA,NA,NA,"Brasil","São Paulo","Campinas","Fazenda São Vicente","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,"Arbusto 2 m, flores creme.;","Tracheophyta","Malpighiales","América do Sul",NA,"23900","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"200","2016-08-26 09:17:40-03","UFSM","HDCF","3220","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Marchiori, J. N. C.","Marchiori, J. N. C.","838","1987","08","06","Brasil","Rio Grande do Sul","Canguçú","Santa Clara","-52.6755981445312","-31.3950004577637",NA,NA,NA,NA,NA,NA,"Com flores. Madeira coletada",NA,NA,"América",NA,"68702","auto","1989","08","23",NA,NA,NA,NA,NA
"201","2019-03-29 10:41:41-03","UFSM","HDCF","473","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Longhi, S. J.","Andrae, F. H.",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Faxinal do Soturno","Faxinal do Soturno","-53.4446983337402","-29.5746994018555",NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,"11227","auto","1987","10","14",NA,NA,NA,NA,NA
"202","2019-03-29 10:41:41-03","UFSM","HDCF","941","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Longhi, S. J.","Oliveira, O. S.; Brena, D. A.",NA,"1982","02","11","Brasil","Rio Grande do Sul","Nonoai","Parque Estadual de Nonoai","-52.7714004516602","-27.3617000579834",NA,NA,NA,NA,NA,NA,"Inventário de nativas (am. 36/7)",NA,NA,"América",NA,"35080","auto","1987","10","14",NA,NA,NA,NA,NA
"203","2016-08-26 09:17:40-03","UFSM","HDCF","863","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Longhi, S. J.","Longhi, S. J.; Marchiori, J. N. C.","206","1981","10","16","Brasil","Rio Grande do Sul","Santiago","Coxilha do Iguariaçá","-54.8671989440918","-29.1916999816895",NA,NA,NA,NA,NA,NA,"Inventário de nativas (am. 18/sn)",NA,NA,"América",NA,"56006","auto","1987","10","14",NA,NA,NA,NA,NA
"204","2016-08-26 09:17:40-03","UFSM","HDCF","100","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Longhi, S. J.","Longhi, S. J.; Marchiori, J. N. C.","49","1981","01","10","Brasil","Rio Grande do Sul","Passo Fundo","FLONA","-52.184444","-28.316667","-52.184444","-28.316667",NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,"1987","10","14",NA,NA,NA,NA,NA
"205","2019-03-29 10:41:41-03","UFSM","HDCF","7016","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Figueira, M.","Nicolini, G.",NA,"2015","08","03","Brasil","Rio Grande do Sul","Mata",NA,"-54.54","-29.52","-54.54","-29.52",NA,NA,NA,NA,"Identificação realizada de acordo com a Flora Neotropica (Sleumer, 1980), onde não há tricomas ao longo do pedúnculo, altura de 10 m, RS-353-3-8-2",NA,NA,"América",NA,NA,NA,"2015","12","14",NA,NA,NA,NA,NA
"206","2019-03-29 10:41:41-03","UFSM","HDCF","856","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Longhi, S. J.","Longhi, S. J.; Marchiori, J. N. C.",NA,"1981","10","15","Brasil","Rio Grande do Sul","Santiago","Fazenda Lauriano Brum","-54.8671989440918","-29.1916999816895",NA,NA,NA,NA,NA,NA,"Inventário de nativas (am. 17/109)",NA,NA,"América",NA,"56006","auto","1987","10","14",NA,NA,NA,NA,NA
"207","2019-03-29 10:41:41-03","UFSM","HDCF","622","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Marchiori, J. N. C.","Marchiori, J. N. C.",NA,"1982","07","21","Brasil","Rio Grande do Sul","Unistalda","Unistalda- Santiago","-55.1502990722656","-29.0471992492676",NA,NA,NA,NA,NA,NA,"Em mata seca e pedregosa com pau-ferro, Lithraea molleoides e Gleditsia amorphoides",NA,NA,"América",NA,"23166","auto","1986","10","29",NA,NA,NA,NA,NA
"208","2019-03-29 10:41:41-03","UFSM","HDCF","57","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Marchiori, J. N. C.","Marchiori, J. N. C.",NA,"1981","01","16","Brasil","Rio Grande do Sul","Passo Fundo","FLONA","-52.184444","-28.316667","-52.184444","-28.316667",NA,NA,NA,NA,"Folhas glabras. Madeira coletada X-227",NA,NA,"América",NA,NA,NA,"1983","03","22",NA,NA,NA,NA,NA
"209","2019-09-27 09:50:54-03","UNIOESTE","UNOP","5126","S","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer",NA,"Liebsch, D.","1285","2007","02","28","Brasil","Paraná","Bituruna","Fazenda Lajeado Grande.","-51.5525016784668","-26.1613998413086",NA,NA,NA,NA,NA,NA,"Árvore, 6m, flor alva. Terreno úmido.",NA,NA,NA,NA,"30743","auto",NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-09-27 09:50:54-03","UNIOESTE","UNOP","4606","S","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Barboza, E.","Engels, M.E.","1630","2013","09","22","Brasil","Paraná","Carambeí","Catanduva de fora","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,NA,NA,"Arbórea, ca. 7 m. Caule castanho. Folhas verdes. Frutos imaturos verdes. Floresta Ombrófila Mista.",NA,NA,NA,NA,"26641","auto","2015","04","14",NA,NA,NA,NA,NA
"211","2019-09-27 09:50:54-03","UNIOESTE","UNOP","5058","S","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Smith, S.F.","Silva, J.M.; Barbosa, E.; Barbosa, E.","4834","2006","06","12","Brasil","Mato Grosso","Porto Murtinho","Rodovia Caracol Porto Murtinho, km 160, Fazenda Ponto Alegre",NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto, 2m, flor creme. Cerrado.",NA,NA,NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA
"212","2019-09-27 09:50:54-03","UNIOESTE","UNOP","5043","S","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer",NA,"Liebsch, D.","1285","2007","02","28","Brasil","Paraná","Bituruna","Fazenda Lajeado Grande.","-51.5525016784668","-26.1613998413086",NA,NA,NA,NA,NA,NA,"Árvore, 6m, flor alva. Terreno úmido.",NA,NA,NA,NA,"30743","auto",NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-09-27 09:50:54-03","UNIOESTE","UNOP","4218","S","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Barboza, E.","Engels, M.E.","1303","2013","08","21","Brasil","Paraná","Carambeí","Catanduva de fora","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,NA,NA,"Arbórea, ca. 8 m. Tronco com espinhos, em conjuntos estrelados. Caule castanho. Folhas verdes. Flores verdes claras. Anteras amareladas. Floresta Ombrófila mista.",NA,NA,NA,NA,"26641","auto","2015","04","14",NA,NA,NA,NA,NA
"214","2020-08-31 09:04:56-03","INPA","INPA","87893","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Hatschbach, GG","Hatschbach, GG","36647","1975","04","16","Brasil","Paraná","Morretes","Estrada da Graciosa. Alto da Serra.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"INPA0087893",NA,NA,"Dicotyledon Com-Clade","Malpighiales","Southern America",NA,"30514","auto","1975","06",NA,NA,NA,NA,NA,NA
"215","2020-08-31 09:04:56-03","INPA","INPA","200739","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Hatschbach, GG","Silva, JM da","2678","1998","12","01","Brasil","Paraná","Guaratuba","Serra do Araçatuba.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"INPA0200739",NA,NA,"Dicotyledon Com-Clade","Malpighiales","Southern America",NA,"41937","auto","1999",NA,NA,NA,NA,NA,NA,NA
"216","2020-08-31 09:04:56-03","INPA","INPA","142118","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Hatschbach, GG","Cordeiro, J","177","1985","11","13","Brasil","Paraná","São José dos Pinhais","Col. Santo Andrade.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"INPA0142118",NA,NA,"Dicotyledon Com-Clade","Malpighiales","Southern America",NA,"45291","auto","1984","03",NA,NA,NA,NA,NA,NA
"217","2020-07-10 09:46:07-03","MBML","MBML-HERBARIO","15767",NA,"Plantae","Flacourtiaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","A. Nepomuceno/2018","L. Kollmann; et al","5155","2001","12","06","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML015767","MBML015767","Arbusto 2m. Frutos vermelhos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-01-09 21:48:32-03","UNICENTRO","HUCO","0721","S","Plantae","Flacourtiaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Medeiros, R.","Inoue, M.T.; et al.; et al.","51","2003","05","02","Brasil","Paraná","Castro","Hotel 100 árvores","-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,"HUCO000721",NA,NA,NA,NA,NA,NA,"50779","auto",NA,NA,NA,NA,NA,NA,NA,NA
"219","2021-01-09 21:48:52-03","UNICENTRO","HUCO","4455","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Lopes, G.L.","Chiquetto, A.; et al.; et al.","232","2009","05","19","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004455",NA,"Bloco 2, Parcela 2, Faixa 3, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,"27771","auto","2011",NA,NA,NA,NA,NA,NA,NA
"220","2021-01-09 21:48:52-03","UNICENTRO","HUCO","4451","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Lopes, G.L.","Chiquetto, A.; et al.; et al.","467","2009","08","27","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004451",NA,"Bloco 23, Parcela 4, Faixa 4, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,"27771","auto","2011",NA,NA,NA,NA,NA,NA,NA
"221","2021-01-09 21:48:32-03","UNICENTRO","HUCO","0976","S","Plantae","Flacourtiaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Lopes, G.L.","Chiquetto, A.; et al.; et al.","s.n.","2009","10","21","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO000976",NA,"Regeneração 10 ha, B3/ P4/ F3; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,"27771","auto","2009","10","21",NA,NA,NA,NA,NA
"222","2021-01-09 21:48:52-03","UNICENTRO","HUCO","5723","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Lopes G. L.","Chiquetto, A.; et al.","420","2009","08","11","Brasil","Paraná","Fernandes Pinheiro",NA,"-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,NA,NA,"B3 P4 F1; FOM; HABITAT: FOM",NA,NA,NA,NA,"27771","auto","2011",NA,NA,NA,NA,NA,NA,NA
"223","2021-01-09 21:48:52-03","UNICENTRO","HUCO","4452","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Lopes, G.L.","Chiquetto, A.; et al.; et al.","387","2009","08","11","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004452",NA,"Bloco 3, Parcela 3, Faixa 4, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,"27771","auto","2011",NA,NA,NA,NA,NA,NA,NA
"224","2021-01-09 21:48:52-03","UNICENTRO","HUCO","4540","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Lopes, G.L.","Chiquetto, A.; et al.; et al.","610","2009","06","19","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004540",NA,"Bloco 2, Parcela 4, Faixa 5, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,"27771","auto","2011",NA,NA,NA,NA,NA,NA,NA
"225","2021-01-09 21:48:52-03","UNICENTRO","HUCO","4528","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Lopes, G.L.","Chiquetto, A.; et al.; et al.","365","2009","08","26","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004528",NA,"Bloco 6, Parcela 3, Faixa 2, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,"27771","auto","2011",NA,NA,NA,NA,NA,NA,NA
"226","2021-01-09 21:48:52-03","UNICENTRO","HUCO","4450","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Lopes, G.L.","Chiquetto, A.; et al.; et al.","409","2009","04","14","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004450",NA,"Bloco 1, Parcela 3, Faixa 5, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,"27771","auto","2011",NA,NA,NA,NA,NA,NA,NA
"227","2021-01-09 21:48:52-03","UNICENTRO","HUCO","7086","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer",NA,"Filho, E L P","s.n.","2013","05","14","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"Projeto serrapilhiera - Parcela 1, Arvore 14; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,"47271","auto","2013",NA,NA,NA,NA,NA,NA,NA
"228","2021-01-09 21:48:52-03","UNICENTRO","HUCO","1877","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Lopes, G.L.","Martins, E.; et al.; et al.","94","2009","11","19","Brasil","Paraná","Irati","Agua Quente- Guamirim","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"HUCO001877",NA,"Projeto Emílio Gomes- Parcela 3",NA,NA,NA,NA,"47271","auto","2009",NA,NA,NA,NA,NA,NA,NA
"229","2021-01-09 21:48:32-03","UNICENTRO","HUCO","3243","S","Plantae","Flacourtiaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Lopes G.L","Martins, E.; et al.; et al.","(793)","2011","05","20","Brasil","Paraná","Irati","Guamirim","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"HUCO003243",NA,"Em. Gomes (793) parcela 19",NA,NA,NA,NA,"47271","auto","2011",NA,NA,NA,NA,NA,NA,NA
"230","2021-01-09 21:48:32-03","UNICENTRO","HUCO","3053","S","Plantae","Flacourtiaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer",NA,"Grespan, T.","s.n.","2010","12","10","Brasil","Paraná","Teixeira Soares",NA,"-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,"HUCO003053",NA,"Parcela 21",NA,NA,NA,NA,"31767","auto",NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-01-09 21:48:52-03","UNICENTRO","HUCO","4453","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Lopes, G.L.","Chiquetto, A.; et al.; et al.","431","2009","09","02","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004453",NA,"Bloco 7, Parcela 4, Faixa 1, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,"27771","auto","2011",NA,NA,NA,NA,NA,NA,NA
"232","2021-01-09 21:48:52-03","UNICENTRO","HUCO","4454","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Lopes, G.L.","Chiquetto, A.; et al.; et al.","509","2009","08","26","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004454",NA,"Bloco 5, Parcela 4, Faixa 4, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,"27771","auto","2011",NA,NA,NA,NA,NA,NA,NA
"233","2017-11-24 14:12:25-02","UFLA","ESAL","18806","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer.","Eduardo Van den Berg","Van den Berg, E","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","rio das antas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,NA,"árvore; ; ;; Floresta",NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA
"234","2017-11-24 14:12:25-02","UFLA","ESAL","18802","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer.","Eduardo Van den Berg","Van den Berg, E","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","rio das antas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,NA,"árvore; ; ;; Floresta",NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA
"235","2017-11-24 14:12:25-02","UFLA","ESAL","12388","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer.",NA,"Pereira, SC; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Macaia","Fazenda dos Botelhos",NA,NA,NA,NA,NA,NA,NA,NA,"árvore; 9.0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2017-11-24 14:12:25-02","UFLA","ESAL","18799","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer.","Eduardo Van den Berg","Van den Berg, E","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","rio das antas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,NA,"árvore; ; ;; Floresta",NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA
"237","2017-11-24 14:12:25-02","UFLA","ESAL","18800","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer.","Eduardo Van den Berg","Van den Berg, E","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","rio das antas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,NA,"árvore; ; ;; Floresta",NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA
"238","2017-11-24 14:12:25-02","UFLA","ESAL","18805","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer.","Eduardo Van den Berg","Van den Berg, E","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","rio das antas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,NA,"árvore; ; ;; Floresta",NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA
"239","2017-11-24 14:12:25-02","UFLA","ESAL","18801","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer.","Eduardo Van den Berg","Van den Berg, E","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","rio das antas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,NA,"árvore; ; ;; Floresta",NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-02-04 10:30:10-03","UFRPE","HST","14365","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","M.C.Dias","E.M.Francisco; et O.M.Teixeira","s.n.","1999","10","04","Brasil","Paraná","São Jerônimo da Serra","Chácara Carolina","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"HST014365",NA,"Árvore 10 m alt.; frutos maduros vermelhos e imaturos verdes.",NA,NA,NA,NA,"30511","auto","2000",NA,NA,NA,NA,NA,NA,NA
"241","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer",NA,"P. K. Dusén",NA,"1910","6","25","Brazil","Paraná","Jaguariaíva",NA,"-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"44368","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"242","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer",NA,"L. Smith & Klein, R.",NA,"1957","2","8","Brazil","Santa Catarina","Curitibanos","Caçador-Curitibanos, km southeast of Caçador on the road to Leblon Regis (47km)","-50.584400177002","-27.2828006744385",NA,NA,"700","900",NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"25987","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"243","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer",NA,"R. Reitz & D. Klein",NA,"1957","9","7","Brazil","Santa Catarina","Mafra","Campo Novo","-49.8053016662598","-26.111400604248",NA,NA,"800",NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"66490","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"244","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer",NA,"G. Hatschbach & R. Kummrow",NA,"1975","4","16","Brazil","Paraná","Morretes","Estr. da Graciosa, Alto da Serra","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"30514","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"245","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer",NA,"J. M. Silva",NA,"1990","8","7","Brazil","Paraná","Morretes","Estr. da Graciosa, Recanto Engenheiro Lacerda","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"30514","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
