"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","infraspecificEpithet","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem","previousCatalogNumber","sex"
"200","2019-11-21 10:13:54-03","IBt","SP","263437","S","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Fraga, CLF","2006","07","05","Rossi, L; Carvalhaes, MA; Anunciação, EA; Yoshioka, CM","1241","1992","12","15","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Alto do Morro próximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-11-21 10:13:54-03","IBt","SP","293430","S","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Fraga, CLF","2006","07","05","Cordeiro, I; Nicolau, SA; Proença, SL; Rapini, A; Labiak, PH","1595","1995","12","09","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Estrada entre o rio Una do Prelado e o Rio Verde, 18 km do rio Una, restinga junto à desembocadura do rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-11-21 10:13:54-03","IBt","SP","24077","S","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis longifolia","Hoehne","Hoehne, FC",NA,NA,NA,"Russel, A","CGG3840","1897","12","20","Brasil","São Paulo","Itú","Capão sombrio do campo","-47.2900009155273","-23.2600002288818",NA,NA,NA,NA,"Herbácea, volúvel, 3 a 4 m. Flores verde-brancacentas, odoriferas","SP002431","SP002431",NA,NA,NA,NA,"22309","auto","longifolia",NA,NA,NA,"Holotype",NA,NA,NA
"203","2019-11-21 10:13:54-03","IBt","SP","248065","S","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Catharino, ELM","1993","09","20","Catharino, ELM; et al.","1503","1990","11","20","Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins, Barra do Una","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Planta escandente sobre arvoretas baixas, flores odoriferas, perianto amarelo esverdeado, labelo branco amarelado, com mancha amarelo ouro na região central interior",NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-11-21 10:13:54-03","IBt","SP","24495","S","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Hoehne, FC",NA,NA,NA,"Gehrt, A","s.n.","1929","11","14","Brasil","São Paulo","Praia Grande",NA,"-46.4000015258789","-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22363","auto",NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-21 10:13:54-03","IBt","SP","47459","S","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Hoehne, FC",NA,NA,NA,"Cunha, JF","s.n.","1942","11","12","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-11-21 10:13:54-03","IBt","SP","44817","S","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Hoehne, FC",NA,NA,NA,"Cunha, JF","s.n.","1940","11","23","Brasil","São Paulo","Ubatuba","Estação Experimental","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-12-19 17:10:19-03","AMES","HU-HERB","AMES 02158494","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch",NA,NA,NA,NA,"P. K. H. Dusén",NA,"1909","11","13","Brazil","Paraná",NA,"Serra do Mar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"208","2019-12-19 17:04:32-03","AMES","HU-HERB","AMES 02158495","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch",NA,NA,NA,NA,"L. A. Gattoni",NA,NA,NA,NA,"Paraguay",NA,NA,"[no additional data]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"209","2019-12-19 17:03:39-03","AMES","HU-HERB","AMES 02158496","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch",NA,NA,NA,NA,"L. A. Gattoni",NA,NA,NA,NA,"Paraguay",NA,NA,"[no additional data]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"210","2019-12-20 14:23:05-03","AMES","HU-HERB","AMES 02158542","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","vellozii","Vanilla vellozii","Rolfe",NA,NA,NA,NA,"P. K. H. Dusén","16125","1914","12","12","Brazil","Paraná",NA,"Tacarchy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Sheet",NA,NA,NA,NA,"16125",NA,NA,NA,NA,"undetermined"
"211","2019-12-20 14:22:27-03","GH","HU-HERB","GH 02158543","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","vellozii","Vanilla vellozii","Rolfe",NA,NA,NA,NA,"K. Fiebrig","564","1902","12","7","Paraguay",NA,NA,"Cordillera de Altos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Sheet",NA,NA,NA,NA,"564",NA,NA,NA,NA,"undetermined"
