"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"297","2019-11-01 15:04:36-03","UnB","UB","36960","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Incógnito","Pereira, FFO","57","2004","02","14","Southern America","Brasil","Distrito Federal","Riacho Fundo","Fazenda Sucupira","-47.509333","-14.072694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.509333","-14.072694",NA,NA,NA,NA,NA,NA
"298","2019-11-01 15:04:36-03","UnB","UB","91980","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Guimarães, PJF","Pereira, FFO","234","2004","04","05","Southern America","Brasil","Distrito Federal",NA,"Fazenda Sucupira, Riacho Fundo","-47.509333","-14.072694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.509333","-14.072694",NA,NA,NA,NA,NA,NA
"299","2019-11-01 15:04:36-03","UnB","UB","89088","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Incógnito","Pereira, FFO","128","2004","02","25","Southern America","Brasil","Distrito Federal","Riacho Fundo","Fazenda Sucupira","-47.509333","-14.072694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.509333","-14.072694",NA,NA,NA,NA,NA,NA
"300","2019-11-01 15:04:34-03","UnB","UB","101334","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Incógnito","Pereira, GA","86","2004","04","28","Southern America","Brasil","Distrito Federal","Riacho Fundo","Fazenda Sucupira","-47.509333","-14.071389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.509333","-14.071389",NA,NA,NA,NA,NA,NA
"301","2019-11-01 15:04:34-03","UnB","UB","101335","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Incógnito","Fonseca, ML","4007","2002","12","16","Southern America","Brasil","Distrito Federal","Núcleo Bandeirante",NA,"-47.943333","-15.896111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.943333","-15.896111",NA,NA,NA,NA,NA,NA
"302","2019-11-01 15:04:34-03","UnB","UB","100350","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Wurdack, JJ","Irwin, HS","14453","1966","04","06","Southern America","Brasil","Goiás","Posse","Posse, 6km ao S de Posse","-46.3694","-14.0931",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.3694","-14.0931",NA,NA,NA,NA,NA,NA
"303","2019-11-01 15:04:34-03","UnB","UB","100351","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Wurdack, JJ","Irwin, HS","34182","1972","01","15","Southern America","Brasil","Goiás","Pirenópolis","Pirenópolis, 10km ao E de Pirenópolis","-48.9592","-15.8525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.9592","-15.8525",NA,NA,NA,NA,NA,NA
"304","2019-11-01 15:04:34-03","UnB","UB","100352","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Wurdack, JJ","Irwin, HS","34286","1972","01","16","Southern America","Brasil","Goiás","Pirenópolis","Pirenópolis, 20km ao E de Pirenópolis","-48.9592","-15.8525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.9592","-15.8525",NA,NA,NA,NA,NA,NA
"305","2019-11-01 15:04:34-03","UnB","UB","100353","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Wurdack, JJ","Irwin, HS","10931","1965","12","02","Southern America","Brasil","Goiás","Corumbá de Goiás","Corumbá de Goiás, 12km ao S de Corumbá de Goiás","-48.8086","-15.9236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.8086","-15.9236",NA,NA,NA,NA,NA,NA
"306","2019-11-01 15:04:34-03","UnB","UB","100354","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Wurdack, JJ","Irwin, HS","18625","1968","01","15","Southern America","Brasil","Goiás","Corumbá de Goiás","Corumbá de Goiás, 15km ao N de Corumbá de Goiás","-48.8086","-15.9236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.8086","-15.9236",NA,NA,NA,NA,NA,NA
"307","2019-11-01 15:04:34-03","UnB","UB","100355","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Wurdack, JJ","Anderson, WR","8110","1973","04","04","Southern America","Brasil","Goiás","Cristalina","Cristalina, 9km ao S de Cristalina","-47.6136","-16.7686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.6136","-16.7686",NA,NA,NA,NA,NA,NA
"308","2019-11-01 15:04:34-03","UnB","UB","100356","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Wurdack, JJ","Heringer, EP","14136","1974","12","21","Southern America","Brasil","Goiás","Caldas Novas","Caldas Novas","-48.75","-17.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.75","-17.8",NA,NA,NA,NA,NA,NA
"309","2019-11-01 15:04:34-03","UnB","UB","100357","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Wurdack, JJ","Nogueira, E","140","1981","01","14","Southern America","Brasil","Goiás","Corumbá de Goiás","Corumbá de Goiás","-48.8086","-15.9236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.8086","-15.9236",NA,NA,NA,NA,NA,NA
"310","2019-11-01 15:04:34-03","UnB","UB","100358","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Wurdack, JJ","Pires, JM","57129","1963","10",NA,"Southern America","Brasil","Goiás",NA,"Entre o Gama e o Rio Corumbá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2019-11-01 15:04:34-03","UnB","UB","100359","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Wurdack, JJ","Silva, SS","17","1979","01",NA,"Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Alto Paraíso de Goiás, 6km ao E de Alto Paraíso de Goiás","-47.516667","-14.116667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.516667","-14.116667",NA,NA,NA,NA,NA,NA
"312","2019-11-01 15:04:34-03","UnB","UB","100360","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Wurdack, JJ","Eiten, G","8248","1968",NA,NA,"Southern America","Brasil","Goiás","Cristalina","Cristalina","-47.6136","-16.7686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.6136","-16.7686",NA,NA,NA,NA,NA,NA
"313","2019-11-01 15:04:34-03","UnB","UB","100361","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Wurdack, JJ","Killip, EP","8295","1980","01",NA,"Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Alto Paraíso de Goiás, 10km ao N de Alto Paraíso de Goiás","-47.516667","-14.116667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.516667","-14.116667",NA,NA,NA,NA,NA,NA
"314","2019-11-01 15:04:34-03","UnB","UB","100362","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Wurdack, JJ","Heringer, EP","11335","1967","02","02","Southern America","Brasil","Goiás","Cristalina","Cristalina","-47.6136","-16.7686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.6136","-16.7686",NA,NA,NA,NA,NA,NA
"315","2019-11-01 15:04:34-03","UnB","UB","100363","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Wurdack, JJ","Lima, N","688","1968",NA,NA,"Southern America","Brasil","Goiás","Pirenópolis","Pirenópolis","-48.9592","-15.8525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.9592","-15.8525",NA,NA,NA,NA,NA,NA
"316","2019-11-01 15:04:34-03","UnB","UB","100364","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Todzia, CA","Irwin, HS","34184","1972","01","15","Southern America","Brasil","Goiás","Pirenópolis","Pirenópolis, 10km ao E de Pirenópolis","-48.9592","-15.8525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.9592","-15.8525",NA,NA,NA,NA,NA,NA
"317","2019-11-01 15:04:34-03","UnB","UB","100365","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Todzia, CA","Irwin, HS","34437","1972","01","17","Southern America","Brasil","Goiás",NA,"23km ao E de Pirenópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2019-11-01 15:04:34-03","UnB","UB","100366","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Todzia, CA","Irwin, HS","32818","1971","03","20","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Alto Paraíso de Goiás, 19km ao N de Alto Paraíso de Goiás","-47.516667","-14.116667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.516667","-14.116667",NA,NA,NA,NA,NA,NA
"319","2019-11-01 15:04:34-03","UnB","UB","100367","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Todzia, CA","Irwin, HS","34858","1972","01","23","Southern America","Brasil","Goiás","Niquelândia","Niquelândia, 8km ao s de Niquelândia","-48.4597","-14.4739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.4597","-14.4739",NA,NA,NA,NA,NA,NA
"320","2019-11-01 15:04:34-03","UnB","UB","100368","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Todzia, CA","Irwin, HS","34637","1972","01","21","Southern America","Brasil","Goiás","Niquelândia","Niquelândia, 15km ao s de Niquelândia","-48.4597","-14.4739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.4597","-14.4739",NA,NA,NA,NA,NA,NA
"321","2019-11-01 15:04:34-03","UnB","UB","100369","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Todzia, CA","Irwin, HS","24563","1969","03","17","Southern America","Brasil","Goiás",NA,"41km ao N de Veadeiros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2019-11-01 15:04:34-03","UnB","UB","100370","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Incógnito","Guimarães, PJF","s.n.","2000","03","20","Southern America","Brasil","Goiás","Cristalina","Cristalina","-47.694667","-16.745944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.694667","-16.745944",NA,NA,NA,NA,NA,NA
"323","2019-11-01 15:04:34-03","UnB","UB","100371","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Incógnito","Guimarães, PJF","s.n.","2000","03","20","Southern America","Brasil","Goiás","Cristalina","Cristalina","-47.694667","-16.745944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.694667","-16.745944",NA,NA,NA,NA,NA,NA
"324","2019-11-01 15:04:34-03","UnB","UB","100372","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Romero, R","Santos, ML","169",NA,NA,NA,"Southern America","Brasil","Goiás","Pirenópolis","Pirenópolis","-48.9592","-15.8525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.9592","-15.8525",NA,NA,NA,NA,NA,NA
"325","2019-11-01 15:04:34-03","UnB","UB","100430","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Guimarães, PJF","Irwin, HS","18500",NA,NA,NA,"Southern America","Brasil","Goiás",NA,"25km ao N de Corumbá de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-11-01 15:04:34-03","UnB","UB","100446","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Guimarães, PJF","Irwin, HS","34591","1972","01","19","Southern America","Brasil","Goiás",NA,"21km ao E de Pirenópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-11-01 15:04:34-03","UnB","UB","100457","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Guimarães, PJF","Fonseca, ML","1364","1996","11",NA,"Southern America","Brasil","Goiás","Niquelândia","Niquelândia","-48.416389","-14.404444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.416389","-14.404444",NA,NA,NA,NA,NA,NA
"328","2019-11-01 15:04:34-03","UnB","UB","100461","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Guimarães, PJF","Araújo, AFP","s.n.","1986","11","13","Southern America","Brasil","Goiás","Cristalina","Cristalina","-47.6136","-16.7686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.6136","-16.7686",NA,NA,NA,NA,NA,NA
"329","2019-11-01 15:04:34-03","UnB","UB","100463","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Guimarães, PJF","Martins, FR","20152","1987","12","07","Southern America","Brasil","Goiás","Pirenópolis","Pirenópolis","-48.9592","-15.8525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.9592","-15.8525",NA,NA,NA,NA,NA,NA
"330","2019-11-01 15:04:34-03","UnB","UB","100468","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Meyer, FS","Philcox, D","4174","1968","01","24","Southern America","Brasil","Mato Grosso",NA,"3km ao E do km 256, Nova Xavantina - Cachimbo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,"07",NA,NA,NA,"23",NA,NA,NA,NA
"331","2019-11-01 15:04:34-03","UnB","UB","100482","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Guimarães, PJF","Barbosa, AAA","1372",NA,NA,NA,"Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Alto Paraíso de Goiás","-47.516667","-14.116667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.516667","-14.116667",NA,NA,NA,NA,NA,NA
"332","2019-11-01 15:04:34-03","UnB","UB","101336","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Incógnito","César, HL","112","1980","01","29","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa da Universidade de Brasília","-47.933333","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.933333","-15.95",NA,NA,NA,NA,NA,NA
"333","2019-11-01 15:04:34-03","UnB","UB","106995","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Munhoz, CBR","Munhoz, CBR; Medeiros, MB; Brom, ACM","600","1997","12","06","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Água fria, ca 6km Alto Paraiso para Teresina de Goias. Chapada dos Veadeiros. Meio inclinado","-47.509167","-14.702778","4600","4600",NA,"Hipanto vinaceo. Estames lilas.; SubArbusto 0,50m. Flor lilas; Campo limpo umido.",NA,NA,NA,NA,NA,NA,NA,"-47.509167","-14.702778",NA,NA,NA,NA,NA,NA
"334","2019-11-01 15:04:34-03","UnB","UB","101338","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Incógnito","Kirkbride, MCG","1489","1981","02","25","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa da Universidade de Brasília","-47.9","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.9","-15.95",NA,NA,NA,NA,NA,NA
"335","2019-11-01 15:04:34-03","UnB","UB","101339","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Munhoz, CBR","Proença, CEB","296","1982",NA,NA,"Southern America","Brasil","Distrito Federal",NA,"Perto da DF 020","-48.2","-16.016667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.2","-16.016667",NA,NA,NA,NA,NA,NA
"336","2019-11-01 15:04:34-03","UnB","UB","101340","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Munhoz, CBR","Irwin, HS","26624","1970","02","25","Southern America","Brasil","Distrito Federal",NA,"15km ao E do Lago Paranoá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-11-01 15:04:34-03","UnB","UB","10743","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Guimarães, PJF","Farias, R; Gonçalves, EG; Guimarães, PJF","473","1999","12","05","Southern America","Brasil","Goiás","Mossâmedes","Topo da Serra Dourada","-50.166667","-15.066667","810","810",NA,"Planta inteira, herbácea não ramificada, ereta, folha discolor, superior escura, inferior clara, cálice verde arroxeado, corola rosa, anteras lilases.; Campo com árvores esparsas. Solo: Solo pedregoso com areia e afloramentos de rocha.",NA,NA,NA,"2008",NA,NA,NA,"-50.166667","-15.066667",NA,NA,NA,NA,NA,NA
"338","2019-11-01 15:04:34-03","UnB","UB","106993","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Wurdack, JJ","Irwin, HS; Souza, R; Santos, RR","11804","1966","01","19","Southern America","Brasil","Goiás","Serra Dourada",NA,"-50","-14","800","800",NA,"Subshrub 0,9m.; Campo e cerrado.",NA,NA,NA,"1967",NA,NA,NA,"-50","-14",NA,NA,NA,NA,NA,NA
"339","2019-11-01 15:04:34-03","UnB","UB","101344","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Wurdack, JJ","Heringer, EP","13060","1974","01","04","Southern America","Brasil","Distrito Federal",NA,"Chapada da Contagem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-11-01 15:04:34-03","UnB","UB","101346","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Wurdack, JJ","Ratter, JA","2872","1976","04","11","Southern America","Brasil","Distrito Federal","Brasília","Córrego Cabeça de Veado","-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA
"341","2019-11-01 15:04:34-03","UnB","UB","101472","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Guimarães, PJF","Pinheiro, DM","26","1986","11","15","Southern America","Brasil","Distrito Federal",NA,"Mumunhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-11-01 15:04:34-03","UnB","UB","101478","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Guimarães, PJF","Kirkbride Junior, JH","4692","1982","02","15","Southern America","Brasil","Distrito Federal","Brasília","Região de Palma","-48.033333","-15.566667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.033333","-15.566667",NA,NA,NA,NA,NA,NA
"343","2019-11-01 15:04:34-03","UnB","UB","101488","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Guimarães, PJF","Zancaro, MC","s.n.",NA,NA,NA,"Southern America","Brasil","Goiás","Cristalina","Cristalina","-47.6136","-16.7686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.6136","-16.7686",NA,NA,NA,NA,NA,NA
"344","2019-11-01 15:04:34-03","UnB","UB","106540","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Meyer, FS","Anderson, WR; Kallin Arroyo, MT; Hill, SR; Santos, RR; Souza, R","7364","1973","03","18","Southern America","Brasil","Goiás",NA,"4km by road S of Terezina",NA,NA,NA,NA,NA,"Calyx lobes red; petals purple.; Shrub 0,4m; Sandstone hill with mesophytic forest at base cerrado upper slopes.",NA,NA,NA,"2014",NA,NA,"07",NA,NA,NA,"23",NA,NA,NA,NA
"345","2019-11-01 15:04:34-03","UnB","UB","106994","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Guimarães, PJF","Guimarães, PJF","s.n.","2000","03","20","Southern America","Brasil","Goiás","Cristalina","RPN Linda Serra dos Topázios.","-47.694667","-16.745944","1083","1083",NA,"Erva 0,6-1m; .",NA,NA,NA,NA,NA,NA,NA,"-47.694667","-16.745944",NA,NA,NA,NA,NA,NA
"346","2019-11-01 15:04:34-03","UnB","UB","107446","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Fonseca, ML","Amaral, AG; Eugênio, CUO; Corrêa, ACG","967","2007","03","10","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, borda de mata de galeria","-47.905556","-15.926389","1050","1050",NA,"Folhas novas e maduras. Flores abertas e murchas. Sépalas verdes e vinho. Pétalas roxas. Estames roxos. Frutos novos. Dispersão zoocórica.; Subarbusto; Campo sujo.",NA,NA,NA,NA,NA,NA,NA,"-47.905556","-15.926389",NA,NA,NA,NA,NA,NA
"347","2019-11-01 15:04:36-03","UnB","UB","10807","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Proença, CEB","Farias, R; Soares-Silva, LH; Carvalho, AM","537","2000","02","26","Southern America","Brasil","Goiás","Cristalina","Reserva Linda Serra dos Topázios","-47.679722","-16.733333","1100","1100",NA,"ereto, solitário, comun nna região. Planta inteira verde, cálice roxo com escamas brancas, pétalas lilases, anteras com um dos lados bronco.; Arbusto; Cerrado aberto.",NA,NA,NA,NA,NA,NA,NA,"-47.679722","-16.733333",NA,NA,NA,NA,NA,NA
"348","2019-11-01 15:04:36-03","UnB","UB","111266","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Bartos, PMC","Cezare, CHG; Souza-Silva, S; Raimundo, R","70","2007","09","25","Southern America","Brasil","Goiás","Luziânia","Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório","-48.0123","-16.6411","772","772",NA,"Arbusto 1,5m. Flor roxa; Pastagem com árvores isoladas. Topologia: Suave ondulado.",NA,NA,NA,NA,NA,NA,NA,"-48.0123","-16.6411",NA,NA,NA,NA,NA,NA
"349","2019-11-01 15:04:36-03","UnB","UB","111387","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Pinheiro, EML","Cezare, CHG; Souza-Silva, S; Raimundo, R","201","2007","09","27","Southern America","Brasil","Goiás","Luziânia","Hidrelétrica de Corumbá III, área de influência do empreendimento","-47.9943","-16.675","847","847",NA,"botão floral verde escuro; Arbusto 3m. Flor roxa; Margens de uma estrada, entorno com Cerrado. Topologia: Plano.",NA,NA,NA,"2010",NA,NA,"07","-47.9943","-16.675",NA,NA,NA,NA,NA,NA
