"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","individualCount","typeStatus","fieldNumber","sex"
"586","2019-11-27 13:46:29-03","UFS","ASE","14923","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Oliveira, DG; Ricardo; Bosco; Ednei","34","2009","12","07","Brasil","Sergipe","Salgado","Povoado Macedina, Sub-Bacia hidrográfica rio Piauitinga. Nascente 26","-37.474722","-11.031944","-37.474722","-11.031944",NA,"6,66 m de altura, 10,0 cm de espessura.; 6,66 m de altura, 10,0 cm de espessura.","ASE0022127",NA,NA,NA,NA,"ASE0022127",NA,NA,"Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","2019-11-27 13:46:29-03","UFS","ASE","16431","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Souza, JAN; Souza, JAN","519","2009","08","04","Brasil","Pernambuco","Igarassu","Usina São José","-34.906111","-7.834444","-34.906111","-7.834444",NA,"Árvore de aprox. 04m de alt., flores róseas e frutos de valvas vermelhos, cápsula loculucida,equinada.sementes vermelhas e esféricas, dispostas no meio do lóculo. Coordenadas: 803.047000 S; 3456.524000 W.; Árvore de aprox. 04m de alt","ASE0022937","Souza, JAN","2009","08","04","ASE0022937","40","40","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2019-11-27 13:46:29-03","UFS","ASE","22049","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Oliveira, DM","220","2011","12","05","Brasil","Sergipe","Pirambu","Assentamento Sao Sebastião","-36.855833","-10.737778","-36.855833","-10.737778",NA,"Arvoreta de aproximadamente 5 m de altura. Frutos escuros.; Arvoreta de aproximadamente 5 m de altura. Frutos escuros.; Mata atlântica.","ASE0028299","Santos, LAS","2011","12",NA,"ASE0028299",NA,NA,"Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2019-11-27 13:46:29-03","UFS","ASE","32819","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Walker, CIB; Figueiredo, RF; Vieira, S","15","2014","09","15","Brasil","Sergipe","Porto da Folha","Ilha de São pedro","-37.36562","-9.79087","-37.36562","-9.79087",NA,"Solo arenoso.; Caatinga.","ASE0004391","Walker, CIB","2014","09","25","ASE0004391",NA,NA,"Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2019-11-27 13:46:29-03","UFS","ASE","3486","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Lyra-Lemos, RP de; M.N. Staviski","458","1982","03","10","Brasil","Alagoas","Joaquim Gomes","Serra da Mariquita. Faz. Meirim, Sopé da Serra","-35.748056","-9.133333","-35.748056","-9.133333",NA,"Árvore. mais ou menos 4. m. Folhas membranáceas. Fruto vinho.; Árvore. mais ou menos 4. m. Folhas membranáceas. Fruto vinho.; Mata pluvial tropicalç. Solo bem drenado","ASE0015045",NA,NA,NA,NA,"ASE0015045",NA,NA,"Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2019-11-27 13:46:29-03","UFS","ASE","41186","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Conceição, AO; Landi, BO","49","2017","09","25","Brasil","Bahia","Una","Pedras de Una","-39.0244","-15.1757","-39.0244","-15.1757",NA,"Arbusto, cerca de 2,5 metros. Folhas discolores com face adaxial verde avermelhado e adaxial verde-claro. Frutos imaturos de cor verde.; Mata Atlântica.","ASE0042700","Conceição, AO","2017","09","25",NA,NA,NA,"Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","2019-11-27 13:46:29-03","UFS","ASE","4662","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Viana, G","1712","1987","05","19","Brasil","Sergipe","São Cristóvão","Campus Universitário","-37.099631","-10.925675","-37.099631","-10.925675",NA,"Arbusto. 2. m. Flores róseas.; Arbusto. 2. m. Flores róseas.; Cultivada em horta","ASE0015814","Viana, G","1988","11","24",NA,NA,NA,"Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2019-11-27 13:46:29-03","UFS","ASE","40438","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Pereira, JML","15","2018","01","26","Brasil","Pará","Santa Maria do Pará","Jeju","-61.34","-15.21","-61.34","-15.21",NA,"Árvore, folhas simples, glabras, alternas com até 12 cm de comprimento.","ASE0041959","Cardoso, A","2018","01","26",NA,NA,NA,"Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2019-11-27 13:46:29-03","UFS","ASE","37377","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Santos, G; Fabricante, JR","8","2016","08","01","Brasil","Sergipe","Itabaiana","PARNASI, Ambiente degradado com presença de várias espécies exóticas invasoras. Solos que variam entre rochosos a argilosos com vestígios de resíduos humanos.","-37.2106","-10.4616","-37.2106","-10.4616",NA,"Arbóreo. 3 m. Inflorescência com estames. Infrutescência com espinhos e de cor vermelha. Folhas simples, pecioladas, membranáceas.; Mata Atlântica","ASE0038390","Santos, G","2016","08","17","ASE0038390",NA,NA,"Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2019-08-20 10:08:17-03","UNICAMP","UEC","64868","S","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Sucre, D","10909",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UEC023018","Gil, FS","1996","10","24","UEC023018",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","2021-03-01 16:26:44-03","UNICAMP","UEC","112754","S","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Souza, VC; Souza, JP; Mazine, FF; Romão, GO","20104","1997","10","07","Brazil","Mato Grosso","Nova Brasilândia","Cerca de 2 Km NW de Riolândia (Frieira) em direção a Marzagão.Beira do Rio dos Cavalos. Floresta aluvial.","-55","-14.716667","-55","-14.716667",NA,"Arbusto a árvore até 6m de altura. Frutos castanhos.","UEC023009","Souza, VC","1997","11",NA,"UEC023009",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2021-03-01 16:26:44-03","UNICAMP","UEC","112755","S","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Árbocz, GF; Assis, MC; Silva, RM; Zanella, J","4063","1997","07","03","Brazil","Mato Grosso","Aripuanã","Margem MT-420 a 5 Km da cidade. Relevo suavemente ondulado. Solo tipo podzólico.","-59.407222","-10.208056","-59.407222","-10.208056",NA,"Árvore de 15 m de altura. Frutos maduros marrons. Sementes negras.; Floresta Ombrófila alterada.","UEC023016","Souza, VC","1997","11",NA,"UEC023016",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2021-03-01 16:26:44-03","UNICAMP","UEC","112756","S","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Dário, FR; Nave, AG; Lopes, RF; Bertani, DF","1214","1997","06","05","Brazil","Mato Grosso","Vila Rica","Fazenda Ipê, estrada para o Rio Beleza. Beira de estrada, beira de riacho, antropizado.","-51.233611","-9.931944","-51.233611","-9.931944",NA,"Arbóreo, 6 m de altura. Flor lilás e fruto maduro marrom-avermelhado.; Floresta Estacional Aluvial (Floresta Ciliar).","UEC023013","Souza, VC","1997","11",NA,"UEC023013",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2019-08-20 10:08:17-03","UNICAMP","UEC","140932","S","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Godoy, GF","s.n.","2005","03","17","Brazil","São Paulo","Jaguariúna","Centro Educacional Municipal Ambiental.","-46.984361","-22.689167","-46.984361","-22.689167",NA,NA,"UEC023015","Godoy, GF",NA,NA,NA,"UEC023015",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2021-03-01 16:26:44-03","UNICAMP","UEC","142000","S","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Lopes, CM","3","2005","03","17","Brazil","São Paulo","Jaguariúna","Centro de Educação Municipal e Ambiental (CEMA), Estação de Tratamento de Água (ETA).","-46.984361","-22.689167","-46.984361","-22.689167",NA,"Hábito arbustivo; 2,10 m de altura, odor fracamente perfumado. Flor rósea.","UEC023789","Lopes, CM","2005",NA,NA,"UEC023789",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2021-03-01 16:26:44-03","UNICAMP","UEC","199502","S","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Prado, BW; Servantes, LS; Silva, YET; Davis, CSA; Figueiredo, KGS","2",NA,NA,NA,"Brazil","São Paulo","Atibaia","Bairro Alvinópolis. Calçada em frente a E.E. Maria Cecília T. Pinto.","-46.579972","-24.212861","-46.579972","-24.212861",NA,"Arbusto de aproximadamente 2 metros, com poucas flores e muitos frutos.; Cultivado em ambiente externo","UEC171825","Prado, BW","2018","04","19","UEC171825",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","2021-03-01 16:26:44-03","UNICAMP","UEC","201635","S","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Braga, JO","76","2018","04","06","Brazil","São Paulo","Amparo","Jardim Botânico Araribá RPPN, Sítio Duas Cachoeiras, Jardim Botânico Araribá, RPPN.","-46.808333","-22.7575","-46.808333","-22.7575",NA,"Arbusto, flores roxas rosadas, aromática, formigas na flor. Urucum.","UEC161233",NA,NA,NA,NA,"UEC161233",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2021-03-01 16:26:44-03","UNICAMP","UEC","51793","S","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Bean, MF","82","1984","05","22","Brazil","Goiás",NA,"Município de Lagoa da Confusão, 7 Km ao leste da cidade indo para Cristalândia. Beira da estrada, cerrado.",NA,NA,NA,NA,NA,"Árvore arbustivo até 5 m de altura. Flores lilases com anteras cinzentas e pétalas cadúceas. Frutos de 3 cm, vermelhos. Sementes vermelhas oleosas comestíveis um pouco ácridas.","UEC023014",NA,NA,NA,NA,"UEC023014",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2021-03-01 16:26:44-03","UNICAMP","UEC","906","S","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Irwin, HS; Maxwell, H; Wasshausen, DC","21431","1968","03","19","Brazil","Goiás",NA,"Gallery margin. Gallery forest and adjacent cerrado, ca. 2 Km S of Guará.",NA,NA,NA,NA,NA,"Shrub ca. 3 m tall. Corolla lavender-pink, stamens yellowish pink.","UEC023011",NA,NA,NA,NA,"UEC023011","550","550",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2021-03-01 16:26:44-03","UNICAMP","UEC","34832","S","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Penereiro, JL","11042","1980","01","16","Brazil","Acre","Cruzeiro do Sul","Dependências do Campus Avançado do Projeto Rondon. Seringal Meritizal.","-72.6699981689453","-7.63111019134521",NA,NA,NA,"Árvore com 4 m de altura. Frutos jovens, vermelhos.","UEC023012",NA,NA,NA,NA,"UEC023012",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"123037","auto",NA,NA,NA,NA,NA,NA
"606","2021-03-01 16:26:44-03","UNICAMP","UEC","57256","S","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Hatschbach, G","36659","1975","04","23","Brazil","Paraná","Antonina","Sapitanduva.","-48.7118988037109","-25.4286003112793",NA,NA,NA,"Arbusto de 2,50 m de altura. Flor rosada. Cultivada como tempero para alimentos.Carpoteca.","UEC023010","Hatschbach, G","1991",NA,NA,"UEC023010",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"38300","auto",NA,NA,NA,NA,NA,NA
"607","2021-03-01 16:26:44-03","UNICAMP","UEC","199307","S","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","Jangoux, J; Ribeiro, BGS","1482","1981","07","18","Brazil","Pará",NA,"Proximidades da pista de pouso do Lageiro.","-54.5","-10","-54.5","-10",NA,"Arbusto de 2m de altura. Flor cor de rosa, fruto imaturo verde.; Capoeira.","UEC171658","Kallunki, J","2005",NA,NA,"UEC171658",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2021-03-01 16:26:44-03","UNICAMP","UEC","907","S","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","Irwin, HS; Souza, R; Grear Jr, JW; Santos, RR","17478","1966","06","21","Brazil","Goiás",NA,"Cut-over valley dominated by babaçu, sand, ca. 78 Km S.E. of Aragarças.",NA,NA,NA,NA,NA,"Small tree 3,5 m x 5 cm. Fruit green.","UEC023007","Bernhart, P","1978",NA,NA,"UEC023007","700","700",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2019-11-19 14:05:10-03","UFRPE","PEUFR","33758","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Graça; Vera & Cláudio","12","1966","09","04","Brasil","Pernambuco","Almas","Terra Nova",NA,NA,NA,NA,NA,"Cor dos frutos verde e flores lilás","PEUFR033758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2020-09-02 13:01:36-03","UFRPE","PEUFR","49670","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","G.T. Soldati; S.S.Siebert; T.S.Araújo; U.P.Albuquerque","349","2007","09","30","Brasil","Pernambuco","Águas Belas","Quintal de uma residência indígena","-37.122778","-9.111667","37º07'22W","09º06'42S",NA,"Planta com 4 metros de altura; exudado amarelo; coordenadas geográficas do município.","PEUFR049670","G.T.Soldati","2008","03","13",NA,"375","375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2019-11-19 14:05:10-03","UFRPE","PEUFR","23981","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","A.B. Marcon; N.M.Andrade; S.S.Lira; D.S.Santos","194","1996","10","16","Brasil","Pernambuco","Bonito","Reserva Municipal de Bonito","-35.7285995483398","-8.47027969360352",NA,NA,NA,"Arbusto com cerca de 3m de altura; botão branco, flor com pétalas brancas; fruto marrom","PEUFR023981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20932","auto",NA,NA,NA,NA,NA,NA
"612","2019-11-19 14:05:10-03","UFRPE","PEUFR","23982","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","S.S.Lira; W.M.Andrade; A.B. Marcon; D.S.Santos","196","1996","10","16","Brasil","Pernambuco","Bonito","Reserva Municipal de Bonito","-35.7285995483398","-8.47027969360352",NA,NA,NA,"Arbusto com cerca de 3m de altura; pétalas brancas, botões brancos (levemente creme); frutos maduros marrons","PEUFR023982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20932","auto",NA,NA,NA,NA,NA,NA
"613","2019-11-19 14:05:10-03","UFRPE","PEUFR","15149","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","A.M. Miranda","1137","1994","01","11","Brasil","Pernambuco","Maraial","Próximo a polícia rodoviária","-35.8088989257812","-8.78250026702881",NA,NA,NA,"Arbusto 2m de altura; flores vistosas rosa-pálido; frutos imaturos verde quando maduros marrons","PEUFR015149","A.M.Miranda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17320","auto",NA,NA,NA,NA,NA,NA
"614","2019-11-19 14:05:10-03","UFRPE","PEUFR","33024","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","S.Mariano",NA,"1989","10","23","Brasil","Pernambuco","Recife","Campus UFRPE","-34.8810997009277","-8.05389022827148",NA,NA,NA,"Planta com 2,5m de altura","PEUFR033024","S.Mariano; M.R.Sales","1989","11","07",NA,NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA
"615","2019-11-19 14:05:10-03","UFRPE","PEUFR","20589","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","L.C.Gomes","188","1992","04","20","Brasil","Pernambuco","Recife","Campus UFRPE - DEPA; área IV","-34.8810997009277","-8.05389022827148",NA,NA,NA,"Folhas verde escuro; flores liláses, muitos estames amarelos; frutos grande e vermelhos; coleção de Pl. Malíferas","PEUFR020589","L.C.Gomes","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA
"616","2019-11-19 14:05:10-03","UFRPE","PEUFR","50921","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","N.Luneli",NA,"2011","07","05","Brasil","Rio de Janeiro","Paraty","Comunidade de Ilha de Araújo","-44.7131004333496","-23.2178001403809",NA,NA,NA,"Arbusto","PEUFR050921","M.Giraldi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA
"617","2019-11-19 14:05:10-03","UFRPE","PEUFR","50921","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","N. Lunelli","42","2011","07","05","Brasil","Rio de Janeiro","Paraty","Comunidade de Ilha do Araújo","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"PEUFR050921","M. Giraldi","2011","09","06",NA,NA,NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA
"618","2020-06-19 20:31:41-03","UFPB","JPB","16635","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Moura, OT","421","1990","04","17","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115",NA,NA,NA,NA,NA,NA,NA,NA,"47","47","Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"619","2020-06-25 21:38:11-03","UFPB","JPB","18440","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Agra, MF; et al.","714","1989","06","03","Brasil","Paraíba","Rio Tinto",NA,"-35.080278","-6.803333","-35.080278","-6.803333",NA,NA,NA,NA,NA,NA,NA,NA,"11","11","Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"620","2020-07-03 20:28:04-03","UFPB","JPB","23358","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Schlindwein, C","867","1998","01","16","Brasil","Paraíba","Serra da Borborema",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"621","2020-04-22 16:18:05-03","UFPB","JPB","30442","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Gadelha Neto, PC","371","1992","01","01","Brasil","Paraíba","Sousa",NA,"-38.228056","-6.759444","-38.228056","-6.759444",NA,NA,NA,NA,NA,NA,NA,NA,"220","220","Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"622","2020-05-20 15:13:55-03","UFPB","JPB","3208","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Xavier, LP","JPB3208","1972","05","09","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115",NA,NA,NA,NA,NA,NA,NA,NA,"47","47","Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"623","2020-04-22 16:18:05-03","UFPB","JPB","39719","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Freitas, GB; Miranda, CAB de; Aguiar, FB; Lima, RB","217","2007","09","19","Brasil","Paraíba","Marcação","Aldeia Brejinho, Ao lado da casa de dona Bal.","-35.014444","-6.77","-35.014444","-6.77",NA,"; HABITAT: Tabuleiro; DESC: Arbusto com cerca de 2m. Flores com corola e estames lilases. Fruto indo de cor de laranja a vermelhos.",NA,"Freitas, GB","2007","10","21",NA,NA,NA,"Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"624","2020-05-24 16:41:43-03","UFPB","JPB","4103","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Agra, MF","19","1978","06","09","Brasil","Paraíba","Sapé","Fazenda Várzea Nova","-35.2325","-7.096389","-35.2325","-7.096389",NA,NA,NA,NA,NA,NA,NA,NA,"123","123","Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"625","2020-04-22 16:18:05-03","UFPB","JPB","53850","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Gadelha Neto, PC; Pereira, LA; Lima, KKA","3552","2013","04","25","Brasil","Paraíba","Pilões","Cachoeira do Ouricuri","-35.585278","-6.892222","-35.585278","-6.892222",NA,"; HABITAT: Mata Serrana; DESC: Arvoreta com carca de 1,80m. Folhas simples, alternas, discolores. Flores vistosas, rosadas reunidas em inflorescência terminal. Cultivada. Vegetando em substrato areno-argiloso.","JPB0053850",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"626","2020-04-22 16:18:05-03","UFPB","JPB","55734","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Oliveira, MN; Ferreira, EMS; Miranda, FM; Silva, GS; Silva, TO; ?","228","2011","11","04","Brasil","Bahia","Itamari","Fazenda Mesquita., Floresta Estacional Semi Decidual","-39.635833","-13.718778","-39.635833","-13.718778",NA,"Árvore; Folhas com margem onduladas, membranácea, nervuras curvinérveas. Flores com estames numerosos, politêmones, diclamídeas, dialipétalas, dialissépalas, heteroclamídeas.","JPB0055734",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"627","2020-06-09 11:44:44-03","UFPB","JPB","7801","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Agra, MF; et al.","714","1989","06","03","Brasil","Paraíba","Rio Tinto",NA,"-35.080278","-6.803333","-35.080278","-6.803333",NA,NA,NA,NA,NA,NA,NA,NA,"11","11","Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"628","2020-04-22 16:18:05-03","UFPB","JPB","46969","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Thomas, WW; Barbosa, MR; Chagas, ECO; Araújo, CMLR","15286","2011","03","10","Brasil","Pernambuco","Lagoa dos Gatos","RPPN Pedra D'Anta, of SAVE Brasil, 7 km SE of Lagoa dos Gatos.","-36.433333","-9.161111","-36.433333","-9.161111",NA,"; DESC: Tree, 3m, in forest, probably left over from earlier settlers. Fruit pale green becoming reedish.","JPB0046969",NA,NA,NA,NA,NA,"560","600","Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"629","2020-06-04 14:48:40-03","UFPB","JPB","5958","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Carvalho, FAF; Bromley","263","1980","07","08","Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Angiosperma","Dicotyledon","61245","auto",NA,NA,NA,NA,NA,NA
"630","2020-04-22 16:18:05-03","UFPB","JPB","37693","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Freitas, GB; Miranda, CAB de; Aguiar, FB; Lima, RB","128","2006","08","30","Brasil","Paraíba","Marcação","Aldeia Jacaré de São Domingos, Tabuleiro","-35.0147018432617","-6.76999998092651",NA,NA,NA,"; DESC: Árvore. Folhas simples, alternas. Fruto cápsula loculicida com tricomas. Sementes vermelhas. Uso Medicinal.",NA,"Miranda, CAB de","2006","08","30",NA,NA,NA,"Southern America",NA,NA,"Angiosperma","Dicotyledon","9905","auto",NA,NA,NA,NA,NA,NA
