"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"45","2020-02-08 08:58:54-03","NBC","NL-BOTANY","L.2473471","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"Fiebrig K",NA,"1903","12","02","Bolivia",NA,NA,"Austro-Boliviensis. Bermejo.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2473471 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2473471","NL-L2473471",NA,"Cornales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"46","2020-02-08 08:58:54-03","NBC","NL-BOTANY","L.3808378","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"Solís Neffa VG; Seijo G; Hojsgaard D; Chilian J",NA,"2002","01","21","Argentina",NA,NA,"Salta, Dep. Capital. Av. Jujuy y puente sobre el rio Arenales.","-65.422222","-24.810556","-65.422222","-24.810556",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3808378 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3808378","NL-L3808378",NA,"Cornales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"47","2020-02-08 08:58:54-03","NBC","NL-BOTANY","U.1366457","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Rooden J van","1970","02","01","Rooden J van; Akkermans LMA",NA,"1968","12","19","Venezuela","Carabobo",NA,"Estado Carabobo. Experimental Fields of the Facultad de Agronomia de UCV, Saman Mocho.",NA,NA,NA,NA,NA,NA,"On open terrains of sugar cane plantations.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1366457 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1366457","NL-U1366457",NA,"Cornales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0124071",NA,NA,NA,NA
"48","2020-02-08 08:58:54-03","NBC","NL-BOTANY","U.1366458","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"Smith HH",NA,"1898","08","01","Colombia","Magdalena",NA,"Santa Marta",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1366458 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1366458","NL-U1366458",NA,"Cornales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0124070",NA,NA,NA,NA
"49","2020-02-08 08:58:54-03","NBC","NL-BOTANY","U.1366459","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Westra LYT",NA,NA,NA,"Ellenberg H",NA,"1957","05","07","Peru",NA,NA,"Peru, Tumbes",NA,NA,NA,NA,NA,NA,"Cordia-Cactaceae vegetation.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1366459 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1366459","NL-U1366459",NA,"Cornales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0124069",NA,NA,NA,NA
"50","2020-02-08 08:58:54-03","NBC","NL-BOTANY","U.1366460","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Westra LYT",NA,NA,NA,"Ellenberg H",NA,"1957","05","02","Peru","Lambayeque",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1366460 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1366460","NL-U1366460",NA,"Cornales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0124068",NA,NA,NA,NA
"51","2020-02-08 08:58:54-03","NBC","NL-BOTANY","U.1366466","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Ducke A",NA,NA,NA,"Ducke A",NA,"1916","05","01","Brazil","Pará",NA,"Monte alegre (civ. Parß), ad viam ErerÚ - Arozy.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1366466 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1366466","NL-U1366466",NA,"Cornales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0124066",NA,NA,NA,NA
"52","2020-02-08 08:58:59-03","NBC","NL-BOTANY","U.1366467","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","fragilis","Mentzelia fragilis","Huber","Huber JE",NA,NA,NA,"Ducke A",NA,"1908","07","09","Brazil","Ceará",NA,"Quixada (civ. Cearß) ad ripas herbosas flum. Citia.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1366467 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1366467","NL-U1366467",NA,"Cornales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0124067",NA,NA,NA,NA
"53","2020-11-04 11:12:12-03","ESALQ","ESA","124596","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,"Paula-Souza, J.","2012","06","01","Paula-Souza, J.; Ferreira, M.A.P.; Silva, R.E.R.; Franco, J.O.R.","11060.0","2012","04","28","Brasil","Ceará","Santa Quitéria","13,8km SW (em linha reta) da sede da Fazenda Itataia. Leito de rio seco em caatinga arbórea aberta com área de cultivo adjacente.","-40.1567001342773","-4.33194017410278",NA,NA,NA,NA,"Erva escabérrima, botões alaranjados","ESA124596",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"62463","auto",NA,NA,NA,NA,NA,NA
"54","2021-01-14 15:31:25-03","MN","R","208894","PreservedSpecimen","Plantae","Loasaceae","Caiophora","scabra","Caiophora scabra","Urb.","Santos, E.A.A. & Trinta, E.F.","1985",NA,NA,NA,NA,"1950","12","04","Brasil","Santa Catarina","Santa Luzia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-31 13:40:25-03","MN","R","127670","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"Heringer, E.P.","219","1971","04","21","Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-31 13:40:25-03","MN","R","145842","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Andrade-Lima, A.D.","1971",NA,NA,"Heringer, E.P.","801","1971","05","17","Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-31 13:40:25-03","MN","R","208928","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"Asplund, E.","16649","1955","06","15","Equador","Guayas","Guayaquil",NA,NA,NA,NA,NA,NA,NA,"Flowers orange yellow.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-31 13:40:25-03","MN","R","51618","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"Asplund, E.","7702","1939","07","15","Equador","Guayas","Guayaquil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-01-14 15:31:25-03","MN","R","90359","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"Schreiner, C.",NA,"1890",NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-01-14 15:31:25-03","MN","R","90361","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Acurã, R.","2016","10","05","Freire Allemão, F.",NA,"1860",NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,"R010055449","R010055449_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-01-14 15:31:25-03","MN","R","90375","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Acurã, R.","2016","10","05","Freire Allemão, F.; Cysneiros, M.","735","1859",NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará","R010055450","R010055450_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-31 13:40:25-03","MN","R","136425","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Poston, M.","1979",NA,NA,"Vidal, J.",NA,"1954","05",NA,"Brasil","Bahia","Jequié",NA,"-40.0835990905762","-13.8575000762939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49443","auto",NA,NA,NA,NA,NA,NA
"63","2021-03-31 13:40:25-03","MN","R","90357","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"Loefgren, A.","1167","1912","06",NA,"Brasil","Ceará","Quixadá",NA,"-39.0153007507324","-4.97138977050781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41968","auto",NA,NA,NA,NA,NA,NA
"64","2021-03-31 13:40:25-03","MN","R","121272","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Sleumer","1955",NA,NA,"Lutz, A.","26","1912","05","02","Brasil","Minas Gerais","Januária",NA,"-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA
"65","2021-03-31 13:40:25-03","MN","R","126904","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Raven, P.H.","1974",NA,NA,"Vidal, J.",NA,"1954","04",NA,"Brasil","Pernambuco","Petrolândia",NA,"-38.2193984985352","-8.97916984558105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37924","auto",NA,NA,NA,NA,NA,NA
"66","2020-11-19 10:24:03-03","CPAP","CPAP","10738","PreserverdSpecimen","Plantae","Loasaceae","Mentzelia","corumbaensis","Mentzelia corumbaensis","Hoehne",NA,NA,NA,NA,"Pott, V. J.","2009","1992","12","11","Brasil","MS","Ladário","Terminal da Branave no Porto de Ladário, rio Paraguai, Pantanal","-57.583333","-19.016667","57°35' W","19°01' S","85","85","Erva 0,5m de altura, ramificada; aderente. FLOR: amarela. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Esparsa. AMBIENTE: Rudereto de aterro da estrada, não inundável. SUBSTRATO: argiloso calcário. RELEVO: plano convexo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-19 10:24:03-03","CPAP","CPAP","21368","PreserverdSpecimen","Plantae","Loasaceae","Mentzelia","corumbaensis","Mentzelia corumbaensis","Hoehne","C. Urbanetz","2011",NA,NA,"Jesus, E. M.","524","2009","04","29","Brasil","MS","Corumbá","Assentamento Tamarineiro II Sul - sítio Sr. Albino - lote-92 - trilha 3","-57.7875","-19.108611","57°47'15'' W","19°06'31'' S","153","153","Erva-030cm~. FLOR: amarela. FRUTO: . INTERESSE: Apícola. FREQUÊNCIA: Rara. AMBIENTE: Pasto. SUBSTRATO: solo argiloso. RELEVO: plano. <ll>dwc_commonname:</ll> Gruda pinto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-19 10:24:03-03","CPAP","CPAP","2158","PreserverdSpecimen","Plantae","Loasaceae","Mentzelia","corumbaensis","Mentzelia corumbaensis","Hoehne",NA,NA,NA,NA,"Pott, A.","2237","1986","06","09","Brasil","MS","Corumbá","Fazenda Firme, Sub-região do Abobral, Pantanal - junto ao acesso principal da fazenda Firme","-57.016667","-19.266667","57°01' W","19°16' S","90","90","Erva 80cm, ramificada. Folhas e frutos com pelos aderentes. FLOR: amarela. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: . AMBIENTE: Copoeira do aterro (estrada) da Nhecolândia. SUBSTRATO: solo arenoso com aterro de pedra de minério de Fe. REL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-19 10:24:03-03","CPAP","CPAP","21638","PreserverdSpecimen","Plantae","Loasaceae","Mentzelia","corumbaensis","Mentzelia corumbaensis","Hoehne","S. M. Salis","2011",NA,NA,"Almeida, A. M.","204","2011","03","30","Brasil","MS","Corumbá","Assentamento Tamarineiro II Sul - sítio Sr. Albino - lote-92 - trilha 3","-57.7875","-19.108611","57°47'15'' W","19°06'31'' S","153","153","Erva 1m~. FLOR: amarela. FRUTO: . INTERESSE: Apícola. FREQUÊNCIA: Rara. AMBIENTE: Mata beira da estrada. SUBSTRATO: solo argiloso. RELEVO: plano. <ll>dwc_commonname:</ll> Prega-prega",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-19 10:24:03-03","CPAP","CPAP","21640","PreserverdSpecimen","Plantae","Loasaceae","Mentzelia","corumbaensis","Mentzelia corumbaensis","Hoehne","E. M. Jesus; S. M. Salis","2012",NA,NA,"Almeida, A. M.","206","2011","04","11","Brasil","MS","Corumbá","Assentamento Tamarineiro II Sul - sítio Sr. Albino - lote-92 - trilha 3","-57.7875","-19.108611","57°47'15'' W","19°06'31'' S","153","153","Erva 1m~. FLOR: amarela. FRUTO: . INTERESSE: Apícola. FREQUÊNCIA: Rara. AMBIENTE: Beira de mata decídua. SUBSTRATO: solo argiloso. RELEVO: plano. <ll>dwc_commonname:</ll> Prega-prega",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-19 10:24:03-03","CPAP","CPAP","21770","PreserverdSpecimen","Plantae","Loasaceae","Mentzelia","corumbaensis","Mentzelia corumbaensis","Hoehne","S. M. Salis; C. Urbanetz","2012",NA,NA,"Jesus, E. M.","626","2009","08","18","Brasil","MS","Corumbá","Assentamento Tamarineiro II Sul - sítio Sr. Albino - lote-92 - trilha 3","-57.7875","-19.108611","57°47'15'' W","19°06'31'' S","153","153","Erva 040cm~. FLOR: laranjada. FRUTO: . INTERESSE: Apícola. FREQUÊNCIA: Rara. AMBIENTE: Pasto degradado. SUBSTRATO: solo argiloso. RELEVO: plano. <ll>dwc_commonname:</ll> Prega-prega",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-19 10:24:03-03","CPAP","CPAP","941","PreserverdSpecimen","Plantae","Loasaceae","Mentzelia","corumbaensis","Mentzelia corumbaensis","Hoehne",NA,NA,NA,NA,"Pott, V. J.","90","1984","10","23","Brasil","MS","Corumbá","Cidade de Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Erva. FLOR: amarela. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: . SUBSTRATO: solo calcário. RELEVO: . <ll>dwc_commonname:</ll> Prega-prega",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"73","2020-11-19 10:24:03-03","CPAP","CPAP","2333","PreserverdSpecimen","Plantae","Loasaceae","Mentzelia","corumbaensis","Mentzelia corumbaensis","Hoehne",NA,NA,NA,NA,"Rego, S. C. A.","502","1986","07","22","Brasil","MS","Corumbá","baía do Tamengo, próximo ao Posto Esdras","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"FLOR: amarela. AMBIENTE: Beira De baía.SUBSTRATO: solo seco. RELEVO: plano.",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"74","2020-11-19 10:24:03-03","CPAP","CPAP","5792","PreserverdSpecimen","Plantae","Loasaceae","Mentzelia","corumbaensis","Mentzelia corumbaensis","Hoehne","V. J. Pott",NA,NA,NA,"Pott, V. J.","780","1989","05","07","Brasil","MS","Corumbá","Passadouro avenida/porto (escada)","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Erva 60cm. Planta muito aderente, inclusive fruto. FLOR: amarela. FRUTO: . INTERESSE: . FREQUÊNCIA: Frequente. AMBIENTE: Ruderal. SUBSTRATO: solo calcário. RELEVO: inclinado. <ll>dwc_commonname:</ll> Prega-Prega",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"75","2015-07-02 14:02:35-03","JBP","HPL","6836","S","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","V.C. Souza","2012","07","04","V.C. Souza & H. Lorenzi et al.","28754","2002","03","20","Brasil","CE","Tauá","Coletado ca. 5km de Tauá (em direção a Arneiroz), em área de caatinga e borda de rio. S 06° 02' 65,2; W 40° 16' 24,3 - 400 m.s.m.","-40.2928","-6.00306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70667","auto",NA,NA,NA,NA,NA,NA
"76","2019-12-19 08:15:20-03","FPS","FPS","2615","MachineObservation","Plantae","Loasaceae","Blumenbachia","scabra","Blumenbachia scabra","(Miers) Urb.","Schwirkowski, P.","2016","11","05","Schwirkowski, P.","2043","2014","11","05","Brasil","Santa Catarina","São Bento do Sul","Rio Natal, entrada de ferro, próximo à Estação abandonada","-49.285673","-26.354516","-49.285673","-26.354516",NA,NA,"<ll>dwc_commonname:</ll> Pega-pega","FPS02615,MBM410345,CRI010267,FURB52147","FPS02615_v01 FPS02615_v02 FPS02615_v03 FPS02615_v04 FPS02615_v05 FPS02615_v06 FPS02615_v07 FPS02615_v08 FPS02615_v09 FPS02615_v10 FURB52147 MBM410345",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB 52147, MBM 410345, HCF 24620, CRI 12089","voucher",NA,NA,NA
"77","2020-08-30 21:31:15-03","FPS","FPS","4778","MachineObservation","Plantae","Loasaceae","Blumenbachia","scabra","Blumenbachia scabra","(Miers) Urb.","Schwirkowski, P.","2020","08","29","Schwirkowski, P.","4203","2020","08","29","Brasil","Santa Catarina","São Bento do Sul","Rio Natal","-49.311343","-26.340824","-49.311343","-26.340824",NA,NA,"<ll>dwc_commonname:</ll> Pega-pega, cansanção, urtiga-branca","FPS04778","FPS04778_v01 FPS04778_v02 FPS04778_v03 FPS04778_v04 FPS04778_v05 FPS04778_v06 FPS04778_v07 FPS04778_v08 FPS04778_v09 FPS04778_v10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-12-19 08:15:20-03","FPS","FPS","2751","MachineObservation","Plantae","Loasaceae","Blumenbachia","scabra","Blumenbachia scabra","(Miers) Urb.","Schwirkowski, P.","2016","12","18","Schwirkowski, P.","2179","2016","12","18","Brasil","Santa Catarina","São Bento do Sul","Serra Alta, Estrada de ferro, ao longo da Estrada Saraiva","-49.347331","-26.288092","-49.347331","-26.288092",NA,NA,"<ll>dwc_commonname:</ll> Pega-pega","FPS02751,FURB55839","FPS02751_v01 FPS02751_v02 FPS02751_v03 FPS02751_v04 FPS02751_v05 FPS02751_v06 FPS02751_v07 FPS02751_v08 FPS02751_v09 FPS02751_v10 FPS02751_v11 FPS02751_v12 FPS02751_v13 FPS02751_v14 FPS02751_v15 FPS02751_v16 FPS02751_v17 FPS02751_v18 FURB55839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB 55839","voucher",NA,NA,NA
"79","2019-02-15 11:44:27-02","IPA","IPA","86845","S","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Cano, O.","2011","07",NA,"Randau, K.","287","2010","04","03","Brasil","Paraíba","Cuité","Campus da UFCG, ao lado do bloco H.","-36.1535987854004","-6.48361015319824",NA,NA,NA,NA,"Erva; flor amarela.; ao lado do bloco H.","IPA0086845",NA,"Plantae",NA,"Southern America",NA,NA,NA,"29051","auto",NA,NA,NA,NA,NA,NA
"80","2019-02-15 11:44:27-02","IPA","IPA","7784","S","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"Andrade-Lima","55-2020","1955","04","10","Brasil","Pernambuco","Arcoverde","na encosta do Morro do Cruzeiro.","-37.0539016723633","-8.41888999938965",NA,NA,NA,NA,"Erva ca. ,50m, com abundância de pelos com capitel tetrafarpado. Flor amarela.","IPA0007784",NA,"Plantae",NA,"Southern America",NA,NA,NA,"23066","auto",NA,NA,NA,NA,NA,NA
"81","2019-02-15 11:44:27-02","IPA","IPA","4464","S","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Pilger","1929","03",NA,"Pickel, B.","1165","1926","07",NA,"Brasil","Pernambuco","Gravatá","beira dos caminhos (estrada de ferro).","-35.5647010803223","-8.20110988616943",NA,NA,NA,NA,"Erva áspero-pilosa, flor amarela.","IPA0004464",NA,"Plantae",NA,"Southern America",NA,NA,NA,"19146","auto",NA,NA,NA,NA,NA,NA
"82","2019-02-15 11:44:27-02","IPA","IPA","63347","S","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Cano, O.","2003","09",NA,"Melo, L.","11","2003","02",NA,"Brasil","Pernambuco","Sertânia","Caroalina, Sítio do Sr. Sibas.","-37.2644004821777","-8.07361030578613",NA,NA,NA,NA,"Erva. Flores amarelas. Material da AESA/CESA/APNE.","IPA0063347",NA,"Plantae",NA,"Southern America",NA,NA,NA,"53124","auto",NA,NA,NA,NA,NA,NA
"83","2019-07-26 11:40:36-03","IPA","IPA","73898","S","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Cano, O.","2007","05",NA,"Braga, D.V.; Alcântara, F.; Cortez, J.A.; et al.; Alcântara, F.; Cortez, J.A.; et al.","73898","2005","07","09","Brasil","Sergipe","Canindé de São Francisco","Fazenda Poço Verde","-37.7893981933594","-9.65999984741211",NA,NA,NA,NA,NA,"IPA0073898",NA,"Plantae",NA,"Southern America",NA,NA,NA,"38828","auto",NA,NA,NA,NA,NA,NA
"84","2019-02-15 11:44:27-02","IPA","IPA","19085","S","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"Academia Brasileira de Ciências","219","1971","04","21","Brasil","Pernambuco",NA,"entre Afrânio e Caboclo.",NA,NA,NA,NA,NA,NA,"Erva sub-ereta, pegajosa, flores laranja-claro.","IPA0019085",NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-02-15 11:44:27-02","IPA","IPA","19687","S","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Andrade-Lima","1971",NA,NA,"Academia Brasileira de Ciências","801","1971","05","17","Brasil","Pernambuco",NA,"entre Carnaubeira - Belém de São Francisco.",NA,NA,NA,NA,NA,NA,"Erva ereta 0,80 - 1m; flor amarela e frutos restante da planta pegajosos.","IPA0019687",NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-02-15 11:44:27-02","IPA","IPA","41022","S","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"Bolland, G.","31",NA,NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IPA0041022",NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-02-15 11:44:27-02","IPA","IPA","51331","S","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Vaz, A.","1982","08","17","Gonçalves, L.M.C.","51","1981","05","14","Brasil","Bahia",NA,"Raso da Catarina, núcleo do INCRA.",NA,NA,NA,NA,NA,NA,"Arbusto pegajoso com flores amarelas.; Caatinga.","IPA0051331",NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-02-15 11:44:27-02","IPA","IPA","73474","S","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Rita Pereira; Cano, O.","2004","05","13","Vranckx, P.","83","2003","06","17","Brasil","Pernambuco","Bom Jardim","Pedra do Mocozeiro, Umari. Formações pedregosas na Caatinga.","-35.682222","-7.798611","-35.682222","-7.798611",NA,NA,"Erva, 20cm, freqüência relativa média.","IPA0073474",NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
