"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","imagecode","infraspecificEpithet","identifiedBy","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"352","2020-12-11 11:37:02-03","UFMG","BHCB","10722","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Cordeiro, J; Clark, LG","1153","1994","03","09","Southern America","Brasil","Santa Catarina","Estrada dos Jesuítas, Recanto Engenheiro Lacerda",NA,NA,NA,NA,"Dicotyledon",NA,"(Schott) Nees",NA,NA,NA,NA,NA,"Quatro Barras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2020-12-11 11:37:02-03","UFMG","BHCB","182344","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Quinet, A","810",NA,NA,NA,"Southern America","Brasil","Rio de Janeiro","Parque Nacional de Itatiaia, Estrada para Visconde de Mauá",NA,NA,"Árvore de 10m de altura, heliófila na beira da estrada. Folhas discolores verdes, cartáceas. Flores alvas. Aromática.","BHCB020103","Dicotyledon",NA,"(Schott) Nees",NA,NA,NA,"-44.569444","-22.341389","Itatiaia","1200","1200",NA,NA,NA,"-44.569444","-22.341389",NA,NA,NA,NA,NA,NA,NA,NA
"354","2020-12-11 11:37:02-03","UFMG","BHCB","67798","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Barreto, HLM","3347",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Schott) Nees",NA,NA,NA,"-43.937801361084","-19.9207992553711","Belo Horizonte",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-12-11 11:37:02-03","UFMG","BHCB","61304","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Paraná",NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Schott) Nees",NA,NA,NA,"-49.0633010864258","-25.4416999816895","Piraquara",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-12-11 11:37:02-03","UFMG","BHCB","69402","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Cordeiro, J","1431",NA,NA,NA,"Southern America","Brasil","Paraná",NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Schott) Nees",NA,NA,NA,"-49.2064018249512","-25.5347003936768","São José dos Pinhais",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-12-11 11:37:02-03","UFMG","BHCB","61661","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Paraná",NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Schott) Nees",NA,NA,NA,"-49.0858001708984","-24.9743995666504","Tunas do Paraná",NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2021-02-11 17:19:20-03","UFPR","UPCB","56555","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Zanon, M.M.F.","45","2006","10","31",NA,"Brasil","Paraná","Serra de Araçatuba, Morro dos Perdidos",NA,NA,"Árvore ca. 7m de altura, em beira de estrada. Floresta Ombrófila Densa Montana..",NA,NA,NA,"(Schott) Nees",NA,NA,"Zanon, M.M.F.","-49.05","-25.75","Guaratuba",NA,NA,NA,NA,"2006","-49.05","-25.75","10",NA,NA,NA,NA,NA,NA,NA
"359","2021-02-11 17:19:20-03","UFPR","UPCB","67033","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Brotto, M.L.","413","2010","01","19",NA,"Brasil","Paraná","Borda do Campo.",NA,NA,"Árvore de 12 m de alt, flores brancas com odor suave. Floresta Ombrófila Mista Montana..",NA,NA,NA,"(Schott) Nees",NA,NA,"Brotto, M.L.","-49.022778","-49.022778","Quatro Barras","985","985",NA,NA,"2010","-49.022778","-49.022778","01","19",NA,NA,NA,NA,NA,NA
"360","2021-02-11 17:19:20-03","UFPR","UPCB","67036","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Brotto, M.L.","329","2009","04","09",NA,"Brasil","Paraná","Serra de Araçatuba, Morro dos Perdidos.",NA,NA,"Árvore de 10 m de alt., flores alvas. Floresta Ombrófila Densa Montana..",NA,NA,NA,"(Schott) Nees",NA,NA,"Brotto, M.L.","-48.970278","-25.866944","Guaratuba","880","880",NA,NA,"2009","-48.970278","-25.866944","04","09",NA,NA,NA,NA,NA,NA
"361","2021-02-11 17:19:20-03","UFPR","UPCB","67038","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Brotto, M.L.","305","2009","03","03",NA,"Brasil","Paraná","Serra da Graciosa.",NA,NA,"Árvore de 12 m de alt., flores alvas. Floresta Ombrófila Densa Montana..",NA,NA,NA,"(Schott) Nees",NA,NA,"Brotto, M.L.","-48.893333","-25.341667","Morretes","700","700",NA,NA,"2009","-48.893333","-25.341667","03","05",NA,NA,NA,NA,NA,NA
"362","2021-02-11 17:19:20-03","UFPR","UPCB","74686","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Brotto, M.L.","729","2011","07","09",NA,"Brasil","Paraná","Serra do Salto.",NA,NA,"Árvore de 10 m de alt., frutos imaturos. Floresta Ombrófila Mista/Densa. (UPCB-DNA 2322).",NA,NA,NA,"(Schott) Nees",NA,NA,"Brotto, M.L.","-49.076389","-25.753889","São José dos Pinhais","1010","1010",NA,NA,"2011","-49.076389","-25.753889","07","09",NA,NA,NA,NA,NA,NA
"363","2021-02-11 17:19:20-03","UFPR","UPCB","77301","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Romão, G.O. | Dantas, A.P.T.","1580","2006","11","03",NA,"Brasil","Paraná","Morro Camapuã; Propriedade do Sr. Aguilheiro, acesso por estrada de terra com 5km a partir da saída da BR 116 no km 51-52, ca. 1km do posto Tulha. Floresta Estacional e mata ciliar.",NA,NA,"Arvoreta 2,5m alt.; frutos verdes.",NA,NA,NA,"(Schott.) Nees",NA,NA,"Alves, F.M.","-48.861667","-25.2475","Campina Grande do Sul",NA,NA,NA,NA,"2009","-48.861667","-25.247500","09",NA,NA,NA,NA,NA,NA,NA
"364","2021-02-11 17:19:20-03","UFPR","UPCB","59964","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Brotto, M.L.","74","2008","03","01",NA,"Brasil","Paraná",NA,NA,NA,"Árvore 5m de altura, flores brancas. Floresta ombrófila mista montana..",NA,NA,NA,"(Schott) Nees",NA,NA,"Brotto, M.L.","-49.7158012390137","-25.7696990966797","Lapa","1000","1000","49965","auto","2008",NA,NA,"03","20",NA,NA,NA,NA,NA,NA
"365","2021-02-11 17:19:20-03","UFPR","UPCB","30744","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Cervi, A.C.","3090","1990","04","26",NA,"Brasil","Paraná","Estrada da Graciosa",NA,NA,"Árvore 7m, flores alvas. Beira da mata..",NA,NA,NA,"(Schott) Nees",NA,NA,"Baitello, J.B.","-48.834400177002","-25.476900100708","Morretes",NA,NA,"30514","auto","1997",NA,NA,"06","27",NA,NA,NA,NA,NA,NA
"366","2021-02-11 17:19:20-03","UFPR","UPCB","15476","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Kummrow, R.","2463","1984","05","03",NA,"Brasil","Paraná","Guaricana",NA,NA,"Árvore, 15m, flor creme. Da mata..",NA,NA,NA,"(Schott) Nees",NA,NA,"Van der Werf, H.","-49.2064018249512","-25.5347003936768","São José dos Pinhais",NA,NA,"45291","auto","1985",NA,NA,"01","01",NA,NA,NA,NA,NA,NA
"367","2021-02-11 17:19:20-03","UFPR","UPCB","55492","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Reginato, M.","670","2006","02",NA,NA,"Brasil","Paraná","Mananciais da Serra",NA,NA,"Arbórea 10m, flor alva..",NA,NA,NA,"(Schott) Nees",NA,NA,"Reginato, M.","-49.0633010864258","-25.4416999816895","Piraquara",NA,NA,"12577","auto","2006",NA,NA,"01","01",NA,NA,NA,NA,NA,NA
"368","2021-02-11 17:19:20-03","UFPR","UPCB","55489","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Reginato, M.","461","2005","06",NA,NA,"Brasil","Paraná","Mananciais da Serra",NA,NA,"Arbórea 14m, flor alva..",NA,NA,NA,"(Schott) Nees",NA,NA,"Reginato, M.","-49.0633010864258","-25.4416999816895","Piraquara",NA,NA,"12577","auto","2005",NA,NA,"01","01",NA,NA,NA,NA,NA,NA
"369","2021-02-11 17:19:20-03","UFPR","UPCB","55488","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Reginato, M.","383","2005","04",NA,NA,"Brasil","Paraná","Mananciais da Serra",NA,NA,"Arbórea 7m, flor alva..",NA,NA,NA,"(Schott) Nees",NA,NA,"Reginato, M.","-49.0633010864258","-25.4416999816895","Piraquara",NA,NA,"12577","auto","2005",NA,NA,"01","01",NA,NA,NA,NA,NA,NA
"370","2021-02-11 17:19:20-03","UFPR","UPCB","53301","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Reginato, M.","234","2005","03",NA,NA,"Brasil","Paraná","Mananciais da Serra",NA,NA,"Arbórea 14m, flor alva e cheiro forte no caule..",NA,NA,NA,"(Schott) Nees",NA,NA,"Reginato, M.","-49.0633010864258","-25.4416999816895","Piraquara",NA,NA,"12577","auto","2005",NA,NA,"01","01",NA,NA,NA,NA,NA,NA
"371","2021-02-11 17:19:20-03","UFPR","UPCB","53239","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Reginato, M.","665","2006","01",NA,NA,"Brasil","Paraná","Mananciais da Serra",NA,NA,"Arbórea 15m, botões alvos..",NA,NA,NA,"(Schott) Nees",NA,NA,"Reginato, M.","-49.0633010864258","-25.4416999816895","Piraquara",NA,NA,"12577","auto","2006",NA,NA,"01","01",NA,NA,NA,NA,NA,NA
"372","2021-02-11 17:19:20-03","UFPR","UPCB","47696","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Goldenberg, R.","619","2004","02",NA,NA,"Brasil","Paraná","Mananciais da Serra",NA,NA,"Arvoreta 2,5m, flores brancas. Floresta ombrófila densa montana..",NA,NA,NA,"(Schott) Nees",NA,NA,"Assis, L.C.S.","-49.0633010864258","-25.4416999816895","Piraquara",NA,NA,"12577","auto","2005",NA,NA,"02","23",NA,NA,NA,NA,NA,NA
"373","2021-02-11 17:19:20-03","UFPR","UPCB","67431","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Camargo, E.","14","2006","04","01",NA,"Brasil","Paraná","Mananciais da Serra.",NA,NA,"Árvore, 15 m, botões florais brancos. Interior da mata, árvore caída..",NA,NA,NA,"(Schott) Nees",NA,NA,"Zanon, M.","-49.0633010864258","-25.4416999816895","Piraquara",NA,NA,"12577","auto","2007",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA
"374","2021-02-11 17:19:20-03","UFPR","UPCB","58561","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Kuhlmann, J.G.",NA,"1927","03","22",NA,"Brasil","Rio de Janeiro","Mata do Horto Florestal",NA,NA,"Árvore de até 15m..",NA,NA,NA,"(Schott) Nees",NA,NA,NA,"-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2021-02-11 17:19:20-03","UFPR","UPCB","36237","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Lacerda, A.","252","1998","06","28",NA,"Brasil","Paraná","Morro do Canal, Mananciais da Serra",NA,NA,"Árvore do dossel com 23m, frutos jovens, área de contato entre as florestas ombrófilas densa e mista, 970m.s.n.m..",NA,NA,NA,"(Schott) Nees",NA,NA,"Baitello, J.B.","-49.0633010864258","-25.4416999816895","Piraquara",NA,NA,"12577","auto","1999",NA,NA,"01","01",NA,NA,NA,NA,NA,NA
"376","2021-02-11 17:19:20-03","UFPR","UPCB","36236","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Lacerda, A.","253","1998","03","08",NA,"Brasil","Paraná","Morro do Canal, Mananciais da Serra",NA,NA,"Árvore do dossel com 23m, flores jovens, área de contato entre as florestas ombrófilas densa e mista, 970m.s.n.m..",NA,NA,NA,"(Schott) Nees",NA,NA,"Baitello, J.B.","-49.0633010864258","-25.4416999816895","Piraquara",NA,NA,"12577","auto","1999",NA,NA,"01","01",NA,NA,NA,NA,NA,NA
"377","2021-02-11 17:19:20-03","UFPR","UPCB","30287","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Cervi, A.C.","3628","1992","04","03",NA,"Brasil","Paraná","Morro Sete",NA,NA,NA,NA,NA,NA,"(Schott) Nees",NA,NA,"Guimarães, O.A.","-49.0769004821777","-25.3656005859375","Quatro Barras",NA,NA,"17116","auto","1997",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"378","2021-02-11 17:19:20-03","UFPR","UPCB","19156","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Ribas, O.S.","307","1990","04","17",NA,"Brasil","Paraná","Rio do Corvo",NA,NA,"Árvore, 5m, flor creme. Mata pluvial..",NA,NA,NA,"(Schott) Nees",NA,NA,"Baitello, J.B.","-49.0769004821777","-25.3656005859375","Quatro Barras",NA,NA,"17116","auto","1990",NA,NA,"01","01",NA,NA,NA,NA,NA,NA
"379","2009-11-04 15:51:00-02","MO","MOBOT","1815689","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"J.B.E. Pohl","Pohl s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"(Schott) Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2008-05-27 22:02:00-03","MO","MOBOT","1815626","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"O.S. Ribas","Ribas 1349","1996","3","10","South America","Brazil","Paraná","Alto da Serra, Rio Itararé (Mun. Guaratuba). Orla do rio encachoeirado.",NA,NA,NA,NA,NA,NA,"(Schott) Nees",NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2020-11-10 04:40:00-03","MO","MOBOT","100871291","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Pedro L. R. de Moraes|H. van der Werff|Tiago Arruda Pontes|M. Cruz","Moraes 4746","2015","1","30","South America","Brazil","Espírito Santo","Córrego Palmital, propiedade Juliberto Stur.",NA,NA,NA,NA,NA,NA,"(Schott) Nees",NA,NA,"P.L. R. de Moraes","-40.7875","-19.2057222","Pancas","145.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"382","2008-05-27 22:02:00-03","MO","MOBOT","1421263","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Elsa M. Zardini|R. Brítez","Zardini 53208","1999","12","16","South America","Paraguay","Caazapá","Estancia Tapytá of Shell Forestry Ltd. Tall forest on trail to Tebicuary River. Collecting area: around two hectares.",NA,NA,NA,NA,NA,NA,"(Schott) Nees",NA,NA,"Henk van der Werff (MO)","-55.77055","-26.2875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1194","4",NA
"383","2009-07-27 09:37:00-03","MO","MOBOT","1806190","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula","Isosyntype","Auguste F.M. Glaziou","Glaziou 2671","1861",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"(Schott) Nees",NA,NA,"Allen & Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2013-01-12 05:18:00-02","MO","MOBOT","1807643","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula","Isosyntype","Peter Clausen","Clausen 2078",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"(Schott) Nees",NA,NA,"J. Rohwer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2010-04-05 13:22:00-03","MO","MOBOT","1811075","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Boris A. Krukoff","Krukoff 10644","1939","7","27","South America","Bolivia","La Paz","Basin of Rio Bopi, Asunta (near Evenay).",NA,NA,NA,NA,NA,NA,"(Schott) Nees",NA,NA,"Foster Catalogue Note File","-67.1605556","-16.0275","Sud Yungas","690.00000000","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"386","2008-05-27 22:02:00-03","MO","MOBOT","1815616","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"J.M. Silva","Silva 3351","2001","3","23","South America","Brazil","Paraná","Estrada de Pacas para o Parque das Lauráceas (Mun. Tunas do Paraná). Floresta atlan|5ntica.",NA,NA,NA,NA,NA,NA,"(Schott) Nees",NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2008-05-27 22:02:00-03","MO","MOBOT","1815624","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"O.S. Ribas","Ribas 3325","2001","3","3","South America","Brazil","Santa Catarina","Serra Quiriri (Mun. Campo Alegre). Matinha nebular da encosta do morro.",NA,NA,NA,NA,NA,NA,"(Schott) Nees",NA,NA,"H. van der Werff (MO)",NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2008-05-27 22:02:00-03","MO","MOBOT","1815646","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Oliveira","Oliveira 1585","2000","3","10","South America","Brazil","Rio de Janeiro","Rua Gardoso Júnior, Morro Mundo Novo.",NA,NA,NA,NA,NA,NA,"(Schott) Nees",NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2008-05-27 22:02:00-03","MO","MOBOT","1815648","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"J.M. Silva","Silva 853","1990","5","9","South America","Brazil","Paraná","Estrada da Graciosa, Rio do Corvo (mun. Quatro Barras). Mata pluvial.",NA,NA,NA,NA,NA,NA,"(Schott) Nees",NA,NA,"H. van der Werff (MO)",NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2008-05-27 22:02:00-03","MO","MOBOT","1815651","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"J. Cordeiro","Cordeiro 1153","1994","3","9","South America","Brazil","Paraná","Estrada dos Jesuítas, Recanto Eng Lacerda (mun. Quatro Barras). Mata pluvial.",NA,NA,NA,NA,NA,NA,"(Schott) Nees",NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2008-05-27 22:02:00-03","MO","MOBOT","1815655","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"OSORIO","OSORIO 36716","1990","5","17","South America","Brazil","Rio de Janeiro","Mun. de Santa Maria Magdalena. Vegetando na estrada principal do horto florestal de Santa Maria Magdalena.",NA,NA,NA,NA,NA,NA,"(Schott) Nees",NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2008-05-27 22:02:00-03","MO","MOBOT","1815659","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Gert G. Hatschbach","Hatschbach 16277","1967","4","9","South America","Brazil","Paraná","Sitio do Belizario (mun. Campina Grande do Sul). Da mata.",NA,NA,NA,NA,NA,NA,"(Schott) Nees",NA,NA,"J.G. Rohwer",NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2015-10-31 05:50:00-02","MO","MOBOT","1815663","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Wilson Hoehne","Hoehne 1475","1944","9","19","South America","Brazil","São Paulo","São Paulo: Parque do Estado.",NA,NA,NA,NA,NA,NA,"(Schott) Nees",NA,NA,"W. Hoehne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2008-05-27 22:02:00-03","MO","MOBOT","1815664","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"J.M. Silva","Silva 81","1986","1","23","South America","Brazil","Paraná","Guaricana (mun. S. José dos Pinhais). Mata pluvial.",NA,NA,NA,NA,NA,NA,"(Schott) Nees",NA,NA,"J.G. Rohwer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2015-02-01 11:15:00-02","MO","MOBOT","1815668","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Dorothy Araujo","Araujo 8784","1989","4","21","South America","Brazil","Rio de Janeiro","Mun. de Angra dos Reis, Ilha Grande, Reserva Biológica Estadual da Praia do Sul, Gr. Aventureiro atrás da casa do Clementino. Crescendo isolada.",NA,NA,NA,NA,NA,NA,"(Schott) Nees",NA,NA,"H. van der Werff (MO)","-44.28333","-23.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2008-05-27 22:02:00-03","MO","MOBOT","1815679","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Gert G. Hatschbach","Hatschbach 45690","1982","9","13","South America","Brazil","Paraná","Piraquara, arredores. Mata.",NA,NA,NA,NA,NA,NA,"(Schott) Nees",NA,NA,"J.G. Rohwer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2008-05-27 22:02:00-03","MO","MOBOT","1815684","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Hugh M. Curran","Curran 409","1918","6","16","South America","Brazil",NA,"Primavera",NA,NA,NA,NA,NA,NA,"(Schott) Nees",NA,NA,"J.G. Rohwer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2011-03-14 17:02:00-03","MO","MOBOT","1815694","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"H.W. Schott","Schott 93","1817",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"(Schott) Nees",NA,NA,"J.G. Rohwer (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2009-07-27 09:37:00-03","MO","MOBOT","1815699","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Auguste F.M. Glaziou","Glaziou 13156","1861",NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"(Schott) Nees",NA,NA,"J.G. Rohwer (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2020-11-10 04:40:00-03","MO","MOBOT","1815719","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"H. C. de Lima|et al.","Lima 3616","1989","6","8","South America","Brazil","Rio de Janeiro","Mun. Nova Friburgo, Reserva Ecológica Municipal de Macaé de Cima, Caminho para o Sítio Hum New Baccus. Mata de encosta.",NA,NA,NA,NA,NA,NA,"(Schott) Nees",NA,NA,NA,"-42.5","-22.55",NA,"900.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2014-04-27 21:00:00-03","MO","MOBOT","1815704","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"C.A.L. de Oliveira|M.S. Moraes","Oliveira 1158","1996","4","25","South America","Brazil","Rio de Janeiro","Alto da Boa Vista, Av. Edison Passos, entre a curva das Aguas Férreas e a curva do 9, mata dragadada à beira da estrada.",NA,NA,NA,NA,NA,NA,"(Schott) Nees",NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2008-05-27 22:02:00-03","MO","MOBOT","1815705","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Roberto M. Klein","Klein 23","1952","3","27","South America","Brazil","Santa Catarina","Mata da Limeira, Brusque.",NA,NA,NA,NA,NA,NA,"(Schott) Nees",NA,NA,NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2008-05-27 22:02:00-03","MO","MOBOT","1815707","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Roberto M. Klein","Klein 476","1953","4","5","South America","Brazil","Santa Catarina","Anitápolis, Palhoça.",NA,NA,NA,NA,NA,NA,"(Schott) Nees",NA,NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2008-05-27 22:02:00-03","MO","MOBOT","1815716","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Correa","Correa 41","1989","8","2","South America","Brazil","Rio de Janeiro","Mun. Nova Friburgo, Reserva Ecológica Municipal de Macaé de Cima, Nacente do Rio das Flores. Parc. 1.",NA,NA,NA,NA,NA,NA,"(Schott) Nees",NA,NA,NA,"-43.5","-22.55",NA,"20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
