"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","recordNumber","occurrenceRemarks","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","01091789","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C. M. Taylor",NA,NA,NA,"A. M. Amorim","2006","04","15","Brazil","Bahia","Arataca","-39.3417","-15.1736",NA,NA,"NY01091789","NY01091789_01","Topo da Serra do Peito-de-Moça. Ramal ca. 22.4 km na estrada que liga Arataca à Una, com entrada no assentamento Santo Antônio. RPPN Caminho das Pedras.","1000","1000","5800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1218535' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2016-09-27 03:37:00-03","NY","NYBG","397637","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica",NA,"C. M. Taylor",NA,NA,NA,"J. H. Kirkbride Jr.","1972","10","05","Colombia","Magdalena",NA,"-73.97","10.93",NA,NA,"NY00397637",NA,"Sierra Nevada de Santa Marta. In forest SW of Finca Los Arroyitos","1700","1900","2398","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=664947' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","799303","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","P. G. Delprete",NA,NA,NA,"R. M. Klein","1971","10","19","Brazil","Santa Catarina","Paulo Lopes","-48.6833","-27.9619",NA,NA,"NY00799303","NY00799303_01","Crista de Morro","820","820","9813","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=794102' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","397636","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"J. C. Costa","1990","06","20","Brazil","Rio de Janeiro","Nova Friburgo","-42.05","-22",NA,NA,"NY00397636","NY00397636_01","Reserva Ecológica Municipal de Macaé de Cima. Parcela 1, microparcela 8A",NA,NA,"s.n.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=664953' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","950412","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","P. G. Delprete",NA,NA,NA,"G. L. Esteves","1990","09","16","Brazil","Minas Gerais",NA,"-43.68","-19.82",NA,NA,"NY00950412","NY00950412_01","Serra do Espinhaço, Serra da Piedade north of Caeté","1800","1840","22-16990","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1062812' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2016-09-30 06:09:00-03","NY","NYBG","01204718","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica",NA,"C. M. Taylor",NA,NA,NA,"L. J. Dorr","1989","12","28","Bolivia","La Paz","Inquisivi","-67.33","-16.83",NA,NA,"NY01204718",NA,"Entre Rios from Poque Loque to Alta Polea (pass)","2400","2770","6875","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1715265' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","950406","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C. M. Taylor",NA,NA,NA,"H. S. Irwin","1968","02","11","Brazil","Minas Gerais",NA,"-43.8","-20.23",NA,NA,"NY00950406","NY00950406_01","Pico de Itabirito, ca. 50 km S.E. of Belo Horizonte.","1750","1750","19852","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1062794' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","502718","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","P. G. Delprete",NA,NA,NA,"I. Silberbauer-Gottsberger","1972","12","18","Brazil","Rio de Janeiro",NA,"-46.15","-23.85",NA,NA,"NY00502718","NY00502718_01","Bertioga, 1 km of the village",NA,NA,"21-181272","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=664938' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","799306","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","P. G. Delprete",NA,NA,NA,"R. Reitz","1954","08","20","Brazil","Santa Catarina","Luis Alves","-48.941177","-26.748537",NA,NA,"NY00799306","NY00799306_01","Brago Joaquim","450","450","2058","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=794107' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","397618","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","J. H. Kirkbride Jr.",NA,NA,NA,"R. M. Harley","1980","03","24","Brazil","Bahia","Barra da Estiva","-41.27","-13.7",NA,NA,"NY00397618","NY00397618_01","Serra do Sincorá. NW face of Serra de Ouro, to the east of the Barra da estiva - Ituaçú road, about 9 km S of Barra da Estiva","1300","1500","20860","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=664931' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1519693","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C. M. Taylor",NA,NA,NA,"M. M. M. Lopes","2006","10","03","Brazil","Bahia","Barro Preto","-39.2028","-14.7703",NA,NA,"NY01519693","NY01519693_01","Serra da Pedra Lascada. 13.7 km de Barro Preto, na estrada que passa pela Fazenda São Miguel, em direção à serra. Alto da encosta.","600","900","1101","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1777786' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","01061824","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"G. T. Prance","1969","01","24","Brazil","Roraima",NA,"-60.208","2.467",NA,NA,"NY01061824","NY01061824_01","Summit of Serra da Lua","1400","1400","9436","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1269863' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","799297","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","P. G. Delprete",NA,NA,NA,"R. Reitz","1952","02","21","Brazil","Santa Catarina","Garuva","-48.8547","-26.0269",NA,NA,"NY00799297","NY00799297_01","Porto das Canoas",NA,NA,"4388","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=794085' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","799299","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","L. B. Smith",NA,NA,NA,"R. M. Klein","1968","10","16","Brazil","Santa Catarina","Florianópolis","-48.493824","-27.6134286",NA,NA,"NY00799299","NY00799299_01","Morro Costa da Lagoa, Ilha de S.C.","490","490","7889","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=794090' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","397633","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C. M. Taylor",NA,NA,NA,"S. A. Mori","1980","02","29","Brazil","Bahia","Palmeiras","-41.5589","-12.5292",NA,NA,"NY00397633","NY00397633_01","Pai Inácio. BR 242, km 232, cerca de 15 km ao NE de Palmeiras","1000","2000","13292","Foto <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=664944' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","799304","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","P. G. Delprete",NA,NA,NA,"R. M. Klein","1973","01","17","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"NY00799304","NY00799304_01","Alto Cachoeira Grande, Aguas Mornas","600","600","10758","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=794103' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01481845","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C. M. Taylor",NA,NA,NA,"J. D. Boeke","1980","08","19","Peru","Puno","Carabaya",NA,NA,NA,NA,"NY01481845",NA,"Ollachea-San Gaban road. Chacaneque. Along Chamayo River.",NA,NA,"3126","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1708901' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2016-09-27 13:58:00-03","NY","NYBG","397638","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica",NA,"C. M. Taylor",NA,NA,NA,"O. Buchtien","1920","02",NA,"Bolivia",NA,NA,NA,NA,NA,NA,"NY00397638",NA,"Hacienda Simaco sobre el camino a Tipuani","1400","1400","5636","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=664928' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","1181390","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"R. C. Forzza","2004","03","09","Brazil","Minas Gerais","Lima Duarte","-43.88544","-21.70222",NA,NA,"NY01181390","NY01181390_01","Parque Estadual da Serra do Ibitipoca, mata em frente a entrada do Parque","1200","1200","3073","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1369906' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","397634","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","P. G. Delprete",NA,NA,NA,"A. M. Amorim","1993","11","10","Brazil","Bahia","Una","-39.08","-15.15",NA,NA,"NY00397634","NY00397634_01","Reserva Biológica do Mico-leao (IBAMA). entrada no km 46 da Rod. BA-001 Ilhéus/Una.",NA,NA,"1442","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=664937' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","02683185","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"P. G. Delprete","1998","11","07","Brazil","Ceará",NA,"-38.7","-3.9",NA,NA,"NY02683185","NY02683185_01","Serra de Maranguape. Mun. Maranguape (divisa com Mun. Caucaia). Trilha de Pousada Serra Verde para Derretida","600","700","6890","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2951495' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","684576","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"P. Fiaschi","2003","10","02","Brazil","Bahia","Almadina","-39.6","-14.72",NA,NA,"NY00684576",NA,"Ca. 4 km da estrada Almadina-Coaraci. Entrada a esq. Fazenda São José.",NA,NA,"1622","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=835054' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","397626","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C. B. Costa",NA,NA,NA,"A. C. Filho","1985","03","15","Brazil","São Paulo","Salesópolis","-45.886229","-23.65179",NA,NA,"NY00397626","NY00397626_01","Estaçao Biologica de Boraceia","890","950","100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=664926' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","950408","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","J. H. Kirkbride Jr.",NA,NA,NA,"W. R. Anderson","1972","02","13","Brazil","Minas Gerais",NA,"-43.3919444","-18.43185",NA,NA,"NY00950408","NY00950408_01","Serra do Espinhaço, eastern slopes of Pico do Itambé","1310","1310","35914","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1062805' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","397630","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","B. M. Boom",NA,NA,NA,"B. M. Boom","1981","06","12","Brazil","Bahia","Palmeiras","-41.5589","-12.5292",NA,NA,"NY00397630","NY00397630_01","Pai Inaçio, BR 242, W of Lençois at km 232",NA,NA,"1141","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=664925' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","950407","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","J. H. Kirkbride Jr.",NA,NA,NA,"H. S. Irwin","1971","01","13","Brazil","Minas Gerais",NA,"-43.67613","-19.82237",NA,NA,"NY00950407","NY00950407_01","Serra do Espinhaço, near summit of Serra da Piedade, ca. 35 km E. of Belo Horizonte, near BR-31","1800","2000","30209","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1062801' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","397639","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","J. A. Steyermark",NA,NA,NA,"R. L. Liesner","1985","03","08","Venezuela","Amazonas","Mun. Atabapo","-65.52","3.72",NA,NA,"NY00397639",NA,"Forested slope of Marahuaca. 1 to 2 km north of Sima Camp.","1100","1100","18431","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=664924' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","397627","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C. M. Taylor",NA,NA,NA,"P. K. H. Dusén","1914","12","13","Brazil","Paraná","Jaguariaíva","-49.7056","-24.2511",NA,NA,"NY00397627","NY00397627_01","Jacarehy, in silvula",NA,NA,"16113","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=664942' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","397629","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","J. Hutchinson",NA,NA,NA,"D. R. Hunt","1966","08","03","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"NY00397629","NY00397629_01","Serra dos Orgaos, Parque Nacional. Between Abrigos I and II",NA,NA,"6473","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=664922' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","397616","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","J. H. Kirkbride Jr.",NA,NA,NA,"R. M. Harley","1977","03","03","Brazil","Bahia","Morro do Chapéu","-41.2","-11.58",NA,NA,"NY00397616","NY00397616_01","Summit of Morro do Chapeu, ca. 8 km SW of the town of Morro do Chapeu to the west of the road to Utinga","1000","1000","19309","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=664933' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","397631","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica nobilis","(Vell.) Steyerm.","J. A. Steyermark",NA,NA,NA,"L. Riedel","1833","01",NA,"Brazil","Rio de Janeiro","Rio de Janeiro","-43.274528","-22.95583",NA,NA,"NY00397631","NY00397631_01","Tijuca",NA,NA,"1240","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=346036' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales","nobilis",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","397625","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica nobilis","(Vell.) Steyerm.","J. A. Steyermark",NA,NA,NA,"C. Lemos","1931","10","02","Brazil","São Paulo","Ribeirao Pires","-46.4097","-23.71",NA,NA,"NY00397625","NY00397625_01","Alto da Serra. Estaçao Biologica",NA,NA,"28681","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=346037' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales","nobilis",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-02-18 09:30:38-03","UNESP-IBB","BOTU","10289","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Hatschbach, G.","1982","11",NA,"Hatschbach, G.","1982","01","18","Brasil","Paraná","Guaratuba",NA,NA,"9999","9999","BOTU010289",NA,NA,NA,NA,"45191","Epífita, arbustiforme, flor alva. Mata pluvial da planície litoranea. Altura 10 m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-13 09:20:50-03","UFRJ","RFA","12140","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"P. Occhioni; E.M. Occhioni & Carmem","1970","05","28","Brasil","Minas Gerais","Minas Gerais",NA,NA,NA,NA,"RFA11486",NA,"Serra do Cipó, km 130-140",NA,NA,NA,"Arbusto de + ou - 2m., flores brancas leitosas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-13 09:20:50-03","UFRJ","RFA","27175","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","M. Gomes","2001","04","20","A. Quinet","2001","03","04","Brasil","Rio de Janeiro","Magé","-43.117222","-22.567222","43º7'2''W","22º34'2''S","RFA42947",NA,"Distrito de Piabetá, Estrada do Matão","250","250","27/76","Parasita, 10m de altura, 160 cm de DAP, folha verde discolor, flor com corola amarela.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-13 09:20:50-03","UFRJ","RFA","19945","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","J.H. Kirkbride Jr.","1979",NA,NA,"G.G. Hatschbach","1977","12","28","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"RFA16736",NA,"Rio Brumado",NA,NA,"40653","Epifita, flor alva odorífera",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"81","2020-06-29 11:32:20-03","UFRJ","RFA","6984","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","L.B. Smith","1958",NA,NA,"Reitz; Klein","1957","10","03","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"RFA26693",NA,"Três Barras, Guaruva","40","40","4959","Epifito, flor branca.",NA,NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"82","2021-03-30 12:47:55-03","EAO","IAN","44112","PreservedSpecimen","Plantae","Rubiaceae","Hillia","killipii","Hillia killipii","Standl.","Standley, PC",NA,NA,NA,"Ownbey, M","1944","02","23","Equador","Napo-Pastaza",NA,NA,NA,NA,NA,"IAN044112",NA,"Amostra 2. New to Ecuador. Province of Napo-Pastaza: Quijos River Region below Baeza. Virgin forest on ridge SE. of Chaco across Rio Quijos.","6800","6800","2669","Liana with large, white fragrant flowers.",NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
