"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"246","2021-02-08 12:52:16-03","UFRGS","ICN","127966","S","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Batista, JAN","Longhi-Wagner, HM; Witten -","2836","1996","01","19","América do Sul","Brasil","MG","Camanducaia","Monte Verde; 2a. Parada, lajeado na subida para Pedra Partida","-46.1446990966797","-22.7553005218506",NA,"no lajedo, com musgos","ICN00040108",NA,"1950","1950",NA,"2016","03","04","22140","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-02-08 12:52:16-03","UFRGS","ICN","021194","S","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Batista, JAN","Lindeman, JC","s.n.","1973","01","17","América do Sul","Brasil","RS","Torres","3 Km NW de Torres ao lado da estrada Torres BR 101","-49.7268981933594","-29.3353004455566",NA,"Ex. maiores já defloridos; flor creme, labelo branco.; Gramado turfoso.","ICN00040099",NA,NA,NA,NA,"2016","03","04","20837","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2021-02-08 12:52:16-03","UFRGS","ICN","166557","S","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Schneider, AA","Schneider, AA","1716","2011","02","07","América do Sul","Brasil","RS","Soledade","S28 49.494 W52 26.638","-52.443889","-28.824722",NA,"Em campo úmido.","ICN00040098",NA,"700","700",NA,NA,NA,NA,NA,NA,"-52.443889","-28.824722",NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-02-08 12:52:16-03","UFRGS","ICN","181109","S","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Buzatto, CR","Vogel-Ely, C; et al.","379","2015","01","29","América do Sul","Brasil","SC","Painel","Próximo do Rio Pelotinhas","-50.193611","-28.017778",NA,"WGS-84. Área Projeto PPBio - ÁREA 8; Muitos indivíduos (>10); Campo Úmido","ICN00040109",NA,"1106","1106",NA,"2015","02","18",NA,NA,"-50.193611","-28.017778",NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-02-08 12:52:16-03","UFRGS","ICN","198075","S","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Valduga, E","Valduga, E","775","2017","02","04","América do Sul","Brasil","RS","Caxias do Sul","Palanquinhos","-50.833611","-28.899722",NA,"Erva em banhado.","ICN00040110",NA,NA,NA,NA,"2017",NA,NA,NA,NA,"-50.833611","-28.899722",NA,NA,NA,NA,NA,NA,NA,NA
"251","2021-02-08 12:52:16-03","UFRGS","ICN","167317","S","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Pedron, M","Pedron, M","s.n.","2010","01","21","América do Sul","Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,"Erva; Banhado","ICN00040112",NA,NA,NA,NA,"2010","01","21","30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2021-02-08 12:52:16-03","UFRGS","ICN","014874","S","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Pabst, GEF","Dutra, J","874","1926","02","14","América do Sul","Brasil","RS","Canela",NA,"-50.815601348877","-29.3656005859375",NA,NA,"ICN00040105",NA,NA,NA,NA,NA,NA,NA,"16452","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2021-02-08 12:52:16-03","UFRGS","ICN","186750","S","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Singer, RB","Singer, RB; Castro, JB; Dias, S","s.n.","2016","01","19","América do Sul","Brasil","RS","Capela de Santana","RS 240, próximo a capela de Santana","-51.3246994018555","-29.7000007629395",NA,NA,"ICN00040102",NA,NA,NA,NA,"2016","04","28","12756","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2021-02-08 12:52:16-03","UFRGS","ICN","167318","S","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Pedron, M","Pedron, M","s.n.","2011","02","05","América do Sul","Brasil","RS","Flores da Cunha","São João","-51.1817016601562","-29.0289001464844",NA,"Erva; Banhado","ICN00040097",NA,NA,NA,NA,"2011","02","05","18321","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2021-02-08 12:52:16-03","UFRGS","ICN","131334","S","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Batista, JAN","Kinupp, VF","2894","2004","02","22","América do Sul","Brasil","RS","Jaquirana","Cascata dos Venâncios Fazenda da Cachoeira","-50.3577995300293","-28.8847007751465",NA,"Erva terrícola; 0,15 m; flores cremes.; Pastagem.","ICN00040101",NA,NA,NA,NA,"2016","08","29","31282","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2021-02-08 12:52:16-03","UFRGS","ICN","120144","S","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Batista, JAN","Mondin, CA","820","1994","02","14","América do Sul","Brasil","RS","Júlio de Castilhos","no bairro Popular Velho","-53.6817016601562","-29.226900100708",NA,"No banhado, flores esverdeadas.","ICN00040106",NA,NA,NA,NA,"2016","03","04","41205","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2021-02-08 12:52:16-03","UFRGS","ICN","015087","S","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Batista, JAN","Dutra, J","1087","1930","01",NA,"América do Sul","Brasil","RS","São Leopoldo","Quinta São Manoel","-51.1472015380859","-29.7602996826172",NA,"Banhado.","ICN00040104",NA,NA,NA,NA,"2016","03","04","10287","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-02-08 12:52:16-03","UFRGS","ICN","200260","S","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Batista, JAN","Jürgens","97","1924","01",NA,"América do Sul","Brasil","RS","Venâncio Aires","Tangerinas","-52.1918983459473","-29.6063995361328",NA,"Terreno úmido.","ICN00040100",NA,"70","70",NA,"2016","03","04","37026","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2021-02-08 12:52:16-03","UFRGS","ICN","015086","S","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Batista, JAN","Dutra, J","1086",NA,NA,NA,"América do Sul","Brasil","RS","Viamão","Itapoan","-51.0233001708984","-30.0811004638672",NA,"Prado úmido.","ICN00040103",NA,NA,NA,NA,"2016","10","10","41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2021-02-08 12:52:16-03","UFRGS","ICN","015073","S","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Batista, JAN","Dutra, J","1073","1929","12","06","América do Sul","Brasil","RS","Viamão","Itapoan","-51.0233001708984","-30.0811004638672",NA,NA,"ICN00040162",NA,NA,NA,NA,"2016","10","10","41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2021-03-22 16:23:15-03","FEPAGRO","BLA","2114","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","B. Rambo","O. R. Camargo",NA,"1958","01","20",NA,"Brasil","Rio Grande do Sul","Bom Jesus","4°distrito Povoado de Lajeadinho","-50.4166984558105","-28.6678009033203",NA,"Habitat: Campo úmido","BLA002114",NA,"1000","1000",NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2019-11-21 10:13:24-03","IBt","SP","35705","S","Plantae",NA,NA,"Orchidaceae","Habenaria","juergensii","Habenaria juergensii","Schltr.","Batista, JAN","Dutra, J","673","1904","01","25",NA,"Brasil","Rio Grande do Sul","São Leopoldo","Fazenda dos Prazeres","-51.1472015380859","-29.7602996826172",NA,NA,"SP002136","SP002136",NA,NA,"Isotype","1996","12","03","10287","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-11-21 10:13:26-03","IBt","SP","31890","S","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Mamede, MCH","Klug, G","3522","1934","01",NA,"Southern America","Peru","San Martin","Zepelacio","Near Moyobamba",NA,NA,NA,NA,NA,NA,"1200","1600",NA,"2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2019-11-21 10:13:26-03","IBt","SP","33597","S","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Hoehne, FC","Jörgensen, P","3946",NA,NA,NA,NA,"Paraguai",NA,NA,"Ex Herb. Museo de la Plata, Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-11-21 10:13:26-03","IBt","SP","37970","S","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Mamede, MCH","Schulz, AG","582",NA,NA,NA,"Southern America","Argentina","Chaco","Colonia Benítez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-11-21 10:13:26-03","IBt","SP","28968","S","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Hoehne, FC","Regnell, A","III-1186","1877","03","01",NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,NA,NA,NA,"1935",NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-11-21 10:13:26-03","IBt","SP","2897","S","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Hoehne, FC","Hoehne, FC","s.n.","1919","10","21",NA,"Brasil","Minas Gerais","Caldas","Pedra Branca","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,NA,NA,NA,"1935",NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-11-21 10:13:26-03","IBt","SP","32234","S","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Mamede, MCH","Dusén, P","3514","1904","02","09",NA,"Brasil","Paraná","Ipiranga",NA,"-50.5842018127441","-25.0238990783691",NA,NA,NA,NA,NA,NA,NA,"2011","03",NA,"31827","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-11-21 10:13:26-03","IBt","SP","200227","S","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Barros, F","Kummrow, R","2244","1983","03","16",NA,"Brasil","Paraná","São José dos Pinhais","Rio Pequeno, Serra Azul","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,NA,"1984","08","10","45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-11-21 10:13:26-03","IBt","SP","33561","S","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Hoehne, FC","Porto, C","1522","1925","02","05",NA,"Brasil","Rio de Janeiro","Itatiaia","Caminho da invernada Mauá","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2019-11-21 10:13:26-03","IBt","SP","32233","S","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Hoehne, FC","Freire, CV","293","1928","01",NA,NA,"Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-11-21 10:13:26-03","IBt","SP","69699","S","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Hoehne, FC","Polo, L","9","1950","03","08",NA,"Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2019-11-21 10:13:26-03","IBt","SP","30754","S","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Hoehne, FC","Justen, A","s.n.","1932","12",NA,NA,"Brasil","Rio de Janeiro","Petrópolis","Bingen","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-11-21 10:13:26-03","IBt","SP","76659","S","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Mamede, MCH","Miguel, G","s.n.","1949","01","17",NA,"Brasil","Rio Grande do Sul","Canoas",NA,"-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,NA,NA,NA,"2011","03",NA,"8037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-11-21 10:13:26-03","IBt","SP","35706","S","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Mamede, MCH","Dutra, J","1087",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","São Leopoldo","Quinta S. Manoel","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,NA,NA,"2011","03",NA,"10287","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-11-21 10:13:26-03","IBt","SP","169373","S","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Batista, JAN","Wanderley, MGL","284","1981","02","13",NA,"Brasil","São Paulo","Cunha","Reserva do Florestal","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,"2016","10","21","38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-12-05 14:29:34-03","GH","HU-HERB","GH 01947933","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","juergensii","Habenaria juergensii","Schlechter",NA,"I. G. Miguel",NA,"1949","1","17","South America","Brazil",NA,NA,"Brejos (Canoas)",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"278","2019-12-06 15:50:23-03","AMES","HU-HERB","AMES 01947974","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vellozo) Hoehne",NA,"G. F. J. Pabst","1355","1952","2","10","South America","Brazil",NA,NA,"Rio Grande do Sul inter Canela et Bom Jesus",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1355",NA,NA,NA,NA,NA,"undetermined"
"279","2019-12-06 15:47:31-03","AMES","HU-HERB","AMES 01947975","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vellozo) Hoehne",NA,"A. Justen","354","1932","12",NA,"South America","Brazil",NA,NA,"Petropolis, Rio de Janeiro",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"354",NA,NA,NA,NA,NA,"undetermined"
"280","2019-11-22 19:15:25-03","AMES","HU-HERB","AMES 01946253","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindley",NA,"M. B. Foster & R. Foster","2109","1946","11","10","South America","Colombia",NA,NA,"Narino. Altaquer.",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2109",NA,NA,NA,NA,NA,"undetermined"
"281","2019-11-22 18:57:41-03","AMES","HU-HERB","AMES 01946255","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindley",NA,"F. Schade",NA,"1940","12","29","South America","Paraguay",NA,NA,"[illegible]",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"282","2019-11-22 18:55:08-03","AMES","HU-HERB","AMES 01946257","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindley",NA,"Warming",NA,NA,NA,NA,"South America","Brazil","Minas Gerais",NA,"Lagos [illegible]",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"283","2019-11-22 18:52:14-03","AMES","HU-HERB","AMES 01946259","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindley",NA,"T. M. Pedersen","930","1950","12","30","South America","Argentina",NA,NA,"Dept. [Mburucuya], Prov. [illegible]",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"930",NA,NA,NA,NA,NA,"undetermined"
"284","2019-11-22 18:51:09-03","AMES","HU-HERB","AMES 01946260","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindley",NA,"G. Klug","3522","1934","1",NA,"South America","Peru",NA,NA,"Department of San Martin: Zepeiacio, near Moyobamba",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3522",NA,NA,NA,NA,NA,"undetermined"
"285","2010-08-16 16:38:55-03","GH","HU-HERB","GH 00100078","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindley",NA,"George Gardner","676","1837",NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Organ Mountains",NA,NA,"Sheet",NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,"676",NA,NA,NA,NA,NA,"undetermined"
"286","2019-11-22 18:58:34-03","GH","HU-HERB","GH 01946254","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindley",NA,"Elsa Hultén",NA,"1930",NA,NA,"South America","Colombia",NA,NA,"distr. Cauca: ad pag. El Tambo",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"287","2019-11-22 18:56:06-03","GH","HU-HERB","GH 01946256","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindley",NA,"P. K. H. Dusén",NA,"1912","2","2","South America","Brazil",NA,NA,"[Serrinha]",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"288","2019-11-22 18:53:50-03","GH","HU-HERB","GH 01946258","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindley",NA,"G. Klug","3522","1934","1",NA,"South America","Peru",NA,NA,"Department of San Martin: Zepelacio, near Moyobamba",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3522",NA,NA,NA,NA,NA,"undetermined"
"289","2010-08-16 16:38:55-03","GH","HU-HERB","GH 00100079","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","sartoroides","Habenaria sartoroides","Schlechter",NA,"P. K. H. Dusén","14571","1914","3","3","South America","Brazil","Paraná",NA,"Serra do Mar, Banhado locis paludosis",NA,NA,"Sheet",NA,NA,NA,"860",NA,"Lectotype",NA,NA,NA,NA,NA,NA,NA,NA,"14571",NA,NA,NA,NA,NA,"undetermined"
"290","2019-11-22 18:47:42-03","GH","HU-HERB","GH 01946261","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","sartoroides","Habenaria sartoroides","Schlechter",NA,"P. K. H. Dusén",NA,"1914","2","5","South America","Brazil","Paraná",NA,"[Banhado]",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"291","2014-09-23 10:59:00-03","G","G","G00169008","S","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","?","Gardner, G.","676","1838",NA,"00","AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=143593&base=img&lang=en","G00169008","G00169008",NA,NA,"TYPUS of Habenaria sartor Lindl.",NA,NA,NA,NA,NA,"-42.9125","-22.48222222",NA,NA,NA,NA,NA,NA,NA,NA
"292","2014-09-23 10:59:00-03","G","G","G00169006","S","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","?","Gardner, G.","676","1838",NA,"00","AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=143592&base=img&lang=en","G00169006","G00169006",NA,NA,"TYPUS of Habenaria sartor Lindl.",NA,NA,NA,NA,NA,"-42.9125","-22.48222222",NA,NA,NA,NA,NA,NA,NA,NA
