"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","relationshipType","fieldNumber","individualCount","sex"
"996","2021-03-01 16:19:29-03","UNICAMP","UEC","123268","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Prado, AL","Prado, AL","3142","1991","08","29","Brazil","Mato Grosso","Poconé","Proximidades da Rod. Transpantaneira","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,"Erva, 60-70cm de altura; flores creme, ornamentais. Forragem para gado na vazante.","UEC098393","UEC098393","2000",NA,NA,NA,NA,NA,"Liliopsida",NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA
"997","2021-03-01 16:19:29-03","UNICAMP","UEC","123264","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Prado, AL","Prado, AL","3147","1991","08","29","Brazil","Mato Grosso","Poconé","Proximidades da Rod. Transpantaneira, Km 22, Campo limpo sazonalmente alagável.","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,"Erva, ca. 30cm de altura; flores creme. Coloniza solo úmido.","UEC098396","UEC098396","2000","04",NA,NA,NA,NA,"Liliopsida",NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA
"998","2019-08-20 09:59:40-03","UNICAMP","UEC","16128","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Costa, SM","Davis, PH; Kinoshita, LS; Semir, J; Gibbs, PE; Andrade, JB","2312","1976","07","27","Brazil","Minas Gerais","Buenópolis","Serra do Cabral","-44.1800003051758","-17.8733005523682",NA,NA,NA,NA,"ori, Mata ciliar","UEC075229","UEC075229","2010","04",NA,NA,NA,NA,"Liliopsida",NA,NA,"42854","auto",NA,NA,NA,NA,NA,NA,NA
"999","2019-08-20 09:59:39-03","UNICAMP","UEC","114636","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Costa, SM","Vitta, FA; Belinello, R","602","1999","02","10","Brazil","Minas Gerais","Diamantina","Estrada para Conselheiro Mata, ponte sobre o Corr., No leito do rio parcialmente seco.","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,"UEC025899","UEC025899","2012","10",NA,NA,NA,NA,"Liliopsida",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA
"1000","2019-08-20 09:59:40-03","UNICAMP","UEC","16256","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Costa, SM","Joly, AB; Semir, J","3270","1972","08","22","Brazil","Minas Gerais","Jaboticatubas","Rod. Lagoa Santa-Conceição do Mato Dentro","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"ori, Altura de 50 a 60cm","UEC075236","UEC075236","2010","04",NA,NA,NA,NA,"Liliopsida",NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA
"1001","2020-11-11 16:41:19-03","UNICAMP","UEC","16229","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Costa, SM","Tozzi, AMGA","7623","1978","04","30","Brazil","Minas Gerais","Jacuí","Fazenda São José","-46.7411003112793","-21.0167007446289",NA,NA,"1100","1100","ori, Inflorescência pardo-avermelhada. Na margem de um açude. Freqüente.","UEC075234","UEC075234","2010","04",NA,NA,NA,NA,"Liliopsida",NA,NA,"16705","auto",NA,NA,NA,NA,NA,NA,NA
"1002","2019-08-20 09:59:39-03","UNICAMP","UEC","114640","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Vitta, FA","Vitta, FA","494","1997","08","21","Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó, Estrada para a Usina Dr. Pacífico MAscarenhas, 5,5Km após o início. Campo arenoso úmido, px à córrrego.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"UEC098401","UEC098401",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"1003","2021-03-01 16:19:29-03","UNICAMP","UEC","137662","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Gil, ASB","Forzza, RC; Ferreira, FM; Garcia, MCM","2136","2002","03","29","Brazil","Minas Gerais","São Tomé das Letras","Fazenda dos Correa, Paredão","-44.9852981567383","-21.7222003936768",NA,NA,NA,NA,"Erva em solo arenoso úmido.","UEC098408","UEC098408","2005","04","14",NA,NA,NA,"Liliopsida",NA,NA,"16076","auto",NA,NA,NA,NA,NA,NA,NA
"1004","2019-08-20 09:59:40-03","UNICAMP","UEC","16127","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Tucker, GC","Davis, PH; Shepherd, GJ","D60275","1976","07","18","Brazil","São Paulo","Campinas","Barão de Geraldo","-47.060001373291","-22.8999996185303",NA,NA,"800","800","Edge of Typha marsh.","UEC075226","UEC075226","2000",NA,NA,NA,NA,NA,"Liliopsida",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"1005","2019-08-20 09:59:39-03","UNICAMP","UEC","100147","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Araújo, AC","Andrade, PRP","52","1996","02",NA,"Brazil","São Paulo","Campinas","Margem da Lagoa do Jambeiro","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"UEC087675","UEC087675","1998","11",NA,NA,NA,NA,"Liliopsida",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"1006","2021-03-01 16:19:29-03","UNICAMP","UEC","156413","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Costa, SM","Bernacci, LC; Moreira, JLA; Belinello, R; Camargo, O; Andrade, PRP","2114","1995","09","07","Brazil","São Paulo","Dracena","Margem do Rio do Peixe, Floresta ripária. Na areia.","-51.5299987792969","-21.4799995422363",NA,NA,NA,NA,"Erva cespitosa ca. 0,2 m alt., inflorescências verde-dourado.","UEC054831","UEC054831","2012","10",NA,NA,NA,NA,"Liliopsida",NA,NA,"23670","auto",NA,NA,NA,NA,NA,NA,NA
"1007","2021-03-01 16:19:29-03","UNICAMP","UEC","89383","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Costa, SM","Souza, VC; Yamamoto, K; Stehmann, JR; Dutilh, JHA","7415","1993","11","27","Brazil","São Paulo","Itararé","Fazenda Espinho","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"Erva, espiguetas castanho-avermelhadas.; Local alagável. Campo natural atingido por fogo há 4 meses.","UEC054823","UEC054823","2012","10",NA,NA,NA,NA,"Liliopsida",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA
"1008","2021-03-01 16:19:29-03","UNICAMP","UEC","89397","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Vitta, FA","Souza, VC; Sakuragui, CM; Scaramuzza, CAMR; Fina, BG; Rolim, GS; Shimabukuro, MT","2375","1993","02","19","Brazil","São Paulo","Itararé","Fazenda Santa Maria do Espinho, Córrego do Peão.","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"Erva, semiaquática, 30-40cm de altura, espiguetas castanhas.; Lagoa em área de pasto natural.","UEC054824","UEC054824","1993","10",NA,NA,NA,NA,"Liliopsida",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA
"1009","2021-03-01 16:19:29-03","UNICAMP","UEC","158143","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Vitta, FA","Souza, VC; Yamamoto, K; Stehmann, JR; Dutilh, JHA","4604","1994","11","26","Brazil","São Paulo","Itararé","Rodovia Itararé - Itapeva, próximo à ponte do Rio Verde. Beira de córrego.","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"Erva, ca. 20cm alt.; brácteas castanho-avermelhadas.; Área de campo alagável com cerrado adjacente.","UEC015117","UEC015117","1994","11",NA,NA,NA,NA,"Liliopsida",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA
"1010","2019-08-20 09:59:39-03","UNICAMP","UEC","148228","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Dinato, DO","Dahlström, L","10","2008","03","30","Brazil","São Paulo","Luís Antônio","Campo de gramíneas, encharcado e com poucos arbustos","-47.7000007629395","-21.5499992370605",NA,NA,NA,NA,NA,"UEC075225",NA,"2008",NA,NA,NA,NA,NA,"Liliopsida",NA,NA,"26872","auto",NA,NA,NA,NA,NA,NA,NA
"1011","2019-08-20 09:59:40-03","UNICAMP","UEC","94717","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Araújo, AC","Amaral, MCE; Bittrich, V","959","1995","01","28","Brazil","São Paulo","Luís Antônio","Horto Florestal (Fazenda Jataí), Próximo a Ribeirão Preto. Margem de represa.","-47.7000007629395","-21.5499992370605",NA,NA,NA,NA,"Erva ca. 50 cm. Inflorescência congesta, caramelo, base das brácteas marrons.","UEC075219","UEC075219","1998","11",NA,NA,NA,NA,"Liliopsida",NA,NA,"26872","auto",NA,NA,NA,NA,NA,NA,NA
"1012","2019-08-20 09:59:40-03","UNICAMP","UEC","16133","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Tucker, GC","Gibbs, PE; Leitão Filho, HF","3669","1976","10","18","Brazil","São Paulo","Mogi Guaçu","Estação Experimental de Mogi-Guaçu, Fazenda Campininha.","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"Baiada úmida. Herbáceo, até 50 cm; inflorescência castanha. Comum.","UEC075222","UEC075222","2000",NA,NA,NA,NA,NA,"Liliopsida",NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA
"1013","2019-08-20 09:59:39-03","UNICAMP","UEC","109927","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Tucker, GC","Pansarin, ER; Belinello, R; Galvão, JC; Faria, AD","637","2000","01","14","Brazil","São Paulo","Nova Independência","Local alagado próximo ao Rio Feio.","-51.4900016784668","-21.1000003814697",NA,NA,NA,NA,NA,"UEC075216","UEC075216","2000",NA,NA,NA,NA,NA,"Liliopsida",NA,NA,"16396","auto",NA,NA,NA,NA,NA,NA,NA
"1014","2019-08-20 09:59:40-03","UNICAMP","UEC","16230","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Tucker, GC","Moura, C","8155","1978","07","01","Brazil","São Paulo","São Bernardo Do Campo","Em lugar brejoso nas adjacências da Via dos Imigrantes, altura do km 30.","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,"Erva cespitosa.","UEC075221","UEC075221","2000",NA,NA,NA,NA,NA,"Liliopsida",NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA,NA
"1015","2019-08-20 09:59:40-03","UNICAMP","UEC","16257","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.",NA,"Davis, PH; Shepherd, GJ; Sakane, M","D60797","1976","09","09","Brazil","São Paulo","São Paulo","Cananéia","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Mainland few km. from cananaeia to jacapiranga. Sea level. Maeshy hollows on clay. Tufted prenial. Stem 3-angled.","UEC075223","UEC075223",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"1016","2019-08-20 09:59:39-03","UNICAMP","UEC","100844","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Araújo, AC","Amaral, MCE; Belinello, R; Arantes, AA","97160","1997","04","21","Brazil","São Paulo","Vargem Grande do Sul","Brejo ao lado da estrada","-46.8899993896484","-21.8299999237061",NA,NA,NA,NA,NA,"UEC075217","UEC075217","1998",NA,NA,NA,NA,NA,"Liliopsida",NA,NA,"18222","auto",NA,NA,NA,NA,NA,NA,NA
"1017","2021-03-01 16:19:29-03","UNICAMP","UEC","176927","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Prata, AP","Nascimento-Junior, JE","761","2011","02","25","Brazil","Sergipe","Barra dos Coqueiros","Próximo às dunas do povoado Jatobá. Anteduna.","-37.0386009216309","-10.9089002609253",NA,NA,NA,NA,"Margem de lagoa","UEC023854","UEC023854","2013","05","16",NA,NA,NA,"Liliopsida",NA,NA,"26796","auto",NA,NA,NA,NA,NA,NA,NA
"1018","2019-08-20 09:59:40-03","UNICAMP","UEC","27394","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan juncoides","(Lam.) Kük.","Mayo, SJ","Harley, RM; Renvoize, SA; Erskine, CM; Brighton, CA; Pinheiro, R","16011","1974","02","05","Brazil","Bahia",NA,"Serra do Sincorá, By Rio Cumbuca, about 3km N of Mucugé on Andaraí road.","-41.383333","-13","-41.383333","-13","850","850","ori, Sedge. On conglomerate sandstone rock with partly burnt-over vegetation among rocks by river and neighboring hillside.","UEC075207","UEC075207","1978","07",NA,NA,NA,NA,"Liliopsida",NA,"juncoides",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019","2019-08-20 09:59:42-03","UNICAMP","UEC","27428","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan juncoides","(Lam.) Kük.","Mayo, SJ","Harley, RM; Mayo, SJ; Storr, RM; Santos, TS; Pinheiro, RS","19898","1977","03","24","Brazil","Bahia",NA,"Serra do Rio das Contas, Ca. 1km S of small town of Mato Grosso on the road to Vila do Rio das Contas.","-41.816667","-13.483333","-41.816667","-13.483333","1200","1200","ori, Erect tufted sedge to 40cm. Leaves mid-green. Spikelets reddish-green. Sandstone rock outcrops with small area of disturbed marsh at base, and nearby ruver with lush vegetation along rocky margins.","UEC075209","UEC075209","1978",NA,NA,NA,NA,NA,"Liliopsida",NA,"juncoides",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020","2019-08-20 09:59:42-03","UNICAMP","UEC","27440","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan juncoides","(Lam.) Kük.","Mayo, SJ","Harley, RM; Mayo, SJ; Storr, RM; Santos, TS; Pinheiro, RS","19213","1977","03","01","Brazil","Bahia",NA,"Morro do Chapéu, 19,5km SE of Morro do Chapéu on the BA052 road to Mundo Novo by the Rio Ferro Doido.","-41.333333","-11.633333","-41.333333","-11.633333","900","900","ori, Stems sharply triquetrous with concave sides. Sheaths red basally. Glumes reddish-brown with green keel. With water-worn, horizontally-bedded sandstone at soil surface, with damp sand, sedge marsh, exposed rock and waterfall. Open","UEC075210","UEC075210","1978",NA,NA,NA,NA,NA,"Liliopsida",NA,"juncoides",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1021","2019-08-20 09:59:42-03","UNICAMP","UEC","27543","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan juncoides","(Lam.) Kük.","Mayo, SJ","Harley, RM; Mayo, SJ; Storr, RM; Santos, TS; Pinheiro, RS","19220","1977","03","01","Brazil","Bahia",NA,"Morro do Chapéu, 19,5km SE of Morro do Chapéu on the BA052 roas to Mundo novo by the river Ferro Doido.","-41.333333","-11.633333","-41.333333","-11.633333","900","900","ori, With water-worn horizontally bedded sandstone at soil surface, with damp sand, sedge marsh, exposed rock and waterfall. Open scrub to closed low woodland in the drier areas.","UEC075205","UEC075205","1978",NA,NA,NA,NA,NA,"Liliopsida",NA,"juncoides",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022","2019-08-20 09:59:42-03","UNICAMP","UEC","93176","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan juncoides","(Lam.) Kük.","López, MG","Arbo, MM; Maruñak, V; Cáceres, SAM","6991","1996","12","03","Argentina","Corrientes","Concepción","Estancia Tranquera de Hierro, 66km NE de Chavarría, camino a Concepción, a 6km de la ruta.","-58.666667","-28.583333","-58.666667","-28.583333",NA,NA,"ori, En el borde de un arroyo bordeado de médanos de arena blanca, en medio de la florestación de Eucalyptus. Inflorescencias pardas en grupos densos.","UEC075202",NA,"1997",NA,NA,NA,NA,NA,"Liliopsida",NA,"juncoides",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023","2019-11-19 14:06:15-03","UFRPE","PEUFR","38821","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.",NA,"F.França; E.Melo; M.Bezerra; D.Gomes","2243","1997","05","04","Brasil","Bahia","Anguera","Lagoa 5","-39.151944","-5.193889","39º9'7,00W","5º11'38,00S",NA,NA,"Erva até 1,20m; base da planta rósea; espiguetas esverdeadas","PEUFR038821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024","2019-11-19 14:06:15-03","UFRPE","PEUFR","53484","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.",NA,"M. C. Tonizza",NA,"2014","06","29","Brasil","Bahia","Senhor do Bonfim",NA,"-40.291389","-10.768472","40º17'29W","10º46'6.5S",NA,NA,NA,"PEUFR053484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025","2019-11-19 14:06:15-03","UFRPE","PEUFR","35748","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.",NA,"M.Luceño; M.Alves; A.Vanzela; A.P.Mendes; E.A.Rocha. M.B.Costa e Silva; I. Romero","642","1996","07","01","Brasil","Tocantins","Colinas de Tocantins","BR 153","-48.466667","-8.066667","48º28'00,00W","8º04'00,00S","220","220","Frequente","PEUFR035748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026","2019-11-19 14:06:15-03","UFRPE","PEUFR","23250","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.",NA,"M.Luceño; M.Alves; A.Vanzela; A.P.Mendes; E.A.Rocha. M.B.Costa e Silva; I. Romero","686","1996","07","03","Brasil","Maranhão","Caxias","BR-316","-43.683333","-4.733333","43º41'00,00W","4º44'00,00S","140","140","Frequente","PEUFR023250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027","2019-11-19 14:06:15-03","UFRPE","PEUFR","15306","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.",NA,"A.M. Miranda","1303","1994","02","09","Brasil","Pernambuco","São Benedito do Sul","Cachoeira do Periperi","-35.9516983032227","-8.80832958221436",NA,NA,NA,NA,"Inflorescência creme, planta rupícola","PEUFR015306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15839","auto",NA,NA,NA,NA,NA,NA,NA
"1028","2020-04-22 16:26:12-03","UFPB","JPB","15805","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Luceño, M","Moura, OT","323","1987","09","23","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115","47","47",NA,"JPB0015805","JPB0015805","1995","08",NA,"Southern America",NA,NA,"Angiosperma","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1029","2020-04-22 16:26:12-03","UFPB","JPB","22000-1","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Luceño, M","Felix, LP; Miranda, CAB de","JPB22000-A","1988","08","17","Brasil","Paraíba","Mamanguape","Reserva Biológica Guaribas, Estação Ecológica.","-35.125833","-6.838889","-35.125833","-6.838889","35","35","; DESC: Planta ereta de lugares úmidos até 1,0 metro de altura; folhas graminiformes, bordos lisos; inflorescência corimbosa. espiguetas pequenas, bráctesa triangulares glabras, 1,0mm de largura por 1,5mm de comprimento; aquênios nus","JPB0022000","JPB0022000","1995","11",NA,"Southern America",NA,NA,"Angiosperma","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030","2020-04-22 16:26:13-03","UFPB","JPB","30789","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Thomas, WW","Costa-Santos, M","106","2002","08","09","Brasil","Paraíba","João Pessoa","Jardim Botânico","-34.863056","-7.115","-34.863056","-7.115","47","47","; HABITAT: Substrato arenoso humoso úmido; DESC: Planta ca. de 0,40 m de alt.","JPB0030789","JPB0030789","2002",NA,NA,"Southern America",NA,NA,"Angiosperma","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031","2020-04-22 16:26:13-03","UFPB","JPB","30866","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Thomas, WW","Rodal, MJN; Barbosa, MR; Silva, AG; Lima, AB; Sá e Silva, IMM; Galindo, RMP; Dionísio, GO","1360","2002","09","14","Brasil","Alagoas","Murici","Estação Ecológica de Murici","-35.904889","-9.271375","-35.904889","-9.271375","233","233","; HABITAT: Borda da mata.; DESC: Erva com 70cm de altura. Flores alvas. Ocasional.","JPB0030866","JPB0030866","2002",NA,NA,"Southern America",NA,NA,"Angiosperma","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032","2020-04-22 16:26:13-03","UFPB","JPB","36837","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Rocha, EA","Rocha, EA","785","2001","10","13","Brasil","Bahia","Canavieiras","Fazenda Cutuvelo, Capoeira do Engenho","-38.973889","-15.557778","-38.973889","-15.557778",NA,NA,"; DESC: Planta com ca. de 1m de altura, em local alagado, com poucas folhas, basais.","JPB0036837","JPB0036837","2006","11",NA,"Southern America",NA,NA,"Angiosperma","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1033","2020-04-22 16:26:13-03","UFPB","JPB","40814","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.",NA,"Souza, CSD; Borges, R; Sant'Ana, SC; Lopes, M; Rodrigues, A","130","2007","02","28","Brasil","Bahia","Maraú","Beira da Estrada Ubaitaba - Maraú , dos lados esquerdo e direito, ca. de 4 Km do fim do desvio para Itacaré.","-39.021667","-14.178056","-39.021667","-14.178056",NA,NA,"; HABITAT: Restinga.; DESC: Herbácea, ca. 1m, em solo arenoso alagado durante uma época do ano. Bainhas amareladas arroxeadas. Brácteas verdes a douradas. Frutos brancos.","JPB0040814","JPB0040814",NA,NA,NA,"Southern America",NA,NA,"Angiosperma","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1034","2020-04-22 16:26:13-03","UFPB","JPB","49687","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Alves, M","Araújo, DA; Amorim, BS; Cavalcanti, D; Setúbal, R; Chagas, MA","1690","2011","09","09","Brasil","Pernambuco","Goiana","RPPN Fazenda Tabatinga, Borda da mata.","-34.820556","-7.606111","-34.820556","-7.606111","4","4","; HABITAT: Floresta Atlântica próxima à praia.; DESC: Erva ereta cespitosa.","JPB0049687","JPB0049687","2011","09","15","Southern America",NA,NA,"Angiosperma","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1035","2020-04-22 16:26:13-03","UFPB","JPB","52870","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Moreira, SN","Araújo, DA; Moreira, SN; Amorim, BS; Pessoa, EM; Costa-Lima, JL; Chagas, MA","2371","2013","01","29","Brasil","Pernambuco","Jaqueira","Próximo ao açude do amarelo.","-35.843889","-8.719722","-35.843889","-8.719722","650","650","; DESC: Erva ereta. Espiguetas verdes.","JPB0052870","JPB0052870","2013","01","29","Southern America",NA,NA,"Angiosperma","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1036","2020-04-22 16:26:13-03","UFPB","JPB","57769","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Alves, M","Nusbaumer, L; Studer, A","3939","2014","04","20","Brasil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, Localité de Quebrangulo.","-36.429127","-9.238158","-36.429127","-9.238158","860","860","; HABITAT: Forêt ombrophile submontagnarde sur affleurement rocheux, dans une mare assechée; DESC: herbacée en rosette, 0.5 m long, applati au sol car la marre est asséchée; inflorescence brune, applatie; récolte photographiée in situ","JPB0057769","JPB0057769",NA,NA,NA,"Southern America",NA,NA,"Angiosperma","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
