"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","relationshipType","infraspecificEpithet","fieldNumber","typeStatus","individualCount","sex"
"194","2020-05-26 14:30:29-03","UFCG","CSTR","6271","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Torres, C.",NA,NA,NA,"Tores, C.","2012","01","20","Brasil","Paraíba","Patos","Caatinga arbustiva aberta, com solo raso, arenoso-pedregoso a argiloso.","-37.2799987792969","-7.02443981170654","26419","Erva ca de 70cm, colmo triangular, com folhas basais, inflorescência verdes.; Assentamento Patativa do Assaré.",NA,"auto","145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-08-20 09:59:39-03","UNICAMP","UEC","142539","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Vitta, FA","1999",NA,NA,"Garcia, MA","1996","04","04","Brazil","São Paulo","Vargem Grande","Propriedade dos Nakashima, Controle - ÁRea 2.",NA,NA,NA,NA,"UEC075263",NA,"58",NA,NA,NA,"Liliopsida",NA,"UEC075263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-08-20 09:59:39-03","UNICAMP","UEC","142540","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Vitta, FA","1999",NA,NA,"Garcia, MA","1996","04","04","Brazil","São Paulo","Vargem Grande","Propriedade dos Nakashima, Controle - ÁRea 2.",NA,NA,NA,NA,"UEC075266",NA,"59",NA,NA,NA,"Liliopsida",NA,"UEC075266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-03-01 16:19:29-03","UNICAMP","UEC","182913","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Costa, S","2014","12","01","Vinha, D",NA,NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","mata",NA,NA,NA,"Plântula originada no banco de sementes do solo e cultivada em casa de vegetação. Coletas de solo realizadas nas parcelas K e N do projeto Biota Gradiente Funcional, localizadas no Núcleo Santa Virgínia, Parque Estadual da Serra do Mar","UEC011479",NA,"38",NA,NA,NA,"Liliopsida",NA,NA,"1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-08-20 09:59:39-03","UNICAMP","UEC","27396","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Mayo, SJ","1978",NA,NA,"Harley, RM; Renvoize, SA; Erskine, CM; Brighton, CA; Pinheiro, R","1974","02","06","Brazil","Bahia",NA,"Serra do Sincorá, 9km SW of Mucugé, on road from Cascavel.","-41.416667","-13.333333",NA,"ori, Waste ground by Rio Paraguaçu with secondary woodland, damp grassland. This plant growing in damp soil by river.","UEC075264",NA,"16088",NA,NA,NA,"Liliopsida",NA,"UEC075264","950","950","-41.416667","-13.333333",NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-08-20 09:59:39-03","UNICAMP","UEC","16129","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Costa, SM","2010","04",NA,"Montouchet, P","1976","01","31","Brazil","Bahia","Uruçuca","BR101","-39.2844009399414","-14.5930995941162","33791","ori, Herbáceo até 40cm.","UEC075265","auto","2242",NA,NA,NA,"Liliopsida",NA,"UEC075265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-08-20 09:59:39-03","UNICAMP","UEC","16226","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Costa, SM","2010","04",NA,"Bronzi, LM","1978","05","08","Brazil","Rio de Janeiro","Itaguaí","UFRRJ - Depto de Horticultura, Km 47 da antiga Rio-São Paulo","-43.7752990722656","-22.8521995544434","17747","ori","UEC075268","auto","7785",NA,NA,NA,"Liliopsida",NA,"UEC075268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-03-01 16:19:29-03","UNICAMP","UEC","64875","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Roque, AA","2008","12","22","Roque, AA","2008","01","03","Brazil","Rio Grande do Norte","Jucurutu","RPPN Stoessel de Brito.","-37.0203018188477","-6.03388977050781","24072","Erva ereta.; Caatinga.","UEC075267","auto","346",NA,NA,NA,"Liliopsida",NA,"UEC075267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-11-19 14:06:15-03","UFRPE","PEUFR","13772","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","M.Luceño","1994","08",NA,"A.M. Miranda; L.P. Félix, Mª.L. Guedes et M.Grillo","1993","06","03","Brasil","Pernambuco","Arquipélago de Fernando de Noronha","Costões da praia do Bode.","-32.425","-3.836111",NA,"Erva cespitosa ca 30cm de altura, espiguilhas verdes.","PEUFR013772",NA,"956",NA,NA,NA,NA,NA,NA,NA,NA,"32°25'30W","3°50'10S",NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-11-19 14:06:15-03","UFRPE","PEUFR","49829","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","L.L.Santos","2008","05","31","L.G. Sousa; J.G.Melo;L.L.Santos","2007","06","16","Brasil","Pernambuco","Altinho","Comunidade Carão","-36.092944","-8.587083",NA,"Herbácea, 1,20m de altura","PEUFR049829",NA,"109",NA,NA,NA,NA,NA,NA,"468","468","36°5'34,6W","8°35'13,5S",NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-11-19 14:06:15-03","UFRPE","PEUFR","49842","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","M.B.Costa e Silva","2007","12","06","L.G. Sousa; J.G.Melo; L.L.Santos","2007","07","16","Brasil","Pernambuco","Altinho","Comunidade Carão","-36.092944","-8.587083",NA,"Herbácea","PEUFR049842",NA,"178",NA,NA,NA,NA,NA,NA,"468","468","36°5'34,6W","8°35'13,5S",NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-19 14:06:15-03","UFRPE","PEUFR","52160","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","H.O. Machado-Filho","2013","12","22","H.O. Machado-Filho","2013","12","21","Brasil","Paraíba","Boqueirão","Açude","-36.135","-7.481667",NA,"Arbusto anfíbio, flores amarelas.","PEUFR052160",NA,"241",NA,NA,NA,NA,NA,NA,"355","355","36º 08' 06 W","07º 28' 54 S",NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-11-19 14:06:15-03","UFRPE","PEUFR","53050","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","C. Torres",NA,NA,NA,"C. Torres",NA,NA,NA,"Brasil","Paraíba","Patos","St. D. Elvira","-37.2799987792969","-7.02443981170654","26419","Erva cerca de 70cm; colmo triangular, com folhas basais; inflorescência verde a marrom.","PEUFR053050","auto","171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-11-19 14:06:15-03","UFRPE","PEUFR","50487","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","L.L.Santos","2010","08","10","L.L.Santos; J.G.Melo; F.Vieira","2008","06","13","Brasil","Pernambuco","Altinho",NA,"-36.059398651123","-8.48972034454346","23705","Erva, cerca de 70cm. De altura, inflorescência amarronzada","PEUFR050487","auto","551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-11-19 14:06:15-03","UFRPE","PEUFR","41369","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Modesto","1996",NA,NA,"M.Falcão","1996","02","29","Brasil","Pernambuco","Igarassu","Refúgio ecológico Charles Darwin","-34.9063987731934","-7.83416986465454","24709","Erva","PEUFR041369","auto","154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-11-19 14:06:15-03","UFRPE","PEUFR","15212","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","M.Luceño","1994","08",NA,"A.M. Miranda","1994","01","12","Brasil","Pernambuco","Quipapá","Entrada da Cidade","-36.0116996765137","-8.82777976989746","11788","Inflorescência marrons, coletada a margem de um stand de Typha.","PEUFR015212","auto","1159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-11-19 14:06:15-03","UFRPE","PEUFR","11613","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","M.Luceño","1994","08",NA,"G.Teixeira","1964","11","13","Brasil","Pernambuco","Vicência","Engenho sambaquim","-35.3266983032227","-7.65693998336792","21084",NA,"PEUFR011613","auto","2518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-04-22 16:26:12-03","UFPB","JPB","39315","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Roque, AA","2007","04","26","Roque, AA","2007","04","05","Brasil","Rio Grande do Norte","Jucurutu","RPPN Stoessel de Britto","-37.035278","-6.201944",NA,"; HABITAT: Caatinga.; DESC: Solo argiloso. Erva ereta. Coletado próximo ao açude da RPPN.","JPB0039315",NA,"20","Southern America",NA,NA,"Angiosperma","Monocotyledon","JPB0039315","172","172","-37.035278","-6.201944",NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-04-22 16:26:12-03","UFPB","JPB","62962","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Lima, RB","2014","08","05","Rocha, FV","2013","11","19","Brasil","Paraíba","Rio Tinto","APA da Barra do Rio Mamanguape","-34.9985","-6.842361",NA,"; HABITAT: Mata Atlântica; DESC: Erva de inflorescência castanho claro.","JPB0062962",NA,"148","Southern America",NA,NA,"Angiosperma","Monocotyledon","JPB0062962",NA,NA,"-34.9985","-6.842361",NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-04-22 16:26:12-03","UFPB","JPB","63116","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Torres, C",NA,NA,NA,"Torres, C",NA,NA,NA,"Brasil","Paraíba","Patos","Fazenda Nupeárido","-37.2799987792969","-7.02443981170654","26419","; HABITAT: Caatinga arbustiva aberta, solo raso, arenoso pedregoso e argiloso; DESC: Erva ca de 70 cm, inflorescencia verde a marrom",NA,"auto","108","Southern America",NA,NA,"Angiosperma","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-11-06 10:13:52-03","UFOP","OUPR","30463","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Badia, C.C.V.","2018",NA,NA,"Badia, C.C.V.; Soares, D.A. & Alves, R.E.","2018","01","13","Brasil","Minas Gerais","Ouro Preto","Serra das Camarinhas, Trilha que se inicia na pedreira desativada e termina no Bairro São Sebastião, próximo à estação de esgoto desativada.","-43.506414","-20.382417",NA,"Red Bull e João de Barro.; Observada na base dos afloramentos quartzíticos, em substrato arenoso/pedregoso e local sombreado.",NA,NA,"110",NA,NA,NA,NA,NA,NA,NA,NA,"-43.506414","-20.382417",NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-10-14 10:00:52-03","FURB","FURB","38352","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Pereira-Silva, L.","2018","10","30","Funez, L.A.","2012","05","12","Brasil","Santa Catarina","Rodeio","Rua Barão do Rio Branco.","-49.3708334","-26.9241667",NA,NA,"FURB23048",NA,"523",NA,NA,NA,NA,NA,"FURB23048","84","84","-49.3708334","-26.9241667",NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-10-14 10:00:52-03","FURB","FURB","20205","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Trevisan, R","2010","08","18","Verdi, M.; Souza, N.L. de & Klemz, G.","2010","02","17","Brasil","Santa Catarina","Urussanga","Linha Pacheco.","-49.23","-28.4402777",NA,"Florística IFFSC 77 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; entorno do fragmento Habito: erva terrícola; flor marrom","FURB01392",NA,"3651",NA,NA,NA,NA,NA,"FURB01392","165","165","-49.2300000","-28.4402777",NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-11-08 08:51:27-03","FURB","FURB","36913","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Trevisan, R","2012","05","11","Funez, L.A.","2011","11","18","Brasil","Santa Catarina","Blumenau","Rua Pastor Osvaldo Hesse.","-49.0486111","-26.9280556",NA,NA,"FURB22943",NA,"41",NA,NA,NA,NA,NA,"FURB22943","24","24","-49.0486111","-26.9280556",NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-11-08 08:51:27-03","FURB","FURB","37841","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Trevisan, R.","2018","10","29","Sevegnani, L.","2012","01","03","Brasil","Santa Catarina","Blumenau","Rua Amazonas 1120, ao lado do Condomio Bavaria - Garcia.","-49.06","-26.9325",NA,NA,"FURB23065",NA,"44",NA,NA,NA,NA,NA,"FURB23065","13","13","-49.0600000","-26.9325000",NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-10-14 10:00:52-03","FURB","FURB","49961","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Funez, L.A.",NA,NA,NA,"Funez, L.A.","2016","04","22","Brasil","Santa Catarina","Rio dos Cedros","Estrada Palmeiras-Rio Bonito, próximo à Cascata Formosa.","-49.3725","-26.5594444",NA,NA,"FURB49961",NA,"4725",NA,NA,NA,NA,NA,"FURB49961","789","789","-49.3725000","-26.5594444",NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-10-14 10:00:52-03","FURB","FURB","50674","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Funez, L.A.","2015",NA,NA,"Funez, L.A.","2015","11","16","Brasil","Santa Catarina","Ilhota","Próximo à ponte na BR-470.","-48.8377777","-26.8808334",NA,NA,"FURB50674",NA,"5118",NA,NA,NA,NA,NA,"FURB50674","7","7","-48.8377777","-26.8808334",NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-10-14 10:00:53-03","FURB","FURB","55520","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Funez, L.A.","2017","12","05","Schwirkowski, P.","2017","01","29","Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Atrás da Implantec.","-49.3897222","-26.2961111",NA,"Em banhado Habitat: Heliófita Habito: Herbácea","FURB55520",NA,"2215",NA,NA,NA,NA,NA,"FURB55520","850","850","-49.3897222","-26.2961111",NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-10-14 10:00:53-03","FURB","FURB","8642","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Trevisan, R.","2018","10","29","Souza, N.L. de","2006","05","24","Brasil","Santa Catarina","Blumenau","Rua: Alpinópolis. Bairro: Garcia.","-49.0597222","-26.9366666",NA,"Planta perene.","FURB23063",NA,"14",NA,NA,NA,NA,NA,"FURB23063",NA,NA,"-49.0597222","-26.9366666",NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-03-16 17:54:16-03","UCS","HUCS","31871","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Hefler, S.M.",NA,NA,NA,"Hefler, S.M.","2004","01","10","Brasil","Santa Catarina","Joinville","Piraberaba","-48.8456001281738","-26.3043994903564","37150","em aterro - próximo a um riacho",NA,"auto","305",NA,NA,NA,"Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-04-27 16:09:24-03","UFES","VIES","1820","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Alves, M.","2000","02","14","Gomes, J.M.L.","1987","09","11","Brasil","Espírito Santo","Guarapari","Jabaraí.","-40.5110015869141","-20.6580009460449","28401",NA,"VIES001820","auto","139",NA,NA,NA,NA,NA,"VIES001820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-04-27 16:09:24-03","UFES","VIES","2242","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Alves, M.","2000","02","14","Gomes, J.M.L.","1987","02","19","Brasil","Espírito Santo","Viana","Jacarandá.","-40.4961013793945","-20.3903007507324","15195",NA,"VIES002242","auto","322",NA,NA,NA,NA,NA,"VIES002242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2019-06-27 10:24:40-03","UFES","VIES","40955","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.",NA,NA,NA,NA,"Souza, W.O.; Sossai, B.G.; Luber, J.; Pena, N.T.L.; Silva, L.A. & Freitas, J.","2015","03","25","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante.","-40.4006004333496","-18.710599899292","42400",NA,"VIES040955","auto","408",NA,NA,NA,NA,NA,"VIES040955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-03-16 11:58:09-03","UTFPR","HCF","2457","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","J. Cordeiro & E. Barboza","2005",NA,NA,"M.G. Caxambu","2005","05","05","Brasil","SC","Bombinhas","Bairro de Bombas","-48.5169982910156","-27.1380004882812","11943","Herbácea, ereta, próximo ao rio.",NA,"auto","780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-06-29 09:30:10-03","UFRRJ","RBR","20555","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","C.R. Campêlo","1972","04","06","C.R. Campêlo","1971","11","11","Brasil","Rio de Janeiro","Itaguaí",NA,"-43.7752990722656","-22.8521995544434","17747",NA,"RBR00020555","auto",NA,NA,NA,NA,NA,NA,"RBR00020555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-06-29 09:30:10-03","UFRRJ","RBR","20545","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","T.A. Amorim","2006","03","15","H. Monteiro","1934","03",NA,"Brasil","Rio de Janeiro","Maricá","Arredores de Maricá.","-42.8185997009277","-22.9193992614746","20726",NA,"RBR00020545","auto","909",NA,NA,NA,NA,NA,"RBR00020545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-06-29 09:30:10-03","UFRRJ","RBR","20553","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.",NA,NA,NA,NA,"C.R. Campêlo","1970","07","15","Brasil","Rio de Janeiro","Duque de Caxias","Estrada Rio-Petrópolis.","-43.3116989135742","-22.7856006622314","34388",NA,"RBR00020553","auto",NA,NA,NA,NA,NA,NA,"RBR00020553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-06-29 09:30:10-03","UFRRJ","RBR","20549","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","T.A. Amorim","2006","03","16","H. Monteiro","1940","02","27","Brasil","Rio de Janeiro","Engenheiro Paulo de Frontin","Morro Azul (Vassouras). À margem de uma estrada.","-43.6782989501953","-22.5496997833252","14263",NA,"RBR00020549","auto","2193",NA,NA,NA,NA,NA,"RBR00020549 RBR00020549_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-06-29 09:30:10-03","UFRRJ","RBR","20548","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","T.A. Amorim","2006","03","16","H. Monteiro","1940","02","27","Brasil","Rio de Janeiro","Engenheiro Paulo de Frontin","Morro Azul (Vassouras). À margem de uma estrada.","-43.6782989501953","-22.5496997833252","14263",NA,"RBR00020548","auto","2191",NA,NA,NA,NA,NA,"RBR00020548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-06-18 10:56:37-03","UFRRJ","RBR","20546","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.",NA,NA,NA,NA,"H. Monteiro","1937","02","19","Brasil","Rio de Janeiro","Petrópolis","Perto de Cascatinha. Fazenda Samambaia. No campo.","-43.1786003112793","-22.5049991607666","36524",NA,"RBR00020546","auto","1549",NA,NA,NA,NA,NA,"RBR00020546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-06-29 09:30:10-03","UFRRJ","RBR","20552","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","C.R. Campêlo","1972","04","06","C.R. Campêlo","1970","07","15","Brasil","Rio de Janeiro","Duque de Caxias","Rua 12","-43.3116989135742","-22.7856006622314","34388",NA,"RBR00020552","auto",NA,NA,NA,NA,NA,NA,"RBR00020552",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-06-29 09:30:10-03","UFRRJ","RBR","20544","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","T.A. Amorim","2006","03","14","H. Monteiro","1933","11","12","Brasil","Rio de Janeiro","Bonsucesso","(Distrito Federal). Caminho da Frequesia.",NA,NA,NA,NA,"RBR00020544",NA,"835",NA,NA,NA,NA,NA,"RBR00020544",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-06-29 09:30:10-03","UFRRJ","RBR","20543","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","T.A. Amorim","2006","03","14","H. Monteiro","1931","05",NA,"Brasil","Pernambuco","Recife","Arredores do Derbi","-34.8810997009277","-8.05389022827148","18865",NA,"RBR00020543","auto","52",NA,NA,NA,NA,NA,"RBR00020543",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-06-29 09:30:10-03","UFRRJ","RBR","20547","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","T.A. Amorim","2006","03","16","H. Monteiro","1938","04","27","Brasil","Rio de Janeiro","Petrópolis","Estrada Rio-Petrópolis.","-43.1786003112793","-22.5049991607666","36524",NA,"RBR00020547","auto","1817",NA,NA,NA,NA,NA,"RBR00020547",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-06-29 09:30:10-03","UFRRJ","RBR","20550","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.",NA,NA,NA,NA,"C.R. Campêlo","1967","07","10","Brasil","Rio de Janeiro","Seropédica","(Itaguaí). Campus da Universidade Federal Rural do Rio de Janeiro. Km 47.","-43.7075004577637","-22.7439002990723","13730",NA,"RBR00020550","auto",NA,NA,NA,NA,NA,NA,"RBR00020550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-06-29 09:30:10-03","UFRRJ","RBR","20551","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.",NA,NA,NA,NA,"C.R. Campêlo","1970","07","15","Brasil","Rio de Janeiro","Duque de Caxias","Rua 12.","-43.3116989135742","-22.7856006622314","34388",NA,"RBR00020551","auto",NA,NA,NA,NA,NA,NA,"RBR00020551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-06-29 09:30:10-03","UFRRJ","RBR","20554","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.",NA,NA,NA,NA,"C.R. Campêlo","1970","07","17","Brasil","Rio de Janeiro","Duque de Caxias","São Lourenço. Rua 12.","-43.3116989135742","-22.7856006622314","34388",NA,"RBR00020554","auto",NA,NA,NA,NA,NA,NA,"RBR00020554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-03-21 19:40:07-03","UFC","EAC","38188","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Castro, A.S.F.","2012","03","21","Castro, A.S.F.","2005","07","07","Brasil","Ceará","Aquiraz","Dunas, Dunas próximas ao Rio Pacoti.","-38.3911018371582","-3.90139007568359","22325","Erva.","EAC0038188","auto","1580","Southern America",NA,NA,"Monocotyledon",NA,"EAC0038188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
