"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"291","2016-12-17 05:23:00-02","MO","MOBOT","2823640","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","S. Paredes","2005","11","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","A. Fuentes (LPB)","Paredes Salinas 61","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, Rio San Juan, Bosque seco del sector Azariamas, con Oxandra espintana y Phyllostylon rhamnoides. Ladera. Parcela Permanente de Muestreo # 16. Plantas secadas en campo.","-68.65194","-14.19944","935.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-02","4"
"292","2020-07-22 10:37:00-03","MO","MOBOT","2828569","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Vania Torrez|Manuel J. Macía|D. Choque A.|Pilar Garagorri|Pepe Sevillanos|J. Mamani","2005","9","30","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","A. Fuentes (LPB)","Torrez Flores 45","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, Rio San Juan. Bosque semideciduo de yungas subandino xerico con Oxandra espintana y Erythrochiton fallax; ladera con exposicion NE. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.","-68.6619444","-14.2061111","960.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-01","3"
"293","2020-07-22 11:45:00-03","MO","MOBOT","2833079","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Vania Torrez|Manuel J. Macía|D. Choque A.|Pilar Garagorri|Pepe Sevillanos|J. Mamani","2005","10","4","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","A. Fuentes (LPB)","Torrez Flores 122","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, Rio San Juan. Bosque semideciduo de Yungas subandino xerico con Oxandra espintana y Erythrochiton fallax; cima. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.","-68.6441666","-14.2005556","1075.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-03","6"
"294","2020-07-22 12:04:00-03","MO","MOBOT","2836137","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Vania Torrez|Manuel J. Macía|D. Choque A.|Pilar Garagorri|Pepe Sevillanos|J. Mamani","2005","10","7","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","A. Fuentes (LPB)","Torrez Flores 155","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, Rio San Juan. Bosque semideciduo de Yungas subandino xerico con Oxandra espintana y Erythrochiton fallax; ladera con exposicion SE. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.","-68.6413889","-14.2063889","873.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-04","4"
"295","2020-07-15 13:22:00-03","MO","MOBOT","2836611","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Alejandro Araujo M.|A. T. Fernández C.|D. Choque A.","2005","9","28","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","A. Fuentes (LPB)","Araujo Murakami 2012","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Tuichi, Azariamas.","-68.5438889","-14.2930555","680.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-08","5"
"296","2020-07-15 22:28:00-03","MO","MOBOT","2840301","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Alejandro Araujo M.|A. T. Fernández C.|S. Paredes|Guzmán Jove","2005","10","8","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","A. Fuentes (LPB)","Araujo Murakami 2165","La Paz","Franz Tamayo","Parque Nacional Madidi, Tuichi, Río San Juan, Buenahora.","-68.6519444","-14.1997222","940.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-10","5"
"297","2015-10-28 05:49:00-02","MO","MOBOT","2866698","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","L. Cayola|Angel Fernández|C. Campos|Vania Torrez|Gerardo Jove|Remberto Jove|L. Sánchez","2005","11","27","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","A. Araujo-M (LPB)","Cayola Pérez 2261","La Paz","Franz Tamayo","Area Natural de Manejo Integrado Madidi, Azariamas, 2 km al E del arroyo Javillas. Bosque de yungas subandino pluviestacional con Oxandra espintana y Eugenia sp. Ladera ondulada. Parcela permanente de muestreo #18. Plantas NO alcoholizadas.","-68.52527","-14.2525","933.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-44","5"
"298","2015-10-28 05:49:00-02","MO","MOBOT","2866852","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","L. Cayola|Angel Fernández|C. Campos|Vania Torrez|Gerardo Jove|Remberto Jove|L. Sánchez","2005","12","3","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","A. Araujo-M (LPB)","Cayola Pérez 2313","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, 1 km al N del rio Chiriuno. Bosque de yungas subandino pluviestacional con Piptadenia viridiflora y Capparis polyantha. Terraza antigua. Parcela permanente de muestreo #19. Plantas NO alcoholizadas.","-68.58583","-14.24638","853.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-45","4"
"299","2015-10-28 05:49:00-02","MO","MOBOT","2866966","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","L. Cayola|Angel Fernández|C. Campos|Vania Torrez|Gerardo Jove|Remberto Jove|L. Sánchez","2005","12","10","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","A. Araujo-M (LPB)","Cayola Pérez 2323","La Paz","Franz Tamayo","Area Natural de Manejo Integrado Madidi, Azariamas, arroyo Huanechaquimayu. Bosque de yungas subandino pluviestacional con Phyllostylon rhamnoides y Capparis polyantha. Terraza antigua. Parcela temporal de muestreo #20. Plantas NO alcoholizadas.","-68.51916","-14.31722","794.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-46","4"
"300","2020-09-04 10:02:00-03","MO","MOBOT","2879871","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","L. Cayola|C. Campos|A.S. Poma C.|Remberto Jove|H. Urbano","2005","10","1","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","A. Araujo-M. (LPB)","Cayola Pérez 1802","La Paz","Franz Tamayo","Area Natural de Manejo Integrado Madidi, Azariamas, Encuentro Azariamas. Bosque de yungas subandino pluviestacional con Oxandra espintana y Eugenia sp. Fondo de valle. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.","-68.53","-14.2411111","667.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-29","3"
"301","2020-07-16 19:01:00-03","MO","MOBOT","2880563","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Alejandro Araujo M.|A.S. Poma C.|Pilar Garagorri|S. Paredes|Dante Chambi","2005","11","30","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","A. Fuentes (LPB)","Araujo Murakami 2486","La Paz","Franz Tamayo","Parque Nacional Madidi, rio Tuichi, arroyo Yarimita. Bosque andino semideciduo con Anadenanthera colubrina, Oxandra espintana, Trichilia elegans, Phyllostylon rhamnoides y Acacia loretensis. Plantas secadas en campo.","-68.6933333","-14.5486111","890.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-17","5"
"302","2020-07-16 21:24:00-03","MO","MOBOT","2880683","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Alejandro Araujo M.|A.S. Poma C.|Pilar Garagorri|S. Paredes|Evert Cuevas","2005","12","3","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","A. Fuentes (LPB)","Araujo Murakami 2545","La Paz","Franz Tamayo","Parque Nacional Madidi, rio Tuichi, arroyo Pintata. Bosque andino semideciduo con Anadenanthera colubrina, Oxandra espintana, Trichilia elegans, Phyllostylon rhamnoides y Acacia loretensis. Plantas secadas en campo.","-68.5877777","-14.4286111","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-19","5"
"303","2020-09-06 18:10:00-03","MO","MOBOT","2881340","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","L. Cayola|C. Campos|A.S. Poma C.|Remberto Jove|H. Urbano","2005","10","19","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","A. Fuentes (LPB)","Cayola Pérez 2112","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, 1 km al N del arroyo Jauk'antista. Bosque de yungas subandino pluviestacional con Eugenia sp.y Oxandra espintana. Ladera pronunciada, exposicion NW. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.","-68.5258334","-14.2427777","767.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-43","8"
"304","2014-01-02 05:36:00-02","MO","MOBOT","3251582","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Michael H. Nee|D. Villarroel|Oscar Colque","2005","12","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","M. Nee (NY)","Nee 53696","Santa Cruz","Manuel Maria Caballero","8.7 km (by road) E of Saipina on gravel road to Pulquina. Narrow canyon with arid thorn scrub vegetation with many cacti (Harrisia tetracantha, Corryocactus pulquinensis, Opuntia), and Achatocarpus praecox, Capparis atamisquea, C. speciosa, Loxopterygium grisebachii, Cercidium praecox, Anadenanthera macrocarpa, Ceiba boliviana, Aralia soratensis, Synandrospadix vermitoxicus, Bougainvillea berberidifolia, Acacia furcatispina, Jodina rhombifolia.","-64.51805","-18.10138","1710.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2014-01-02 05:36:00-02","MO","MOBOT","3251594","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Michael H. Nee|D. Villarroel|Oscar Colque","2005","12","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","M. Nee (NY)","Nee 53706","Santa Cruz","Manuel Maria Caballero","8.7 km (by road) E of Saipina on gravel road to Pulquina. Narrow canyon with arid thorn scrub vegetation with many cacti (Harrisia tetracantha, Corryocactus pulquinensis, Opuntia), and Achatocarpus praecox, Capparis atamisquea, C. speciosa, Loxopterygium grisebachii, Cercidium praecox, Anadenanthera macrocarpa, Ceiba boliviana, Aralia soratensis, Synandrospadix vermitoxicus, Bougainvillea berberidifolia, Acacia furcatispina, Jodina rhombifolia.","-64.51805","-18.10138","1710.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2010-03-01 18:55:00-03","MO","MOBOT","3418235","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","F. Javier Fernández Casas|J. Molero",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Griseb.","A. Schinini","Fernández Casas s.n.","Boquerón",NA,"Cerca de Filadelfia, en bosque espinoso ralo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2010-06-19 20:28:00-03","MO","MOBOT","3418385","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Roberto Kiesling|Nuncia M. Tur|Emilio A. Ulibarri",NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,NA,NA,"Griseb.","R. Liesner","Kiesling 8341","Jujuy","Santa Bárbara","Camino de Palma Solca a Maiz Gordo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2009-08-21 07:03:00-03","MO","MOBOT","3418552","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Émile Hassler",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Griseb.",NA,"Hassler 8878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2013-08-23 04:12:00-03","MO","MOBOT","3418623","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Lázaro J. Novara","1982","12","5","South America","Argentina",NA,NA,NA,NA,NA,NA,"Griseb.",NA,"Novara 3021","Salta",NA,"Capital. Cerros al Oesre de Barrio El Cabildo (Monjon Nuevo), 4 km al SE del centro.",NA,NA,"1250.00000000","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2008-05-27 22:02:00-03","MO","MOBOT","3418648","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","H. Maturo","2004","12","18","South America","Argentina",NA,NA,NA,NA,NA,NA,"Griseb.","H. Maturo","Maturo 247","Formosa",NA,"Estancia El Ombu.","-58.80166","-26.10166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2008-05-27 22:02:00-03","MO","MOBOT","3418662","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","H. Maturo","2004","10","13","South America","Argentina",NA,NA,NA,NA,NA,NA,"Griseb.","H. Maturo","Maturo 76","Formosa",NA,"Estancia Guaycolec.","-58.23527","-25.98777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2008-05-27 22:02:00-03","MO","MOBOT","3418677","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","H. Maturo","2004","9","20","South America","Argentina",NA,NA,NA,NA,NA,NA,"Griseb.","H. Maturo","Maturo 50","Formosa",NA,"Estancia Guaycolec.","-58.19944","-25.97277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2008-05-27 22:02:00-03","MO","MOBOT","3418709","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Michael H. Nee","2000","11","12","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","M. Nee","Nee 53395","Santa Cruz","Cordillera","At intersection of oil pipeline, railroad, and highway from Ibapó to Santa Cruz, 4.5 km SW of Cabezas. Chaco forest on flat area, Opuntia kiskaloro, Monvillea cavendishii, Pereskia sacharosa, Achatocarpus praecox.","-63.33333","-18.81666","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2015-12-26 12:36:00-02","MO","MOBOT","3418766","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","M. Peña-Chocarro|J. de Egea Juvinel|F. González P.|J. Cartes","2003","10","27","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Griseb.","F. González-Parini","Peña-Chocarro 1672","Presidente Hayes",NA,"Estancia Santa Asunción (Km 200 Ruta Transchaco).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2008-05-27 22:02:00-03","MO","MOBOT","3418875","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","H. Maturo","2004","11","20","South America","Argentina",NA,NA,NA,NA,NA,NA,"Griseb.","H. Maturo","Maturo 151","Formosa",NA,"Estancia El Ombu.","-58.80222","-26.15305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2013-08-23 04:12:00-03","MO","MOBOT","3419017","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Arturo E. Burkart","1962","10","31","South America","Argentina",NA,NA,NA,NA,NA,NA,"Griseb.",NA,"Burkart 23657","Entre Ríos",NA,"Paraná, Paracao.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2011-03-02 20:21:00-03","MO","MOBOT","3419779","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Maevia N. Correa|Nélida M. Bacigalupo","1951","9","16","South America","Argentina",NA,NA,NA,NA,NA,NA,"Griseb.","S. Botta","Correa s.n.","Entre Ríos","Paraná","Parque Nac. Gral. San Martín, Colonia Berduc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2009-07-17 07:39:00-03","MO","MOBOT","3420503","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Émile Hassler",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Griseb.",NA,"Hassler 7274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2013-08-23 04:12:00-03","MO","MOBOT","3420540","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Lázaro J. Novara","1982","10","4","South America","Argentina",NA,NA,NA,NA,NA,NA,"Griseb.","Ronald Liesner","Novara 2905","Salta","Cerrillos","La Pedrera.",NA,NA,"1250.00000000","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2012-04-12 13:17:00-03","MO","MOBOT","3421280","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Lidia Pérez de Molas|Victor Vera","1986","9","18","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Griseb.","Ronald Liesner","Pérez de Molas 1117","Alto Paraguay",NA,"San Carlos. Bosque de 15-20 m alt, Tabebuia ipe, Aspidosperma sp. Amburana cearensis , Trithrinax biflavelata, Ziziphus.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2009-07-17 07:39:00-03","MO","MOBOT","3421281","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Émile Hassler",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Griseb.",NA,"Hassler 11457","Paraguarí",NA,"In regione lacus Ypacaray.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2015-04-21 05:44:00-03","MO","MOBOT","3456847","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Michael H. Nee|Ivan Linneo","2006","2","12","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","M. Nee (NY)","Nee 54120","Tarija","Gran Chaco","10.8 Km N of center of Villa Montes on highway to Camiri, then 2 Km SE on dirt road. Chaco forest, flat, with Anadenanthera macrocarpa, Pereskia sacha-rosa, Maclura mora, Acanthosyris falcata, Achatocarpus praecox, Castela coccinea, Caesalpinia paraguariensis, Arrabidaea corallina.","-63.40833","-21.19","430.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2015-04-21 05:44:00-03","MO","MOBOT","3456879","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Michael H. Nee|Ivan Linneo","2006","2","12","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","M. Nee (NY)","Nee 54132","Tarija","Gran Chaco","10.8 Km N of center of Villa Montes on highway to Camiri, then 6 Km SE on dirt road, and E of railroad from Argentina to Santa Cruz de la Sierra. Chaco forest, flat, with Anadenanthera macrocarpa, Achatocarpus praecox, Castela coccinea, Caesalpinia paraguariensis, Saccellium lanceolatum, Petiveria alliacea, Acacia aroma, Siolmatra brasiliensis.","-63.39138","-21.21305","420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2015-04-21 05:44:00-03","MO","MOBOT","3459490","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Michael H. Nee|Ivan Linneo","2006","2","8","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","M. Nee (NY)","Nee 53983","Chuquisaca","Luis Calvo","Along highway from Boyuibe to Villa Montes, 3 km N of turnoff to Ñancaroinza. Chaco woodland disturbed by grazing and proximity to highway, with Acacia aroma, A. albocorticata, Achatocarpus praecox, Vassobia breviflora.","-63.30277","-20.68","762.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2008-05-27 22:02:00-03","MO","MOBOT","740043","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Camilo Díaz S.|et al.","1989","1","21","South America","Peru",NA,NA,NA,NA,NA,NA,"Griseb.","C. Diaz (USM)","Díaz Santibáñez 3205","Tumbes","Tumbes","Pampas de Hospítal El Caucho, quebrada Faical entre El Caucho y Campo verde",NA,NA,"370.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","6"
"326","2008-05-27 22:02:00-03","MO","MOBOT","740700","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Alwyn H. Gentry|Marielos Peña","1991","10","26","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","A. Gentry (MO)","Gentry 75248","Santa Cruz",NA,"Curuyuqui, seasonally flooded riverside forest along Río Parapetí. Transect 1","-62.3","-18.76666","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"770","5"
"327","2008-05-27 22:02:00-03","MO","MOBOT","740739","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Alwyn H. Gentry","1990","6","11","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","Killeen, 1993","Gentry 71083","La Paz",NA,"Chaquimayo, 17 km NW of Apolo near Río Machariapo, seasonally dry forest. Transect 3.","-68.46666","-14.56666","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"372","2"
"328","2010-11-01 23:21:00-02","MO","MOBOT","740753","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Alwyn H. Gentry","1990","6","11","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","A. Fuentes (LPB)","Gentry 71108","La Paz",NA,"Chaquimayo, 17 km NW of Apolo near Río Machariapo, seasonally dry forest. Transect 6-7.","-68.46666","-14.56666","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"375","2"
"329","2008-05-27 22:02:00-03","MO","MOBOT","740767","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Alwyn H. Gentry","1990","6","12","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","R.L. Liesner (MO)","Gentry 71133","La Paz",NA,"Chaquimayo, 17 km NW of Apolo near Río Machariapo, seasonally dry forest. Transect 9.","-68.46666","-14.56666","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"378","2"
"330","2013-02-13 05:33:00-02","MO","MOBOT","740782","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Alwyn H. Gentry|Michael H. Nee|Mario Saldias P.","1991","5","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","R.L. Liesner (MO)","Gentry 73604","Santa Cruz","Andrés Ibáñez","Santa Cruz Botanical Garden, 12 km E of Santa Cruz. Transects 1-2.","-63.06666","-17.76666","375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"598","3"
"331","2008-05-27 22:02:00-03","MO","MOBOT","740818","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Alwyn H. Gentry|Carlos A. Palací","1985","9","22","South America","Argentina",NA,NA,NA,NA,NA,NA,"Griseb.",NA,"Gentry 51736","Salta",NA,"CAPITAL: Hills E of Salta (Barrio Tres Cerritos), dry forest with lapacho.","-65.5","-24.66666","1300.00000000","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-311","2"
