"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","individualCount","sex"
"236","2020-11-19 10:24:07-03","CPAP","CPAP","3864","PreserverdSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Pott, A.","3357","1987","09","03",NA,"Brasil",NA,NA,"Arbusto/arboreta 2-4m de altura. FLOR: amarela. Flor se torna avermelhada ao envelhecer. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Esparsa. AMBIENTE: Campo limpo inundável de Paspalum hydrophilum. SUBSTRATO: solo aluvial argilo-arenoso (Ca",NA,NA,NA,"A.Juss.","A. Francener","MS","Fazenda Acurizal; Sub-região do Nabileque; Pantanal - ponto nº 45A - invernada Jacu, próximo invernada Lontra, km 664 da BR-262","-57.1","-19.55",NA,"Corumbá","90","90","2012","07",NA,"57°06' W","19°33' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-11-19 10:24:07-03","CPAP","CPAP","4295","PreserverdSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Pott, A.","3809","1987","11","03",NA,"Brasil",NA,NA,"Árvore ramificada tortuosa defolha cinzenta. FLOR: amarela. FRUTO: ainda verde. INTERESSE: frutífera, Apícola.. FREQUÊNCIA: Esparsa. AMBIENTE: Caapão (ilha de mata) de cerrado, não inundável. SUBSTRATO: solo arenoso (Podzol Hidromórfico). RELEVO: plano c",NA,NA,NA,"A.Juss.","A. Francener","MS","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - invernada nº","-56.65","-18.983333",NA,"Corumbá","90","90","2012","07","04","56°39' W","18°59' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-11-19 10:24:07-03","CPAP","CPAP","4667","PreserverdSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Cunha, C. N. da","2167","1986","12","15",NA,"Brasil",NA,NA,"Arbustto 25m alt. FLOR: amarela. FRUTO: . INTERESSE: Apícola. FREQUÊNCIA: Dominante. AMBIENTE: Paratudal. SUBSTRATO: solo argiloso-arenoso. RELEVO: plano com murundus. <ll>dwc_commonname:</ll> Canjiqueira",NA,NA,NA,"A.Juss.","A. Francener","MS","Fazenda Acurizal; Sub-região do Nabileque; Pantanal - 13 km Leste do rio Paraguai, BR-262.","-57.166667","-19.633333",NA,"Corumbá","85","85","2012","07","04","57°10' W","19°38' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-11-19 10:24:07-03","CPAP","CPAP","6699","PreserverdSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Pott, V. J.","1077","1989","10","05",NA,"Brasil",NA,NA,"Arboreta 3m. FLOR: amarelo. FRUTO: . INTERESSE: . FREQUÊNCIA: Muitofrequente.. AMBIENTE: Campo alagável. SUBSTRATO: solo arenoso - planossolo. RELEVO: inclinado. <ll>dwc_commonname:</ll> Canjiqueira",NA,NA,NA,"A.Juss.","A. Francener","MS","Fazenda Leque (Murundu-alegre), Sub-região do Abobral, Pantanal - próximo a baía do cocho","-57.05","-19.233333",NA,"Corumbá","95","95","2012","07","04","57°03' W","19°14' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-11-19 10:24:07-03","CPAP","CPAP","9964","PreserverdSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Cervi, A. C.","3226","1991","08","20",NA,"Brasil",NA,NA,"Arbustiva. FLOR: amarelo ouro. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: . SUBSTRATO: . RELEVO: . <ll>dwc_commonname:</ll> Canjiqueira",NA,NA,NA,"A.Juss.","A. Francener","MS","Fazenda Alegria, Sub-região da Nhecolândia, Pantanal.","-57.6533012390137","-19.0091991424561",NA,"Corumbá",NA,NA,"2012","07","04",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"241","2020-11-19 10:24:07-03","CPAP","CPAP","15112","PreserverdSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Hatschbach, G.","60877","1994","06","10",NA,"Brasil",NA,NA,"Arbusto ramoso, 2m de altura. FLOR: amarela. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: . SUBSTRATO: solo arenoso . RELEVO: .",NA,NA,NA,"A.Juss.","A. Francener","MS","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal","-57.6533012390137","-19.0091991424561",NA,"Corumbá",NA,NA,"2012","07","04",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"242","2020-11-19 10:24:07-03","CPAP","CPAP","9160","PreserverdSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Hatschbach, G.","52600","1988","10","24",NA,"Brasil",NA,NA,"Arbusto ramoso 3m de altura. FLOR: amarela. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Pantanal. SUBSTRATO: solo enxuto. RELEVO: .",NA,NA,NA,"A.Juss.","A. Francener","MS","Rodovia BR-262, Porto Esperançaa","-56.3782997131348","-20.2406005859375",NA,"Miranda",NA,NA,"2012","07","04",NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA,NA
"243","2020-11-19 10:24:07-03","CPAP","CPAP","16737","PreserverdSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Hatschbach, G.","63993","1995","10","22",NA,"Brasil",NA,NA,"Arvoreta, 5m de altura. FLOR: amarela, demum alaranjado. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Base de morro rochoso. SUBSTRATO: . RELEVO: .",NA,NA,NA,"A.Juss.","W. R. Anderson","MT","Nobres, 5Km Sul pela rodovia BR-163","-56.3274993896484","-14.7202997207642",NA,"Nobres",NA,NA,"1996",NA,NA,NA,NA,"176011","auto",NA,NA,NA,NA,NA,NA,NA
"244","2020-11-19 10:24:07-03","CPAP","CPAP","11882","PreserverdSpecimen","Plantae","Malpighiaceae","Byrsonima","orbignyana","Byrsonima orbignyana","Schessl, M.","2360","1991","10","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.Juss.","W. R. Anderson","MT","Fazenda Ipiranga a 10 km de Poconé","-56.916667","-16.4",NA,"Poconé","105","105","1994","09",NA,"56°55' W","16°24' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-11-19 10:24:07-03","CPAP","CPAP","20650","PreserverdSpecimen","Plantae","Malpighiaceae","Byrsonima","orbignyana","Byrsonima orbignyana","Salis, S.M.","1343","2005","11","23",NA,"Brasil",NA,NA,"Árvore. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Caapão de cerrado. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,NA,"A. Juss.","D.R.C.Padilha & S.M.Salis","MS","Fazenda Baía das Pedras - invernada Rosário","-55.7872009277344","-20.4710998535156",NA,"Aquidauana",NA,NA,NA,NA,NA,"55 49'25''W","19 15'38''S","212961","auto",NA,NA,NA,NA,NA,NA,NA
"246","2020-11-19 10:24:07-03","CPAP","CPAP","20211","PreserverdSpecimen","Plantae","Malpighiaceae","Byrsonima","orbignyana","Byrsonima orbignyana","Christianini, A.V.","14","2002","01","22",NA,"Brasil",NA,NA,"Planta sem látex, casca cinza. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Cordilheira. SUBSTRATO: . RELEVO: .",NA,NA,NA,"A. Juss.","S.M. Salis","MS","Fazenda Rio Negro","-55.7872009277344","-20.4710998535156",NA,"Aquidauana",NA,NA,"2004","05",NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA
"247","2020-11-19 10:24:07-03","CPAP","CPAP","18573","PreserverdSpecimen","Plantae","Malpighiaceae","Byrsonima","orbignyana","Byrsonima orbignyana","Salis, S. M.","1192","2006","11","23",NA,"Brasil",NA,NA,"Árvore. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Cerrado. SUBSTRATO: . RELEVO: inclinado.",NA,NA,NA,"A. Juss.",NA,"MS","Fazenda Novos Dourados - ponto de coleta DO2","-57.6533012390137","-19.0091991424561",NA,"Corumbá",NA,NA,NA,NA,NA,"57 28' W","18 05' S","295160","auto",NA,NA,NA,NA,NA,NA,NA
"248","2020-11-19 10:24:07-03","CPAP","CPAP","22685","PreserverdSpecimen","Plantae","Malpighiaceae","Byrsonima","orbignyana","Byrsonima orbignyana","Pott, A.","8653","2001","03","21",NA,"Brasil",NA,NA,"Arvoreta copada, 4m de altura. FLOR: amarela. FRUTO: laranja. INTERESSE: Frutífera. FREQUÊNCIA: Rara. AMBIENTE: Área aterrada com vegetação secundária perturbada (roçada), não inundável. SUBSTRATO: areia de draga. RELEVO: plano convexo. <ll>dwc_commonname:</ll>",NA,NA,NA,"A.Juss.","A. Pott; V. J. Pott","MT","Parque Nacional do Pantanal, lado leste da sede do Parque, marmequezal com Aspilia latissima.","-56.6227989196777","-16.2567005157471",NA,"Poconé",NA,NA,"2001",NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA
"249","2015-07-02 14:02:40-03","JBP","HPL","4889","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","E.R. Salviani & H. Lorenzi","28","1998","05","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.Juss.","V.C. Souza","MS","Coletada na fazenda Santa Clara.","-56.3783","-20.2406",NA,"Miranda",NA,NA,"2012","07","03",NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA,NA
"250","2015-07-02 14:02:40-03","JBP","HPL","4889","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","E.R. Salviani & H. Lorenzi","28","1998","05","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.Juss.","V.C. Souza","MS","Coletada na fazenda Santa Clara.","-56.3783","-20.2406",NA,"Miranda",NA,NA,"2012","07","03",NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA,NA
"251","2014-08-08 13:03:09-03","UNICAP","HUCPE","75","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Monteiro, M. .T.","23628","1972","03","24",NA,"Brasil",NA,NA,"Flores amarelas, sem perfume.",NA,NA,NA,"A. Juss.",NA,"Bahia","Fazenda Pancadinha.","-38.896264","-15.855245",NA,"Belmonte",NA,NA,NA,NA,NA,"-38.896264","-15.855245",NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2014-08-08 13:03:09-03","UNICAP","HUCPE","75","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Monteiro, M. .T.","23628","1972","03","24",NA,"Brasil",NA,NA,"Flores amarelas, sem perfume.",NA,NA,NA,"A. Juss.",NA,"Bahia","Fazenda Pancadinha.","-38.896264","-15.855245",NA,"Belmonte",NA,NA,NA,NA,NA,"-38.896264","-15.855245",NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2019-02-15 11:44:50-02","IPA","IPA","75055","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Sobrinho, J.S.","137","1965","10","29","Southern America","Brasil",NA,NA,"Árvore porte regular. Flores amarelas e vermelhas no mesmo cacho.","IPA0075055","Plantae",NA,"A. Juss.","Mercês, P.; Corrêa, R.","Ceará","Taquara. Chapada do Araripe. Floresta nacional.","-39.4094009399414","-7.23416996002197",NA,"Crato",NA,NA,"2009","03","10",NA,NA,"30071","auto",NA,NA,NA,NA,NA,NA,NA
"254","2019-02-15 11:44:50-02","IPA","IPA","73279","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Costa e Silva, M.B.; Bocage, A.; Ferreira, C.; Bocage, A.; Ferreira, C.","2123","2006","03","29","Southern America","Brasil",NA,NA,"Arbusto ca. de 3 m de altura.","IPA0073279","Plantae",NA,"A. Juss.","Francener, A.","Pernambuco","Serra das Varas, Mata da Jacú.","-37.0539016723633","-8.41888999938965",NA,"Arcoverde",NA,NA,"2015","08","11",NA,NA,"23066","auto",NA,NA,NA,NA,NA,NA,NA
"255","2019-02-15 11:44:50-02","IPA","IPA","60307","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Ferreira, C.","s.n.","1997","12","16","Southern America","Brasil",NA,NA,"Árvore ca. 3m de altura. Flores amarelas.; Brejo.","IPA0060307","Plantae",NA,"A. Juss.","Costa; Silva, M.B.","Pernambuco","Sítio Cafundó","-36.4241981506348","-8.3355598449707",NA,"Belo Jardim",NA,NA,"2002","02",NA,NA,NA,"27307","auto",NA,NA,NA,NA,NA,NA,NA
"256","2019-02-15 11:44:50-02","IPA","IPA","4129","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Pickel, B.","604","1924","02",NA,"Southern America","Brasil",NA,NA,"Xerófila.; Capoeira.","IPA0004129","Plantae",NA,"A. Juss.","Niedenzn","Pernambuco","Monte","-34.8553009033203","-8.00889015197754",NA,"Olinda",NA,NA,NA,NA,NA,NA,NA,"7110","auto",NA,NA,NA,NA,NA,NA,NA
"257","2019-02-15 11:44:50-02","IPA","IPA","80988","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Cavalcanti, M.F.; Nunes, D.P.; et al.; Nunes, D.P.; et al.","s.n.","2002","12","28","Southern America","Brasil",NA,NA,"Árvore, flores amarelas e avermelhadas.; Mata de restinga. Solo arenoso.","IPA0080988","Plantae",NA,"A. Juss.","Cano, O.","Pernambuco","Vila Velha",NA,NA,NA,"Ilha de Itamaracá",NA,NA,"2013","02","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-02-15 11:44:50-02","IPA","IPA","23283","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Luetzelburg","26331","1934","03","25","Southern America","Brasil",NA,NA,NA,"IPA0023283","Plantae",NA,"A. Juss.",NA,"Ceará","Bonfim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2019-02-15 11:44:50-02","IPA","IPA","51200","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Harley, R.M.","22348","1980","05","22","Southern America","Brasil",NA,NA,"Tree to 5m with trunk 8cm in diameter. Leaves coriaceous, dark green above, grey beneath. Fruit globose, glossy, green, tinged orange.; Western face of sandstone serra with horizontally bedded rocks. Extensive grassland & marsh on low","IPA0051200","Plantae",NA,"A. Juss.","Anderson, W.R.","Bahia","Serra dos Lençóis, Serra do Brejão ca. 14 km NW of Lençóis.","-41.45","-12.45",NA,"Lençóis","700","1000",NA,NA,NA,"-41.45","-12.45",NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2019-02-15 11:44:50-02","IPA","IPA","63527","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Pietrobom-Silva, M.R.; Windisch, M.R.; Oliveira, W.; Windisch, M.R.; Oliveira, W.","3567","1996","10","04","Southern America","Brasil",NA,NA,"Flor amarela, arbustiva.; Região de cultivo de grãos. Capão do cerrado em encosta de furna.","IPA0063527","Plantae",NA,"A. Juss.","Francener, A.","Mato Grosso","Fazenda e Cilagem de João Adriana, ca. 1,5 km da Sede da Fazenda, margem da BR-364.","-53.716667","-16.866667",NA,"Alto Garças","770","770",NA,NA,NA,"-53.716667","-16.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-02-15 11:44:50-02","IPA","IPA","73196","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Rita Pereira; Bocage, A.; Albuquerque, N.A.; Maciel, J.R.; Marques, J.S.; Cano,; Bocage, A.; Albuquerque, N.A.; Maciel, J.R.; Marques, J.S.; Cano, O.; Costa e S","2654","2006","02","22","Southern America","Brasil",NA,NA,NA,"IPA0073196","Plantae",NA,"A. Juss.","Rita Pereira","Pernambuco","Serra das Varas, Mata da Jacú - na trilha principal, próximo à estrada lateral.","-36.988528","-8.442833",NA,"Arcoverde","890","890","2006","03","13","-36.988528","-8.442833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2019-02-15 11:44:50-02","IPA","IPA","84491","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Oliveira, M.","3092","2007","10","05","Southern America","Brasil",NA,NA,"Arvoreta ca. 3m de altura; flores nas tonalidades vermelhas, alaranjadas e amareladas. Frequente.; Cerrado arbóreo-arbustivo espaçado. Solo de coloração esbranquiçada, com pouca serrapilheira.","IPA0084491","Plantae",NA,"A. Juss.",NA,"Bahia","Sítio Rio Grande, Barragem Rio das Fêmeas.","-45.158333","-12.439444",NA,"São Desidério",NA,NA,NA,NA,NA,"-45.158333","-12.439444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-02-15 11:44:50-02","IPA","IPA","5240","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Andrade-Lima","52-1037","1952","05","22","Southern America","Brasil",NA,NA,"Arboreta, flores amarelas.","IPA0005240","Plantae",NA,"A. Juss.",NA,"Pernambuco","morros e baixios.","-35.0349998474121","-8.28666973114014",NA,"Cabo de Santo Agostinho",NA,NA,NA,NA,NA,NA,NA,"25282","auto",NA,NA,NA,NA,NA,NA,NA
"264","2019-02-15 11:44:50-02","IPA","IPA","52560","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Lima, O.","s.n.","1991","12","30","Southern America","Brasil",NA,NA,"Mata de restinga.","IPA0052560","Plantae",NA,"A. Juss.","Rita Pereira","Pernambuco","entrada para Mariassu.","-35.1161003112793","-8.59082984924316",NA,"Sirinhaém",NA,NA,"1992","01","10",NA,NA,"20997","auto",NA,NA,NA,NA,NA,NA,NA
"265","2019-02-15 11:44:50-02","IPA","IPA","52570","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Lima, O.","s.n.","1991","12","28","Southern America","Brasil",NA,NA,"Cerrado.","IPA0052570","Plantae",NA,"A. Juss.","Rita Pereira","Pernambuco","Reduto.","-35.1161003112793","-8.59082984924316",NA,"Sirinhaém",NA,NA,"1992","01","11",NA,NA,"20997","auto",NA,NA,NA,NA,NA,NA,NA
"266","2019-02-15 11:44:50-02","IPA","IPA","25044","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Miranda","234","1979","11","15","Southern America","Brasil",NA,NA,"Árvore de caule cinza-escuro, folhas verdes; frutos verdes, botões ferruginosos e corola amarela.","IPA0025044","Plantae",NA,"A. Juss.","Ataíde, M.","Piauí",NA,"-43.6636009216309","-8.09667015075684",NA,"Eliseu Martins",NA,NA,"1980","03",NA,NA,NA,"42046","auto",NA,NA,NA,NA,NA,NA,NA
"267","2019-02-15 11:44:50-02","IPA","IPA","40507","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia cearensis","Gardner","1490",NA,NA,NA,"Southern America","Brasil",NA,NA,"Caatinga.","IPA0040507","Plantae",NA,"Nied.",NA,"Ceará","near Crato.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cearensis",NA,NA,NA,NA
"268","2019-02-15 11:44:50-02","IPA","IPA","22509","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia cearensis","Luetzelburg","25869","1934","05","12","Southern America","Brasil",NA,NA,"Madeira de lei.","IPA0022509","Plantae",NA,"Nied.","Ataíde, M.","Ceará",NA,"-39.4094009399414","-7.23416996002197",NA,"Crato",NA,NA,"1978","05","22",NA,NA,"30071","auto",NA,NA,"cearensis",NA,NA,NA,NA
"269","2019-02-15 11:44:50-02","IPA","IPA","75055","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Sobrinho, J.S.","137","1965","10","29","Southern America","Brasil",NA,NA,"Árvore porte regular. Flores amarelas e vermelhas no mesmo cacho.","IPA0075055","Plantae",NA,"A. Juss.","Mercês, P.; Corrêa, R.","Ceará","Taquara. Chapada do Araripe. Floresta nacional.","-39.4094009399414","-7.23416996002197",NA,"Crato",NA,NA,"2009","03","10",NA,NA,"30071","auto",NA,NA,NA,NA,NA,NA,NA
"270","2019-02-15 11:44:50-02","IPA","IPA","73279","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Costa e Silva, M.B.; Bocage, A.; Ferreira, C.; Bocage, A.; Ferreira, C.","2123","2006","03","29","Southern America","Brasil",NA,NA,"Arbusto ca. de 3 m de altura.","IPA0073279","Plantae",NA,"A. Juss.","Francener, A.","Pernambuco","Serra das Varas, Mata da Jacú.","-37.0539016723633","-8.41888999938965",NA,"Arcoverde",NA,NA,"2015","08","11",NA,NA,"23066","auto",NA,NA,NA,NA,NA,NA,NA
"271","2019-02-15 11:44:50-02","IPA","IPA","60307","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Ferreira, C.","s.n.","1997","12","16","Southern America","Brasil",NA,NA,"Árvore ca. 3m de altura. Flores amarelas.; Brejo.","IPA0060307","Plantae",NA,"A. Juss.","Costa; Silva, M.B.","Pernambuco","Sítio Cafundó","-36.4241981506348","-8.3355598449707",NA,"Belo Jardim",NA,NA,"2002","02",NA,NA,NA,"27307","auto",NA,NA,NA,NA,NA,NA,NA
"272","2019-02-15 11:44:50-02","IPA","IPA","4129","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Pickel, B.","604","1924","02",NA,"Southern America","Brasil",NA,NA,"Xerófila.; Capoeira.","IPA0004129","Plantae",NA,"A. Juss.","Niedenzn","Pernambuco","Monte","-34.8553009033203","-8.00889015197754",NA,"Olinda",NA,NA,NA,NA,NA,NA,NA,"7110","auto",NA,NA,NA,NA,NA,NA,NA
"273","2019-02-15 11:44:50-02","IPA","IPA","80988","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Cavalcanti, M.F.; Nunes, D.P.; et al.; Nunes, D.P.; et al.","s.n.","2002","12","28","Southern America","Brasil",NA,NA,"Árvore, flores amarelas e avermelhadas.; Mata de restinga. Solo arenoso.","IPA0080988","Plantae",NA,"A. Juss.","Cano, O.","Pernambuco","Vila Velha",NA,NA,NA,"Ilha de Itamaracá",NA,NA,"2013","02","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-02-15 11:44:50-02","IPA","IPA","23283","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Luetzelburg","26331","1934","03","25","Southern America","Brasil",NA,NA,NA,"IPA0023283","Plantae",NA,"A. Juss.",NA,"Ceará","Bonfim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-02-15 11:44:50-02","IPA","IPA","51200","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Harley, R.M.","22348","1980","05","22","Southern America","Brasil",NA,NA,"Tree to 5m with trunk 8cm in diameter. Leaves coriaceous, dark green above, grey beneath. Fruit globose, glossy, green, tinged orange.; Western face of sandstone serra with horizontally bedded rocks. Extensive grassland & marsh on low","IPA0051200","Plantae",NA,"A. Juss.","Anderson, W.R.","Bahia","Serra dos Lençóis, Serra do Brejão ca. 14 km NW of Lençóis.","-41.45","-12.45",NA,"Lençóis","700","1000",NA,NA,NA,"-41.45","-12.45",NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-02-15 11:44:50-02","IPA","IPA","63527","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Pietrobom-Silva, M.R.; Windisch, M.R.; Oliveira, W.; Windisch, M.R.; Oliveira, W.","3567","1996","10","04","Southern America","Brasil",NA,NA,"Flor amarela, arbustiva.; Região de cultivo de grãos. Capão do cerrado em encosta de furna.","IPA0063527","Plantae",NA,"A. Juss.","Francener, A.","Mato Grosso","Fazenda e Cilagem de João Adriana, ca. 1,5 km da Sede da Fazenda, margem da BR-364.","-53.716667","-16.866667",NA,"Alto Garças","770","770",NA,NA,NA,"-53.716667","-16.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-02-15 11:44:50-02","IPA","IPA","73196","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Rita Pereira; Bocage, A.; Albuquerque, N.A.; Maciel, J.R.; Marques, J.S.; Cano,; Bocage, A.; Albuquerque, N.A.; Maciel, J.R.; Marques, J.S.; Cano, O.; Costa e S","2654","2006","02","22","Southern America","Brasil",NA,NA,NA,"IPA0073196","Plantae",NA,"A. Juss.","Rita Pereira","Pernambuco","Serra das Varas, Mata da Jacú - na trilha principal, próximo à estrada lateral.","-36.988528","-8.442833",NA,"Arcoverde","890","890","2006","03","13","-36.988528","-8.442833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2019-02-15 11:44:50-02","IPA","IPA","84491","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Oliveira, M.","3092","2007","10","05","Southern America","Brasil",NA,NA,"Arvoreta ca. 3m de altura; flores nas tonalidades vermelhas, alaranjadas e amareladas. Frequente.; Cerrado arbóreo-arbustivo espaçado. Solo de coloração esbranquiçada, com pouca serrapilheira.","IPA0084491","Plantae",NA,"A. Juss.",NA,"Bahia","Sítio Rio Grande, Barragem Rio das Fêmeas.","-45.158333","-12.439444",NA,"São Desidério",NA,NA,NA,NA,NA,"-45.158333","-12.439444",NA,NA,NA,NA,NA,NA,NA,NA,NA
