"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"42","2021-03-15 16:37:00-03","NY","NYBG","1065406","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","H. S. Irwin","23734","1969","02","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1222622' target='other'> <mi>dwc_moreinfo</mi></a>","NY01065406","Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Minas Gerais","Serra do Espinhaço, Serra dos Três Irmãos, ca. 33 km west of Montes Claros, road to Agua Boa.","-43.5802","-16.82315","NY01065406_01","W. Punt",NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","1064783","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita tripartita","J. M. Pires","3048","1951","01",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1222449' target='other'> <mi>dwc_moreinfo</mi></a>","NY01064783","Magnoliophyta","Malpighiales","tripartita","(Spreng.) Müll.Arg.","Minas Gerais",NA,NA,NA,"NY01064783_01","D. J. Rogers; S. G. Appan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","1065261","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita tripartita","D. Philcox","3019","1967","11","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1222359' target='other'> <mi>dwc_moreinfo</mi></a>","NY01065261","Magnoliophyta","Malpighiales","tripartita","(Spreng.) Müll.Arg.","Mato Grosso","c. km. 274 Xavantina-Cachimbo road.","-51.77","-12.82","NY01065261_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","1064796","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","M. Alves","2183","2001","01","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1222515' target='other'> <mi>dwc_moreinfo</mi></a>","NY01064796","Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Minas Gerais","APA da Serra do Cipó, estrada para Conceição do Mato Dentro, caminho dos escravos.","-43.7142","-19.1692","NY01064796_01",NA,"Santana do Riacho","1200","1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1027170","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","A. P. Duarte","7443","1962","11","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1141657' target='other'> <mi>dwc_moreinfo</mi></a>","NY01027170","Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Minas Gerais","Fazenda Mãe d'água.","-44.749531","-17.411382","NY01027170_01","J. M. Mendoza F.","Várzea da Palma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","640441","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","R. M. Harley","25098","1988","10","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246302' target='other'> <mi>dwc_moreinfo</mi></a>","NY00640441","Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Minas Gerais","Ca. 5-15 km ao norte da cidade","-42.78","-16.53","NY00640441_01",NA,"Grão Mogol","900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","1027096","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","E. Onishi","s.n.","1968","01","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1132166' target='other'> <mi>dwc_moreinfo</mi></a>","NY01027096","Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Goiás","Cachoeira Grande",NA,NA,"NY01027096_01","J. M. Mendoza F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","1064799","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","A. C. Allem","3466","1986","03","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1222529' target='other'> <mi>dwc_moreinfo</mi></a>","NY01064799","Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Goiás","16 km a leste de Uruaçu ao longo da rodovia GO-237 rumo a Niquelandia.","-48.95","-14.5","NY01064799_01","A. C. Allem","Uruaçu","510","510",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","1027123","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","H. S. Irwin","22996","1969","02","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1132333' target='other'> <mi>dwc_moreinfo</mi></a>","NY01027123","Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Minas Gerais","Serra do Espinhaço, ca. 30 km N.E. of Francisco Sá, on road to Salinas","-43.2679","-16.4288","NY01027123_01","J. M. Mendoza F.",NA,"1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","640440","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","G. G. Hatschbach","14237","1966","04","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246297' target='other'> <mi>dwc_moreinfo</mi></a>","NY00640440","Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Paraná","Fda. Lagoa","-52.6047","-23.6633","NY00640440_01","A. C. Allem","Cianorte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","1065264","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita tripartita","D. Philcox","3899","1968","01","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1222366' target='other'> <mi>dwc_moreinfo</mi></a>","NY01065264","Magnoliophyta","Malpighiales","tripartita","(Spreng.) Müll.Arg.","Mato Grosso","Km. 241, Xavantina-Cachimbo road.","-51.77","-12.82","NY01065264_01",NA,NA,"580","580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","02685207","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita humilis","H. S. Irwin","21651","1968","03","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2972094' target='other'> <mi>dwc_moreinfo</mi></a>","NY02685207","Magnoliophyta","Malpighiales","humilis","(Müll.Arg.) D.J.Rogers & Appan","Goiás","Ca. 27 km S. of Paraíso.","-47.53","-14.38","NY02685207_01",NA,"Alto Paraíso de Goiás","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","1027132","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","E. P. Heringer","15324","1976","01","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1132619' target='other'> <mi>dwc_moreinfo</mi></a>","NY01027132","Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Goiás","Cia Termos do Rio Quente. No sapé da serra de Caldas","-48.6247","-17.7419","NY01027132_01","M. L. L. Martins","Caldas Novas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1027153","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","S. Tsugaru","B-2046","1987","11","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1141623' target='other'> <mi>dwc_moreinfo</mi></a>","NY01027153","Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Near Anhanduí, 65km SSE from Campo Grande, along the Rt. BR-163","-54.4113","-21.3588","NY01027153_01","J. M. Mendoza F.",NA,"450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","1183604","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","W. A. Ducke","s.n.",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1451055' target='other'> <mi>dwc_moreinfo</mi></a>","NY01183604","Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Pará","Alcobaça. Margm da linha na capina da estrada Breu Branco.",NA,NA,"NY01183604_01","J. M. Mendoza F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","1065571","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","P. E. Gibbs","2821","1976","09","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1235968' target='other'> <mi>dwc_moreinfo</mi></a>","NY01065571","Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Goiás",NA,"-49.0992","-17.7311","NY01065571_01","J. M. Mendoza F.","Morrinhos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","1065259","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita tripartita","H. S. Irwin","34620","1972","01","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1222347' target='other'> <mi>dwc_moreinfo</mi></a>","NY01065259","Magnoliophyta","Malpighiales","tripartita","(Spreng.) Müll.Arg.","Goiás","ca. 15 km S. of Niquelândia","-48.45","-14.58557","NY01065259_01","D. J. Rogers","Niquelândia","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","1065263","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita tripartita","D. Philcox","3898","1968","01","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1222363' target='other'> <mi>dwc_moreinfo</mi></a>","NY01065263","Magnoliophyta","Malpighiales","tripartita","(Spreng.) Müll.Arg.","Mato Grosso","Km. 241, Xavantina-Cachimbo road.","-51.77","-12.82","NY01065263_01",NA,NA,"580","580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","1027154","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","S. Tsugaru","B-2058","1987","11","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1141625' target='other'> <mi>dwc_moreinfo</mi></a>","NY01027154","Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Near Anhanduí, 65km SSE from Campo Grande, along the Rt. BR-163","-54.4113","-21.3588","NY01027154_01","J. M. Mendoza F.",NA,"450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","1064792","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","G. G. Hatschbach","37578","1975","11","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1222501' target='other'> <mi>dwc_moreinfo</mi></a>","NY01064792","Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso","Capao Seco","-55.7494","-15.4608","NY01064792_01","A. C. Allem","Chapada dos Guimarães",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","1027108","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","H. S. Irwin","26717","1970","02","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1132301' target='other'> <mi>dwc_moreinfo</mi></a>","NY01027108","Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Distrito Federal","Gorge of Rio São Bartolomeu, immediately E. of Barragem Paranoá","-47.78405","-15.79765","NY01027108_01","J. M. Mendoza F.","Brasília","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","01451391","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","M. G. da Silva","4169","1979","01","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1693685' target='other'> <mi>dwc_moreinfo</mi></a>","NY01451391","Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Rondônia","Arredores do aeroporto.","-60.1456","-12.7408","NY01451391_01","M. G. da Silva","Vilhena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","1065250","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita tripartita","H. S. Irwin","10480","1965","11","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1222328' target='other'> <mi>dwc_moreinfo</mi></a>","NY01065250","Magnoliophyta","Malpighiales","tripartita","(Spreng.) Müll.Arg.","Goiás","Serra do Rio Preto, ca. 5 km E. of Cabeceiras","-46.93663","-15.8","NY01065250_01","D. J. Rogers; S. G. Appan","Cabeceiras","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","1065608","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita tripartita","H. S. Irwin","11195","1965","12","11","South America","Brazil","boxed",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1236516' target='other'> <mi>dwc_moreinfo</mi></a>","NY01065608","Magnoliophyta","Malpighiales","tripartita","(Spreng.) Müll.Arg.","Distrito Federal","Immediately E. of Lagôa Paranoá.","-47.82397","-15.8","NY01065608_01","D. J. Rogers; S. G. Appan","Brasília","975","975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","1065402","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","E. P. Heringer","10887","1966","01","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1222607' target='other'> <mi>dwc_moreinfo</mi></a>","NY01065402","Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Goiás","Cidade do Goiás.","-50.1403","-15.9344","NY01065402_01","M. J. Huft","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","1065258","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita tripartita","H. S. Irwin","31864","1971","03","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1222341' target='other'> <mi>dwc_moreinfo</mi></a>","NY01065258","Magnoliophyta","Malpighiales","tripartita","(Spreng.) Müll.Arg.","Goiás","Serra Geral do Paraná, ca. 3 km S.of São João de Aliança, near Riacho","-47.5333","-14.72711","NY01065258_01","G. Bromley","São João d'Aliança","850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","1064790","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","E. Onishi","s.n.","1968","01","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1222492' target='other'> <mi>dwc_moreinfo</mi></a>","NY01064790","Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Goiás","Cachoeira Grande",NA,NA,"NY01064790_01","G. L. Webster",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","1027091","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","E. P. Heringer","7407","1960","01","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1132145' target='other'> <mi>dwc_moreinfo</mi></a>","NY01027091","Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Minas Gerais","Fazenda das Pindaibas",NA,NA,"NY01027091_01","J. M. Mendoza F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","1027095","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","E. Onishi","s.n.","1968","01","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1132164' target='other'> <mi>dwc_moreinfo</mi></a>","NY01027095","Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Goiás","Cachoeira Grande",NA,NA,"NY01027095_01","J. M. Mendoza F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","1065403","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","R. Goodland","130b","1965","11","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1222614' target='other'> <mi>dwc_moreinfo</mi></a>","NY01065403","Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Minas Gerais","Horto Florestal","-44.4042","-19.2744","NY01065403_01","W. Punt","Paraopeba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","1027099","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","G. G. Hatschbach","36019","1975","02","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1132178' target='other'> <mi>dwc_moreinfo</mi></a>","NY01027099","Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Coxim, 1 km ao Norte","-54.7597","-18.5069","NY01027099_01","J. M. Mendoza F.","Coxim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","1027107","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","H. S. Irwin","26716","1970","02","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1132300' target='other'> <mi>dwc_moreinfo</mi></a>","NY01027107","Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Distrito Federal","Gorge of Rio São Bartolomeu, immediately E. of Barragem Paranoá","-47.78405","-15.79765","NY01027107_01","J. M. Mendoza F.","Brasília","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","1064791","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","G. G. Hatschbach","63914","1995","10","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1222496' target='other'> <mi>dwc_moreinfo</mi></a>","NY01064791","Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso","Rod. MT-175, Res. do Cabaçal a Chapada dos Parecis, entre km 35 e Fazenda Santiago.","-58.4664","-15.0797","NY01064791_01","A. C. Allem","Reserva do Cabaçal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","1183616","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","G. H. von Langsdorff","s.n.","1813",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1451149' target='other'> <mi>dwc_moreinfo</mi></a>","NY01183616","Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.",NA,"Rio Pando.",NA,NA,"NY01183616_01","J. M. Mendoza F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","640442","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","A. C. Allem","3671","1986","12","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246298' target='other'> <mi>dwc_moreinfo</mi></a>","NY00640442","Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Goiás","8.2 km a NW de Cavalcante ao longo da estrada de terra que leva a Colinas de Goias","-47.55","-13.83","NY00640442_01","A. C. Allem","Cavalcante","830","830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","263648","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita vestita","S. L. M. Moore","186","1891",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=244553' target='other'> <mi>dwc_moreinfo</mi></a>","NY00263648","Magnoliophyta","Malpighiales","vestita","S.Moore","Mato Grosso",NA,NA,NA,"NY00263648_01",NA,NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
