"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","maximumElevationInMeters","minimumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","fieldNumber","individualCount","infraspecificEpithet","relatedCatalogItem","previousCatalogNumber"
"49","2020-01-20 14:40:39-03","UPM","MACK","479","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.","A. V. G. Sousa","C. A. Bernardes; B. L. Louro","2006","08","20","Brasil","SP","Bertioga","Praia do Indaiá","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"s/n",NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-12-04 15:25:25-03","PUCPR","HUCP","16339","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Hatschbach, GG","Barboza, E","2004","02","10","Brasil","Paraná","Palmeira","Estação São Rafael","-50.0064010620117","-25.4293994903564",NA,NA,"HUCP00013892","HUCP00013892","Eudicotiledonea",NA,"848",NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-12-04 15:25:25-03","PUCPR","HUCP","24244","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Bohrer, P","Bohrer, P","2012","04","29","Brasil","Paraná","Pontal do Paraná",NA,"-48.511100769043","-25.6735992431641",NA,NA,"HUCP00013855","HUCP00013855","Eudicotiledonea",NA,"108",NA,NA,NA,NA,NA,"19508","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-12-04 15:25:25-03","PUCPR","HUCP","22998","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Bohrer, P","Rodrigues, AS",NA,NA,NA,"Brasil","Santa Catarina","São Francisco do Sul",NA,"-48.6380996704102","-26.2432994842529",NA,NA,"HUCP00013751","HUCP00013751","Eudicotiledonea",NA,"009",NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-12-04 15:25:25-03","PUCPR","HUCP","15811","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Gaiotto, D","Freitas, A","2000","05","20","Brasil","Paraná","Pontal do Paraná","Praia de Shangrilá","-48.511100769043","-25.6735992431641",NA,NA,"HUCP00013851","HUCP00013851","Eudicotiledonea",NA,"s.n.",NA,NA,NA,NA,NA,"19508","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-12-04 15:25:25-03","PUCPR","HUCP","22997","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Bohrer, P","Santiago, R",NA,NA,NA,"Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,"HUCP00013801!",NA,"Eudicotiledonea",NA,"015",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-12-04 15:25:25-03","PUCPR","HUCP","24243","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Bohrer, P","Bohrer, P","2012","01","19","Brasil","Paraná","Pontal do Paraná",NA,"-48.511100769043","-25.6735992431641",NA,NA,"HUCP00013795","HUCP00013795","Eudicotiledonea",NA,"050",NA,NA,NA,NA,NA,"19508","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-12-04 15:25:26-03","PUCPR","HUCP","12247","S","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.","Jaszczerski, JC","Mattar, SVA","1999","05","22","Brasil","Paraná","Campo Largo",NA,"-49.5283012390137","-25.4585990905762",NA,NA,"HUCP00013796","HUCP00013796","Eudicotiledonea",NA,"002",NA,NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-12-04 15:25:26-03","PUCPR","HUCP","11390","S","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Calegari, FRE","1997","05","10","Brasil","Paraná","Curitiba","Jardim Social","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00013804","HUCP00013804","Eudicotiledonea",NA,"005",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-12-04 15:25:26-03","PUCPR","HUCP","15342","S","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.","Oliveira, EHA","Dias, M","2003","03","18","Brasil","Paraná","Colombo","Embrapa","-49.2242012023926","-25.2917003631592",NA,NA,"HUCP00013985","HUCP00013985","Eudicotiledonea",NA,"004",NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-12-04 15:25:26-03","PUCPR","HUCP","14206","S","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.","Valle, AO","Jacobsen, TJ","1982","10","13","Brasil","Paraná","Curitiba","Boa Vista","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00013933","HUCP00013933","Eudicotiledonea",NA,"013",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-12-04 15:25:26-03","PUCPR","HUCP","9271","S","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.","Seis, SL","Robaskievicz, M","1983","09","10","Brasil","Paraná","Palmas","Centro","-51.9906005859375","-26.4841995239258",NA,NA,"HUCP00013570","HUCP00013570","Eudicotiledonea",NA,"004",NA,NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-12-04 15:25:26-03","PUCPR","HUCP","11785","S","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Betinardi, M","1998","03","31","Brasil","Paraná","Colombo","Roseira","-49.2242012023926","-25.2917003631592",NA,NA,"HUCP00013752","HUCP00013752","Eudicotiledonea",NA,"004",NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-12-04 15:25:26-03","PUCPR","HUCP","11849","S","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Marcondes, N","1997","05","10","Brasil","Paraná","Curitiba","Atuba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00013848","HUCP00013848","Eudicotiledonea",NA,"005",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-12-04 15:25:26-03","PUCPR","HUCP","7463","S","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Cosmos, SA","1994","06","11","Brasil","Paraná","Curitiba","IAP","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00013881","HUCP00013881","Eudicotiledonea",NA,"011",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-12-04 15:25:26-03","PUCPR","HUCP","9272","S","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Alvarenga, JL","1983","09","20","Brasil","Paraná","Curitiba","Rua Gumercindo Mares","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00013744","HUCP00013744","Eudicotiledonea",NA,"006",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-12-04 15:25:26-03","PUCPR","HUCP","15473","S","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.","Nogaroli, RL","Ikeda, MZP","2003","03","06","Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,"HUCP00013989","HUCP00013989","Eudicotiledonea",NA,"007",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-10-09 11:20:42-03","UFBA","ALCB","040490","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Bornschein; Reinert","1997","10","17","Brasil","Paraná",NA,"Regiso de acrescido de marinha com cerca de 20 anos. Pouca acima do nivel do mar. Comum. Em campos de solo arenoso. Folhas verde-claro, com flores roxas.",NA,NA,NA,NA,"ALCB068276",NA,"Dicotyledon",NA,"74","Southern America",NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-10-09 11:20:42-03","UFBA","ALCB","029402","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Queiroz, LP de","1990","11","11","Brasil","São Paulo","São Sebastião","Ilha bela, estrada para o lado oriental da Ilha. ca. 2km. Florestas atlanticas com algumas areas degradadas.","-45.4099998474121","-23.7600002288818",NA,NA,"ALCB068275",NA,"Dicotyledon",NA,"2795","Southern America",NA,"ca. 1,5 m alt. Com folhas membranaceas. Flores com hipantop verde, lacinios purpureos, petalas roxas, filetes e estiletes purpureo.",NA,NA,"41977","auto","1993","10",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-02-08 21:32:40-03","UFBA","ALCB","035516","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baillon",NA,"s.col.","1971","11","22","Brasil","Bahia","Amado Bahia",NA,NA,NA,NA,NA,"ALCB012590","ALCB012590","Dicotyledon",NA,"PHs/n","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-02-08 21:32:40-03","UFBA","ALCB","035597","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baillon",NA,"s.col.","1971","11","22","Brasil","Bahia","Amado Bahia",NA,NA,NA,NA,NA,"ALCB012591","ALCB012591","Dicotyledon",NA,"PHs/n","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-10-09 11:20:42-03","UFBA","ALCB","038382","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baillon","Guedes, ML","Guedes, ML; Guaré, F; Roque, NF; Martins, DV; Muniz, CV","1998","09","19","Brasil","Bahia","Palmeiras","Chapada Diamantina, Morro do Pai In cio","-41.45","-12.45","-41.45","-12.45","ALCB068221",NA,"Dicotyledon",NA,"6161","Southern America",NA,"1,5m, caule jovem, vináceo. Folhas velutinas, bordo vináceo. Flores com sépalas vináceas, pétalas roxo intenso; estames e estiletes encarnados.; Vegetação de campo aberto, sobre pedras.","800","800",NA,NA,"1998","10",NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:20:42-03","UFBA","ALCB","12141","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baillon",NA,"s.col.",NA,NA,NA,"Brasil",NA,NA,"Do Rio, S. Paulo e muitas outras províncias do Brasil, principalmente as orientais e marítimas",NA,NA,NA,NA,"ALCB015486","ALCB015486","Dicotyledon",NA,"s/n","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:20:42-03","UFBA","ALCB","12142","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baillon",NA,"s.col.",NA,NA,NA,"Brasil",NA,NA,"Do Brasil oriental",NA,NA,NA,NA,"ALCB015487","ALCB015487","Dicotyledon",NA,"s/n","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-02-08 10:05:10-03","NBC","NL-BOTANY","L.2557968","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Herb Persoon",NA,NA,NA,"Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,"NL-L2557968","NL-L2557968",NA,"Myrtales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2557968 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"74","2020-02-08 10:05:10-03","NBC","NL-BOTANY","L.2557969","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Herb Persoon",NA,NA,NA,"Brazil",NA,NA,"Brasil.",NA,NA,NA,NA,"NL-L2557969","NL-L2557969",NA,"Myrtales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2557969 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"75","2020-02-08 10:05:10-03","NBC","NL-BOTANY","L.2557970","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Martius CFP von",NA,NA,NA,"Brazil",NA,NA,"Brasil.",NA,NA,NA,NA,"NL-L2557970","NL-L2557970",NA,"Myrtales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2557970 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"76","2020-02-08 10:05:10-03","NBC","NL-BOTANY","L.2557971","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Pohl JE; Schott HW",NA,NA,NA,"Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,"NL-L2557971","NL-L2557971",NA,"Myrtales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2557971 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"77","2020-02-08 10:05:10-03","NBC","NL-BOTANY","L.2557974","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Blanchet JS","1845","01","01","Brazil",NA,NA,"Brésil-Bahia (La Jacobina).",NA,NA,NA,NA,"NL-L2557974","NL-L2557974",NA,"Myrtales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2557974 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"78","2020-02-08 10:05:10-03","NBC","NL-BOTANY","L.2557975","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Riedel L",NA,NA,NA,"Brazil",NA,NA,"Brazilia.",NA,NA,NA,NA,"NL-L2557975","NL-L2557975",NA,"Myrtales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2557975 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"79","2020-02-08 10:05:10-03","NBC","NL-BOTANY","L.2557976","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Riedel L",NA,NA,NA,"Brazil",NA,NA,"Brazilia.",NA,NA,NA,NA,"NL-L2557976","NL-L2557976",NA,"Myrtales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2557976 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"80","2020-02-08 10:05:10-03","NBC","NL-BOTANY","L.2557977","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Martius CFP von",NA,NA,NA,"Brazil",NA,NA,"Brasil.",NA,NA,NA,NA,"NL-L2557977","NL-L2557977",NA,"Myrtales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2557977 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:13:52-03","ESALQ","ESA","97364","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.)",NA,"Miranda, T.","2005","01","22","Brasil","São Paulo","Ilha do Cardoso",NA,NA,NA,NA,NA,"ESA097364",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:13:52-03","ESALQ","ESA","71194","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Souza, J.P.","Souza, J.P.; Fonseca, M.G.; Matteo, B.C.; Giarola, N.; Silva, L.N.; Passold, A.J.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","2000","04","19","Brasil","São Paulo","São Sebastião","Parque Estadual da Serra do Mar, Estrada da Limeira. Floresta Ombrófila Densa de Encosta com perturbação. Local aberto","-45.32","-23.44","-45.32","-23.44","ESA071194","ESA071194","Magnoliophyta",NA,"3274.0",NA,NA,"Erva, 40cm alt. Flores roxas","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:13:52-03","ESALQ","ESA","76064","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Borges, A.","Meireles, L.D.; Gonçalves, A.P.S.; Soares Jr., F.J.; Meneghetti, G.I.P.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Oliveira, A.A.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","2001","04","18","Brasil","São Paulo","Itanhaém","Loteamento Maramba II, 6km de Itanhaém em direção a Peruíbe. Floresta de restinga paludosa com predomínio de guanandi (Calophyllum brasiliense Cambess.) em alguns trechos. 24o13'51,1S; 46o55'20,3W. Ca. 5-10msm.","-469.222",NA,"-469,222","-24,230,861","ESA076064","ESA076064","Magnoliophyta",NA,"243.0",NA,NA,"Erva a subarbusto, 1m alt. Flores roxas. Borda.",NA,NA,NA,NA,"2001","01","01",NA,NA,NA,NA,NA,NA,NA
"84","2020-11-04 10:56:10-03","ESALQ","ESA","141430","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Souza, V.C.","Souza, V.C.","2018","09","08","Brasil","São Paulo","Bertioga",NA,"-46.138599395752","-23.8544006347656",NA,NA,"ESA141430",NA,NA,NA,"41153.0",NA,NA,"Erva, ca. 1,5 m alt.; corola roxa.",NA,NA,"37616","auto","2018","09","09",NA,NA,NA,NA,NA,NA,NA
"85","2020-11-04 11:13:52-03","ESALQ","ESA","62401","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Goldenberg, R.","Batista, E.R. et al.","1999","01","06","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,"ESA062401","ESA062401","Magnoliophyta",NA,"39.0",NA,NA,NA,NA,NA,"17990","auto","1999","01","09",NA,NA,NA,NA,NA,NA,NA
"86","2020-11-04 11:13:52-03","ESALQ","ESA","31268","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Leitão Filho, H.F. et al.","1996","02","04","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,"ESA031268","ESA031268","Magnoliophyta",NA,"34654.0",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-11-04 11:13:52-03","ESALQ","ESA","68362","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Souza, V.C.","Ivanauskas, N.M.; Fonseca, M.G.; Matteo, B.C.; Giarola, N.; Silva, L.N.; Passold, A.J.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","2000","04","22","Brasil","São Paulo","São Sebastião","Barra do Una, Boracéia, Estrada de acesso a fazenda Águas do Bento. Restinga alta, área aberta","-45.4099998474121","-23.7600002288818",NA,NA,"ESA068362","ESA068362","Magnoliophyta",NA,"4585.0",NA,NA,"Arbusto com aproximadamente 1m de altura. Pétalas e estames roxos",NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-11-04 11:13:52-03","ESALQ","ESA","68363","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata",NA,NA,"Ivanauskas, N.M. et al.","2000","04","19","Brasil","São Paulo","São Sebastião",NA,"-45.4099998474121","-23.7600002288818",NA,NA,"ESA068363","ESA068363","Magnoliophyta",NA,"4520.0",NA,NA,NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-11-04 11:13:52-03","ESALQ","ESA","97365","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.)",NA,"Miranda, T.","2004","08","23","Brasil","São Paulo","Ilha do Cardoso",NA,NA,NA,NA,NA,"ESA097365","ESA097365","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-11-04 11:13:52-03","ESALQ","ESA","112098","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata",NA,"Machado, M.S.C. & Souza, V.C.","Assis, C.K.","2008","09","21",NA,NA,NA,NA,NA,NA,NA,NA,"ESA112098","ESA112098","Magnoliophyta",NA,"22.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-11-04 11:13:52-03","ESALQ","ESA","75157","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Souza, V.C. et al.","Farah, F.T.; Aguiar, S.; Breier, T.B.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Oliveira, A.A.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","2001","04","18","Brasil","São Paulo","Itanhaém","Loteamento Maramba II, 6km de Itanhaém em direção a Peruíbe. Floresta de restinga paludosa com predomínio de guanandi (Calophyllum brasiliense Cambess.) em alguns trechos. 24o13'51,1S; 46o55'20,3W. Ca. 5-10msm.","-469.222",NA,"-469,222","-24,230,861","ESA075157","ESA075157","Magnoliophyta",NA,"2333.0",NA,NA,"Arbusto, 2m alt. Flores azuis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-11-04 10:56:10-03","ESALQ","ESA","141531","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata",NA,"Souza, V.C.","Souza, V.C.","2018","11","03","Brasil","São Paulo","Peruíbe","Loteamento Marambaia II. Floresta de Restinga","-46.9900016784668","-24.3199996948242",NA,NA,"ESA141531",NA,NA,NA,"41254.0",NA,NA,"Erva, ca. 1,5 m alt.; pétalas roxas.",NA,NA,"21922","auto","2018","11","03",NA,NA,NA,NA,NA,NA,NA
"93","2020-11-04 11:13:52-03","ESALQ","ESA","85973","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Meyer, F.S.","Forster, W.; Mazine, F.F.; Sampaio, D.; Salmazo, P.B.; Ribeiro Jr., E.","2002","12","10","Brasil","São Paulo","Cananéia","Parque Estadual Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,"ESA085973","ESA085973","Magnoliophyta",NA,"995.0",NA,NA,"Arbusto de 60 cm de altura. Folhas com indumento alvo. Flores roxas, estames roxos.",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-11-04 11:13:52-03","ESALQ","ESA","100756","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata",NA,"Meyer, F.S.","Xavier, R.D.C.","1982","05","28","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,"ESA100756","ESA100756","Magnoliophyta",NA,"27.0",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-11-04 11:13:52-03","ESALQ","ESA","62524","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Oliveira, A.A.","Oliveira, A.A. et al.","1999","08","27","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,"ESA062524","ESA062524","Magnoliophyta",NA,"3471.0",NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
