"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","yearIdentified","monthIdentified","dayIdentified","recordNumber","year","month","day","barcode","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","continentOcean","imagecode","infraspecificEpithet","class","typeStatus","preparationType","fieldNumber","individualCount","relatedCatalogItem","sex"
"50","2021-01-14 15:26:37-03","MN","R","188837","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Costa, A.","Costa, A.; Konno, T.; Moura, R.; Souza, A.; Carvalho, H. & Santos, R.","Brasil","Rio de Janeiro","Carapebus",NA,"-41.6610984802246","-22.1872005462646","13257",NA,"auto","1997",NA,NA,"668","1996","09","23","R010023262,R010023263",NA,NA,NA,NA,NA,"R010023262 R010023263",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-01-14 15:26:37-03","MN","R","219688","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis subsp.fernambucensis","Lem.","Zappi, D.","Trinta, Z.A.; Trinta, E.F.","Brasil","Rio de Janeiro","Macaé",NA,"-41.7868995666504","-22.3708000183105","47209",NA,"auto","2014",NA,NA,"956","1964","09","27","R010023272",NA,NA,NA,NA,NA,"R010023272","subsp.fernambucensis",NA,NA,NA,NA,NA,NA,NA
"52","2021-01-14 15:26:37-03","MN","R","205924","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Payer, M.","Carauta, J.P.P.; Machado, A.F.P & Payer, M.","Brasil","Rio de Janeiro","Macaé",NA,"-41.7868995666504","-22.3708000183105","47209",NA,"auto","2005",NA,NA,"7406","2004","08","17","R010023244,R010023245,R010023246",NA,NA,NA,NA,NA,"R010023244 R010023245 R010023246",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-01-14 15:26:37-03","MN","R","220055","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"Almeida, M.C.; Suizani, C.V.; Figueira, M.","Brasil","Rio de Janeiro","Maricá",NA,"-42.8185997009277","-22.9193992614746","20726",NA,"auto",NA,NA,NA,"67","2014","04","11","R010023254,R010023280",NA,NA,NA,NA,NA,"R010023254 R010023280",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-01-14 15:26:37-03","MN","R","224386","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Rodarte, A.T.A.","Rodarte, A.T.A.","Brasil","Rio de Janeiro","Maricá",NA,"-42.8185997009277","-22.9193992614746","20726",NA,"auto","2008","04","22","323","2008","01","16","R010023247",NA,NA,NA,NA,NA,"R010023247",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-01-14 15:26:37-03","MN","R","76785","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Taylor, N.P. & Zappi, D.C.","Brade, A.C.","Brasil","Rio de Janeiro","Paratí",NA,"-44.7131004333496","-23.2178001403809","34470",NA,"auto","1992",NA,NA,NA,"1931","09","06","R010023250",NA,NA,NA,NA,NA,"R010023250",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-01-14 15:26:37-03","MN","R","198961","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis subsp.fernambucensis","Lem.","Zappi, D.","Silva, I.M.; Oliveira, M.C.; Moreira, F.F.; Accardo, M.A.P.; Souza, A.T. & Souza, P.T.","Brasil","Rio de Janeiro","Quissama",NA,"-41.4721984863281","-22.1067008972168","33509",NA,"auto","2014",NA,NA,"692","2000","09","13","R010023269",NA,NA,NA,NA,NA,"R010023269","subsp.fernambucensis",NA,NA,NA,NA,NA,NA,NA
"57","2021-01-14 15:26:37-03","MN","R","198947","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis subsp.fernambucensis","Lem.","Zappi, D.","Silva, I.M.; Oliveira, M.C.; Moreira, F.F.; Accardo, M.A.P.; Souza, A.T. & Souza, P.T.","Brasil","Rio de Janeiro","Quissamã",NA,"-41.4721984863281","-22.1067008972168","33509",NA,"auto","2014",NA,NA,"733","2000","09","13","R010023268",NA,NA,NA,NA,NA,"R010023268","subsp.fernambucensis",NA,NA,NA,NA,NA,NA,NA
"58","2021-01-14 15:26:37-03","MN","R","218479","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"Braga, H.N.","Brasil","Rio de Janeiro","Rio das Ostras",NA,"-41.9449996948242","-22.5268993377686","17620",NA,"auto",NA,NA,NA,"1397","2000","10","31","R010023253",NA,NA,NA,NA,NA,"R010023253",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-01-14 15:26:37-03","MN","R","218482","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis subsp.fernambucensis","Lem.","Zappi, D.","Mello Filho, L.E.; Reis, R.; Argolo, A.; Trece, V.; Ferreira, R.; Saavedra, M. & Benaevides, M.","Brasil","Rio de Janeiro","Rio de Janeiro","Grumari","-43.2075004577637","-22.9027996063232","57442",NA,"auto","2014",NA,NA,NA,"1998","08","25","R010023273",NA,NA,NA,NA,NA,"R010023273","subsp.fernambucensis",NA,NA,NA,NA,NA,NA,NA
"60","2015-07-02 14:01:18-03","JBP","HPL","13719","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"N.P. Martinez","Brasil","SP","Nova Odessa","Jardim Botânico Plantarum - Coletado no jardim de Cactaceae Brasileiras, cultivada, origem RJ.","-47.29","-22.77","8440",NA,"auto",NA,NA,NA,"19","2014","09","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-02-15 11:35:47-02","IPA","IPA","89635","S","Plantae","Plantae",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Gallindo, F.","Raydrich Rocha","Brasil","Paraíba","João Pessoa","Pontal do Seixas, próximo as praias/falésias.","-34.8630981445312","-7.11499977111816","15975","Material botânico para fins de dissertação de mestrado do aluno Raydrich Rocha, sob a orientação da Profa. Carmem Zickel- UFRPE.; Erva suculenta.; Tabuleiro. Substrato arenoso.","auto","2014","08",NA,"s.n.","2014","08","03","IPA0089635",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-02-15 11:35:46-02","IPA","IPA","4470","S","Plantae","Plantae",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Werdermann","Pickel, B.","Brasil","Pernambuco","Jaboatão dos Guararapes","Prazeres, (Estação), nas areias do litoral.","-35.0147018432617","-8.11277961730957","16392","Cultivado em Tapera.","auto","1936","02",NA,"3233","1933","02","21","IPA0004470",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-02-15 11:35:47-02","IPA","IPA","76176","S","Plantae","Plantae",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Meiado, M.V.","Teixeira, G.","Brasil","Rio Grande do Norte","Natal","Dunas da paria de Ponta Negra","-35.209400177002","-5.79500007629395","12751","Planta anomala, com caule modificado. Vegetal suculento com flores alvas. Anteras alvas nas flores desenvolvidas e pardo-ferrugem nas flores em botão. Medicinal.","auto","2010","12","23","2984","1967","03","18","IPA0076176",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-02-15 11:35:46-02","IPA","IPA","57460","S","Plantae","Plantae",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Rocha, E.A.","Rocha, E.A.; Baracho, G.S.; Baracho, G.S.","Brasil","Rio Grande do Norte","Natal","Praia dos Búzios, dunas próximas ao Mirante dos Golfinhos.","-35.209400177002","-5.79500007629395","12751","Planta ca. 1 - 1,5 m de comprimento, em período de frutificação. Frutos ovóides ca. 6-8cm de comprimento, vermelho-alaranjado. Caule com 4 costelas.; Planta coletada em solo arenoso, em áreas de restinga litorânea.","auto","1998","03","31","192","1997","09","30","IPA0057460",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-08-28 09:36:17-03","IPA","IPA","66749","S","Plantae","Plantae",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"Arns, K.N.Y.","Brasil","Rio Grande do Norte","Tibau do Sul","Santuário Ecológico de Pipa","-35.0918998718262","-6.18666982650757","13790","Porte arbustivo, ca. 1m de altura; em floração.; Restinga.","auto",NA,NA,NA,"s.n.","2000","04","19","IPA0066749",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-02-15 11:35:46-02","IPA","IPA","66785","S","Plantae","Plantae",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Lira, S.S.","Lira, S.S.; et al.; et al.","Brasil","Pernambuco","Tamandaré","Restinga de Ariquindá, no campo aberto não inundável da restinga.","-35.095","-8.714444",NA,"Erva ca. 30cm de altura; fruto maduro vermelho.; Vegetação herbácea-arbustiva-arbórea. Solo arenoso.",NA,NA,NA,NA,"613","2003","04","10","IPA0066785","-35.095","-8.714444",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-08-28 09:36:17-03","IPA","IPA","44823","S","Plantae","Plantae",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Ataíde, M.","Ataíde, M.","Brasil","Alagoas","Maceió","Praia do Pontal da Barra","-35.7352981567383","-9.6658296585083","34538","Subarbusto; flores alvas.","auto","1972",NA,NA,"s.n.","1973",NA,NA,"IPA0044823",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-08-28 09:36:17-03","IPA","IPA","93287","S","Plantae","Plantae",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Machado-Filho, H.O.","Silva, R.B.S.; Silva, M.C.G.; Machado-Filho, H.O.; Silva, M.C.G.; Machado-Filho, H.O.","Brasil","Paraíba","João Pessoa","Intermares, Praia Urbana","-34.8630981445312","-7.11499977111816","15975","Material botânico em estudo para fim de TCC das alunas Rita Braga Soares da Silva e Maria Clara Gomes da Silva no IFPB Campus de João Pessoa, sob a orientação do Prof° Dr. Hermes de Oliveira Machado Filho.; Litoral. Vegetação de dunas","auto","2018","10","08","70","2018","10","08","IPA0093287",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-08-28 09:36:17-03","IPA","IPA","93298","S","Plantae","Plantae",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Machado-Filho, H.O.","Silva, R.B.S.; Silva, M.C.G.; Machado-Filho, H.O.; Silva, M.C.G.; Machado-Filho, H.O.","Brasil","Paraíba","João Pessoa","Intermares, Praia Urbana","-34.8630981445312","-7.11499977111816","15975","Material botânico em estudo para fim de TCC das alunas Rita Braga Soares da Silva e Maria Clara Gomes da Silva no IFPB Campus de João Pessoa, sob a orientação do Prof° Dr. Hermes de Oliveira Machado Filho.; Litoral. Vegetação de dunas","auto","2019","01","17","82","2019","01","11","IPA0093298",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-02-15 11:35:46-02","IPA","IPA","57506","S","Plantae","Plantae",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Rocha, E.A.","Rita Pereira; Alcina Viana; Ferreira, C.; Alcina Viana; Ferreira, C.","Brasil","Paraíba","Lucena","Praia Bela, próximo à praia.","-34.8689002990723","-6.9002799987793","14386","Prostrada. Flores alvas. Fruto rosa intenso.; Cerrado degradado. Solo arenoso branco.","auto","1999","05","06","1323","1997","12","02","IPA0057506",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-02-15 11:35:46-02","IPA","IPA","67429","S","Plantae","Plantae",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"Cantarelli, J.; Zickel, C.S.; Medeiros, D.; Zickel, C.S.; Medeiros, D.","Brasil","Pernambuco","Sirinhaém","Praia de Guadalupe","-35.1161003112793","-8.59082984924316","20997","Herbácea suculenta e aculeada, ca. 50cm de altura. Cladódios penta-angulados. Flores noturnas alvas. Frutos maduros de cor rósea avermelhada, coméstível quando maduros.; Fruticeto.","auto",NA,NA,NA,"675","2001","11","29","IPA0067429",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-02-15 11:35:47-02","IPA","IPA","56305","S","Plantae","Plantae",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis fernambucensis","Lem.","Rocha, E.A.","Martins, M.L.L.","Brasil","Rio Grande do Norte","Tibau do Sul","Santuário Ecológico de Pipa, praia de Pipa.","-35.0918998718262","-6.18666982650757","13790","Terrestre, carnoso; flores brancas, brácteas verde avinoladas.","auto","1999","08","02","284","1994","06","02","IPA0056305",NA,NA,NA,NA,"Southern America",NA,"fernambucensis",NA,NA,NA,NA,NA,NA,NA
"73","2020-12-20 21:16:31-03","UFV","VIC","9574","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Zappi, D.C.; Machado, M.","Vidal, M.R.R.; et al.","Brasil","Rio de Janeiro","Arraial do Cabo","Pontal do Atalaia, Aldeia dos Anjos. Planta em barranco.","-42.0278015136719","-22.966100692749","25964","Flores brancas.","auto","2004","07",NA,"771","1986","03","15","VIC009574",NA,NA,NA,NA,NA,"VIC009574",NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-10-25 11:38:01-03","IECOS","HBRA","4896","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","D. C. Zappi (K)","U. Mehlig","Brasil","Pará","São João de Pirabas","Praia do Buraco, dunas e campos ao sudeste da Praia do Buraco, circundados por manguezais","-47.11772222","-0.68608333",NA,"altura <1,5 m. Material congelado antes de secar na prensa",NA,"2015","01","29","1000","2011","05","15","HBRA0000691","-47.11772222","-0.68608333",NA,NA,"América do Sul","HBRA0000691",NA,NA,NA,"exsicata",NA,NA,NA,NA
"75","2019-10-25 11:38:01-03","IECOS","HBRA","663","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","D. C. Zappi (K)","M. S. Neves","Brasil","Pará","Bragança","Península de Ajuruteua, dunas e campos ao noroeste da vila Bonifácio. Braço do 3º cordão de dunas. Mata de restinga","-46.61861111","-0.83555556",NA,"Cactus colunar; em secção transversal, distância entre centro do caule e a parte exterior das costelas: 3,8 cm. Fruto verde.",NA,"2015","01","29","20","2005","04","18","HBRA0000679","-46.61861111","-0.83555556",NA,NA,"América do Sul","HBRA0000679 HBRA0000679_v01",NA,NA,NA,"exsicata",NA,NA,NA,NA
"76","2021-03-24 17:08:50-03","UFES","SAMES","8779","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"Pereira, O.J.; Penha, J.S.; Lemes, B.X.; Cardoso, L.B.","Brasil","Espírito Santo","Aracruz","Reserva Biológica de Comboios- Próximo da divisa com a Reserva Indígina. Restinga holocênica. Reserva Biológica de Comboios","-40.2733001708984","-19.8202991485596","37987","Ereto. Flor alba. Habitat: Formação arbustiva aberta não inundável","auto",NA,NA,NA,"8421","2018","11","06","SAMES08779","-399313889.0","-196986111.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-24 17:08:50-03","UFES","SAMES","10287","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"Pereira, O.J.; Penha, J.S.; Lemes, B.X.; Firmino, A.","Brasil","Espírito Santo","Aracruz","Reserva Biológica de Comboios. Restinga Holocênica. Reserva Biológica de Comboios","-40.2733001708984","-19.8202991485596","37987","Terrestre. Fruto vermelho externamente e albo interno.","auto",NA,NA,NA,"9416","2019","12","17","SAMES10287","-399322223.0","-196966666.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-24 17:08:50-03","UFES","SAMES","10025","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","Brasil","Espírito Santo","Conceição da Barra","APA Conceição da Barra. Restinga Holocênica. APA de Conceição da Barra","-39.7322006225586","-18.5932998657227","41644","Flor alba.","auto",NA,NA,NA,"9018","2019","03","15","SAMES10025","-397444444.0","-186797223.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-24 17:08:50-03","UFES","SAMES","1299","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Cardoso,W.C.","Coelho,R.; Menezes,L.F.T.;Smarsaro,Y.","Brasil","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas. Trilha do pescador, trilha da borboleta, restinga sobre cordão arenoso.","-39.7322006225586","-18.5932998657227","41644",NA,"auto","2014","07","24","255","2013","01","21","SAMES01299","-396938889.0","-184038889.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-24 17:08:50-03","UFES","SAMES","8915","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"Pereira,O.J.; Lemes,B.X.;Penha,J.S.","Brasil","Espírito Santo","Linhares","Distrito de Regência. Reserva Biológica de Comboios","-40.0722007751465","-19.3910999298096","48094","Planta ereta, fruto vermelho externamente e albo internamente","auto",NA,NA,NA,"8624","2018","12","03","SAMES08915","-398866666.0","-196711111.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-24 17:08:50-03","UFES","SAMES","1294","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"Jesus,M.C.F.","Brasil","Espírito Santo","Linhares","Pontal do Ipiranga. Moita.","-40.0722007751465","-19.3910999298096","48094","Presença de flor branca.","auto",NA,NA,NA,"377","2010","11","01","SAMES01294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-24 17:08:50-03","UFES","SAMES","1296","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"Jesus,M.C.F.","Brasil","Espírito Santo","Linhares","Pontal do Ipiranga. Morro dos anjos.","-40.0722007751465","-19.3910999298096","48094","Planta sem folhas com gomas, flor branca e botão floral verde, planta suculenta, moitas.","auto",NA,NA,NA,"509","2011","08","07","SAMES01296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-24 17:08:50-03","UFES","SAMES","8271","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"Pereira,O.J.; Oliveira,L.C.;Fanticelle,B.S.","Brasil","Espírito Santo","São Mateus","Área degradada por fogo e corte raso. Domínio da formação arbustiva fechada não inundável.","-39.8588981628418","-18.716100692749","56510","Fruto vermelho externamente. Habitat: Restinga","auto",NA,NA,NA,"8123","2017","04","03","SAMES08271","-397494444.0","-187636111.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-24 17:08:50-03","UFES","SAMES","10019","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","Brasil","Espírito Santo","São Mateus","Barra Nova. Restinga Holocênica.","-39.8588981628418","-18.716100692749","56510","Flor em botão esverdeado.","auto",NA,NA,NA,"9012","2019","03","14","SAMES10019","-397375000.0","-189591667.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-24 17:08:50-03","UFES","SAMES","1293","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"Giaretta,A.O.","Brasil","Espírito Santo","São Mateus","Guriri. Vegetção de restinga, próximo ao #?#Ao Mar#?#. elevação: 7m.","-39.8588981628418","-18.716100692749","56510","planta com flores albo de pequeno porte com fruto carnoso. Flor com 16 pétalas.","auto",NA,NA,NA,"215","2008","02","13","SAMES01293","-397597222.0","-187438889.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-24 17:08:50-03","UFES","SAMES","8777","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"Pereira, O.J.; Penha, J.S.; Lemes, B.X.","Brasil","Espírito Santo","Conceição da Barra","APA de Conceição da Barra. Restinga holocênica. APA de Conceição da Barra","-39.7322006225586","-18.5932998657227","41644","Terrestre ereta, flor alba.","auto",NA,NA,NA,"8322","2018","10","03","SAMES08777","-397450000.0","-186802778.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-24 17:08:50-03","UFES","SAMES","8776","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"Pereira, O.J.; Penha, J.S.; Lemes, B.X.","Brasil","Espírito Santo","Conceição da Barra","APA de Conceição da Barra. Restinga holocênica. APA de Conceição da Barra","-39.7322006225586","-18.5932998657227","41644","Planta ereta, flor alba","auto",NA,NA,NA,"8301","2018","10","01","SAMES08776","-397350000.0","-186269445.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-24 17:08:50-03","UFES","SAMES","8917","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"Pereira,O.J.; Lemes,B.X.;Penha,J.S.","Brasil","Espírito Santo","Linhares","Distrito de Pontal do Ipiranga.","-40.0722007751465","-19.3910999298096","48094","Planta ereta, flor alba","auto",NA,NA,NA,"8695","2018","12","06","SAMES08917","-397072222.0","-191908333.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-03-24 17:08:50-03","UFES","SAMES","8775","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"Pereira, O.J.; Penha, J.S.; Lemes, B.X.","Brasil","Espírito Santo","Linhares","Distrito de Pontal do Ipiranga. Restinga holocênica.","-40.0722007751465","-19.3910999298096","48094","Planta terrestre, flor alba, ereta","auto",NA,NA,NA,"8252","2018","10","17","SAMES08775","-397091667.0","-191775000.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-03-24 17:08:50-03","UFES","SAMES","8913","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"Pereira,O.J.; Lemes,B.X.;Penha,J.S.","Brasil","Espírito Santo","Linhares","Distrito de Regência. Reserva Biológica de Comboios","-40.0722007751465","-19.3910999298096","48094","Planta ereta, flor alba","auto",NA,NA,NA,"8604","2018","12","03","SAMES08913","-398866666.0","-196711111.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-03-24 17:08:50-03","UFES","SAMES","1298","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Giaretta,A.","Giaretta,A.O.; Menezes,L.F.T.","Brasil","Espírito Santo","Linhares","Palmitinho. Vegetação de restinga de moita aberta, pleistocênica. Próximo a poços de petróleo da Petrobrás.","-40.0722007751465","-19.3910999298096","48094","Erva de 30 cm de altura com botão.","auto","2010","10","28","902","2010","10","28","SAMES01298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
