"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","sex"
"146","2021-04-05 11:05:56-03","UNESP-IBB","BOTUW","153","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","T.F.Carmona","40",NA,NA,NA,NA,"México",NA,NA,NA,"BOTUW000153",NA,NA,"(L.) Gaerth.",NA,"Macedonia, Chis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-04-05 11:05:56-03","UNESP-IBB","BOTUW","152","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","T.F.Carmona","29",NA,NA,NA,NA,"México",NA,NA,NA,"BOTUW000152",NA,NA,"(L.) Gaerth.",NA,"Cintalapa, Chis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2013-04-01 09:16:02-03","IPT","BCTW","18393","S","Plantae",NA,"Ceiba","pentandra","Ceiba pentandra",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,NA,"Magnoliophyta",NA,"(L.) Gaertn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"149","2013-04-01 09:16:04-03","IPT","BCTW","14814","S","Plantae",NA,"Ceiba","pentandra","Ceiba pentandra",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(L.) Gaertn.",NA,"Pará",NA,"-48.5044","-1.45583",NA,NA,NA,"Belém","48462","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"150","2013-04-01 09:16:02-03","IPT","BCTW","8200","S","Plantae",NA,"Ceiba","pentandra","Ceiba pentandra",NA,NA,NA,NA,NA,NA,"Porto Rico",NA,NA,NA,NA,"Magnoliophyta",NA,"(L.) Gaertn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"151","2013-04-01 09:16:02-03","IPT","BCTW","8145","S","Plantae",NA,"Ceiba","pentandra","Ceiba pentandra",NA,NA,NA,NA,NA,NA,"República Democrática do Congo",NA,NA,NA,NA,"Magnoliophyta",NA,"(L.) Gaertn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"152","2013-04-01 09:16:02-03","IPT","BCTW","989","S","Plantae",NA,"Ceiba","pentandra","Ceiba pentandra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"(L.) Gaertn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"153","2013-04-01 09:16:02-03","IPT","BCTW","988","S","Plantae",NA,"Ceiba","pentandra","Ceiba pentandra",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coleção Yale 19978",NA,"Magnoliophyta",NA,"(L.) Gaertn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"154","2013-04-01 09:16:02-03","IPT","BCTW","17016","S","Plantae",NA,"Ceiba","pentandra","Ceiba pentandra",NA,NA,NA,NA,NA,NA,"Venezuela",NA,NA,NA,NA,"Magnoliophyta",NA,"(L.) Gaertn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"155","2013-04-01 09:16:02-03","IPT","BCTW","17485","S","Plantae",NA,"Ceiba","pentandra","Ceiba pentandra",NA,NA,NA,NA,NA,NA,"África",NA,NA,NA,NA,"Magnoliophyta",NA,"(L.) Gaertn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"156","2013-04-01 09:16:02-03","IPT","BCTW","18303","S","Plantae",NA,"Ceiba","pentandra","Ceiba pentandra",NA,NA,NA,NA,NA,NA,"África",NA,NA,NA,NA,"Magnoliophyta",NA,"(L.) Gaertn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"157","2013-04-01 09:16:02-03","IPT","BCTW","10841","S","Plantae",NA,"Ceiba","pentandra","Ceiba pentandra",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(L.) Gaertn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"158","2013-04-01 09:16:04-03","IPT","BCTW","14817","S","Plantae",NA,"Ceiba","pentandra","Ceiba pentandra",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(L.) Gaertn.",NA,"Amazonas",NA,"-60.025","-3.10194",NA,NA,NA,"Manaus","138090","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"159","2013-04-01 09:16:02-03","IPT","BCTW","15200","S","Plantae",NA,"Ceiba","pentandra","Ceiba pentandra",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(L.) Gaertn.",NA,"Goiás","Serra Quebrada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"160","2013-04-01 09:16:04-03","IPT","BCTW","12130","S","Plantae",NA,"Ceiba","pentandra","Ceiba pentandra",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(L.) Gaertn.",NA,"Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"161","2013-04-01 09:16:04-03","IPT","BCTW","13878","S","Plantae",NA,"Ceiba","pentandra","Ceiba pentandra",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(L.) Gaertn.",NA,"Pará","Ilha de Marajó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"162","2013-04-01 09:16:04-03","IPT","BCTW","16672","S","Plantae",NA,"Ceiba","pentandra","Ceiba pentandra",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(L.) Gaertn.",NA,"Pará","Jari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"163","2013-04-01 09:16:04-03","IPT","BCTW","17990","S","Plantae",NA,"Ceiba","pentandra","Ceiba pentandra",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(L.) Gaertn.",NA,"Espírito Santo","V.R.D. - a 5 km de Linhares, no cacau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"164","2013-04-01 09:16:04-03","IPT","BCTW","13879","S","Plantae",NA,"Ceiba","pentandra","Ceiba pentandra",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(L.) Gaertn.",NA,"Pará","Ilha de Marajó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"165","2013-04-01 09:16:02-03","IPT","BCTW","17089","S","Plantae",NA,"Ceiba","pentandra","Ceiba pentandra","Silva, N.T.","365",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(L.) Gaertn.",NA,NA,"Rodovia BR-165, km 190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"166","2013-04-01 09:16:04-03","IPT","BCTW","13880","S","Plantae",NA,"Ceiba","pentandra","Ceiba pentandra",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(L.) Gaertn.",NA,"Pará","Ilha de Marajó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"167","2013-04-01 09:16:04-03","IPT","BCTW","17233","S","Plantae",NA,"Ceiba","pentandra","Ceiba pentandra",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"Projeto Tucuruí: 546; Ensaios Físicos e mecânicos: 486",NA,"Magnoliophyta",NA,"(L.) Gaertn.",NA,"Pará",NA,"-49.6725","-3.76611",NA,NA,NA,"Tucuruí","59618","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"168","2013-04-01 09:16:02-03","IPT","BCTW","17224","S","Plantae",NA,"Ceiba","pentandra","Ceiba pentandra",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"Projeto Tucuruí: 1248; Ensaios Físicos e mecânicos: 496",NA,"Magnoliophyta",NA,"(L.) Gaertn.",NA,"Pará",NA,"-49.6725","-3.76611",NA,NA,NA,"Tucuruí","59618","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"169","2013-04-01 09:16:04-03","IPT","BCTW","20078","S","Plantae",NA,"Ceiba","pentandra","Ceiba pentandra",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(L.) Gaertn.",NA,"Pará","Amazônia Brasileira","-48.9531","-2.94722",NA,NA,NA,"Tailândia","67462","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"170","2013-04-01 09:16:04-03","IPT","BCTW","12891","S","Plantae",NA,"Ceiba","pentandra","Ceiba pentandra",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"P.E. 400-600",NA,"Magnoliophyta",NA,"(L.) Gaertn.",NA,"Bahia",NA,"-39.2803","-14.7856",NA,NA,NA,"Itabuna","30592","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"171","2013-04-01 09:16:04-03","IPT","BCTW","12078","S","Plantae",NA,"Ceiba","pentandra","Ceiba pentandra",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(L.) Gaertn.",NA,"Amazonas",NA,"-60.025","-3.10194",NA,NA,NA,"Manaus","138090","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"172","2013-04-01 09:16:02-03","IPT","BCTW","17173","S","Plantae",NA,"Ceiba","pentandra","Ceiba pentandra",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"CTFT:27736, Pierre Détienne: 454",NA,"Magnoliophyta",NA,"(L.) Gaertn.",NA,"Pará",NA,"-49.6725","-3.76611",NA,NA,NA,"Tucuruí","59618","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"173","2013-04-01 09:16:04-03","IPT","BCTW","19615","S","Plantae",NA,"Ceiba","pentandra","Ceiba pentandra","Nunes, I.N","92","2003","01","30",NA,"Brasil",NA,NA,"fruto redondo grande; presença de resina; raizes tabulares; mais informações na pasta Resex",NA,"Magnoliophyta",NA,"(L.) Gaertn.","IPT","Rondônia","Reserva Extrativista Estadual Rio Cautário - Sítio linha da altura do 64","-64.1415","-11.952",NA,NA,NA,"Costa Marques",NA,NA,NA,NA,NA,"64W08'29.4","11S57'07.2","Magnoliopsida",NA,NA,NA,NA,NA
"174","2013-04-01 09:16:04-03","IPT","BCTW","19616","S","Plantae",NA,"Ceiba","pentandra","Ceiba pentandra","Nunes, I.N","188","2003","05","30",NA,"Brasil",NA,NA,"flor branca; fruto castanho, grande, oval, com paina associada as sementes; raizes tabulares; mais informações na pasta Resex",NA,"Magnoliophyta",NA,"(L.) Gaertn.","IPT","Rondônia","Reserva Extrativista Estadual Rio Cautário - Sítio linha da altura do 64","-64.088056","-11.950139",NA,NA,NA,"Costa Marques",NA,NA,NA,NA,NA,"64W05'17","11S57'00.5","Magnoliopsida",NA,NA,NA,NA,NA
"175","2013-04-01 09:16:04-03","IPT","BCTW","17227","S","Plantae",NA,"Ceiba","pentandra","Ceiba pentandra",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"Projeto Tucuruí: 238; Ensaios Físicos e mecânicos: 476",NA,"Magnoliophyta",NA,"(L.) Gaertn.",NA,"Pará",NA,"-49.6725","-3.76611",NA,NA,NA,"Tucuruí","59618","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"176","2013-04-01 09:16:04-03","IPT","BCTW","17246","S","Plantae",NA,"Ceiba","pentandra","Ceiba pentandra",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"Projeto Tucuruí: 38; Ensaios Físicos e mecânicos: 505",NA,"Magnoliophyta",NA,"(L.) Gaertn.",NA,"Pará",NA,"-49.6725","-3.76611",NA,NA,NA,"Tucuruí","59618","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"177","2021-03-21 19:36:40-03","UFC","EAC","35445","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Marques, V.B.; Carvalho, A.M.M.","5","2005","04","28","Southern America","Brasil",NA,NA,"Árvore, espinho no caule","EAC0035445","Dicotyledon",NA,"(L.) Gaertn.","Castro, A.S.F.","Ceará","Campus do Pici, Geografia","-38.543098449707","-3.71722006797791","EAC0035445",NA,NA,"Fortaleza","19924","auto","2010","06","02",NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-03-21 19:36:40-03","UFC","EAC","63664","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Morais, S.M.; Lopes, F.F.S.","s.n.","2019","09","23","Southern America","Brasil",NA,NA,NA,"EAC0063664","Dicotyledon",NA,"(L.) Gaertn.",NA,"Ceará","Parque Estadual do Cocó","-38.818722","-4.245","EAC0063664",NA,NA,"Fortaleza",NA,NA,NA,NA,NA,"-38.818722","-4.245",NA,NA,NA,NA,NA,NA
"179","2021-03-21 19:36:40-03","UFC","EAC","56844","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Mayer, M.","392","2014","08","18","Southern America","Brasil",NA,NA,"Inventário Florestal Nacional - CE; Árvore, casca externa estriada, séssil; casca interna de cor rosa; presença de acúleos no fuste; fruto verde.","EAC0056844","Dicotyledon",NA,"(L.) Gaertn.","Fonseca, R.S.","Ceará","congl. 85-P43, sub. 2, árv. 1.&nf;Solo compactado e argiloso. Área de extração de argila, vegetação muito antropizada.","-38.654961","-4.117514","EAC0056844",NA,NA,"Guaiúba",NA,NA,"2014","10","07","-38.654961","-4.117514",NA,NA,NA,NA,NA,NA
"180","2021-03-21 19:36:40-03","UFC","EAC","30217","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Castro, A.S.F.","893","2000","11","05","Southern America","Brasil",NA,NA,"Árvore, exótica, cultivada","EAC0030217","Dicotyledon",NA,"(L.) Gaertn.","Castro, A.S.F.","Ceará","Tapuio, BR 116, a 4km de Cristais","-38.1305999755859","-4.17971992492676","EAC0030217",NA,NA,"Beberibe","49277","auto","2005","12","06",NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-03-21 19:36:40-03","UFC","EAC","25202","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Castro, A.S.F.","442","1997","07","28","Southern America","Brasil",NA,NA,"Árvore, flor branca muito perfumada, tronco com acúleos, cultivada ornamental, coletado pólen para estudo taxinômico em 11/11/03 por Marileide Saba.","EAC0025202","Dicotyledon",NA,"(L.) Gaertn.","Bocage, A.L.","Ceará","Bairro São Miguel, travessa Orós","-39.4094009399414","-7.23416996002197","EAC0025202",NA,NA,"Crato","30071","auto","1998","06","15",NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-25 12:12:14-03","UFSM","SMDB","9043","S","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Breier, TB","s.n.","1995","04","05",NA,"Brasil",NA,NA,NA,"SMDB009043",NA,NA,NA,"Breier, TB","Pará",NA,NA,NA,NA,NA,NA,"Ilha do Algodoal",NA,NA,"2002","11","03",NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:33:07-03","MBM","MBM","413545","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Engels, M.E.; Aquino, L.M.S.; Aquino, L.M.S.","4663","2016","07","07","Southern America","Brazil",NA,NA,"Arbórea, cerca de 15m. Folhas verdes. Floração nos ramos sem folhas (caducas). Flores bejes. Flores caídas, colhidas do chão.; Floresta do Planalto dos Parecís, região de ecótono entre Floresta Amazônica e Cerrado.","MBM413545",NA,NA,"(L.) Gaertn.","Engels, M.E.","Mato Grosso","Resgate de Flora da UHE Colíder, Lote G de supressão.","-55.298056","-11.099167","MBM413545","279","279","Itaúba",NA,NA,"2016","07","07","-55.298056","-11.099167",NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:33:07-03","MBM","MBM","413546","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Engels, M.E.; Aquino, L.M.S.; Aquino, L.M.S.","4661","2016","06","30","Southern America","Brazil",NA,NA,"Arbórea, 12m de altura, em pastagem. Totalmente em folhas no período da floração. Flores com pedúnculo e cálice verdes, corola beje perolada externamentee castanho rosada internamente. Anteras alvas com pólem amarelo.; Floresta do Pl","MBM413546",NA,NA,"(L.) Gaertn.","Engels, M.E.","Mato Grosso","Resgate de Flora da UHE Colíder","-55.217222","-10.954722","MBM413546","427","427","Itaúba",NA,NA,"2016","06","30","-55.217222","-10.954722",NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:33:07-03","MBM","MBM","95314","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Nee, M.; Taylor, K.; Taylor, K.","29623","1984","02","22","Northern America","Mexico",NA,NA,NA,"MBM095314",NA,NA,"(L.) Gaertn.","Nee, M.",NA,NA,NA,NA,"MBM095314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:33:07-03","MBM","MBM","238694","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Santana, S.C.; et al.; et al.","664","1998","08","17","Southern America","Brazil",NA,NA,NA,"MBM238694",NA,NA,"(L.) Gaertn.","Semir, J.","Bahia","Rod. BR-415","-39.0494003295898","-14.7889003753662","MBM238694",NA,NA,"Ilhéus","61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-08-15 09:03:55-03","UESC","UESC","2561","S","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","L.A.Mattos Silva","3857","1998","08","06",NA,"Brasil",NA,NA,"Região de Mata Higrófila Sul Baiana (Mata Atlântica). Pastaria.; Árvore, aproximadamente 25 m de altura x 6 m de diâmetro.; foi plantada, segundo os proprietários da Fazenda, há mais de 100 anos. Foto da árvore: Geraldo Borges.","UESC0002561","Angiospermae","Florideophycidae","Gaertn.",NA,"Bahia",NA,"-39.0494003295898","-14.7889003753662",NA,NA,NA,"Ilhéus","61245","auto",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"188","2019-08-15 09:03:55-03","UESC","UESC","9260","S","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Santana, S.C.de","664","1998","08","18",NA,"Brasil",NA,NA,"Região de Mata Higrófila Sul Baiana.; Árvore com ca. 25 m de altura e 3 m de diâmetro.; Planta introduzida.","UESC0009260","Angiospermae","Florideophycidae","Goertn.",NA,"Bahia",NA,"-39.0494003295898","-14.7889003753662",NA,NA,NA,"Ilhéus","61245","auto",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"189","2015-09-05 06:30:36-03","MNHN","RECOLNAT_MNHN_P","P04698745","PreservedSpecimen",NA,"Malvaceae","Ceiba","pentandra","Ceiba pentandra","Cuatrecasas, J.",NA,"1943","10","6",NA,"Colombie","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04698745' target='other'> <mi>dwc_moreinfo</mi></a>","P04698745",NA,NA,"(L.) Gaertn.",NA,"Valle del Cauca","Cali, ciudad",NA,NA,"P04698745_01","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15266",NA,NA
"190","2021-03-18 11:30:21-03","MNHN","RECOLNAT_MNHN_P","P05294582","PreservedSpecimen",NA,"Malvaceae","Ceiba","pentandra","Ceiba pentandra","Vasquez, R.|Jaramillo, N.",NA,"1987","8","18",NA,"Pérou","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05294582' target='other'> <mi>dwc_moreinfo</mi></a>","P05294582",NA,NA,"(L.) Gaertn.",NA,"Loreto","Maynas, Iquitos, KM 42 Carretera Iquitos-Nauta",NA,NA,"P05294582_01","130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9366",NA,NA
"191","2015-09-04 23:38:13-03","MNHN","RECOLNAT_MNHN_P","P05294583","PreservedSpecimen",NA,"Malvaceae","Ceiba","pentandra","Ceiba pentandra","Prévost, M.-F.",NA,"2002","9","29",NA,"Guyane Française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05294583' target='other'> <mi>dwc_moreinfo</mi></a>","P05294583",NA,NA,"(L.) Gaertn.","Prévost & Sabatier",NA,"Cayenne, Centre Orstom","-52.31778","4.94806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4580",NA,NA
"192","2015-09-04 18:53:14-03","MNHN","RECOLNAT_MNHN_P","P06586341","PreservedSpecimen",NA,"Malvaceae","Ceiba","pentandra","Ceiba pentandra","Smith, H.H.",NA,"1898","1","1",NA,"Colombie","hb",NA,"Reçu le 19 décembre 1903 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06586341' target='other'> <mi>dwc_moreinfo</mi></a>","P06586341",NA,NA,"(L.) Gaertn.",NA,NA,"Santa Maria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1887",NA,NA
"193","2015-09-04 19:05:31-03","MNHN","RECOLNAT_MNHN_P","P06587602","PreservedSpecimen",NA,"Malvaceae","Ceiba","pentandra","Ceiba pentandra","Oldeman, R.A.A.",NA,"1965","5","21",NA,"Guyane Française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06587602' target='other'> <mi>dwc_moreinfo</mi></a>","P06587602",NA,NA,"(L.) Gaertn.",NA,NA,"Bas Camopi",NA,NA,"P06587602_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1331",NA,NA
"194","2015-09-04 19:01:16-03","MNHN","RECOLNAT_MNHN_P","P06587606","PreservedSpecimen",NA,"Malvaceae","Ceiba","pentandra","Ceiba pentandra","Spruce",NA,"1852","1","1",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06587606' target='other'> <mi>dwc_moreinfo</mi></a>","P06587606",NA,NA,"(L.) Gaertn.",NA,NA,"Rio Negro",NA,NA,"P06587606_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2054",NA,NA
"195","2015-09-04 19:01:16-03","MNHN","RECOLNAT_MNHN_P","P06587607","PreservedSpecimen",NA,"Malvaceae","Ceiba","pentandra","Ceiba pentandra","Curran, H.M.",NA,"1917","1","1",NA,"Venezuela","hb",NA,"Reçu le 4 Juillet 1924 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06587607' target='other'> <mi>dwc_moreinfo</mi></a>","P06587607",NA,NA,"(L.) Gaertn.",NA,"Vargas","Between La Guaira and Rio Grande",NA,NA,"P06587607_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"987",NA,NA
"196","2015-09-04 19:01:16-03","MNHN","RECOLNAT_MNHN_P","P06587609","PreservedSpecimen",NA,"Malvaceae","Ceiba","pentandra","Ceiba pentandra","Triana, J.",NA,"1851","1","1",NA,"Colombie","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06587609' target='other'> <mi>dwc_moreinfo</mi></a>","P06587609",NA,NA,"(L.) Gaertn.",NA,"Tolima","Vallée de Magdalena. 2000 metr. Ilora","-74.91666","5.25","P06587609_01","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2015-09-04 19:05:43-03","MNHN","RECOLNAT_MNHN_P","P06624090","PreservedSpecimen",NA,"Malvaceae","Ceiba","pentandra","Ceiba pentandra","Pobéguin, C.H.O.",NA,"1899","12","1",NA,"Guinée française","hb",NA,"Reçu le 29 Octobre 1900 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06624090' target='other'> <mi>dwc_moreinfo</mi></a>","P06624090",NA,NA,"(L.) Gaertn.",NA,NA,"Friguiagbé à Bambaya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46",NA,NA
"198","2015-09-04 19:25:21-03","MNHN","RECOLNAT_MNHN_P","P06738397","PreservedSpecimen",NA,"Malvaceae","Ceiba","pentandra","Ceiba pentandra","s.c.",NA,"1858","1","1",NA,"Guyane Française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06738397' target='other'> <mi>dwc_moreinfo</mi></a>","P06738397",NA,NA,"(L.) Gaertn.",NA,NA,"Mana",NA,NA,"P06738397_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-03-24 17:18:00-03","UFMA","MAR","8925","S","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","PACHECO, C.C.M.","A13","2015","09","13",NA,"Brasil",NA,NA,"Árvore, aprox. 15m de altura, flores alvas, fruto comprido. Nome popular: Simaúma.",NA,NA,NA,"(L.) Gaertn.",NA,"Maranhão","Ibacá do Coaçuzinho","-44.874767","-3.171881",NA,NA,NA,"Viana",NA,NA,NA,NA,NA,"44º52'29.16W","03º10'18.77S",NA,NA,NA,NA,NA,NA
"200","2008-05-27 22:02:00-03","MO","MOBOT","188971","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Alwyn H. Gentry|Nestor Jaramillo","Gentry 41351","1983","5","31","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.",NA,"Huánuco","Km 11 to Km 12. Carretera Marginal (in construction) S of Pucallpa- Tingo Maria road at Bosque von Humboldt.","-75.01666","-8.75",NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-96","4",NA
