"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","recordNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","infraspecificEpithet","typeStatus","fieldNumber","individualCount","relatedCatalogItem","sex"
"42","2021-02-17 12:02:27-03","UNESP-IBB","BOTU","17574","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","Furlan, A.","1998","Carmello, S.M.","1989","10","09","Brasil","Minas Gerais","Lagoa Santa",NA,"-43.6","-19.266667","43°36'W","19°16'S",NA,"BOTU017574",NA,NA,NA,NA,"77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-02-17 12:02:27-03","UNESP-IBB","BOTU","13032","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell",NA,NA,"Cataneo, A.C.","1985","09","07","Brasil","Distrito Federal","Brasília",NA,"-47.666667","-15.916667","47°40'W","15°55'S",NA,"BOTU013032",NA,NA,NA,NA,"92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-02-18 09:30:18-03","UNESP-IBB","BOTU","11103","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","Gottsberger, I.S.",NA,"Gottsberger, I.S.","1972","09","28","Brasil","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio.","-48.416667","-22.75","48°25'w","22°45's","Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope. Tree. ; Coleção: Cerrado Estação 13 de Maio","BOTU011103",NA,NA,NA,NA,"28972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-02-18 09:30:18-03","UNESP-IBB","BOTU","11113","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","Gottsberger, I.S.",NA,"Gottsberger, I.S.","1974","10","10","Brasil","São Paulo","Botucatu","18km ao norte de Botucatu, 14km a leste de São manuel. Ao longo da estrada São Manuel-Piracicaba.Perto da Estação 13 de maio, da antiga linha de trem.","-48.416667","-22.75","48°25'w","22°45's","Alt. ca 550m . Uma área de Cerrado, consistindo de dois morros e um vale no meio. A área é preservada pela Usina de Açúcar de São Manuel. Arvore de 2m de altura, somente flores femininas.; Coleção: Cerrado Estação 13 de Maio","BOTU011113",NA,NA,NA,NA,"101074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-02-18 09:30:18-03","UNESP-IBB","BOTU","11101","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","Gottsberger, I.S.",NA,"Gottsberger, I.S.","1973","10","04","Brasil","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio.","-48.416667","-22.75","48°25'w","22°45's","Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope. Tree with female flowers.; Coleção: Cerrado Estação 13 de Maio","BOTU011101",NA,NA,NA,NA,"41073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-02-18 09:30:18-03","UNESP-IBB","BOTU","11104","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","Gottsberger, I.S.",NA,"Gottsberger, I.S.","1973","10","04","Brasil","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio.","-48.416667","-22.75","48°25'w","22°45's","Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope. Tree. ; Coleção: Cerrado Estação 13 de Maio","BOTU011104",NA,NA,NA,NA,"41073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-02-18 09:30:18-03","UNESP-IBB","BOTU","27089","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","Furlan, A.","1997","Pinheiro, M.H.O.","1997","10","21","Brasil","São Paulo","Bauru",NA,NA,NA,"9999","9999",NA,"BOTU027089",NA,NA,NA,NA,"546",NA,NA,NA,NA,NA,NA,"11","12",NA,NA,NA,NA,NA,NA,NA
"49","2021-02-18 09:30:18-03","UNESP-IBB","BOTU","11106","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","Gottsberger, I.S.",NA,"Gottsberger, I.S.","1973","10","18","Brasil","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio.","-48.416667","-22.75","48°25'w","22°45's","Alt. ca 550m . Uma área de Cerrado, consistindo de dois morros e um vale no meio. A área é preservada pela Usina de Açúcar de São Manuel. Arvore de 2m de altura, somente flores femininas.; Coleção: Cerrado Estação 13 de Maio","BOTU011106",NA,NA,NA,NA,"181073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-02-17 12:02:27-03","UNESP-IBB","BOTU","17468","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","Furlan, A.","1998","Castilho, R.M.M.","1989","10","09","Brasil","Minas Gerais","Lagoa Santa",NA,"-43.6","-19.266667","43°36'W","19°16'S",NA,"BOTU017468",NA,NA,NA,NA,"75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-02-17 12:02:27-03","UNESP-IBB","BOTU","17623","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell",NA,NA,"Castilho, R.M.M.","1989","10","09","Brasil","Minas Gerais","Lagoa Santa",NA,"-43.6","-19.266667","43°36'W","19°16'S",NA,"BOTU017623",NA,NA,NA,NA,"77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","4969","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","Vieira-Filho, M.A.M.","2015","Vieira-Filho, M.A.M.; Lima, G.A.; Lemos, J.R.","2015","02","01","Brasil","Piauí","Luís Correia","Curral Velho (Vereda)","-41.6669006347656","-2.87916994094849",NA,NA,"<ll>dwc_commonname:</ll> João mole","HDELTA004969",NA,NA,NA,NA,"58",NA,NA,NA,NA,"59685","auto","11","06",NA,NA,NA,NA,NA,NA,NA
"53","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","5104","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","Araújo, L.S.","2017","Pinheiro, Y.V.F.; Lemos, J.R.","2016","11","23","Brasil","Piauí","Bom Princípio do Piauí","Sítio da Gurita","-41.6441993713379","-3.19082999229431",NA,NA,"<ll>dwc_commonname:</ll> João Mole","HDELTA005104",NA,NA,NA,NA,"16",NA,NA,NA,NA,"22201","auto","05","17",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:46:09-03","EAO","IAN","131870","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Costa, DS","2019","Harley, RM; Souza, R","1968","10","26","Brasil","Mato Grosso",NA,"R12, c. 5km S of base camp. Spindly tree to 4m with very soft wood. Bark very finely fissured almost smooth.","-51.766667","-12.816667","-51.766667","-12.816667","Leaves mid green. Branches laden with deep red purple juicy berries. Flesh deep carmine. Fruit spherical.","IAN131870",NA,"Southern America",NA,NA,"10846","Dicotiledônea",NA,NA,NA,NA,NA,"04","08",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:46:09-03","EAO","IAN","104347","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Costa, DS","2019","Magalhães, MG","1942","02","17","Brasil","Minas Gerais","Belo Horizonte","Cerrado base da Serra Taquaril.","-43.937801361084","-19.9207992553711",NA,NA,"Arbusto de 2m de altura.","IAN104347",NA,"Southern America",NA,NA,"1432","Dicotiledônea",NA,NA,NA,"17082","auto","04","08",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:46:09-03","EAO","IAN","14298","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Costa, DS","2019","Magalhães, MG","1942","03","15","Brasil","Minas Gerais","Nova Lima","Canga. Serra do Curral.","-43.8466987609863","-19.9855995178223",NA,NA,"Arbusto de 0,60m de altura; flores violáceas. Muito frequente.","IAN014298","IAN014298 IAN014298_e","Southern America",NA,NA,"1541","Dicotiledônea",NA,NA,NA,"29211","auto","04","08",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:46:09-03","EAO","IAN","104374","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Costa, DS","2019","Magalhães, MG","1942","03","15","Brasil","Minas Gerais","Nova Lima","Canga. Serra do Curral.","-43.8466987609863","-19.9855995178223",NA,NA,"Arbusto de 0,60m de altura; flores violáceas. Muito frequente.","IAN104374",NA,"Southern America",NA,NA,"1541","Dicotiledônea",NA,NA,NA,"29211","auto","04","08",NA,NA,NA,NA,NA,NA,NA
"58","2019-10-09 11:21:51-03","UFBA","ALCB","94084","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","Souza, FS","2014","Roque, N; Oliveira, RB; Teixeira, SR; Alves, M","2010","03","28","Brasil","Bahia","Entre Rios","Litoral Norte, Fazenda Experimental. Escola de Medicina Veterinária(UFBA). Reserva Florestal do Povoado de Aguazinha","-38.084400177002","-11.9419002532959",NA,NA,"ca. de3,5 m de alt. Folhas levimente discolores e membranáceas. Frutos imaturos verdes.",NA,NA,"Southern America",NA,NA,"2743","Dicotyledon",NA,NA,NA,"52418","auto","07",NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-10-09 11:21:51-03","UFBA","ALCB","038575a","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","Guedes, ML","2016","Queiroz, LP de; M.M. da Silva","1996","10","31","Brasil","Bahia","Abaíra","Chapada Diamantina","-41.73","-13.257778","-41.73","-13.257778","1,50 m, ramificado. Folhas cartáceas. Frutos imaturos, verdes. Raro.; Carrasco",NA,NA,"Southern America",NA,NA,"PCD3838","Dicotyledon",NA,"776","776",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-10-09 11:21:51-03","UFBA","ALCB","105738","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","Souza, FS","2014","Roque, N; Santana, FA; Alves, M; Hurbath, F","2011","09","16","Brasil","Bahia","Licínio de Almeida","Serra Geral, Serra do Salto. Trilha do Cascarrento","-42.564167","-14.566389","-42.564167","-14.566389","ca. 1,6m alt. Folhas levemente discolores. Botões e flores esverdeados, estames cremes.",NA,NA,"Southern America",NA,NA,"3314","Dicotyledon",NA,"994","994",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-10-09 11:21:51-03","UFBA","ALCB","108036","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","Souza, FS","2014","Roque, N; Stadnik, A; Hurbath, F; Borges, RL; Oliveira, GR de","2012","10","27","Brasil","Bahia","Licínio de Almeida","Serra Geral, próximo ao Saco da Onça","-42.544167","-14.751667","-42.544167","-14.751667","1,5m alt. Folhas concolores. Flores verdes, ápice da corola róseo. Frutos imaturos verdes.; mina de extração manganês.",NA,NA,"Southern America",NA,NA,"3765","Dicotyledon",NA,"910","910",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-05-19 10:30:33-03","UFBA","ALCB","116755","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","Guedes, ML","2014","Guedes, ML; Borges, RL; Stadnik, A; Sacramento, CC","2014","10","15","Brasil","Bahia","Licínio de Almeida","Caminho para Riacho Fundo.","-42.526389","-14.583333","-42.526389","-14.583333","de ca 4 m de altura. Folhas membranáceas, discolores, com tomentos ferrugíneos. Frutos imaturos verdes.",NA,NA,"Southern America",NA,NA,"22559","Dicotyledon",NA,"779","779",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-07-07 00:49:53-03","UFBA","ALCB","66091","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","Guedes, ML","2004","Anjos, BA dos; Guedes, ML; Xavier, AB","2003","09","22","Brasil","Bahia","Luis Eduardo Magalhães","Oeste","-45.833056","-12.224167","-45.833056","-12.224167","2,5 m de altura. Folhas cartáceas, verdes. Botões esverdeados. Frutos róseos.; Fazenda Savaí a ca de 40 km da cidade. Cerrado arbóreo antropizado.",NA,NA,"Southern America",NA,NA,"106a","Dicotyledon",NA,NA,NA,NA,NA,"02",NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-02-08 08:55:30-03","NBC","NL-BOTANY","U.1456519","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell",NA,NA,"Oliveira FCA; et al.","1997","11","07","Brazil",NA,NA,"Bahia. Muncipio de Sao Desiderio. Chapada do Sao Francisco. Estrada de terra entre Roda Velha e Estiva.","-45.813889","-12.705556","-45.813889","-12.705556","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1456519 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1456519","NL-U1456519","Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"65","2020-02-08 08:55:30-03","NBC","NL-BOTANY","U.1456520","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell",NA,NA,"Silva MA da","1995","10","10","Brazil",NA,NA,"Distrtio Federal. Reserva Ecologica do IBOE.","-47.885278","-15.944722","-47.885278","-15.944722","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1456520 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1456520","NL-U1456520","Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"66","2020-02-08 08:55:30-03","NBC","NL-BOTANY","U.1456521","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell",NA,NA,"Keay RWJ","1968","08","23","Brazil",NA,NA,"State of Mato Grosso Expedetion camp.","-51.766667","-12.816667","-51.766667","-12.816667","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1456521 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1456521","NL-U1456521","Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"67","2020-02-08 08:55:48-03","NBC","NL-BOTANY","L.1697444","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","graciliflora","Pisonia graciliflora","Mart. ex J.A.Schmidt",NA,NA,"Unknown",NA,NA,NA,"Brazil",NA,NA,"E Brasilia: Bahia.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1697444 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1697444","NL-L1697444","Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"68","2020-02-08 08:55:48-03","NBC","NL-BOTANY","L.1697445","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","graciliflora","Pisonia graciliflora","Mart. ex J.A.Schmidt",NA,NA,"Unknown",NA,NA,NA,"Brazil",NA,NA,"E Bahia.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1697445 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1697445","NL-L1697445","Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"69","2020-02-08 08:55:48-03","NBC","NL-BOTANY","L.1697446","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","graciliflora","Pisonia graciliflora subferruginosa",NA,NA,NA,"Sello F",NA,NA,NA,"Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1697446 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1697446","NL-L1697446","Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","subferruginosa",NA,NA,NA,NA,NA
"70","2020-02-08 08:55:48-03","NBC","NL-BOTANY","L.1697446","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","graciliflora","Pisonia graciliflora subferruginosa",NA,NA,NA,"Sello F",NA,NA,NA,"Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1697446 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1697446","NL-L1697446","Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","subferruginosa",NA,NA,NA,NA,NA
"71","2020-11-04 12:17:13-03","ESALQ","ESA","107417","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora",NA,"Farney, C.",NA,"Forzza, R.C.","2006","11","21","Brasil","Minas Gerais","Lima Duarte",NA,"-43.793098449707","-21.8425006866455",NA,NA,NA,"ESA107417","ESA107417",NA,NA,NA,"4342.0","Magnoliophyta",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 12:17:13-03","ESALQ","ESA","104033","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora",NA,"Savassi-Coutinho, A.P.",NA,"Medeiros, D.A.","2004","02","12","Brasil","São Paulo","Assis",NA,"-50.4099998474121","-22.6599998474121",NA,NA,NA,"ESA104033","ESA104033",NA,NA,NA,"16212.0","Magnoliophyta",NA,NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 12:17:13-03","ESALQ","ESA","60370","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora",NA,NA,NA,"Pinheiro, M.H.O. et al.","1997","11","12","Brasil","São Paulo","Bauru",NA,"-49.060001373291","-22.3099994659424",NA,NA,NA,"ESA060370","ESA060370",NA,NA,NA,"546.0","Magnoliophyta",NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 12:17:13-03","ESALQ","ESA","89188","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundll.","Furlan, A.",NA,"Harley, R.M. et al.","1988","10","15","Brasil","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,NA,"ESA089188","ESA089188",NA,NA,NA,"25035.0","Magnoliophyta",NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 12:17:13-03","ESALQ","ESA","107415","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora",NA,"Farney, C.",NA,"Forzza, R.C.","2006","09","19","Brasil","Minas Gerais","Lima Duarte",NA,"-43.793098449707","-21.8425006866455",NA,NA,NA,"ESA107415","ESA107415",NA,NA,NA,"4242.0","Magnoliophyta",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 12:17:13-03","ESALQ","ESA","91901","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","gracilliflora","Guapira gracilliflora",NA,NA,NA,"Savassi-Coutinho, A.P.","1905","06","24","Brasil","São Paulo","Assis",NA,"-50.4099998474121","-22.6599998474121",NA,NA,NA,"ESA091901","ESA091901",NA,NA,NA,"850.0","Magnoliophyta",NA,NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 12:17:13-03","ESALQ","ESA","44448","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","gracilliflora","Guapira gracilliflora",NA,NA,NA,"Souza, V.C. et al.","1997","03","14","Brasil","Mato Grosso","São Félix do Araguaia",NA,"-50.6693992614746","-11.6171998977661",NA,NA,NA,"ESA044448","ESA044448",NA,NA,NA,"14058.0","Magnoliophyta",NA,NA,NA,"290331","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 12:17:13-03","ESALQ","ESA","91902","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","gracilliflora","Guapira gracilliflora",NA,NA,NA,"Savassi-Coutinho, A.P.","1905","06","24","Brasil","São Paulo","Assis",NA,"-50.4099998474121","-22.6599998474121",NA,NA,NA,"ESA091902",NA,NA,NA,NA,"851.0","Magnoliophyta",NA,NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 12:15:40-03","ESALQ","ESA","137303","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","gracilliflora","Guapira gracilliflora","(Mart. ex Schmidt) Lundell","Farney, C.",NA,"Colletta, G. D","2016","01","07","Brasil","São Paulo","Baurú","Mata Próxima ao IPMet","-49.060001373291","-22.3099994659424",NA,NA,"Arbusto, 2m, flores alvas (foto e sílica)","ESA137303",NA,NA,NA,NA,"2482.0",NA,NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 12:17:14-03","ESALQ","ESA","82348","PreservedSpecimen","Plantae","Nyctaginaceae","Torrubia","graciliflora","Torrubia graciliflora","(Mart.) Standl.","Mello Barreto",NA,"Oliveira, J.E.","1942","10","02","Brasil","Minas Gerais","Belo Horizonte","Serra do Taquaril","-43.937801361084","-19.9207992553711",NA,NA,NA,"ESA082348","ESA082348",NA,NA,NA,"1108.0","Magnoliophyta",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-01-14 15:32:16-03","MN","R","26073","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell",NA,NA,"Vicente Assis","1945","10","25","Brasil","Minas Gerais","Santa Luzia",NA,"-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,NA,NA,NA,NA,"27",NA,NA,NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-01-14 15:32:16-03","MN","R","33974","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell",NA,NA,"Mello Barreto, H.L.","1932","08","31","Brasil","Minas Gerais","Belo Horizonte","Serra do Taquaril","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
