"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem","sex"
"256","2020-04-29 16:29:39-03","UFVJM","HDJF","2390","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Marcial, SPS","09","2013","05","07","Southern America","Brasil","Minas Gerais","Simonésia","Córrego do Marreco","-41.998333","-19.9625",NA,NA,NA,NA,"HDJF002390","HDJF002390_01","Otoni, TJO; Mendes, JPG","2013",NA,NA,"12","16","-41.998333","-19.9625",NA,NA,NA,NA,NA,NA
"257","2019-01-25 15:34:11-02","IAC","IAC","19636","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","heteroptila","Jacaranda heteroptila","Burm. & K.Schum.","H.F. Leitão Filho","208","1967","10","10",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa","-47.077171","-22.870251",NA,NA,NA,NA,NA,NA,"H.F. Leitão Filho","1967",NA,NA,"10","10","-47.077171","-22.870251",NA,NA,NA,NA,NA,NA
"258","2019-01-25 15:34:11-02","IAC","IAC","18896","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","H.M. Souza","s/nº","1963","07","25",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa","-47.077171","-22.870251",NA,NA,NA,NA,NA,NA,"H.M. Souza","1963",NA,NA,"07","25","-47.077171","-22.870251",NA,NA,NA,NA,NA,NA
"259","2019-01-25 15:38:58-02","IAC","IAC","31923","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","F.A.L. Moraes","s/nº","1989","11","27",NA,"Brasil","São Paulo","Campinas","IAC, Av. Barão de Itapura, Parque","-47.065751","-22.9056",NA,NA,NA,NA,NA,NA,"D.A. Braz","2013",NA,NA,"01","28","-47.065751","-22.9056",NA,NA,NA,NA,NA,NA
"260","2019-01-25 15:38:58-02","IAC","IAC","41350","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","J.E.A. Bertoni & A. Geremias","301","2000","11","17",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra do Café, L12, P13","-47.086761","-22.863721",NA,NA,NA,"Procedência: IAC Campinas-SP.",NA,NA,"D.A. Braz","2013",NA,NA,"01","28","-47.086761","-22.863721",NA,NA,NA,NA,NA,NA
"261","2019-01-25 15:38:58-02","IAC","IAC","41514","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","J.E.A. Bertoni & A. Geremias","415","2000","12","11",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa","-47.077171","-22.870251",NA,NA,NA,"Procedência: próximo a portaria da antiga cocheira (terreiro do café).",NA,NA,"D.A. Braz","2013",NA,NA,"01","28","-47.077171","-22.870251",NA,NA,NA,NA,NA,NA
"262","2019-01-25 15:38:58-02","IAC","IAC","46516","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","J.A.M.A. Gomes & J. Pena Filho","45","2004","03","11",NA,"Brasil","São Paulo","Campinas","Bosque dos Jequitibás","-47.042331","-22.801017",NA,NA,NA,"ind. 788 fitossoc.",NA,NA,"J.A.M.A. Gomes & J. Pena Filho","2004",NA,NA,"03","11","-47.042331","-22.801017",NA,NA,NA,NA,NA,NA
"263","2019-01-25 15:38:58-02","IAC","IAC","55992","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","C.F. Nardin; J.F. Benedito & L.C. Bernacci","211","2014","06","18",NA,"Brasil","São Paulo","Louveira","Fragmento C","-46.916944","-23.087222",NA,NA,NA,"Coordenadas originais: 23º05#?#14S, 46º55#?#01W, indivíduo C 4.3",NA,NA,"C.F. Nardin et al.","2014",NA,NA,"06","18","-46.916944","-23.087222",NA,NA,NA,NA,NA,NA
"264","2020-07-23 12:00:06-03","CEPLAC","CEPEC","123692","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha",NA,"Piotto, D.","359","2007","07","03",NA,"Brasil","Bahia","URUÇUCA","Parque Estadual da Serra do Conduru","-39.083333","-14.416667","120","120",NA,"Floresta secundária, idade: 10 anos, sítio: 13 , linha: 1 , #: 25 , dist.: 33 , dap: 4.2 cm, altura: 2.5 m",NA,NA,"Sem Informação",NA,NA,NA,NA,NA,"39W5'0","14S25'0",NA,NA,NA,NA,NA,NA
"265","2020-07-23 12:00:06-03","CEPLAC","CEPEC","113380","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha",NA,"M. Lopes","242","2003","11","09",NA,"Brasil","Minas Gerais","VIÇOSA","UFV. Mata do Paraíso, aceiro.","-42.8819007873535","-20.7539005279541",NA,NA,NA,"<ll>dwc_commonname:</ll> Caroba",NA,NA,"M. M. M. Lopes",NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2003",NA
"266","2020-07-23 12:00:06-03","CEPLAC","CEPEC","113379","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha",NA,"M. Lopes","83","2002","03","28",NA,"Brasil","Minas Gerais","VIÇOSA","UFV. Mata do Paraíso, aceiro, final da 1a. Ladeira subindo pela cancela.","-42.8819007873535","-20.7539005279541",NA,NA,NA,"<ll>dwc_commonname:</ll> Carobinha",NA,NA,"M. M. M. Lopes",NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,"13/05/2003",NA
"267","2020-11-19 14:06:03-03","Unimontes","MCMG","2988","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham","NUNES,YRF |",NA,NA,NA,NA,NA,"Brasil","Minas gerais","Lavras","UFLAReserva florestal","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,NA,NA,"NUNES,YRF",NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-11-19 14:06:03-03","Unimontes","MCMG","6156","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Paixão, F. A.; Resck, D. V. S.",NA,"2018","09","29",NA,"Brasil","Minas Gerais","Mariana","Mariana","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,NA,NA,"Paixão, F. A.; Resck, D. V. S.",NA,"33524","auto",NA,NA,"W43° 22' 36.4","S20° 15' 03.9",NA,NA,NA,NA,NA,NA
"269","2020-11-19 14:06:03-03","Unimontes","MCMG","6369","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Paixão, F. A.; Resck, D. V. S.",NA,"2018","11","12",NA,"Brasil","Minas Gerais","Marliéria","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"Paixão, F. A.; Resck, D. V. S.",NA,"28215","auto",NA,NA,"W42° 30' 01.4","S19° 42' 46.1",NA,NA,NA,NA,NA,NA
"270","2020-11-19 14:06:03-03","Unimontes","MCMG","6750","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Paixão, F. A.; Resck, D. V. S.",NA,"2019","08","02",NA,"Brasil","Espírito Santo","Linhares","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"Paixão, F. A.; Resck, D. V. S.",NA,"48094","auto",NA,NA,"W39° 50' 48.4","S19° 33' 50.3",NA,NA,NA,NA,NA,NA
"271","2020-11-19 14:06:03-03","Unimontes","MCMG","6695","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Paixão, F. A.; Resck, D. V. S.",NA,"2019","05","27",NA,"Brasil","Minas Gerais","Barra Longa","Barra Longa","-43.0410995483398","-20.2828006744385",NA,NA,NA,NA,NA,NA,"Paixão, F. A.; Resck, D. V. S.",NA,"16960","auto",NA,NA,"W43° 10' 17.7","S20° 16' 13.0",NA,NA,NA,NA,NA,NA
"272","2020-09-22 13:48:31-03","USP","SPFW","1263","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Ceccantini, G.C.T. Magat, P.; Ozorio, H.","450","1994","08","22",NA,"Brasil","Minas Gerais","Patrocínio","Serra do Salitre","-46.993611","-18.944722","1050","1050",NA,NA,NA,NA,"L.G. Lohmann",NA,NA,NA,NA,NA,"46º59'37''W","18º56'41''S",NA,NA,NA,NA,NA,NA
"273","2019-11-01 14:55:26-03","UnB","UB","20262","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Rizzo, JA","2321","1968",NA,NA,"Southern America","Brasil","Goiás","Goiânia",NA,"-49.2538986206055","-16.6786003112793",NA,NA,NA,".",NA,NA,"Klein, VLG",NA,"25250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-11-01 14:55:26-03","UnB","UB","118510","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Castro, RM","585","2001","08","10","Southern America","Brasil","Minas Gerais","Descoberto","Represa Biológica do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,"Flores roxas.; Árvore 10m.; Mata ciliar",NA,NA,"Augustin, JO",NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-11-01 14:55:26-03","UnB","UB","20263","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","?","1799",NA,NA,NA,"Southern America","Brasil","Goiás","Goiânia",NA,"-49.2538986206055","-16.6786003112793",NA,NA,NA,".",NA,NA,"Farias, R",NA,"25250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-10-03 10:03:27-03","UFSCar","SORO","2195","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Casali, M.F.; Damasceno, V.F.F.","197","2008","11","29",NA,"Brasil","São Paulo","Iperó","Floresta Nacional de Ipanema","-47.6800003051758","-23.3500003814697",NA,NA,NA,NA,NA,NA,NA,NA,"17831","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-11-28 15:44:51-03","UFU","HUFU","53371","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Hatschbach, G.; Cervo, A.C. & Silva, J.M.","58022","1992","10","13",NA,"Brasil","Espírito Santo","Linhares","Lagoa Juparaná","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Árvore, ca. 6 m. Flor vinosa.; Margens da lagoa.","HUFU00003052","HUFU00003052","Lohmann, L.G.",NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2021-03-04 15:43:39-03","IF","SPSF","21562","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha",NA,"A.R.Ferretti","61","1996","12","13","América do Sul","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: antiga pastagem&nf;;",NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"279","2021-03-04 15:43:39-03","IF","SPSF","26958","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha",NA,"D.C.Cavalcanti","225","1996","01","24","América do Sul","Brasil","SP","Guaratinguetá","Escola de Especialistas da Aeronáutica","-45.189998626709","-22.8099994659424",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"27040","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"280","2021-03-04 15:43:39-03","IF","SPSF","05634","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha",NA,"O.T. Aguiar",NA,"1977","02","12","América do Sul","Brasil","SP","São Paulo","Parque Estadual do Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: arboreto Bassotti&nf;;",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"281","2021-03-04 15:43:39-03","IF","SPSF","37085","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham","J.R.Guillaumon",NA,"2006","11","03","América do Sul","Brasil","SP","Vinhedo","Condomínio Estância Marambaia","-46.9700012207031","-23.0300006866455",NA,NA,NA,"COLETA: XLS: SPSFNovo;",NA,NA,"G.A.D.C. Franco","2006","9595","auto","11","30",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"282","2021-03-04 15:43:39-03","IF","SPSF","11274","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha",NA,"A.Custodio Filho & G.A.D.C. Franco",NA,"1987","03","31","América do Sul","Brasil","SP","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"283","2021-03-04 15:43:39-03","IF","SPSF","02920","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha",NA,"D.Bento Pickel",NA,"1947","01","16","América do Sul","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: nos estufins&nf;;",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"284","2021-03-04 15:43:39-03","IF","SPSF","03714","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha",NA,"D.Bento Pickel",NA,"1950","02","04","América do Sul","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: nos estufins&nf;;",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"285","2014-10-09 13:58:13-03","UHH","HBG","522947","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Sellow, F.",NA,NA,NA,NA,"South America","Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"HBG522947",NA,"Morawetz, W.","1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lectotype",NA,NA
"286","2017-09-11 17:08:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Jacaranda","heteroptila","Jacaranda heteroptila","Bureau & K.Schum.","Glaziou, AFM","11239",NA,NA,NA,NA,"?",NA,NA,"in Brasilia australi loco haud accuratius addicto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2017-09-11 17:08:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Peckolt, T","166",NA,NA,NA,NA,"?",NA,NA,"prope Canta Gallo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2017-09-11 17:08:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Peckolt, T","511",NA,NA,NA,NA,"?",NA,NA,"prope Canta Gallo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2017-09-11 17:08:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Glaziou, AFM","5786",NA,NA,NA,NA,"?",NA,NA,"prope Petropolis ad Retiro",NA,NA,NA,NA,NA,"floret Martio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2017-09-11 17:08:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Glaziou, AFM","2648",NA,NA,NA,NA,"?",NA,NA,"in Brasiliae provincia Rio de Janeiro prope metropolim imperii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2017-09-11 17:08:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Sellow, F","s.n.",NA,NA,NA,NA,"?",NA,NA,"loco haud accuratius addicto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2021-02-08 12:38:54-03","UFRGS","ICN","179025","S","Plantae","Dicotyledon",NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Boudet Fernandes, HQ","2279","1988","02","15","América do Sul","Brasil","ES","Santa Teresa","sede, MBML, morro atrás da residência do diretor","-40.6002998352051","-19.9356002807617",NA,NA,NA,"Doação MBML 4405; arvoreta; capoeirão secundário","ICN00001500","ICN00001500","Al Gentry",NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2021-04-05 12:30:38-03","UNIVASF","HVASF","9021","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","E. Gomes","266","1983","08","11","América do Sul","Brasil","Sergipe","Santa Luzia do Itanhy","Faz. Santo Antônio. Mata de restinga.","-37.507352","-11.361411","37","37",NA,"Arbusto, folhas compostas e opostas, flores roxas, frutos secos marrons.","HVASF009021",NA,"D.P. Souza","2011",NA,NA,"10","07","-37.507352","-11.361411",NA,NA,NA,NA,NA,"U"
"294","2019-11-21 10:02:11-03","IBt","SP","303905","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Shepherd, GJ; Koch, I","95-12","1995","04","05",NA,"Brasil","São Paulo","Cruzeiro","Faz. Boa Vista","-45.026944","-22.484167","1100","1100",NA,NA,"SP059168","SP059168","Souza, VC; Mazine, FF","1998",NA,NA,"04","28","-45.026944","-22.484167",NA,NA,NA,NA,NA,NA
"295","2019-11-21 10:02:11-03","IBt","SP","310614","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Ferretti, AR; Vanini, A; Nave, AG; Peneireiro, FM; Rodrigues, RR; Souza, VC; Tamashiro, JY","61","1996","12","13",NA,"Brasil","São Paulo","Cunha","Estação Experimental da Serra do Mar, Núcleo Cunha. Trilha da Pedreira","-45.004722","-23.239444",NA,NA,NA,NA,"SP059167","SP059167","Nave, AG","1996",NA,NA,"12","13","-45.004722","-23.239444",NA,NA,NA,NA,NA,NA
"296","2019-11-21 10:02:12-03","IBt","SP","40028","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Kuhlmann, M; Gehrt, A","s.n.","1939","03","15",NA,"Brasil","São Paulo",NA,"Serra da Mantiqueira, Raiz da serra",NA,NA,NA,NA,NA,NA,"SP059169","SP059169","Morawetz, W","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-11-21 10:02:12-03","IBt","SP","492026","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Barroso, RM; et al.","213","2015","07","07",NA,"Brasil","São Paulo","Mombuca","Mata do Pinheirinho. Usina Rosana","-47.65936","-22.926685","564","564",NA,NA,"SP059164","SP059164",NA,NA,NA,NA,NA,NA,"-47.65936","-22.926685",NA,NA,NA,NA,NA,NA
"298","2020-12-10 11:27:03-03","IBt","SP","121504","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Irwin, HS; Soderstrom, TR","5306","1964","08","19",NA,"Brasil","Distrito Federal","Brasília","Chapada da Contagem, Ca. 20 km E of Brasília","-47.9296989440918","-15.7797002792358","700","1000",NA,NA,"SP059170","SP059170","Gentry, AH","1972","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-11-21 10:02:11-03","IBt","SP","262232","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Lorenzi, H","s.n.","1992","02","20",NA,"Brasil","Minas Gerais","São Sebastião do Paraíso",NA,"-46.9914016723633","-20.9169006347656",NA,NA,NA,NA,NA,NA,NA,NA,"24792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-11-21 10:02:12-03","IBt","SP","74910","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Lima, HM","s.n.","1963","10","11",NA,"Brasil","São Paulo","Campinas","Cultivado no jardim de uma residência particular","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"SP059171","SP059171 SP059171_01","Souza, VC","1997","23900","auto","02","25",NA,NA,NA,NA,NA,NA,NA,NA
"301","2019-11-21 10:02:11-03","IBt","SP","146065","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Davis, PH; Shepherd, GJ; Sakane, M; et al.","60802","1976","09","09",NA,"Brasil","São Paulo","Cananéia","Mainland few km from Cananéia to Jacupiranga","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2019-11-21 10:02:11-03","IBt","SP","350483","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Rossi, L; Kawasaki, ML; Bopp, L","2180","2000","09","21",NA,"Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba, Trilha do Poção","-45.4099998474121","-23.6200008392334","60","85",NA,NA,"SP059165","SP059165 SP059165_01","Rossi, L","2001","30093","auto","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2019-11-21 10:02:12-03","IBt","SP","39980","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Gehrt, A","s.n.","1939","03","01",NA,"Brasil","São Paulo","Itaquaquecetuba",NA,"-46.3400001525879","-23.4799995422363",NA,NA,NA,NA,NA,NA,"Toledo, JF",NA,"8753","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2019-11-21 10:02:11-03","IBt","SP","287711","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Souza, VC; Souza, VC; Sakuragui, CM; Souza, JP; Sanches, CD; Wongtschowski, M; Scalon, VR","8787","1995","08","18",NA,"Brasil","São Paulo","Itararé","Estrada Itararé - Bom Sucesso de Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"SP059166","SP059166",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2019-11-21 10:02:11-03","IBt","SP","151160","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Barros, F","s.n.","1978","02","06",NA,"Brasil","São Paulo","Jacareí",NA,"-45.9599990844727","-23.2999992370605",NA,NA,NA,NA,NA,NA,"Vattimo, I",NA,"19066","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2019-11-21 10:02:12-03","IBt","SP","65157","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Kuhlmann, M","2363","1950","02","17",NA,"Brasil","São Paulo","Mogi das Cruzes","Estrada de rodagem para Casa Grande","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,"SP059173","SP059173","Souza, VC","1997","28666","auto","02","25",NA,NA,NA,NA,NA,NA,NA,NA
"307","2019-11-21 10:02:11-03","IBt","SP","267470","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Daniel, A","s.n.","1971","07","27",NA,"Brasil","São Paulo","Rio Claro","Na rodovia Rio Claro - Cordeirópolis","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,NA,NA,"Miyagi, PH","1995","21773","auto","02","23",NA,NA,NA,NA,NA,NA,NA,NA
"308","2019-11-21 10:02:12-03","IBt","SP","39296","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Campos, J","s.n.","1938","03","11",NA,"Brasil","São Paulo","São Paulo","Butantã. Cult. no Horto Oswaldo Cruz","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Vattimo, I","1988","53584","auto","08","26",NA,NA,NA,NA,NA,NA,NA,NA
"309","2019-11-21 10:02:12-03","IBt","SP","39296a","Carpo","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Campos, J","s.n.","1938","03","11",NA,"Brasil","São Paulo","São Paulo","Butantã. Cult. no Horto Oswaldo Cruz","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Vattimo, I","1988","53584","auto","08","26",NA,NA,NA,NA,NA,NA,NA,NA
"310","2019-10-24 09:32:20-03","IBt","SP","29702","Carpo","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Sampaio, JM","s.n.","1930","07","04",NA,"Brasil","São Paulo","São Paulo","Casa Verde. Cultivada","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP059172","SP059172","Kuhlmann, M",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2019-05-22 10:08:01-03","IBt","SP","7404","Carpo","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Luederwaldt, H","s.n.","1915","10",NA,NA,"Brasil","São Paulo","São Paulo","Cultivado no Horto do Museu Paulista","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Luederwaldt, H",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
